"Transportation sector GHG emissions per subsector, per end use (metric ton)"
t_periods,emissions_comm,Sub,Mode,Tech_type_1,Tech_type_2,Name,Emisions
2017,CO2,Public,Road,Truck,Passenger Light Trucks,Toronto Housing Company,1641.9717616562125
2017,CO2,Public,Road,Truck,Medium Trucks,Fleet Services,7123.080393121811
2017,CO2,Public,Road,Truck,Medium Trucks,Police Services,819.2592916956663
2017,CO2,Public,Road,Truck,Medium Trucks,Toronto Housing Company,1052.9017962355115
2017,CO2e,Freight Transportation,Air,___,___,,2119.9615004675197
2017,CO2e,Freight Transportation,Marine,___,___,,11210.76068841803
2017,CO2e,Freight Transportation,Rail,___,___,,27461.359761908618
2017,CO2e,Freight Transportation,Road,Truck,Heavy Trucks,,256453.66614515084
2017,CO2e,Freight Transportation,Road,Truck,Passenger Light Trucks,,1044512.6299312658
2017,CO2e,Freight Transportation,Road,Truck,Medium Trucks,,332030.3279576332
2017,CO2e,Long Distance,Air,___,___,,103071.54548441825
2017,CO2e,Long Distance,Rail,___,___,,75515.3431265529
2017,CO2e,Passenger,Rail,Regional,___,GO rail,120151.78847572368
2017,CO2e,Passenger,Rail,Regional,___,Up Express,5216.991854484006
2017,CO2e,Passenger,Rail,Subway,___,Subway,35103.577417447705
2017,CO2e,Passenger,Rail,Tramway,___,Streetcar,5577.59381589631
2017,CO2e,Passenger,Road,Inter-city Buses,Inter Urban Bus,Durham RT,217.21576242096359
2017,CO2e,Passenger,Road,Inter-city Buses,Inter Urban Bus,Go Bus,2760.850753886852
2017,CO2e,Passenger,Road,Inter-city Buses,Inter Urban Bus,Miway Bus,2465.1777762452975
2017,CO2e,Passenger,Road,Inter-city Buses,Inter Urban Bus,Viva Bus,342.7825378689632
2017,CO2e,Passenger,Road,Inter-city Buses,School Bus,___,5198.995210214348
2017,CO2e,Passenger,Road,Inter-city Buses,Urban Bus ,TTC Bus,238967.66087981066
2017,CO2e,Passenger,Road,Inter-city Buses,Urban Bus ,TTC Wheel trans para,22709.21953836194
2017,CO2e,Passenger,Road,Cars,___,Auto driver,1635390.0921031157
2017,CO2e,Passenger,Road,Cars,___,Auto passenger,207009.3971620567
2017,CO2e,Passenger,Road,Cars,___,Paid Ridershare,13007.679803631403
2017,CO2e,Passenger,Road,Cars,___,Taxi passenger,22097.67131118428
2017,CO2e,Passenger,Road,Motorcycles,___,___,5079.062700822385
2017,CO2e,Passenger,Road,Truck,Passenger Light Trucks,Auto driver,1919190.643497669
2017,CO2e,Passenger,Road,Truck,Passenger Light Trucks,Auto passenger,243017.035415056
2017,CO2e,Passenger,Road,Truck,Passenger Light Trucks,Paid Ridershare,15159.698813476612
2017,CO2e,Passenger,Road,Truck,Passenger Light Trucks,Taxi passenger,8308.481612759195
2017,CO2e,Public,Marine,___,___,Fleet Services,4.533335176663669
2017,CO2e,Public,Marine,___,___,Police Services,0.8584314661101682
