regions,tech,vintage,exist_cap,exist_cap_units,exist_cap_notes
TO,SLDWASGRB,2015,10000000000,,
TO,SLDWASLDFGL,2015,10000000000,,
TO,TOSLDWASETHOS,2015,10000000000,,
TO,TORECSLDASETHOS,2015,10000000000,,
