tech,flag,sector,tech_desc,tech_category
SLDWASGRB,p,SLDWAS,SolidWasteGreen BinDisco Road,
SLDWASLDFGL,p,SLDWAS,SolidWasteLandfillGreen Lane,
TOSLDWASETHOS,p,SLDWAS,,
TORECSLDASETHOS,p,SLDWAS,,
