regions,periods,input_comm,tech,ti_split,ti_split_notes
TO,2017,PUBBDGELC,PUBBDGDCOPRDHEPMEDHWP_EX,0.015,PublicBuildingDistrict CoolingProductionHeat PumpMedium
TO,2017,SEEPUBBDGDHEHWPP,PUBBDGDHEAVGSUB___HW_EX,0.9705882352941176,PublicBuildingDistrict HeatingToronto AverageSubstation
TO,2017,PUBBDGELC,PUBBDGDHEAVGSUB___HW_EX,0.029411764705882353,PublicBuildingDistrict HeatingToronto AverageSubstation
TO,2017,PUBBDGNGA,PUBBDGDHEPRDBOILARNGA_EX,0.95,PublicBuildingDistrict HeatingProductionBoilerLarge
TO,2017,PUBBDGBMTN,PUBBDGDHEPRDBOILARNGA_EX,0.05,PublicBuildingDistrict HeatingProductionBoilerLarge
TO,2017,SEERESBDGDCOCWPP,RESBDGDCOAVGSUB___CW_EX,0.9705882352941176,ResidentialBuildingDistrict CoolingToronto AverageSubstation
TO,2017,RESBDGELC,RESBDGDCOAVGSUB___CW_EX,0.029411764705882353,ResidentialBuildingDistrict CoolingToronto AverageSubstation
TO,2017,RESBDGELC,RESBDGDCOPRDDLAENWELC_EX,0.985,ResidentialBuildingDistrict CoolingProductionDeep Lake CoolingEnwave
TO,2017,RESBDGETHOS,RESBDGDCOPRDDLAENWELC_EX,0.015,ResidentialBuildingDistrict CoolingProductionDeep Lake CoolingEnwave
TO,2017,SEERESBDGDHEHWP,RESBDGDCOPRDHEPLARHWP_EX,0.985,ResidentialBuildingDistrict CoolingProductionHeat PumpLarge
TO,2017,RESBDGELC,RESBDGDCOPRDHEPLARHWP_EX,0.015,ResidentialBuildingDistrict CoolingProductionHeat PumpLarge
TO,2017,SEERESBDGDHEHWPP,RESBDGDHEAVGSUB___HW_EX,0.9705882352941176,ResidentialBuildingDistrict HeatingToronto AverageSubstation
TO,2017,RESBDGELC,RESBDGDHEAVGSUB___HW_EX,0.029411764705882353,ResidentialBuildingDistrict HeatingToronto AverageSubstation
TO,2017,RESBDGNGA,RESBDGDHEPRDBOILARNGA_EX,0.95,ResidentialBuildingDistrict HeatingProductionBoilerLarge
TO,2017,RESBDGBMTN,RESBDGDHEPRDBOILARNGA_EX,0.05,ResidentialBuildingDistrict HeatingProductionBoilerLarge
TO,2018,SEECOMBDGDCOCWPP,COMBDGDCOAVGSUB___CW_EX,0.9705882352941176,CommercialBuildingDistrict CoolingToronto AverageSubstation
TO,2018,COMBDGELC,COMBDGDCOAVGSUB___CW_EX,0.029411764705882353,CommercialBuildingDistrict CoolingToronto AverageSubstation
TO,2018,COMBDGELC,COMBDGDCOPRDDLAENWELC_EX,0.985,CommercialBuildingDistrict CoolingProductionDeep Lake CoolingEnwave
TO,2018,COMBDGETHOS,COMBDGDCOPRDDLAENWELC_EX,0.015,CommercialBuildingDistrict CoolingProductionDeep Lake CoolingEnwave
TO,2018,SEECOMBDGDHEHWP,COMBDGDCOPRDHEPLARHWP_EX,0.985,CommercialBuildingDistrict CoolingProductionHeat PumpLarge
TO,2018,COMBDGELC,COMBDGDCOPRDHEPLARHWP_EX,0.015,CommercialBuildingDistrict CoolingProductionHeat PumpLarge
TO,2018,SEECOMBDGDHEHWPP,COMBDGDHEAVGSUB___HW_EX,0.9705882352941176,CommercialBuildingDistrict HeatingToronto AverageSubstation
TO,2018,COMBDGELC,COMBDGDHEAVGSUB___HW_EX,0.029411764705882353,CommercialBuildingDistrict HeatingToronto AverageSubstation
TO,2018,COMBDGNGA,COMBDGDHEPRDBOILARNGA_EX,0.95,CommercialBuildingDistrict HeatingProductionBoilerLarge
TO,2018,COMBDGBMTN,COMBDGDHEPRDBOILARNGA_EX,0.05,CommercialBuildingDistrict HeatingProductionBoilerLarge
TO,2018,PUBBDGELC,PUBBDGDCOAVGSUB___CW_EX,0.9705882352941176,PublicBuildingDistrict CoolingToronto AverageSubstation
TO,2018,SEEPUBBDGDCOCWPP,PUBBDGDCOAVGSUB___CW_EX,0.029411764705882353,PublicBuildingDistrict CoolingToronto AverageSubstation
TO,2018,SEEPUBBDGDHEHWP,PUBBDGDCOPRDHEPMEDHWP_EX,0.985,PublicBuildingDistrict CoolingProductionHeat PumpMedium
TO,2018,PUBBDGELC,PUBBDGDCOPRDHEPMEDHWP_EX,0.015,PublicBuildingDistrict CoolingProductionHeat PumpMedium
TO,2018,SEEPUBBDGDHEHWPP,PUBBDGDHEAVGSUB___HW_EX,0.9705882352941176,PublicBuildingDistrict HeatingToronto AverageSubstation
TO,2018,PUBBDGELC,PUBBDGDHEAVGSUB___HW_EX,0.029411764705882353,PublicBuildingDistrict HeatingToronto AverageSubstation
TO,2018,PUBBDGNGA,PUBBDGDHEPRDBOILARNGA_EX,0.95,PublicBuildingDistrict HeatingProductionBoilerLarge
TO,2018,PUBBDGBMTN,PUBBDGDHEPRDBOILARNGA_EX,0.05,PublicBuildingDistrict HeatingProductionBoilerLarge
TO,2018,SEERESBDGDCOCWPP,RESBDGDCOAVGSUB___CW_EX,0.9705882352941176,ResidentialBuildingDistrict CoolingToronto AverageSubstation
TO,2018,RESBDGELC,RESBDGDCOAVGSUB___CW_EX,0.029411764705882353,ResidentialBuildingDistrict CoolingToronto AverageSubstation
TO,2018,RESBDGELC,RESBDGDCOPRDDLAENWELC_EX,0.985,ResidentialBuildingDistrict CoolingProductionDeep Lake CoolingEnwave
TO,2018,RESBDGETHOS,RESBDGDCOPRDDLAENWELC_EX,0.015,ResidentialBuildingDistrict CoolingProductionDeep Lake CoolingEnwave
TO,2018,SEERESBDGDHEHWP,RESBDGDCOPRDHEPLARHWP_EX,0.985,ResidentialBuildingDistrict CoolingProductionHeat PumpLarge
TO,2018,RESBDGELC,RESBDGDCOPRDHEPLARHWP_EX,0.015,ResidentialBuildingDistrict CoolingProductionHeat PumpLarge
TO,2018,SEERESBDGDHEHWPP,RESBDGDHEAVGSUB___HW_EX,0.9705882352941176,ResidentialBuildingDistrict HeatingToronto AverageSubstation
TO,2018,RESBDGELC,RESBDGDHEAVGSUB___HW_EX,0.029411764705882353,ResidentialBuildingDistrict HeatingToronto AverageSubstation
TO,2018,RESBDGNGA,RESBDGDHEPRDBOILARNGA_EX,0.95,ResidentialBuildingDistrict HeatingProductionBoilerLarge
TO,2018,RESBDGBMTN,RESBDGDHEPRDBOILARNGA_EX,0.05,ResidentialBuildingDistrict HeatingProductionBoilerLarge
TO,2019,SEECOMBDGDCOCWPP,COMBDGDCOAVGSUB___CW_EX,0.9705882352941176,CommercialBuildingDistrict CoolingToronto AverageSubstation
TO,2019,COMBDGELC,COMBDGDCOAVGSUB___CW_EX,0.029411764705882353,CommercialBuildingDistrict CoolingToronto AverageSubstation
TO,2019,COMBDGELC,COMBDGDCOPRDDLAENWELC_EX,0.985,CommercialBuildingDistrict CoolingProductionDeep Lake CoolingEnwave
TO,2019,COMBDGETHOS,COMBDGDCOPRDDLAENWELC_EX,0.015,CommercialBuildingDistrict CoolingProductionDeep Lake CoolingEnwave
TO,2019,SEECOMBDGDHEHWP,COMBDGDCOPRDHEPLARHWP_EX,0.985,CommercialBuildingDistrict CoolingProductionHeat PumpLarge
TO,2019,COMBDGELC,COMBDGDCOPRDHEPLARHWP_EX,0.015,CommercialBuildingDistrict CoolingProductionHeat PumpLarge
TO,2019,SEECOMBDGDHEHWPP,COMBDGDHEAVGSUB___HW_EX,0.9705882352941176,CommercialBuildingDistrict HeatingToronto AverageSubstation
TO,2019,COMBDGELC,COMBDGDHEAVGSUB___HW_EX,0.029411764705882353,CommercialBuildingDistrict HeatingToronto AverageSubstation
TO,2019,COMBDGNGA,COMBDGDHEPRDBOILARNGA_EX,0.95,CommercialBuildingDistrict HeatingProductionBoilerLarge
TO,2019,COMBDGBMTN,COMBDGDHEPRDBOILARNGA_EX,0.05,CommercialBuildingDistrict HeatingProductionBoilerLarge
TO,2019,PUBBDGELC,PUBBDGDCOAVGSUB___CW_EX,0.9705882352941176,PublicBuildingDistrict CoolingToronto AverageSubstation
TO,2019,SEEPUBBDGDCOCWPP,PUBBDGDCOAVGSUB___CW_EX,0.029411764705882353,PublicBuildingDistrict CoolingToronto AverageSubstation
TO,2019,SEEPUBBDGDHEHWP,PUBBDGDCOPRDHEPMEDHWP_EX,0.985,PublicBuildingDistrict CoolingProductionHeat PumpMedium
TO,2019,PUBBDGELC,PUBBDGDCOPRDHEPMEDHWP_EX,0.015,PublicBuildingDistrict CoolingProductionHeat PumpMedium
TO,2019,SEEPUBBDGDHEHWPP,PUBBDGDHEAVGSUB___HW_EX,0.9705882352941176,PublicBuildingDistrict HeatingToronto AverageSubstation
TO,2019,PUBBDGELC,PUBBDGDHEAVGSUB___HW_EX,0.029411764705882353,PublicBuildingDistrict HeatingToronto AverageSubstation
TO,2019,PUBBDGNGA,PUBBDGDHEPRDBOILARNGA_EX,0.95,PublicBuildingDistrict HeatingProductionBoilerLarge
TO,2019,PUBBDGBMTN,PUBBDGDHEPRDBOILARNGA_EX,0.05,PublicBuildingDistrict HeatingProductionBoilerLarge
TO,2019,SEERESBDGDCOCWPP,RESBDGDCOAVGSUB___CW_EX,0.9705882352941176,ResidentialBuildingDistrict CoolingToronto AverageSubstation
TO,2019,RESBDGELC,RESBDGDCOAVGSUB___CW_EX,0.029411764705882353,ResidentialBuildingDistrict CoolingToronto AverageSubstation
TO,2019,RESBDGELC,RESBDGDCOPRDDLAENWELC_EX,0.985,ResidentialBuildingDistrict CoolingProductionDeep Lake CoolingEnwave
TO,2019,RESBDGETHOS,RESBDGDCOPRDDLAENWELC_EX,0.015,ResidentialBuildingDistrict CoolingProductionDeep Lake CoolingEnwave
TO,2019,SEERESBDGDHEHWP,RESBDGDCOPRDHEPLARHWP_EX,0.985,ResidentialBuildingDistrict CoolingProductionHeat PumpLarge
TO,2019,RESBDGELC,RESBDGDCOPRDHEPLARHWP_EX,0.015,ResidentialBuildingDistrict CoolingProductionHeat PumpLarge
TO,2019,SEERESBDGDHEHWPP,RESBDGDHEAVGSUB___HW_EX,0.9705882352941176,ResidentialBuildingDistrict HeatingToronto AverageSubstation
TO,2019,RESBDGELC,RESBDGDHEAVGSUB___HW_EX,0.029411764705882353,ResidentialBuildingDistrict HeatingToronto AverageSubstation
TO,2019,RESBDGNGA,RESBDGDHEPRDBOILARNGA_EX,0.95,ResidentialBuildingDistrict HeatingProductionBoilerLarge
TO,2019,RESBDGBMTN,RESBDGDHEPRDBOILARNGA_EX,0.05,ResidentialBuildingDistrict HeatingProductionBoilerLarge
TO,2020,SEECOMBDGDCOCWPP,COMBDGDCOAVGSUB___CW_EX,0.9705882352941176,CommercialBuildingDistrict CoolingToronto AverageSubstation
TO,2020,COMBDGELC,COMBDGDCOAVGSUB___CW_EX,0.029411764705882353,CommercialBuildingDistrict CoolingToronto AverageSubstation
TO,2020,COMBDGELC,COMBDGDCOPRDDLAENWELC_EX,0.985,CommercialBuildingDistrict CoolingProductionDeep Lake CoolingEnwave
TO,2020,COMBDGETHOS,COMBDGDCOPRDDLAENWELC_EX,0.015,CommercialBuildingDistrict CoolingProductionDeep Lake CoolingEnwave
TO,2020,SEECOMBDGDHEHWP,COMBDGDCOPRDHEPLARHWP_EX,0.985,CommercialBuildingDistrict CoolingProductionHeat PumpLarge
TO,2020,COMBDGELC,COMBDGDCOPRDHEPLARHWP_EX,0.015,CommercialBuildingDistrict CoolingProductionHeat PumpLarge
TO,2020,SEECOMBDGDHEHWPP,COMBDGDHEAVGSUB___HW_EX,0.9705882352941176,CommercialBuildingDistrict HeatingToronto AverageSubstation
TO,2020,COMBDGELC,COMBDGDHEAVGSUB___HW_EX,0.029411764705882353,CommercialBuildingDistrict HeatingToronto AverageSubstation
TO,2020,COMBDGNGA,COMBDGDHEPRDBOILARNGA_EX,0.95,CommercialBuildingDistrict HeatingProductionBoilerLarge
TO,2020,COMBDGBMTN,COMBDGDHEPRDBOILARNGA_EX,0.05,CommercialBuildingDistrict HeatingProductionBoilerLarge
TO,2020,PUBBDGELC,PUBBDGDCOAVGSUB___CW_EX,0.9705882352941176,PublicBuildingDistrict CoolingToronto AverageSubstation
TO,2020,SEEPUBBDGDCOCWPP,PUBBDGDCOAVGSUB___CW_EX,0.029411764705882353,PublicBuildingDistrict CoolingToronto AverageSubstation
TO,2020,SEEPUBBDGDHEHWP,PUBBDGDCOPRDHEPMEDHWP_EX,0.985,PublicBuildingDistrict CoolingProductionHeat PumpMedium
TO,2020,PUBBDGELC,PUBBDGDCOPRDHEPMEDHWP_EX,0.015,PublicBuildingDistrict CoolingProductionHeat PumpMedium
TO,2020,SEEPUBBDGDHEHWPP,PUBBDGDHEAVGSUB___HW_EX,0.9705882352941176,PublicBuildingDistrict HeatingToronto AverageSubstation
TO,2020,PUBBDGELC,PUBBDGDHEAVGSUB___HW_EX,0.029411764705882353,PublicBuildingDistrict HeatingToronto AverageSubstation
TO,2020,PUBBDGNGA,PUBBDGDHEPRDBOILARNGA_EX,0.95,PublicBuildingDistrict HeatingProductionBoilerLarge
TO,2020,PUBBDGBMTN,PUBBDGDHEPRDBOILARNGA_EX,0.05,PublicBuildingDistrict HeatingProductionBoilerLarge
TO,2020,SEERESBDGDCOCWPP,RESBDGDCOAVGSUB___CW_EX,0.9705882352941176,ResidentialBuildingDistrict CoolingToronto AverageSubstation
TO,2020,RESBDGELC,RESBDGDCOAVGSUB___CW_EX,0.029411764705882353,ResidentialBuildingDistrict CoolingToronto AverageSubstation
TO,2020,RESBDGELC,RESBDGDCOPRDDLAENWELC_EX,0.985,ResidentialBuildingDistrict CoolingProductionDeep Lake CoolingEnwave
TO,2020,RESBDGETHOS,RESBDGDCOPRDDLAENWELC_EX,0.015,ResidentialBuildingDistrict CoolingProductionDeep Lake CoolingEnwave
TO,2020,SEERESBDGDHEHWP,RESBDGDCOPRDHEPLARHWP_EX,0.985,ResidentialBuildingDistrict CoolingProductionHeat PumpLarge
TO,2020,RESBDGELC,RESBDGDCOPRDHEPLARHWP_EX,0.015,ResidentialBuildingDistrict CoolingProductionHeat PumpLarge
TO,2020,SEERESBDGDHEHWPP,RESBDGDHEAVGSUB___HW_EX,0.9705882352941176,ResidentialBuildingDistrict HeatingToronto AverageSubstation
TO,2020,RESBDGELC,RESBDGDHEAVGSUB___HW_EX,0.029411764705882353,ResidentialBuildingDistrict HeatingToronto AverageSubstation
TO,2020,RESBDGNGA,RESBDGDHEPRDBOILARNGA_EX,0.95,ResidentialBuildingDistrict HeatingProductionBoilerLarge
TO,2020,RESBDGBMTN,RESBDGDHEPRDBOILARNGA_EX,0.05,ResidentialBuildingDistrict HeatingProductionBoilerLarge
TO,2021,SEECOMBDGDCOCWPP,COMBDGDCOAVGSUB___CW_EX,0.9705882352941176,CommercialBuildingDistrict CoolingToronto AverageSubstation
TO,2021,COMBDGELC,COMBDGDCOAVGSUB___CW_EX,0.029411764705882353,CommercialBuildingDistrict CoolingToronto AverageSubstation
TO,2021,COMBDGELC,COMBDGDCOPRDDLAENWELC_EX,0.985,CommercialBuildingDistrict CoolingProductionDeep Lake CoolingEnwave
TO,2021,COMBDGETHOS,COMBDGDCOPRDDLAENWELC_EX,0.015,CommercialBuildingDistrict CoolingProductionDeep Lake CoolingEnwave
TO,2021,SEECOMBDGDHEHWP,COMBDGDCOPRDHEPLARHWP_EX,0.985,CommercialBuildingDistrict CoolingProductionHeat PumpLarge
TO,2021,COMBDGELC,COMBDGDCOPRDHEPLARHWP_EX,0.015,CommercialBuildingDistrict CoolingProductionHeat PumpLarge
TO,2021,SEECOMBDGDHEHWPP,COMBDGDHEAVGSUB___HW_EX,0.9705882352941176,CommercialBuildingDistrict HeatingToronto AverageSubstation
TO,2021,COMBDGELC,COMBDGDHEAVGSUB___HW_EX,0.029411764705882353,CommercialBuildingDistrict HeatingToronto AverageSubstation
TO,2021,COMBDGNGA,COMBDGDHEPRDBOILARNGA_EX,0.95,CommercialBuildingDistrict HeatingProductionBoilerLarge
TO,2021,COMBDGBMTN,COMBDGDHEPRDBOILARNGA_EX,0.05,CommercialBuildingDistrict HeatingProductionBoilerLarge
TO,2021,PUBBDGELC,PUBBDGDCOAVGSUB___CW_EX,0.9705882352941176,PublicBuildingDistrict CoolingToronto AverageSubstation
TO,2021,SEEPUBBDGDCOCWPP,PUBBDGDCOAVGSUB___CW_EX,0.029411764705882353,PublicBuildingDistrict CoolingToronto AverageSubstation
TO,2021,SEEPUBBDGDHEHWP,PUBBDGDCOPRDHEPMEDHWP_EX,0.985,PublicBuildingDistrict CoolingProductionHeat PumpMedium
TO,2021,PUBBDGELC,PUBBDGDCOPRDHEPMEDHWP_EX,0.015,PublicBuildingDistrict CoolingProductionHeat PumpMedium
TO,2021,SEEPUBBDGDHEHWPP,PUBBDGDHEAVGSUB___HW_EX,0.9705882352941176,PublicBuildingDistrict HeatingToronto AverageSubstation
TO,2021,PUBBDGELC,PUBBDGDHEAVGSUB___HW_EX,0.029411764705882353,PublicBuildingDistrict HeatingToronto AverageSubstation
TO,2021,PUBBDGNGA,PUBBDGDHEPRDBOILARNGA_EX,0.95,PublicBuildingDistrict HeatingProductionBoilerLarge
TO,2021,PUBBDGBMTN,PUBBDGDHEPRDBOILARNGA_EX,0.05,PublicBuildingDistrict HeatingProductionBoilerLarge
TO,2021,SEERESBDGDCOCWPP,RESBDGDCOAVGSUB___CW_EX,0.9705882352941176,ResidentialBuildingDistrict CoolingToronto AverageSubstation
TO,2021,RESBDGELC,RESBDGDCOAVGSUB___CW_EX,0.029411764705882353,ResidentialBuildingDistrict CoolingToronto AverageSubstation
TO,2021,RESBDGELC,RESBDGDCOPRDDLAENWELC_EX,0.985,ResidentialBuildingDistrict CoolingProductionDeep Lake CoolingEnwave
TO,2021,RESBDGETHOS,RESBDGDCOPRDDLAENWELC_EX,0.015,ResidentialBuildingDistrict CoolingProductionDeep Lake CoolingEnwave
TO,2021,SEERESBDGDHEHWP,RESBDGDCOPRDHEPLARHWP_EX,0.985,ResidentialBuildingDistrict CoolingProductionHeat PumpLarge
TO,2021,RESBDGELC,RESBDGDCOPRDHEPLARHWP_EX,0.015,ResidentialBuildingDistrict CoolingProductionHeat PumpLarge
TO,2021,SEERESBDGDHEHWPP,RESBDGDHEAVGSUB___HW_EX,0.9705882352941176,ResidentialBuildingDistrict HeatingToronto AverageSubstation
TO,2021,RESBDGELC,RESBDGDHEAVGSUB___HW_EX,0.029411764705882353,ResidentialBuildingDistrict HeatingToronto AverageSubstation
TO,2021,RESBDGNGA,RESBDGDHEPRDBOILARNGA_EX,0.95,ResidentialBuildingDistrict HeatingProductionBoilerLarge
TO,2021,RESBDGBMTN,RESBDGDHEPRDBOILARNGA_EX,0.05,ResidentialBuildingDistrict HeatingProductionBoilerLarge
TO,2022,SEECOMBDGDCOCWPP,COMBDGDCOAVGSUB___CW_EX,0.9705882352941176,CommercialBuildingDistrict CoolingToronto AverageSubstation
TO,2022,COMBDGELC,COMBDGDCOAVGSUB___CW_EX,0.029411764705882353,CommercialBuildingDistrict CoolingToronto AverageSubstation
TO,2022,COMBDGELC,COMBDGDCOPRDDLAENWELC_EX,0.985,CommercialBuildingDistrict CoolingProductionDeep Lake CoolingEnwave
TO,2022,COMBDGETHOS,COMBDGDCOPRDDLAENWELC_EX,0.015,CommercialBuildingDistrict CoolingProductionDeep Lake CoolingEnwave
TO,2022,SEECOMBDGDHEHWP,COMBDGDCOPRDHEPLARHWP_EX,0.985,CommercialBuildingDistrict CoolingProductionHeat PumpLarge
TO,2022,COMBDGELC,COMBDGDCOPRDHEPLARHWP_EX,0.015,CommercialBuildingDistrict CoolingProductionHeat PumpLarge
TO,2022,SEECOMBDGDHEHWPP,COMBDGDHEAVGSUB___HW_EX,0.9705882352941176,CommercialBuildingDistrict HeatingToronto AverageSubstation
TO,2022,COMBDGELC,COMBDGDHEAVGSUB___HW_EX,0.029411764705882353,CommercialBuildingDistrict HeatingToronto AverageSubstation
TO,2022,COMBDGNGA,COMBDGDHEPRDBOILARNGA_EX,0.95,CommercialBuildingDistrict HeatingProductionBoilerLarge
TO,2022,COMBDGBMTN,COMBDGDHEPRDBOILARNGA_EX,0.05,CommercialBuildingDistrict HeatingProductionBoilerLarge
TO,2022,PUBBDGELC,PUBBDGDCOAVGSUB___CW_EX,0.9705882352941176,PublicBuildingDistrict CoolingToronto AverageSubstation
TO,2022,SEEPUBBDGDCOCWPP,PUBBDGDCOAVGSUB___CW_EX,0.029411764705882353,PublicBuildingDistrict CoolingToronto AverageSubstation
TO,2022,SEEPUBBDGDHEHWP,PUBBDGDCOPRDHEPMEDHWP_EX,0.985,PublicBuildingDistrict CoolingProductionHeat PumpMedium
TO,2022,PUBBDGELC,PUBBDGDCOPRDHEPMEDHWP_EX,0.015,PublicBuildingDistrict CoolingProductionHeat PumpMedium
TO,2022,SEEPUBBDGDHEHWPP,PUBBDGDHEAVGSUB___HW_EX,0.9705882352941176,PublicBuildingDistrict HeatingToronto AverageSubstation
TO,2022,PUBBDGELC,PUBBDGDHEAVGSUB___HW_EX,0.029411764705882353,PublicBuildingDistrict HeatingToronto AverageSubstation
TO,2022,PUBBDGNGA,PUBBDGDHEPRDBOILARNGA_EX,0.95,PublicBuildingDistrict HeatingProductionBoilerLarge
TO,2022,PUBBDGBMTN,PUBBDGDHEPRDBOILARNGA_EX,0.05,PublicBuildingDistrict HeatingProductionBoilerLarge
TO,2022,SEERESBDGDCOCWPP,RESBDGDCOAVGSUB___CW_EX,0.9705882352941176,ResidentialBuildingDistrict CoolingToronto AverageSubstation
TO,2022,RESBDGELC,RESBDGDCOAVGSUB___CW_EX,0.029411764705882353,ResidentialBuildingDistrict CoolingToronto AverageSubstation
