"Building end use energy service, per subsector, per end use, per type of technology, per energy, and per period."
t_periods,Sub,NewOld,EndUse,Tech_type_1,Tech_type_2,Energy_cat,Efficiency,Output_units,VFlow_Out
2023,Residential,New,Freezer,___,Standing,Electricity,High,TJ,0.018842897835019967
2023,Residential,New,Freezer,___,Standing,Electricity,Standard,TJ,0.0215709840102765
2023,Residential,New,Freezer,___,___,Electricity,Standard,TJ,0.0017137921841306953
2023,Residential,New,Lighting,Fluocompact,___,Electricity,Energy Star,Mlm.y,0.1914713550564094
2023,Residential,New,Lighting,Fluocompact,___,Electricity,High,Mlm.y,0.2692829000221798
2023,Residential,New,Lighting,Fluocompact,___,Electricity,Standard,Mlm.y,0.6611587621448821
2023,Residential,New,Lighting,Fluorescent,T12,Electricity,Standard,Mlm.y,0.47749390429316657
2023,Residential,New,Lighting,Fluorescent,T5,Electricity,High,Mlm.y,0.9494377446310913
2023,Residential,New,Lighting,Fluorescent,T5,Electricity,Standard,Mlm.y,10.910398300068552
2023,Residential,New,Lighting,Fluorescent,T8,Electricity,High,Mlm.y,0.30589289051824387
2023,Residential,New,Lighting,Fluorescent,T8,Electricity,Standard,Mlm.y,0.541206573915173
2023,Residential,New,Lighting,Fluorescent,___,Electricity,Standard,Mlm.y,0.0003249513887244707
2023,Residential,New,Lighting,Halogen,60W,Electricity,Standard,Mlm.y,0.20080340980186268
2023,Residential,New,Lighting,Incandescent,60W,Electricity,Standard,Mlm.y,0.2511928997876894
2023,Residential,New,Lighting,Light Emitting Diode,___,Electricity,Energy Star,Mlm.y,0.1719546190908351
2023,Residential,New,Lighting,Light Emitting Diode,___,Electricity,High,Mlm.y,0.0003304790787966838
2023,Residential,New,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm.y,0.40254367841883726
2023,Residential,New,Range,___,___,Electricity,High,TJ,0.008712975137772874
2023,Residential,New,Range,___,___,Electricity,Standard,TJ,0.026745044864268937
2023,Residential,New,Range,___,___,Natural Gas,High,TJ,0.14018761460601367
2023,Residential,New,Range,___,___,Natural Gas,Standard,TJ,16.173477545233396
2023,Residential,New,Refrigerator,___,Freezer Down,Electricity,Energy Star,TJ,0.035066527921872925
2023,Residential,New,Refrigerator,___,Freezer Down,Electricity,High,TJ,0.03506652792547074
2023,Residential,New,Refrigerator,___,Freezer Down,Electricity,Standard,TJ,0.03775448801108997
2023,Residential,New,Refrigerator,___,Freezer Top,Electricity,Energy Star,TJ,0.1290978029281056
2023,Residential,New,Refrigerator,___,Freezer Top,Electricity,High,TJ,0.10333040058343275
2023,Residential,New,Refrigerator,___,Freezer Top,Electricity,Standard,TJ,11.349094390426483
2023,Residential,New,Refrigerator,___,___,Electricity,Standard,TJ,3.5704373481884017
2023,Residential,New,Space Cooling,Central,___,Electricity,Energy Star,TJ,0.22066871701998458
2023,Residential,New,Space Cooling,Central,___,Electricity,High,TJ,0.18478010130682115
2023,Residential,New,Space Cooling,Central,___,Electricity,Standard,TJ,0.248370813259209
2023,Residential,New,Space Cooling,Room,___,Electricity,Standard,TJ,0.010366945079647532
2023,Residential,New,Space Cooling,Wall,___,Electricity,Energy Star,TJ,0.5659693549219058
2023,Residential,New,Space Cooling,Wall,___,Electricity,High,TJ,0.4838508711261613
2023,Residential,New,Space Cooling,Wall,___,Electricity,Standard,TJ,0.6630645673294617
2023,Residential,New,Space Cooling,Window,___,Electricity,Energy Star,TJ,1.0173416386095384
2023,Residential,New,Space Cooling,Window,___,Electricity,High,TJ,0.5230714318159589
2023,Residential,New,Space Cooling,Window,___,Electricity,Standard,TJ,26.716534154466046
2023,Residential,New,Space Cooling,Zero Thermal Measure,___,ETHOS,Standard,TJ,7.619762345684616
2023,Residential,New,Space Cooling,___,___,District Cooling,___,TJ,63.98397527771596
2023,Residential,New,Space Heating,Boiler,___,Hydrogen,Standard,TJ,0.028885251985471788
2023,Residential,New,Space Heating,Fireplace,___,Propane,High,TJ,0.28114423398468347
2023,Residential,New,Space Heating,Fireplace,___,Propane,Standard,TJ,0.2999446478479802
2023,Residential,New,Space Heating,Furnace,___,Biomass,Standard,TJ,0.02336688867900575
2023,Residential,New,Space Heating,Furnace,___,Wood Pellet,Standard,TJ,0.023364105384406638
2023,Residential,New,Space Heating,Furnace,___,Electricity,Standard,TJ,1.1515133320291007
2023,Residential,New,Space Heating,Furnace,___,Kerosene,Standard,TJ,0.7171468920495238
2023,Residential,New,Space Heating,Furnace,___,Light Fuel Oil,High,TJ,0.31721816919303286
2023,Residential,New,Space Heating,Furnace,___,Light Fuel Oil,Standard,TJ,0.6270171801292652
2023,Residential,New,Space Heating,Furnace,___,Natural Gas,Energy Star,TJ,1.7649442533846424
2023,Residential,New,Space Heating,Furnace,___,Natural Gas,High,TJ,62.63745368902956
2023,Residential,New,Space Heating,Furnace,___,Natural Gas,Medium,TJ,0.08835199773792832
2023,Residential,New,Space Heating,Furnace,___,Natural Gas,Standard,TJ,1.234335948187907
2023,Residential,New,Space Heating,Furnace,___,Propane,Energy Star,TJ,1.2255908482394575
2023,Residential,New,Space Heating,Furnace,___,Propane,High,TJ,26.971095104049137
2023,Residential,New,Space Heating,Furnace,___,Propane,Standard,TJ,0.7927196388427329
2023,Residential,New,Space Heating,Heat Pump,___,Electricity,Energy Star,TJ,1.1841244848546506
2023,Residential,New,Space Heating,Heat Pump,___,Electricity,High,TJ,1.2531315993506031
2023,Residential,New,Space Heating,Heat Pump,___,Electricity,Standard,TJ,0.6074236185940975
2023,Residential,New,Space Heating,Heat Pump,___,Geothermal,Energy Star,TJ,0.40865009266050095
2023,Residential,New,Space Heating,Heat Pump,___,Geothermal,High,TJ,0.24895558018935293
2023,Residential,New,Space Heating,Heat Pump,___,Geothermal,Standard,TJ,13.751142940901142
2023,Residential,New,Space Heating,Heat Pump,___,Natural Gas,Standard,TJ,0.7946434888817764
2023,Residential,New,Space Heating,Plinthe,1000W,Electricity,Standard,TJ,2.247380041469591
2023,Residential,New,Space Heating,Plinthe,1500W,Electricity,Standard,TJ,2.6140219234225537
2023,Residential,New,Space Heating,Plinthe,500W,Electricity,Standard,TJ,1.6732879130037155
2023,Residential,New,Space Heating,Plinthe,___,Electricity,Standard,TJ,0.038019387008474216
2023,Residential,New,Space Heating,Pellet stove,___,Wood Pellet,High,TJ,1.3095344528982926
2023,Residential,New,Space Heating,Pellet stove,___,Wood Pellet,Standard,TJ,1.0697494300212436
2023,Residential,New,Space Heating,Stove,___,Biomass,High,TJ,0.33709060438053773
2023,Residential,New,Space Heating,Stove,___,Biomass,Standard,TJ,0.31395742515032654
2023,Residential,New,Space Heating,Zero Programmable Thermostat,___,ETHOS,Standard,TJ,13.18090420567734
2023,Residential,New,Space Heating,Zero Thermal Measure,___,ETHOS,High,TJ,0.06097386383383103
2023,Residential,New,Space Heating,Zero Thermal Measure,___,ETHOS,Medium,TJ,0.06144188360750382
2023,Residential,New,Space Heating,Zero Thermal Measure,___,ETHOS,Standard,TJ,66.36928361065095
2023,Residential,New,Space Heating,___,___,District Heating,___,TJ,28.33200298716803
2023,Residential,New,Water Heating,Heat Pump,___,Electricity,Energy Star,TJ,0.34298624596122934
2023,Residential,New,Water Heating,Heat Pump,___,Electricity,High,TJ,0.24939086700434035
2023,Residential,New,Water Heating,Heat Pump,___,Electricity,Standard,TJ,0.2868789488829885
2023,Residential,New,Water Heating,Solar Thermal,Backup,Electricity,Standard,TJ,0.10693559251494954
2023,Residential,New,Water Heating,Solar Thermal,Backup,Natural Gas,Standard,TJ,146.36825743185315
2023,Residential,New,Water Heating,System,___,Biomass,Standard,TJ,0.5916487641504355
2023,Residential,New,Water Heating,System,___,Wood Pellet,Standard,TJ,0.569441025919523
2023,Residential,New,Water Heating,System,___,Kerosene,Standard,TJ,0.8349560194231146
2023,Residential,New,Water Heating,System,___,Light Fuel Oil,Standard,TJ,0.9655828558479538
2023,Residential,New,Water Heating,System,___,Propane,Standard,TJ,0.9417763117653103
2023,Residential,New,Water Heating,With Tank,___,Electricity,High,TJ,0.6592594285553635
2023,Residential,New,Water Heating,With Tank,___,Electricity,Standard,TJ,1.1066230753462747
2023,Residential,New,Water Heating,With Tank,___,Natural Gas,Energy Star,TJ,1.228486870905116
2023,Residential,New,Water Heating,With Tank,___,Natural Gas,High,TJ,1.4314886737208599
2023,Residential,New,Water Heating,With Tank,___,Natural Gas,Standard,TJ,1.2375811997511497
2023,Residential,New,Water Heating,___,___,Biomass,Standard,TJ,0.04497632966456723
2023,Residential,New,Water Heating,___,___,Wood Pellet,Standard,TJ,0.04496977037823603
2023,Residential,New,Water Heating,___,___,District Heating,___,TJ,31.536668973140742
2023,Residential,New,Water Heating,___,___,Electricity,Standard,TJ,0.04512241056735869
2023,Residential,New,Water Heating,___,___,Kerosene,Standard,TJ,0.04491896041864665
2023,Residential,New,Water Heating,___,___,Light Fuel Oil,Standard,TJ,0.04493761651856719
2023,Residential,New,Water Heating,___,___,Natural Gas,Standard,TJ,0.16867871531208944
2023,Residential,New,Water Heating,___,___,Propane,Standard,TJ,0.04493707910239902
2023,Residential,Old,Other Appliances,Other,___,Electricity,Standard,TJ,3807.8971849634304
2023,Residential,Old,Clothe Dryer,___,___,Electricity,Energy Star,TJ,0.3347686876658935
2023,Residential,Old,Clothe Dryer,___,___,Electricity,High,TJ,0.18879208062533634
2023,Residential,Old,Clothe Dryer,___,___,Electricity,Standard,TJ,1986.7339430960105
2023,Residential,Old,Clothe Dryer,___,___,Natural Gas,Standard,TJ,21.850949416406163
2023,Residential,Old,Clothe Washer,___,Combined,Electricity,Energy Star,TJ,35.55336940776331
2023,Residential,Old,Clothe Washer,___,Combined,Electricity,High,TJ,0.05486050256245219
2023,Residential,Old,Clothe Washer,___,Combined,Electricity,Standard,TJ,10.572881854125733
2023,Residential,Old,Clothe Washer,___,Front,Electricity,Energy Star,TJ,0.0028741020710482956
2023,Residential,Old,Clothe Washer,___,Front,Electricity,High,TJ,0.002346924943985914
2023,Residential,Old,Clothe Washer,___,Front,Electricity,Standard,TJ,0.00285612314481988
2023,Residential,Old,Clothe Washer,___,Top,Electricity,Energy Star,TJ,0.0030762772474215287
2023,Residential,Old,Clothe Washer,___,Top,Electricity,High,TJ,0.0026104927438156673
2023,Residential,Old,Clothe Washer,___,Top,Electricity,Standard,TJ,0.004186285557618563
2023,Residential,Old,Clothe Washer,___,___,Electricity,Standard,TJ,73.22346697451309
2023,Residential,Old,Dish Washer,___,___,Electricity,Energy Star,TJ,0.05984762759931736
2023,Residential,Old,Dish Washer,___,___,Electricity,High,TJ,0.044319384614573826
2023,Residential,Old,Dish Washer,___,___,Electricity,Standard,TJ,132.72325340444033
2023,Residential,Old,Freezer,___,Chest,Electricity,Energy Star,TJ,0.2913222112267265
2023,Residential,Old,Freezer,___,Chest,Electricity,High,TJ,0.34946106532485166
2023,Residential,Old,Freezer,___,Chest,Electricity,Standard,TJ,39.499712249698156
2023,Residential,Old,Freezer,___,Standing,Electricity,Energy Star,TJ,0.07858820745153286
2023,Residential,Old,Freezer,___,Standing,Electricity,High,TJ,0.07553854925201971
2023,Residential,Old,Freezer,___,Standing,Electricity,Standard,TJ,0.08764419604754013
2023,Residential,Old,Freezer,___,___,Electricity,Standard,TJ,314.5320936957311
2023,Residential,Old,Lighting,Fluocompact,___,Electricity,Energy Star,Mlm.y,0.8058431494509005
2023,Residential,Old,Lighting,Fluocompact,___,Electricity,High,Mlm.y,1.3761738778207542
2023,Residential,Old,Lighting,Fluocompact,___,Electricity,Standard,Mlm.y,21.345321668013856
2023,Residential,Old,Lighting,Fluorescent,T12,Electricity,Standard,Mlm.y,4.999000215038169
2023,Residential,Old,Lighting,Fluorescent,T5,Electricity,High,Mlm.y,301.75109922851686
2023,Residential,Old,Lighting,Fluorescent,T5,Electricity,Standard,Mlm.y,1142.654897040699
2023,Residential,Old,Lighting,Fluorescent,T8,Electricity,High,Mlm.y,2.2006774158403215
2023,Residential,Old,Lighting,Fluorescent,T8,Electricity,Standard,Mlm.y,6.312930728916503
2023,Residential,Old,Lighting,Fluorescent,___,Electricity,Standard,Mlm.y,408.1246719845565
2023,Residential,Old,Lighting,Halogen,60W,Electricity,Standard,Mlm.y,0.7871801001595565
2023,Residential,Old,Lighting,Incandescent,60W,Electricity,Standard,Mlm.y,1.4822987603971938
2023,Residential,Old,Lighting,Light Emitting Diode,___,Electricity,Energy Star,Mlm.y,0.8800506987426272
2023,Residential,Old,Lighting,Light Emitting Diode,___,Electricity,High,Mlm.y,20.991512586029096
2023,Residential,Old,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm.y,23.424489071358455
2023,Residential,Old,Range,___,___,Electricity,High,TJ,0.03461723079210494
2023,Residential,Old,Range,___,___,Electricity,Standard,TJ,1432.3340075040833
2023,Residential,Old,Range,___,___,Natural Gas,High,TJ,61.337755773754886
2023,Residential,Old,Range,___,___,Natural Gas,Standard,TJ,76.77360458379223
2023,Residential,Old,Refrigerator,___,Freezer Down,Electricity,Energy Star,TJ,0.10539665091822148
2023,Residential,Old,Refrigerator,___,Freezer Down,Electricity,High,TJ,0.10623993882262564
2023,Residential,Old,Refrigerator,___,Freezer Down,Electricity,Standard,TJ,0.11306533058026746
2023,Residential,Old,Refrigerator,___,Freezer Top,Electricity,Energy Star,TJ,0.2890936884608085
2023,Residential,Old,Refrigerator,___,Freezer Top,Electricity,High,TJ,0.24280972280656415
2023,Residential,Old,Refrigerator,___,Freezer Top,Electricity,Standard,TJ,13.121887676602011
2023,Residential,Old,Refrigerator,___,___,Electricity,Standard,TJ,1119.19851522226
2023,Residential,Old,Space Cooling,Central,___,Electricity,Energy Star,TJ,0.8264256615422276
2023,Residential,Old,Space Cooling,Central,___,Electricity,High,TJ,0.6886621870927307
2023,Residential,Old,Space Cooling,Central,___,Electricity,Standard,TJ,7742.723435266007
2023,Residential,Old,Space Cooling,Room,___,Electricity,Standard,TJ,564.824830614143
2023,Residential,Old,Space Cooling,Wall,___,Electricity,Energy Star,TJ,2.4567419572609306
2023,Residential,Old,Space Cooling,Wall,___,Electricity,High,TJ,1.861364303457646
2023,Residential,Old,Space Cooling,Wall,___,Electricity,Standard,TJ,3.7061496660845235
2023,Residential,Old,Space Cooling,Window,___,Electricity,Energy Star,TJ,910.0300825041147
2023,Residential,Old,Space Cooling,Window,___,Electricity,High,TJ,1.973100520891996
2023,Residential,Old,Space Cooling,Window,___,Electricity,Standard,TJ,1952.1191069155093
2023,Residential,Old,Space Cooling,Zero Thermal Measure,___,ETHOS,Standard,TJ,25.628717437566735
2023,Residential,Old,Space Cooling,___,___,District Cooling,___,TJ,51.12311102645168
2023,Residential,Old,Space Heating,Boiler,___,Hydrogen,Standard,TJ,0.06939100067816377
2023,Residential,Old,Space Heating,Fireplace,___,Propane,High,TJ,0.8971634731970098
2023,Residential,Old,Space Heating,Fireplace,___,Propane,Standard,TJ,0.9578731292735211
2023,Residential,Old,Space Heating,Furnace,___,Biomass,Standard,TJ,141.20378117783082
2023,Residential,Old,Space Heating,Furnace,___,Wood Pellet,Standard,TJ,0.5848715309496584
2023,Residential,Old,Space Heating,Furnace,___,Electricity,Standard,TJ,5.947082085565802
2023,Residential,Old,Space Heating,Furnace,___,Kerosene,Standard,TJ,1.846594136032005
2023,Residential,Old,Space Heating,Furnace,___,Light Fuel Oil,High,TJ,0.8768314146356346
2023,Residential,Old,Space Heating,Furnace,___,Light Fuel Oil,Standard,TJ,104.76217406911547
2023,Residential,Old,Space Heating,Furnace,___,Natural Gas,Energy Star,TJ,8.10057943975197
2023,Residential,Old,Space Heating,Furnace,___,Natural Gas,High,TJ,41870.61876164787
2023,Residential,Old,Space Heating,Furnace,___,Natural Gas,Medium,TJ,7747.352547999576
2023,Residential,Old,Space Heating,Furnace,___,Natural Gas,Standard,TJ,5.296210658246089
2023,Residential,Old,Space Heating,Furnace,___,Propane,Energy Star,TJ,4.7105460608764735
2023,Residential,Old,Space Heating,Furnace,___,Propane,High,TJ,139.12328733519197
2023,Residential,Old,Space Heating,Furnace,___,Propane,Standard,TJ,3.5134660838434164
2023,Residential,Old,Space Heating,Heat Pump,___,Electricity,Energy Star,TJ,4.166870772900577
2023,Residential,Old,Space Heating,Heat Pump,___,Electricity,High,TJ,526.1667353958813
2023,Residential,Old,Space Heating,Heat Pump,___,Electricity,Standard,TJ,3482.115762036993
2023,Residential,Old,Space Heating,Heat Pump,___,Geothermal,Energy Star,TJ,0.10251997037157236
2023,Residential,Old,Space Heating,Heat Pump,___,Geothermal,High,TJ,0.07878174608674061
2023,Residential,Old,Space Heating,Heat Pump,___,Geothermal,Standard,TJ,0.10992866334412188
2023,Residential,Old,Space Heating,Heat Pump,___,Natural Gas,Standard,TJ,1.9165922992735551
2023,Residential,Old,Space Heating,Plinthe,1000W,Electricity,Standard,TJ,27.868608635552356
2023,Residential,Old,Space Heating,Plinthe,1500W,Electricity,Standard,TJ,346.52642550772606
2023,Residential,Old,Space Heating,Plinthe,500W,Electricity,Standard,TJ,11.670741441155839
2023,Residential,Old,Space Heating,Plinthe,___,Electricity,Standard,TJ,3508.555641412759
2023,Residential,Old,Space Heating,Pellet stove,___,Wood Pellet,High,TJ,4.266084988149414
2023,Residential,Old,Space Heating,Pellet stove,___,Wood Pellet,Standard,TJ,3.3366444647667035
2023,Residential,Old,Space Heating,Stove,___,Biomass,High,TJ,1.1183901940605665
2023,Residential,Old,Space Heating,Stove,___,Biomass,Standard,TJ,1.021377425633767
2023,Residential,Old,Space Heating,Zero Programmable Thermostat,___,ETHOS,Standard,TJ,56.06589007385898
2023,Residential,Old,Space Heating,Zero Thermal Measure,___,ETHOS,High,TJ,0.28314235996035625
2023,Residential,Old,Space Heating,Zero Thermal Measure,___,ETHOS,Medium,TJ,0.29461280055549044
2023,Residential,Old,Space Heating,Zero Thermal Measure,___,ETHOS,Standard,TJ,350.9965346651044
2023,Residential,Old,Space Heating,___,___,District Heating,___,TJ,54.060801815054205
2023,Residential,Old,Water Heating,Heat Pump,___,Electricity,Energy Star,TJ,8.799343748224569
2023,Residential,Old,Water Heating,Heat Pump,___,Electricity,High,TJ,0.5705283438043756
2023,Residential,Old,Water Heating,Heat Pump,___,Electricity,Standard,TJ,0.6999720508930799
2023,Residential,Old,Water Heating,Solar Thermal,Backup,Electricity,Standard,TJ,0.3398882472412857
2023,Residential,Old,Water Heating,Solar Thermal,Backup,Natural Gas,Standard,TJ,9104.164628983874
2023,Residential,Old,Water Heating,System,___,Biomass,Standard,TJ,2.869454381687688
2023,Residential,Old,Water Heating,System,___,Wood Pellet,Standard,TJ,2.624783770051509
2023,Residential,Old,Water Heating,System,___,Kerosene,Standard,TJ,2.1333266597105105
2023,Residential,Old,Water Heating,System,___,Light Fuel Oil,Standard,TJ,3.231932223875777
2023,Residential,Old,Water Heating,System,___,Propane,Standard,TJ,3.311690882648533
2023,Residential,Old,Water Heating,With Tank,___,Electricity,High,TJ,3.0255416868015303
2023,Residential,Old,Water Heating,With Tank,___,Electricity,Standard,TJ,6.3578946080386824
2023,Residential,Old,Water Heating,With Tank,___,Natural Gas,Energy Star,TJ,5.276731491142244
2023,Residential,Old,Water Heating,With Tank,___,Natural Gas,High,TJ,7.0155117074507585
2023,Residential,Old,Water Heating,With Tank,___,Natural Gas,Standard,TJ,4.929571146278493
2023,Residential,Old,Water Heating,___,___,Biomass,Standard,TJ,285.9623627453266
2023,Residential,Old,Water Heating,___,___,Wood Pellet,Standard,TJ,287.8490426188175
2023,Residential,Old,Water Heating,___,___,District Heating,___,TJ,143.60728142007127
2023,Residential,Old,Water Heating,___,___,Electricity,Standard,TJ,866.2298323506727
2023,Residential,Old,Water Heating,___,___,Kerosene,Standard,TJ,51.442914850885316
2023,Residential,Old,Water Heating,___,___,Light Fuel Oil,Standard,TJ,130.21044277008843
2023,Residential,Old,Water Heating,___,___,Natural Gas,Standard,TJ,7320.485255879195
2023,Residential,Old,Water Heating,___,___,Propane,Standard,TJ,202.49501387890626
2024,Commercial,New,Auxiliary Equipment,___,___,Electricity,Standard,TJ,127.69172928044917
2024,Commercial,New,Auxiliary Equipment,___,___,Natural Gas,Standard,TJ,9.224548960997033
2024,Commercial,New,Auxiliary Equipment,___,___,Propane,Standard,TJ,8.305677174642508
2024,Commercial,New,Auxiliary Motors,___,___,Electricity,Standard,TJ,15.65102253765733
2024,Commercial,New,Lighting,Fluocompact,___,Electricity,High,Mlm.y,4.712992307163094
2024,Commercial,New,Lighting,Fluocompact,___,Electricity,Standard,Mlm.y,3.875916069902486
2024,Commercial,New,Lighting,Fluorescent,T5,Electricity,High,Mlm.y,63.60773062777462
2024,Commercial,New,Lighting,Fluorescent,T5,Electricity,Standard,Mlm.y,17.277512502153016
2024,Commercial,New,Lighting,Fluorescent,T8,Electricity,High,Mlm.y,2.3078024524692604
2024,Commercial,New,Lighting,Fluorescent,T8,Electricity,Standard,Mlm.y,3.1269591158958834
2024,Commercial,New,Lighting,Fluorescent,___,Electricity,Standard,Mlm.y,0.008525348551799296
2024,Commercial,New,Lighting,Halogen,100W,Electricity,Standard,Mlm.y,44.0623645626363
2024,Commercial,New,Lighting,Incandescent,100W,Electricity,Standard,Mlm.y,2.3786059430093385
2024,Commercial,New,Lighting,Light Emitting Diode,___,Electricity,Energy Star,Mlm.y,1.505140627195281
2024,Commercial,New,Lighting,Light Emitting Diode,___,Electricity,High,Mlm.y,19.551261144308423
2024,Commercial,New,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm.y,3.0228889576148275
2024,Commercial,New,Space Cooling,Central,___,Electricity,Energy Star,TJ,1.2338783606185348
2024,Commercial,New,Space Cooling,Central,___,Electricity,High,TJ,1.1607305571042246
2024,Commercial,New,Space Cooling,Central,___,Electricity,Standard,TJ,1.2478008856893406
2024,Commercial,New,Space Cooling,Central,___,Natural Gas,Energy Star,TJ,1.8151982767332415
2024,Commercial,New,Space Cooling,Central,___,Natural Gas,High,TJ,1.7690384646279989
2024,Commercial,New,Space Cooling,Central,___,Natural Gas,Standard,TJ,1.8660665938979846
2024,Commercial,New,Space Cooling,Wall,___,Electricity,Energy Star,TJ,1.8144766446542424
2024,Commercial,New,Space Cooling,Wall,___,Electricity,High,TJ,1.7755860837585031
2024,Commercial,New,Space Cooling,Wall,___,Electricity,Standard,TJ,2.513406262075219
2024,Commercial,New,Space Cooling,Window,___,Electricity,Energy Star,TJ,1.8929545668467551
2024,Commercial,New,Space Cooling,Window,___,Electricity,High,TJ,1.5313825538628338
2024,Commercial,New,Space Cooling,Window,___,Electricity,Standard,TJ,4.033891952215077
2024,Commercial,New,Space Cooling,Zero Thermal Measure,___,ETHOS,Standard,TJ,17.964583141599146
2024,Commercial,New,Space Cooling,___,___,District Cooling,___,TJ,27.620585308003353
2024,Commercial,New,Space Cooling,___,___,Electricity,Standard,TJ,0.3199208487889279
2024,Commercial,New,Space Cooling,___,___,Natural Gas,Standard,TJ,0.8306186192317423
2024,Commercial,New,Space Heating,Furnace,Large,Hydrogen,Standard,TJ,0.2094518711510183
2024,Commercial,New,Space Heating,Furnace,Medium,Hydrogen,Standard,TJ,0.20897038225895972
2024,Commercial,New,Space Heating,Furnace,Small,Hydrogen,Standard,TJ,0.20770562314067495
2024,Commercial,New,Space Heating,Furnace,___,Electricity,Standard,TJ,4.09699871424909
2024,Commercial,New,Space Heating,Furnace,___,Heavy Fuel Oil,High,TJ,0.7007598675441478
2024,Commercial,New,Space Heating,Furnace,___,Heavy Fuel Oil,Standard,TJ,0.9744065865699871
2024,Commercial,New,Space Heating,Furnace,___,Kerosene,Standard,TJ,1.0599432043968022
2024,Commercial,New,Space Heating,Furnace,___,Light Fuel Oil,High,TJ,1.9262506446195662
2024,Commercial,New,Space Heating,Furnace,___,Light Fuel Oil,Standard,TJ,2.0660156396521328
2024,Commercial,New,Space Heating,Furnace,___,Natural Gas,Energy Star,TJ,8.607064904919916
2024,Commercial,New,Space Heating,Furnace,___,Natural Gas,High,TJ,50.588675723486446
2024,Commercial,New,Space Heating,Furnace,___,Natural Gas,Standard,TJ,8.363459252218332
2024,Commercial,New,Space Heating,Furnace,___,Propane,Energy Star,TJ,2.4597075858148725
2024,Commercial,New,Space Heating,Furnace,___,Propane,High,TJ,3.333054195367411
2024,Commercial,New,Space Heating,Furnace,___,Propane,Standard,TJ,2.4834490110852174
2024,Commercial,New,Space Heating,Heat Pump,___,Electricity,Energy Star,TJ,6.098762832267514
2024,Commercial,New,Space Heating,Heat Pump,___,Electricity,High,TJ,23.99116962290998
2024,Commercial,New,Space Heating,Heat Pump,___,Electricity,Standard,TJ,2.917639753620154
2024,Commercial,New,Space Heating,Heat Pump,___,Geothermal,Energy Star,TJ,0.28542144466593294
2024,Commercial,New,Space Heating,Heat Pump,___,Geothermal,High,TJ,0.2193213447108834
2024,Commercial,New,Space Heating,Heat Pump,___,Geothermal,Standard,TJ,0.30264918205304636
2024,Commercial,New,Space Heating,Heat Pump,___,Natural Gas,Standard,TJ,3.315819983497124
2024,Commercial,New,Space Heating,Plinthe,1000W,Electricity,Standard,TJ,3.8787370636898113
2024,Commercial,New,Space Heating,Plinthe,1500W,Electricity,Standard,TJ,4.614747318863466
2024,Commercial,New,Space Heating,Plinthe,500W,Electricity,Standard,TJ,2.5119619725216245
2024,Commercial,New,Space Heating,Plinthe,___,Electricity,Standard,TJ,0.4377022020786053
2024,Commercial,New,Space Heating,Zero Thermal Measure,___,ETHOS,High,TJ,0.24576438212928162
2024,Commercial,New,Space Heating,Zero Thermal Measure,___,ETHOS,Medium,TJ,0.24791556460161684
2024,Commercial,New,Space Heating,Zero Thermal Measure,___,ETHOS,Standard,TJ,66.35601308413125
2024,Commercial,New,Space Heating,___,___,District Heating,___,TJ,63.461354722040035
2024,Commercial,New,Street Lighting,Light Emitting Diode,___,Electricity,High,TJ,10.21763137187636
2024,Commercial,New,Street Lighting,Light Emitting Diode,___,Electricity,Standard,TJ,0.0006461292149664873
2024,Commercial,New,Water Heating,Heat Pump,___,Electricity,Energy Star,TJ,7.434107682443859
2024,Commercial,New,Water Heating,Heat Pump,___,Electricity,High,TJ,0.4234430307984572
2024,Commercial,New,Water Heating,Heat Pump,___,Electricity,Standard,TJ,0.9080673599021665
2024,Commercial,New,Water Heating,Solar Thermal,Backup,Electricity,Standard,TJ,0.3238653339409939
2024,Commercial,New,Water Heating,Solar Thermal,Backup,Natural Gas,Standard,TJ,18.963552573001245
2024,Commercial,New,Water Heating,System,___,Heavy Fuel Oil,Standard,TJ,0.6226381877573023
2024,Commercial,New,Water Heating,System,___,Kerosene,Standard,TJ,0.6728020770936192
2024,Commercial,New,Water Heating,System,___,Light Fuel Oil,Standard,TJ,1.0343127615528327
2024,Commercial,New,Water Heating,System,___,Propane,Energy Star,TJ,1.5656435247715665
2024,Commercial,New,Water Heating,With Tank,___,Electricity,High,TJ,1.0227047888103198
2024,Commercial,New,Water Heating,With Tank,___,Electricity,Standard,TJ,1.4865719400167017
2024,Commercial,New,Water Heating,With Tank,___,Natural Gas,Energy Star,TJ,2.613813232893571
2024,Commercial,New,Water Heating,With Tank,___,Natural Gas,High,TJ,2.6213544128002355
2024,Commercial,New,Water Heating,With Tank,___,Natural Gas,Standard,TJ,2.5590744445895934
2024,Commercial,New,Water Heating,___,___,District Heating,___,TJ,2.9690394009747565
2024,Commercial,New,Water Heating,___,___,Electricity,Standard,TJ,0.38071169798503546
2024,Commercial,New,Water Heating,___,___,Heavy Fuel Oil,Standard,TJ,0.3644891286132708
2024,Commercial,New,Water Heating,___,___,Kerosene,Standard,TJ,0.3665439473337926
2024,Commercial,New,Water Heating,___,___,Light Fuel Oil,Standard,TJ,0.3748594593944685
2024,Commercial,New,Water Heating,___,___,Natural Gas,Standard,TJ,1.0075487055449717
2024,Commercial,New,Water Heating,___,___,Propane,Standard,TJ,0.3778927762231668
