regions,periods,tech,output_comm,to_split,to_split_notes
TO,2036,PUBBDGPSINewSHHEP___HIGELC_23,EUEPUBBDGPSINewSC,0.1,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2037,PUBBDGPSINewSHHEP___HIGELC_23,EUEPUBBDGPSINewSC,0.1,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2038,PUBBDGPSINewSHHEP___HIGELC_23,EUEPUBBDGPSINewSC,0.1,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2039,PUBBDGPSINewSHHEP___HIGELC_23,EUEPUBBDGPSINewSC,0.1,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2040,PUBBDGPSINewSHHEP___HIGELC_23,EUEPUBBDGPSINewSC,0.1,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2041,PUBBDGPSINewSHHEP___HIGELC_23,EUEPUBBDGPSINewSC,0.1,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2042,PUBBDGPSINewSHHEP___HIGELC_23,EUEPUBBDGPSINewSC,0.1,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2043,PUBBDGPSINewSHHEP___HIGELC_23,EUEPUBBDGPSINewSC,0.1,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2044,PUBBDGPSINewSHHEP___HIGELC_23,EUEPUBBDGPSINewSC,0.1,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2045,PUBBDGPSINewSHHEP___HIGELC_23,EUEPUBBDGPSINewSC,0.1,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2046,PUBBDGPSINewSHHEP___HIGELC_23,EUEPUBBDGPSINewSC,0.1,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2047,PUBBDGPSINewSHHEP___HIGELC_23,EUEPUBBDGPSINewSC,0.1,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2048,PUBBDGPSINewSHHEP___HIGELC_23,EUEPUBBDGPSINewSC,0.1,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2049,PUBBDGPSINewSHHEP___HIGELC_23,EUEPUBBDGPSINewSC,0.1,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2050,PUBBDGPSINewSHHEP___HIGELC_23,EUEPUBBDGPSINewSC,0.1,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2016,PUBBDGPSINewSHHEP___HIGELC_23,EUEPUBBDGPSINewSH,0.5,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2017,PUBBDGPSINewSHHEP___HIGELC_23,EUEPUBBDGPSINewSH,0.5,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2018,PUBBDGPSINewSHHEP___HIGELC_23,EUEPUBBDGPSINewSH,0.5,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2019,PUBBDGPSINewSHHEP___HIGELC_23,EUEPUBBDGPSINewSH,0.5,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2020,PUBBDGPSINewSHHEP___HIGELC_23,EUEPUBBDGPSINewSH,0.5,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2021,PUBBDGPSINewSHHEP___HIGELC_23,EUEPUBBDGPSINewSH,0.5,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2022,PUBBDGPSINewSHHEP___HIGELC_23,EUEPUBBDGPSINewSH,0.5,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2023,PUBBDGPSINewSHHEP___HIGELC_23,EUEPUBBDGPSINewSH,0.5,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2024,PUBBDGPSINewSHHEP___HIGELC_23,EUEPUBBDGPSINewSH,0.5,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2025,PUBBDGPSINewSHHEP___HIGELC_23,EUEPUBBDGPSINewSH,0.5,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2026,PUBBDGPSINewSHHEP___HIGELC_23,EUEPUBBDGPSINewSH,0.5,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2027,PUBBDGPSINewSHHEP___HIGELC_23,EUEPUBBDGPSINewSH,0.5,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2028,PUBBDGPSINewSHHEP___HIGELC_23,EUEPUBBDGPSINewSH,0.5,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2029,PUBBDGPSINewSHHEP___HIGELC_23,EUEPUBBDGPSINewSH,0.5,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2030,PUBBDGPSINewSHHEP___HIGELC_23,EUEPUBBDGPSINewSH,0.5,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2031,PUBBDGPSINewSHHEP___HIGELC_23,EUEPUBBDGPSINewSH,0.5,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2032,PUBBDGPSINewSHHEP___HIGELC_23,EUEPUBBDGPSINewSH,0.5,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2033,PUBBDGPSINewSHHEP___HIGELC_23,EUEPUBBDGPSINewSH,0.5,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2034,PUBBDGPSINewSHHEP___HIGELC_23,EUEPUBBDGPSINewSH,0.5,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2035,PUBBDGPSINewSHHEP___HIGELC_23,EUEPUBBDGPSINewSH,0.5,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2036,PUBBDGPSINewSHHEP___HIGELC_23,EUEPUBBDGPSINewSH,0.5,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2037,PUBBDGPSINewSHHEP___HIGELC_23,EUEPUBBDGPSINewSH,0.5,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2038,PUBBDGPSINewSHHEP___HIGELC_23,EUEPUBBDGPSINewSH,0.5,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2039,PUBBDGPSINewSHHEP___HIGELC_23,EUEPUBBDGPSINewSH,0.5,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2040,PUBBDGPSINewSHHEP___HIGELC_23,EUEPUBBDGPSINewSH,0.5,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2041,PUBBDGPSINewSHHEP___HIGELC_23,EUEPUBBDGPSINewSH,0.5,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2042,PUBBDGPSINewSHHEP___HIGELC_23,EUEPUBBDGPSINewSH,0.5,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2043,PUBBDGPSINewSHHEP___HIGELC_23,EUEPUBBDGPSINewSH,0.5,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2044,PUBBDGPSINewSHHEP___HIGELC_23,EUEPUBBDGPSINewSH,0.5,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2045,PUBBDGPSINewSHHEP___HIGELC_23,EUEPUBBDGPSINewSH,0.5,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2046,PUBBDGPSINewSHHEP___HIGELC_23,EUEPUBBDGPSINewSH,0.5,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2047,PUBBDGPSINewSHHEP___HIGELC_23,EUEPUBBDGPSINewSH,0.5,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2048,PUBBDGPSINewSHHEP___HIGELC_23,EUEPUBBDGPSINewSH,0.5,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2049,PUBBDGPSINewSHHEP___HIGELC_23,EUEPUBBDGPSINewSH,0.5,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2050,PUBBDGPSINewSHHEP___HIGELC_23,EUEPUBBDGPSINewSH,0.5,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,2016,PUBBDGPSINewSHHEP___ESRELC_23,EUEPUBBDGPSINewSC,0.1,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpEnergy StarElectricity2023
TO,2017,PUBBDGPSINewSHHEP___ESRELC_23,EUEPUBBDGPSINewSC,0.1,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpEnergy StarElectricity2023
TO,2018,PUBBDGPSINewSHHEP___ESRELC_23,EUEPUBBDGPSINewSC,0.1,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpEnergy StarElectricity2023
TO,2019,PUBBDGPSINewSHHEP___ESRELC_23,EUEPUBBDGPSINewSC,0.1,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpEnergy StarElectricity2023
TO,2020,PUBBDGPSINewSHHEP___ESRELC_23,EUEPUBBDGPSINewSC,0.1,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpEnergy StarElectricity2023
TO,2021,PUBBDGPSINewSHHEP___ESRELC_23,EUEPUBBDGPSINewSC,0.1,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpEnergy StarElectricity2023
TO,2022,PUBBDGPSINewSHHEP___ESRELC_23,EUEPUBBDGPSINewSC,0.1,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpEnergy StarElectricity2023
TO,2023,PUBBDGPSINewSHHEP___ESRELC_23,EUEPUBBDGPSINewSC,0.1,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpEnergy StarElectricity2023
TO,2024,PUBBDGPSINewSHHEP___ESRELC_23,EUEPUBBDGPSINewSC,0.1,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpEnergy StarElectricity2023
TO,2025,PUBBDGPSINewSHHEP___ESRELC_23,EUEPUBBDGPSINewSC,0.1,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpEnergy StarElectricity2023
TO,2026,PUBBDGPSINewSHHEP___ESRELC_23,EUEPUBBDGPSINewSC,0.1,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpEnergy StarElectricity2023
TO,2027,PUBBDGPSINewSHHEP___ESRELC_23,EUEPUBBDGPSINewSC,0.1,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpEnergy StarElectricity2023
TO,2028,PUBBDGPSINewSHHEP___ESRELC_23,EUEPUBBDGPSINewSC,0.1,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpEnergy StarElectricity2023
TO,2029,PUBBDGPSINewSHHEP___ESRELC_23,EUEPUBBDGPSINewSC,0.1,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpEnergy StarElectricity2023
TO,2030,PUBBDGPSINewSHHEP___ESRELC_23,EUEPUBBDGPSINewSC,0.1,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpEnergy StarElectricity2023
TO,2031,PUBBDGPSINewSHHEP___ESRELC_23,EUEPUBBDGPSINewSC,0.1,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpEnergy StarElectricity2023
TO,2032,PUBBDGPSINewSHHEP___ESRELC_23,EUEPUBBDGPSINewSC,0.1,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpEnergy StarElectricity2023
TO,2033,PUBBDGPSINewSHHEP___ESRELC_23,EUEPUBBDGPSINewSC,0.1,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpEnergy StarElectricity2023
TO,2034,PUBBDGPSINewSHHEP___ESRELC_23,EUEPUBBDGPSINewSC,0.1,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpEnergy StarElectricity2023
TO,2035,PUBBDGPSINewSHHEP___ESRELC_23,EUEPUBBDGPSINewSC,0.1,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpEnergy StarElectricity2023
TO,2036,PUBBDGPSINewSHHEP___ESRELC_23,EUEPUBBDGPSINewSC,0.1,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpEnergy StarElectricity2023
TO,2037,PUBBDGPSINewSHHEP___ESRELC_23,EUEPUBBDGPSINewSC,0.1,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpEnergy StarElectricity2023
TO,2038,PUBBDGPSINewSHHEP___ESRELC_23,EUEPUBBDGPSINewSC,0.1,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpEnergy StarElectricity2023
TO,2039,PUBBDGPSINewSHHEP___ESRELC_23,EUEPUBBDGPSINewSC,0.1,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpEnergy StarElectricity2023
TO,2040,PUBBDGPSINewSHHEP___ESRELC_23,EUEPUBBDGPSINewSC,0.1,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpEnergy StarElectricity2023
TO,2041,PUBBDGPSINewSHHEP___ESRELC_23,EUEPUBBDGPSINewSC,0.1,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpEnergy StarElectricity2023
TO,2042,PUBBDGPSINewSHHEP___ESRELC_23,EUEPUBBDGPSINewSC,0.1,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpEnergy StarElectricity2023
TO,2043,PUBBDGPSINewSHHEP___ESRELC_23,EUEPUBBDGPSINewSC,0.1,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpEnergy StarElectricity2023
TO,2044,PUBBDGPSINewSHHEP___ESRELC_23,EUEPUBBDGPSINewSC,0.1,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpEnergy StarElectricity2023
TO,2045,PUBBDGPSINewSHHEP___ESRELC_23,EUEPUBBDGPSINewSC,0.1,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpEnergy StarElectricity2023
TO,2046,PUBBDGPSINewSHHEP___ESRELC_23,EUEPUBBDGPSINewSC,0.1,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpEnergy StarElectricity2023
TO,2047,PUBBDGPSINewSHHEP___ESRELC_23,EUEPUBBDGPSINewSC,0.1,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpEnergy StarElectricity2023
TO,2048,PUBBDGPSINewSHHEP___ESRELC_23,EUEPUBBDGPSINewSC,0.1,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpEnergy StarElectricity2023
TO,2049,PUBBDGPSINewSHHEP___ESRELC_23,EUEPUBBDGPSINewSC,0.1,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpEnergy StarElectricity2023
TO,2050,PUBBDGPSINewSHHEP___ESRELC_23,EUEPUBBDGPSINewSC,0.1,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpEnergy StarElectricity2023
TO,2016,PUBBDGPSINewSHHEP___ESRELC_23,EUEPUBBDGPSINewSH,0.5,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpEnergy StarElectricity2023
TO,2017,PUBBDGPSINewSHHEP___ESRELC_23,EUEPUBBDGPSINewSH,0.5,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpEnergy StarElectricity2023
TO,2018,PUBBDGPSINewSHHEP___ESRELC_23,EUEPUBBDGPSINewSH,0.5,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpEnergy StarElectricity2023
TO,2019,PUBBDGPSINewSHHEP___ESRELC_23,EUEPUBBDGPSINewSH,0.5,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpEnergy StarElectricity2023
TO,2020,PUBBDGPSINewSHHEP___ESRELC_23,EUEPUBBDGPSINewSH,0.5,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpEnergy StarElectricity2023
TO,2021,PUBBDGPSINewSHHEP___ESRELC_23,EUEPUBBDGPSINewSH,0.5,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpEnergy StarElectricity2023
TO,2022,PUBBDGPSINewSHHEP___ESRELC_23,EUEPUBBDGPSINewSH,0.5,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpEnergy StarElectricity2023
TO,2023,PUBBDGPSINewSHHEP___ESRELC_23,EUEPUBBDGPSINewSH,0.5,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpEnergy StarElectricity2023
TO,2024,PUBBDGPSINewSHHEP___ESRELC_23,EUEPUBBDGPSINewSH,0.5,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpEnergy StarElectricity2023
TO,2025,PUBBDGPSINewSHHEP___ESRELC_23,EUEPUBBDGPSINewSH,0.5,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpEnergy StarElectricity2023
TO,2026,PUBBDGPSINewSHHEP___ESRELC_23,EUEPUBBDGPSINewSH,0.5,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpEnergy StarElectricity2023
TO,2027,PUBBDGPSINewSHHEP___ESRELC_23,EUEPUBBDGPSINewSH,0.5,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpEnergy StarElectricity2023
TO,2028,PUBBDGPSINewSHHEP___ESRELC_23,EUEPUBBDGPSINewSH,0.5,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpEnergy StarElectricity2023
TO,2029,PUBBDGPSINewSHHEP___ESRELC_23,EUEPUBBDGPSINewSH,0.5,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpEnergy StarElectricity2023
TO,2030,PUBBDGPSINewSHHEP___ESRELC_23,EUEPUBBDGPSINewSH,0.5,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpEnergy StarElectricity2023
TO,2031,PUBBDGPSINewSHHEP___ESRELC_23,EUEPUBBDGPSINewSH,0.5,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpEnergy StarElectricity2023
TO,2032,PUBBDGPSINewSHHEP___ESRELC_23,EUEPUBBDGPSINewSH,0.5,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpEnergy StarElectricity2023
TO,2033,PUBBDGPSINewSHHEP___ESRELC_23,EUEPUBBDGPSINewSH,0.5,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpEnergy StarElectricity2023
TO,2034,PUBBDGPSINewSHHEP___ESRELC_23,EUEPUBBDGPSINewSH,0.5,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpEnergy StarElectricity2023
TO,2035,PUBBDGPSINewSHHEP___ESRELC_23,EUEPUBBDGPSINewSH,0.5,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpEnergy StarElectricity2023
TO,2036,PUBBDGPSINewSHHEP___ESRELC_23,EUEPUBBDGPSINewSH,0.5,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpEnergy StarElectricity2023
TO,2037,PUBBDGPSINewSHHEP___ESRELC_23,EUEPUBBDGPSINewSH,0.5,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpEnergy StarElectricity2023
TO,2038,PUBBDGPSINewSHHEP___ESRELC_23,EUEPUBBDGPSINewSH,0.5,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpEnergy StarElectricity2023
TO,2039,PUBBDGPSINewSHHEP___ESRELC_23,EUEPUBBDGPSINewSH,0.5,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpEnergy StarElectricity2023
TO,2040,PUBBDGPSINewSHHEP___ESRELC_23,EUEPUBBDGPSINewSH,0.5,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpEnergy StarElectricity2023
TO,2041,PUBBDGPSINewSHHEP___ESRELC_23,EUEPUBBDGPSINewSH,0.5,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpEnergy StarElectricity2023
TO,2042,PUBBDGPSINewSHHEP___ESRELC_23,EUEPUBBDGPSINewSH,0.5,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpEnergy StarElectricity2023
TO,2043,PUBBDGPSINewSHHEP___ESRELC_23,EUEPUBBDGPSINewSH,0.5,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpEnergy StarElectricity2023
TO,2044,PUBBDGPSINewSHHEP___ESRELC_23,EUEPUBBDGPSINewSH,0.5,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpEnergy StarElectricity2023
TO,2045,PUBBDGPSINewSHHEP___ESRELC_23,EUEPUBBDGPSINewSH,0.5,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpEnergy StarElectricity2023
TO,2046,PUBBDGPSINewSHHEP___ESRELC_23,EUEPUBBDGPSINewSH,0.5,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpEnergy StarElectricity2023
TO,2047,PUBBDGPSINewSHHEP___ESRELC_23,EUEPUBBDGPSINewSH,0.5,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpEnergy StarElectricity2023
TO,2048,PUBBDGPSINewSHHEP___ESRELC_23,EUEPUBBDGPSINewSH,0.5,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpEnergy StarElectricity2023
TO,2049,PUBBDGPSINewSHHEP___ESRELC_23,EUEPUBBDGPSINewSH,0.5,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpEnergy StarElectricity2023
TO,2050,PUBBDGPSINewSHHEP___ESRELC_23,EUEPUBBDGPSINewSH,0.5,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpEnergy StarElectricity2023
TO,2016,PUBBDGPSINewSHHEP___STDELC_23,EUEPUBBDGPSINewSC,0.1,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpStandard EfficiencyElectricity2023
