regions,tech,vintage,cost_invest,cost_invest_units,cost_invest_notes
TO,COMBDGELCSTGBATDCE8HR_23,2049,1200.9206141980335,k$/MW,CommercialBuildingElectricityStorageBatteryDecentralized8 Hour Autonomy
TO,PUBBDGELCSTGBATDCE1HR_23,2049,513.1126224684982,k$/MW,PublicBuildingElectricityStorageBatteryDecentralized1 Hour Autonomy
TO,PUBBDGELCSTGBATDCE4HR_23,2049,807.8874760668705,k$/MW,PublicBuildingElectricityStorageBatteryDecentralized4 Hour Autonomy
TO,PUBBDGELCSTGBATDCE8HR_23,2049,1200.9206141980335,k$/MW,PublicBuildingElectricityStorageBatteryDecentralized8 Hour Autonomy
TO,INDBDGELCSTGBATDCE1HR_23,2049,513.1126224684982,k$/MW,IndustrialBuildingElectricityStorageBatteryDecentralized1 Hour Autonomy
TO,INDBDGELCSTGBATDCE4HR_23,2049,807.8874760668705,k$/MW,IndustrialBuildingElectricityStorageBatteryDecentralized4 Hour Autonomy
TO,INDBDGELCSTGBATDCE8HR_23,2049,1200.9206141980335,k$/MW,IndustrialBuildingElectricityStorageBatteryDecentralized8 Hour Autonomy
TO,RESBDGELCPRDPVDCEBEP_23,2050,686.6515634887799,k$/MW,ResidentialBuildingElectricityProductionPV pannelDecentralizedBest potential
TO,RESBDGELCPRDPVDCEMEP_23,2050,686.6515634887799,k$/MW,ResidentialBuildingElectricityProductionPV pannelDecentralizedMedium potential
TO,RESBDGELCPRDPVDCEPOP_23,2050,686.6515634887799,k$/MW,ResidentialBuildingElectricityProductionPV pannelDecentralizedPoor potential
TO,COMBDGELCPRDPVDCEBEP_23,2050,656.478666743676,k$/MW,CommercialBuildingElectricityProductionPV pannelDecentralizedBest potential
TO,COMBDGELCPRDPVDCEMEP_23,2050,656.478666743676,k$/MW,CommercialBuildingElectricityProductionPV pannelDecentralizedMedium potential
TO,COMBDGELCPRDPVDCEPOP_23,2050,656.478666743676,k$/MW,CommercialBuildingElectricityProductionPV pannelDecentralizedPoor potential
TO,PUBBDGELCPRDPVDCEBEP_23,2050,656.478666743676,k$/MW,PublicBuildingElectricityProductionPV pannelDecentralizedBest potential
TO,PUBBDGELCPRDPVDCEMEP_23,2050,656.478666743676,k$/MW,PublicBuildingElectricityProductionPV pannelDecentralizedMedium potential
TO,PUBBDGELCPRDPVDCEPOP_23,2050,656.478666743676,k$/MW,PublicBuildingElectricityProductionPV pannelDecentralizedPoor potential
TO,INDBDGELCPRDPVDCEBEP_23,2050,656.478666743676,k$/MW,IndustrialBuildingElectricityProductionPV pannelDecentralizedBest potential
TO,INDBDGELCPRDPVDCEMEP_23,2050,656.478666743676,k$/MW,IndustrialBuildingElectricityProductionPV pannelDecentralizedMedium potential
TO,INDBDGELCPRDPVDCEPOP_23,2050,656.478666743676,k$/MW,IndustrialBuildingElectricityProductionPV pannelDecentralizedPoor potential
TO,RESBDGELCPRDWTDCESTD_23,2050,6485.887199999999,k$/MW,ResidentialBuildingElectricityProductionWind TurbineDecentralizedStandard
TO,COMBDGELCPRDWTDCESTD_23,2050,1930.7987279999998,k$/MW,CommercialBuildingElectricityProductionWind TurbineDecentralizedStandard
TO,PUBBDGELCPRDWTDCESTD_23,2050,1930.7987279999998,k$/MW,PublicBuildingElectricityProductionWind TurbineDecentralizedStandard
TO,INDBDGELCPRDWTDCESTD_23,2050,1930.7987279999998,k$/MW,IndustrialBuildingElectricityProductionWind TurbineDecentralizedStandard
TO,RESBDGELCSTGBATDCE8HR_23,2050,1516.3722099887798,k$/MW,ResidentialBuildingElectricityStorageBatteryDecentralized8 Hour Autonomy
TO,RESBDGELCSTGBATDCE4HR_23,2050,1959.982826959957,k$/MW,ResidentialBuildingElectricityStorageBatteryDecentralized4 Hour Autonomy
TO,COMBDGELCSTGBATDCE1HR_23,2050,504.7009401329492,k$/MW,CommercialBuildingElectricityStorageBatteryDecentralized1 Hour Autonomy
TO,COMBDGELCSTGBATDCE4HR_23,2050,794.6434190821678,k$/MW,CommercialBuildingElectricityStorageBatteryDecentralized4 Hour Autonomy
TO,COMBDGELCSTGBATDCE8HR_23,2050,1181.2333910144594,k$/MW,CommercialBuildingElectricityStorageBatteryDecentralized8 Hour Autonomy
TO,PUBBDGELCSTGBATDCE1HR_23,2050,504.7009401329492,k$/MW,PublicBuildingElectricityStorageBatteryDecentralized1 Hour Autonomy
TO,PUBBDGELCSTGBATDCE4HR_23,2050,794.6434190821678,k$/MW,PublicBuildingElectricityStorageBatteryDecentralized4 Hour Autonomy
TO,PUBBDGELCSTGBATDCE8HR_23,2050,1181.2333910144594,k$/MW,PublicBuildingElectricityStorageBatteryDecentralized8 Hour Autonomy
TO,INDBDGELCSTGBATDCE1HR_23,2050,504.7009401329492,k$/MW,IndustrialBuildingElectricityStorageBatteryDecentralized1 Hour Autonomy
TO,INDBDGELCSTGBATDCE4HR_23,2050,794.6434190821678,k$/MW,IndustrialBuildingElectricityStorageBatteryDecentralized4 Hour Autonomy
TO,INDBDGELCSTGBATDCE8HR_23,2050,1181.2333910144594,k$/MW,IndustrialBuildingElectricityStorageBatteryDecentralized8 Hour Autonomy
