regions,season_name,time_of_day_name,tech,cf_tech,cf_tech_notes
TO,W,N,RESBDGELCPRDPVDCEPOP_23,0.0007028977015741386,ResidentialBuildingElectricityProductionPV pannelDecentralizedPoor potential
TO,W,N,COMBDGELCPRDPVDCEBEP_23,0.0011029936140115276,CommercialBuildingElectricityProductionPV pannelDecentralizedBest potential
TO,W,N,COMBDGELCPRDPVDCEMEP_23,0.000953079979697723,CommercialBuildingElectricityProductionPV pannelDecentralizedMedium potential
TO,W,N,COMBDGELCPRDPVDCEPOP_23,0.0008121022475818437,CommercialBuildingElectricityProductionPV pannelDecentralizedPoor potential
TO,W,N,PUBBDGELCPRDPVDCEBEP_23,0.0011029936140115276,PublicBuildingElectricityProductionPV pannelDecentralizedBest potential
TO,W,N,PUBBDGELCPRDPVDCEMEP_23,0.000953079979697723,PublicBuildingElectricityProductionPV pannelDecentralizedMedium potential
TO,W,N,PUBBDGELCPRDPVDCEPOP_23,0.0008121022475818437,PublicBuildingElectricityProductionPV pannelDecentralizedPoor potential
TO,W,N,INDBDGELCPRDPVDCEBEP_23,0.0011029936140115276,IndustrialBuildingElectricityProductionPV pannelDecentralizedBest potential
TO,W,N,INDBDGELCPRDPVDCEMEP_23,0.000953079979697723,IndustrialBuildingElectricityProductionPV pannelDecentralizedMedium potential
TO,W,N,INDBDGELCPRDPVDCEPOP_23,0.0008121022475818437,IndustrialBuildingElectricityProductionPV pannelDecentralizedPoor potential
TO,W,N,RESBDGELCPRDWTDCESTD_23,0.45565850945495,ResidentialBuildingElectricityProductionWind TurbineDecentralizedStandard
TO,W,N,COMBDGELCPRDWTDCESTD_23,0.45565850945495,CommercialBuildingElectricityProductionWind TurbineDecentralizedStandard
TO,W,N,PUBBDGELCPRDWTDCESTD_23,0.45565850945495,PublicBuildingElectricityProductionWind TurbineDecentralizedStandard
TO,W,N,INDBDGELCPRDWTDCESTD_23,0.45565850945495,IndustrialBuildingElectricityProductionWind TurbineDecentralizedStandard
TO,W,N,RESBDGELCSTGBATDCE8HR_23,0.104,ResidentialBuildingElectricityStorageBatteryDecentralized8 Hour Autonomy
TO,W,N,RESBDGELCSTGBATDCE4HR_23,0.16699999999999998,ResidentialBuildingElectricityStorageBatteryDecentralized4 Hour Autonomy
TO,W,N,COMBDGELCSTGBATDCE1HR_23,0.083,CommercialBuildingElectricityStorageBatteryDecentralized1 Hour Autonomy
TO,W,N,COMBDGELCSTGBATDCE4HR_23,0.249,CommercialBuildingElectricityStorageBatteryDecentralized4 Hour Autonomy
TO,W,N,COMBDGELCSTGBATDCE8HR_23,0.415,CommercialBuildingElectricityStorageBatteryDecentralized8 Hour Autonomy
TO,W,N,PUBBDGELCSTGBATDCE1HR_23,0.083,PublicBuildingElectricityStorageBatteryDecentralized1 Hour Autonomy
TO,W,N,PUBBDGELCSTGBATDCE4HR_23,0.249,PublicBuildingElectricityStorageBatteryDecentralized4 Hour Autonomy
TO,W,N,PUBBDGELCSTGBATDCE8HR_23,0.415,PublicBuildingElectricityStorageBatteryDecentralized8 Hour Autonomy
TO,W,N,INDBDGELCSTGBATDCE1HR_23,0.083,IndustrialBuildingElectricityStorageBatteryDecentralized1 Hour Autonomy
TO,W,N,INDBDGELCSTGBATDCE4HR_23,0.249,IndustrialBuildingElectricityStorageBatteryDecentralized4 Hour Autonomy
TO,W,N,INDBDGELCSTGBATDCE8HR_23,0.415,IndustrialBuildingElectricityStorageBatteryDecentralized8 Hour Autonomy
TO,W,P1,RESBDGELCPRDPVDCEBEP_23,0.34619170275411054,ResidentialBuildingElectricityProductionPV pannelDecentralizedBest potential
TO,W,P1,RESBDGELCPRDPVDCEMEP_23,0.30047346055194024,ResidentialBuildingElectricityProductionPV pannelDecentralizedMedium potential
TO,W,P1,RESBDGELCPRDPVDCEPOP_23,0.2559392356172848,ResidentialBuildingElectricityProductionPV pannelDecentralizedPoor potential
TO,W,P1,COMBDGELCPRDPVDCEBEP_23,0.40162223013199194,CommercialBuildingElectricityProductionPV pannelDecentralizedBest potential
TO,W,P1,COMBDGELCPRDPVDCEMEP_23,0.34703565104806905,CommercialBuildingElectricityProductionPV pannelDecentralizedMedium potential
TO,W,P1,COMBDGELCPRDPVDCEPOP_23,0.2957028142554725,CommercialBuildingElectricityProductionPV pannelDecentralizedPoor potential
TO,W,P1,PUBBDGELCPRDPVDCEBEP_23,0.40162223013199194,PublicBuildingElectricityProductionPV pannelDecentralizedBest potential
TO,W,P1,PUBBDGELCPRDPVDCEMEP_23,0.34703565104806905,PublicBuildingElectricityProductionPV pannelDecentralizedMedium potential
TO,W,P1,PUBBDGELCPRDPVDCEPOP_23,0.2957028142554725,PublicBuildingElectricityProductionPV pannelDecentralizedPoor potential
TO,W,P1,INDBDGELCPRDPVDCEBEP_23,0.40162223013199194,IndustrialBuildingElectricityProductionPV pannelDecentralizedBest potential
TO,W,P1,INDBDGELCPRDPVDCEMEP_23,0.34703565104806905,IndustrialBuildingElectricityProductionPV pannelDecentralizedMedium potential
TO,W,P1,INDBDGELCPRDPVDCEPOP_23,0.2957028142554725,IndustrialBuildingElectricityProductionPV pannelDecentralizedPoor potential
TO,W,P1,RESBDGELCPRDWTDCESTD_23,0.389722222222222,ResidentialBuildingElectricityProductionWind TurbineDecentralizedStandard
TO,W,P1,COMBDGELCPRDWTDCESTD_23,0.389722222222222,CommercialBuildingElectricityProductionWind TurbineDecentralizedStandard
TO,W,P1,PUBBDGELCPRDWTDCESTD_23,0.389722222222222,PublicBuildingElectricityProductionWind TurbineDecentralizedStandard
TO,W,P1,INDBDGELCPRDWTDCESTD_23,0.389722222222222,IndustrialBuildingElectricityProductionWind TurbineDecentralizedStandard
TO,W,P1,RESBDGELCSTGBATDCE8HR_23,0.104,ResidentialBuildingElectricityStorageBatteryDecentralized8 Hour Autonomy
TO,W,P1,RESBDGELCSTGBATDCE4HR_23,0.16699999999999998,ResidentialBuildingElectricityStorageBatteryDecentralized4 Hour Autonomy
TO,W,P1,COMBDGELCSTGBATDCE1HR_23,0.083,CommercialBuildingElectricityStorageBatteryDecentralized1 Hour Autonomy
TO,W,P1,COMBDGELCSTGBATDCE4HR_23,0.249,CommercialBuildingElectricityStorageBatteryDecentralized4 Hour Autonomy
TO,W,P1,COMBDGELCSTGBATDCE8HR_23,0.415,CommercialBuildingElectricityStorageBatteryDecentralized8 Hour Autonomy
TO,W,P1,PUBBDGELCSTGBATDCE1HR_23,0.083,PublicBuildingElectricityStorageBatteryDecentralized1 Hour Autonomy
TO,W,P1,PUBBDGELCSTGBATDCE4HR_23,0.249,PublicBuildingElectricityStorageBatteryDecentralized4 Hour Autonomy
TO,W,P1,PUBBDGELCSTGBATDCE8HR_23,0.415,PublicBuildingElectricityStorageBatteryDecentralized8 Hour Autonomy
TO,W,P1,INDBDGELCSTGBATDCE1HR_23,0.083,IndustrialBuildingElectricityStorageBatteryDecentralized1 Hour Autonomy
TO,W,P1,INDBDGELCSTGBATDCE4HR_23,0.249,IndustrialBuildingElectricityStorageBatteryDecentralized4 Hour Autonomy
TO,W,P1,INDBDGELCSTGBATDCE8HR_23,0.415,IndustrialBuildingElectricityStorageBatteryDecentralized8 Hour Autonomy
TO,W,P2,RESBDGELCPRDPVDCEBEP_23,0.010393322008135327,ResidentialBuildingElectricityProductionPV pannelDecentralizedBest potential
TO,W,P2,RESBDGELCPRDPVDCEMEP_23,0.00902077492201821,ResidentialBuildingElectricityProductionPV pannelDecentralizedMedium potential
TO,W,P2,RESBDGELCPRDPVDCEPOP_23,0.007683774247402511,ResidentialBuildingElectricityProductionPV pannelDecentralizedPoor potential
TO,W,P2,COMBDGELCPRDPVDCEBEP_23,0.012057450049148126,CommercialBuildingElectricityProductionPV pannelDecentralizedBest potential
TO,W,P2,COMBDGELCPRDPVDCEMEP_23,0.010418658913403557,CommercialBuildingElectricityProductionPV pannelDecentralizedMedium potential
TO,W,P2,COMBDGELCPRDPVDCEPOP_23,0.008877551203045012,CommercialBuildingElectricityProductionPV pannelDecentralizedPoor potential
TO,W,P2,PUBBDGELCPRDPVDCEBEP_23,0.012057450049148126,PublicBuildingElectricityProductionPV pannelDecentralizedBest potential
TO,W,P2,PUBBDGELCPRDPVDCEMEP_23,0.010418658913403557,PublicBuildingElectricityProductionPV pannelDecentralizedMedium potential
TO,W,P2,PUBBDGELCPRDPVDCEPOP_23,0.008877551203045012,PublicBuildingElectricityProductionPV pannelDecentralizedPoor potential
TO,W,P2,INDBDGELCPRDPVDCEBEP_23,0.012057450049148126,IndustrialBuildingElectricityProductionPV pannelDecentralizedBest potential
TO,W,P2,INDBDGELCPRDPVDCEMEP_23,0.010418658913403557,IndustrialBuildingElectricityProductionPV pannelDecentralizedMedium potential
TO,W,P2,INDBDGELCPRDPVDCEPOP_23,0.008877551203045012,IndustrialBuildingElectricityProductionPV pannelDecentralizedPoor potential
TO,W,P2,RESBDGELCPRDWTDCESTD_23,0.485797222222222,ResidentialBuildingElectricityProductionWind TurbineDecentralizedStandard
TO,W,P2,COMBDGELCPRDWTDCESTD_23,0.485797222222222,CommercialBuildingElectricityProductionWind TurbineDecentralizedStandard
TO,W,P2,PUBBDGELCPRDWTDCESTD_23,0.485797222222222,PublicBuildingElectricityProductionWind TurbineDecentralizedStandard
TO,W,P2,INDBDGELCPRDWTDCESTD_23,0.485797222222222,IndustrialBuildingElectricityProductionWind TurbineDecentralizedStandard
TO,W,P2,RESBDGELCSTGBATDCE8HR_23,0.104,ResidentialBuildingElectricityStorageBatteryDecentralized8 Hour Autonomy
TO,W,P2,RESBDGELCSTGBATDCE4HR_23,0.16699999999999998,ResidentialBuildingElectricityStorageBatteryDecentralized4 Hour Autonomy
TO,W,P2,COMBDGELCSTGBATDCE1HR_23,0.083,CommercialBuildingElectricityStorageBatteryDecentralized1 Hour Autonomy
TO,W,P2,COMBDGELCSTGBATDCE4HR_23,0.249,CommercialBuildingElectricityStorageBatteryDecentralized4 Hour Autonomy
TO,W,P2,COMBDGELCSTGBATDCE8HR_23,0.415,CommercialBuildingElectricityStorageBatteryDecentralized8 Hour Autonomy
TO,W,P2,PUBBDGELCSTGBATDCE1HR_23,0.083,PublicBuildingElectricityStorageBatteryDecentralized1 Hour Autonomy
TO,W,P2,PUBBDGELCSTGBATDCE4HR_23,0.249,PublicBuildingElectricityStorageBatteryDecentralized4 Hour Autonomy
TO,W,P2,PUBBDGELCSTGBATDCE8HR_23,0.415,PublicBuildingElectricityStorageBatteryDecentralized8 Hour Autonomy
TO,W,P2,INDBDGELCSTGBATDCE1HR_23,0.083,IndustrialBuildingElectricityStorageBatteryDecentralized1 Hour Autonomy
TO,W,P2,INDBDGELCSTGBATDCE4HR_23,0.249,IndustrialBuildingElectricityStorageBatteryDecentralized4 Hour Autonomy
TO,W,P2,INDBDGELCSTGBATDCE8HR_23,0.415,IndustrialBuildingElectricityStorageBatteryDecentralized8 Hour Autonomy
TO,S,D,RESBDGELCPRDPVDCEBEP_23,0.5935401079990013,ResidentialBuildingElectricityProductionPV pannelDecentralizedBest potential
TO,S,D,RESBDGELCPRDPVDCEMEP_23,0.5151569168412563,ResidentialBuildingElectricityProductionPV pannelDecentralizedMedium potential
TO,S,D,RESBDGELCPRDPVDCEPOP_23,0.4388037042510007,ResidentialBuildingElectricityProductionPV pannelDecentralizedPoor potential
TO,S,D,COMBDGELCPRDPVDCEBEP_23,0.6885748559278889,CommercialBuildingElectricityProductionPV pannelDecentralizedBest potential
TO,S,D,COMBDGELCPRDPVDCEMEP_23,0.5949870437792545,CommercialBuildingElectricityProductionPV pannelDecentralizedMedium potential
TO,S,D,COMBDGELCPRDPVDCEPOP_23,0.5069777204725852,CommercialBuildingElectricityProductionPV pannelDecentralizedPoor potential
TO,S,D,PUBBDGELCPRDPVDCEBEP_23,0.6885748559278889,PublicBuildingElectricityProductionPV pannelDecentralizedBest potential
TO,S,D,PUBBDGELCPRDPVDCEMEP_23,0.5949870437792545,PublicBuildingElectricityProductionPV pannelDecentralizedMedium potential
TO,S,D,PUBBDGELCPRDPVDCEPOP_23,0.5069777204725852,PublicBuildingElectricityProductionPV pannelDecentralizedPoor potential
TO,S,D,INDBDGELCPRDPVDCEBEP_23,0.6885748559278889,IndustrialBuildingElectricityProductionPV pannelDecentralizedBest potential
TO,S,D,INDBDGELCPRDPVDCEMEP_23,0.5949870437792545,IndustrialBuildingElectricityProductionPV pannelDecentralizedMedium potential
TO,S,D,INDBDGELCPRDPVDCEPOP_23,0.5069777204725852,IndustrialBuildingElectricityProductionPV pannelDecentralizedPoor potential
TO,S,D,RESBDGELCPRDWTDCESTD_23,0.248190217391304,ResidentialBuildingElectricityProductionWind TurbineDecentralizedStandard
TO,S,D,COMBDGELCPRDWTDCESTD_23,0.248190217391304,CommercialBuildingElectricityProductionWind TurbineDecentralizedStandard
TO,S,D,PUBBDGELCPRDWTDCESTD_23,0.248190217391304,PublicBuildingElectricityProductionWind TurbineDecentralizedStandard
TO,S,D,INDBDGELCPRDWTDCESTD_23,0.248190217391304,IndustrialBuildingElectricityProductionWind TurbineDecentralizedStandard
TO,S,D,RESBDGELCSTGBATDCE8HR_23,0.104,ResidentialBuildingElectricityStorageBatteryDecentralized8 Hour Autonomy
TO,S,D,RESBDGELCSTGBATDCE4HR_23,0.16699999999999998,ResidentialBuildingElectricityStorageBatteryDecentralized4 Hour Autonomy
TO,S,D,COMBDGELCSTGBATDCE1HR_23,0.083,CommercialBuildingElectricityStorageBatteryDecentralized1 Hour Autonomy
TO,S,D,COMBDGELCSTGBATDCE4HR_23,0.249,CommercialBuildingElectricityStorageBatteryDecentralized4 Hour Autonomy
TO,S,D,COMBDGELCSTGBATDCE8HR_23,0.415,CommercialBuildingElectricityStorageBatteryDecentralized8 Hour Autonomy
TO,S,D,PUBBDGELCSTGBATDCE1HR_23,0.083,PublicBuildingElectricityStorageBatteryDecentralized1 Hour Autonomy
TO,S,D,PUBBDGELCSTGBATDCE4HR_23,0.249,PublicBuildingElectricityStorageBatteryDecentralized4 Hour Autonomy
TO,S,D,PUBBDGELCSTGBATDCE8HR_23,0.415,PublicBuildingElectricityStorageBatteryDecentralized8 Hour Autonomy
TO,S,D,INDBDGELCSTGBATDCE1HR_23,0.083,IndustrialBuildingElectricityStorageBatteryDecentralized1 Hour Autonomy
TO,S,D,INDBDGELCSTGBATDCE4HR_23,0.249,IndustrialBuildingElectricityStorageBatteryDecentralized4 Hour Autonomy
TO,S,D,INDBDGELCSTGBATDCE8HR_23,0.415,IndustrialBuildingElectricityStorageBatteryDecentralized8 Hour Autonomy
TO,S,N,RESBDGELCPRDPVDCEBEP_23,0.015416079240450034,ResidentialBuildingElectricityProductionPV pannelDecentralizedBest potential
TO,S,N,RESBDGELCPRDPVDCEMEP_23,0.013380224426727537,ResidentialBuildingElectricityProductionPV pannelDecentralizedMedium potential
TO,S,N,RESBDGELCPRDPVDCEPOP_23,0.011397094458438537,ResidentialBuildingElectricityProductionPV pannelDecentralizedPoor potential
TO,S,N,COMBDGELCPRDPVDCEBEP_23,0.017884426678009203,CommercialBuildingElectricityProductionPV pannelDecentralizedBest potential
TO,S,N,COMBDGELCPRDPVDCEMEP_23,0.015453660654652061,CommercialBuildingElectricityProductionPV pannelDecentralizedMedium potential
TO,S,N,COMBDGELCPRDPVDCEPOP_23,0.013167785304849614,CommercialBuildingElectricityProductionPV pannelDecentralizedPoor potential
TO,S,N,PUBBDGELCPRDPVDCEBEP_23,0.017884426678009203,PublicBuildingElectricityProductionPV pannelDecentralizedBest potential
TO,S,N,PUBBDGELCPRDPVDCEMEP_23,0.015453660654652061,PublicBuildingElectricityProductionPV pannelDecentralizedMedium potential
TO,S,N,PUBBDGELCPRDPVDCEPOP_23,0.013167785304849614,PublicBuildingElectricityProductionPV pannelDecentralizedPoor potential
TO,S,N,INDBDGELCPRDPVDCEBEP_23,0.017884426678009203,IndustrialBuildingElectricityProductionPV pannelDecentralizedBest potential
TO,S,N,INDBDGELCPRDPVDCEMEP_23,0.015453660654652061,IndustrialBuildingElectricityProductionPV pannelDecentralizedMedium potential
TO,S,N,INDBDGELCPRDPVDCEPOP_23,0.013167785304849614,IndustrialBuildingElectricityProductionPV pannelDecentralizedPoor potential
TO,S,N,RESBDGELCPRDWTDCESTD_23,0.270722826086957,ResidentialBuildingElectricityProductionWind TurbineDecentralizedStandard
TO,S,N,COMBDGELCPRDWTDCESTD_23,0.270722826086957,CommercialBuildingElectricityProductionWind TurbineDecentralizedStandard
TO,S,N,PUBBDGELCPRDWTDCESTD_23,0.270722826086957,PublicBuildingElectricityProductionWind TurbineDecentralizedStandard
TO,S,N,INDBDGELCPRDWTDCESTD_23,0.270722826086957,IndustrialBuildingElectricityProductionWind TurbineDecentralizedStandard
TO,S,N,RESBDGELCSTGBATDCE8HR_23,0.104,ResidentialBuildingElectricityStorageBatteryDecentralized8 Hour Autonomy
TO,S,N,RESBDGELCSTGBATDCE4HR_23,0.16699999999999998,ResidentialBuildingElectricityStorageBatteryDecentralized4 Hour Autonomy
TO,S,N,COMBDGELCSTGBATDCE1HR_23,0.083,CommercialBuildingElectricityStorageBatteryDecentralized1 Hour Autonomy
TO,S,N,COMBDGELCSTGBATDCE4HR_23,0.249,CommercialBuildingElectricityStorageBatteryDecentralized4 Hour Autonomy
TO,S,N,COMBDGELCSTGBATDCE8HR_23,0.415,CommercialBuildingElectricityStorageBatteryDecentralized8 Hour Autonomy
TO,S,N,PUBBDGELCSTGBATDCE1HR_23,0.083,PublicBuildingElectricityStorageBatteryDecentralized1 Hour Autonomy
TO,S,N,PUBBDGELCSTGBATDCE4HR_23,0.249,PublicBuildingElectricityStorageBatteryDecentralized4 Hour Autonomy
TO,S,N,PUBBDGELCSTGBATDCE8HR_23,0.415,PublicBuildingElectricityStorageBatteryDecentralized8 Hour Autonomy
TO,S,N,INDBDGELCSTGBATDCE1HR_23,0.083,IndustrialBuildingElectricityStorageBatteryDecentralized1 Hour Autonomy
TO,S,N,INDBDGELCSTGBATDCE4HR_23,0.249,IndustrialBuildingElectricityStorageBatteryDecentralized4 Hour Autonomy
TO,S,N,INDBDGELCSTGBATDCE8HR_23,0.415,IndustrialBuildingElectricityStorageBatteryDecentralized8 Hour Autonomy
TO,S,P1,RESBDGELCPRDPVDCEBEP_23,0.48931129991311967,ResidentialBuildingElectricityProductionPV pannelDecentralizedBest potential
TO,S,P1,RESBDGELCPRDPVDCEMEP_23,0.42469261511010514,ResidentialBuildingElectricityProductionPV pannelDecentralizedMedium potential
TO,S,P1,RESBDGELCPRDPVDCEPOP_23,0.3617474338130332,ResidentialBuildingElectricityProductionPV pannelDecentralizedPoor potential
TO,S,P1,COMBDGELCPRDPVDCEBEP_23,0.5676574393219126,CommercialBuildingElectricityProductionPV pannelDecentralizedBest potential
TO,S,P1,COMBDGELCPRDPVDCEMEP_23,0.4905041460544081,CommercialBuildingElectricityProductionPV pannelDecentralizedMedium potential
TO,S,P1,COMBDGELCPRDPVDCEPOP_23,0.417949729240283,CommercialBuildingElectricityProductionPV pannelDecentralizedPoor potential
TO,S,P1,PUBBDGELCPRDPVDCEBEP_23,0.5676574393219126,PublicBuildingElectricityProductionPV pannelDecentralizedBest potential
TO,S,P1,PUBBDGELCPRDPVDCEMEP_23,0.4905041460544081,PublicBuildingElectricityProductionPV pannelDecentralizedMedium potential
TO,S,P1,PUBBDGELCPRDPVDCEPOP_23,0.417949729240283,PublicBuildingElectricityProductionPV pannelDecentralizedPoor potential
TO,S,P1,INDBDGELCPRDPVDCEBEP_23,0.5676574393219126,IndustrialBuildingElectricityProductionPV pannelDecentralizedBest potential
TO,S,P1,INDBDGELCPRDPVDCEMEP_23,0.4905041460544081,IndustrialBuildingElectricityProductionPV pannelDecentralizedMedium potential
TO,S,P1,INDBDGELCPRDPVDCEPOP_23,0.417949729240283,IndustrialBuildingElectricityProductionPV pannelDecentralizedPoor potential
TO,S,P1,RESBDGELCPRDWTDCESTD_23,0.157103260869565,ResidentialBuildingElectricityProductionWind TurbineDecentralizedStandard
TO,S,P1,COMBDGELCPRDWTDCESTD_23,0.157103260869565,CommercialBuildingElectricityProductionWind TurbineDecentralizedStandard
TO,S,P1,PUBBDGELCPRDWTDCESTD_23,0.157103260869565,PublicBuildingElectricityProductionWind TurbineDecentralizedStandard
TO,S,P1,INDBDGELCPRDWTDCESTD_23,0.157103260869565,IndustrialBuildingElectricityProductionWind TurbineDecentralizedStandard
TO,S,P1,RESBDGELCSTGBATDCE8HR_23,0.104,ResidentialBuildingElectricityStorageBatteryDecentralized8 Hour Autonomy
TO,S,P1,RESBDGELCSTGBATDCE4HR_23,0.16699999999999998,ResidentialBuildingElectricityStorageBatteryDecentralized4 Hour Autonomy
TO,S,P1,COMBDGELCSTGBATDCE1HR_23,0.083,CommercialBuildingElectricityStorageBatteryDecentralized1 Hour Autonomy
TO,S,P1,COMBDGELCSTGBATDCE4HR_23,0.249,CommercialBuildingElectricityStorageBatteryDecentralized4 Hour Autonomy
TO,S,P1,COMBDGELCSTGBATDCE8HR_23,0.415,CommercialBuildingElectricityStorageBatteryDecentralized8 Hour Autonomy
TO,S,P1,PUBBDGELCSTGBATDCE1HR_23,0.083,PublicBuildingElectricityStorageBatteryDecentralized1 Hour Autonomy
TO,S,P1,PUBBDGELCSTGBATDCE4HR_23,0.249,PublicBuildingElectricityStorageBatteryDecentralized4 Hour Autonomy
TO,S,P1,PUBBDGELCSTGBATDCE8HR_23,0.415,PublicBuildingElectricityStorageBatteryDecentralized8 Hour Autonomy
TO,S,P1,INDBDGELCSTGBATDCE1HR_23,0.083,IndustrialBuildingElectricityStorageBatteryDecentralized1 Hour Autonomy
TO,S,P1,INDBDGELCSTGBATDCE4HR_23,0.249,IndustrialBuildingElectricityStorageBatteryDecentralized4 Hour Autonomy
TO,S,P1,INDBDGELCSTGBATDCE8HR_23,0.415,IndustrialBuildingElectricityStorageBatteryDecentralized8 Hour Autonomy
TO,S,P2,RESBDGELCPRDPVDCEBEP_23,0.1745037216127464,ResidentialBuildingElectricityProductionPV pannelDecentralizedBest potential
TO,S,P2,RESBDGELCPRDPVDCEMEP_23,0.15145867649351613,ResidentialBuildingElectricityProductionPV pannelDecentralizedMedium potential
TO,S,P2,RESBDGELCPRDPVDCEPOP_23,0.12901045509360487,ResidentialBuildingElectricityProductionPV pannelDecentralizedPoor potential
TO,S,P2,COMBDGELCPRDPVDCEBEP_23,0.20244440661890284,CommercialBuildingElectricityProductionPV pannelDecentralizedBest potential
TO,S,P2,COMBDGELCPRDPVDCEMEP_23,0.1749291278745744,CommercialBuildingElectricityProductionPV pannelDecentralizedMedium potential
TO,S,P2,COMBDGELCPRDPVDCEPOP_23,0.1490539523865869,CommercialBuildingElectricityProductionPV pannelDecentralizedPoor potential
TO,S,P2,PUBBDGELCPRDPVDCEBEP_23,0.20244440661890284,PublicBuildingElectricityProductionPV pannelDecentralizedBest potential
TO,S,P2,PUBBDGELCPRDPVDCEMEP_23,0.1749291278745744,PublicBuildingElectricityProductionPV pannelDecentralizedMedium potential
TO,S,P2,PUBBDGELCPRDPVDCEPOP_23,0.1490539523865869,PublicBuildingElectricityProductionPV pannelDecentralizedPoor potential
TO,S,P2,INDBDGELCPRDPVDCEBEP_23,0.20244440661890284,IndustrialBuildingElectricityProductionPV pannelDecentralizedBest potential
TO,S,P2,INDBDGELCPRDPVDCEMEP_23,0.1749291278745744,IndustrialBuildingElectricityProductionPV pannelDecentralizedMedium potential
TO,S,P2,INDBDGELCPRDPVDCEPOP_23,0.1490539523865869,IndustrialBuildingElectricityProductionPV pannelDecentralizedPoor potential
TO,S,P2,RESBDGELCPRDWTDCESTD_23,0.285502717391304,ResidentialBuildingElectricityProductionWind TurbineDecentralizedStandard
