tech,flag,sector,tech_desc,tech_category
PASTRAEXIHWRAITRM,p,PASTRA,PassengerTransportationExternal INHome WorkRailTramway,
PASTRAEXIHWROABUS,p,PASTRA,PassengerTransportationExternal INHome WorkRoadInter-city Buses,
PASTRAEXIHWROACAR,p,PASTRA,PassengerTransportationExternal INHome WorkRoadCars,
PASTRAEXIHWROATRU,p,PASTRA,PassengerTransportationExternal INHome WorkRoadTruck,
PASTRAEXIHWROAMOR,p,PASTRA,PassengerTransportationExternal INHome WorkRoadMotorcycles,
PASTRAEXIHWROAWAL,p,PASTRA,PassengerTransportationExternal INHome WorkRoadWalk,
PASTRAEXIHWROABIK,p,PASTRA,PassengerTransportationExternal INHome WorkRoadBicycle,
PASTRAEXIHSRAIREG,p,PASTRA,PassengerTransportationExternal INHome SchoolRailRegional,
PASTRAEXIHSRAISUB,p,PASTRA,PassengerTransportationExternal INHome SchoolRailSubway,
PASTRAEXIHSRAITRM,p,PASTRA,PassengerTransportationExternal INHome SchoolRailTramway,
PASTRAEXIHSROABUS,p,PASTRA,PassengerTransportationExternal INHome SchoolRoadInter-city Buses,
PASTRAEXIHSROACAR,p,PASTRA,PassengerTransportationExternal INHome SchoolRoadCars,
PASTRAEXIHSROATRU,p,PASTRA,PassengerTransportationExternal INHome SchoolRoadTruck,
PASTRAEXIHSROAMOR,p,PASTRA,PassengerTransportationExternal INHome SchoolRoadMotorcycles,
PASTRAEXIHSROAWAL,p,PASTRA,PassengerTransportationExternal INHome SchoolRoadWalk,
PASTRAEXIHSROABIK,p,PASTRA,PassengerTransportationExternal INHome SchoolRoadBicycle,
PASTRAEXIHORAIREG,p,PASTRA,PassengerTransportationExternal INHome OtherRailRegional,
PASTRAEXIHORAISUB,p,PASTRA,PassengerTransportationExternal INHome OtherRailSubway,
PASTRAEXIHORAITRM,p,PASTRA,PassengerTransportationExternal INHome OtherRailTramway,
PASTRAEXIHOROABUS,p,PASTRA,PassengerTransportationExternal INHome OtherRoadInter-city Buses,
PASTRAEXIHOROACAR,p,PASTRA,PassengerTransportationExternal INHome OtherRoadCars,
PASTRAEXIHOROATRU,p,PASTRA,PassengerTransportationExternal INHome OtherRoadTruck,
PASTRAEXIHOROAMOR,p,PASTRA,PassengerTransportationExternal INHome OtherRoadMotorcycles,
PASTRAEXIHOROAWAL,p,PASTRA,PassengerTransportationExternal INHome OtherRoadWalk,
PASTRAEXIHOROABIK,p,PASTRA,PassengerTransportationExternal INHome OtherRoadBicycle,
PASTRAEXINHRAIREG,p,PASTRA,PassengerTransportationExternal INNon Home basedRailRegional,
PASTRAEXINHRAISUB,p,PASTRA,PassengerTransportationExternal INNon Home basedRailSubway,
PASTRAEXINHRAITRM,p,PASTRA,PassengerTransportationExternal INNon Home basedRailTramway,
PASTRAEXINHROABUS,p,PASTRA,PassengerTransportationExternal INNon Home basedRoadInter-city Buses,
PASTRAEXINHROACAR,p,PASTRA,PassengerTransportationExternal INNon Home basedRoadCars,
PASTRAEXINHROATRU,p,PASTRA,PassengerTransportationExternal INNon Home basedRoadTruck,
PASTRAEXINHROAMOR,p,PASTRA,PassengerTransportationExternal INNon Home basedRoadMotorcycles,
PASTRAEXINHROAWAL,p,PASTRA,PassengerTransportationExternal INNon Home basedRoadWalk,
PASTRAEXINHROABIK,p,PASTRA,PassengerTransportationExternal INNon Home basedRoadBicycle,
PASTRAEXOHWRAIREG,p,PASTRA,PassengerTransportationExternal OUTHome WorkRailRegional,
PASTRAEXOHWRAISUB,p,PASTRA,PassengerTransportationExternal OUTHome WorkRailSubway,
PASTRAEXOHWRAITRM,p,PASTRA,PassengerTransportationExternal OUTHome WorkRailTramway,
PASTRAEXOHWROABUS,p,PASTRA,PassengerTransportationExternal OUTHome WorkRoadInter-city Buses,
PASTRAEXOHWROACAR,p,PASTRA,PassengerTransportationExternal OUTHome WorkRoadCars,
PASTRAEXOHWROATRU,p,PASTRA,PassengerTransportationExternal OUTHome WorkRoadTruck,
PASTRAEXOHWROAMOR,p,PASTRA,PassengerTransportationExternal OUTHome WorkRoadMotorcycles,
PASTRAEXOHWROAWAL,p,PASTRA,PassengerTransportationExternal OUTHome WorkRoadWalk,
PASTRAEXOHWROABIK,p,PASTRA,PassengerTransportationExternal OUTHome WorkRoadBicycle,
PASTRAEXOHSRAIREG,p,PASTRA,PassengerTransportationExternal OUTHome SchoolRailRegional,
PASTRAEXOHSRAISUB,p,PASTRA,PassengerTransportationExternal OUTHome SchoolRailSubway,
PASTRAEXOHSRAITRM,p,PASTRA,PassengerTransportationExternal OUTHome SchoolRailTramway,
PASTRAEXOHSROABUS,p,PASTRA,PassengerTransportationExternal OUTHome SchoolRoadInter-city Buses,
PASTRAEXOHSROACAR,p,PASTRA,PassengerTransportationExternal OUTHome SchoolRoadCars,
PASTRAEXOHSROATRU,p,PASTRA,PassengerTransportationExternal OUTHome SchoolRoadTruck,
PASTRAEXOHSROAMOR,p,PASTRA,PassengerTransportationExternal OUTHome SchoolRoadMotorcycles,
PASTRAEXOHSROAWAL,p,PASTRA,PassengerTransportationExternal OUTHome SchoolRoadWalk,
PASTRAEXOHSROABIK,p,PASTRA,PassengerTransportationExternal OUTHome SchoolRoadBicycle,
PASTRAEXOHORAIREG,p,PASTRA,PassengerTransportationExternal OUTHome OtherRailRegional,
PASTRAEXOHORAISUB,p,PASTRA,PassengerTransportationExternal OUTHome OtherRailSubway,
PASTRAEXOHORAITRM,p,PASTRA,PassengerTransportationExternal OUTHome OtherRailTramway,
PASTRAEXOHOROABUS,p,PASTRA,PassengerTransportationExternal OUTHome OtherRoadInter-city Buses,
PASTRAEXOHOROACAR,p,PASTRA,PassengerTransportationExternal OUTHome OtherRoadCars,
PASTRAEXOHOROATRU,p,PASTRA,PassengerTransportationExternal OUTHome OtherRoadTruck,
PASTRAEXOHOROAMOR,p,PASTRA,PassengerTransportationExternal OUTHome OtherRoadMotorcycles,
PASTRAEXOHOROAWAL,p,PASTRA,PassengerTransportationExternal OUTHome OtherRoadWalk,
PASTRAEXOHOROABIK,p,PASTRA,PassengerTransportationExternal OUTHome OtherRoadBicycle,
PASTRAEXONHRAIREG,p,PASTRA,PassengerTransportationExternal OUTNon Home basedRailRegional,
PASTRAEXONHRAISUB,p,PASTRA,PassengerTransportationExternal OUTNon Home basedRailSubway,
PASTRAEXONHRAITRM,p,PASTRA,PassengerTransportationExternal OUTNon Home basedRailTramway,
PASTRAEXONHROABUS,p,PASTRA,PassengerTransportationExternal OUTNon Home basedRoadInter-city Buses,
PASTRAEXONHROACAR,p,PASTRA,PassengerTransportationExternal OUTNon Home basedRoadCars,
PASTRAEXONHROATRU,p,PASTRA,PassengerTransportationExternal OUTNon Home basedRoadTruck,
PASTRAEXONHROAMOR,p,PASTRA,PassengerTransportationExternal OUTNon Home basedRoadMotorcycles,
PASTRAEXONHROAWAL,p,PASTRA,PassengerTransportationExternal OUTNon Home basedRoadWalk,
PASTRAEXONHROABIK,p,PASTRA,PassengerTransportationExternal OUTNon Home basedRoadBicycle,
PASTRARAIREG___GOR,p,PASTRA,PassengerTransportationRailRegionalGO rail,
PASTRARAIREG___UPX,p,PASTRA,PassengerTransportationRailRegionalUp Express,
PASTRARAISUB___TSU,p,PASTRA,PassengerTransportationRailSubwaySubway,
PASTRARAITRM___TST,p,PASTRA,PassengerTransportationRailTramwayStreetcar,
PASTRAROABUSIUBGOB,p,PASTRA,PassengerTransportationRoadInter-city BusesInter Urban BusGo Bus,
PASTRAROABUSURBTBU,p,PASTRA,PassengerTransportationRoadInter-city BusesUrban Bus TTC Bus,
PASTRAROABUSURBWTB,p,PASTRA,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans para,
PASTRAROABUSIUBMWAY,p,PASTRA,PassengerTransportationRoadInter-city BusesInter Urban BusMiway Bus,
PASTRAROABUSIUBVIVA,p,PASTRA,PassengerTransportationRoadInter-city BusesInter Urban BusViva Bus,
PASTRAROABUSIUBDURT,p,PASTRA,PassengerTransportationRoadInter-city BusesInter Urban BusDurham RT,
PASTRAROABUSSCB___,p,PASTRA,PassengerTransportationRoadInter-city BusesSchool Bus,
PASTRAROACAR___RSH,p,PASTRA,PassengerTransportationRoadCarsPaid Ridershare,
PASTRAROACAR___TAX,p,PASTRA,PassengerTransportationRoadCarsTaxi passenger,
PASTRAROACAR___ADR,p,PASTRA,PassengerTransportationRoadCarsAuto driver,
PASTRAROACAR___APG,p,PASTRA,PassengerTransportationRoadCarsAuto passenger,
PASTRAROATRULGTRSH,p,PASTRA,PassengerTransportationRoadTruckPassenger Light TrucksPaid Ridershare,
PASTRAROATRULGTTAX,p,PASTRA,PassengerTransportationRoadTruckPassenger Light TrucksTaxi passenger,
PASTRAROATRULGTADR,p,PASTRA,PassengerTransportationRoadTruckPassenger Light TrucksAuto driver,
PASTRAROATRULGTAPG,p,PASTRA,PassengerTransportationRoadTruckPassenger Light TrucksAuto passenger,
PASTRAROAMOR______,p,PASTRA,PassengerTransportationRoadMotorcycles,
PASTRAROAWAL______,p,PASTRA,PassengerTransportationRoadWalk,
PASTRAROABIK______,p,PASTRA,PassengerTransportationRoadBicycle,
