regions,periods,input_comm,tech,ti_split,ti_split_notes
TO,2043,LDITRAGAS,LDITRADOMROATRULGTCONVGAS____23,0.8940756,Long DistanceTransportationDomesticRoadTruckPassenger Light TrucksConventionnalGasoline2023
TO,2044,LDITRAGAS,LDITRADOMROATRULGTCONVGAS____23,0.8940756,Long DistanceTransportationDomesticRoadTruckPassenger Light TrucksConventionnalGasoline2023
TO,2045,LDITRAGAS,LDITRADOMROATRULGTCONVGAS____23,0.8940756,Long DistanceTransportationDomesticRoadTruckPassenger Light TrucksConventionnalGasoline2023
TO,2046,LDITRAGAS,LDITRADOMROATRULGTCONVGAS____23,0.8940756,Long DistanceTransportationDomesticRoadTruckPassenger Light TrucksConventionnalGasoline2023
TO,2047,LDITRAGAS,LDITRADOMROATRULGTCONVGAS____23,0.8940756,Long DistanceTransportationDomesticRoadTruckPassenger Light TrucksConventionnalGasoline2023
TO,2048,LDITRAGAS,LDITRADOMROATRULGTCONVGAS____23,0.8940756,Long DistanceTransportationDomesticRoadTruckPassenger Light TrucksConventionnalGasoline2023
TO,2049,LDITRAGAS,LDITRADOMROATRULGTCONVGAS____23,0.8940756,Long DistanceTransportationDomesticRoadTruckPassenger Light TrucksConventionnalGasoline2023
TO,2050,LDITRAGAS,LDITRADOMROATRULGTCONVGAS____23,0.8940756,Long DistanceTransportationDomesticRoadTruckPassenger Light TrucksConventionnalGasoline2023
TO,2016,LDITRAGAS,LDITRADOMROATRULGTHYBGAS____23,0.8940756,Long DistanceTransportationDomesticRoadTruckPassenger Light TrucksHybridGasoline2023
TO,2017,LDITRAGAS,LDITRADOMROATRULGTHYBGAS____23,0.8940756,Long DistanceTransportationDomesticRoadTruckPassenger Light TrucksHybridGasoline2023
TO,2018,LDITRAGAS,LDITRADOMROATRULGTHYBGAS____23,0.8940756,Long DistanceTransportationDomesticRoadTruckPassenger Light TrucksHybridGasoline2023
