regions,season_name,time_of_day_name,demand_name,dds,dds_notes
TO,W,D,ADEMRESBDGSAT1977LI,0.059102846791698534,Aggregated DemandResidentialBuildingSingle Attached1977Lighting
TO,W,D,ADEMRESBDGSAT1983LI,0.059102846791698534,Aggregated DemandResidentialBuildingSingle Attached1983Lighting
TO,W,D,ADEMRESBDGSAT1995LI,0.059102846791698534,Aggregated DemandResidentialBuildingSingle Attached1995Lighting
TO,W,D,ADEMRESBDGSAT2000LI,0.059102846791698534,Aggregated DemandResidentialBuildingSingle Attached2000Lighting
TO,W,D,ADEMRESBDGSAT2005LI,0.059102846791698534,Aggregated DemandResidentialBuildingSingle Attached2005Lighting
TO,W,D,ADEMRESBDGSAT2010LI,0.059102846791698534,Aggregated DemandResidentialBuildingSingle Attached2010Lighting
TO,W,D,ADEMRESBDGSAT2015LI,0.059102846791698534,Aggregated DemandResidentialBuildingSingle Attached2015Lighting
TO,W,D,ADEMRESBDGSAT2020LI,0.059102846791698534,Aggregated DemandResidentialBuildingSingle Attached2020Lighting
TO,W,D,ADEMRESBDGSAT2025LI,0.059102846791698534,Aggregated DemandResidentialBuildingSingle Attached2025Lighting
TO,W,D,ADEMRESBDGSAT2030LI,0.059102846791698534,Aggregated DemandResidentialBuildingSingle Attached2030Lighting
TO,W,D,ADEMRESBDGSAT2035LI,0.059102846791698534,Aggregated DemandResidentialBuildingSingle Attached2035Lighting
TO,W,D,ADEMRESBDGSAT2040LI,0.059102846791698534,Aggregated DemandResidentialBuildingSingle Attached2040Lighting
TO,W,D,ADEMRESBDGSAT2045LI,0.059102846791698534,Aggregated DemandResidentialBuildingSingle Attached2045Lighting
TO,W,D,ADEMRESBDGAPA1960SH,0.10744379577030433,Aggregated DemandResidentialBuildingApartments1960Space Heating
TO,W,D,ADEMRESBDGAPA1977SH,0.10744379577030433,Aggregated DemandResidentialBuildingApartments1977Space Heating
TO,W,D,ADEMRESBDGAPA1983SH,0.10744379577030433,Aggregated DemandResidentialBuildingApartments1983Space Heating
TO,W,D,ADEMRESBDGAPA1995SH,0.10744379577030433,Aggregated DemandResidentialBuildingApartments1995Space Heating
TO,W,D,ADEMRESBDGAPA2000SH,0.10744379577030433,Aggregated DemandResidentialBuildingApartments2000Space Heating
TO,W,D,ADEMRESBDGAPA2005SH,0.10744379577030433,Aggregated DemandResidentialBuildingApartments2005Space Heating
TO,W,D,ADEMRESBDGAPA2010SH,0.10744379577030433,Aggregated DemandResidentialBuildingApartments2010Space Heating
TO,W,D,ADEMRESBDGAPA2015SH,0.10744379577030433,Aggregated DemandResidentialBuildingApartments2015Space Heating
TO,W,D,ADEMRESBDGAPA2020SH,0.10744379577030433,Aggregated DemandResidentialBuildingApartments2020Space Heating
TO,W,D,ADEMRESBDGAPA2025SH,0.10744379577030433,Aggregated DemandResidentialBuildingApartments2025Space Heating
TO,W,D,ADEMRESBDGAPA2030SH,0.10744379577030433,Aggregated DemandResidentialBuildingApartments2030Space Heating
TO,W,D,ADEMRESBDGAPA2035SH,0.10744379577030433,Aggregated DemandResidentialBuildingApartments2035Space Heating
TO,W,D,ADEMRESBDGAPA2040SH,0.10744379577030433,Aggregated DemandResidentialBuildingApartments2040Space Heating
TO,W,D,ADEMRESBDGAPA2045SH,0.10744379577030433,Aggregated DemandResidentialBuildingApartments2045Space Heating
TO,W,D,ADEMRESBDGSDE1960SH,0.10744379577030433,Aggregated DemandResidentialBuildingSingle Detached1960Space Heating
TO,W,D,ADEMRESBDGSDE1977SH,0.10744379577030433,Aggregated DemandResidentialBuildingSingle Detached1977Space Heating
TO,W,D,ADEMRESBDGSDE1983SH,0.10744379577030433,Aggregated DemandResidentialBuildingSingle Detached1983Space Heating
TO,W,D,ADEMRESBDGSDE1995SH,0.10744379577030433,Aggregated DemandResidentialBuildingSingle Detached1995Space Heating
TO,W,D,ADEMRESBDGSDE2000SH,0.10744379577030433,Aggregated DemandResidentialBuildingSingle Detached2000Space Heating
TO,W,D,ADEMRESBDGSDE2005SH,0.10744379577030433,Aggregated DemandResidentialBuildingSingle Detached2005Space Heating
TO,W,D,ADEMRESBDGSDE2010SH,0.10744379577030433,Aggregated DemandResidentialBuildingSingle Detached2010Space Heating
TO,W,D,ADEMRESBDGSDE2015SH,0.10744379577030433,Aggregated DemandResidentialBuildingSingle Detached2015Space Heating
TO,W,D,ADEMRESBDGSDE2020SH,0.10744379577030433,Aggregated DemandResidentialBuildingSingle Detached2020Space Heating
TO,W,D,ADEMRESBDGSDE2025SH,0.10744379577030433,Aggregated DemandResidentialBuildingSingle Detached2025Space Heating
TO,W,D,ADEMRESBDGSDE2030SH,0.10744379577030433,Aggregated DemandResidentialBuildingSingle Detached2030Space Heating
TO,W,D,ADEMRESBDGSDE2035SH,0.10744379577030433,Aggregated DemandResidentialBuildingSingle Detached2035Space Heating
TO,W,D,ADEMRESBDGSDE2040SH,0.10744379577030433,Aggregated DemandResidentialBuildingSingle Detached2040Space Heating
TO,W,D,ADEMRESBDGSDE2045SH,0.10744379577030433,Aggregated DemandResidentialBuildingSingle Detached2045Space Heating
TO,W,D,ADEMRESBDGSAT1960SH,0.10744379577030433,Aggregated DemandResidentialBuildingSingle Attached1960Space Heating
TO,W,D,ADEMRESBDGSAT1977SH,0.10744379577030433,Aggregated DemandResidentialBuildingSingle Attached1977Space Heating
TO,W,D,ADEMRESBDGSAT1983SH,0.10744379577030433,Aggregated DemandResidentialBuildingSingle Attached1983Space Heating
TO,W,D,ADEMRESBDGSAT1995SH,0.10744379577030433,Aggregated DemandResidentialBuildingSingle Attached1995Space Heating
TO,W,D,ADEMRESBDGSAT2000SH,0.10744379577030433,Aggregated DemandResidentialBuildingSingle Attached2000Space Heating
TO,W,D,ADEMRESBDGSAT2005SH,0.10744379577030433,Aggregated DemandResidentialBuildingSingle Attached2005Space Heating
TO,W,D,ADEMRESBDGSAT2010SH,0.10744379577030433,Aggregated DemandResidentialBuildingSingle Attached2010Space Heating
TO,W,D,ADEMRESBDGSAT2015SH,0.10744379577030433,Aggregated DemandResidentialBuildingSingle Attached2015Space Heating
TO,W,D,ADEMRESBDGSAT2020SH,0.10744379577030433,Aggregated DemandResidentialBuildingSingle Attached2020Space Heating
TO,W,D,ADEMRESBDGSAT2025SH,0.10744379577030433,Aggregated DemandResidentialBuildingSingle Attached2025Space Heating
TO,W,D,ADEMRESBDGSAT2030SH,0.10744379577030433,Aggregated DemandResidentialBuildingSingle Attached2030Space Heating
TO,W,D,ADEMRESBDGSAT2035SH,0.10744379577030433,Aggregated DemandResidentialBuildingSingle Attached2035Space Heating
TO,W,D,ADEMRESBDGSAT2040SH,0.10744379577030433,Aggregated DemandResidentialBuildingSingle Attached2040Space Heating
TO,W,D,ADEMRESBDGSAT2045SH,0.10744379577030433,Aggregated DemandResidentialBuildingSingle Attached2045Space Heating
TO,W,D,ADEMRESBDGAPA1960SC,2.0505573981953145e-06,Aggregated DemandResidentialBuildingApartments1960Space Cooling
TO,W,D,ADEMRESBDGAPA1977SC,2.0505573981953145e-06,Aggregated DemandResidentialBuildingApartments1977Space Cooling
TO,W,D,ADEMRESBDGAPA1983SC,2.0505573981953145e-06,Aggregated DemandResidentialBuildingApartments1983Space Cooling
TO,W,D,ADEMRESBDGAPA1995SC,2.0505573981953145e-06,Aggregated DemandResidentialBuildingApartments1995Space Cooling
TO,W,D,ADEMRESBDGAPA2000SC,2.0505573981953145e-06,Aggregated DemandResidentialBuildingApartments2000Space Cooling
TO,W,D,ADEMRESBDGAPA2005SC,2.0505573981953145e-06,Aggregated DemandResidentialBuildingApartments2005Space Cooling
TO,W,D,ADEMRESBDGAPA2010SC,2.0505573981953145e-06,Aggregated DemandResidentialBuildingApartments2010Space Cooling
TO,W,D,ADEMRESBDGAPA2015SC,2.0505573981953145e-06,Aggregated DemandResidentialBuildingApartments2015Space Cooling
TO,W,D,ADEMRESBDGAPA2020SC,2.0505573981953145e-06,Aggregated DemandResidentialBuildingApartments2020Space Cooling
TO,W,D,ADEMRESBDGAPA2025SC,2.0505573981953145e-06,Aggregated DemandResidentialBuildingApartments2025Space Cooling
TO,W,D,ADEMRESBDGAPA2030SC,2.0505573981953145e-06,Aggregated DemandResidentialBuildingApartments2030Space Cooling
TO,W,D,ADEMRESBDGAPA2035SC,2.0505573981953145e-06,Aggregated DemandResidentialBuildingApartments2035Space Cooling
TO,W,D,ADEMRESBDGAPA2040SC,2.0505573981953145e-06,Aggregated DemandResidentialBuildingApartments2040Space Cooling
TO,W,D,ADEMRESBDGAPA2045SC,2.0505573981953145e-06,Aggregated DemandResidentialBuildingApartments2045Space Cooling
TO,W,D,ADEMRESBDGSDE1960SC,2.0505573981953145e-06,Aggregated DemandResidentialBuildingSingle Detached1960Space Cooling
TO,W,D,ADEMRESBDGSDE1977SC,2.0505573981953145e-06,Aggregated DemandResidentialBuildingSingle Detached1977Space Cooling
TO,W,D,ADEMRESBDGSDE1983SC,2.0505573981953145e-06,Aggregated DemandResidentialBuildingSingle Detached1983Space Cooling
TO,W,D,ADEMRESBDGSDE1995SC,2.0505573981953145e-06,Aggregated DemandResidentialBuildingSingle Detached1995Space Cooling
TO,W,D,ADEMRESBDGSDE2000SC,2.0505573981953145e-06,Aggregated DemandResidentialBuildingSingle Detached2000Space Cooling
TO,W,D,ADEMRESBDGSDE2005SC,2.0505573981953145e-06,Aggregated DemandResidentialBuildingSingle Detached2005Space Cooling
TO,W,D,ADEMRESBDGSDE2010SC,2.0505573981953145e-06,Aggregated DemandResidentialBuildingSingle Detached2010Space Cooling
TO,W,D,ADEMRESBDGSDE2015SC,2.0505573981953145e-06,Aggregated DemandResidentialBuildingSingle Detached2015Space Cooling
TO,W,D,ADEMRESBDGSDE2020SC,2.0505573981953145e-06,Aggregated DemandResidentialBuildingSingle Detached2020Space Cooling
TO,W,D,ADEMRESBDGSDE2025SC,2.0505573981953145e-06,Aggregated DemandResidentialBuildingSingle Detached2025Space Cooling
TO,W,D,ADEMRESBDGSDE2030SC,2.0505573981953145e-06,Aggregated DemandResidentialBuildingSingle Detached2030Space Cooling
TO,W,D,ADEMRESBDGSDE2035SC,2.0505573981953145e-06,Aggregated DemandResidentialBuildingSingle Detached2035Space Cooling
TO,W,D,ADEMRESBDGSDE2040SC,2.0505573981953145e-06,Aggregated DemandResidentialBuildingSingle Detached2040Space Cooling
TO,W,D,ADEMRESBDGSDE2045SC,2.0505573981953145e-06,Aggregated DemandResidentialBuildingSingle Detached2045Space Cooling
TO,W,D,ADEMRESBDGSAT1960SC,2.0505573981953145e-06,Aggregated DemandResidentialBuildingSingle Attached1960Space Cooling
TO,W,D,ADEMRESBDGSAT1977SC,2.0505573981953145e-06,Aggregated DemandResidentialBuildingSingle Attached1977Space Cooling
TO,W,D,ADEMRESBDGSAT1983SC,2.0505573981953145e-06,Aggregated DemandResidentialBuildingSingle Attached1983Space Cooling
TO,W,D,ADEMRESBDGSAT1995SC,2.0505573981953145e-06,Aggregated DemandResidentialBuildingSingle Attached1995Space Cooling
TO,W,D,ADEMRESBDGSAT2000SC,2.0505573981953145e-06,Aggregated DemandResidentialBuildingSingle Attached2000Space Cooling
TO,W,D,ADEMRESBDGSAT2005SC,2.0505573981953145e-06,Aggregated DemandResidentialBuildingSingle Attached2005Space Cooling
TO,W,D,ADEMRESBDGSAT2010SC,2.0505573981953145e-06,Aggregated DemandResidentialBuildingSingle Attached2010Space Cooling
TO,W,D,ADEMRESBDGSAT2015SC,2.0505573981953145e-06,Aggregated DemandResidentialBuildingSingle Attached2015Space Cooling
TO,W,D,ADEMRESBDGSAT2020SC,2.0505573981953145e-06,Aggregated DemandResidentialBuildingSingle Attached2020Space Cooling
TO,W,D,ADEMRESBDGSAT2025SC,2.0505573981953145e-06,Aggregated DemandResidentialBuildingSingle Attached2025Space Cooling
TO,W,D,ADEMRESBDGSAT2030SC,2.0505573981953145e-06,Aggregated DemandResidentialBuildingSingle Attached2030Space Cooling
TO,W,D,ADEMRESBDGSAT2035SC,2.0505573981953145e-06,Aggregated DemandResidentialBuildingSingle Attached2035Space Cooling
TO,W,D,ADEMRESBDGSAT2040SC,2.0505573981953145e-06,Aggregated DemandResidentialBuildingSingle Attached2040Space Cooling
TO,W,D,ADEMRESBDGSAT2045SC,2.0505573981953145e-06,Aggregated DemandResidentialBuildingSingle Attached2045Space Cooling
TO,W,D,ADEMRESBDGAPA1960APL,0.058907740939281576,Aggregated DemandResidentialBuildingApartments1960Appliances
TO,W,D,ADEMRESBDGAPA1977APL,0.058907740939281576,Aggregated DemandResidentialBuildingApartments1977Appliances
TO,W,D,ADEMRESBDGAPA1983APL,0.058907740939281576,Aggregated DemandResidentialBuildingApartments1983Appliances
TO,W,D,ADEMRESBDGAPA1995APL,0.058907740939281576,Aggregated DemandResidentialBuildingApartments1995Appliances
TO,W,D,ADEMRESBDGAPA2000APL,0.058907740939281576,Aggregated DemandResidentialBuildingApartments2000Appliances
TO,W,D,ADEMRESBDGAPA2005APL,0.058907740939281576,Aggregated DemandResidentialBuildingApartments2005Appliances
TO,W,D,ADEMRESBDGAPA2010APL,0.058907740939281576,Aggregated DemandResidentialBuildingApartments2010Appliances
TO,W,D,ADEMRESBDGAPA2015APL,0.058907740939281576,Aggregated DemandResidentialBuildingApartments2015Appliances
TO,W,D,ADEMRESBDGAPA2020APL,0.058907740939281576,Aggregated DemandResidentialBuildingApartments2020Appliances
TO,W,D,ADEMRESBDGAPA2025APL,0.058907740939281576,Aggregated DemandResidentialBuildingApartments2025Appliances
TO,W,D,ADEMRESBDGAPA2030APL,0.058907740939281576,Aggregated DemandResidentialBuildingApartments2030Appliances
TO,W,D,ADEMRESBDGAPA2035APL,0.058907740939281576,Aggregated DemandResidentialBuildingApartments2035Appliances
TO,W,D,ADEMRESBDGAPA2040APL,0.058907740939281576,Aggregated DemandResidentialBuildingApartments2040Appliances
TO,W,D,ADEMRESBDGAPA2045APL,0.058907740939281576,Aggregated DemandResidentialBuildingApartments2045Appliances
TO,W,D,ADEMRESBDGSDE1960APL,0.058907740939281576,Aggregated DemandResidentialBuildingSingle Detached1960Appliances
TO,W,D,ADEMRESBDGSDE1977APL,0.058907740939281576,Aggregated DemandResidentialBuildingSingle Detached1977Appliances
TO,W,D,ADEMRESBDGSDE1983APL,0.058907740939281576,Aggregated DemandResidentialBuildingSingle Detached1983Appliances
TO,W,D,ADEMRESBDGSDE1995APL,0.058907740939281576,Aggregated DemandResidentialBuildingSingle Detached1995Appliances
TO,W,D,ADEMRESBDGSDE2000APL,0.058907740939281576,Aggregated DemandResidentialBuildingSingle Detached2000Appliances
TO,W,D,ADEMRESBDGSDE2005APL,0.058907740939281576,Aggregated DemandResidentialBuildingSingle Detached2005Appliances
TO,W,D,ADEMRESBDGSDE2010APL,0.058907740939281576,Aggregated DemandResidentialBuildingSingle Detached2010Appliances
TO,W,D,ADEMRESBDGSDE2015APL,0.058907740939281576,Aggregated DemandResidentialBuildingSingle Detached2015Appliances
TO,W,D,ADEMRESBDGSDE2020APL,0.058907740939281576,Aggregated DemandResidentialBuildingSingle Detached2020Appliances
TO,W,D,ADEMRESBDGSDE2025APL,0.058907740939281576,Aggregated DemandResidentialBuildingSingle Detached2025Appliances
TO,W,D,ADEMRESBDGSDE2030APL,0.058907740939281576,Aggregated DemandResidentialBuildingSingle Detached2030Appliances
TO,W,D,ADEMRESBDGSDE2035APL,0.058907740939281576,Aggregated DemandResidentialBuildingSingle Detached2035Appliances
TO,W,D,ADEMRESBDGSDE2040APL,0.058907740939281576,Aggregated DemandResidentialBuildingSingle Detached2040Appliances
TO,W,D,ADEMRESBDGSDE2045APL,0.058907740939281576,Aggregated DemandResidentialBuildingSingle Detached2045Appliances
TO,W,D,ADEMRESBDGSAT1960APL,0.058907740939281576,Aggregated DemandResidentialBuildingSingle Attached1960Appliances
TO,W,D,ADEMRESBDGSAT1977APL,0.058907740939281576,Aggregated DemandResidentialBuildingSingle Attached1977Appliances
TO,W,D,ADEMRESBDGSAT1983APL,0.058907740939281576,Aggregated DemandResidentialBuildingSingle Attached1983Appliances
TO,W,D,ADEMRESBDGSAT1995APL,0.058907740939281576,Aggregated DemandResidentialBuildingSingle Attached1995Appliances
TO,W,D,ADEMRESBDGSAT2000APL,0.058907740939281576,Aggregated DemandResidentialBuildingSingle Attached2000Appliances
TO,W,D,ADEMRESBDGSAT2005APL,0.058907740939281576,Aggregated DemandResidentialBuildingSingle Attached2005Appliances
TO,W,D,ADEMRESBDGSAT2010APL,0.058907740939281576,Aggregated DemandResidentialBuildingSingle Attached2010Appliances
TO,W,D,ADEMRESBDGSAT2015APL,0.058907740939281576,Aggregated DemandResidentialBuildingSingle Attached2015Appliances
TO,W,D,ADEMRESBDGSAT2020APL,0.058907740939281576,Aggregated DemandResidentialBuildingSingle Attached2020Appliances
TO,W,D,ADEMRESBDGSAT2025APL,0.058907740939281576,Aggregated DemandResidentialBuildingSingle Attached2025Appliances
TO,W,D,ADEMRESBDGSAT2030APL,0.058907740939281576,Aggregated DemandResidentialBuildingSingle Attached2030Appliances
TO,W,D,ADEMRESBDGSAT2035APL,0.058907740939281576,Aggregated DemandResidentialBuildingSingle Attached2035Appliances
TO,W,D,ADEMRESBDGSAT2040APL,0.058907740939281576,Aggregated DemandResidentialBuildingSingle Attached2040Appliances
TO,W,D,ADEMRESBDGSAT2045APL,0.058907740939281576,Aggregated DemandResidentialBuildingSingle Attached2045Appliances
TO,W,D,ADEMRESBDGAPA1960REF,0.05809883377795562,Aggregated DemandResidentialBuildingApartments1960Refrigerator
TO,W,D,ADEMRESBDGAPA1977REF,0.05809883377795562,Aggregated DemandResidentialBuildingApartments1977Refrigerator
TO,W,D,ADEMRESBDGAPA1983REF,0.05809883377795562,Aggregated DemandResidentialBuildingApartments1983Refrigerator
TO,W,D,ADEMRESBDGAPA1995REF,0.05809883377795562,Aggregated DemandResidentialBuildingApartments1995Refrigerator
TO,W,D,ADEMRESBDGAPA2000REF,0.05809883377795562,Aggregated DemandResidentialBuildingApartments2000Refrigerator
TO,W,D,ADEMRESBDGAPA2005REF,0.05809883377795562,Aggregated DemandResidentialBuildingApartments2005Refrigerator
TO,W,D,ADEMRESBDGAPA2010REF,0.05809883377795562,Aggregated DemandResidentialBuildingApartments2010Refrigerator
TO,W,D,ADEMRESBDGAPA2015REF,0.05809883377795562,Aggregated DemandResidentialBuildingApartments2015Refrigerator
TO,W,D,ADEMRESBDGAPA2020REF,0.05809883377795562,Aggregated DemandResidentialBuildingApartments2020Refrigerator
TO,W,D,ADEMRESBDGAPA2025REF,0.05809883377795562,Aggregated DemandResidentialBuildingApartments2025Refrigerator
TO,W,D,ADEMRESBDGAPA2030REF,0.05809883377795562,Aggregated DemandResidentialBuildingApartments2030Refrigerator
TO,W,D,ADEMRESBDGAPA2035REF,0.05809883377795562,Aggregated DemandResidentialBuildingApartments2035Refrigerator
TO,W,D,ADEMRESBDGAPA2040REF,0.05809883377795562,Aggregated DemandResidentialBuildingApartments2040Refrigerator
TO,W,D,ADEMRESBDGAPA2045REF,0.05809883377795562,Aggregated DemandResidentialBuildingApartments2045Refrigerator
TO,W,D,ADEMRESBDGSDE1960REF,0.05809883377795562,Aggregated DemandResidentialBuildingSingle Detached1960Refrigerator
TO,W,D,ADEMRESBDGSDE1977REF,0.05809883377795562,Aggregated DemandResidentialBuildingSingle Detached1977Refrigerator
TO,W,D,ADEMRESBDGSDE1983REF,0.05809883377795562,Aggregated DemandResidentialBuildingSingle Detached1983Refrigerator
TO,W,D,ADEMRESBDGSDE1995REF,0.05809883377795562,Aggregated DemandResidentialBuildingSingle Detached1995Refrigerator
TO,W,D,ADEMRESBDGSDE2000REF,0.05809883377795562,Aggregated DemandResidentialBuildingSingle Detached2000Refrigerator
TO,W,D,ADEMRESBDGSDE2005REF,0.05809883377795562,Aggregated DemandResidentialBuildingSingle Detached2005Refrigerator
TO,W,D,ADEMRESBDGSDE2010REF,0.05809883377795562,Aggregated DemandResidentialBuildingSingle Detached2010Refrigerator
TO,W,D,ADEMRESBDGSDE2015REF,0.05809883377795562,Aggregated DemandResidentialBuildingSingle Detached2015Refrigerator
TO,W,D,ADEMRESBDGSDE2020REF,0.05809883377795562,Aggregated DemandResidentialBuildingSingle Detached2020Refrigerator
TO,W,D,ADEMRESBDGSDE2025REF,0.05809883377795562,Aggregated DemandResidentialBuildingSingle Detached2025Refrigerator
TO,W,D,ADEMRESBDGSDE2030REF,0.05809883377795562,Aggregated DemandResidentialBuildingSingle Detached2030Refrigerator
TO,W,D,ADEMRESBDGSDE2035REF,0.05809883377795562,Aggregated DemandResidentialBuildingSingle Detached2035Refrigerator
TO,W,D,ADEMRESBDGSDE2040REF,0.05809883377795562,Aggregated DemandResidentialBuildingSingle Detached2040Refrigerator
TO,W,D,ADEMRESBDGSDE2045REF,0.05809883377795562,Aggregated DemandResidentialBuildingSingle Detached2045Refrigerator
TO,W,D,ADEMRESBDGSAT1960REF,0.05809883377795562,Aggregated DemandResidentialBuildingSingle Attached1960Refrigerator
TO,W,D,ADEMRESBDGSAT1977REF,0.05809883377795562,Aggregated DemandResidentialBuildingSingle Attached1977Refrigerator
TO,W,D,ADEMRESBDGSAT1983REF,0.05809883377795562,Aggregated DemandResidentialBuildingSingle Attached1983Refrigerator
TO,W,D,ADEMRESBDGSAT1995REF,0.05809883377795562,Aggregated DemandResidentialBuildingSingle Attached1995Refrigerator
TO,W,D,ADEMRESBDGSAT2000REF,0.05809883377795562,Aggregated DemandResidentialBuildingSingle Attached2000Refrigerator
TO,W,D,ADEMRESBDGSAT2005REF,0.05809883377795562,Aggregated DemandResidentialBuildingSingle Attached2005Refrigerator
TO,W,D,ADEMRESBDGSAT2010REF,0.05809883377795562,Aggregated DemandResidentialBuildingSingle Attached2010Refrigerator
TO,W,D,ADEMRESBDGSAT2015REF,0.05809883377795562,Aggregated DemandResidentialBuildingSingle Attached2015Refrigerator
TO,W,D,ADEMRESBDGSAT2020REF,0.05809883377795562,Aggregated DemandResidentialBuildingSingle Attached2020Refrigerator
TO,W,D,ADEMRESBDGSAT2025REF,0.05809883377795562,Aggregated DemandResidentialBuildingSingle Attached2025Refrigerator
TO,W,D,ADEMRESBDGSAT2030REF,0.05809883377795562,Aggregated DemandResidentialBuildingSingle Attached2030Refrigerator
TO,W,D,ADEMRESBDGSAT2035REF,0.05809883377795562,Aggregated DemandResidentialBuildingSingle Attached2035Refrigerator
TO,W,D,ADEMRESBDGSAT2040REF,0.05809883377795562,Aggregated DemandResidentialBuildingSingle Attached2040Refrigerator
TO,W,D,ADEMRESBDGSAT2045REF,0.05809883377795562,Aggregated DemandResidentialBuildingSingle Attached2045Refrigerator
TO,W,D,ADEMRESBDGAPA1960FRZ,0.058098833777955876,Aggregated DemandResidentialBuildingApartments1960Freezer
TO,W,D,ADEMRESBDGAPA1977FRZ,0.058098833777955876,Aggregated DemandResidentialBuildingApartments1977Freezer
TO,W,D,ADEMRESBDGAPA1983FRZ,0.058098833777955876,Aggregated DemandResidentialBuildingApartments1983Freezer
TO,W,D,ADEMRESBDGAPA1995FRZ,0.058098833777955876,Aggregated DemandResidentialBuildingApartments1995Freezer
TO,W,D,ADEMRESBDGAPA2000FRZ,0.058098833777955876,Aggregated DemandResidentialBuildingApartments2000Freezer
TO,W,D,ADEMRESBDGAPA2005FRZ,0.058098833777955876,Aggregated DemandResidentialBuildingApartments2005Freezer
TO,W,D,ADEMRESBDGAPA2010FRZ,0.058098833777955876,Aggregated DemandResidentialBuildingApartments2010Freezer
TO,W,D,ADEMRESBDGAPA2015FRZ,0.058098833777955876,Aggregated DemandResidentialBuildingApartments2015Freezer
TO,W,D,ADEMRESBDGAPA2020FRZ,0.058098833777955876,Aggregated DemandResidentialBuildingApartments2020Freezer
TO,W,D,ADEMRESBDGAPA2025FRZ,0.058098833777955876,Aggregated DemandResidentialBuildingApartments2025Freezer
TO,W,D,ADEMRESBDGAPA2030FRZ,0.058098833777955876,Aggregated DemandResidentialBuildingApartments2030Freezer
TO,W,D,ADEMRESBDGAPA2035FRZ,0.058098833777955876,Aggregated DemandResidentialBuildingApartments2035Freezer
TO,W,D,ADEMRESBDGAPA2040FRZ,0.058098833777955876,Aggregated DemandResidentialBuildingApartments2040Freezer
