comm_name,flag,comm_desc
ADEMRESBDGSAT2015CWA,d,Aggregated DemandResidentialBuildingSingle Attached2015Clothe Washer
ADEMRESBDGSAT2020CWA,d,Aggregated DemandResidentialBuildingSingle Attached2020Clothe Washer
ADEMRESBDGSAT2025CWA,d,Aggregated DemandResidentialBuildingSingle Attached2025Clothe Washer
ADEMRESBDGSAT2030CWA,d,Aggregated DemandResidentialBuildingSingle Attached2030Clothe Washer
ADEMRESBDGSAT2035CWA,d,Aggregated DemandResidentialBuildingSingle Attached2035Clothe Washer
ADEMRESBDGSAT2040CWA,d,Aggregated DemandResidentialBuildingSingle Attached2040Clothe Washer
ADEMRESBDGSAT2045CWA,d,Aggregated DemandResidentialBuildingSingle Attached2045Clothe Washer
ADEMRESBDGAPA1960CDY,d,Aggregated DemandResidentialBuildingApartments1960Clothe Dryer
ADEMRESBDGAPA1977CDY,d,Aggregated DemandResidentialBuildingApartments1977Clothe Dryer
ADEMRESBDGAPA1983CDY,d,Aggregated DemandResidentialBuildingApartments1983Clothe Dryer
ADEMRESBDGAPA1995CDY,d,Aggregated DemandResidentialBuildingApartments1995Clothe Dryer
ADEMRESBDGAPA2000CDY,d,Aggregated DemandResidentialBuildingApartments2000Clothe Dryer
ADEMRESBDGAPA2005CDY,d,Aggregated DemandResidentialBuildingApartments2005Clothe Dryer
ADEMRESBDGAPA2010CDY,d,Aggregated DemandResidentialBuildingApartments2010Clothe Dryer
ADEMRESBDGAPA2015CDY,d,Aggregated DemandResidentialBuildingApartments2015Clothe Dryer
ADEMRESBDGAPA2020CDY,d,Aggregated DemandResidentialBuildingApartments2020Clothe Dryer
ADEMRESBDGAPA2025CDY,d,Aggregated DemandResidentialBuildingApartments2025Clothe Dryer
ADEMRESBDGAPA2030CDY,d,Aggregated DemandResidentialBuildingApartments2030Clothe Dryer
ADEMRESBDGAPA2035CDY,d,Aggregated DemandResidentialBuildingApartments2035Clothe Dryer
ADEMRESBDGAPA2040CDY,d,Aggregated DemandResidentialBuildingApartments2040Clothe Dryer
ADEMRESBDGAPA2045CDY,d,Aggregated DemandResidentialBuildingApartments2045Clothe Dryer
ADEMRESBDGSDE1960CDY,d,Aggregated DemandResidentialBuildingSingle Detached1960Clothe Dryer
ADEMRESBDGSDE1977CDY,d,Aggregated DemandResidentialBuildingSingle Detached1977Clothe Dryer
ADEMRESBDGSDE1983CDY,d,Aggregated DemandResidentialBuildingSingle Detached1983Clothe Dryer
ADEMRESBDGSDE1995CDY,d,Aggregated DemandResidentialBuildingSingle Detached1995Clothe Dryer
ADEMRESBDGSDE2000CDY,d,Aggregated DemandResidentialBuildingSingle Detached2000Clothe Dryer
ADEMRESBDGSDE2005CDY,d,Aggregated DemandResidentialBuildingSingle Detached2005Clothe Dryer
ADEMRESBDGSDE2010CDY,d,Aggregated DemandResidentialBuildingSingle Detached2010Clothe Dryer
ADEMRESBDGSDE2015CDY,d,Aggregated DemandResidentialBuildingSingle Detached2015Clothe Dryer
ADEMRESBDGSDE2020CDY,d,Aggregated DemandResidentialBuildingSingle Detached2020Clothe Dryer
ADEMRESBDGSDE2025CDY,d,Aggregated DemandResidentialBuildingSingle Detached2025Clothe Dryer
ADEMRESBDGSDE2030CDY,d,Aggregated DemandResidentialBuildingSingle Detached2030Clothe Dryer
ADEMRESBDGSDE2035CDY,d,Aggregated DemandResidentialBuildingSingle Detached2035Clothe Dryer
ADEMRESBDGSDE2040CDY,d,Aggregated DemandResidentialBuildingSingle Detached2040Clothe Dryer
ADEMRESBDGSDE2045CDY,d,Aggregated DemandResidentialBuildingSingle Detached2045Clothe Dryer
ADEMRESBDGSAT1960CDY,d,Aggregated DemandResidentialBuildingSingle Attached1960Clothe Dryer
ADEMRESBDGSAT1977CDY,d,Aggregated DemandResidentialBuildingSingle Attached1977Clothe Dryer
ADEMRESBDGSAT1983CDY,d,Aggregated DemandResidentialBuildingSingle Attached1983Clothe Dryer
ADEMRESBDGSAT1995CDY,d,Aggregated DemandResidentialBuildingSingle Attached1995Clothe Dryer
ADEMRESBDGSAT2000CDY,d,Aggregated DemandResidentialBuildingSingle Attached2000Clothe Dryer
ADEMRESBDGSAT2005CDY,d,Aggregated DemandResidentialBuildingSingle Attached2005Clothe Dryer
ADEMRESBDGSAT2010CDY,d,Aggregated DemandResidentialBuildingSingle Attached2010Clothe Dryer
ADEMRESBDGSAT2015CDY,d,Aggregated DemandResidentialBuildingSingle Attached2015Clothe Dryer
ADEMRESBDGSAT2020CDY,d,Aggregated DemandResidentialBuildingSingle Attached2020Clothe Dryer
ADEMRESBDGSAT2025CDY,d,Aggregated DemandResidentialBuildingSingle Attached2025Clothe Dryer
ADEMRESBDGSAT2030CDY,d,Aggregated DemandResidentialBuildingSingle Attached2030Clothe Dryer
ADEMRESBDGSAT2035CDY,d,Aggregated DemandResidentialBuildingSingle Attached2035Clothe Dryer
ADEMRESBDGSAT2040CDY,d,Aggregated DemandResidentialBuildingSingle Attached2040Clothe Dryer
ADEMRESBDGSAT2045CDY,d,Aggregated DemandResidentialBuildingSingle Attached2045Clothe Dryer
ADEMRESBDGAPA1960RAG,d,Aggregated DemandResidentialBuildingApartments1960Range
ADEMRESBDGAPA1977RAG,d,Aggregated DemandResidentialBuildingApartments1977Range
ADEMRESBDGAPA1983RAG,d,Aggregated DemandResidentialBuildingApartments1983Range
ADEMRESBDGAPA1995RAG,d,Aggregated DemandResidentialBuildingApartments1995Range
ADEMRESBDGAPA2000RAG,d,Aggregated DemandResidentialBuildingApartments2000Range
ADEMRESBDGAPA2005RAG,d,Aggregated DemandResidentialBuildingApartments2005Range
ADEMRESBDGAPA2010RAG,d,Aggregated DemandResidentialBuildingApartments2010Range
ADEMRESBDGAPA2015RAG,d,Aggregated DemandResidentialBuildingApartments2015Range
ADEMRESBDGAPA2020RAG,d,Aggregated DemandResidentialBuildingApartments2020Range
ADEMRESBDGAPA2025RAG,d,Aggregated DemandResidentialBuildingApartments2025Range
ADEMRESBDGAPA2030RAG,d,Aggregated DemandResidentialBuildingApartments2030Range
ADEMRESBDGAPA2035RAG,d,Aggregated DemandResidentialBuildingApartments2035Range
ADEMRESBDGAPA2040RAG,d,Aggregated DemandResidentialBuildingApartments2040Range
ADEMRESBDGAPA2045RAG,d,Aggregated DemandResidentialBuildingApartments2045Range
ADEMRESBDGSDE1960RAG,d,Aggregated DemandResidentialBuildingSingle Detached1960Range
ADEMRESBDGSDE1977RAG,d,Aggregated DemandResidentialBuildingSingle Detached1977Range
ADEMRESBDGSDE1983RAG,d,Aggregated DemandResidentialBuildingSingle Detached1983Range
ADEMRESBDGSDE1995RAG,d,Aggregated DemandResidentialBuildingSingle Detached1995Range
ADEMRESBDGSDE2000RAG,d,Aggregated DemandResidentialBuildingSingle Detached2000Range
ADEMRESBDGSDE2005RAG,d,Aggregated DemandResidentialBuildingSingle Detached2005Range
ADEMRESBDGSDE2010RAG,d,Aggregated DemandResidentialBuildingSingle Detached2010Range
ADEMRESBDGSDE2015RAG,d,Aggregated DemandResidentialBuildingSingle Detached2015Range
ADEMRESBDGSDE2020RAG,d,Aggregated DemandResidentialBuildingSingle Detached2020Range
ADEMRESBDGSDE2025RAG,d,Aggregated DemandResidentialBuildingSingle Detached2025Range
ADEMRESBDGSDE2030RAG,d,Aggregated DemandResidentialBuildingSingle Detached2030Range
ADEMRESBDGSDE2035RAG,d,Aggregated DemandResidentialBuildingSingle Detached2035Range
ADEMRESBDGSDE2040RAG,d,Aggregated DemandResidentialBuildingSingle Detached2040Range
ADEMRESBDGSDE2045RAG,d,Aggregated DemandResidentialBuildingSingle Detached2045Range
ADEMRESBDGSAT1960RAG,d,Aggregated DemandResidentialBuildingSingle Attached1960Range
ADEMRESBDGSAT1977RAG,d,Aggregated DemandResidentialBuildingSingle Attached1977Range
ADEMRESBDGSAT1983RAG,d,Aggregated DemandResidentialBuildingSingle Attached1983Range
ADEMRESBDGSAT1995RAG,d,Aggregated DemandResidentialBuildingSingle Attached1995Range
ADEMRESBDGSAT2000RAG,d,Aggregated DemandResidentialBuildingSingle Attached2000Range
ADEMRESBDGSAT2005RAG,d,Aggregated DemandResidentialBuildingSingle Attached2005Range
ADEMRESBDGSAT2010RAG,d,Aggregated DemandResidentialBuildingSingle Attached2010Range
ADEMRESBDGSAT2015RAG,d,Aggregated DemandResidentialBuildingSingle Attached2015Range
ADEMRESBDGSAT2020RAG,d,Aggregated DemandResidentialBuildingSingle Attached2020Range
ADEMRESBDGSAT2025RAG,d,Aggregated DemandResidentialBuildingSingle Attached2025Range
ADEMRESBDGSAT2030RAG,d,Aggregated DemandResidentialBuildingSingle Attached2030Range
ADEMRESBDGSAT2035RAG,d,Aggregated DemandResidentialBuildingSingle Attached2035Range
ADEMRESBDGSAT2040RAG,d,Aggregated DemandResidentialBuildingSingle Attached2040Range
ADEMRESBDGSAT2045RAG,d,Aggregated DemandResidentialBuildingSingle Attached2045Range
ADEMRESBDGAPA1960DWA,d,Aggregated DemandResidentialBuildingApartments1960Dish Washer
ADEMRESBDGAPA1977DWA,d,Aggregated DemandResidentialBuildingApartments1977Dish Washer
ADEMRESBDGAPA1983DWA,d,Aggregated DemandResidentialBuildingApartments1983Dish Washer
ADEMRESBDGAPA1995DWA,d,Aggregated DemandResidentialBuildingApartments1995Dish Washer
ADEMRESBDGAPA2000DWA,d,Aggregated DemandResidentialBuildingApartments2000Dish Washer
ADEMRESBDGAPA2005DWA,d,Aggregated DemandResidentialBuildingApartments2005Dish Washer
ADEMRESBDGAPA2010DWA,d,Aggregated DemandResidentialBuildingApartments2010Dish Washer
ADEMRESBDGAPA2015DWA,d,Aggregated DemandResidentialBuildingApartments2015Dish Washer
ADEMRESBDGAPA2020DWA,d,Aggregated DemandResidentialBuildingApartments2020Dish Washer
ADEMRESBDGAPA2025DWA,d,Aggregated DemandResidentialBuildingApartments2025Dish Washer
ADEMRESBDGAPA2030DWA,d,Aggregated DemandResidentialBuildingApartments2030Dish Washer
ADEMRESBDGAPA2035DWA,d,Aggregated DemandResidentialBuildingApartments2035Dish Washer
ADEMRESBDGAPA2040DWA,d,Aggregated DemandResidentialBuildingApartments2040Dish Washer
ADEMRESBDGAPA2045DWA,d,Aggregated DemandResidentialBuildingApartments2045Dish Washer
ADEMRESBDGSDE1960DWA,d,Aggregated DemandResidentialBuildingSingle Detached1960Dish Washer
ADEMRESBDGSDE1977DWA,d,Aggregated DemandResidentialBuildingSingle Detached1977Dish Washer
ADEMRESBDGSDE1983DWA,d,Aggregated DemandResidentialBuildingSingle Detached1983Dish Washer
ADEMRESBDGSDE1995DWA,d,Aggregated DemandResidentialBuildingSingle Detached1995Dish Washer
ADEMRESBDGSDE2000DWA,d,Aggregated DemandResidentialBuildingSingle Detached2000Dish Washer
ADEMRESBDGSDE2005DWA,d,Aggregated DemandResidentialBuildingSingle Detached2005Dish Washer
ADEMRESBDGSDE2010DWA,d,Aggregated DemandResidentialBuildingSingle Detached2010Dish Washer
ADEMRESBDGSDE2015DWA,d,Aggregated DemandResidentialBuildingSingle Detached2015Dish Washer
ADEMRESBDGSDE2020DWA,d,Aggregated DemandResidentialBuildingSingle Detached2020Dish Washer
ADEMRESBDGSDE2025DWA,d,Aggregated DemandResidentialBuildingSingle Detached2025Dish Washer
ADEMRESBDGSDE2030DWA,d,Aggregated DemandResidentialBuildingSingle Detached2030Dish Washer
ADEMRESBDGSDE2035DWA,d,Aggregated DemandResidentialBuildingSingle Detached2035Dish Washer
ADEMRESBDGSDE2040DWA,d,Aggregated DemandResidentialBuildingSingle Detached2040Dish Washer
ADEMRESBDGSDE2045DWA,d,Aggregated DemandResidentialBuildingSingle Detached2045Dish Washer
ADEMRESBDGSAT1960DWA,d,Aggregated DemandResidentialBuildingSingle Attached1960Dish Washer
ADEMRESBDGSAT1977DWA,d,Aggregated DemandResidentialBuildingSingle Attached1977Dish Washer
ADEMRESBDGSAT1983DWA,d,Aggregated DemandResidentialBuildingSingle Attached1983Dish Washer
ADEMRESBDGSAT1995DWA,d,Aggregated DemandResidentialBuildingSingle Attached1995Dish Washer
ADEMRESBDGSAT2000DWA,d,Aggregated DemandResidentialBuildingSingle Attached2000Dish Washer
ADEMRESBDGSAT2005DWA,d,Aggregated DemandResidentialBuildingSingle Attached2005Dish Washer
ADEMRESBDGSAT2010DWA,d,Aggregated DemandResidentialBuildingSingle Attached2010Dish Washer
ADEMRESBDGSAT2015DWA,d,Aggregated DemandResidentialBuildingSingle Attached2015Dish Washer
ADEMRESBDGSAT2020DWA,d,Aggregated DemandResidentialBuildingSingle Attached2020Dish Washer
ADEMRESBDGSAT2025DWA,d,Aggregated DemandResidentialBuildingSingle Attached2025Dish Washer
ADEMRESBDGSAT2030DWA,d,Aggregated DemandResidentialBuildingSingle Attached2030Dish Washer
ADEMRESBDGSAT2035DWA,d,Aggregated DemandResidentialBuildingSingle Attached2035Dish Washer
ADEMRESBDGSAT2040DWA,d,Aggregated DemandResidentialBuildingSingle Attached2040Dish Washer
ADEMRESBDGSAT2045DWA,d,Aggregated DemandResidentialBuildingSingle Attached2045Dish Washer
ADEMRESBDGAPA1960WH,d,Aggregated DemandResidentialBuildingApartments1960Water Heating
ADEMRESBDGAPA1977WH,d,Aggregated DemandResidentialBuildingApartments1977Water Heating
ADEMRESBDGAPA1983WH,d,Aggregated DemandResidentialBuildingApartments1983Water Heating
ADEMRESBDGAPA1995WH,d,Aggregated DemandResidentialBuildingApartments1995Water Heating
ADEMRESBDGAPA2000WH,d,Aggregated DemandResidentialBuildingApartments2000Water Heating
ADEMRESBDGAPA2005WH,d,Aggregated DemandResidentialBuildingApartments2005Water Heating
ADEMRESBDGAPA2010WH,d,Aggregated DemandResidentialBuildingApartments2010Water Heating
ADEMRESBDGAPA2015WH,d,Aggregated DemandResidentialBuildingApartments2015Water Heating
ADEMRESBDGAPA2020WH,d,Aggregated DemandResidentialBuildingApartments2020Water Heating
ADEMRESBDGAPA2025WH,d,Aggregated DemandResidentialBuildingApartments2025Water Heating
ADEMRESBDGAPA2030WH,d,Aggregated DemandResidentialBuildingApartments2030Water Heating
ADEMRESBDGAPA2035WH,d,Aggregated DemandResidentialBuildingApartments2035Water Heating
ADEMRESBDGAPA2040WH,d,Aggregated DemandResidentialBuildingApartments2040Water Heating
ADEMRESBDGAPA2045WH,d,Aggregated DemandResidentialBuildingApartments2045Water Heating
ADEMRESBDGSDE1960WH,d,Aggregated DemandResidentialBuildingSingle Detached1960Water Heating
ADEMRESBDGSDE1977WH,d,Aggregated DemandResidentialBuildingSingle Detached1977Water Heating
ADEMRESBDGSDE1983WH,d,Aggregated DemandResidentialBuildingSingle Detached1983Water Heating
ADEMRESBDGSDE1995WH,d,Aggregated DemandResidentialBuildingSingle Detached1995Water Heating
ADEMRESBDGSDE2000WH,d,Aggregated DemandResidentialBuildingSingle Detached2000Water Heating
ADEMRESBDGSDE2005WH,d,Aggregated DemandResidentialBuildingSingle Detached2005Water Heating
ADEMRESBDGSDE2010WH,d,Aggregated DemandResidentialBuildingSingle Detached2010Water Heating
ADEMRESBDGSDE2015WH,d,Aggregated DemandResidentialBuildingSingle Detached2015Water Heating
ADEMRESBDGSDE2020WH,d,Aggregated DemandResidentialBuildingSingle Detached2020Water Heating
ADEMRESBDGSDE2025WH,d,Aggregated DemandResidentialBuildingSingle Detached2025Water Heating
ADEMRESBDGSDE2030WH,d,Aggregated DemandResidentialBuildingSingle Detached2030Water Heating
ADEMRESBDGSDE2035WH,d,Aggregated DemandResidentialBuildingSingle Detached2035Water Heating
ADEMRESBDGSDE2040WH,d,Aggregated DemandResidentialBuildingSingle Detached2040Water Heating
ADEMRESBDGSDE2045WH,d,Aggregated DemandResidentialBuildingSingle Detached2045Water Heating
ADEMRESBDGSAT1960WH,d,Aggregated DemandResidentialBuildingSingle Attached1960Water Heating
ADEMRESBDGSAT1977WH,d,Aggregated DemandResidentialBuildingSingle Attached1977Water Heating
ADEMRESBDGSAT1983WH,d,Aggregated DemandResidentialBuildingSingle Attached1983Water Heating
ADEMRESBDGSAT1995WH,d,Aggregated DemandResidentialBuildingSingle Attached1995Water Heating
ADEMRESBDGSAT2000WH,d,Aggregated DemandResidentialBuildingSingle Attached2000Water Heating
ADEMRESBDGSAT2005WH,d,Aggregated DemandResidentialBuildingSingle Attached2005Water Heating
ADEMRESBDGSAT2010WH,d,Aggregated DemandResidentialBuildingSingle Attached2010Water Heating
ADEMRESBDGSAT2015WH,d,Aggregated DemandResidentialBuildingSingle Attached2015Water Heating
ADEMRESBDGSAT2020WH,d,Aggregated DemandResidentialBuildingSingle Attached2020Water Heating
ADEMRESBDGSAT2025WH,d,Aggregated DemandResidentialBuildingSingle Attached2025Water Heating
ADEMRESBDGSAT2030WH,d,Aggregated DemandResidentialBuildingSingle Attached2030Water Heating
ADEMRESBDGSAT2035WH,d,Aggregated DemandResidentialBuildingSingle Attached2035Water Heating
ADEMRESBDGSAT2040WH,d,Aggregated DemandResidentialBuildingSingle Attached2040Water Heating
ADEMRESBDGSAT2045WH,d,Aggregated DemandResidentialBuildingSingle Attached2045Water Heating
SQMRESBDGAPA1960LI,p,Square metersResidentialBuildingApartments1960Lighting
SQMRESBDGAPA1977LI,p,Square metersResidentialBuildingApartments1977Lighting
SQMRESBDGAPA1983LI,p,Square metersResidentialBuildingApartments1983Lighting
SQMRESBDGAPA1995LI,p,Square metersResidentialBuildingApartments1995Lighting
SQMRESBDGAPA2000LI,p,Square metersResidentialBuildingApartments2000Lighting
SQMRESBDGAPA2005LI,p,Square metersResidentialBuildingApartments2005Lighting
SQMRESBDGAPA2010LI,p,Square metersResidentialBuildingApartments2010Lighting
SQMRESBDGAPA2015LI,p,Square metersResidentialBuildingApartments2015Lighting
SQMRESBDGAPA2020LI,p,Square metersResidentialBuildingApartments2020Lighting
SQMRESBDGAPA2025LI,p,Square metersResidentialBuildingApartments2025Lighting
SQMRESBDGAPA2030LI,p,Square metersResidentialBuildingApartments2030Lighting
SQMRESBDGAPA2035LI,p,Square metersResidentialBuildingApartments2035Lighting
SQMRESBDGAPA2040LI,p,Square metersResidentialBuildingApartments2040Lighting
SQMRESBDGAPA2045LI,p,Square metersResidentialBuildingApartments2045Lighting
SQMRESBDGSDE1960LI,p,Square metersResidentialBuildingSingle Detached1960Lighting
SQMRESBDGSDE1977LI,p,Square metersResidentialBuildingSingle Detached1977Lighting
SQMRESBDGSDE1983LI,p,Square metersResidentialBuildingSingle Detached1983Lighting
SQMRESBDGSDE1995LI,p,Square metersResidentialBuildingSingle Detached1995Lighting
SQMRESBDGSDE2000LI,p,Square metersResidentialBuildingSingle Detached2000Lighting
SQMRESBDGSDE2005LI,p,Square metersResidentialBuildingSingle Detached2005Lighting
SQMRESBDGSDE2010LI,p,Square metersResidentialBuildingSingle Detached2010Lighting
SQMRESBDGSDE2015LI,p,Square metersResidentialBuildingSingle Detached2015Lighting
SQMRESBDGSDE2020LI,p,Square metersResidentialBuildingSingle Detached2020Lighting
SQMRESBDGSDE2025LI,p,Square metersResidentialBuildingSingle Detached2025Lighting
SQMRESBDGSDE2030LI,p,Square metersResidentialBuildingSingle Detached2030Lighting
SQMRESBDGSDE2035LI,p,Square metersResidentialBuildingSingle Detached2035Lighting
SQMRESBDGSDE2040LI,p,Square metersResidentialBuildingSingle Detached2040Lighting
SQMRESBDGSDE2045LI,p,Square metersResidentialBuildingSingle Detached2045Lighting
SQMRESBDGSAT1960LI,p,Square metersResidentialBuildingSingle Attached1960Lighting
SQMRESBDGSAT1977LI,p,Square metersResidentialBuildingSingle Attached1977Lighting
SQMRESBDGSAT1983LI,p,Square metersResidentialBuildingSingle Attached1983Lighting
SQMRESBDGSAT1995LI,p,Square metersResidentialBuildingSingle Attached1995Lighting
SQMRESBDGSAT2000LI,p,Square metersResidentialBuildingSingle Attached2000Lighting
SQMRESBDGSAT2005LI,p,Square metersResidentialBuildingSingle Attached2005Lighting
SQMRESBDGSAT2010LI,p,Square metersResidentialBuildingSingle Attached2010Lighting
SQMRESBDGSAT2015LI,p,Square metersResidentialBuildingSingle Attached2015Lighting
SQMRESBDGSAT2020LI,p,Square metersResidentialBuildingSingle Attached2020Lighting
SQMRESBDGSAT2025LI,p,Square metersResidentialBuildingSingle Attached2025Lighting
SQMRESBDGSAT2030LI,p,Square metersResidentialBuildingSingle Attached2030Lighting
SQMRESBDGSAT2035LI,p,Square metersResidentialBuildingSingle Attached2035Lighting
SQMRESBDGSAT2040LI,p,Square metersResidentialBuildingSingle Attached2040Lighting
SQMRESBDGSAT2045LI,p,Square metersResidentialBuildingSingle Attached2045Lighting
SQMRESBDGAPA1960SH,p,Square metersResidentialBuildingApartments1960Space Heating
SQMRESBDGAPA1977SH,p,Square metersResidentialBuildingApartments1977Space Heating
SQMRESBDGAPA1983SH,p,Square metersResidentialBuildingApartments1983Space Heating
SQMRESBDGAPA1995SH,p,Square metersResidentialBuildingApartments1995Space Heating
SQMRESBDGAPA2000SH,p,Square metersResidentialBuildingApartments2000Space Heating
SQMRESBDGAPA2005SH,p,Square metersResidentialBuildingApartments2005Space Heating
SQMRESBDGAPA2010SH,p,Square metersResidentialBuildingApartments2010Space Heating
SQMRESBDGAPA2015SH,p,Square metersResidentialBuildingApartments2015Space Heating
SQMRESBDGAPA2020SH,p,Square metersResidentialBuildingApartments2020Space Heating
SQMRESBDGAPA2025SH,p,Square metersResidentialBuildingApartments2025Space Heating
SQMRESBDGAPA2030SH,p,Square metersResidentialBuildingApartments2030Space Heating
SQMRESBDGAPA2035SH,p,Square metersResidentialBuildingApartments2035Space Heating
SQMRESBDGAPA2040SH,p,Square metersResidentialBuildingApartments2040Space Heating
SQMRESBDGAPA2045SH,p,Square metersResidentialBuildingApartments2045Space Heating
SQMRESBDGSDE1960SH,p,Square metersResidentialBuildingSingle Detached1960Space Heating
SQMRESBDGSDE1977SH,p,Square metersResidentialBuildingSingle Detached1977Space Heating
SQMRESBDGSDE1983SH,p,Square metersResidentialBuildingSingle Detached1983Space Heating
SQMRESBDGSDE1995SH,p,Square metersResidentialBuildingSingle Detached1995Space Heating
SQMRESBDGSDE2000SH,p,Square metersResidentialBuildingSingle Detached2000Space Heating
SQMRESBDGSDE2005SH,p,Square metersResidentialBuildingSingle Detached2005Space Heating
SQMRESBDGSDE2010SH,p,Square metersResidentialBuildingSingle Detached2010Space Heating
SQMRESBDGSDE2015SH,p,Square metersResidentialBuildingSingle Detached2015Space Heating
SQMRESBDGSDE2020SH,p,Square metersResidentialBuildingSingle Detached2020Space Heating
SQMRESBDGSDE2025SH,p,Square metersResidentialBuildingSingle Detached2025Space Heating
SQMRESBDGSDE2030SH,p,Square metersResidentialBuildingSingle Detached2030Space Heating
SQMRESBDGSDE2035SH,p,Square metersResidentialBuildingSingle Detached2035Space Heating
SQMRESBDGSDE2040SH,p,Square metersResidentialBuildingSingle Detached2040Space Heating
SQMRESBDGSDE2045SH,p,Square metersResidentialBuildingSingle Detached2045Space Heating
SQMRESBDGSAT1960SH,p,Square metersResidentialBuildingSingle Attached1960Space Heating
SQMRESBDGSAT1977SH,p,Square metersResidentialBuildingSingle Attached1977Space Heating
SQMRESBDGSAT1983SH,p,Square metersResidentialBuildingSingle Attached1983Space Heating
SQMRESBDGSAT1995SH,p,Square metersResidentialBuildingSingle Attached1995Space Heating
SQMRESBDGSAT2000SH,p,Square metersResidentialBuildingSingle Attached2000Space Heating
SQMRESBDGSAT2005SH,p,Square metersResidentialBuildingSingle Attached2005Space Heating
SQMRESBDGSAT2010SH,p,Square metersResidentialBuildingSingle Attached2010Space Heating
SQMRESBDGSAT2015SH,p,Square metersResidentialBuildingSingle Attached2015Space Heating
SQMRESBDGSAT2020SH,p,Square metersResidentialBuildingSingle Attached2020Space Heating
SQMRESBDGSAT2025SH,p,Square metersResidentialBuildingSingle Attached2025Space Heating
SQMRESBDGSAT2030SH,p,Square metersResidentialBuildingSingle Attached2030Space Heating
SQMRESBDGSAT2035SH,p,Square metersResidentialBuildingSingle Attached2035Space Heating
SQMRESBDGSAT2040SH,p,Square metersResidentialBuildingSingle Attached2040Space Heating
SQMRESBDGSAT2045SH,p,Square metersResidentialBuildingSingle Attached2045Space Heating
SQMRESBDGAPA1960SC,p,Square metersResidentialBuildingApartments1960Space Cooling
SQMRESBDGAPA1977SC,p,Square metersResidentialBuildingApartments1977Space Cooling
SQMRESBDGAPA1983SC,p,Square metersResidentialBuildingApartments1983Space Cooling
SQMRESBDGAPA1995SC,p,Square metersResidentialBuildingApartments1995Space Cooling
SQMRESBDGAPA2000SC,p,Square metersResidentialBuildingApartments2000Space Cooling
SQMRESBDGAPA2005SC,p,Square metersResidentialBuildingApartments2005Space Cooling
SQMRESBDGAPA2010SC,p,Square metersResidentialBuildingApartments2010Space Cooling
SQMRESBDGAPA2015SC,p,Square metersResidentialBuildingApartments2015Space Cooling
SQMRESBDGAPA2020SC,p,Square metersResidentialBuildingApartments2020Space Cooling
SQMRESBDGAPA2025SC,p,Square metersResidentialBuildingApartments2025Space Cooling
SQMRESBDGAPA2030SC,p,Square metersResidentialBuildingApartments2030Space Cooling
SQMRESBDGAPA2035SC,p,Square metersResidentialBuildingApartments2035Space Cooling
SQMRESBDGAPA2040SC,p,Square metersResidentialBuildingApartments2040Space Cooling
SQMRESBDGAPA2045SC,p,Square metersResidentialBuildingApartments2045Space Cooling
SQMRESBDGSDE1960SC,p,Square metersResidentialBuildingSingle Detached1960Space Cooling
SQMRESBDGSDE1977SC,p,Square metersResidentialBuildingSingle Detached1977Space Cooling
SQMRESBDGSDE1983SC,p,Square metersResidentialBuildingSingle Detached1983Space Cooling
SQMRESBDGSDE1995SC,p,Square metersResidentialBuildingSingle Detached1995Space Cooling
SQMRESBDGSDE2000SC,p,Square metersResidentialBuildingSingle Detached2000Space Cooling
SQMRESBDGSDE2005SC,p,Square metersResidentialBuildingSingle Detached2005Space Cooling
SQMRESBDGSDE2010SC,p,Square metersResidentialBuildingSingle Detached2010Space Cooling
SQMRESBDGSDE2015SC,p,Square metersResidentialBuildingSingle Detached2015Space Cooling
SQMRESBDGSDE2020SC,p,Square metersResidentialBuildingSingle Detached2020Space Cooling
SQMRESBDGSDE2025SC,p,Square metersResidentialBuildingSingle Detached2025Space Cooling
SQMRESBDGSDE2030SC,p,Square metersResidentialBuildingSingle Detached2030Space Cooling
SQMRESBDGSDE2035SC,p,Square metersResidentialBuildingSingle Detached2035Space Cooling
SQMRESBDGSDE2040SC,p,Square metersResidentialBuildingSingle Detached2040Space Cooling
SQMRESBDGSDE2045SC,p,Square metersResidentialBuildingSingle Detached2045Space Cooling
SQMRESBDGSAT1960SC,p,Square metersResidentialBuildingSingle Attached1960Space Cooling
SQMRESBDGSAT1977SC,p,Square metersResidentialBuildingSingle Attached1977Space Cooling
SQMRESBDGSAT1983SC,p,Square metersResidentialBuildingSingle Attached1983Space Cooling
SQMRESBDGSAT1995SC,p,Square metersResidentialBuildingSingle Attached1995Space Cooling
SQMRESBDGSAT2000SC,p,Square metersResidentialBuildingSingle Attached2000Space Cooling
SQMRESBDGSAT2005SC,p,Square metersResidentialBuildingSingle Attached2005Space Cooling
SQMRESBDGSAT2010SC,p,Square metersResidentialBuildingSingle Attached2010Space Cooling
SQMRESBDGSAT2015SC,p,Square metersResidentialBuildingSingle Attached2015Space Cooling
SQMRESBDGSAT2020SC,p,Square metersResidentialBuildingSingle Attached2020Space Cooling
SQMRESBDGSAT2025SC,p,Square metersResidentialBuildingSingle Attached2025Space Cooling
SQMRESBDGSAT2030SC,p,Square metersResidentialBuildingSingle Attached2030Space Cooling
SQMRESBDGSAT2035SC,p,Square metersResidentialBuildingSingle Attached2035Space Cooling
SQMRESBDGSAT2040SC,p,Square metersResidentialBuildingSingle Attached2040Space Cooling
