regions,tech,vintage,exist_cap,exist_cap_units,exist_cap_notes
TO,RESBDGSDE2035SC,2015,10000000000,,ResidentialBuildingSingle Detached2035Space Cooling
TO,RESBDGSDE2040SC,2015,10000000000,,ResidentialBuildingSingle Detached2040Space Cooling
TO,RESBDGSDE2045SC,2015,10000000000,,ResidentialBuildingSingle Detached2045Space Cooling
TO,RESBDGSAT1960SC,2015,10000000000,,ResidentialBuildingSingle Attached1960Space Cooling
TO,RESBDGSAT1977SC,2015,10000000000,,ResidentialBuildingSingle Attached1977Space Cooling
TO,RESBDGSAT1983SC,2015,10000000000,,ResidentialBuildingSingle Attached1983Space Cooling
TO,RESBDGSAT1995SC,2015,10000000000,,ResidentialBuildingSingle Attached1995Space Cooling
TO,RESBDGSAT2000SC,2015,10000000000,,ResidentialBuildingSingle Attached2000Space Cooling
TO,RESBDGSAT2005SC,2015,10000000000,,ResidentialBuildingSingle Attached2005Space Cooling
TO,RESBDGSAT2010SC,2015,10000000000,,ResidentialBuildingSingle Attached2010Space Cooling
TO,RESBDGSAT2015SC,2015,10000000000,,ResidentialBuildingSingle Attached2015Space Cooling
TO,RESBDGSAT2020SC,2015,10000000000,,ResidentialBuildingSingle Attached2020Space Cooling
TO,RESBDGSAT2025SC,2015,10000000000,,ResidentialBuildingSingle Attached2025Space Cooling
TO,RESBDGSAT2030SC,2015,10000000000,,ResidentialBuildingSingle Attached2030Space Cooling
TO,RESBDGSAT2035SC,2015,10000000000,,ResidentialBuildingSingle Attached2035Space Cooling
TO,RESBDGSAT2040SC,2015,10000000000,,ResidentialBuildingSingle Attached2040Space Cooling
TO,RESBDGSAT2045SC,2015,10000000000,,ResidentialBuildingSingle Attached2045Space Cooling
TO,RESBDGAPA1960SH,2015,10000000000,,ResidentialBuildingApartments1960Space Heating
TO,RESBDGAPA1977SH,2015,10000000000,,ResidentialBuildingApartments1977Space Heating
TO,RESBDGAPA1983SH,2015,10000000000,,ResidentialBuildingApartments1983Space Heating
TO,RESBDGAPA1995SH,2015,10000000000,,ResidentialBuildingApartments1995Space Heating
TO,RESBDGAPA2000SH,2015,10000000000,,ResidentialBuildingApartments2000Space Heating
TO,RESBDGAPA2005SH,2015,10000000000,,ResidentialBuildingApartments2005Space Heating
TO,RESBDGAPA2010SH,2015,10000000000,,ResidentialBuildingApartments2010Space Heating
TO,RESBDGAPA2015SH,2015,10000000000,,ResidentialBuildingApartments2015Space Heating
TO,RESBDGAPA2020SH,2015,10000000000,,ResidentialBuildingApartments2020Space Heating
TO,RESBDGAPA2025SH,2015,10000000000,,ResidentialBuildingApartments2025Space Heating
TO,RESBDGAPA2030SH,2015,10000000000,,ResidentialBuildingApartments2030Space Heating
TO,RESBDGAPA2035SH,2015,10000000000,,ResidentialBuildingApartments2035Space Heating
TO,RESBDGAPA2040SH,2015,10000000000,,ResidentialBuildingApartments2040Space Heating
TO,RESBDGAPA2045SH,2015,10000000000,,ResidentialBuildingApartments2045Space Heating
TO,RESBDGSDE1960SH,2015,10000000000,,ResidentialBuildingSingle Detached1960Space Heating
TO,RESBDGSDE1977SH,2015,10000000000,,ResidentialBuildingSingle Detached1977Space Heating
TO,RESBDGSDE1983SH,2015,10000000000,,ResidentialBuildingSingle Detached1983Space Heating
TO,RESBDGSDE1995SH,2015,10000000000,,ResidentialBuildingSingle Detached1995Space Heating
TO,RESBDGSDE2000SH,2015,10000000000,,ResidentialBuildingSingle Detached2000Space Heating
TO,RESBDGSDE2005SH,2015,10000000000,,ResidentialBuildingSingle Detached2005Space Heating
TO,RESBDGSDE2010SH,2015,10000000000,,ResidentialBuildingSingle Detached2010Space Heating
TO,RESBDGSDE2015SH,2015,10000000000,,ResidentialBuildingSingle Detached2015Space Heating
TO,RESBDGSDE2020SH,2015,10000000000,,ResidentialBuildingSingle Detached2020Space Heating
TO,RESBDGSDE2025SH,2015,10000000000,,ResidentialBuildingSingle Detached2025Space Heating
TO,RESBDGSDE2030SH,2015,10000000000,,ResidentialBuildingSingle Detached2030Space Heating
TO,RESBDGSDE2035SH,2015,10000000000,,ResidentialBuildingSingle Detached2035Space Heating
TO,RESBDGSDE2040SH,2015,10000000000,,ResidentialBuildingSingle Detached2040Space Heating
TO,RESBDGSDE2045SH,2015,10000000000,,ResidentialBuildingSingle Detached2045Space Heating
TO,RESBDGSAT1960SH,2015,10000000000,,ResidentialBuildingSingle Attached1960Space Heating
TO,RESBDGSAT1977SH,2015,10000000000,,ResidentialBuildingSingle Attached1977Space Heating
TO,RESBDGSAT1983SH,2015,10000000000,,ResidentialBuildingSingle Attached1983Space Heating
TO,RESBDGSAT1995SH,2015,10000000000,,ResidentialBuildingSingle Attached1995Space Heating
TO,RESBDGSAT2000SH,2015,10000000000,,ResidentialBuildingSingle Attached2000Space Heating
TO,RESBDGSAT2005SH,2015,10000000000,,ResidentialBuildingSingle Attached2005Space Heating
TO,RESBDGSAT2010SH,2015,10000000000,,ResidentialBuildingSingle Attached2010Space Heating
