regions,tech,group_name,act_fraction,tech_desc
TO,COMBDGAFSNewSHFUR___HIGPRO_23,BAP-BDG-3-COMBDGAFS-TEDI,1,
TO,COMBDGAFSNewSHFUR___STDELC_16,BAP-BDG-3-COMBDGAFS-TEDI,1,
TO,COMBDGAFSNewSHFUR___STDELC_23,BAP-BDG-3-COMBDGAFS-TEDI,1,
TO,COMBDGAFSNewSHFUR___STDHFO_16,BAP-BDG-3-COMBDGAFS-TEDI,1,
TO,COMBDGAFSNewSHFUR___STDHFO_23,BAP-BDG-3-COMBDGAFS-TEDI,1,
TO,COMBDGAFSNewSHFUR___STDKER_16,BAP-BDG-3-COMBDGAFS-TEDI,1,
TO,COMBDGAFSNewSHFUR___STDKER_23,BAP-BDG-3-COMBDGAFS-TEDI,1,
TO,COMBDGAFSNewSHFUR___STDLFO_16,BAP-BDG-3-COMBDGAFS-TEDI,1,
TO,COMBDGAFSNewSHFUR___STDLFO_23,BAP-BDG-3-COMBDGAFS-TEDI,1,
TO,COMBDGAFSNewSHFUR___STDNGA_16,BAP-BDG-3-COMBDGAFS-TEDI,1,
TO,COMBDGAFSNewSHFUR___STDNGA_23,BAP-BDG-3-COMBDGAFS-TEDI,1,
TO,COMBDGAFSNewSHFUR___STDPRO_16,BAP-BDG-3-COMBDGAFS-TEDI,1,
TO,COMBDGAFSNewSHFUR___STDPRO_23,BAP-BDG-3-COMBDGAFS-TEDI,1,
TO,COMBDGAFSNewSHFURLARSTDHH2_23,BAP-BDG-3-COMBDGAFS-TEDI,1,
TO,COMBDGAFSNewSHFURMEDSTDHH2_23,BAP-BDG-3-COMBDGAFS-TEDI,1,
TO,COMBDGAFSNewSHFURSMASTDHH2_23,BAP-BDG-3-COMBDGAFS-TEDI,1,
TO,COMBDGAFSNewSHHEP___ESRELC_23,BAP-BDG-3-COMBDGAFS-TEDI,1,
TO,COMBDGAFSNewSHHEP___ESRGEO_23,BAP-BDG-3-COMBDGAFS-TEDI,1,
TO,COMBDGAFSNewSHHEP___HIGELC_23,BAP-BDG-3-COMBDGAFS-TEDI,1,
TO,COMBDGAFSNewSHHEP___HIGGEO_23,BAP-BDG-3-COMBDGAFS-TEDI,1,
TO,COMBDGAFSNewSHHEP___STDELC_16,BAP-BDG-3-COMBDGAFS-TEDI,1,
TO,COMBDGAFSNewSHHEP___STDELC_23,BAP-BDG-3-COMBDGAFS-TEDI,1,
TO,COMBDGAFSNewSHHEP___STDGEO_23,BAP-BDG-3-COMBDGAFS-TEDI,1,
TO,COMBDGAFSNewSHHEP___STDNGA_23,BAP-BDG-3-COMBDGAFS-TEDI,1,
TO,COMBDGAFSNewSHPLT___STDELC_16,BAP-BDG-3-COMBDGAFS-TEDI,1,
TO,COMBDGAFSNewSHPLT1000WSTDELC_23,BAP-BDG-3-COMBDGAFS-TEDI,1,
