regions,tech,group_name,act_fraction,tech_desc
TO,PUBBDGPSINewSHPLT___STDELC_16,BAP-BDG-5-PUBBDGPSI-TEDI,1,
TO,PUBBDGPSINewSHPLT1000WSTDELC_23,BAP-BDG-5-PUBBDGPSI-TEDI,1,
TO,PUBBDGPSINewSHPLT1500WSTDELC_23,BAP-BDG-5-PUBBDGPSI-TEDI,1,
TO,PUBBDGPSINewSHPLT500WSTDELC_23,BAP-BDG-5-PUBBDGPSI-TEDI,1,
TO,PUBBDGSBDNewSH_________DHE_16,BAP-BDG-5-PUBBDGSBD-TEDI,1,
TO,PUBBDGSBDNewSHFUR___ESRNGA_23,BAP-BDG-5-PUBBDGSBD-TEDI,1,
TO,PUBBDGSBDNewSHFUR___ESRPRO_23,BAP-BDG-5-PUBBDGSBD-TEDI,1,
TO,PUBBDGSBDNewSHFUR___HIGHFO_23,BAP-BDG-5-PUBBDGSBD-TEDI,1,
TO,PUBBDGSBDNewSHFUR___HIGLFO_23,BAP-BDG-5-PUBBDGSBD-TEDI,1,
TO,PUBBDGSBDNewSHFUR___HIGNGA_16,BAP-BDG-5-PUBBDGSBD-TEDI,1,
TO,PUBBDGSBDNewSHFUR___HIGNGA_23,BAP-BDG-5-PUBBDGSBD-TEDI,1,
TO,PUBBDGSBDNewSHFUR___HIGPRO_23,BAP-BDG-5-PUBBDGSBD-TEDI,1,
TO,PUBBDGSBDNewSHFUR___STDELC_16,BAP-BDG-5-PUBBDGSBD-TEDI,1,
TO,PUBBDGSBDNewSHFUR___STDELC_23,BAP-BDG-5-PUBBDGSBD-TEDI,1,
TO,PUBBDGSBDNewSHFUR___STDHFO_16,BAP-BDG-5-PUBBDGSBD-TEDI,1,
TO,PUBBDGSBDNewSHFUR___STDHFO_23,BAP-BDG-5-PUBBDGSBD-TEDI,1,
TO,PUBBDGSBDNewSHFUR___STDKER_16,BAP-BDG-5-PUBBDGSBD-TEDI,1,
TO,PUBBDGSBDNewSHFUR___STDKER_23,BAP-BDG-5-PUBBDGSBD-TEDI,1,
TO,PUBBDGSBDNewSHFUR___STDLFO_16,BAP-BDG-5-PUBBDGSBD-TEDI,1,
TO,PUBBDGSBDNewSHFUR___STDLFO_23,BAP-BDG-5-PUBBDGSBD-TEDI,1,
TO,PUBBDGSBDNewSHFUR___STDNGA_16,BAP-BDG-5-PUBBDGSBD-TEDI,1,
TO,PUBBDGSBDNewSHFUR___STDNGA_23,BAP-BDG-5-PUBBDGSBD-TEDI,1,
TO,PUBBDGSBDNewSHFUR___STDPRO_16,BAP-BDG-5-PUBBDGSBD-TEDI,1,
TO,PUBBDGSBDNewSHFUR___STDPRO_23,BAP-BDG-5-PUBBDGSBD-TEDI,1,
TO,PUBBDGSBDNewSHFURLARSTDHH2_23,BAP-BDG-5-PUBBDGSBD-TEDI,1,
TO,PUBBDGSBDNewSHFURMEDSTDHH2_23,BAP-BDG-5-PUBBDGSBD-TEDI,1,
TO,PUBBDGSBDNewSHFURSMASTDHH2_23,BAP-BDG-5-PUBBDGSBD-TEDI,1,
TO,PUBBDGSBDNewSHHEP___ESRELC_23,BAP-BDG-5-PUBBDGSBD-TEDI,1,
TO,PUBBDGSBDNewSHHEP___ESRGEO_23,BAP-BDG-5-PUBBDGSBD-TEDI,1,
TO,PUBBDGSBDNewSHHEP___HIGELC_23,BAP-BDG-5-PUBBDGSBD-TEDI,1,
TO,PUBBDGSBDNewSHHEP___HIGGEO_23,BAP-BDG-5-PUBBDGSBD-TEDI,1,
TO,PUBBDGSBDNewSHHEP___STDELC_16,BAP-BDG-5-PUBBDGSBD-TEDI,1,
TO,PUBBDGSBDNewSHHEP___STDELC_23,BAP-BDG-5-PUBBDGSBD-TEDI,1,
TO,PUBBDGSBDNewSHHEP___STDGEO_23,BAP-BDG-5-PUBBDGSBD-TEDI,1,
TO,PUBBDGSBDNewSHHEP___STDNGA_23,BAP-BDG-5-PUBBDGSBD-TEDI,1,
TO,PUBBDGSBDNewSHPLT___STDELC_16,BAP-BDG-5-PUBBDGSBD-TEDI,1,
TO,PUBBDGSBDNewSHPLT1000WSTDELC_23,BAP-BDG-5-PUBBDGSBD-TEDI,1,
TO,PUBBDGSBDNewSHPLT1500WSTDELC_23,BAP-BDG-5-PUBBDGSBD-TEDI,1,
TO,PUBBDGSBDNewSHPLT500WSTDELC_23,BAP-BDG-5-PUBBDGSBD-TEDI,1,
