periods,group_name,max_act_g,notes
2050,BAP-BDG-5-PUBBDGHSP-TH,0,
2050,BAP-BDG-5-PUBBDGMUN-TH,0,
2050,BAP-BDG-5-PUBBDGPSI-TH,0,
