GHG emissions by building type (metric ton)
t_periods,emissions_comm,Sub,Archetype,NewOld,Emisions
2022,CO2,Commercial,Information and Cultural Industries,Old,13625.8499992501
2022,CO2,Commercial,Offices,Old,984469.6667171952
2022,CO2,Commercial,Other Services,Old,115318.47154754988
2022,CO2,Commercial,Retail Trade,Old,354478.67399419815
2022,CO2,Commercial,Transportation and Warehousing,Old,62100.36688220179
2022,CO2,Commercial,Wholesale Trade,Old,219732.9279760073
2022,CO2,Industry,,,828096.384053745
2022,CO2,Public,Hospital,Old,97228.12855815227
2022,CO2,Public,Municipality,Old,79708.94033387238
2022,CO2,Public,Post-Secondary Institution,Old,143981.4978273782
2022,CO2,Public,School board,Old,150189.43462989698
2022,CO2,Residential,Apartments,Old,1493763.6182940814
2022,CO2,Residential,Single Attached,Old,731341.1215554232
2022,CO2,Residential,Single Detached,Old,1644126.4146097372
2022,CO2e,Commercial,"Arts, Entertainment and Recreation",Old,94789.93376018612
2022,CO2e,Commercial,Accommodation and Food Services,Old,110361.05676602168
2022,CO2e,Commercial,Educational Services,Old,280718.7486823574
2022,CO2e,Commercial,Health Care and Social Assistance,Old,178502.0816696867
2022,CO2e,Commercial,Information and Cultural Industries,Old,13722.572368796884
2022,CO2e,Commercial,Offices,Old,992086.9641618776
2022,CO2e,Commercial,Other Services,Old,116089.79858518112
2022,CO2e,Commercial,Retail Trade,Old,356847.9280938011
2022,CO2e,Commercial,Transportation and Warehousing,Old,62536.07261078794
2022,CO2e,Commercial,Wholesale Trade,Old,221250.21282329867
2022,CO2e,Industry,,,833053.1957739578
2022,CO2e,Public,Hospital,Old,97778.25258718277
2022,CO2e,Public,Municipality,Old,80201.98995691571
2022,CO2e,Public,Post-Secondary Institution,Old,144843.06283362312
2022,CO2e,Public,School board,Old,151119.79941596818
2022,CO2e,Residential,Apartments,Old,1516766.031939399
2022,CO2e,Residential,Single Attached,Old,739900.890890443
2022,CO2e,Residential,Single Detached,Old,1662073.4611856954
2022,N2O,Commercial,"Arts, Entertainment and Recreation",Old,2.0233631061352075
2022,N2O,Commercial,Accommodation and Food Services,Old,2.376838994247476
2022,N2O,Commercial,Educational Services,Old,5.9933846115851255
2022,N2O,Commercial,Health Care and Social Assistance,Old,3.927967638805178
2022,N2O,Commercial,Information and Cultural Industries,Old,0.30489060262333373
2022,N2O,Commercial,Offices,Old,24.22783148988802
2022,N2O,Commercial,Other Services,Old,2.427646882456462
2022,N2O,Commercial,Retail Trade,Old,7.463957474589267
2022,N2O,Commercial,Transportation and Warehousing,Old,1.3752705122340048
2022,N2O,Commercial,Wholesale Trade,Old,4.78742872062139
2022,N2O,Industry,,,15.475980103140012
2022,N2O,Public,Hospital,Old,1.7211889487042116
2022,N2O,Public,Municipality,Old,1.5398385716362932
2022,N2O,Public,Post-Secondary Institution,Old,2.6923332136580296
2022,N2O,Public,School board,Old,2.9056034163766284
2022,N2O,Residential,Apartments,Old,34.27766381848474
2022,N2O,Residential,Single Attached,Old,15.441502131040247
2022,N2O,Residential,Single Detached,Old,34.01147080166653
2023,CH4,Commercial,"Arts, Entertainment and Recreation",New,0.0032413898748240564
2023,CH4,Commercial,"Arts, Entertainment and Recreation",Old,1.7683637801487282
2023,CH4,Commercial,Accommodation and Food Services,New,0.002033458216653324
2023,CH4,Commercial,Accommodation and Food Services,Old,2.0148798204144613
2023,CH4,Commercial,Educational Services,New,0.011596339084788068
2023,CH4,Commercial,Educational Services,Old,5.263811202389872
2023,CH4,Commercial,Health Care and Social Assistance,New,0.014366516287418838
2023,CH4,Commercial,Health Care and Social Assistance,Old,3.252309964133315
2023,CH4,Commercial,Information and Cultural Industries,Old,0.25242578498838225
2023,CH4,Commercial,Offices,New,0.025020188523928295
2023,CH4,Commercial,Offices,Old,17.798987952046577
2023,CH4,Commercial,Other Services,New,0.010916508418968353
2023,CH4,Commercial,Other Services,Old,2.166748777197517
2023,CH4,Commercial,Retail Trade,New,0.029335597751505824
2023,CH4,Commercial,Retail Trade,Old,6.675135838538144
2023,CH4,Commercial,Transportation and Warehousing,New,0.007570281796446744
2023,CH4,Commercial,Transportation and Warehousing,Old,1.1727953197562833
2023,CH4,Commercial,Wholesale Trade,New,0.00598879201946363
2023,CH4,Commercial,Wholesale Trade,Old,4.1083809714569295
2023,CH4,Industry,,,15.501543091285823
2023,CH4,Public,Hospital,Old,1.9727253199443349
2023,CH4,Public,Municipality,Old,1.5619444748296856
2023,CH4,Public,Post-Secondary Institution,Old,3.523668561574711
2023,CH4,Public,School board,Old,2.765971991844507
2023,CH4,Residential,Apartments,New,2.444146867253365
2023,CH4,Residential,Apartments,Old,528.6049341648595
2023,CH4,Residential,Single Attached,New,0.6613721106144752
2023,CH4,Residential,Single Attached,Old,167.70526623000882
2023,CH4,Residential,Single Detached,New,1.6085609031821406
2023,CH4,Residential,Single Detached,Old,345.752716236487
2023,CO2,Commercial,"Arts, Entertainment and Recreation",New,152.8063442400253
2023,CO2,Commercial,"Arts, Entertainment and Recreation",Old,90841.26130059212
2023,CO2,Commercial,Accommodation and Food Services,New,94.6726343028278
2023,CO2,Commercial,Accommodation and Food Services,Old,103609.75683443305
2023,CO2,Commercial,Educational Services,New,573.8359053134159
2023,CO2,Commercial,Educational Services,Old,271210.99097792205
2023,CO2,Commercial,Health Care and Social Assistance,New,720.4853981210623
2023,CO2,Commercial,Health Care and Social Assistance,Old,167669.53368528283
2023,CO2,Commercial,Information and Cultural Industries,Old,12827.629108466625
2023,CO2,Commercial,Offices,New,1276.714970787277
2023,CO2,Commercial,Offices,Old,928606.1232376464
2023,CO2,Commercial,Other Services,New,539.9841505624596
2023,CO2,Commercial,Other Services,Old,111284.17388903782
2023,CO2,Commercial,Retail Trade,New,1482.908967678254
2023,CO2,Commercial,Retail Trade,Old,343401.3958918243
2023,CO2,Commercial,Transportation and Warehousing,New,374.16640468883514
2023,CO2,Commercial,Transportation and Warehousing,Old,60155.5857470257
2023,CO2,Commercial,Wholesale Trade,New,289.2787066215597
2023,CO2,Commercial,Wholesale Trade,Old,211422.9959802291
2023,CO2,Industry,,,743292.6449607876
2023,CO2,Public,Hospital,Old,107719.26498783405
2023,CO2,Public,Municipality,Old,79109.22066743464
2023,CO2,Public,Post-Secondary Institution,Old,183676.6600467705
2023,CO2,Public,School board,Old,140370.32567081542
2023,CO2,Residential,Apartments,New,8010.847524785058
2023,CO2,Residential,Apartments,Old,1305190.2072189935
2023,CO2,Residential,Single Attached,New,174.74570704387182
2023,CO2,Residential,Single Attached,Old,655851.8660572033
2023,CO2,Residential,Single Detached,New,1435.6742126860668
2023,CO2,Residential,Single Detached,Old,1478671.4789714718
2023,CO2e,Commercial,"Arts, Entertainment and Recreation",New,154.77343996857218
2023,CO2e,Commercial,"Arts, Entertainment and Recreation",Old,91447.84119903597
2023,CO2e,Commercial,Accommodation and Food Services,New,95.98528245814863
2023,CO2e,Commercial,Accommodation and Food Services,Old,104306.89041791768
2023,CO2e,Commercial,Educational Services,New,579.9366583806745
2023,CO2e,Commercial,Educational Services,Old,273006.9873023462
2023,CO2e,Commercial,Health Care and Social Assistance,New,727.9892073435835
2023,CO2e,Commercial,Health Care and Social Assistance,Old,168812.87842800064
2023,CO2e,Commercial,Information and Cultural Industries,Old,12919.485055300243
2023,CO2e,Commercial,Offices,New,1288.8992334812367
2023,CO2e,Commercial,Offices,Old,935759.0090053268
2023,CO2e,Commercial,Other Services,New,545.8156681451218
2023,CO2e,Commercial,Other Services,Old,112014.97241091485
2023,CO2e,Commercial,Retail Trade,New,1495.8228555060307
2023,CO2e,Commercial,Retail Trade,Old,345632.97310422274
2023,CO2e,Commercial,Transportation and Warehousing,New,378.40005371815704
2023,CO2e,Commercial,Transportation and Warehousing,Old,60560.67803062454
2023,CO2e,Commercial,Wholesale Trade,New,292.6995285941176
2023,CO2e,Commercial,Wholesale Trade,Old,212840.7497113146
2023,CO2e,Industry,,,747998.0564722404
2023,CO2e,Public,Hospital,Old,108328.50948856663
2023,CO2e,Public,Municipality,Old,79583.95904013858
2023,CO2e,Public,Post-Secondary Institution,Old,184752.01555023322
2023,CO2e,Public,School board,Old,141209.9996222785
2023,CO2e,Residential,Apartments,New,8135.8177190380065
2023,CO2e,Residential,Apartments,Old,1325296.9750551854
2023,CO2e,Residential,Single Attached,New,192.69690684490334
2023,CO2e,Residential,Single Attached,Old,663566.2246270371
2023,CO2e,Residential,Single Detached,New,1491.1129773205098
2023,CO2e,Residential,Single Detached,Old,1495229.2916587556
2023,N2O,Commercial,"Arts, Entertainment and Recreation",New,0.006372572285824067
2023,N2O,Commercial,"Arts, Entertainment and Recreation",Old,1.9108867753717016
2023,N2O,Commercial,Accommodation and Food Services,New,0.004261562190507235
2023,N2O,Commercial,Accommodation and Food Services,Old,2.197386265959174
2023,N2O,Commercial,Educational Services,New,0.019655134048583198
2023,N2O,Commercial,Educational Services,Old,5.655893587832432
2023,N2O,Commercial,Health Care and Social Assistance,New,0.024168162350622333
2023,N2O,Commercial,Health Care and Social Assistance,Old,3.6075376962113785
2023,N2O,Commercial,Information and Cultural Industries,Old,0.29045303808340794
2023,N2O,Commercial,Offices,New,0.03912361991596417
2023,N2O,Commercial,Offices,Old,22.74868127747292
2023,N2O,Commercial,Other Services,New,0.018799566798201012
2023,N2O,Commercial,Other Services,Old,2.2996536830732874
2023,N2O,Commercial,Retail Trade,New,0.04126792038588983
2023,N2O,Commercial,Retail Trade,Old,7.018118657010106
2023,N2O,Commercial,Transportation and Warehousing,New,0.01367339970334306
2023,N2O,Commercial,Transportation and Warehousing,Old,1.2767234291407168
2023,N2O,Commercial,Wholesale Trade,New,0.011057239396473276
2023,N2O,Commercial,Wholesale Trade,Old,4.4680460761237
2023,N2O,Industry,,,14.697580894414621
2023,N2O,Public,Hospital,Old,1.9054270772271502
2023,N2O,Public,Municipality,Old,1.4830118749413583
2023,N2O,Public,Post-Secondary Institution,Old,3.36026330090478
2023,N2O,Public,School board,Old,2.6227803343434077
2023,N2O,Residential,Apartments,New,0.24712453033768395
2023,N2O,Residential,Apartments,Old,30.221692009157195
2023,N2O,Residential,Single Attached,New,0.013632166033985212
2023,N2O,Residential,Single Attached,Old,14.068952949676754
2023,N2O,Residential,Single Detached,New,0.0726811599584484
2023,N2O,Residential,Single Detached,Old,31.19800552455314
2024,CH4,Commercial,"Arts, Entertainment and Recreation",New,0.004666251164624386
2024,CH4,Commercial,"Arts, Entertainment and Recreation",Old,1.6866112296150175
2024,CH4,Commercial,Accommodation and Food Services,New,0.0030986495507767764
2024,CH4,Commercial,Accommodation and Food Services,Old,1.892233802099004
2024,CH4,Commercial,Educational Services,New,0.01112817517523498
2024,CH4,Commercial,Educational Services,Old,4.989079105876158
2024,CH4,Commercial,Health Care and Social Assistance,New,0.011712140392720448
2024,CH4,Commercial,Health Care and Social Assistance,Old,2.9620941635725346
2024,CH4,Commercial,Information and Cultural Industries,Old,0.23722748238716546
2024,CH4,Commercial,Offices,New,0.031738890408977115
2024,CH4,Commercial,Offices,Old,15.816829787859655
2024,CH4,Commercial,Other Services,New,0.017382547478264898
2024,CH4,Commercial,Other Services,Old,2.0779346943456747
2024,CH4,Commercial,Retail Trade,New,0.04700684523947644
2024,CH4,Commercial,Retail Trade,Old,6.48431486311182
2024,CH4,Commercial,Transportation and Warehousing,New,0.013278346972343242
2024,CH4,Commercial,Transportation and Warehousing,Old,1.140192199839326
2024,CH4,Commercial,Wholesale Trade,New,0.009318704086572028
2024,CH4,Commercial,Wholesale Trade,Old,3.9341786220533614
2024,CH4,Industry,,,18.686019684520055
2024,CH4,Public,Hospital,New,0.002748803160803529
2024,CH4,Public,Hospital,Old,1.5536217562786971
2024,CH4,Public,Municipality,New,0.0029018815311902695
2024,CH4,Public,Municipality,Old,1.3874481678292543
2024,CH4,Public,Post-Secondary Institution,New,0.0028965810366854854
2024,CH4,Public,Post-Secondary Institution,Old,2.5193339733958764
2024,CH4,Public,School board,New,0.00418335518365995
2024,CH4,Public,School board,Old,2.4166542086653395
2024,CH4,Residential,Apartments,New,5.477267901172775
2024,CH4,Residential,Apartments,Old,483.3601169956949
2024,CH4,Residential,Single Attached,New,1.4530351497875342
2024,CH4,Residential,Single Attached,Old,144.10999819488543
2024,CH4,Residential,Single Detached,New,3.744053976370872
2024,CH4,Residential,Single Detached,Old,318.77670342653613
2024,CO2,Commercial,"Arts, Entertainment and Recreation",New,221.19848178840195
2024,CO2,Commercial,"Arts, Entertainment and Recreation",Old,87348.00536238524
2024,CO2,Commercial,Accommodation and Food Services,New,146.96448239639886
2024,CO2,Commercial,Accommodation and Food Services,Old,98028.22769088081
2024,CO2,Commercial,Educational Services,New,556.2192938806642
2024,CO2,Commercial,Educational Services,Old,258010.35993318018
2024,CO2,Commercial,Health Care and Social Assistance,New,587.3483714199778
2024,CO2,Commercial,Health Care and Social Assistance,Old,153508.68983286744
2024,CO2,Commercial,Information and Cultural Industries,Old,12208.897863698438
2024,CO2,Commercial,Offices,New,1632.6100032351876
2024,CO2,Commercial,Offices,Old,814887.2443531133
2024,CO2,Commercial,Other Services,New,885.0804498789662
2024,CO2,Commercial,Other Services,Old,107459.75597907278
2024,CO2,Commercial,Retail Trade,New,2399.774721898285
2024,CO2,Commercial,Retail Trade,Old,334762.6745883642
2024,CO2,Commercial,Transportation and Warehousing,New,676.7099134128174
2024,CO2,Commercial,Transportation and Warehousing,Old,59153.65031558228
2024,CO2,Commercial,Wholesale Trade,New,467.2413843158517
2024,CO2,Commercial,Wholesale Trade,Old,203393.19692150253
2024,CO2,Industry,,,679773.4832454728
2024,CO2,Public,Hospital,New,124.35581898525422
2024,CO2,Public,Hospital,Old,69929.97240494112
2024,CO2,Public,Municipality,New,129.91283995734142
2024,CO2,Public,Municipality,Old,56562.09243554046
2024,CO2,Public,Post-Secondary Institution,New,129.77850319218942
2024,CO2,Public,Post-Secondary Institution,Old,109792.4386470323
2024,CO2,Public,School board,New,180.4693233701696
2024,CO2,Public,School board,Old,101709.32291426312
2024,CO2,Residential,Apartments,New,18118.94132042702
2024,CO2,Residential,Apartments,Old,1125443.635771249
2024,CO2,Residential,Single Attached,New,433.4509673139258
2024,CO2,Residential,Single Attached,Old,601814.9847743788
2024,CO2,Residential,Single Detached,New,4030.8484377739615
2024,CO2,Residential,Single Detached,Old,1357370.7540689367
2024,CO2e,Commercial,"Arts, Entertainment and Recreation",New,223.96783581938467
2024,CO2e,Commercial,"Arts, Entertainment and Recreation",Old,87979.63163727579
2024,CO2e,Commercial,Accommodation and Food Services,New,148.92621901488917
2024,CO2e,Commercial,Accommodation and Food Services,Old,98737.99571594172
2024,CO2e,Commercial,Educational Services,New,562.9108840723218
2024,CO2e,Commercial,Educational Services,Old,259804.77621670844
2024,CO2e,Commercial,Health Care and Social Assistance,New,594.6540377908507
2024,CO2e,Commercial,Health Care and Social Assistance,Old,154612.1939228192
2024,CO2e,Commercial,Information and Cultural Industries,Old,12303.626148971645
2024,CO2e,Commercial,Offices,New,1648.0813582315143
2024,CO2e,Commercial,Offices,Old,820344.9121526389
2024,CO2e,Commercial,Other Services,New,894.1644149654671
2024,CO2e,Commercial,Other Services,Old,108217.44004599753
2024,CO2e,Commercial,Retail Trade,New,2419.5965125375587
2024,CO2e,Commercial,Retail Trade,Old,337047.861753563
2024,CO2e,Commercial,Transportation and Warehousing,New,683.7966387434163
2024,CO2e,Commercial,Transportation and Warehousing,Old,59597.90289478726
2024,CO2e,Commercial,Wholesale Trade,New,472.62978786200034
2024,CO2e,Commercial,Wholesale Trade,Old,204822.91476992008
2024,CO2e,Industry,,,685203.637420382
2024,CO2e,Public,Hospital,New,125.53254290250293
2024,CO2e,Public,Hospital,Old,70410.59571896237
2024,CO2e,Public,Municipality,New,131.14064111188208
2024,CO2e,Public,Municipality,Old,56984.37710831056
2024,CO2e,Public,Post-Secondary Institution,New,131.02809750594048
2024,CO2e,Public,Post-Secondary Institution,Old,110561.82137805321
2024,CO2e,Public,School board,New,182.22885892928664
2024,CO2e,Public,School board,Old,102443.58572741537
2024,CO2e,Residential,Apartments,New,18407.30509005443
2024,CO2e,Residential,Apartments,Old,1143401.250451688
2024,CO2e,Residential,Single Attached,New,473.7097696160139
2024,CO2e,Residential,Single Attached,Old,608673.3164529924
2024,CO2e,Residential,Single Detached,New,4169.190445372344
2024,CO2e,Residential,Single Detached,Old,1372587.7586724046
2024,N2O,Commercial,"Arts, Entertainment and Recreation",New,0.008964304552099163
2024,N2O,Commercial,"Arts, Entertainment and Recreation",Old,2.000696104257397
2024,N2O,Commercial,Accommodation and Food Services,New,0.0063646475769260115
2024,N2O,Commercial,Accommodation and Food Services,Old,2.248426561130279
2024,N2O,Commercial,Educational Services,New,0.021670800379120076
2024,N2O,Commercial,Educational Services,Old,5.669951752700798
2024,N2O,Commercial,Health Care and Social Assistance,New,0.02369030678733535
2024,N2O,Commercial,Health Care and Social Assistance,Old,3.494295679586475
2024,N2O,Commercial,Information and Cultural Industries,Old,0.30116277900363414
2024,N2O,Commercial,Offices,New,0.04968066542864661
2024,N2O,Commercial,Offices,Old,17.199712664363922
2024,N2O,Commercial,Other Services,New,0.029258159696162904
2024,N2O,Commercial,Other Services,Old,2.3961323434342976
2024,N2O,Commercial,Retail Trade,New,0.06320351305115945
2024,N2O,Commercial,Retail Trade,Old,7.211464943200084
2024,N2O,Commercial,Transportation and Warehousing,New,0.02284523504758389
2024,N2O,Commercial,Transportation and Warehousing,Old,1.4104313523771548
2024,N2O,Commercial,Wholesale Trade,New,0.01742520389372716
2024,N2O,Commercial,Wholesale Trade,Old,4.520470125350962
2024,N2O,Industry,,,16.905193830651097
2024,N2O,Public,Hospital,New,0.003755030372053043
2024,N2O,Public,Hospital,Old,1.503346500467801
2024,N2O,Public,Municipality,New,0.003915643095253948
2024,N2O,Public,Municipality,Old,1.3192894672673148
2024,N2O,Public,Post-Secondary Institution,New,0.0039891480267806815
2024,N2O,Public,Post-Secondary Institution,Old,2.4042842871797525
2024,N2O,Public,School board,New,0.005609681544497441
2024,N2O,Public,School board,Old,2.2936680361421407
2024,N2O,Residential,Apartments,New,0.5816816902777422
2024,N2O,Residential,Apartments,Old,26.198161823924163
2024,N2O,Residential,Single Attached,New,0.032701557572315
2024,N2O,Residential,Single Attached,Old,12.859133276915635
2024,N2O,Residential,Single Detached,New,0.2003921949483037
2024,N2O,Residential,Single Detached,Old,28.599643729902446
2025,CH4,Commercial,"Arts, Entertainment and Recreation",New,0.00329477352984782
2025,CH4,Commercial,"Arts, Entertainment and Recreation",Old,1.4619626124002678
2025,CH4,Commercial,Accommodation and Food Services,New,0.0024483764748792556
2025,CH4,Commercial,Accommodation and Food Services,Old,1.6380634713715285
2025,CH4,Commercial,Educational Services,New,0.0050538475890802535
2025,CH4,Commercial,Educational Services,Old,4.355554032046712
2025,CH4,Commercial,Health Care and Social Assistance,New,0.005214918616245183
2025,CH4,Commercial,Health Care and Social Assistance,Old,2.569789195217138
2025,CH4,Commercial,Information and Cultural Industries,Old,0.20087305010015766
2025,CH4,Commercial,Offices,New,0.03135373522338845
2025,CH4,Commercial,Offices,Old,13.868794715853994
2025,CH4,Commercial,Other Services,New,0.01914568114825121
2025,CH4,Commercial,Other Services,Old,1.8099038530944351
2025,CH4,Commercial,Retail Trade,New,0.05737425394154103
2025,CH4,Commercial,Retail Trade,Old,5.697628874818455
2025,CH4,Commercial,Transportation and Warehousing,New,0.015517536573590724
2025,CH4,Commercial,Transportation and Warehousing,Old,0.9897112151584536
2025,CH4,Commercial,Wholesale Trade,New,0.008953799678515343
2025,CH4,Commercial,Wholesale Trade,Old,3.4159192769739466
2025,CH4,Industry,,,29.478630406954615
2025,CH4,Public,Hospital,New,0.0025612451069550006
2025,CH4,Public,Hospital,Old,1.4431185834986637
2025,CH4,Public,Municipality,New,0.0031569005608744418
2025,CH4,Public,Municipality,Old,1.2530390091859405
2025,CH4,Public,Post-Secondary Institution,New,0.002785686550965676
2025,CH4,Public,Post-Secondary Institution,Old,2.484804117621065
2025,CH4,Public,School board,New,0.0047019836587196525
2025,CH4,Public,School board,Old,2.23892510935754
2025,CH4,Residential,Apartments,New,7.635766569503933
2025,CH4,Residential,Apartments,Old,457.69377200153605
2025,CH4,Residential,Single Attached,New,2.104738778089181
2025,CH4,Residential,Single Attached,Old,138.38569931771323
2025,CH4,Residential,Single Detached,New,5.434245068872476
2025,CH4,Residential,Single Detached,Old,311.2944326214304
2025,CO2,Commercial,"Arts, Entertainment and Recreation",New,137.95198963112054
2025,CO2,Commercial,"Arts, Entertainment and Recreation",Old,64871.34141259589
2025,CO2,Commercial,Accommodation and Food Services,New,102.13576790547606
2025,CO2,Commercial,Accommodation and Food Services,Old,72785.39268202939
2025,CO2,Commercial,Educational Services,New,213.63046613102367
2025,CO2,Commercial,Educational Services,Old,203665.59619634377
2025,CO2,Commercial,Health Care and Social Assistance,New,218.84326329955374
2025,CO2,Commercial,Health Care and Social Assistance,Old,115901.40451534993
2025,CO2,Commercial,Information and Cultural Industries,Old,7805.198656737782
2025,CO2,Commercial,Offices,New,1122.7403018722077
2025,CO2,Commercial,Offices,Old,676298.3370487662
2025,CO2,Commercial,Other Services,New,708.466353771146
2025,CO2,Commercial,Other Services,Old,80819.76570385131
2025,CO2,Commercial,Retail Trade,New,2038.5719416153179
2025,CO2,Commercial,Retail Trade,Old,269055.20572101756
2025,CO2,Commercial,Transportation and Warehousing,New,593.7997526544395
2025,CO2,Commercial,Transportation and Warehousing,Old,44053.46911848838
2025,CO2,Commercial,Wholesale Trade,New,392.7689252506239
2025,CO2,Commercial,Wholesale Trade,Old,158729.86386228973
2025,CO2,Industry,,,660433.1539285836
2025,CO2,Public,Hospital,New,108.5495572522905
2025,CO2,Public,Hospital,Old,79623.93359690187
2025,CO2,Public,Municipality,New,139.133142603123
2025,CO2,Public,Municipality,Old,62818.584320312264
2025,CO2,Public,Post-Secondary Institution,New,117.31790546508711
2025,CO2,Public,Post-Secondary Institution,Old,123403.27187912592
2025,CO2,Public,School board,New,219.01113461791923
2025,CO2,Public,School board,Old,105049.76258262599
2025,CO2,Residential,Apartments,New,26993.78814833238
2025,CO2,Residential,Apartments,Old,1061852.0526739517
2025,CO2,Residential,Single Attached,New,774.4446985326789
2025,CO2,Residential,Single Attached,Old,573548.2628895
2025,CO2,Residential,Single Detached,New,6394.07619402928
2025,CO2,Residential,Single Detached,Old,1329574.3764431076
2025,CO2e,Commercial,"Arts, Entertainment and Recreation",New,139.6801261848106
2025,CO2e,Commercial,"Arts, Entertainment and Recreation",Old,65434.235997508185
2025,CO2e,Commercial,Accommodation and Food Services,New,103.43025246897957
2025,CO2e,Commercial,Accommodation and Food Services,Old,73412.03496928379
2025,CO2e,Commercial,Educational Services,New,216.22784477956438
2025,CO2e,Commercial,Educational Services,Old,205233.05101295366
2025,CO2e,Commercial,Health Care and Social Assistance,New,221.5038844084944
2025,CO2e,Commercial,Health Care and Social Assistance,Old,116856.40628138052
2025,CO2e,Commercial,Information and Cultural Industries,Old,7891.635944405161
2025,CO2e,Commercial,Offices,New,1137.1441841897351
2025,CO2e,Commercial,Offices,Old,680906.9882906902
2025,CO2e,Commercial,Other Services,New,718.2325747529944
2025,CO2e,Commercial,Other Services,Old,81495.3306802194
2025,CO2e,Commercial,Retail Trade,New,2061.4351375218935
2025,CO2e,Commercial,Retail Trade,Old,271072.9688506691
2025,CO2e,Commercial,Transportation and Warehousing,New,602.2778473310904
2025,CO2e,Commercial,Transportation and Warehousing,Old,44454.920540678395
2025,CO2e,Commercial,Wholesale Trade,New,398.73135625467836
2025,CO2e,Commercial,Wholesale Trade,Old,159970.20529754943
2025,CO2e,Industry,,,668146.6781054029
2025,CO2e,Public,Hospital,New,109.54682190962426
2025,CO2e,Public,Hospital,Old,80070.32380781978
2025,CO2e,Public,Municipality,New,140.35345442230687
2025,CO2e,Public,Municipality,Old,63199.41082481546
2025,CO2e,Public,Post-Secondary Institution,New,118.41003076520047
2025,CO2e,Public,Post-Secondary Institution,Old,124161.15081638104
2025,CO2e,Public,School board,New,220.76890519414226
2025,CO2e,Public,School board,Old,105729.33667613505
2025,CO2e,Residential,Apartments,New,27384.96283431356
2025,CO2e,Residential,Apartments,Old,1078824.2745282797
2025,CO2e,Residential,Single Attached,New,833.3430475448339
2025,CO2e,Residential,Single Attached,Old,580109.9257307285
2025,CO2e,Residential,Single Detached,New,6588.0934462338355
2025,CO2e,Residential,Single Detached,Old,1344443.0579437225
2025,N2O,Commercial,"Arts, Entertainment and Recreation",New,0.005566933924709436
2025,N2O,Commercial,"Arts, Entertainment and Recreation",Old,1.7858837921203896
2025,N2O,Commercial,Accommodation and Food Services,New,0.0041713713339970515
2025,N2O,Commercial,Accommodation and Food Services,Old,1.9873924642804242
2025,N2O,Commercial,Educational Services,New,0.008359892111308427
2025,N2O,Commercial,Educational Services,Old,4.952980476297872
2025,N2O,Commercial,Health Care and Social Assistance,New,0.008560764489931719
2025,N2O,Commercial,Health Care and Social Assistance,Old,3.0236113856748186
2025,N2O,Commercial,Information and Cultural Industries,Old,0.2759025289103177
2025,N2O,Commercial,Offices,New,0.04612568415381139
2025,N2O,Commercial,Offices,Old,14.487941452655273
2025,N2O,Commercial,Other Services,New,0.03142336133468053
2025,N2O,Commercial,Other Services,Old,2.13945300487613
2025,N2O,Commercial,Retail Trade,New,0.07267898179128846
2025,N2O,Commercial,Retail Trade,Old,6.369506453959992
2025,N2O,Commercial,Transportation and Warehousing,New,0.02735646445840509
2025,N2O,Commercial,Transportation and Warehousing,Old,1.2774076733949524
2025,N2O,Commercial,Wholesale Trade,New,0.019377185271160714
2025,N2O,Commercial,Wholesale Trade,Old,3.9215004377285307
2025,N2O,Industry,,,23.806956168701994
2025,N2O,Public,Hospital,New,0.003166035268750856
2025,N2O,Public,Hospital,Old,1.3962574518943422
2025,N2O,Public,Municipality,New,0.0038725399577366772
2025,N2O,Public,Municipality,Old,1.189639883591702
2025,N2O,Public,Post-Secondary Institution,New,0.003468543230010393
2025,N2O,Public,Post-Secondary Institution,Old,2.3681142643793396
2025,N2O,Public,School board,New,0.005567211138892326
2025,N2O,Public,School board,Old,2.122673376551932
2025,N2O,Residential,Apartments,New,0.7745757987301906
2025,N2O,Residential,Apartments,Old,24.700176651998547
2025,N2O,Residential,Single Attached,New,0.0493249485647056
2025,N2O,Residential,Single Attached,Old,12.266990454886955
2025,N2O,Residential,Single Detached,New,0.26811444885313324
2025,N2O,Residential,Single Detached,Old,27.9580483743744
2030,CH4,Commercial,"Arts, Entertainment and Recreation",New,0.005943725348638975
2030,CH4,Commercial,"Arts, Entertainment and Recreation",Old,1.3294295277937331
2030,CH4,Commercial,Accommodation and Food Services,New,0.00414582539012163
2030,CH4,Commercial,Accommodation and Food Services,Old,1.456549658616076
2030,CH4,Commercial,Educational Services,New,0.015969784696368807
2030,CH4,Commercial,Educational Services,Old,4.018186411621196
2030,CH4,Commercial,Health Care and Social Assistance,New,0.020120621843697326
2030,CH4,Commercial,Health Care and Social Assistance,Old,2.482309512981283
2030,CH4,Commercial,Information and Cultural Industries,Old,0.18905112999531504
2030,CH4,Commercial,Offices,New,0.10442501484246676
2030,CH4,Commercial,Offices,Old,11.137804834763454
2030,CH4,Commercial,Other Services,New,0.05884701952340978
2030,CH4,Commercial,Other Services,Old,1.635154061134495
2030,CH4,Commercial,Retail Trade,New,0.17098860907263455
2030,CH4,Commercial,Retail Trade,Old,4.846960815161382
2030,CH4,Commercial,Transportation and Warehousing,New,0.047292070401135936
2030,CH4,Commercial,Transportation and Warehousing,Old,0.909532311293238
2030,CH4,Commercial,Wholesale Trade,New,0.02763788762307295
2030,CH4,Commercial,Wholesale Trade,Old,2.8419728787788316
2030,CH4,Industry,,,48.90620576654369
