"Transportation sector GHG emissions per subsector, per end use (metric ton)"
t_periods,emissions_comm,Sub,Mode,Tech_type_1,Tech_type_2,Name,Emisions
2018,CO2,Passenger,Road,Truck,Passenger Light Trucks,Auto driver,1911423.103666699
2018,CO2,Passenger,Road,Truck,Passenger Light Trucks,Auto passenger,241872.36273198557
2018,CO2,Passenger,Road,Truck,Passenger Light Trucks,Paid Ridershare,15093.867947164972
2018,CO2,Passenger,Road,Truck,Passenger Light Trucks,Taxi passenger,8273.748862497521
2018,CO2,Public,Marine,___,___,Fleet Services,4.631386235944645
2018,CO2,Public,Marine,___,___,Police Services,0.8828347279677329
2018,CO2,Public,Road,Inter-city Buses,Urban Bus ,Police Services,42.775970987985616
2018,CO2,Public,Road,Cars,___,Fleet Services,468.73215894329815
2018,CO2,Public,Road,Cars,___,Police Services,12080.118957275326
2018,CO2,Public,Road,Cars,___,Toronto Housing Company,2348.41228589967
2018,CO2,Public,Road,Motorcycles,___,Police Services,33.50469313328428
2018,CO2,Public,Road,Truck,Heavy Trucks,Fleet Services,23233.913643475094
2018,CO2,Public,Road,Truck,Passenger Light Trucks,Fleet Services,28505.163463838697
2018,CO2,Public,Road,Truck,Passenger Light Trucks,Police Services,7906.812004099234
2018,CO2,Public,Road,Truck,Passenger Light Trucks,Toronto Housing Company,1688.6792089220148
2018,CO2,Public,Road,Truck,Medium Trucks,Fleet Services,7300.360053227844
2018,CO2,Public,Road,Truck,Medium Trucks,Police Services,829.8309699385425
2018,CO2,Public,Road,Truck,Medium Trucks,Toronto Housing Company,1082.974584917688
2018,CO2e,Freight Transportation,Air,___,___,,2068.772020162812
2018,CO2e,Freight Transportation,Marine,___,___,,11251.59616711893
2018,CO2e,Freight Transportation,Rail,___,___,,27676.072625130073
2018,CO2e,Freight Transportation,Road,Truck,Heavy Trucks,,257464.93131100715
2018,CO2e,Freight Transportation,Road,Truck,Passenger Light Trucks,,1049584.5852492854
2018,CO2e,Freight Transportation,Road,Truck,Medium Trucks,,333462.3141323632
2018,CO2e,Long Distance,Air,___,___,,103189.10386145541
2018,CO2e,Long Distance,Rail,___,___,,76141.77548246816
2018,CO2e,Passenger,Rail,Regional,___,GO rail,121067.94665111927
2018,CO2e,Passenger,Rail,Regional,___,Up Express,6109.428338282566
2018,CO2e,Passenger,Rail,Subway,___,Subway,35275.920437151355
2018,CO2e,Passenger,Rail,Tramway,___,Streetcar,5687.989798759586
2018,CO2e,Passenger,Road,Inter-city Buses,Inter Urban Bus,Durham RT,218.01941375169034
2018,CO2e,Passenger,Road,Inter-city Buses,Inter Urban Bus,Go Bus,2759.3390517458665
2018,CO2e,Passenger,Road,Inter-city Buses,Inter Urban Bus,Miway Bus,2482.453820778419
