"Waste sector GHG emissions per subsector, per end use, per period (metric ton)"
t_periods,emissions_comm,Sub,EndUse,Treatment_Plant,Tech_type_1,Emisions
2035,CH4,Solid,Landfill,Keele Valley,Biogas capture,3425.9732925983426
2035,CH4,Solid,Landfill,Keele Valley,Flaring,0.00281424798122709
2035,CH4,Solid,Landfill,Thackeray,Biogas upgrade,0.003798808272104546
2035,CH4,Solid,Landfill,Thackeray,Biogas capture,110.15923799765861
2035,CH4,Solid,Landfill,Thackeray,Leaking,0.07976534881386177
2035,CH4,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Anaerobic Digester,8.503334225401144e-05
2035,CH4,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Flaring,4.967995033530961e-05
2035,CH4,Water,Waste water,Humber Wastewater Treatment Plant,Anaerobic Digester,6.263353143233844e-05
2035,CH4,Water,Waste water,Humber Wastewater Treatment Plant,Flaring,4.9137117977943286e-05
2035,CH4,Water,Waste water,Highland Creek Waterwater Treatment Plant,Flaring,4.810959666524329e-05
2035,CH4,Water,Waste water,Highland Creek Waterwater Treatment Plant,Incineration,1.6420852013555471
2035,CO2,Solid,Green Bin,Compost,Biogas upgrade,3.9164758436245646
2035,CO2,Solid,Green Bin,Dufferin,Anaerobic Digester,4795.3504169961625
2035,CO2,Solid,Green Bin,Dufferin,Gasification,0.5810419609890489
2035,CO2,Solid,Green Bin,Disco Road,Anaerobic Digester,2999.1124784656913
2035,CO2,Solid,Green Bin,Disco Road,Gasification,0.3876019410864857
2035,CO2,Solid,Landfill,MI - Arbor Hills,Biogas upgrade,3.6220944808641566
2035,CO2,Solid,Landfill,Beare Rd,Biogas upgrade,5.2812710860008885
2035,CO2,Solid,Landfill,Brock West,Biogas upgrade,22.57544423329059
2035,CO2,Solid,Landfill,MI - Carleton farms,Biogas upgrade,10.533536876905222
2035,CO2,Solid,Landfill,Green Lane,Biogas upgrade,34.332899274935784
2035,CO2,Solid,Landfill,Keele Valley,Biogas upgrade,43.413924063048206
2035,CO2,Solid,Landfill,Thackeray,Biogas upgrade,1.0290097832676357
2035,CO2,Water,Fresh water,F.J Horgan Water Treatment Plant,Process,33873.90325352867
2035,CO2,Water,Fresh water,R.C. Harris Water Treatment Plant,Process,33227.63158190723
2035,CO2,Water,Fresh water,R.L. Clark Water Treatment Plant,Process,20399.287259064888
2035,CO2,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Anaerobic Digester,1.3836519159894922
2035,CO2,Water,Waste water,Humber Wastewater Treatment Plant,Anaerobic Digester,0.5176249525083503
2035,CO2,Water,Waste water,Highland Creek Waterwater Treatment Plant,Incineration,19537.760781017907
2035,CO2,Water,Waste water,North Toronto Wastewater Treatment Plant,Process,1954.917129114776
2035,CO2e,Solid,Green Bin,Compost,Biogas upgrade,4.2201044024175465
2035,CO2e,Solid,Green Bin,Compost,Biogas capture,33795.67244646473
2035,CO2e,Solid,Green Bin,Compost,Leaking,2.6172109240833663
2035,CO2e,Solid,Green Bin,Dufferin,Anaerobic Digester,8121.077362473336
2035,CO2e,Solid,Green Bin,Dufferin,Gasification,0.6260877981797826
2035,CO2e,Solid,Green Bin,Disco Road,Anaerobic Digester,6015.715794539046
2035,CO2e,Solid,Green Bin,Disco Road,Flaring,0.05991906613368185
2035,CO2e,Solid,Green Bin,Disco Road,Gasification,0.41765115457749413
2035,CO2e,Solid,Landfill,MI - Arbor Hills,Biogas upgrade,3.9029008412115744
2035,CO2e,Solid,Landfill,MI - Arbor Hills,Biogas capture,8612.037371100409
2035,CO2e,Solid,Landfill,MI - Arbor Hills,Flaring,80.56279674128022
2035,CO2e,Solid,Landfill,Beare Rd,Biogas upgrade,5.690706709368215
2035,CO2e,Solid,Landfill,Beare Rd,Biogas capture,12148.90106257203
2035,CO2e,Solid,Landfill,Beare Rd,Flaring,115.16492399392573
2035,CO2e,Solid,Landfill,Brock West,Biogas upgrade,24.325627272929033
2035,CO2e,Solid,Landfill,Brock West,Biogas capture,34155.42644258197
2035,CO2e,Solid,Landfill,Brock West,Leaking,1.8327751677707436
2035,CO2e,Solid,Landfill,MI - Carleton farms,Biogas upgrade,11.350159460224301
2035,CO2e,Solid,Landfill,MI - Carleton farms,Biogas capture,23105.060406330584
2035,CO2e,Solid,Landfill,MI - Carleton farms,Flaring,222.03464444145
2035,CO2e,Solid,Landfill,Green Lane,Biogas upgrade,36.994590331451
2035,CO2e,Solid,Landfill,Green Lane,Biogas capture,57261.87762435801
2035,CO2e,Solid,Landfill,Green Lane,Flaring,0.058772435086458935
2035,CO2e,Solid,Landfill,Keele Valley,Biogas upgrade,46.77963030537551
2035,CO2e,Solid,Landfill,Keele Valley,Biogas capture,71945.4391445652
2035,CO2e,Solid,Landfill,Keele Valley,Flaring,0.05909920760576891
2035,CO2e,Solid,Landfill,Thackeray,Biogas upgrade,1.108784756981831
2035,CO2e,Solid,Landfill,Thackeray,Biogas capture,2313.3439979508316
2035,CO2e,Solid,Landfill,Thackeray,Leaking,1.675072325091097
2035,CO2e,Water,Fresh water,F.J Horgan Water Treatment Plant,Process,625.7489201694355
2035,CO2e,Water,Fresh water,Island Water Treatment Plant,Process,344.18862419204396
2035,CO2e,Water,Fresh water,R.C. Harris Water Treatment Plant,Process,240.2928187056088
2035,CO2e,Water,Fresh water,R.L. Clark Water Treatment Plant,Process,821.2194572559562
2035,CO2e,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Anaerobic Digester,1.3854376161768265
2035,CO2e,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Flaring,0.003957939543276199
2035,CO2e,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Process,12503.8378673913
2035,CO2e,Water,Waste water,Humber Wastewater Treatment Plant,Anaerobic Digester,0.5189402566684295
2035,CO2e,Water,Waste water,Humber Wastewater Treatment Plant,Flaring,0.0037253648029058127
2035,CO2e,Water,Waste water,Humber Wastewater Treatment Plant,Process,4575.700308068804
2035,CO2e,Water,Waste water,Highland Creek Waterwater Treatment Plant,Flaring,0.003832831429324101
2035,CO2e,Water,Waste water,Highland Creek Waterwater Treatment Plant,Incineration,31776.113167147927
2035,CO2e,Water,Waste water,Highland Creek Waterwater Treatment Plant,Process,3722.817599635077
2035,CO2e,Water,Waste water,North Toronto Wastewater Treatment Plant,Process,498.896536474781
2035,N2O,Solid,Green Bin,Compost,Leaking,0.004528046581459111
2035,N2O,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Flaring,9.780740222264082e-06
2035,N2O,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Process,41.95918747446747
2035,N2O,Water,Waste water,Humber Wastewater Treatment Plant,Flaring,9.038541360298668e-06
2035,N2O,Water,Waste water,Humber Wastewater Treatment Plant,Process,15.35469902036511
2035,N2O,Water,Waste water,Highland Creek Waterwater Treatment Plant,Flaring,9.471576843469771e-06
2035,N2O,Water,Waste water,Highland Creek Waterwater Treatment Plant,Incineration,40.95257918423343
2035,N2O,Water,Waste water,Highland Creek Waterwater Treatment Plant,Process,12.492676508842532
2035,N2O,Water,Waste water,North Toronto Wastewater Treatment Plant,Process,1.6741494512576545
2040,CH4,Solid,Green Bin,Compost,Biogas upgrade,0.014916473387822225
2040,CH4,Solid,Green Bin,Compost,Biogas capture,238.9685553953688
2040,CH4,Solid,Green Bin,Compost,Leaking,0.07057704666574871
2040,CH4,Solid,Green Bin,Dufferin,Anaerobic Digester,158.27578421733904
2040,CH4,Solid,Green Bin,Dufferin,Gasification,0.0012619101758612559
2040,CH4,Solid,Green Bin,Disco Road,Anaerobic Digester,142.18937935306974
2040,CH4,Solid,Green Bin,Disco Road,Flaring,0.004644830746878214
2040,CH4,Solid,Green Bin,Disco Road,Gasification,0.0017309389601023874
2040,CH4,Solid,Landfill,MI - Arbor Hills,Biogas upgrade,0.012965117831230005
2040,CH4,Solid,Landfill,MI - Arbor Hills,Biogas capture,327.48362385167576
2040,CH4,Solid,Landfill,MI - Arbor Hills,Flaring,0.06863342318986006
2040,CH4,Solid,Landfill,Beare Rd,Biogas upgrade,0.019015310048639936
2040,CH4,Solid,Landfill,Beare Rd,Biogas capture,461.9726163908248
2040,CH4,Solid,Landfill,Beare Rd,Flaring,0.07581098264447242
2040,CH4,Solid,Landfill,Brock West,Biogas upgrade,0.06499735226478791
2040,CH4,Solid,Landfill,Brock West,Biogas capture,1298.7415148648342
2040,CH4,Solid,Landfill,Brock West,Leaking,0.09494428195806676
2040,CH4,Solid,Landfill,MI - Carleton farms,Biogas upgrade,0.03814509488304969
2040,CH4,Solid,Landfill,MI - Carleton farms,Biogas capture,878.5786570046034
2040,CH4,Solid,Landfill,MI - Carleton farms,Flaring,0.08794955581864239
2040,CH4,Solid,Landfill,Green Lane,Biogas upgrade,0.0990446553736949
2040,CH4,Solid,Landfill,Green Lane,Biogas capture,2177.3799081313796
2040,CH4,Solid,Landfill,Green Lane,Flaring,0.004389738965284999
2040,CH4,Solid,Landfill,Keele Valley,Biogas upgrade,0.12532359952433278
2040,CH4,Solid,Landfill,Keele Valley,Biogas capture,2735.718181870264
2040,CH4,Solid,Landfill,Keele Valley,Flaring,0.004442123483453943
2040,CH4,Solid,Landfill,Thackeray,Biogas upgrade,0.00282785747875243
2040,CH4,Solid,Landfill,Thackeray,Biogas capture,87.96145648184093
2040,CH4,Solid,Landfill,Thackeray,Leaking,0.07829258385801292
2040,CH4,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Anaerobic Digester,9.724049811243304e-05
2040,CH4,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Flaring,8.181898563996377e-05
2040,CH4,Water,Waste water,Humber Wastewater Treatment Plant,Anaerobic Digester,9.0369880121424e-05
2040,CH4,Water,Waste water,Humber Wastewater Treatment Plant,Flaring,8.009831295995022e-05
2040,CH4,Water,Waste water,Highland Creek Waterwater Treatment Plant,Flaring,7.732387108378904e-05
2040,CH4,Water,Waste water,Highland Creek Waterwater Treatment Plant,Incineration,1.6773773623216055
2040,CO2,Solid,Green Bin,Compost,Biogas upgrade,4.040529542023169
2040,CO2,Solid,Green Bin,Dufferin,Anaerobic Digester,4783.981225722474
2040,CO2,Solid,Green Bin,Dufferin,Gasification,0.34182244102749465
2040,CO2,Solid,Green Bin,Disco Road,Anaerobic Digester,2961.4819668867135
2040,CO2,Solid,Green Bin,Disco Road,Gasification,0.4688715503922243
2040,CO2,Solid,Landfill,MI - Arbor Hills,Biogas upgrade,3.5119522055168853
2040,CO2,Solid,Landfill,Beare Rd,Biogas upgrade,5.150810114741002
2040,CO2,Solid,Landfill,Brock West,Biogas upgrade,17.60628770293436
2040,CO2,Solid,Landfill,MI - Carleton farms,Biogas upgrade,10.332628815874633
2040,CO2,Solid,Landfill,Green Lane,Biogas upgrade,26.828918981857637
2040,CO2,Solid,Landfill,Keele Valley,Biogas upgrade,33.94728050157952
2040,CO2,Solid,Landfill,Thackeray,Biogas upgrade,0.7660015465088781
2040,CO2,Water,Fresh water,F.J Horgan Water Treatment Plant,Process,34739.59935506522
2040,CO2,Water,Fresh water,R.C. Harris Water Treatment Plant,Process,34076.811285484546
2040,CO2,Water,Fresh water,R.L. Clark Water Treatment Plant,Process,20920.620254622667
2040,CO2,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Anaerobic Digester,1.5822852302232466
2040,CO2,Water,Waste water,Humber Wastewater Treatment Plant,Anaerobic Digester,0.7468476363426877
2040,CO2,Water,Waste water,Highland Creek Waterwater Treatment Plant,Incineration,19957.671878097903
2040,CO2,Water,Waste water,North Toronto Wastewater Treatment Plant,Process,1996.932759246633
2040,CO2e,Solid,Green Bin,Compost,Biogas upgrade,4.353775483167435
2040,CO2e,Solid,Green Bin,Compost,Biogas capture,35364.630646748614
2040,CO2e,Solid,Green Bin,Compost,Leaking,3.059514972960207
2040,CO2e,Solid,Green Bin,Dufferin,Anaerobic Digester,8107.772694286595
2040,CO2e,Solid,Green Bin,Dufferin,Gasification,0.368322554720581
2040,CO2e,Solid,Green Bin,Disco Road,Anaerobic Digester,5947.458933301178
2040,CO2e,Solid,Green Bin,Disco Road,Flaring,0.09754144568444248
2040,CO2e,Solid,Green Bin,Disco Road,Gasification,0.5052212685543742
2040,CO2e,Solid,Landfill,MI - Arbor Hills,Biogas upgrade,3.7842196799727152
2040,CO2e,Solid,Landfill,MI - Arbor Hills,Biogas capture,6877.156100885193
2040,CO2e,Solid,Landfill,MI - Arbor Hills,Flaring,1.4413018869870615
2040,CO2e,Solid,Landfill,Beare Rd,Biogas upgrade,5.5501316257624405
2040,CO2e,Solid,Landfill,Beare Rd,Biogas capture,9701.424944207325
2040,CO2e,Solid,Landfill,Beare Rd,Flaring,1.592030635533921
2040,CO2e,Solid,Landfill,Brock West,Biogas upgrade,18.97123210049491
2040,CO2e,Solid,Landfill,Brock West,Biogas capture,27273.571812161532
2040,CO2e,Solid,Landfill,Brock West,Leaking,1.993829921119402
2040,CO2e,Solid,Landfill,MI - Carleton farms,Biogas upgrade,11.133675808418678
2040,CO2e,Solid,Landfill,MI - Carleton farms,Biogas capture,18450.151797096678
2040,CO2e,Solid,Landfill,MI - Carleton farms,Flaring,1.8469406721914907
2040,CO2e,Solid,Landfill,Green Lane,Biogas upgrade,28.90885674470523
2040,CO2e,Solid,Landfill,Green Lane,Biogas capture,45724.97807075898
2040,CO2e,Solid,Landfill,Green Lane,Flaring,0.09218451827098502
2040,CO2e,Solid,Landfill,Keele Valley,Biogas upgrade,36.5790760915905
2040,CO2e,Solid,Landfill,Keele Valley,Biogas capture,57450.08181927557
2040,CO2e,Solid,Landfill,Keele Valley,Flaring,0.09328459315253282
2040,CO2e,Solid,Landfill,Thackeray,Biogas upgrade,0.825386553562679
2040,CO2e,Solid,Landfill,Thackeray,Biogas capture,1847.19058611866
2040,CO2e,Solid,Landfill,Thackeray,Leaking,1.6441442610182713
2040,CO2e,Water,Fresh water,F.J Horgan Water Treatment Plant,Process,641.7408298378756
2040,CO2e,Water,Fresh water,Island Water Treatment Plant,Process,352.9848573268739
2040,CO2e,Water,Fresh water,R.C. Harris Water Treatment Plant,Process,246.43384576549585
2040,CO2e,Water,Fresh water,R.L. Clark Water Treatment Plant,Process,842.2068963928401
2040,CO2e,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Anaerobic Digester,1.5843272806836075
2040,CO2e,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Flaring,0.006518416312203864
2040,CO2e,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Process,12772.573875046231
2040,CO2e,Water,Waste water,Humber Wastewater Treatment Plant,Anaerobic Digester,0.7487454038252378
2040,CO2e,Water,Waste water,Humber Wastewater Treatment Plant,Flaring,0.006072709351962341
2040,CO2e,Water,Waste water,Humber Wastewater Treatment Plant,Process,4674.0425486867525
2040,CO2e,Water,Waste water,Highland Creek Waterwater Treatment Plant,Flaring,0.0061602961544066194
2040,CO2e,Water,Waste water,Highland Creek Waterwater Treatment Plant,Incineration,32459.05440542529
2040,CO2e,Water,Waste water,Highland Creek Waterwater Treatment Plant,Process,3802.8294439071296
2040,CO2e,Water,Waste water,North Toronto Wastewater Treatment Plant,Process,509.6189615016059
2040,N2O,Solid,Green Bin,Compost,Leaking,0.005293278499931153
2040,N2O,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Flaring,1.610811279786787e-05
2040,N2O,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Process,42.86098615787328
2040,N2O,Water,Waste water,Humber Wastewater Treatment Plant,Flaring,1.473370731477646e-05
2040,N2O,Water,Waste water,Humber Wastewater Treatment Plant,Process,15.684706539217286
2040,N2O,Water,Waste water,Highland Creek Waterwater Treatment Plant,Flaring,1.5223137119620969e-05
2040,N2O,Water,Waste water,Highland Creek Waterwater Treatment Plant,Incineration,41.83274363328401
2040,N2O,Water,Waste water,Highland Creek Waterwater Treatment Plant,Process,12.761172630560836
2040,N2O,Water,Waste water,North Toronto Wastewater Treatment Plant,Process,1.7101307432939792
2045,CH4,Solid,Green Bin,Compost,Biogas upgrade,0.015471667444096964
2045,CH4,Solid,Green Bin,Compost,Biogas capture,250.6278059185102
2045,CH4,Solid,Green Bin,Compost,Leaking,0.07619815613075032
2045,CH4,Solid,Green Bin,Dufferin,Anaerobic Digester,0.009747692741835689
2045,CH4,Solid,Green Bin,Dufferin,Gasification,0.0017036319070406192
2045,CH4,Solid,Green Bin,Disco Road,Anaerobic Digester,0.017023840077348286
2045,CH4,Solid,Green Bin,Disco Road,Flaring,0.004833954331485798
2045,CH4,Solid,Green Bin,Disco Road,Gasification,0.0014774545019172456
2045,CH4,Solid,Landfill,MI - Arbor Hills,Biogas upgrade,0.009859246030686336
2045,CH4,Solid,Landfill,MI - Arbor Hills,Biogas capture,261.51913603848874
2045,CH4,Solid,Landfill,MI - Arbor Hills,Flaring,0.04818404216381987
2045,CH4,Solid,Landfill,Beare Rd,Biogas upgrade,0.014577605750791344
2045,CH4,Solid,Landfill,Beare Rd,Biogas capture,368.91151780007107
2045,CH4,Solid,Landfill,Beare Rd,Flaring,0.053144486888866665
2045,CH4,Solid,Landfill,Brock West,Biogas upgrade,0.050696494573678766
2045,CH4,Solid,Landfill,Brock West,Biogas capture,1037.0617364955806
2045,CH4,Solid,Landfill,Brock West,Leaking,0.10185654889975893
2045,CH4,Solid,Landfill,MI - Carleton farms,Biogas upgrade,0.029589131667756036
2045,CH4,Solid,Landfill,MI - Carleton farms,Biogas capture,701.5796413828059
2045,CH4,Solid,Landfill,MI - Carleton farms,Flaring,0.061131324702698976
2045,CH4,Solid,Landfill,Green Lane,Biogas upgrade,0.07751098723988945
2045,CH4,Solid,Landfill,Green Lane,Biogas capture,1738.6911861655146
2045,CH4,Solid,Landfill,Green Lane,Flaring,0.004580484139955245
2045,CH4,Solid,Landfill,Keele Valley,Biogas upgrade,0.09820259348004094
2045,CH4,Solid,Landfill,Keele Valley,Biogas capture,2184.5343612774195
2045,CH4,Solid,Landfill,Keele Valley,Flaring,0.0046492062735444635
2045,CH4,Solid,Landfill,Thackeray,Biogas upgrade,0.002112338115799496
2045,CH4,Solid,Landfill,Thackeray,Biogas capture,70.23529109760672
2045,CH4,Solid,Landfill,Thackeray,Leaking,0.08227417794871661
2045,CH4,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Anaerobic Digester,0.00010477304544434509
2045,CH4,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Flaring,8.82292564440494e-05
2045,CH4,Water,Waste water,Humber Wastewater Treatment Plant,Anaerobic Digester,9.726184281890352e-05
2045,CH4,Water,Waste water,Humber Wastewater Treatment Plant,Flaring,8.612890880291323e-05
2045,CH4,Water,Waste water,Highland Creek Waterwater Treatment Plant,Flaring,8.282055579739999e-05
2045,CH4,Water,Waste water,Highland Creek Waterwater Treatment Plant,Incineration,1.7150268962257782
2045,CO2,Solid,Green Bin,Compost,Biogas upgrade,4.190918841665882
2045,CO2,Solid,Green Bin,Dufferin,Anaerobic Digester,2.55228165547979
2045,CO2,Solid,Green Bin,Dufferin,Gasification,0.4614746978163502
2045,CO2,Solid,Green Bin,Disco Road,Anaerobic Digester,3.2763352422729803
2045,CO2,Solid,Green Bin,Disco Road,Gasification,0.4002084411497294
2045,CO2,Solid,Landfill,MI - Arbor Hills,Biogas upgrade,2.670642973934127
2045,CO2,Solid,Landfill,Beare Rd,Biogas upgrade,3.9487380935580996
2045,CO2,Solid,Landfill,Brock West,Biogas upgrade,13.732514293170514
2045,CO2,Solid,Landfill,MI - Carleton farms,Biogas upgrade,8.015015179391302
2045,CO2,Solid,Landfill,Green Lane,Biogas upgrade,20.99594358743254
2045,CO2,Solid,Landfill,Keele Valley,Biogas upgrade,26.600823783410902
2045,CO2,Solid,Landfill,Thackeray,Biogas upgrade,0.5721838089824466
2045,CO2,Water,Fresh water,F.J Horgan Water Treatment Plant,Process,35663.12052582943
2045,CO2,Water,Fresh water,R.C. Harris Water Treatment Plant,Process,34982.71282834911
2045,CO2,Water,Fresh water,R.L. Clark Water Treatment Plant,Process,21476.776228477553
2045,CO2,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Anaerobic Digester,1.7048538988397026
2045,CO2,Water,Waste water,Humber Wastewater Treatment Plant,Anaerobic Digester,0.8038051762161342
2045,CO2,Water,Waste water,Highland Creek Waterwater Treatment Plant,Incineration,20405.631330097905
2045,CO2,Water,Waste water,North Toronto Wastewater Treatment Plant,Process,2041.754866218652
2045,CO2e,Solid,Green Bin,Compost,Biogas upgrade,4.515823857991918
2045,CO2e,Solid,Green Bin,Compost,Biogas capture,37090.067232690315
2045,CO2e,Solid,Green Bin,Compost,Leaking,3.303190068268026
2045,CO2e,Solid,Green Bin,Dufferin,Anaerobic Digester,2.75698320305834
2045,CO2e,Solid,Green Bin,Dufferin,Gasification,0.49725096786420314
2045,CO2e,Solid,Green Bin,Disco Road,Anaerobic Digester,3.6338358838972935
2045,CO2e,Solid,Green Bin,Disco Road,Flaring,0.10151304096120176
2045,CO2e,Solid,Green Bin,Disco Road,Gasification,0.4312349856899916
2045,CO2e,Solid,Landfill,MI - Arbor Hills,Biogas upgrade,2.8776871405785394
2045,CO2e,Solid,Landfill,MI - Arbor Hills,Biogas capture,5491.901856808265
2045,CO2e,Solid,Landfill,MI - Arbor Hills,Flaring,1.0118648854402172
2045,CO2e,Solid,Landfill,Beare Rd,Biogas upgrade,4.254867814324718
2045,CO2e,Solid,Landfill,Beare Rd,Biogas capture,7747.141873801498
2045,CO2e,Solid,Landfill,Beare Rd,Flaring,1.1160342246662005
2045,CO2e,Solid,Landfill,Brock West,Biogas upgrade,14.797140679217769
2045,CO2e,Solid,Landfill,Brock West,Biogas capture,21778.29646640719
2045,CO2e,Solid,Landfill,Brock West,Leaking,2.138987526894938
2045,CO2e,Solid,Landfill,MI - Carleton farms,Biogas upgrade,8.636386944414177
2045,CO2e,Solid,Landfill,MI - Carleton farms,Biogas capture,14733.17246903893
2045,CO2e,Solid,Landfill,MI - Carleton farms,Flaring,1.2837578187566787
2045,CO2e,Solid,Landfill,Green Lane,Biogas upgrade,22.623674319470222
2045,CO2e,Solid,Landfill,Green Lane,Biogas capture,36512.51490947581
2045,CO2e,Solid,Landfill,Green Lane,Flaring,0.09619016693906018
2045,CO2e,Solid,Landfill,Keele Valley,Biogas upgrade,28.663078246491764
2045,CO2e,Solid,Landfill,Keele Valley,Biogas capture,45875.22158682583
2045,CO2e,Solid,Landfill,Keele Valley,Flaring,0.09763333174443378
2045,CO2e,Solid,Landfill,Thackeray,Biogas upgrade,0.616542909414236
2045,CO2e,Solid,Landfill,Thackeray,Biogas capture,1474.9411130497417
2045,CO2e,Solid,Landfill,Thackeray,Leaking,1.7277577369230483
2045,CO2e,Water,Fresh water,F.J Horgan Water Treatment Plant,Process,658.800935696231
2045,CO2e,Water,Fresh water,Island Water Treatment Plant,Process,362.36864397804015
2045,CO2e,Water,Fresh water,R.C. Harris Water Treatment Plant,Process,252.9850690947294
2045,CO2e,Water,Fresh water,R.L. Clark Water Treatment Plant,Process,864.5962132933691
2045,CO2e,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Anaerobic Digester,1.7070541327940336
2045,CO2e,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Flaring,0.0070291145743268625
2045,CO2e,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Process,13059.26038205147
2045,CO2e,Water,Waste water,Humber Wastewater Treatment Plant,Anaerobic Digester,0.8058476749153313
2045,CO2e,Water,Waste water,Humber Wastewater Treatment Plant,Flaring,0.006529923173579005
2045,CO2e,Water,Waste water,Humber Wastewater Treatment Plant,Process,4778.9536617102995
2045,CO2e,Water,Waste water,Highland Creek Waterwater Treatment Plant,Flaring,0.006598210154684109
2045,CO2e,Water,Waste water,Highland Creek Waterwater Treatment Plant,Incineration,33187.613343196455
2045,CO2e,Water,Waste water,Highland Creek Waterwater Treatment Plant,Process,3888.185762269036
2045,CO2e,Water,Waste water,North Toronto Wastewater Treatment Plant,Process,521.0576018372033
2045,N2O,Solid,Green Bin,Compost,Leaking,0.005714861709806274
2045,N2O,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Flaring,1.7370134862422233e-05
2045,N2O,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Process,43.82302141628012
2045,N2O,Water,Waste water,Humber Wastewater Treatment Plant,Flaring,1.584300700912023e-05
2045,N2O,Water,Waste water,Humber Wastewater Treatment Plant,Process,16.036757254061406
2045,N2O,Water,Waste water,Highland Creek Waterwater Treatment Plant,Flaring,1.630529692261312e-05
2045,N2O,Water,Waste water,Highland Creek Waterwater Treatment Plant,Incineration,42.77169949086515
2045,N2O,Water,Waste water,Highland Creek Waterwater Treatment Plant,Process,13.047603229090724
2045,N2O,Water,Waste water,North Toronto Wastewater Treatment Plant,Process,1.748515442406722
2050,CH4,Solid,Green Bin,Compost,Biogas upgrade,0.013033521414979418
2050,CH4,Solid,Green Bin,Compost,Biogas capture,261.1100176646737
2050,CH4,Solid,Green Bin,Compost,Leaking,0.5769117191072537
2050,CH4,Solid,Green Bin,Dufferin,Anaerobic Digester,0.011563921891252363
2050,CH4,Solid,Green Bin,Dufferin,Gasification,0.004149203040682511
2050,CH4,Solid,Green Bin,Disco Road,Anaerobic Digester,0.11466236247679905
2050,CH4,Solid,Green Bin,Disco Road,Flaring,0.018820976128398444
2050,CH4,Solid,Green Bin,Disco Road,Gasification,0.004302828563674403
2050,CH4,Solid,Landfill,MI - Arbor Hills,Biogas upgrade,0.00583902914093584
2050,CH4,Solid,Landfill,MI - Arbor Hills,Biogas capture,209.48506478339814
2050,CH4,Solid,Landfill,MI - Arbor Hills,Flaring,0.3528073972135768
2050,CH4,Solid,Landfill,Beare Rd,Biogas upgrade,0.008773270573601364
2050,CH4,Solid,Landfill,Beare Rd,Biogas capture,295.2845232059509
2050,CH4,Solid,Landfill,Beare Rd,Flaring,0.3884335976533889
2050,CH4,Solid,Landfill,Brock West,Biogas upgrade,0.0334748093025213
2050,CH4,Solid,Landfill,Brock West,Biogas capture,827.9411893596591
2050,CH4,Solid,Landfill,Brock West,Leaking,1.077963346347525
2050,CH4,Solid,Landfill,MI - Carleton farms,Biogas upgrade,0.018676555312964454
2050,CH4,Solid,Landfill,MI - Carleton farms,Biogas capture,561.000367295795
2050,CH4,Solid,Landfill,MI - Carleton farms,Flaring,0.48005883228467305
2050,CH4,Solid,Landfill,Green Lane,Biogas upgrade,0.05225968964053135
2050,CH4,Solid,Landfill,Green Lane,Biogas capture,1388.9108611942631
2050,CH4,Solid,Landfill,Green Lane,Flaring,0.017881470086494423
2050,CH4,Solid,Landfill,Keele Valley,Biogas upgrade,0.06682342328137662
2050,CH4,Solid,Landfill,Keele Valley,Biogas capture,1744.9503777211805
2050,CH4,Solid,Landfill,Keele Valley,Flaring,0.018207248735193568
2050,CH4,Solid,Landfill,Thackeray,Biogas upgrade,0.0014017467016500364
2050,CH4,Solid,Landfill,Thackeray,Biogas capture,55.974641841208424
2050,CH4,Solid,Landfill,Thackeray,Leaking,0.7090929945091369
2050,CH4,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Anaerobic Digester,0.0009930140235630356
2050,CH4,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Flaring,0.0003430422338212381
2050,CH4,Water,Waste water,Humber Wastewater Treatment Plant,Anaerobic Digester,0.0005223447684232851
2050,CH4,Water,Waste water,Humber Wastewater Treatment Plant,Flaring,0.00033487948143911097
2050,CH4,Water,Waste water,Highland Creek Waterwater Treatment Plant,Flaring,0.0003218104413185436
2050,CH4,Water,Waste water,Highland Creek Waterwater Treatment Plant,Incineration,1.750090215413934
