"Buildin sector GHG emissions per subsector, per end use, per period (metric ton)"
t_periods,emissions_comm,Sub,EndUse,Emisions
2023,CO2,Industry,Space Heating,37934.97026195216
2023,CO2,Industry,Water Heating,108651.72518809544
2023,CO2,Public,Auxiliary Equipment,1040.9161565974389
2023,CO2,Public,Space Cooling,11820.613597425443
2023,CO2,Public,Space Heating,448830.2606260732
2023,CO2,Public,Water Heating,49183.68099275862
2023,CO2,Residential,Clothe Dryer,1183.8008461960237
2023,CO2,Residential,Range,7309.889499943539
2023,CO2,Residential,Space Heating,2718411.1824414153
2023,CO2,Residential,Water Heating,722429.9469046305
2023,CO2e,Commercial,Auxiliary Equipment,230428.5296037768
2023,CO2e,Commercial,Space Cooling,7443.466399426517
2023,CO2e,Commercial,Space Heating,1827394.589926703
2023,CO2e,Commercial,Water Heating,257596.2006626917
2023,CO2e,Industry,Industrial Processes,590358.2179281467
2023,CO2e,Industry,Space Cooling,9971.782957924865
2023,CO2e,Industry,Space Heating,38244.372154550656
2023,CO2e,Industry,Water Heating,109423.68343161818
2023,CO2e,Public,Auxiliary Equipment,1049.2841032022764
2023,CO2e,Public,Space Cooling,11900.11009806568
2023,CO2e,Public,Space Heating,451460.7575666287
2023,CO2e,Public,Water Heating,49464.3319333203
2023,CO2e,Residential,Clothe Dryer,1190.8277826808321
2023,CO2e,Residential,Range,7356.198445840174
2023,CO2e,Residential,Space Heating,2738262.9861767087
2023,CO2e,Residential,Water Heating,747102.1065389512
2023,N2O,Commercial,Auxiliary Equipment,10.381416197904187
2023,N2O,Commercial,Space Cooling,0.16509136878130876
2023,N2O,Commercial,Space Heating,35.68493069084066
2023,N2O,Commercial,Water Heating,5.420321405828093
2023,N2O,Industry,Industrial Processes,11.115450967631997
2023,N2O,Industry,Space Cooling,0.18376743742381452
2023,N2O,Industry,Space Heating,0.9763579820680937
2023,N2O,Industry,Water Heating,2.422004507290715
2023,N2O,Public,Auxiliary Equipment,0.026379958284081347
2023,N2O,Public,Space Cooling,0.2482713883015784
2023,N2O,Public,Space Heating,8.218739773742508
2023,N2O,Public,Water Heating,0.8780914670885245
2023,N2O,Residential,Clothe Dryer,0.021945460602150864
2023,N2O,Residential,Range,0.14462506188656188
2023,N2O,Residential,Space Heating,52.40614076341617
2023,N2O,Residential,Water Heating,23.249377053812374
2024,CH4,Commercial,Auxiliary Equipment,0.5658916605100297
2024,CH4,Commercial,Space Cooling,0.11488732921313853
