"Buildin sector GHG emissions per subsector, per end use, per period (metric ton)"
t_periods,emissions_comm,Sub,EndUse,Emisions
2024,CH4,Industry,Space Cooling,0.1970640985833944
2024,CH4,Industry,Space Heating,1.0019407902479152
2024,CH4,Industry,Water Heating,2.707300586279223
2024,CH4,Public,Auxiliary Equipment,0.33957835141116843
2024,CH4,Public,Space Cooling,2.3893605345939655
2024,CH4,Public,Space Heating,8.007101278922548
2024,CH4,Public,Water Heating,0.7291703307996052
2024,CH4,Residential,Clothe Dryer,0.043336352686445916
2024,CH4,Residential,Range,0.0935924902416868
2024,CH4,Residential,Space Heating,211.51657358933915
2024,CH4,Residential,Water Heating,858.8584851605717
2024,CO2,Commercial,Auxiliary Equipment,278312.1793616749
2024,CO2,Commercial,Space Cooling,12259.997629350706
2024,CO2,Commercial,Space Heating,1690621.3990569173
2024,CO2,Commercial,Water Heating,201839.64889527686
2024,CO2,Industry,Industrial Processes,619441.2921013283
2024,CO2,Industry,Space Cooling,10055.595084471584
2024,CO2,Industry,Space Heating,42189.38565702105
2024,CO2,Industry,Water Heating,122514.00676379957
2024,CO2,Public,Auxiliary Equipment,17249.60984095197
2024,CO2,Public,Space Cooling,121148.28779527271
2024,CO2,Public,Space Heating,416837.7416516468
2024,CO2,Public,Water Heating,40961.72730201455
2024,CO2,Residential,Clothe Dryer,2211.3252397840515
2024,CO2,Residential,Range,4047.540665502047
2024,CO2,Residential,Space Heating,2718751.2148484285
2024,CO2,Residential,Water Heating,756257.1059071925
2024,CO2e,Commercial,Auxiliary Equipment,282152.60915873793
2024,CO2e,Commercial,Space Cooling,12338.686559774998
2024,CO2e,Commercial,Space Heating,1700976.977738752
2024,CO2e,Commercial,Water Heating,203114.01440705082
2024,CO2e,Industry,Industrial Processes,623205.7826108602
2024,CO2e,Industry,Space Cooling,10115.284202115476
2024,CO2e,Industry,Space Heating,42536.18409190276
2024,CO2e,Industry,Water Heating,123381.12964730346
2024,CO2e,Public,Auxiliary Equipment,17355.003552103757
2024,CO2e,Public,Space Cooling,121872.00547403161
2024,CO2e,Public,Space Heating,419278.49928660464
2024,CO2e,Public,Water Heating,41189.92157537793
2024,CO2e,Residential,Clothe Dryer,2224.451469636943
2024,CO2e,Residential,Range,4075.889066444657
2024,CO2e,Residential,Space Heating,2739286.4523132425
2024,CO2e,Residential,Water Heating,781077.170088896
2024,N2O,Commercial,Auxiliary Equipment,12.539344687967473
2024,N2O,Commercial,Space Cooling,0.24574930774497614
2024,N2O,Commercial,Space Heating,32.42389475999796
2024,N2O,Commercial,Water Heating,4.000226075102105
2024,N2O,Industry,Industrial Processes,11.736651423314964
2024,N2O,Industry,Space Cooling,0.18641198514645416
2024,N2O,Industry,Space Heating,1.09314657143119
2024,N2O,Industry,Water Heating,2.719025406684787
2024,N2O,Public,Auxiliary Equipment,0.32974015359783715
2024,N2O,Public,Space Cooling,2.2602050588335842
2024,N2O,Public,Space Heating,7.626203047318865
2024,N2O,Public,Water Heating,0.714368108780659
2024,N2O,Residential,Clothe Dryer,0.04099384713582724
2024,N2O,Residential,Range,0.08853341828031985
2024,N2O,Residential,Space Heating,54.00466248133338
2024,N2O,Residential,Water Heating,22.76522145413457
2025,CH4,Commercial,Auxiliary Equipment,5.826793458778606
2025,CH4,Commercial,Space Cooling,0.35779400601645917
2025,CH4,Commercial,Space Heating,31.523235143738095
2025,CH4,Commercial,Water Heating,3.3517765981865613
2025,CH4,Industry,Industrial Processes,12.721033403501243
2025,CH4,Industry,Space Cooling,0.19732461762284423
2025,CH4,Industry,Space Heating,1.0097773974261903
2025,CH4,Industry,Water Heating,2.7190586502299388
2025,CH4,Public,Auxiliary Equipment,0.027885334180135245
2025,CH4,Public,Space Cooling,3.625403855622425
2025,CH4,Public,Space Heating,8.03807064540442
2025,CH4,Public,Water Heating,0.6107711092421201
2025,CH4,Residential,Clothe Dryer,0.02616115741987999
2025,CH4,Residential,Range,0.9772188094923695
2025,CH4,Residential,Space Heating,216.3064134332936
2025,CH4,Residential,Water Heating,854.5226960749696
2025,CO2,Commercial,Auxiliary Equipment,317315.2499832678
2025,CO2,Commercial,Space Cooling,17792.38091691529
2025,CO2,Commercial,Space Heating,1622047.562781131
2025,CO2,Commercial,Water Heating,173199.14810872206
2025,CO2,Industry,Industrial Processes,619016.3858636774
2025,CO2,Industry,Space Cooling,10068.888596538647
2025,CO2,Industry,Space Heating,41501.357237625234
2025,CO2,Industry,Water Heating,121554.2456653352
2025,CO2,Public,Auxiliary Equipment,1398.0834389010483
2025,CO2,Public,Space Cooling,184720.31488003785
2025,CO2,Public,Space Heating,418864.4847183898
2025,CO2,Public,Water Heating,34846.900506793325
2025,CO2,Residential,Clothe Dryer,1334.9260867225253
2025,CO2,Residential,Range,49754.733166092024
2025,CO2,Residential,Space Heating,2733357.473595153
2025,CO2,Residential,Water Heating,704699.2255823266
2025,CO2e,Commercial,Auxiliary Equipment,320844.2132247029
2025,CO2e,Commercial,Space Cooling,17900.753781782554
2025,CO2e,Commercial,Space Heating,1632448.409298892
2025,CO2e,Commercial,Water Heating,174346.53427555793
2025,CO2e,Industry,Industrial Processes,622784.7878476362
2025,CO2e,Industry,Space Cooling,10128.65662328727
2025,CO2e,Industry,Space Heating,41850.20082093379
2025,CO2e,Industry,Water Heating,122424.64331221044
2025,CO2e,Public,Auxiliary Equipment,1407.6290016383527
2025,CO2e,Public,Space Cooling,185818.41991732296
2025,CO2e,Public,Space Heating,421313.4476880167
2025,CO2e,Public,Water Heating,35037.9741240798
2025,CO2e,Residential,Clothe Dryer,1342.850089187514
2025,CO2e,Residential,Range,50050.72471411098
2025,CO2e,Residential,Space Heating,2754080.935677895
2025,CO2e,Residential,Water Heating,729087.2328298931
2025,N2O,Commercial,Auxiliary Equipment,11.431545566445562
2025,N2O,Commercial,Space Cooling,0.3384536602043713
2025,N2O,Commercial,Space Heating,32.680733489067556
2025,N2O,Commercial,Water Heating,3.6140901284358877
2025,N2O,Industry,Industrial Processes,11.749195578811038
2025,N2O,Industry,Space Cooling,0.1866584220756635
2025,N2O,Industry,Space Heating,1.0994572414853132
2025,N2O,Industry,Water Heating,2.729185957115513
2025,N2O,Public,Auxiliary Equipment,0.03006701583732482
2025,N2O,Public,Space Cooling,3.429434752741467
2025,N2O,Public,Space Heating,7.651555322393183
2025,N2O,Public,Water Heating,0.5981457180952732
2025,N2O,Residential,Clothe Dryer,0.024747040802589194
2025,N2O,Residential,Range,0.9243958155020896
2025,N2O,Residential,Space Heating,54.29874966658113
2025,N2O,Residential,Water Heating,21.620908154335847
2030,CH4,Commercial,Auxiliary Equipment,3.33803900689848
2030,CH4,Commercial,Space Cooling,0.4027052407575738
2030,CH4,Commercial,Space Heating,32.33695473168359
2030,CH4,Commercial,Water Heating,2.7257568627604543
2030,CH4,Industry,Industrial Processes,12.787959573555266
2030,CH4,Industry,Space Cooling,0.19841676025135788
2030,CH4,Industry,Space Heating,0.916140782275146
2030,CH4,Industry,Water Heating,2.62764243882153
2030,CH4,Public,Auxiliary Equipment,0.006550746066089733
2030,CH4,Public,Space Cooling,6.146366856705739
2030,CH4,Public,Space Heating,6.8630901856215125
2030,CH4,Public,Water Heating,0.10763455761413644
2030,CH4,Residential,Range,1.589119362866818
2030,CH4,Residential,Space Heating,220.35743316489325
2030,CH4,Residential,Water Heating,860.3763499132385
2030,CO2,Commercial,Auxiliary Equipment,176919.9816309509
2030,CO2,Commercial,Space Cooling,20094.973328210483
2030,CO2,Commercial,Space Heating,1654270.9755001622
2030,CO2,Commercial,Water Heating,161162.63555570744
2030,CO2,Industry,Industrial Processes,646324.3512354207
2030,CO2,Industry,Space Cooling,10124.617387961183
2030,CO2,Industry,Space Heating,49234.8081771714
2030,CO2,Industry,Water Heating,137430.99915392182
2030,CO2,Public,Auxiliary Equipment,336.04679413664246
2030,CO2,Public,Space Cooling,305634.570491789
2030,CO2,Public,Space Heating,342281.00094446266
2030,CO2,Public,Water Heating,4192.530190323614
2030,CO2,Residential,Range,80938.41117318532
2030,CO2,Residential,Space Heating,2731619.406785551
2030,CO2,Residential,Water Heating,711444.772132649
2030,CO2e,Commercial,Auxiliary Equipment,178510.9872300151
2030,CO2e,Commercial,Space Cooling,20216.94943598067
2030,CO2e,Commercial,Space Heating,1664247.4853808011
2030,CO2e,Commercial,Water Heating,163807.86818275918
2030,CO2e,Industry,Industrial Processes,650106.6821117135
2030,CO2e,Industry,Space Cooling,10184.716215856772
2030,CO2e,Industry,Space Heating,49557.928148918334
2030,CO2e,Industry,Water Heating,138275.91932022953
2030,CO2e,Public,Auxiliary Equipment,339.23879725376975
2030,CO2e,Public,Space Cooling,307496.25449842954
2030,CO2e,Public,Space Heating,344378.447336367
2030,CO2e,Public,Water Heating,4227.405799163659
2030,CO2e,Residential,Range,81419.74236793234
2030,CO2e,Residential,Space Heating,2752438.3044479373
2030,CO2e,Residential,Water Heating,736009.1094960077
2030,N2O,Commercial,Auxiliary Equipment,5.103714026575023
2030,N2O,Commercial,Space Cooling,0.38093724065193973
2030,N2O,Commercial,Space Heating,31.199442386834264
2030,N2O,Commercial,Water Heating,8.684536016556875
2030,N2O,Industry,Industrial Processes,11.791220554524315
2030,N2O,Industry,Space Cooling,0.18769152996750077
2030,N2O,Industry,Space Heating,1.019734950735369
2030,N2O,Industry,Water Heating,2.650133137894109
2030,N2O,Public,Auxiliary Equipment,0.010249790099796763
2030,N2O,Public,Space Cooling,5.814128532381122
2030,N2O,Public,Space Heating,6.554770127538616
2030,N2O,Public,Water Heating,0.10944725882598656
2030,N2O,Residential,Range,1.5032204299557987
2030,N2O,Residential,Space Heating,54.33352874472034
2030,N2O,Residential,Water Heating,21.800114144901457
2035,CH4,Commercial,Auxiliary Equipment,0.07801858381546688
2035,CH4,Commercial,Space Cooling,6.689603054822785
2035,CH4,Commercial,Space Heating,32.94846577382162
2035,CH4,Commercial,Water Heating,6.602762912772474
2035,CH4,Industry,Industrial Processes,12.884852794472122
2035,CH4,Industry,Space Cooling,0.1995584391690846
2035,CH4,Industry,Space Heating,0.8821870554095534
2035,CH4,Industry,Water Heating,2.6111919671288475
2035,CH4,Public,Auxiliary Equipment,0.0033313780518518014
2035,CH4,Public,Space Cooling,8.99042004461502
2035,CH4,Public,Space Heating,6.90451317940608
2035,CH4,Public,Water Heating,0.26124381039903705
2035,CH4,Residential,Range,1.64685164683741
2035,CH4,Residential,Space Heating,69.95300851510979
2035,CH4,Residential,Water Heating,1002.0862611905975
2035,CO2,Commercial,Auxiliary Equipment,4493.446952632427
2035,CO2,Commercial,Space Cooling,341304.5914596721
2035,CO2,Commercial,Space Heating,1691373.6151399305
2035,CO2,Commercial,Water Heating,356892.08330901567
2035,CO2,Industry,Industrial Processes,654376.5254563626
2035,CO2,Industry,Space Cooling,10182.873868952209
2035,CO2,Industry,Space Heating,51063.22215114405
2035,CO2,Industry,Water Heating,140417.37610448443
2035,CO2,Public,Auxiliary Equipment,176.9733145137091
2035,CO2,Public,Space Cooling,458470.20810466533
2035,CO2,Public,Space Heating,333175.1734730688
2035,CO2,Public,Water Heating,7442.872236537343
2035,CO2,Residential,Range,83944.101178643
2035,CO2,Residential,Space Heating,2665529.1465619807
2035,CO2,Residential,Water Heating,747097.9139581622
2035,CO2e,Commercial,Auxiliary Equipment,4561.935080537361
2035,CO2e,Commercial,Space Cooling,343330.81724610593
2035,CO2e,Commercial,Space Heating,1701945.5402267883
2035,CO2e,Commercial,Water Heating,360664.1044608343
2035,CO2e,Industry,Industrial Processes,658185.4858290805
2035,CO2e,Industry,Space Cooling,10243.318502135127
2035,CO2e,Industry,Space Heating,51376.27153649939
2035,CO2e,Industry,Water Heating,141257.4390442164
2035,CO2e,Public,Auxiliary Equipment,178.5936869269028
2035,CO2e,Public,Space Cooling,461193.33244791545
2035,CO2e,Public,Space Heating,335287.3791299897
2035,CO2e,Public,Water Heating,7523.522585926489
2035,CO2e,Residential,Range,84442.91900772878
2035,CO2e,Residential,Space Heating,2682349.5652662856
2035,CO2e,Residential,Water Heating,775278.5330959094
2035,N2O,Commercial,Auxiliary Equipment,0.22432797867385595
2035,N2O,Commercial,Space Cooling,6.328000410342436
2035,N2O,Commercial,Space Heating,33.15438693157541
2035,N2O,Commercial,Water Heating,12.192493727014151
2035,N2O,Industry,Industrial Processes,11.873753235012067
2035,N2O,Industry,Space Cooling,0.18877149651129632
2035,N2O,Industry,Space Heating,0.9883337489655696
2035,N2O,Industry,Water Heating,2.6349929812828488
2035,N2O,Public,Auxiliary Equipment,0.005202729778875214
2035,N2O,Public,Space Cooling,8.50444806145255
2035,N2O,Public,Space Heating,6.601378792460332
2035,N2O,Public,Water Heating,0.2522289576200164
2035,N2O,Residential,Range,1.557832028530774
2035,N2O,Residential,Space Heating,51.51478364255598
2035,N2O,Residential,Water Heating,23.94901896894243
2040,CH4,Commercial,Auxiliary Equipment,0.012836443402598213
2040,CH4,Commercial,Space Cooling,21.322819312707445
2040,CH4,Commercial,Space Heating,26.14155769252208
2040,CH4,Commercial,Water Heating,6.393670066068445
2040,CH4,Industry,Industrial Processes,12.979829210384064
2040,CH4,Industry,Space Cooling,0.20070009088751756
2040,CH4,Industry,Space Heating,0.8650954660774993
2040,CH4,Industry,Water Heating,2.5973308357239846
2040,CH4,Public,Auxiliary Equipment,0.00352707104104441
2040,CH4,Public,Space Cooling,9.622913977917587
2040,CH4,Public,Space Heating,7.166388680878945
2040,CH4,Public,Water Heating,1.22096707353388
2040,CH4,Residential,Range,1.7044796148133348
2040,CH4,Residential,Space Heating,66.32223430487423
2040,CH4,Residential,Water Heating,1009.7112110023198
2040,CO2,Commercial,Auxiliary Equipment,713.9330225170744
2040,CO2,Commercial,Space Cooling,1088039.7634916955
2040,CO2,Commercial,Space Heating,1336790.6659275908
2040,CO2,Commercial,Water Heating,311155.86232992896
2040,CO2,Industry,Industrial Processes,658613.9497180632
2040,CO2,Industry,Space Cooling,10241.12896204414
2040,CO2,Industry,Space Heating,50121.158487226465
2040,CO2,Industry,Water Heating,139649.2225983621
2040,CO2,Public,Auxiliary Equipment,186.8113030405968
2040,CO2,Public,Space Cooling,491028.5499814116
2040,CO2,Public,Space Heating,371698.5213984237
2040,CO2,Public,Water Heating,59104.948500621445
2040,CO2,Residential,Range,86911.3399324361
2040,CO2,Residential,Space Heating,2595806.2195496485
2040,CO2,Residential,Water Heating,876035.3685147464
2040,CO2e,Commercial,Auxiliary Equipment,722.9798531724914
2040,CO2e,Commercial,Space Cooling,1094498.2702187463
2040,CO2e,Commercial,Space Heating,1346889.9534723307
2040,CO2e,Commercial,Water Heating,313150.53309347684
2040,CO2e,Industry,Industrial Processes,662450.3832705007
2040,CO2e,Industry,Space Cooling,10301.919392275937
2040,CO2e,Industry,Space Heating,50428.53484772245
2040,CO2e,Industry,Water Heating,140484.65052212682
2040,CO2e,Public,Auxiliary Equipment,188.4780242176664
2040,CO2e,Public,Space Cooling,493943.2515388726
2040,CO2e,Public,Space Heating,373892.0377840384
2040,CO2e,Public,Water Heating,59475.992309453155
2040,CO2e,Residential,Range,87427.61279940313
2040,CO2e,Residential,Space Heating,2612161.433803885
2040,CO2e,Residential,Water Heating,905101.8463089821
2040,N2O,Commercial,Auxiliary Equipment,0.029453910550209184
2040,N2O,Commercial,Space Cooling,20.170226582157756
2040,N2O,Commercial,Space Heating,32.04803635301436
2040,N2O,Commercial,Water Heating,6.24296540993458
2040,N2O,Industry,Industrial Processes,11.959252144359576
2040,N2O,Industry,Space Cooling,0.1898514373260302
2040,N2O,Industry,Space Heating,0.970501193652131
2040,N2O,Industry,Water Heating,2.6204160275653203
2040,N2O,Public,Auxiliary Equipment,0.005344472098012353
2040,N2O,Public,Space Cooling,9.102752899075497
2040,N2O,Public,Space Heating,6.8557792728744245
2040,N2O,Public,Water Heating,1.1590721486157605
2040,N2O,Residential,Range,1.6123449498521598
2040,N2O,Residential,Space Heating,50.209554811535966
2040,N2O,Residential,Water Heating,26.384370346264035
2045,CH4,Commercial,Auxiliary Equipment,0.012242386592055897
2045,CH4,Commercial,Space Cooling,19.95803382313766
2045,CH4,Commercial,Space Heating,24.521375100876334
2045,CH4,Commercial,Water Heating,6.498632155141633
2045,CH4,Industry,Industrial Processes,21.907433640387463
2045,CH4,Industry,Space Cooling,0.20137530244636387
2045,CH4,Industry,Space Heating,0.8327239058689985
2045,CH4,Industry,Water Heating,2.5336704070179037
2045,CH4,Public,Auxiliary Equipment,0.004332489952366434
2045,CH4,Public,Space Cooling,9.76517713204664
2045,CH4,Public,Space Heating,7.257318521055306
2045,CH4,Public,Water Heating,1.1597897874164935
2045,CH4,Residential,Range,1.7622187592440837
2045,CH4,Residential,Space Heating,66.8867999103493
2045,CH4,Residential,Water Heating,1010.8103641935398
2045,CO2,Commercial,Auxiliary Equipment,669.7759619507093
2045,CO2,Commercial,Space Cooling,1018398.8375188595
2045,CO2,Commercial,Space Heating,1250317.213532516
2045,CO2,Commercial,Water Heating,306794.74761785904
2045,CO2,Industry,Industrial Processes,564596.5942546383
2045,CO2,Industry,Space Cooling,10275.583000506353
2045,CO2,Industry,Space Heating,48376.557494547626
2045,CO2,Industry,Water Heating,136333.45219769594
2045,CO2,Public,Auxiliary Equipment,229.91528364540133
2045,CO2,Public,Space Cooling,498287.8136980023
2045,CO2,Public,Space Heating,381962.68848799344
2045,CO2,Public,Water Heating,58790.86858230188
2045,CO2,Residential,Range,89844.01503120369
2045,CO2,Residential,Space Heating,2525870.545975668
2045,CO2,Residential,Water Heating,948705.1041652345
2045,CO2e,Commercial,Auxiliary Equipment,677.4308851224018
2045,CO2e,Commercial,Space Cooling,1024443.961937684
2045,CO2e,Commercial,Space Heating,1259847.1305401323
2045,CO2e,Commercial,Water Heating,308771.5450804136
2045,CO2e,Industry,Industrial Processes,570347.63491674
2045,CO2e,Industry,Space Cooling,10336.57794684463
2045,CO2e,Industry,Space Heating,48673.510950764074
2045,CO2e,Industry,Water Heating,137149.09111337323
2045,CO2e,Public,Auxiliary Equipment,232.00156105928605
2045,CO2e,Public,Space Cooling,501245.60559565166
2045,CO2e,Public,Space Heating,384184.4922285446
2045,CO2e,Public,Water Heating,59143.6037902418
2045,CO2e,Residential,Range,90377.77661048643
2045,CO2e,Residential,Space Heating,2541856.5599303097
2045,CO2e,Residential,Water Heating,978196.7562284959
2045,N2O,Commercial,Auxiliary Equipment,0.024824943131742796
2045,N2O,Commercial,Space Cooling,18.879213787041195
2045,N2O,Commercial,Space Heating,30.251570907719913
2045,N2O,Commercial,Water Heating,6.175591232539638
2045,N2O,Industry,Industrial Processes,17.754981730380532
2045,N2O,Industry,Space Cooling,0.19049015096277663
2045,N2O,Industry,Space Heating,0.9378062221247632
2045,N2O,Industry,Water Heating,2.5584960977512146
2045,N2O,Public,Auxiliary Equipment,0.0066956212244466805
2045,N2O,Public,Space Cooling,9.237326100254636
2045,N2O,Public,Space Heating,6.944295475199097
2045,N2O,Public,Water Heating,1.1019450416246634
2045,N2O,Residential,Range,1.6669630380490652
2045,N2O,Residential,Space Heating,48.93084280712674
2045,N2O,Residential,Water Heating,27.7336725342167
2050,CH4,Commercial,Auxiliary Equipment,0.09637528724175101
2050,CH4,Commercial,Space Cooling,20.148616855332012
2050,CH4,Commercial,Space Heating,24.046603119526946
2050,CH4,Commercial,Water Heating,6.585515056943297
2050,CH4,Industry,Industrial Processes,22.811182039447356
2050,CH4,Industry,Space Cooling,0.2024051828898641
2050,CH4,Industry,Space Heating,0.7907733936709539
2050,CH4,Industry,Water Heating,2.4495654851792303
2050,CH4,Public,Auxiliary Equipment,0.01873003237290241
2050,CH4,Public,Space Cooling,9.777822751963054
2050,CH4,Public,Space Heating,7.366926485455617
2050,CH4,Public,Water Heating,1.084207934678758
2050,CH4,Residential,Range,1.8189814825590302
2050,CH4,Residential,Space Heating,77.17751344044983
2050,CH4,Residential,Water Heating,1010.5927907681161
2050,CO2,Commercial,Auxiliary Equipment,5166.950679660741
2050,CO2,Commercial,Space Cooling,1028123.7202481657
2050,CO2,Commercial,Space Heating,1250867.4694449652
2050,CO2,Commercial,Water Heating,333708.6761457471
2050,CO2,Industry,Industrial Processes,558723.6625542751
2050,CO2,Industry,Space Cooling,10328.134737731443
2050,CO2,Industry,Space Heating,46082.65862031682
2050,CO2,Industry,Water Heating,131924.0877113948
2050,CO2,Public,Auxiliary Equipment,997.2882107533995
2050,CO2,Public,Space Cooling,498933.0819011086
2050,CO2,Public,Space Heating,386725.3884866889
2050,CO2,Public,Water Heating,54498.0243109401
2050,CO2,Residential,Range,92558.81558666778
2050,CO2,Residential,Space Heating,2498544.8264434016
2050,CO2,Residential,Water Heating,1006640.0695842872
2050,CO2e,Commercial,Auxiliary Equipment,5217.95866019849
2050,CO2e,Commercial,Space Cooling,1034226.5707011254
2050,CO2e,Commercial,Space Heating,1260261.6859070412
2050,CO2e,Commercial,Water Heating,335726.89214115194
2050,CO2e,Industry,Industrial Processes,564674.2661812465
2050,CO2e,Industry,Space Cooling,10389.441626505675
2050,CO2e,Industry,Space Heating,46366.03799945307
2050,CO2e,Industry,Water Heating,132713.5945275824
2050,CO2e,Public,Auxiliary Equipment,1006.5989006625581
2050,CO2e,Public,Space Cooling,501894.7040531016
2050,CO2e,Public,Space Heating,388992.2699756033
2050,CO2e,Public,Water Heating,54831.30855415501
2050,CO2e,Residential,Range,93109.77012833502
2050,CO2e,Residential,Space Heating,2514631.1261389614
2050,CO2e,Residential,Water Heating,1036450.9505365234
2050,N2O,Commercial,Auxiliary Equipment,0.16437617283783207
2050,N2O,Commercial,Space Cooling,19.059494963076098
2050,N2O,Commercial,Space Heating,29.829657035459125
2050,N2O,Commercial,Water Heating,6.308456977211166
2050,N2O,Industry,Industrial Processes,18.36096914141847
2050,N2O,Industry,Space Cooling,0.1914643621931147
2050,N2O,Industry,Space Heating,0.895211872044179
2050,N2O,Industry,Water Heating,2.476731345633641
2050,N2O,Public,Auxiliary Equipment,0.029924024259487057
2050,N2O,Public,Space Cooling,9.249288168461728
2050,N2O,Public,Space Heating,7.087839035971858
2050,N2O,Public,Water Heating,1.0419995858613458
2050,N2O,Residential,Range,1.720657485011831
2050,N2O,Residential,Space Heating,48.54218762855807
2050,N2O,Residential,Water Heating,28.82024277216543
