GHG emissions by building type (metric ton)
t_periods,emissions_comm,Sub,Archetype,NewOld,Emisions
2022,CO2,Commercial,Information and Cultural Industries,Old,13661.998806872021
2022,CO2,Commercial,Offices,Old,984713.2474823634
2022,CO2,Commercial,Other Services,Old,115423.6000499961
2022,CO2,Commercial,Retail Trade,Old,354636.4852278782
2022,CO2,Commercial,Transportation and Warehousing,Old,62172.40749350657
2022,CO2,Commercial,Wholesale Trade,Old,219862.66388479277
2022,CO2,Industry,,,828096.3841066778
2022,CO2,Public,Hospital,Old,97268.44735773808
2022,CO2,Public,Municipality,Old,79779.01029617181
2022,CO2,Public,Post-Secondary Institution,Old,144074.61092262095
2022,CO2,Public,School board,Old,150288.9840875938
2022,CO2,Residential,Apartments,Old,1494163.011683906
2022,CO2,Residential,Single Attached,Old,731621.1060346209
2022,CO2,Residential,Single Detached,Old,1644460.4551809747
2022,CO2e,Commercial,"Arts, Entertainment and Recreation",Old,94883.00240799967
2022,CO2e,Commercial,Accommodation and Food Services,Old,110465.43011256543
2022,CO2e,Commercial,Educational Services,Old,280866.6701521853
2022,CO2e,Commercial,Health Care and Social Assistance,Old,178636.12145728257
2022,CO2e,Commercial,Information and Cultural Industries,Old,13758.920333381886
2022,CO2e,Commercial,Offices,Old,992331.9889862366
2022,CO2e,Commercial,Other Services,Old,116195.53024025258
2022,CO2e,Commercial,Retail Trade,Old,357006.5473494649
2022,CO2e,Commercial,Transportation and Warehousing,Old,62608.472033372906
2022,CO2e,Commercial,Wholesale Trade,Old,221380.73088485288
2022,CO2e,Industry,,,833053.1958256884
2022,CO2e,Public,Hospital,Old,97818.57104366578
2022,CO2e,Public,Municipality,Old,80272.20403799735
2022,CO2e,Public,Post-Secondary Institution,Old,144936.222262922
2022,CO2e,Public,School board,Old,151219.46422106045
2022,CO2e,Residential,Apartments,Old,1517183.362377438
2022,CO2e,Residential,Single Attached,Old,740193.6059435596
2022,CO2e,Residential,Single Detached,Old,1662421.784216489
2022,N2O,Commercial,"Arts, Entertainment and Recreation",Old,2.025170944938968
2022,N2O,Commercial,Accommodation and Food Services,Old,2.378869218502528
2022,N2O,Commercial,Educational Services,Old,5.9962171422204085
2022,N2O,Commercial,Health Care and Social Assistance,Old,3.930600631395308
2022,N2O,Commercial,Information and Cultural Industries,Old,0.30553238327578147
2022,N2O,Commercial,Offices,Old,24.23255971894694
2022,N2O,Commercial,Other Services,Old,2.429606174595246
2022,N2O,Commercial,Retail Trade,Old,7.466598463609559
2022,N2O,Commercial,Transportation and Warehousing,Old,1.3764309470435276
2022,N2O,Commercial,Wholesale Trade,Old,4.7899745459246015
2022,N2O,Industry,,,15.475980098436283
2022,N2O,Public,Hospital,Old,1.7211786706650005
2022,N2O,Public,Municipality,Old,1.540284750563882
2022,N2O,Public,Post-Secondary Institution,Old,2.6924670350313726
2022,N2O,Public,School board,Old,2.9059557406381575
2022,N2O,Residential,Apartments,Old,34.28973215828309
2022,N2O,Residential,Single Attached,Old,15.45003172309081
2022,N2O,Residential,Single Detached,Old,34.020936004654054
2023,CH4,Commercial,"Arts, Entertainment and Recreation",New,0.00598891551875793
2023,CH4,Commercial,"Arts, Entertainment and Recreation",Old,1.6196202683109784
2023,CH4,Commercial,Accommodation and Food Services,New,0.0032024692949346838
2023,CH4,Commercial,Accommodation and Food Services,Old,1.8681432351283782
2023,CH4,Commercial,Educational Services,New,0.032293798785438185
2023,CH4,Commercial,Educational Services,Old,4.684735711344004
2023,CH4,Commercial,Health Care and Social Assistance,New,0.04087497812060343
2023,CH4,Commercial,Health Care and Social Assistance,Old,2.9859695458771127
2023,CH4,Commercial,Information and Cultural Industries,Old,0.24954937344110498
2023,CH4,Commercial,Offices,New,0.08811106948755376
2023,CH4,Commercial,Offices,Old,17.516227765279247
2023,CH4,Commercial,Other Services,New,0.01671199572045532
2023,CH4,Commercial,Other Services,Old,1.9794140504345294
2023,CH4,Commercial,Retail Trade,New,0.043703384558635656
2023,CH4,Commercial,Retail Trade,Old,5.9798629905928715
2023,CH4,Commercial,Transportation and Warehousing,New,0.010311039105846275
2023,CH4,Commercial,Transportation and Warehousing,Old,1.1114021897622297
2023,CH4,Commercial,Wholesale Trade,New,0.007789405416044389
2023,CH4,Commercial,Wholesale Trade,Old,3.7706710454867514
2023,CH4,Industry,,,16.54214753795641
2023,CH4,Public,Hospital,Old,2.239907477018546
2023,CH4,Public,Municipality,Old,1.7985778516734843
2023,CH4,Public,Post-Secondary Institution,Old,3.8771122352176834
2023,CH4,Public,School board,Old,3.336409846375103
2023,CH4,Residential,Apartments,New,1.279297868655359
2023,CH4,Residential,Apartments,Old,544.89636389406
2023,CH4,Residential,Single Attached,New,0.4937468279403859
2023,CH4,Residential,Single Attached,Old,171.86329514186588
2023,CH4,Residential,Single Detached,New,0.8717098366454231
2023,CH4,Residential,Single Detached,Old,347.0507735419212
2023,CO2,Commercial,"Arts, Entertainment and Recreation",New,302.2126159909291
2023,CO2,Commercial,"Arts, Entertainment and Recreation",Old,83334.37563461017
2023,CO2,Commercial,Accommodation and Food Services,New,152.3603569358852
2023,CO2,Commercial,Accommodation and Food Services,Old,96288.99064664148
2023,CO2,Commercial,Educational Services,New,1774.7102235669188
2023,CO2,Commercial,Educational Services,Old,241770.36307172137
2023,CO2,Commercial,Health Care and Social Assistance,New,2291.056491183143
2023,CO2,Commercial,Health Care and Social Assistance,Old,154415.9280234804
2023,CO2,Commercial,Information and Cultural Industries,Old,12812.28308357766
2023,CO2,Commercial,Offices,New,4947.782796328456
2023,CO2,Commercial,Offices,Old,914473.5412561281
2023,CO2,Commercial,Other Services,New,885.5335033280601
2023,CO2,Commercial,Other Services,Old,101893.93667144273
2023,CO2,Commercial,Retail Trade,New,2367.5144293114336
2023,CO2,Commercial,Retail Trade,Old,307903.13884427137
2023,CO2,Commercial,Transportation and Warehousing,New,530.5667120210857
2023,CO2,Commercial,Transportation and Warehousing,Old,57348.33487881679
2023,CO2,Commercial,Wholesale Trade,New,397.21629455176895
2023,CO2,Commercial,Wholesale Trade,Old,194282.23417191723
2023,CO2,Industry,,,802216.596243185
2023,CO2,Public,Hospital,Old,122215.10868356556
2023,CO2,Public,Municipality,Old,91500.11998505678
2023,CO2,Public,Post-Secondary Institution,Old,202001.1470724123
2023,CO2,Public,School board,Old,170015.74546934175
2023,CO2,Residential,Apartments,New,8002.029719896038
2023,CO2,Residential,Apartments,Old,1323141.027945812
2023,CO2,Residential,Single Attached,New,351.9470726348768
2023,CO2,Residential,Single Attached,Old,647961.2815942451
2023,CO2,Residential,Single Detached,New,2677.913625691745
2023,CO2,Residential,Single Detached,Old,1487878.4622750566
2023,CO2e,Commercial,"Arts, Entertainment and Recreation",New,306.00048170091935
2023,CO2e,Commercial,"Arts, Entertainment and Recreation",Old,83888.57610312181
2023,CO2e,Commercial,Accommodation and Food Services,New,154.3275945462758
2023,CO2e,Commercial,Accommodation and Food Services,Old,96933.56314794174
2023,CO2e,Commercial,Educational Services,New,1798.6700654731017
2023,CO2e,Commercial,Educational Services,Old,243381.66742737743
2023,CO2e,Commercial,Health Care and Social Assistance,New,2324.5629128555825
2023,CO2e,Commercial,Health Care and Social Assistance,Old,155471.0627636459
2023,CO2e,Commercial,Information and Cultural Industries,Old,12904.832187176113
2023,CO2e,Commercial,Offices,New,5017.363274556607
2023,CO2e,Commercial,Offices,Old,921506.6495684069
2023,CO2e,Commercial,Other Services,New,896.3593977146061
2023,CO2e,Commercial,Other Services,Old,102560.71202525204
2023,CO2e,Commercial,Retail Trade,New,2396.1076862929763
2023,CO2e,Commercial,Retail Trade,Old,309911.7028023392
2023,CO2e,Commercial,Transportation and Warehousing,New,536.3553781426856
2023,CO2e,Commercial,Transportation and Warehousing,Old,57738.63907585126
2023,CO2e,Commercial,Wholesale Trade,New,401.9506718465456
2023,CO2e,Commercial,Wholesale Trade,Old,195592.38905278096
2023,CO2e,Industry,,,807231.9258511087
2023,CO2e,Public,Hospital,Old,122905.38941592522
2023,CO2e,Public,Municipality,Old,92045.89294734709
2023,CO2e,Public,Post-Secondary Institution,Old,203182.4887023191
2023,CO2e,Public,School board,Old,171027.4984268592
2023,CO2e,Residential,Apartments,New,8135.072303363429
2023,CO2e,Residential,Apartments,Old,1343708.7944155682
2023,CO2e,Residential,Single Attached,New,369.2723886103273
2023,CO2e,Residential,Single Attached,Old,655814.4190064508
2023,CO2e,Residential,Single Detached,New,2745.153552989179
2023,CO2e,Residential,Single Detached,Old,1504550.4902195372
2023,N2O,Commercial,"Arts, Entertainment and Recreation",New,0.01228892108757132
2023,N2O,Commercial,"Arts, Entertainment and Recreation",Old,1.745598801601198
2023,N2O,Commercial,Accommodation and Food Services,New,0.006375791124821748
2023,N2O,Commercial,Accommodation and Food Services,Old,2.0313472931630985
2023,N2O,Commercial,Educational Services,New,0.07812641654929352
2023,N2O,Commercial,Educational Services,Old,5.076929213817975
2023,N2O,Commercial,Health Care and Social Assistance,New,0.1095572051406238
2023,N2O,Commercial,Health Care and Social Assistance,Old,3.330299931886417
2023,N2O,Commercial,Information and Cultural Industries,Old,0.2929817676382112
2023,N2O,Commercial,Offices,New,0.22728236835205212
2023,N2O,Commercial,Offices,Old,22.36666956110119
2023,N2O,Commercial,Other Services,New,0.03515081367924884
2023,N2O,Commercial,Other Services,Old,2.098012277685157
2023,N2O,Commercial,Retail Trade,New,0.09287075807319574
2023,N2O,Commercial,Retail Trade,Old,6.318747769347103
2023,N2O,Commercial,Transportation and Warehousing,New,0.01869843724958906
2023,N2O,Commercial,Transportation and Warehousing,Old,1.231425339092147
2023,N2O,Commercial,Wholesale Trade,New,0.01533825429879122
2023,N2O,Commercial,Wholesale Trade,Old,4.130774459424789
2023,N2O,Industry,,,15.664243320894109
2023,N2O,Public,Hospital,Old,2.1585324675915065
2023,N2O,Public,Municipality,Old,1.7047074745136992
2023,N2O,Public,Post-Secondary Institution,Old,3.6910143388163807
2023,N2O,Public,School board,Old,3.1600280226296404
2023,N2O,Residential,Apartments,New,0.3562997591464063
2023,N2O,Residential,Apartments,Old,30.620613516711106
2023,N2O,Residential,Single Attached,New,0.023344404660075282
2023,N2O,Residential,Single Attached,Old,14.241638302773964
2023,N2O,Residential,Single Detached,New,0.16420812324791656
2023,N2O,Residential,Single Detached,Old,31.48980436275005
2024,CH4,Commercial,"Arts, Entertainment and Recreation",New,0.011380167525498239
2024,CH4,Commercial,"Arts, Entertainment and Recreation",Old,1.6307688611307047
2024,CH4,Commercial,Accommodation and Food Services,New,0.006098979240233424
2024,CH4,Commercial,Accommodation and Food Services,Old,1.8759262517310857
2024,CH4,Commercial,Educational Services,New,0.06282431822881095
2024,CH4,Commercial,Educational Services,Old,4.660031958233042
2024,CH4,Commercial,Health Care and Social Assistance,New,0.08008686602877105
2024,CH4,Commercial,Health Care and Social Assistance,Old,2.9839798336239083
2024,CH4,Commercial,Information and Cultural Industries,Old,0.25934206309159447
2024,CH4,Commercial,Offices,New,0.1624887712866723
2024,CH4,Commercial,Offices,Old,17.43068284557959
2024,CH4,Commercial,Other Services,New,0.03169020859365693
2024,CH4,Commercial,Other Services,Old,1.9916916102848006
2024,CH4,Commercial,Retail Trade,New,0.0820971650680174
2024,CH4,Commercial,Retail Trade,Old,5.942195367836512
2024,CH4,Commercial,Transportation and Warehousing,New,0.019228915301950027
2024,CH4,Commercial,Transportation and Warehousing,Old,1.123395038350194
2024,CH4,Commercial,Wholesale Trade,New,0.014578519832696691
2024,CH4,Commercial,Wholesale Trade,Old,3.760888521583775
2024,CH4,Industry,,,16.619085731501272
2024,CH4,Public,Hospital,New,0.006398963969792036
2024,CH4,Public,Hospital,Old,2.2891558756639605
2024,CH4,Public,Municipality,New,0.012989334801217929
2024,CH4,Public,Municipality,Old,1.8186693177291995
2024,CH4,Public,Post-Secondary Institution,New,0.007350770446775228
2024,CH4,Public,Post-Secondary Institution,Old,3.9483072514621975
2024,CH4,Public,School board,New,0.010124101341056057
2024,CH4,Public,School board,Old,3.372214880313092
2024,CH4,Residential,Apartments,New,2.4916116386063116
2024,CH4,Residential,Apartments,Old,548.4426042296229
2024,CH4,Residential,Single Attached,New,0.9779614870034418
2024,CH4,Residential,Single Attached,Old,172.0537862645762
2024,CH4,Residential,Single Detached,New,1.6997183246981509
2024,CH4,Residential,Single Detached,Old,344.8463056483315
2024,CO2,Commercial,"Arts, Entertainment and Recreation",New,595.7001111640593
2024,CO2,Commercial,"Arts, Entertainment and Recreation",Old,83929.0086164008
2024,CO2,Commercial,Accommodation and Food Services,New,306.0371057599218
2024,CO2,Commercial,Accommodation and Food Services,Old,96668.8110362916
2024,CO2,Commercial,Educational Services,New,3517.689250722994
2024,CO2,Commercial,Educational Services,Old,240078.75000525065
2024,CO2,Commercial,Health Care and Social Assistance,New,4569.778582235994
2024,CO2,Commercial,Health Care and Social Assistance,Old,154190.68604491983
2024,CO2,Commercial,Information and Cultural Industries,Old,13379.238281366572
2024,CO2,Commercial,Offices,New,9295.54167416801
2024,CO2,Commercial,Offices,Old,908948.2519205741
2024,CO2,Commercial,Other Services,New,1717.8871060271572
2024,CO2,Commercial,Other Services,Old,102555.53603510845
2024,CO2,Commercial,Retail Trade,New,4524.698894956542
2024,CO2,Commercial,Retail Trade,Old,305439.2724488884
2024,CO2,Commercial,Transportation and Warehousing,New,1014.0688059508584
2024,CO2,Commercial,Transportation and Warehousing,Old,57932.58129447628
2024,CO2,Commercial,Wholesale Trade,New,767.3194663398217
2024,CO2,Commercial,Wholesale Trade,Old,193602.3682626173
2024,CO2,Industry,,,794200.2796066204
2024,CO2,Public,Hospital,New,317.76091272257275
2024,CO2,Public,Hospital,Old,124498.7551661584
2024,CO2,Public,Municipality,New,660.7989856829339
2024,CO2,Public,Municipality,Old,92551.86416323739
2024,CO2,Public,Post-Secondary Institution,New,370.89795042457786
2024,CO2,Public,Post-Secondary Institution,Old,205402.0184500032
2024,CO2,Public,School board,New,513.6598612916177
2024,CO2,Public,School board,Old,171881.6111003651
2024,CO2,Residential,Apartments,New,19425.07497999959
2024,CO2,Residential,Apartments,Old,1322763.5347254837
2024,CO2,Residential,Single Attached,New,718.07369464001
2024,CO2,Residential,Single Attached,Old,649166.559092478
2024,CO2,Residential,Single Detached,New,5050.844404165185
2024,CO2,Residential,Single Detached,Old,1484143.0997641406
2024,CO2e,Commercial,"Arts, Entertainment and Recreation",New,603.3099659045143
2024,CO2e,Commercial,"Arts, Entertainment and Recreation",Old,84488.07698588911
2024,CO2e,Commercial,Accommodation and Food Services,New,310.03226357334233
2024,CO2e,Commercial,Accommodation and Food Services,Old,97315.78148402856
2024,CO2e,Commercial,Educational Services,New,3567.719715145336
2024,CO2e,Commercial,Educational Services,Old,241652.69700536184
2024,CO2e,Commercial,Health Care and Social Assistance,New,4640.1784105147335
2024,CO2e,Commercial,Health Care and Social Assistance,Old,155239.56632224674
2024,CO2e,Commercial,Information and Cultural Industries,Old,13481.218631964062
2024,CO2e,Commercial,Offices,New,9436.99556498505
2024,CO2e,Commercial,Offices,Old,915877.7495834044
2024,CO2e,Commercial,Other Services,New,1739.7673881340345
2024,CO2e,Commercial,Other Services,Old,103230.4272572248
2024,CO2e,Commercial,Retail Trade,New,4583.143178838672
2024,CO2e,Commercial,Retail Trade,Old,307394.976083478
2024,CO2e,Commercial,Transportation and Warehousing,New,1025.483647616484
2024,CO2e,Commercial,Transportation and Warehousing,Old,58327.11913417119
2024,CO2e,Commercial,Wholesale Trade,New,776.7252355348813
2024,CO2e,Commercial,Wholesale Trade,Old,194891.32000629857
2024,CO2e,Industry,,,799238.380552182
2024,CO2e,Public,Hospital,New,320.2625211604112
2024,CO2e,Public,Hospital,Old,125204.26589803326
2024,CO2e,Public,Municipality,New,665.4045580407617
2024,CO2e,Public,Municipality,Old,93104.3402320387
2024,CO2e,Public,Post-Secondary Institution,New,373.72188217309997
2024,CO2e,Public,Post-Secondary Institution,Old,206605.2259626581
2024,CO2e,Public,School board,New,517.3577382337269
2024,CO2e,Public,School board,Old,172904.85109578047
2024,CO2e,Residential,Apartments,New,19655.302648601508
2024,CO2e,Residential,Apartments,Old,1343363.4829965052
2024,CO2e,Residential,Single Attached,New,751.9567964470718
2024,CO2e,Residential,Single Attached,Old,657013.8911754743
2024,CO2e,Residential,Single Detached,New,5158.040279527874
2024,CO2e,Residential,Single Detached,Old,1500721.289041665
2024,N2O,Commercial,"Arts, Entertainment and Recreation",New,0.024734467189327012
2024,N2O,Commercial,"Arts, Entertainment and Recreation",Old,1.7611484006866773
2024,N2O,Commercial,Accommodation and Food Services,New,0.01297677600461619
2024,N2O,Commercial,Accommodation and Food Services,Old,2.0388456256730363
2024,N2O,Commercial,Educational Services,New,0.16346024744811516
2024,N2O,Commercial,Educational Services,Old,4.953309828819886
2024,N2O,Commercial,Health Care and Social Assistance,New,0.23059732916823042
2024,N2O,Commercial,Health Care and Social Assistance,Old,3.3094520161777075
2024,N2O,Commercial,Information and Cultural Industries,Old,0.3239401586327809
2024,N2O,Commercial,Offices,New,0.46322693496650746
2024,N2O,Commercial,Offices,Old,22.025011151253434
2024,N2O,Commercial,Other Services,New,0.07119056284030281
2024,N2O,Commercial,Other Services,Old,2.1243815379208084
2024,N2O,Commercial,Retail Trade,New,0.1903363873009944
2024,N2O,Commercial,Retail Trade,Old,6.1440185633060995
2024,N2O,Commercial,Transportation and Warehousing,New,0.036949780014380054
2024,N2O,Commercial,Transportation and Warehousing,Old,1.2447870600321893
2024,N2O,Commercial,Wholesale Trade,New,0.03053563851870386
2024,N2O,Commercial,Wholesale Trade,Old,4.060312364858713
2024,N2O,Industry,,,15.735235386577395
2024,N2O,Public,Hospital,New,0.007943725484807738
2024,N2O,Public,Hospital,Old,2.2061693237781017
2024,N2O,Public,Municipality,New,0.014539584989940903
2024,N2O,Public,Municipality,Old,1.7257852789561354
2024,N2O,Public,Post-Secondary Institution,New,0.008958273721945948
2024,N2O,Public,Post-Secondary Institution,Old,3.759372685819554
2024,N2O,Public,School board,New,0.01169553964411703
2024,N2O,Public,School board,Old,3.1960519561363427
2024,N2O,Residential,Apartments,New,0.5969926986281348
2024,N2O,Residential,Apartments,Old,30.478703295970693
2024,N2O,Residential,Single Attached,New,0.04478493483218095
2024,N2O,Residential,Single Attached,Old,14.20873346120853
2024,N2O,Residential,Single Detached,New,0.23993889444305494
2024,N2O,Residential,Single Detached,Old,31.3302579158015
2025,CH4,Commercial,"Arts, Entertainment and Recreation",New,0.015115844013045263
2025,CH4,Commercial,"Arts, Entertainment and Recreation",Old,1.7650838203616848
2025,CH4,Commercial,Accommodation and Food Services,New,0.008581794107352506
2025,CH4,Commercial,Accommodation and Food Services,Old,1.98683907493598
2025,CH4,Commercial,Educational Services,New,0.08904880893237939
2025,CH4,Commercial,Educational Services,Old,4.756864500039092
2025,CH4,Commercial,Health Care and Social Assistance,New,0.11135657209849781
2025,CH4,Commercial,Health Care and Social Assistance,Old,3.0937485199369115
2025,CH4,Commercial,Information and Cultural Industries,Old,0.28792838756261013
2025,CH4,Commercial,Offices,New,0.22207979968945904
2025,CH4,Commercial,Offices,Old,15.454106218688603
2025,CH4,Commercial,Other Services,New,0.04547618909020605
2025,CH4,Commercial,Other Services,Old,2.1209475921316208
2025,CH4,Commercial,Retail Trade,New,0.11770080846999673
2025,CH4,Commercial,Retail Trade,Old,5.938439054934474
2025,CH4,Commercial,Transportation and Warehousing,New,0.02760363109599458
2025,CH4,Commercial,Transportation and Warehousing,Old,1.1938428914533266
2025,CH4,Commercial,Wholesale Trade,New,0.019518978218498934
2025,CH4,Commercial,Wholesale Trade,Old,3.8053167209600227
2025,CH4,Industry,,,16.647194068780216
2025,CH4,Public,Hospital,New,0.015044581110950053
2025,CH4,Public,Hospital,Old,2.436682236769035
2025,CH4,Public,Municipality,New,0.03295705982706138
2025,CH4,Public,Municipality,Old,1.9591353516498375
2025,CH4,Public,Post-Secondary Institution,New,0.018738839715870335
2025,CH4,Public,Post-Secondary Institution,Old,4.3722006076848245
2025,CH4,Public,School board,New,0.02588093656350172
2025,CH4,Public,School board,Old,3.4414913311280184
2025,CH4,Residential,Apartments,New,3.7087485503968596
2025,CH4,Residential,Apartments,Old,550.3712604631763
2025,CH4,Residential,Single Attached,New,1.4845464877940202
2025,CH4,Residential,Single Attached,Old,171.37001015212272
2025,CH4,Residential,Single Detached,New,2.6142298882449353
2025,CH4,Residential,Single Detached,Old,342.28369393344093
2025,CO2,Commercial,"Arts, Entertainment and Recreation",New,827.1755168267466
2025,CO2,Commercial,"Arts, Entertainment and Recreation",Old,91409.06282628258
2025,CO2,Commercial,Accommodation and Food Services,New,461.36721457974465
2025,CO2,Commercial,Accommodation and Food Services,Old,102973.87325493124
2025,CO2,Commercial,Educational Services,New,4994.004349193437
2025,CO2,Commercial,Educational Services,Old,246040.54082134707
2025,CO2,Commercial,Health Care and Social Assistance,New,6331.396766250478
2025,CO2,Commercial,Health Care and Social Assistance,Old,160428.15046400388
2025,CO2,Commercial,Information and Cultural Industries,Old,15143.601672275647
2025,CO2,Commercial,Offices,New,12568.94771114941
2025,CO2,Commercial,Offices,Old,802421.4018172781
2025,CO2,Commercial,Other Services,New,2506.8485158916606
2025,CO2,Commercial,Other Services,Old,109781.7694047336
2025,CO2,Commercial,Retail Trade,New,6496.678688475731
2025,CO2,Commercial,Retail Trade,Old,306637.60661611095
2025,CO2,Commercial,Transportation and Warehousing,New,1488.9926127538317
2025,CO2,Commercial,Transportation and Warehousing,Old,62190.01712396474
2025,CO2,Commercial,Wholesale Trade,New,1066.051706385728
2025,CO2,Commercial,Wholesale Trade,Old,196586.85470760002
2025,CO2,Industry,,,792140.8773631766
2025,CO2,Public,Hospital,New,789.4163881267808
2025,CO2,Public,Hospital,Old,131671.51960219265
2025,CO2,Public,Municipality,New,1730.5270112149365
2025,CO2,Public,Municipality,Old,100087.51382816496
2025,CO2,Public,Post-Secondary Institution,New,986.5489923287797
2025,CO2,Public,Post-Secondary Institution,Old,227346.97526386756
2025,CO2,Public,School board,New,1357.8998100658969
2025,CO2,Public,School board,Old,175859.38264816065
2025,CO2,Residential,Apartments,New,32431.973370894266
2025,CO2,Residential,Apartments,Old,1317010.02424534
2025,CO2,Residential,Single Attached,New,1359.6724095579643
2025,CO2,Residential,Single Attached,Old,650478.3665426829
2025,CO2,Residential,Single Detached,New,9689.590931775907
2025,CO2,Residential,Single Detached,Old,1478176.7309300473
2025,CO2e,Commercial,"Arts, Entertainment and Recreation",New,837.9363637427064
2025,CO2e,Commercial,"Arts, Entertainment and Recreation",Old,92050.7321111107
2025,CO2e,Commercial,Accommodation and Food Services,New,467.5288514703406
2025,CO2e,Commercial,Accommodation and Food Services,Old,103694.90765514925
2025,CO2e,Commercial,Educational Services,New,5060.9525415507505
2025,CO2e,Commercial,Educational Services,Old,247713.4461821273
2025,CO2e,Commercial,Health Care and Social Assistance,New,6422.54049101746
2025,CO2e,Commercial,Health Care and Social Assistance,Old,161546.06275577174
2025,CO2e,Commercial,Information and Cultural Industries,Old,15271.264530869601
2025,CO2e,Commercial,Offices,New,12744.418561369108
2025,CO2e,Commercial,Offices,Old,808216.46337204
2025,CO2e,Commercial,Other Services,New,2537.757209772429
2025,CO2e,Commercial,Other Services,Old,110535.70943216339
2025,CO2e,Commercial,Retail Trade,New,6575.522154495358
2025,CO2e,Commercial,Retail Trade,Old,308695.22738039546
2025,CO2e,Commercial,Transportation and Warehousing,New,1505.376981126912
2025,CO2e,Commercial,Transportation and Warehousing,Old,62647.0244634249
2025,CO2e,Commercial,Wholesale Trade,New,1079.254714925292
2025,CO2e,Commercial,Wholesale Trade,Old,197937.78482841022
2025,CO2e,Industry,,,797188.2886040676
2025,CO2e,Public,Hospital,New,794.3948307142698
2025,CO2e,Public,Hospital,Old,132420.25927674843
2025,CO2e,Public,Municipality,New,1741.0216258265891
2025,CO2e,Public,Municipality,Old,100681.9755966581
2025,CO2e,Public,Post-Secondary Institution,New,992.677006599124
2025,CO2e,Public,Post-Secondary Institution,Old,228677.88322545486
2025,CO2e,Public,School board,New,1366.216255639315
2025,CO2e,Public,School board,Old,176903.04291341704
2025,CO2e,Residential,Apartments,New,32759.972166040912
2025,CO2e,Residential,Apartments,Old,1337594.6103024206
2025,CO2e,Residential,Single Attached,New,1410.2004996413018
2025,CO2e,Residential,Single Attached,Old,658304.1045878548
2025,CO2e,Residential,Single Detached,New,9844.143871403881
2025,CO2e,Residential,Single Detached,Old,1494648.711883727
2025,N2O,Commercial,"Arts, Entertainment and Recreation",New,0.03504501406605938
2025,N2O,Commercial,"Arts, Entertainment and Recreation",Old,2.028867532216707
2025,N2O,Commercial,Accommodation and Food Services,New,0.02007187655819506
2025,N2O,Commercial,Accommodation and Food Services,Old,2.2795663746452064
2025,N2O,Commercial,Educational Services,New,0.21838311197897695
2025,N2O,Commercial,Educational Services,Old,5.2785610948978885
2025,N2O,Commercial,Health Care and Social Assistance,New,0.2980041501775691
2025,N2O,Commercial,Health Care and Social Assistance,Old,3.5333676941246805
2025,N2O,Commercial,Information and Cultural Industries,Old,0.408108598842796
2025,N2O,Commercial,Offices,New,0.5731784376719108
2025,N2O,Commercial,Offices,Old,18.357467530771043
2025,N2O,Commercial,Other Services,New,0.10051575137541968
2025,N2O,Commercial,Other Services,Old,2.3805373422650233
2025,N2O,Commercial,Retail Trade,New,0.25628103705288047
2025,N2O,Commercial,Retail Trade,Old,6.486287060842156
2025,N2O,Commercial,Transportation and Warehousing,New,0.05303587959752851
2025,N2O,Commercial,Transportation and Warehousing,Old,1.4494518078510625
2025,N2O,Commercial,Wholesale Trade,New,0.04292989931871304
2025,N2O,Commercial,Wholesale Trade,Old,4.265162649899654
2025,N2O,Industry,,,15.764497199487527
2025,N2O,Public,Hospital,New,0.015645994577714074
2025,N2O,Public,Hospital,Old,2.3408367368575775
2025,N2O,Public,Municipality,New,0.03289435018551743
2025,N2O,Public,Municipality,Old,1.856778275531746
2025,N2O,Public,Post-Secondary Institution,New,0.0192432840144649
2025,N2O,Public,Post-Secondary Institution,Old,4.158026002771633
2025,N2O,Public,School board,New,0.02608371109256753
2025,N2O,Public,School board,Old,3.259694454036021
2025,N2O,Residential,Apartments,New,0.8393123341889782
2025,N2O,Residential,Apartments,Old,30.29124022602207
2025,N2O,Residential,Single Attached,New,0.06494165718007477
2025,N2O,Residential,Single Attached,Old,14.184455812003774
2025,N2O,Residential,Single Detached,New,0.33440977172762265
2025,N2O,Residential,Single Detached,Old,31.1544408760991
2030,CH4,Commercial,"Arts, Entertainment and Recreation",New,0.028009045998738314
2030,CH4,Commercial,"Arts, Entertainment and Recreation",Old,1.660331675315014
2030,CH4,Commercial,Accommodation and Food Services,New,0.01261160875398034
2030,CH4,Commercial,Accommodation and Food Services,Old,1.82542321138706
2030,CH4,Commercial,Educational Services,New,0.14792220622064137
2030,CH4,Commercial,Educational Services,Old,4.586776345000419
2030,CH4,Commercial,Health Care and Social Assistance,New,0.17213949073166707
2030,CH4,Commercial,Health Care and Social Assistance,Old,2.811883894133477
2030,CH4,Commercial,Information and Cultural Industries,Old,0.24367776850675982
2030,CH4,Commercial,Offices,New,0.447772105203211
2030,CH4,Commercial,Offices,Old,13.847197930106727
2030,CH4,Commercial,Other Services,New,0.0811496153270644
2030,CH4,Commercial,Other Services,Old,2.003519908399312
2030,CH4,Commercial,Retail Trade,New,0.26409682209290547
2030,CH4,Commercial,Retail Trade,Old,5.815010056975266
2030,CH4,Commercial,Transportation and Warehousing,New,0.059004038697622156
2030,CH4,Commercial,Transportation and Warehousing,Old,1.1266760197932457
2030,CH4,Commercial,Wholesale Trade,New,0.040523941291169784
2030,CH4,Commercial,Wholesale Trade,Old,3.629730158165834
2030,CH4,Industry,,,16.530159554903303
2030,CH4,Public,Hospital,New,0.07518342315508766
