regions,periods,tech,group_name,min_share_g,tech_desc
TO,2038,INDBDGCOAIMP,BAP-ENE-2-INDBDG,0.0008938,
TO,2038,FRETRADSLIMP,BAP-ENE-2-FRETRA,0.0987078,
TO,2038,PASTRADSLIMP,BAP-ENE-2-PASTRA,0.0139568,
TO,2038,PUBTRADSLIMP,BAP-ENE-2-PUBTRA,0.0791957,
TO,2038,COMBDGELCIMP38,BAP-ENE-2-COMBDG,0.1040073,
TO,2038,INDBDGELCIMP38,BAP-ENE-2-INDBDG,0.0496148,
TO,2038,PASTRAELCIMP38,BAP-ENE-2-PASTRA,0.0057648,
TO,2038,PUBBDGELCIMP38,BAP-ENE-2-PUBBDG,0.0773665,
TO,2038,RESBDGELCIMP38,BAP-ENE-2-RESBDG,0.0437827,
TO,2038,FRETRAETHIMP,BAP-ENE-2-FRETRA,0.0037255,
TO,2038,PASTRAETHIMP,BAP-ENE-2-PASTRA,0.0000194,
TO,2038,PUBTRAETHIMP,BAP-ENE-2-PUBTRA,0.0039083,
TO,2038,COMBDGETHOSIMP,BAP-ENE-2-COMBDG,0.0000087,
TO,2038,RESBDGETHOSIMP,BAP-ENE-2-RESBDG,0.0000004,
TO,2038,FRETRAFTDSLIMP,BAP-ENE-2-FRETRA,0.0000280,
TO,2038,PUBTRAFTDSLIMP,BAP-ENE-2-PUBTRA,0.0004552,
TO,2038,FRETRAGASIMP,BAP-ENE-2-FRETRA,0.0890852,
TO,2038,PASTRAGASIMP,BAP-ENE-2-PASTRA,0.1773223,
TO,2038,PUBTRAGASIMP,BAP-ENE-2-PUBTRA,0.0954610,
TO,2038,COMBDGHFOIMP,BAP-ENE-2-COMBDG,0.0000472,
TO,2038,INDBDGHFOIMP,BAP-ENE-2-INDBDG,0.0011718,
TO,2038,PUBBDGHFOIMP,BAP-ENE-2-PUBBDG,0.0000124,
TO,2038,RESBDGHH2IMP,BAP-ENE-2-RESBDG,0.0000017,
TO,2038,COMBDGKERIMP,BAP-ENE-2-COMBDG,0.0000476,
TO,2038,PUBBDGKERIMP,BAP-ENE-2-PUBBDG,0.0000124,
TO,2038,RESBDGKERIMP,BAP-ENE-2-RESBDG,0.0001549,
TO,2038,COMBDGLFOIMP,BAP-ENE-2-COMBDG,0.0003153,
TO,2038,INDBDGLFOIMP,BAP-ENE-2-INDBDG,0.0049907,
TO,2038,PUBBDGLFOIMP,BAP-ENE-2-PUBBDG,0.0043420,
TO,2038,RESBDGLFOIMP,BAP-ENE-2-RESBDG,0.0006818,
TO,2038,COMBDGNGAIMP,BAP-ENE-2-COMBDG,0.0899345,
TO,2038,INDBDGNGAIMP,BAP-ENE-2-INDBDG,0.1393169,
TO,2038,PASTRANGAIMP,BAP-ENE-2-PASTRA,0.0018241,
TO,2038,PUBBDGNGAIMP,BAP-ENE-2-PUBBDG,0.1181529,
TO,2038,RESBDGNGAIMP,BAP-ENE-2-RESBDG,0.1511359,
TO,2038,INDBDGPCOKIMP,BAP-ENE-2-INDBDG,0.0021592,
TO,2038,COMBDGPROIMP,BAP-ENE-2-COMBDG,0.0055881,
TO,2038,FRETRAPROIMP,BAP-ENE-2-FRETRA,0.0057966,
TO,2038,INDBDGPROIMP,BAP-ENE-2-INDBDG,0.0010765,
TO,2038,PASTRAPROIMP,BAP-ENE-2-PASTRA,0.0010917,
TO,2038,PUBBDGPROIMP,BAP-ENE-2-PUBBDG,0.0000007,
TO,2038,RESBDGPROIMP,BAP-ENE-2-RESBDG,0.0012831,
TO,2038,FRETRARDSLIMP,BAP-ENE-2-FRETRA,0.0000007,
TO,2038,PASTRARDSLIMP,BAP-ENE-2-PASTRA,0.0000027,
TO,2038,COMBDGSGAIMP,BAP-ENE-2-COMBDG,0.0000500,
TO,2038,PASTRASGAIMP,BAP-ENE-2-PASTRA,0.0000024,
TO,2038,PUBBDGSGAIMP,BAP-ENE-2-PUBBDG,0.0001088,
TO,2038,RESBDGSGAIMP,BAP-ENE-2-RESBDG,0.0000146,
TO,2038,PASTRASMTNIMP,BAP-ENE-2-PASTRA,0.0000024,
TO,2039,FRETRAAGAIMP,BAP-ENE-2-FRETRA,0.0000019,
TO,2039,FRETRAATFIMP,BAP-ENE-2-FRETRA,0.0008748,
TO,2039,FRETRABDSLIMP,BAP-ENE-2-FRETRA,0.0001845,
TO,2039,PASTRABDSLIMP,BAP-ENE-2-PASTRA,0.0000005,
TO,2039,PUBTRABDSLIMP,BAP-ENE-2-PUBTRA,0.0006058,
TO,2039,RESBDGBMAIMP,BAP-ENE-2-RESBDG,0.0012478,
TO,2039,COMBDGBMTNIMP,BAP-ENE-2-COMBDG,0.0000011,
TO,2039,PASTRABMTNIMP,BAP-ENE-2-PASTRA,0.0000002,
TO,2039,PUBBDGBMTNIMP,BAP-ENE-2-PUBBDG,0.0000032,
TO,2039,RESBDGBMTNIMP,BAP-ENE-2-RESBDG,0.0000007,
TO,2039,RESBDGBWPIMP,BAP-ENE-2-RESBDG,0.0009602,
TO,2039,FRETRACETHIMP,BAP-ENE-2-FRETRA,0.0000032,
TO,2039,PASTRACETHIMP,BAP-ENE-2-PASTRA,0.0000093,
TO,2039,PUBTRACETHIMP,BAP-ENE-2-PUBTRA,0.0001291,
TO,2039,INDBDGCOAIMP,BAP-ENE-2-INDBDG,0.0006703,
TO,2039,FRETRADSLIMP,BAP-ENE-2-FRETRA,0.0740308,
TO,2039,PASTRADSLIMP,BAP-ENE-2-PASTRA,0.0104676,
TO,2039,PUBTRADSLIMP,BAP-ENE-2-PUBTRA,0.0593967,
TO,2039,COMBDGELCIMP39,BAP-ENE-2-COMBDG,0.0780055,
TO,2039,INDBDGELCIMP39,BAP-ENE-2-INDBDG,0.0372111,
TO,2039,PASTRAELCIMP39,BAP-ENE-2-PASTRA,0.0043236,
TO,2039,PUBBDGELCIMP39,BAP-ENE-2-PUBBDG,0.0580248,
TO,2039,RESBDGELCIMP39,BAP-ENE-2-RESBDG,0.0328370,
TO,2039,FRETRAETHIMP,BAP-ENE-2-FRETRA,0.0027941,
TO,2039,PASTRAETHIMP,BAP-ENE-2-PASTRA,0.0000146,
TO,2039,PUBTRAETHIMP,BAP-ENE-2-PUBTRA,0.0029313,
TO,2039,COMBDGETHOSIMP,BAP-ENE-2-COMBDG,0.0000065,
TO,2039,RESBDGETHOSIMP,BAP-ENE-2-RESBDG,0.0000003,
TO,2039,FRETRAFTDSLIMP,BAP-ENE-2-FRETRA,0.0000210,
TO,2039,PUBTRAFTDSLIMP,BAP-ENE-2-PUBTRA,0.0003414,
TO,2039,FRETRAGASIMP,BAP-ENE-2-FRETRA,0.0668139,
TO,2039,PASTRAGASIMP,BAP-ENE-2-PASTRA,0.1329917,
TO,2039,PUBTRAGASIMP,BAP-ENE-2-PUBTRA,0.0715957,
TO,2039,COMBDGHFOIMP,BAP-ENE-2-COMBDG,0.0000354,
TO,2039,INDBDGHFOIMP,BAP-ENE-2-INDBDG,0.0008788,
TO,2039,PUBBDGHFOIMP,BAP-ENE-2-PUBBDG,0.0000093,
TO,2039,RESBDGHH2IMP,BAP-ENE-2-RESBDG,0.0000013,
TO,2039,COMBDGKERIMP,BAP-ENE-2-COMBDG,0.0000357,
TO,2039,PUBBDGKERIMP,BAP-ENE-2-PUBBDG,0.0000093,
TO,2039,RESBDGKERIMP,BAP-ENE-2-RESBDG,0.0001161,
TO,2039,COMBDGLFOIMP,BAP-ENE-2-COMBDG,0.0002365,
TO,2039,INDBDGLFOIMP,BAP-ENE-2-INDBDG,0.0037430,
TO,2039,PUBBDGLFOIMP,BAP-ENE-2-PUBBDG,0.0032565,
TO,2039,RESBDGLFOIMP,BAP-ENE-2-RESBDG,0.0005113,
TO,2039,COMBDGNGAIMP,BAP-ENE-2-COMBDG,0.0674509,
TO,2039,INDBDGNGAIMP,BAP-ENE-2-INDBDG,0.1044877,
TO,2039,PASTRANGAIMP,BAP-ENE-2-PASTRA,0.0013681,
TO,2039,PUBBDGNGAIMP,BAP-ENE-2-PUBBDG,0.0886147,
TO,2039,RESBDGNGAIMP,BAP-ENE-2-RESBDG,0.1133520,
TO,2039,INDBDGPCOKIMP,BAP-ENE-2-INDBDG,0.0016194,
TO,2039,COMBDGPROIMP,BAP-ENE-2-COMBDG,0.0041911,
TO,2039,FRETRAPROIMP,BAP-ENE-2-FRETRA,0.0043475,
TO,2039,INDBDGPROIMP,BAP-ENE-2-INDBDG,0.0008074,
TO,2039,PASTRAPROIMP,BAP-ENE-2-PASTRA,0.0008188,
TO,2039,PUBBDGPROIMP,BAP-ENE-2-PUBBDG,0.0000005,
TO,2039,RESBDGPROIMP,BAP-ENE-2-RESBDG,0.0009623,
TO,2039,FRETRARDSLIMP,BAP-ENE-2-FRETRA,0.0000005,
TO,2039,PASTRARDSLIMP,BAP-ENE-2-PASTRA,0.0000020,
TO,2039,COMBDGSGAIMP,BAP-ENE-2-COMBDG,0.0000375,
TO,2039,PASTRASGAIMP,BAP-ENE-2-PASTRA,0.0000018,
TO,2039,PUBBDGSGAIMP,BAP-ENE-2-PUBBDG,0.0000816,
TO,2039,RESBDGSGAIMP,BAP-ENE-2-RESBDG,0.0000110,
TO,2039,PASTRASMTNIMP,BAP-ENE-2-PASTRA,0.0000018,
TO,2040,FRETRAAGAIMP,BAP-ENE-2-FRETRA,0.0000000,
TO,2040,FRETRAATFIMP,BAP-ENE-2-FRETRA,0.0000000,
TO,2040,FRETRABDSLIMP,BAP-ENE-2-FRETRA,0.0000000,
TO,2040,PASTRABDSLIMP,BAP-ENE-2-PASTRA,0.0000000,
TO,2040,PUBTRABDSLIMP,BAP-ENE-2-PUBTRA,0.0000000,
TO,2040,RESBDGBMAIMP,BAP-ENE-2-RESBDG,0.0000000,
TO,2040,COMBDGBMTNIMP,BAP-ENE-2-COMBDG,0.0000000,
TO,2040,PASTRABMTNIMP,BAP-ENE-2-PASTRA,0.0000000,
TO,2040,PUBBDGBMTNIMP,BAP-ENE-2-PUBBDG,0.0000000,
TO,2040,RESBDGBMTNIMP,BAP-ENE-2-RESBDG,0.0000000,
TO,2040,RESBDGBWPIMP,BAP-ENE-2-RESBDG,0.0000000,
TO,2040,FRETRACETHIMP,BAP-ENE-2-FRETRA,0.0000000,
TO,2040,PASTRACETHIMP,BAP-ENE-2-PASTRA,0.0000000,
TO,2040,PUBTRACETHIMP,BAP-ENE-2-PUBTRA,0.0000000,
TO,2040,INDBDGCOAIMP,BAP-ENE-2-INDBDG,0.0000000,
TO,2040,FRETRADSLIMP,BAP-ENE-2-FRETRA,0.0000000,
TO,2040,PASTRADSLIMP,BAP-ENE-2-PASTRA,0.0000000,
TO,2040,PUBTRADSLIMP,BAP-ENE-2-PUBTRA,0.0000000,
TO,2040,COMBDGELCIMP40,BAP-ENE-2-COMBDG,0.0000000,
TO,2040,INDBDGELCIMP40,BAP-ENE-2-INDBDG,0.0000000,
TO,2040,PASTRAELCIMP40,BAP-ENE-2-PASTRA,0.0000000,
TO,2040,PUBBDGELCIMP40,BAP-ENE-2-PUBBDG,0.0000000,
TO,2040,RESBDGELCIMP40,BAP-ENE-2-RESBDG,0.0000000,
TO,2040,FRETRAETHIMP,BAP-ENE-2-FRETRA,0.0000000,
TO,2040,PASTRAETHIMP,BAP-ENE-2-PASTRA,0.0000000,
TO,2040,PUBTRAETHIMP,BAP-ENE-2-PUBTRA,0.0000000,
TO,2040,COMBDGETHOSIMP,BAP-ENE-2-COMBDG,0.0000000,
TO,2040,RESBDGETHOSIMP,BAP-ENE-2-RESBDG,0.0000000,
TO,2040,FRETRAFTDSLIMP,BAP-ENE-2-FRETRA,0.0000000,
TO,2040,PUBTRAFTDSLIMP,BAP-ENE-2-PUBTRA,0.0000000,
TO,2040,FRETRAGASIMP,BAP-ENE-2-FRETRA,0.0000000,
TO,2040,PASTRAGASIMP,BAP-ENE-2-PASTRA,0.0000000,
TO,2040,PUBTRAGASIMP,BAP-ENE-2-PUBTRA,0.0000000,
TO,2040,COMBDGHFOIMP,BAP-ENE-2-COMBDG,0.0000000,
TO,2040,INDBDGHFOIMP,BAP-ENE-2-INDBDG,0.0000000,
TO,2040,PUBBDGHFOIMP,BAP-ENE-2-PUBBDG,0.0000000,
TO,2040,RESBDGHH2IMP,BAP-ENE-2-RESBDG,0.0000000,
TO,2040,COMBDGKERIMP,BAP-ENE-2-COMBDG,0.0000000,
TO,2040,PUBBDGKERIMP,BAP-ENE-2-PUBBDG,0.0000000,
TO,2040,RESBDGKERIMP,BAP-ENE-2-RESBDG,0.0000000,
TO,2040,COMBDGLFOIMP,BAP-ENE-2-COMBDG,0.0000000,
TO,2040,INDBDGLFOIMP,BAP-ENE-2-INDBDG,0.0000000,
TO,2040,PUBBDGLFOIMP,BAP-ENE-2-PUBBDG,0.0000000,
TO,2040,RESBDGLFOIMP,BAP-ENE-2-RESBDG,0.0000000,
TO,2040,COMBDGNGAIMP,BAP-ENE-2-COMBDG,0.0000000,
TO,2040,INDBDGNGAIMP,BAP-ENE-2-INDBDG,0.0000000,
TO,2040,PASTRANGAIMP,BAP-ENE-2-PASTRA,0.0000000,
TO,2040,PUBBDGNGAIMP,BAP-ENE-2-PUBBDG,0.0000000,
TO,2040,RESBDGNGAIMP,BAP-ENE-2-RESBDG,0.0000000,
TO,2040,INDBDGPCOKIMP,BAP-ENE-2-INDBDG,0.0000000,
TO,2040,COMBDGPROIMP,BAP-ENE-2-COMBDG,0.0000000,
TO,2040,FRETRAPROIMP,BAP-ENE-2-FRETRA,0.0000000,
TO,2040,INDBDGPROIMP,BAP-ENE-2-INDBDG,0.0000000,
TO,2040,PASTRAPROIMP,BAP-ENE-2-PASTRA,0.0000000,
TO,2040,PUBBDGPROIMP,BAP-ENE-2-PUBBDG,0.0000000,
TO,2040,RESBDGPROIMP,BAP-ENE-2-RESBDG,0.0000000,
TO,2040,FRETRARDSLIMP,BAP-ENE-2-FRETRA,0.0000000,
TO,2040,PASTRARDSLIMP,BAP-ENE-2-PASTRA,0.0000000,
TO,2040,COMBDGSGAIMP,BAP-ENE-2-COMBDG,0.0000000,
TO,2040,PASTRASGAIMP,BAP-ENE-2-PASTRA,0.0000000,
TO,2040,PUBBDGSGAIMP,BAP-ENE-2-PUBBDG,0.0000000,
TO,2040,RESBDGSGAIMP,BAP-ENE-2-RESBDG,0.0000000,
TO,2040,PASTRASMTNIMP,BAP-ENE-2-PASTRA,0.0000000,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
