regions,season_name,time_of_day_name,demand_name,dds,dds_notes
TO,W,D,ADEMCOMBDGICINewAM,0.06381015551650494,Aggregated DemandCommercialBuildingInformation and Cultural IndustriesNewAuxiliary Motors
TO,W,D,ADEMCOMBDGOFFNewAM,0.06381015551650494,Aggregated DemandCommercialBuildingOfficesNewAuxiliary Motors
TO,W,D,ADEMCOMBDGEDSNewAM,0.06381015551650494,Aggregated DemandCommercialBuildingEducational ServicesNewAuxiliary Motors
TO,W,D,ADEMCOMBDGHLCNewAM,0.06381015551650494,Aggregated DemandCommercialBuildingHealth Care and Social AssistanceNewAuxiliary Motors
TO,W,D,ADEMCOMBDGAERNewAM,0.06381015551650494,"Aggregated DemandCommercialBuildingArts, Entertainment and RecreationNewAuxiliary Motors"
TO,W,D,ADEMCOMBDGAFSNewAM,0.06381015551650494,Aggregated DemandCommercialBuildingAccommodation and Food ServicesNewAuxiliary Motors
TO,W,D,ADEMCOMBDGOTSNewAM,0.06381015551650494,Aggregated DemandCommercialBuildingOther ServicesNewAuxiliary Motors
TO,W,D,ADEMCOMBDGWSTOldSC,0.06685983007356609,Aggregated DemandCommercialBuildingWholesale TradeOldSpace Cooling
TO,W,D,ADEMCOMBDGRTTOldSC,0.06685983007356609,Aggregated DemandCommercialBuildingRetail TradeOldSpace Cooling
TO,W,D,ADEMCOMBDGTAWOldSC,0.06685983007356609,Aggregated DemandCommercialBuildingTransportation and WarehousingOldSpace Cooling
TO,W,D,ADEMCOMBDGICIOldSC,0.06685983007356609,Aggregated DemandCommercialBuildingInformation and Cultural IndustriesOldSpace Cooling
TO,W,D,ADEMCOMBDGOFFOldSC,0.06685983007356609,Aggregated DemandCommercialBuildingOfficesOldSpace Cooling
TO,W,D,ADEMCOMBDGEDSOldSC,0.06685983007356609,Aggregated DemandCommercialBuildingEducational ServicesOldSpace Cooling
TO,W,D,ADEMCOMBDGHLCOldSC,0.06685983007356609,Aggregated DemandCommercialBuildingHealth Care and Social AssistanceOldSpace Cooling
TO,W,D,ADEMCOMBDGAEROldSC,0.06685983007356609,"Aggregated DemandCommercialBuildingArts, Entertainment and RecreationOldSpace Cooling"
TO,W,D,ADEMCOMBDGAFSOldSC,0.06685983007356609,Aggregated DemandCommercialBuildingAccommodation and Food ServicesOldSpace Cooling
TO,W,D,ADEMCOMBDGOTSOldSC,0.06685983007356609,Aggregated DemandCommercialBuildingOther ServicesOldSpace Cooling
TO,W,D,ADEMCOMBDGWSTNewSC,0.06685983007356609,Aggregated DemandCommercialBuildingWholesale TradeNewSpace Cooling
TO,W,D,ADEMCOMBDGRTTNewSC,0.06685983007356609,Aggregated DemandCommercialBuildingRetail TradeNewSpace Cooling
TO,W,D,ADEMCOMBDGTAWNewSC,0.06685983007356609,Aggregated DemandCommercialBuildingTransportation and WarehousingNewSpace Cooling
TO,W,D,ADEMCOMBDGICINewSC,0.06685983007356609,Aggregated DemandCommercialBuildingInformation and Cultural IndustriesNewSpace Cooling
TO,W,D,ADEMCOMBDGOFFNewSC,0.06685983007356609,Aggregated DemandCommercialBuildingOfficesNewSpace Cooling
TO,W,D,ADEMCOMBDGEDSNewSC,0.06685983007356609,Aggregated DemandCommercialBuildingEducational ServicesNewSpace Cooling
TO,W,D,ADEMCOMBDGHLCNewSC,0.06685983007356609,Aggregated DemandCommercialBuildingHealth Care and Social AssistanceNewSpace Cooling
TO,W,D,ADEMCOMBDGAERNewSC,0.06685983007356609,"Aggregated DemandCommercialBuildingArts, Entertainment and RecreationNewSpace Cooling"
TO,W,D,ADEMCOMBDGAFSNewSC,0.06685983007356609,Aggregated DemandCommercialBuildingAccommodation and Food ServicesNewSpace Cooling
TO,W,D,ADEMCOMBDGOTSNewSC,0.06685983007356609,Aggregated DemandCommercialBuildingOther ServicesNewSpace Cooling
TO,W,D,ADEMCOMBDGWSTOldSH,0.12720634692263208,Aggregated DemandCommercialBuildingWholesale TradeOldSpace Heating
TO,W,D,ADEMCOMBDGRTTOldSH,0.12720634692263208,Aggregated DemandCommercialBuildingRetail TradeOldSpace Heating
TO,W,D,ADEMCOMBDGTAWOldSH,0.12720634692263208,Aggregated DemandCommercialBuildingTransportation and WarehousingOldSpace Heating
TO,W,D,ADEMCOMBDGICIOldSH,0.12720634692263208,Aggregated DemandCommercialBuildingInformation and Cultural IndustriesOldSpace Heating
TO,W,D,ADEMCOMBDGOFFOldSH,0.12720634692263208,Aggregated DemandCommercialBuildingOfficesOldSpace Heating
TO,W,D,ADEMCOMBDGEDSOldSH,0.12720634692263208,Aggregated DemandCommercialBuildingEducational ServicesOldSpace Heating
TO,W,D,ADEMCOMBDGHLCOldSH,0.12720634692263208,Aggregated DemandCommercialBuildingHealth Care and Social AssistanceOldSpace Heating
TO,W,D,ADEMCOMBDGAEROldSH,0.12720634692263208,"Aggregated DemandCommercialBuildingArts, Entertainment and RecreationOldSpace Heating"
TO,W,D,ADEMCOMBDGAFSOldSH,0.12720634692263208,Aggregated DemandCommercialBuildingAccommodation and Food ServicesOldSpace Heating
TO,W,D,ADEMCOMBDGOTSOldSH,0.12720634692263208,Aggregated DemandCommercialBuildingOther ServicesOldSpace Heating
TO,W,D,ADEMCOMBDGWSTNewSH,0.12720634692263208,Aggregated DemandCommercialBuildingWholesale TradeNewSpace Heating
TO,W,D,ADEMCOMBDGRTTNewSH,0.12720634692263208,Aggregated DemandCommercialBuildingRetail TradeNewSpace Heating
TO,W,D,ADEMCOMBDGTAWNewSH,0.12720634692263208,Aggregated DemandCommercialBuildingTransportation and WarehousingNewSpace Heating
TO,W,D,ADEMCOMBDGICINewSH,0.12720634692263208,Aggregated DemandCommercialBuildingInformation and Cultural IndustriesNewSpace Heating
TO,W,D,ADEMCOMBDGOFFNewSH,0.12720634692263208,Aggregated DemandCommercialBuildingOfficesNewSpace Heating
TO,W,D,ADEMCOMBDGEDSNewSH,0.12720634692263208,Aggregated DemandCommercialBuildingEducational ServicesNewSpace Heating
TO,W,D,ADEMCOMBDGHLCNewSH,0.12720634692263208,Aggregated DemandCommercialBuildingHealth Care and Social AssistanceNewSpace Heating
TO,W,D,ADEMCOMBDGAERNewSH,0.12720634692263208,"Aggregated DemandCommercialBuildingArts, Entertainment and RecreationNewSpace Heating"
TO,W,D,ADEMCOMBDGAFSNewSH,0.12720634692263208,Aggregated DemandCommercialBuildingAccommodation and Food ServicesNewSpace Heating
TO,W,D,ADEMCOMBDGOTSNewSH,0.12720634692263208,Aggregated DemandCommercialBuildingOther ServicesNewSpace Heating
TO,W,D,ADEMCOMBDGWSTOldWH,0.09715340026791322,Aggregated DemandCommercialBuildingWholesale TradeOldWater Heating
TO,W,D,ADEMCOMBDGRTTOldWH,0.09715340026791322,Aggregated DemandCommercialBuildingRetail TradeOldWater Heating
TO,W,D,ADEMCOMBDGTAWOldWH,0.09715340026791322,Aggregated DemandCommercialBuildingTransportation and WarehousingOldWater Heating
TO,W,D,ADEMCOMBDGICIOldWH,0.09715340026791322,Aggregated DemandCommercialBuildingInformation and Cultural IndustriesOldWater Heating
TO,W,D,ADEMCOMBDGOFFOldWH,0.09715340026791322,Aggregated DemandCommercialBuildingOfficesOldWater Heating
TO,W,D,ADEMCOMBDGEDSOldWH,0.09715340026791322,Aggregated DemandCommercialBuildingEducational ServicesOldWater Heating
TO,W,D,ADEMCOMBDGHLCOldWH,0.09715340026791322,Aggregated DemandCommercialBuildingHealth Care and Social AssistanceOldWater Heating
TO,W,D,ADEMCOMBDGAEROldWH,0.09715340026791322,"Aggregated DemandCommercialBuildingArts, Entertainment and RecreationOldWater Heating"
TO,W,D,ADEMCOMBDGAFSOldWH,0.09715340026791322,Aggregated DemandCommercialBuildingAccommodation and Food ServicesOldWater Heating
TO,W,D,ADEMCOMBDGOTSOldWH,0.09715340026791322,Aggregated DemandCommercialBuildingOther ServicesOldWater Heating
TO,W,D,ADEMCOMBDGWSTNewWH,0.09715340026791322,Aggregated DemandCommercialBuildingWholesale TradeNewWater Heating
TO,W,D,ADEMCOMBDGRTTNewWH,0.09715340026791322,Aggregated DemandCommercialBuildingRetail TradeNewWater Heating
TO,W,D,ADEMCOMBDGTAWNewWH,0.09715340026791322,Aggregated DemandCommercialBuildingTransportation and WarehousingNewWater Heating
TO,W,D,ADEMCOMBDGICINewWH,0.09715340026791322,Aggregated DemandCommercialBuildingInformation and Cultural IndustriesNewWater Heating
TO,W,D,ADEMCOMBDGOFFNewWH,0.09715340026791322,Aggregated DemandCommercialBuildingOfficesNewWater Heating
TO,W,D,ADEMCOMBDGEDSNewWH,0.09715340026791322,Aggregated DemandCommercialBuildingEducational ServicesNewWater Heating
TO,W,D,ADEMCOMBDGHLCNewWH,0.09715340026791322,Aggregated DemandCommercialBuildingHealth Care and Social AssistanceNewWater Heating
TO,W,D,ADEMCOMBDGAERNewWH,0.09715340026791322,"Aggregated DemandCommercialBuildingArts, Entertainment and RecreationNewWater Heating"
TO,W,D,ADEMCOMBDGAFSNewWH,0.09715340026791322,Aggregated DemandCommercialBuildingAccommodation and Food ServicesNewWater Heating
TO,W,D,ADEMCOMBDGOTSNewWH,0.09715340026791322,Aggregated DemandCommercialBuildingOther ServicesNewWater Heating
TO,W,D,ADEMCOMBDGWSTOldSL,0.0,Aggregated DemandCommercialBuildingWholesale TradeOldStreet Lighting
TO,W,D,ADEMCOMBDGRTTOldSL,0.0,Aggregated DemandCommercialBuildingRetail TradeOldStreet Lighting
TO,W,D,ADEMCOMBDGTAWOldSL,0.0,Aggregated DemandCommercialBuildingTransportation and WarehousingOldStreet Lighting
TO,W,D,ADEMCOMBDGICIOldSL,0.0,Aggregated DemandCommercialBuildingInformation and Cultural IndustriesOldStreet Lighting
TO,W,D,ADEMCOMBDGOFFOldSL,0.0,Aggregated DemandCommercialBuildingOfficesOldStreet Lighting
TO,W,D,ADEMCOMBDGEDSOldSL,0.0,Aggregated DemandCommercialBuildingEducational ServicesOldStreet Lighting
TO,W,D,ADEMCOMBDGHLCOldSL,0.0,Aggregated DemandCommercialBuildingHealth Care and Social AssistanceOldStreet Lighting
TO,W,D,ADEMCOMBDGAEROldSL,0.0,"Aggregated DemandCommercialBuildingArts, Entertainment and RecreationOldStreet Lighting"
TO,W,D,ADEMCOMBDGAFSOldSL,0.0,Aggregated DemandCommercialBuildingAccommodation and Food ServicesOldStreet Lighting
TO,W,D,ADEMCOMBDGOTSOldSL,0.0,Aggregated DemandCommercialBuildingOther ServicesOldStreet Lighting
TO,W,D,ADEMCOMBDGWSTNewSL,0.0,Aggregated DemandCommercialBuildingWholesale TradeNewStreet Lighting
TO,W,D,ADEMCOMBDGRTTNewSL,0.0,Aggregated DemandCommercialBuildingRetail TradeNewStreet Lighting
TO,W,D,ADEMCOMBDGTAWNewSL,0.0,Aggregated DemandCommercialBuildingTransportation and WarehousingNewStreet Lighting
TO,W,D,ADEMCOMBDGICINewSL,0.0,Aggregated DemandCommercialBuildingInformation and Cultural IndustriesNewStreet Lighting
TO,W,D,ADEMCOMBDGOFFNewSL,0.0,Aggregated DemandCommercialBuildingOfficesNewStreet Lighting
TO,W,D,ADEMCOMBDGEDSNewSL,0.0,Aggregated DemandCommercialBuildingEducational ServicesNewStreet Lighting
TO,W,D,ADEMCOMBDGHLCNewSL,0.0,Aggregated DemandCommercialBuildingHealth Care and Social AssistanceNewStreet Lighting
TO,W,D,ADEMCOMBDGAERNewSL,0.0,"Aggregated DemandCommercialBuildingArts, Entertainment and RecreationNewStreet Lighting"
TO,W,D,ADEMCOMBDGAFSNewSL,0.0,Aggregated DemandCommercialBuildingAccommodation and Food ServicesNewStreet Lighting
TO,W,D,ADEMCOMBDGOTSNewSL,0.0,Aggregated DemandCommercialBuildingOther ServicesNewStreet Lighting
TO,W,N,ADEMCOMBDGWSTOldLI,0.06041507038480454,Aggregated DemandCommercialBuildingWholesale TradeOldLighting
TO,W,N,ADEMCOMBDGRTTOldLI,0.06041507038480454,Aggregated DemandCommercialBuildingRetail TradeOldLighting
TO,W,N,ADEMCOMBDGTAWOldLI,0.06041507038480454,Aggregated DemandCommercialBuildingTransportation and WarehousingOldLighting
TO,W,N,ADEMCOMBDGICIOldLI,0.06041507038480454,Aggregated DemandCommercialBuildingInformation and Cultural IndustriesOldLighting
TO,W,N,ADEMCOMBDGOFFOldLI,0.06041507038480454,Aggregated DemandCommercialBuildingOfficesOldLighting
TO,W,N,ADEMCOMBDGEDSOldLI,0.06041507038480454,Aggregated DemandCommercialBuildingEducational ServicesOldLighting
TO,W,N,ADEMCOMBDGHLCOldLI,0.06041507038480454,Aggregated DemandCommercialBuildingHealth Care and Social AssistanceOldLighting
TO,W,N,ADEMCOMBDGAEROldLI,0.06041507038480454,"Aggregated DemandCommercialBuildingArts, Entertainment and RecreationOldLighting"
TO,W,N,ADEMCOMBDGAFSOldLI,0.06041507038480454,Aggregated DemandCommercialBuildingAccommodation and Food ServicesOldLighting
TO,W,N,ADEMCOMBDGOTSOldLI,0.06041507038480454,Aggregated DemandCommercialBuildingOther ServicesOldLighting
TO,W,N,ADEMCOMBDGWSTNewLI,0.06041507038480454,Aggregated DemandCommercialBuildingWholesale TradeNewLighting
TO,W,N,ADEMCOMBDGRTTNewLI,0.06041507038480454,Aggregated DemandCommercialBuildingRetail TradeNewLighting
TO,W,N,ADEMCOMBDGTAWNewLI,0.06041507038480454,Aggregated DemandCommercialBuildingTransportation and WarehousingNewLighting
TO,W,N,ADEMCOMBDGICINewLI,0.06041507038480454,Aggregated DemandCommercialBuildingInformation and Cultural IndustriesNewLighting
TO,W,N,ADEMCOMBDGOFFNewLI,0.06041507038480454,Aggregated DemandCommercialBuildingOfficesNewLighting
TO,W,N,ADEMCOMBDGEDSNewLI,0.06041507038480454,Aggregated DemandCommercialBuildingEducational ServicesNewLighting
TO,W,N,ADEMCOMBDGHLCNewLI,0.06041507038480454,Aggregated DemandCommercialBuildingHealth Care and Social AssistanceNewLighting
TO,W,N,ADEMCOMBDGAERNewLI,0.06041507038480454,"Aggregated DemandCommercialBuildingArts, Entertainment and RecreationNewLighting"
TO,W,N,ADEMCOMBDGAFSNewLI,0.06041507038480454,Aggregated DemandCommercialBuildingAccommodation and Food ServicesNewLighting
TO,W,N,ADEMCOMBDGOTSNewLI,0.06041507038480454,Aggregated DemandCommercialBuildingOther ServicesNewLighting
TO,W,N,ADEMCOMBDGWSTOldAE,0.08434908385207973,Aggregated DemandCommercialBuildingWholesale TradeOldAuxiliary Equipment
TO,W,N,ADEMCOMBDGRTTOldAE,0.08434908385207973,Aggregated DemandCommercialBuildingRetail TradeOldAuxiliary Equipment
TO,W,N,ADEMCOMBDGTAWOldAE,0.08434908385207973,Aggregated DemandCommercialBuildingTransportation and WarehousingOldAuxiliary Equipment
TO,W,N,ADEMCOMBDGICIOldAE,0.08434908385207973,Aggregated DemandCommercialBuildingInformation and Cultural IndustriesOldAuxiliary Equipment
TO,W,N,ADEMCOMBDGOFFOldAE,0.08434908385207973,Aggregated DemandCommercialBuildingOfficesOldAuxiliary Equipment
TO,W,N,ADEMCOMBDGEDSOldAE,0.08434908385207973,Aggregated DemandCommercialBuildingEducational ServicesOldAuxiliary Equipment
TO,W,N,ADEMCOMBDGHLCOldAE,0.08434908385207973,Aggregated DemandCommercialBuildingHealth Care and Social AssistanceOldAuxiliary Equipment
TO,W,N,ADEMCOMBDGAEROldAE,0.08434908385207973,"Aggregated DemandCommercialBuildingArts, Entertainment and RecreationOldAuxiliary Equipment"
TO,W,N,ADEMCOMBDGAFSOldAE,0.08434908385207973,Aggregated DemandCommercialBuildingAccommodation and Food ServicesOldAuxiliary Equipment
TO,W,N,ADEMCOMBDGOTSOldAE,0.08434908385207973,Aggregated DemandCommercialBuildingOther ServicesOldAuxiliary Equipment
TO,W,N,ADEMCOMBDGWSTNewAE,0.08434908385207973,Aggregated DemandCommercialBuildingWholesale TradeNewAuxiliary Equipment
TO,W,N,ADEMCOMBDGRTTNewAE,0.08434908385207973,Aggregated DemandCommercialBuildingRetail TradeNewAuxiliary Equipment
TO,W,N,ADEMCOMBDGTAWNewAE,0.08434908385207973,Aggregated DemandCommercialBuildingTransportation and WarehousingNewAuxiliary Equipment
TO,W,N,ADEMCOMBDGICINewAE,0.08434908385207973,Aggregated DemandCommercialBuildingInformation and Cultural IndustriesNewAuxiliary Equipment
TO,W,N,ADEMCOMBDGOFFNewAE,0.08434908385207973,Aggregated DemandCommercialBuildingOfficesNewAuxiliary Equipment
TO,W,N,ADEMCOMBDGEDSNewAE,0.08434908385207973,Aggregated DemandCommercialBuildingEducational ServicesNewAuxiliary Equipment
TO,W,N,ADEMCOMBDGHLCNewAE,0.08434908385207973,Aggregated DemandCommercialBuildingHealth Care and Social AssistanceNewAuxiliary Equipment
TO,W,N,ADEMCOMBDGAERNewAE,0.08434908385207973,"Aggregated DemandCommercialBuildingArts, Entertainment and RecreationNewAuxiliary Equipment"
TO,W,N,ADEMCOMBDGAFSNewAE,0.08434908385207973,Aggregated DemandCommercialBuildingAccommodation and Food ServicesNewAuxiliary Equipment
TO,W,N,ADEMCOMBDGOTSNewAE,0.08434908385207973,Aggregated DemandCommercialBuildingOther ServicesNewAuxiliary Equipment
TO,W,N,ADEMCOMBDGWSTOldAM,0.10303873490152227,Aggregated DemandCommercialBuildingWholesale TradeOldAuxiliary Motors
TO,W,N,ADEMCOMBDGRTTOldAM,0.10303873490152227,Aggregated DemandCommercialBuildingRetail TradeOldAuxiliary Motors
TO,W,N,ADEMCOMBDGTAWOldAM,0.10303873490152227,Aggregated DemandCommercialBuildingTransportation and WarehousingOldAuxiliary Motors
TO,W,N,ADEMCOMBDGICIOldAM,0.10303873490152227,Aggregated DemandCommercialBuildingInformation and Cultural IndustriesOldAuxiliary Motors
TO,W,N,ADEMCOMBDGOFFOldAM,0.10303873490152227,Aggregated DemandCommercialBuildingOfficesOldAuxiliary Motors
TO,W,N,ADEMCOMBDGEDSOldAM,0.10303873490152227,Aggregated DemandCommercialBuildingEducational ServicesOldAuxiliary Motors
TO,W,N,ADEMCOMBDGHLCOldAM,0.10303873490152227,Aggregated DemandCommercialBuildingHealth Care and Social AssistanceOldAuxiliary Motors
TO,W,N,ADEMCOMBDGAEROldAM,0.10303873490152227,"Aggregated DemandCommercialBuildingArts, Entertainment and RecreationOldAuxiliary Motors"
TO,W,N,ADEMCOMBDGAFSOldAM,0.10303873490152227,Aggregated DemandCommercialBuildingAccommodation and Food ServicesOldAuxiliary Motors
TO,W,N,ADEMCOMBDGOTSOldAM,0.10303873490152227,Aggregated DemandCommercialBuildingOther ServicesOldAuxiliary Motors
TO,W,N,ADEMCOMBDGWSTNewAM,0.10303873490152227,Aggregated DemandCommercialBuildingWholesale TradeNewAuxiliary Motors
TO,W,N,ADEMCOMBDGRTTNewAM,0.10303873490152227,Aggregated DemandCommercialBuildingRetail TradeNewAuxiliary Motors
TO,W,N,ADEMCOMBDGTAWNewAM,0.10303873490152227,Aggregated DemandCommercialBuildingTransportation and WarehousingNewAuxiliary Motors
TO,W,N,ADEMCOMBDGICINewAM,0.10303873490152227,Aggregated DemandCommercialBuildingInformation and Cultural IndustriesNewAuxiliary Motors
TO,W,N,ADEMCOMBDGOFFNewAM,0.10303873490152227,Aggregated DemandCommercialBuildingOfficesNewAuxiliary Motors
TO,W,N,ADEMCOMBDGEDSNewAM,0.10303873490152227,Aggregated DemandCommercialBuildingEducational ServicesNewAuxiliary Motors
TO,W,N,ADEMCOMBDGHLCNewAM,0.10303873490152227,Aggregated DemandCommercialBuildingHealth Care and Social AssistanceNewAuxiliary Motors
TO,W,N,ADEMCOMBDGAERNewAM,0.10303873490152227,"Aggregated DemandCommercialBuildingArts, Entertainment and RecreationNewAuxiliary Motors"
TO,W,N,ADEMCOMBDGAFSNewAM,0.10303873490152227,Aggregated DemandCommercialBuildingAccommodation and Food ServicesNewAuxiliary Motors
TO,W,N,ADEMCOMBDGOTSNewAM,0.10303873490152227,Aggregated DemandCommercialBuildingOther ServicesNewAuxiliary Motors
TO,W,N,ADEMCOMBDGWSTOldSC,0.033528431302831785,Aggregated DemandCommercialBuildingWholesale TradeOldSpace Cooling
TO,W,N,ADEMCOMBDGRTTOldSC,0.033528431302831785,Aggregated DemandCommercialBuildingRetail TradeOldSpace Cooling
TO,W,N,ADEMCOMBDGTAWOldSC,0.033528431302831785,Aggregated DemandCommercialBuildingTransportation and WarehousingOldSpace Cooling
