regions,periods,tech,maxact,maxact_units,maxact_notes
TO,2041,RESBDGSATNewWH______STDLFO_16,0,,
TO,2041,RESBDGSATNewWH______STDNGA_16,0,,
TO,2041,RESBDGSATNewWH______STDPRO_16,0,,
TO,2041,RESBDGSATNewWHSTHBCKSTDELC_23,0,,
TO,2041,RESBDGSATNewWHSTHBCKSTDNGA_23,0,,
TO,2041,RESBDGSATNewWHSYS___STDBMA_23,0,,
TO,2041,RESBDGSATNewWHSYS___STDBWP_23,0,,
TO,2041,RESBDGSATNewWHSYS___STDKER_23,0,,
TO,2041,RESBDGSATNewWHSYS___STDLFO_23,0,,
TO,2041,RESBDGSATNewWHSYS___STDPRO_23,0,,
TO,2041,RESBDGSATNewWHWTK___ESRNGA_23,0,,
TO,2041,RESBDGSATNewWHWTK___HIGELC_23,0,,
TO,2041,RESBDGSATNewWHWTK___HIGNGA_23,0,,
TO,2041,RESBDGSATNewWHWTK___STDELC_23,0,,
TO,2041,RESBDGSATNewWHWTK___STDNGA_23,0,,
TO,2041,RESBDGSATOldSHBOI___STDHH2_23,0,,
TO,2041,RESBDGSATOldSHFIR___HIGPRO_23,0,,
TO,2041,RESBDGSATOldSHFIR___STDPRO_23,0,,
TO,2041,RESBDGSATOldSHFUR___ESRNGA_23,0,,
TO,2041,RESBDGSATOldSHFUR___ESRPRO_23,0,,
TO,2041,RESBDGSATOldSHFUR___HIGLFO_23,0,,
TO,2041,RESBDGSATOldSHFUR___HIGNGA_16,0,,
TO,2041,RESBDGSATOldSHFUR___HIGNGA_23,0,,
TO,2041,RESBDGSATOldSHFUR___HIGPRO_23,0,,
TO,2041,RESBDGSATOldSHFUR___MEDNGA_16,0,,
TO,2041,RESBDGSATOldSHFUR___STDBMA_16,0,,
TO,2041,RESBDGSATOldSHFUR___STDBWP_16,0,,
TO,2041,RESBDGSATOldSHFUR___STDELC_23,0,,
TO,2041,RESBDGSATOldSHFUR___STDKER_16,0,,
TO,2041,RESBDGSATOldSHFUR___STDKER_23,0,,
TO,2041,RESBDGSATOldSHFUR___STDLFO_16,0,,
TO,2041,RESBDGSATOldSHFUR___STDLFO_23,0,,
TO,2041,RESBDGSATOldSHFUR___STDNGA_23,0,,
TO,2041,RESBDGSATOldSHFUR___STDPRO_16,0,,
TO,2041,RESBDGSATOldSHFUR___STDPRO_23,0,,
TO,2041,RESBDGSATOldSHHEP___STDNGA_23,0,,
TO,2041,RESBDGSATOldSHPLT___STDELC_16,0,,
TO,2041,RESBDGSATOldSHPLT1000WSTDELC_23,0,,
TO,2041,RESBDGSATOldSHPLT1500WSTDELC_23,0,,
TO,2041,RESBDGSATOldSHPLT500WSTDELC_23,0,,
TO,2041,RESBDGSATOldSHPST___HIGBWP_23,0,,
TO,2041,RESBDGSATOldSHPST___STDBWP_23,0,,
TO,2041,RESBDGSATOldSHSTV___HIGBMA_23,0,,
TO,2041,RESBDGSATOldSHSTV___STDBMA_23,0,,
TO,2041,RESBDGSATOldWH______STDBMA_16,0,,
TO,2041,RESBDGSATOldWH______STDBWP_16,0,,
TO,2041,RESBDGSATOldWH______STDELC_16,0,,
TO,2041,RESBDGSATOldWH______STDKER_16,0,,
TO,2041,RESBDGSATOldWH______STDLFO_16,0,,
TO,2041,RESBDGSATOldWH______STDNGA_16,0,,
TO,2041,RESBDGSATOldWH______STDPRO_16,0,,
TO,2041,RESBDGSATOldWHSTHBCKSTDELC_23,0,,
TO,2041,RESBDGSATOldWHSTHBCKSTDNGA_23,0,,
TO,2041,RESBDGSATOldWHSYS___STDBMA_23,0,,
TO,2041,RESBDGSATOldWHSYS___STDBWP_23,0,,
TO,2041,RESBDGSATOldWHSYS___STDKER_23,0,,
TO,2041,RESBDGSATOldWHSYS___STDLFO_23,0,,
TO,2041,RESBDGSATOldWHSYS___STDPRO_23,0,,
TO,2041,RESBDGSATOldWHWTK___ESRNGA_23,0,,
TO,2041,RESBDGSATOldWHWTK___HIGELC_23,0,,
TO,2041,RESBDGSATOldWHWTK___HIGNGA_23,0,,
TO,2041,RESBDGSATOldWHWTK___STDELC_23,0,,
TO,2041,RESBDGSATOldWHWTK___STDNGA_23,0,,
TO,2041,RESBDGSDENewSHBOI___STDHH2_23,0,,
TO,2041,RESBDGSDENewSHFIR___HIGPRO_23,0,,
TO,2041,RESBDGSDENewSHFIR___STDPRO_23,0,,
TO,2041,RESBDGSDENewSHFUR___ESRNGA_23,0,,
TO,2041,RESBDGSDENewSHFUR___ESRPRO_23,0,,
TO,2041,RESBDGSDENewSHFUR___HIGLFO_23,0,,
TO,2041,RESBDGSDENewSHFUR___HIGNGA_16,0,,
TO,2041,RESBDGSDENewSHFUR___HIGNGA_23,0,,
TO,2041,RESBDGSDENewSHFUR___HIGPRO_23,0,,
TO,2041,RESBDGSDENewSHFUR___MEDNGA_16,0,,
TO,2041,RESBDGSDENewSHFUR___STDBMA_16,0,,
TO,2041,RESBDGSDENewSHFUR___STDBWP_16,0,,
TO,2041,RESBDGSDENewSHFUR___STDELC_23,0,,
TO,2041,RESBDGSDENewSHFUR___STDKER_16,0,,
TO,2041,RESBDGSDENewSHFUR___STDKER_23,0,,
TO,2041,RESBDGSDENewSHFUR___STDLFO_16,0,,
TO,2041,RESBDGSDENewSHFUR___STDLFO_23,0,,
TO,2041,RESBDGSDENewSHFUR___STDNGA_23,0,,
TO,2041,RESBDGSDENewSHFUR___STDPRO_16,0,,
TO,2041,RESBDGSDENewSHFUR___STDPRO_23,0,,
TO,2041,RESBDGSDENewSHHEP___STDNGA_23,0,,
TO,2041,RESBDGSDENewSHPLT___STDELC_16,0,,
TO,2041,RESBDGSDENewSHPLT1000WSTDELC_23,0,,
TO,2041,RESBDGSDENewSHPLT1500WSTDELC_23,0,,
TO,2041,RESBDGSDENewSHPLT500WSTDELC_23,0,,
TO,2041,RESBDGSDENewSHPST___HIGBWP_23,0,,
TO,2041,RESBDGSDENewSHPST___STDBWP_23,0,,
TO,2041,RESBDGSDENewSHSTV___HIGBMA_23,0,,
TO,2041,RESBDGSDENewSHSTV___STDBMA_23,0,,
TO,2041,RESBDGSDENewWH______STDBMA_16,0,,
TO,2041,RESBDGSDENewWH______STDBWP_16,0,,
TO,2041,RESBDGSDENewWH______STDELC_16,0,,
TO,2041,RESBDGSDENewWH______STDKER_16,0,,
TO,2041,RESBDGSDENewWH______STDLFO_16,0,,
TO,2041,RESBDGSDENewWH______STDNGA_16,0,,
TO,2041,RESBDGSDENewWH______STDPRO_16,0,,
TO,2041,RESBDGSDENewWHSTHBCKSTDELC_23,0,,
TO,2041,RESBDGSDENewWHSTHBCKSTDNGA_23,0,,
TO,2041,RESBDGSDENewWHSYS___STDBMA_23,0,,
TO,2041,RESBDGSDENewWHSYS___STDBWP_23,0,,
TO,2041,RESBDGSDENewWHSYS___STDKER_23,0,,
TO,2041,RESBDGSDENewWHSYS___STDLFO_23,0,,
TO,2041,RESBDGSDENewWHSYS___STDPRO_23,0,,
TO,2041,RESBDGSDENewWHWTK___ESRNGA_23,0,,
TO,2041,RESBDGSDENewWHWTK___HIGELC_23,0,,
TO,2041,RESBDGSDENewWHWTK___HIGNGA_23,0,,
TO,2041,RESBDGSDENewWHWTK___STDELC_23,0,,
TO,2041,RESBDGSDENewWHWTK___STDNGA_23,0,,
TO,2041,RESBDGSDEOldSHBOI___STDHH2_23,0,,
TO,2041,RESBDGSDEOldSHFIR___HIGPRO_23,0,,
TO,2041,RESBDGSDEOldSHFIR___STDPRO_23,0,,
TO,2041,RESBDGSDEOldSHFUR___ESRNGA_23,0,,
TO,2041,RESBDGSDEOldSHFUR___ESRPRO_23,0,,
TO,2041,RESBDGSDEOldSHFUR___HIGLFO_23,0,,
TO,2041,RESBDGSDEOldSHFUR___HIGNGA_16,0,,
TO,2041,RESBDGSDEOldSHFUR___HIGNGA_23,0,,
TO,2041,RESBDGSDEOldSHFUR___HIGPRO_23,0,,
TO,2041,RESBDGSDEOldSHFUR___MEDNGA_16,0,,
TO,2041,RESBDGSDEOldSHFUR___STDBMA_16,0,,
TO,2041,RESBDGSDEOldSHFUR___STDBWP_16,0,,
TO,2041,RESBDGSDEOldSHFUR___STDELC_23,0,,
TO,2041,RESBDGSDEOldSHFUR___STDKER_16,0,,
TO,2041,RESBDGSDEOldSHFUR___STDKER_23,0,,
TO,2041,RESBDGSDEOldSHFUR___STDLFO_16,0,,
TO,2041,RESBDGSDEOldSHFUR___STDLFO_23,0,,
TO,2041,RESBDGSDEOldSHFUR___STDNGA_23,0,,
TO,2041,RESBDGSDEOldSHFUR___STDPRO_16,0,,
TO,2041,RESBDGSDEOldSHFUR___STDPRO_23,0,,
TO,2041,RESBDGSDEOldSHHEP___STDNGA_23,0,,
TO,2041,RESBDGSDEOldSHPLT___STDELC_16,0,,
TO,2041,RESBDGSDEOldSHPLT1000WSTDELC_23,0,,
TO,2041,RESBDGSDEOldSHPLT1500WSTDELC_23,0,,
TO,2041,RESBDGSDEOldSHPLT500WSTDELC_23,0,,
TO,2041,RESBDGSDEOldSHPST___HIGBWP_23,0,,
TO,2041,RESBDGSDEOldSHPST___STDBWP_23,0,,
TO,2041,RESBDGSDEOldSHSTV___HIGBMA_23,0,,
TO,2041,RESBDGSDEOldSHSTV___STDBMA_23,0,,
TO,2041,RESBDGSDEOldWH______STDBMA_16,0,,
TO,2041,RESBDGSDEOldWH______STDBWP_16,0,,
TO,2041,RESBDGSDEOldWH______STDELC_16,0,,
TO,2041,RESBDGSDEOldWH______STDKER_16,0,,
TO,2041,RESBDGSDEOldWH______STDLFO_16,0,,
TO,2041,RESBDGSDEOldWH______STDNGA_16,0,,
TO,2041,RESBDGSDEOldWH______STDPRO_16,0,,
TO,2041,RESBDGSDEOldWHSTHBCKSTDELC_23,0,,
TO,2041,RESBDGSDEOldWHSTHBCKSTDNGA_23,0,,
TO,2041,RESBDGSDEOldWHSYS___STDBMA_23,0,,
TO,2041,RESBDGSDEOldWHSYS___STDBWP_23,0,,
TO,2041,RESBDGSDEOldWHSYS___STDKER_23,0,,
TO,2041,RESBDGSDEOldWHSYS___STDLFO_23,0,,
TO,2041,RESBDGSDEOldWHSYS___STDPRO_23,0,,
TO,2041,RESBDGSDEOldWHWTK___ESRNGA_23,0,,
TO,2041,RESBDGSDEOldWHWTK___HIGELC_23,0,,
TO,2041,RESBDGSDEOldWHWTK___HIGNGA_23,0,,
TO,2041,RESBDGSDEOldWHWTK___STDELC_23,0,,
TO,2041,RESBDGSDEOldWHWTK___STDNGA_23,0,,
TO,2042,RESBDGAPANewSHBOI___STDHH2_23,0,,
TO,2042,RESBDGAPANewSHFIR___HIGPRO_23,0,,
TO,2042,RESBDGAPANewSHFIR___STDPRO_23,0,,
TO,2042,RESBDGAPANewSHFUR___ESRNGA_23,0,,
TO,2042,RESBDGAPANewSHFUR___ESRPRO_23,0,,
TO,2042,RESBDGAPANewSHFUR___HIGLFO_23,0,,
TO,2042,RESBDGAPANewSHFUR___HIGNGA_16,0,,
TO,2042,RESBDGAPANewSHFUR___HIGNGA_23,0,,
TO,2042,RESBDGAPANewSHFUR___HIGPRO_23,0,,
TO,2042,RESBDGAPANewSHFUR___MEDNGA_16,0,,
TO,2042,RESBDGAPANewSHFUR___STDBMA_16,0,,
TO,2042,RESBDGAPANewSHFUR___STDBWP_16,0,,
TO,2042,RESBDGAPANewSHFUR___STDELC_23,0,,
TO,2042,RESBDGAPANewSHFUR___STDKER_16,0,,
TO,2042,RESBDGAPANewSHFUR___STDKER_23,0,,
TO,2042,RESBDGAPANewSHFUR___STDLFO_16,0,,
TO,2042,RESBDGAPANewSHFUR___STDLFO_23,0,,
TO,2042,RESBDGAPANewSHFUR___STDNGA_23,0,,
TO,2042,RESBDGAPANewSHFUR___STDPRO_16,0,,
TO,2042,RESBDGAPANewSHFUR___STDPRO_23,0,,
TO,2042,RESBDGAPANewSHHEP___STDNGA_23,0,,
TO,2042,RESBDGAPANewSHPLT___STDELC_16,0,,
TO,2042,RESBDGAPANewSHPLT1000WSTDELC_23,0,,
TO,2042,RESBDGAPANewSHPLT1500WSTDELC_23,0,,
TO,2042,RESBDGAPANewSHPLT500WSTDELC_23,0,,
TO,2042,RESBDGAPANewSHPST___HIGBWP_23,0,,
TO,2042,RESBDGAPANewSHPST___STDBWP_23,0,,
TO,2042,RESBDGAPANewSHSTV___HIGBMA_23,0,,
TO,2042,RESBDGAPANewSHSTV___STDBMA_23,0,,
TO,2042,RESBDGAPANewWH______STDBMA_16,0,,
TO,2042,RESBDGAPANewWH______STDBWP_16,0,,
TO,2042,RESBDGAPANewWH______STDELC_16,0,,
TO,2042,RESBDGAPANewWH______STDKER_16,0,,
TO,2042,RESBDGAPANewWH______STDLFO_16,0,,
TO,2042,RESBDGAPANewWH______STDNGA_16,0,,
TO,2042,RESBDGAPANewWH______STDPRO_16,0,,
TO,2042,RESBDGAPANewWHSTHBCKSTDELC_23,0,,
TO,2042,RESBDGAPANewWHSTHBCKSTDNGA_23,0,,
TO,2042,RESBDGAPANewWHSYS___STDBMA_23,0,,
TO,2042,RESBDGAPANewWHSYS___STDBWP_23,0,,
TO,2042,RESBDGAPANewWHSYS___STDKER_23,0,,
TO,2042,RESBDGAPANewWHSYS___STDLFO_23,0,,
TO,2042,RESBDGAPANewWHSYS___STDPRO_23,0,,
TO,2042,RESBDGAPANewWHWTK___ESRNGA_23,0,,
TO,2042,RESBDGAPANewWHWTK___HIGELC_23,0,,
TO,2042,RESBDGAPANewWHWTK___HIGNGA_23,0,,
TO,2042,RESBDGAPANewWHWTK___STDELC_23,0,,
TO,2042,RESBDGAPANewWHWTK___STDNGA_23,0,,
TO,2042,RESBDGAPAOldSHBOI___STDHH2_23,0,,
TO,2042,RESBDGAPAOldSHFIR___HIGPRO_23,0,,
TO,2042,RESBDGAPAOldSHFIR___STDPRO_23,0,,
TO,2042,RESBDGAPAOldSHFUR___ESRNGA_23,0,,
TO,2042,RESBDGAPAOldSHFUR___ESRPRO_23,0,,
TO,2042,RESBDGAPAOldSHFUR___HIGLFO_23,0,,
TO,2042,RESBDGAPAOldSHFUR___HIGNGA_16,0,,
TO,2042,RESBDGAPAOldSHFUR___HIGNGA_23,0,,
TO,2042,RESBDGAPAOldSHFUR___HIGPRO_23,0,,
TO,2042,RESBDGAPAOldSHFUR___MEDNGA_16,0,,
TO,2042,RESBDGAPAOldSHFUR___STDBMA_16,0,,
TO,2042,RESBDGAPAOldSHFUR___STDBWP_16,0,,
TO,2042,RESBDGAPAOldSHFUR___STDELC_23,0,,
TO,2042,RESBDGAPAOldSHFUR___STDKER_16,0,,
TO,2042,RESBDGAPAOldSHFUR___STDKER_23,0,,
TO,2042,RESBDGAPAOldSHFUR___STDLFO_16,0,,
TO,2042,RESBDGAPAOldSHFUR___STDLFO_23,0,,
TO,2042,RESBDGAPAOldSHFUR___STDNGA_23,0,,
TO,2042,RESBDGAPAOldSHFUR___STDPRO_16,0,,
TO,2042,RESBDGAPAOldSHFUR___STDPRO_23,0,,
TO,2042,RESBDGAPAOldSHHEP___STDNGA_23,0,,
TO,2042,RESBDGAPAOldSHPLT___STDELC_16,0,,
TO,2042,RESBDGAPAOldSHPLT1000WSTDELC_23,0,,
TO,2042,RESBDGAPAOldSHPLT1500WSTDELC_23,0,,
TO,2042,RESBDGAPAOldSHPLT500WSTDELC_23,0,,
TO,2042,RESBDGAPAOldSHPST___HIGBWP_23,0,,
TO,2042,RESBDGAPAOldSHPST___STDBWP_23,0,,
TO,2042,RESBDGAPAOldSHSTV___HIGBMA_23,0,,
TO,2042,RESBDGAPAOldSHSTV___STDBMA_23,0,,
TO,2042,RESBDGAPAOldWH______STDBMA_16,0,,
TO,2042,RESBDGAPAOldWH______STDBWP_16,0,,
TO,2042,RESBDGAPAOldWH______STDELC_16,0,,
TO,2042,RESBDGAPAOldWH______STDKER_16,0,,
TO,2042,RESBDGAPAOldWH______STDLFO_16,0,,
TO,2042,RESBDGAPAOldWH______STDNGA_16,0,,
TO,2042,RESBDGAPAOldWH______STDPRO_16,0,,
TO,2042,RESBDGAPAOldWHSTHBCKSTDELC_23,0,,
TO,2042,RESBDGAPAOldWHSTHBCKSTDNGA_23,0,,
TO,2042,RESBDGAPAOldWHSYS___STDBMA_23,0,,
TO,2042,RESBDGAPAOldWHSYS___STDBWP_23,0,,
TO,2042,RESBDGAPAOldWHSYS___STDKER_23,0,,
TO,2042,RESBDGAPAOldWHSYS___STDLFO_23,0,,
TO,2042,RESBDGAPAOldWHSYS___STDPRO_23,0,,
TO,2042,RESBDGAPAOldWHWTK___ESRNGA_23,0,,
TO,2042,RESBDGAPAOldWHWTK___HIGELC_23,0,,
TO,2042,RESBDGAPAOldWHWTK___HIGNGA_23,0,,
TO,2042,RESBDGAPAOldWHWTK___STDELC_23,0,,
TO,2042,RESBDGAPAOldWHWTK___STDNGA_23,0,,
TO,2042,RESBDGSATNewSHBOI___STDHH2_23,0,,
TO,2042,RESBDGSATNewSHFIR___HIGPRO_23,0,,
TO,2042,RESBDGSATNewSHFIR___STDPRO_23,0,,
TO,2042,RESBDGSATNewSHFUR___ESRNGA_23,0,,
TO,2042,RESBDGSATNewSHFUR___ESRPRO_23,0,,
TO,2042,RESBDGSATNewSHFUR___HIGLFO_23,0,,
TO,2042,RESBDGSATNewSHFUR___HIGNGA_16,0,,
TO,2042,RESBDGSATNewSHFUR___HIGNGA_23,0,,
TO,2042,RESBDGSATNewSHFUR___HIGPRO_23,0,,
TO,2042,RESBDGSATNewSHFUR___MEDNGA_16,0,,
TO,2042,RESBDGSATNewSHFUR___STDBMA_16,0,,
TO,2042,RESBDGSATNewSHFUR___STDBWP_16,0,,
TO,2042,RESBDGSATNewSHFUR___STDELC_23,0,,
TO,2042,RESBDGSATNewSHFUR___STDKER_16,0,,
TO,2042,RESBDGSATNewSHFUR___STDKER_23,0,,
TO,2042,RESBDGSATNewSHFUR___STDLFO_16,0,,
TO,2042,RESBDGSATNewSHFUR___STDLFO_23,0,,
TO,2042,RESBDGSATNewSHFUR___STDNGA_23,0,,
TO,2042,RESBDGSATNewSHFUR___STDPRO_16,0,,
TO,2042,RESBDGSATNewSHFUR___STDPRO_23,0,,
TO,2042,RESBDGSATNewSHHEP___STDNGA_23,0,,
TO,2042,RESBDGSATNewSHPLT___STDELC_16,0,,
TO,2042,RESBDGSATNewSHPLT1000WSTDELC_23,0,,
TO,2042,RESBDGSATNewSHPLT1500WSTDELC_23,0,,
TO,2042,RESBDGSATNewSHPLT500WSTDELC_23,0,,
TO,2042,RESBDGSATNewSHPST___HIGBWP_23,0,,
TO,2042,RESBDGSATNewSHPST___STDBWP_23,0,,
TO,2042,RESBDGSATNewSHSTV___HIGBMA_23,0,,
TO,2042,RESBDGSATNewSHSTV___STDBMA_23,0,,
TO,2042,RESBDGSATNewWH______STDBMA_16,0,,
TO,2042,RESBDGSATNewWH______STDBWP_16,0,,
TO,2042,RESBDGSATNewWH______STDELC_16,0,,
TO,2042,RESBDGSATNewWH______STDKER_16,0,,
TO,2042,RESBDGSATNewWH______STDLFO_16,0,,
TO,2042,RESBDGSATNewWH______STDNGA_16,0,,
TO,2042,RESBDGSATNewWH______STDPRO_16,0,,
TO,2042,RESBDGSATNewWHSTHBCKSTDELC_23,0,,
TO,2042,RESBDGSATNewWHSTHBCKSTDNGA_23,0,,
TO,2042,RESBDGSATNewWHSYS___STDBMA_23,0,,
TO,2042,RESBDGSATNewWHSYS___STDBWP_23,0,,
TO,2042,RESBDGSATNewWHSYS___STDKER_23,0,,
TO,2042,RESBDGSATNewWHSYS___STDLFO_23,0,,
TO,2042,RESBDGSATNewWHSYS___STDPRO_23,0,,
TO,2042,RESBDGSATNewWHWTK___ESRNGA_23,0,,
TO,2042,RESBDGSATNewWHWTK___HIGELC_23,0,,
TO,2042,RESBDGSATNewWHWTK___HIGNGA_23,0,,
TO,2042,RESBDGSATNewWHWTK___STDELC_23,0,,
TO,2042,RESBDGSATNewWHWTK___STDNGA_23,0,,
TO,2042,RESBDGSATOldSHBOI___STDHH2_23,0,,
TO,2042,RESBDGSATOldSHFIR___HIGPRO_23,0,,
TO,2042,RESBDGSATOldSHFIR___STDPRO_23,0,,
TO,2042,RESBDGSATOldSHFUR___ESRNGA_23,0,,
TO,2042,RESBDGSATOldSHFUR___ESRPRO_23,0,,
TO,2042,RESBDGSATOldSHFUR___HIGLFO_23,0,,
TO,2042,RESBDGSATOldSHFUR___HIGNGA_16,0,,
TO,2042,RESBDGSATOldSHFUR___HIGNGA_23,0,,
TO,2042,RESBDGSATOldSHFUR___HIGPRO_23,0,,
TO,2042,RESBDGSATOldSHFUR___MEDNGA_16,0,,
TO,2042,RESBDGSATOldSHFUR___STDBMA_16,0,,
TO,2042,RESBDGSATOldSHFUR___STDBWP_16,0,,
TO,2042,RESBDGSATOldSHFUR___STDELC_23,0,,
TO,2042,RESBDGSATOldSHFUR___STDKER_16,0,,
TO,2042,RESBDGSATOldSHFUR___STDKER_23,0,,
TO,2042,RESBDGSATOldSHFUR___STDLFO_16,0,,
TO,2042,RESBDGSATOldSHFUR___STDLFO_23,0,,
TO,2042,RESBDGSATOldSHFUR___STDNGA_23,0,,
TO,2042,RESBDGSATOldSHFUR___STDPRO_16,0,,
TO,2042,RESBDGSATOldSHFUR___STDPRO_23,0,,
TO,2042,RESBDGSATOldSHHEP___STDNGA_23,0,,
TO,2042,RESBDGSATOldSHPLT___STDELC_16,0,,
TO,2042,RESBDGSATOldSHPLT1000WSTDELC_23,0,,
TO,2042,RESBDGSATOldSHPLT1500WSTDELC_23,0,,
TO,2042,RESBDGSATOldSHPLT500WSTDELC_23,0,,
TO,2042,RESBDGSATOldSHPST___HIGBWP_23,0,,
TO,2042,RESBDGSATOldSHPST___STDBWP_23,0,,
TO,2042,RESBDGSATOldSHSTV___HIGBMA_23,0,,
TO,2042,RESBDGSATOldSHSTV___STDBMA_23,0,,
TO,2042,RESBDGSATOldWH______STDBMA_16,0,,
TO,2042,RESBDGSATOldWH______STDBWP_16,0,,
TO,2042,RESBDGSATOldWH______STDELC_16,0,,
TO,2042,RESBDGSATOldWH______STDKER_16,0,,
TO,2042,RESBDGSATOldWH______STDLFO_16,0,,
TO,2042,RESBDGSATOldWH______STDNGA_16,0,,
TO,2042,RESBDGSATOldWH______STDPRO_16,0,,
TO,2042,RESBDGSATOldWHSTHBCKSTDELC_23,0,,
TO,2042,RESBDGSATOldWHSTHBCKSTDNGA_23,0,,
TO,2042,RESBDGSATOldWHSYS___STDBMA_23,0,,
TO,2042,RESBDGSATOldWHSYS___STDBWP_23,0,,
TO,2042,RESBDGSATOldWHSYS___STDKER_23,0,,
TO,2042,RESBDGSATOldWHSYS___STDLFO_23,0,,
TO,2042,RESBDGSATOldWHSYS___STDPRO_23,0,,
TO,2042,RESBDGSATOldWHWTK___ESRNGA_23,0,,
TO,2042,RESBDGSATOldWHWTK___HIGELC_23,0,,
TO,2042,RESBDGSATOldWHWTK___HIGNGA_23,0,,
TO,2042,RESBDGSATOldWHWTK___STDELC_23,0,,
TO,2042,RESBDGSATOldWHWTK___STDNGA_23,0,,
TO,2042,RESBDGSDENewSHBOI___STDHH2_23,0,,
TO,2042,RESBDGSDENewSHFIR___HIGPRO_23,0,,
TO,2042,RESBDGSDENewSHFIR___STDPRO_23,0,,
TO,2042,RESBDGSDENewSHFUR___ESRNGA_23,0,,
TO,2042,RESBDGSDENewSHFUR___ESRPRO_23,0,,
TO,2042,RESBDGSDENewSHFUR___HIGLFO_23,0,,
TO,2042,RESBDGSDENewSHFUR___HIGNGA_16,0,,
TO,2042,RESBDGSDENewSHFUR___HIGNGA_23,0,,
TO,2042,RESBDGSDENewSHFUR___HIGPRO_23,0,,
TO,2042,RESBDGSDENewSHFUR___MEDNGA_16,0,,
TO,2042,RESBDGSDENewSHFUR___STDBMA_16,0,,
TO,2042,RESBDGSDENewSHFUR___STDBWP_16,0,,
TO,2042,RESBDGSDENewSHFUR___STDELC_23,0,,
TO,2042,RESBDGSDENewSHFUR___STDKER_16,0,,
TO,2042,RESBDGSDENewSHFUR___STDKER_23,0,,
TO,2042,RESBDGSDENewSHFUR___STDLFO_16,0,,
TO,2042,RESBDGSDENewSHFUR___STDLFO_23,0,,
TO,2042,RESBDGSDENewSHFUR___STDNGA_23,0,,
TO,2042,RESBDGSDENewSHFUR___STDPRO_16,0,,
TO,2042,RESBDGSDENewSHFUR___STDPRO_23,0,,
TO,2042,RESBDGSDENewSHHEP___STDNGA_23,0,,
TO,2042,RESBDGSDENewSHPLT___STDELC_16,0,,
TO,2042,RESBDGSDENewSHPLT1000WSTDELC_23,0,,
TO,2042,RESBDGSDENewSHPLT1500WSTDELC_23,0,,
TO,2042,RESBDGSDENewSHPLT500WSTDELC_23,0,,
TO,2042,RESBDGSDENewSHPST___HIGBWP_23,0,,
TO,2042,RESBDGSDENewSHPST___STDBWP_23,0,,
TO,2042,RESBDGSDENewSHSTV___HIGBMA_23,0,,
TO,2042,RESBDGSDENewSHSTV___STDBMA_23,0,,
TO,2042,RESBDGSDENewWH______STDBMA_16,0,,
TO,2042,RESBDGSDENewWH______STDBWP_16,0,,
TO,2042,RESBDGSDENewWH______STDELC_16,0,,
TO,2042,RESBDGSDENewWH______STDKER_16,0,,
TO,2042,RESBDGSDENewWH______STDLFO_16,0,,
TO,2042,RESBDGSDENewWH______STDNGA_16,0,,
TO,2042,RESBDGSDENewWH______STDPRO_16,0,,
TO,2042,RESBDGSDENewWHSTHBCKSTDELC_23,0,,
TO,2042,RESBDGSDENewWHSTHBCKSTDNGA_23,0,,
TO,2042,RESBDGSDENewWHSYS___STDBMA_23,0,,
TO,2042,RESBDGSDENewWHSYS___STDBWP_23,0,,
TO,2042,RESBDGSDENewWHSYS___STDKER_23,0,,
TO,2042,RESBDGSDENewWHSYS___STDLFO_23,0,,
TO,2042,RESBDGSDENewWHSYS___STDPRO_23,0,,
TO,2042,RESBDGSDENewWHWTK___ESRNGA_23,0,,
TO,2042,RESBDGSDENewWHWTK___HIGELC_23,0,,
TO,2042,RESBDGSDENewWHWTK___HIGNGA_23,0,,
TO,2042,RESBDGSDENewWHWTK___STDELC_23,0,,
TO,2042,RESBDGSDENewWHWTK___STDNGA_23,0,,
TO,2042,RESBDGSDEOldSHBOI___STDHH2_23,0,,
TO,2042,RESBDGSDEOldSHFIR___HIGPRO_23,0,,
TO,2042,RESBDGSDEOldSHFIR___STDPRO_23,0,,
TO,2042,RESBDGSDEOldSHFUR___ESRNGA_23,0,,
TO,2042,RESBDGSDEOldSHFUR___ESRPRO_23,0,,
TO,2042,RESBDGSDEOldSHFUR___HIGLFO_23,0,,
TO,2042,RESBDGSDEOldSHFUR___HIGNGA_16,0,,
TO,2042,RESBDGSDEOldSHFUR___HIGNGA_23,0,,
TO,2042,RESBDGSDEOldSHFUR___HIGPRO_23,0,,
TO,2042,RESBDGSDEOldSHFUR___MEDNGA_16,0,,
TO,2042,RESBDGSDEOldSHFUR___STDBMA_16,0,,
TO,2042,RESBDGSDEOldSHFUR___STDBWP_16,0,,
TO,2042,RESBDGSDEOldSHFUR___STDELC_23,0,,
TO,2042,RESBDGSDEOldSHFUR___STDKER_16,0,,
TO,2042,RESBDGSDEOldSHFUR___STDKER_23,0,,
TO,2042,RESBDGSDEOldSHFUR___STDLFO_16,0,,
TO,2042,RESBDGSDEOldSHFUR___STDLFO_23,0,,
TO,2042,RESBDGSDEOldSHFUR___STDNGA_23,0,,
TO,2042,RESBDGSDEOldSHFUR___STDPRO_16,0,,
TO,2042,RESBDGSDEOldSHFUR___STDPRO_23,0,,
TO,2042,RESBDGSDEOldSHHEP___STDNGA_23,0,,
TO,2042,RESBDGSDEOldSHPLT___STDELC_16,0,,
