regions,emis_comm,input_comm,tech,vintage,output_comm,emis_act,emis_act_units,emis_act_notes
TO,CH4,PUBBDGLFO,PUBBDGPSIOldSHFUR___STDLFO_EX,2005,EUEPUBBDGPSIOldSH,0.000859106529209622,t/TJ,PublicBuildingPost-Secondary InstitutionOldSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil
TO,CH4,PUBBDGNGA,PUBBDGHSPOldWH______STDNGA_EX,2005,EUEPUBBDGHSPOldWH,0.0011560838129518881,t/TJ,PublicBuildingHospitalOldWater HeatingStandard EfficiencyNatural Gas
TO,CH4,PUBBDGNGA,PUBBDGMUNOldWH______STDNGA_EX,2005,EUEPUBBDGMUNOldWH,0.0011560838129518881,t/TJ,PublicBuildingMunicipalityOldWater HeatingStandard EfficiencyNatural Gas
TO,CH4,PUBBDGNGA,PUBBDGPSIOldWH______STDNGA_EX,2005,EUEPUBBDGPSIOldWH,0.0011560838129518881,t/TJ,PublicBuildingPost-Secondary InstitutionOldWater HeatingStandard EfficiencyNatural Gas
TO,CH4,PUBBDGNGA,PUBBDGSBDOldWH______STDNGA_EX,2005,EUEPUBBDGSBDOldWH,0.0011560838129518881,t/TJ,PublicBuildingSchool boardOldWater HeatingStandard EfficiencyNatural Gas
TO,CH4,PUBBDGLFO,PUBBDGHSPOldWH______STDLFO_EX,2005,EUEPUBBDGHSPOldWH,0.0008482317630170951,t/TJ,PublicBuildingHospitalOldWater HeatingStandard EfficiencyLight Fuel Oil
TO,CH4,PUBBDGLFO,PUBBDGPSIOldWH______STDLFO_EX,2005,EUEPUBBDGPSIOldWH,0.0008482317630170951,t/TJ,PublicBuildingPost-Secondary InstitutionOldWater HeatingStandard EfficiencyLight Fuel Oil
TO,CH4,PUBBDGNGA,PUBBDGHSPOldSHFUR___STDNGA_EX,2000,EUEPUBBDGHSPOldSH,0.0011849859082756853,t/TJ,PublicBuildingHospitalOldSpace HeatingFurnaceStandard EfficiencyNatural Gas
TO,CH4,PUBBDGNGA,PUBBDGMUNOldSHFUR___STDNGA_EX,2000,EUEPUBBDGMUNOldSH,0.0011849859082756853,t/TJ,PublicBuildingMunicipalityOldSpace HeatingFurnaceStandard EfficiencyNatural Gas
TO,CH4,PUBBDGNGA,PUBBDGPSIOldSHFUR___STDNGA_EX,2000,EUEPUBBDGPSIOldSH,0.0011849859082756853,t/TJ,PublicBuildingPost-Secondary InstitutionOldSpace HeatingFurnaceStandard EfficiencyNatural Gas
TO,CH4,PUBBDGNGA,PUBBDGSBDOldSHFUR___STDNGA_EX,2000,EUEPUBBDGSBDOldSH,0.0011849859082756853,t/TJ,PublicBuildingSchool boardOldSpace HeatingFurnaceStandard EfficiencyNatural Gas
TO,CH4,PUBBDGLFO,PUBBDGHSPOldSHFUR___STDLFO_EX,2000,EUEPUBBDGHSPOldSH,0.000859106529209622,t/TJ,PublicBuildingHospitalOldSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil
TO,CH4,PUBBDGLFO,PUBBDGPSIOldSHFUR___STDLFO_EX,2000,EUEPUBBDGPSIOldSH,0.000859106529209622,t/TJ,PublicBuildingPost-Secondary InstitutionOldSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil
TO,CH4,PUBBDGNGA,PUBBDGHSPOldSHFUR___STDNGA_EX,1995,EUEPUBBDGHSPOldSH,0.0011849859082756853,t/TJ,PublicBuildingHospitalOldSpace HeatingFurnaceStandard EfficiencyNatural Gas
TO,CH4,PUBBDGNGA,PUBBDGMUNOldSHFUR___STDNGA_EX,1995,EUEPUBBDGMUNOldSH,0.0011849859082756853,t/TJ,PublicBuildingMunicipalityOldSpace HeatingFurnaceStandard EfficiencyNatural Gas
TO,CH4,PUBBDGNGA,PUBBDGPSIOldSHFUR___STDNGA_EX,1995,EUEPUBBDGPSIOldSH,0.0011849859082756853,t/TJ,PublicBuildingPost-Secondary InstitutionOldSpace HeatingFurnaceStandard EfficiencyNatural Gas
TO,CH4,PUBBDGNGA,PUBBDGSBDOldSHFUR___STDNGA_EX,1995,EUEPUBBDGSBDOldSH,0.0011849859082756853,t/TJ,PublicBuildingSchool boardOldSpace HeatingFurnaceStandard EfficiencyNatural Gas
TO,CH4,PUBBDGLFO,PUBBDGHSPOldSHFUR___STDLFO_EX,1995,EUEPUBBDGHSPOldSH,0.000859106529209622,t/TJ,PublicBuildingHospitalOldSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil
TO,CH4,PUBBDGLFO,PUBBDGPSIOldSHFUR___STDLFO_EX,1995,EUEPUBBDGPSIOldSH,0.000859106529209622,t/TJ,PublicBuildingPost-Secondary InstitutionOldSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil
TO,N2O,PUBBDGNGA,PUBBDGHSPOldSC______STDNGA_EX,2015,EUEPUBBDGHSPOldSC,0.0002528446109283264,t/TJ,PublicBuildingHospitalOldSpace CoolingStandard EfficiencyNatural Gas
TO,N2O,PUBBDGNGA,PUBBDGMUNOldSC______STDNGA_EX,2015,EUEPUBBDGMUNOldSC,0.0002528446109283264,t/TJ,PublicBuildingMunicipalityOldSpace CoolingStandard EfficiencyNatural Gas
TO,N2O,PUBBDGNGA,PUBBDGPSIOldSC______STDNGA_EX,2015,EUEPUBBDGPSIOldSC,0.0002528446109283264,t/TJ,PublicBuildingPost-Secondary InstitutionOldSpace CoolingStandard EfficiencyNatural Gas
TO,N2O,PUBBDGNGA,PUBBDGSBDOldSC______STDNGA_EX,2015,EUEPUBBDGSBDOldSC,0.0002528446109283264,t/TJ,PublicBuildingSchool boardOldSpace CoolingStandard EfficiencyNatural Gas
TO,N2O,PUBBDGNGA,PUBBDGHSPOldAE______STDNGA_EX,2015,EUEPUBBDGHSPOldAE,0.0013796093734602575,t/TJ,PublicBuildingHospitalOldAuxiliary EquipmentStandard EfficiencyNatural Gas
TO,N2O,PUBBDGNGA,PUBBDGMUNOldAE______STDNGA_EX,2015,EUEPUBBDGMUNOldAE,0.0013796093734602575,t/TJ,PublicBuildingMunicipalityOldAuxiliary EquipmentStandard EfficiencyNatural Gas
TO,N2O,PUBBDGNGA,PUBBDGPSIOldAE______STDNGA_EX,2015,EUEPUBBDGPSIOldAE,0.0013796093734602575,t/TJ,PublicBuildingPost-Secondary InstitutionOldAuxiliary EquipmentStandard EfficiencyNatural Gas
TO,N2O,PUBBDGNGA,PUBBDGSBDOldAE______STDNGA_EX,2015,EUEPUBBDGSBDOldAE,0.0013796093734602575,t/TJ,PublicBuildingSchool boardOldAuxiliary EquipmentStandard EfficiencyNatural Gas
TO,N2O,PUBBDGNGA,PUBBDGHSPOldSHFUR___STDNGA_EX,2015,EUEPUBBDGHSPOldSH,0.0011209326159364592,t/TJ,PublicBuildingHospitalOldSpace HeatingFurnaceStandard EfficiencyNatural Gas
TO,N2O,PUBBDGNGA,PUBBDGMUNOldSHFUR___STDNGA_EX,2015,EUEPUBBDGMUNOldSH,0.0011209326159364592,t/TJ,PublicBuildingMunicipalityOldSpace HeatingFurnaceStandard EfficiencyNatural Gas
TO,N2O,PUBBDGNGA,PUBBDGPSIOldSHFUR___STDNGA_EX,2015,EUEPUBBDGPSIOldSH,0.0011209326159364592,t/TJ,PublicBuildingPost-Secondary InstitutionOldSpace HeatingFurnaceStandard EfficiencyNatural Gas
TO,N2O,PUBBDGNGA,PUBBDGSBDOldSHFUR___STDNGA_EX,2015,EUEPUBBDGSBDOldSH,0.0011209326159364592,t/TJ,PublicBuildingSchool boardOldSpace HeatingFurnaceStandard EfficiencyNatural Gas
TO,N2O,PUBBDGLFO,PUBBDGHSPOldSHFUR___STDLFO_EX,2015,EUEPUBBDGHSPOldSH,0.0010243193232883955,t/TJ,PublicBuildingHospitalOldSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil
TO,N2O,PUBBDGLFO,PUBBDGPSIOldSHFUR___STDLFO_EX,2015,EUEPUBBDGPSIOldSH,0.0010243193232883955,t/TJ,PublicBuildingPost-Secondary InstitutionOldSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil
TO,N2O,PUBBDGNGA,PUBBDGHSPOldWH______STDNGA_EX,2015,EUEPUBBDGHSPOldWH,0.0010935927960355701,t/TJ,PublicBuildingHospitalOldWater HeatingStandard EfficiencyNatural Gas
TO,N2O,PUBBDGNGA,PUBBDGMUNOldWH______STDNGA_EX,2015,EUEPUBBDGMUNOldWH,0.0010935927960355701,t/TJ,PublicBuildingMunicipalityOldWater HeatingStandard EfficiencyNatural Gas
TO,N2O,PUBBDGNGA,PUBBDGPSIOldWH______STDNGA_EX,2015,EUEPUBBDGPSIOldWH,0.0010935927960355701,t/TJ,PublicBuildingPost-Secondary InstitutionOldWater HeatingStandard EfficiencyNatural Gas
TO,N2O,PUBBDGNGA,PUBBDGSBDOldWH______STDNGA_EX,2015,EUEPUBBDGSBDOldWH,0.0010935927960355701,t/TJ,PublicBuildingSchool boardOldWater HeatingStandard EfficiencyNatural Gas
TO,N2O,PUBBDGLFO,PUBBDGHSPOldWH______STDLFO_EX,2015,EUEPUBBDGHSPOldWH,0.001011353255904998,t/TJ,PublicBuildingHospitalOldWater HeatingStandard EfficiencyLight Fuel Oil
TO,N2O,PUBBDGLFO,PUBBDGPSIOldWH______STDLFO_EX,2015,EUEPUBBDGPSIOldWH,0.001011353255904998,t/TJ,PublicBuildingPost-Secondary InstitutionOldWater HeatingStandard EfficiencyLight Fuel Oil
TO,N2O,PUBBDGNGA,PUBBDGHSPOldSC______STDNGA_EX,2010,EUEPUBBDGHSPOldSC,0.0002528446109283264,t/TJ,PublicBuildingHospitalOldSpace CoolingStandard EfficiencyNatural Gas
TO,N2O,PUBBDGNGA,PUBBDGMUNOldSC______STDNGA_EX,2010,EUEPUBBDGMUNOldSC,0.0002528446109283264,t/TJ,PublicBuildingMunicipalityOldSpace CoolingStandard EfficiencyNatural Gas
TO,N2O,PUBBDGNGA,PUBBDGPSIOldSC______STDNGA_EX,2010,EUEPUBBDGPSIOldSC,0.0002528446109283264,t/TJ,PublicBuildingPost-Secondary InstitutionOldSpace CoolingStandard EfficiencyNatural Gas
TO,N2O,PUBBDGNGA,PUBBDGSBDOldSC______STDNGA_EX,2010,EUEPUBBDGSBDOldSC,0.0002528446109283264,t/TJ,PublicBuildingSchool boardOldSpace CoolingStandard EfficiencyNatural Gas
TO,N2O,PUBBDGNGA,PUBBDGHSPOldAE______STDNGA_EX,2010,EUEPUBBDGHSPOldAE,0.0013796093734602575,t/TJ,PublicBuildingHospitalOldAuxiliary EquipmentStandard EfficiencyNatural Gas
TO,N2O,PUBBDGNGA,PUBBDGMUNOldAE______STDNGA_EX,2010,EUEPUBBDGMUNOldAE,0.0013796093734602575,t/TJ,PublicBuildingMunicipalityOldAuxiliary EquipmentStandard EfficiencyNatural Gas
TO,N2O,PUBBDGNGA,PUBBDGPSIOldAE______STDNGA_EX,2010,EUEPUBBDGPSIOldAE,0.0013796093734602575,t/TJ,PublicBuildingPost-Secondary InstitutionOldAuxiliary EquipmentStandard EfficiencyNatural Gas
TO,N2O,PUBBDGNGA,PUBBDGSBDOldAE______STDNGA_EX,2010,EUEPUBBDGSBDOldAE,0.0013796093734602575,t/TJ,PublicBuildingSchool boardOldAuxiliary EquipmentStandard EfficiencyNatural Gas
TO,N2O,PUBBDGNGA,PUBBDGHSPOldSHFUR___STDNGA_EX,2010,EUEPUBBDGHSPOldSH,0.0011209326159364592,t/TJ,PublicBuildingHospitalOldSpace HeatingFurnaceStandard EfficiencyNatural Gas
TO,N2O,PUBBDGNGA,PUBBDGMUNOldSHFUR___STDNGA_EX,2010,EUEPUBBDGMUNOldSH,0.0011209326159364592,t/TJ,PublicBuildingMunicipalityOldSpace HeatingFurnaceStandard EfficiencyNatural Gas
TO,N2O,PUBBDGNGA,PUBBDGPSIOldSHFUR___STDNGA_EX,2010,EUEPUBBDGPSIOldSH,0.0011209326159364592,t/TJ,PublicBuildingPost-Secondary InstitutionOldSpace HeatingFurnaceStandard EfficiencyNatural Gas
TO,N2O,PUBBDGNGA,PUBBDGSBDOldSHFUR___STDNGA_EX,2010,EUEPUBBDGSBDOldSH,0.0011209326159364592,t/TJ,PublicBuildingSchool boardOldSpace HeatingFurnaceStandard EfficiencyNatural Gas
TO,N2O,PUBBDGLFO,PUBBDGHSPOldSHFUR___STDLFO_EX,2010,EUEPUBBDGHSPOldSH,0.0010243193232883955,t/TJ,PublicBuildingHospitalOldSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil
TO,N2O,PUBBDGLFO,PUBBDGPSIOldSHFUR___STDLFO_EX,2010,EUEPUBBDGPSIOldSH,0.0010243193232883955,t/TJ,PublicBuildingPost-Secondary InstitutionOldSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil
TO,N2O,PUBBDGNGA,PUBBDGHSPOldWH______STDNGA_EX,2010,EUEPUBBDGHSPOldWH,0.0010935927960355701,t/TJ,PublicBuildingHospitalOldWater HeatingStandard EfficiencyNatural Gas
TO,N2O,PUBBDGNGA,PUBBDGMUNOldWH______STDNGA_EX,2010,EUEPUBBDGMUNOldWH,0.0010935927960355701,t/TJ,PublicBuildingMunicipalityOldWater HeatingStandard EfficiencyNatural Gas
TO,N2O,PUBBDGNGA,PUBBDGPSIOldWH______STDNGA_EX,2010,EUEPUBBDGPSIOldWH,0.0010935927960355701,t/TJ,PublicBuildingPost-Secondary InstitutionOldWater HeatingStandard EfficiencyNatural Gas
TO,N2O,PUBBDGNGA,PUBBDGSBDOldWH______STDNGA_EX,2010,EUEPUBBDGSBDOldWH,0.0010935927960355701,t/TJ,PublicBuildingSchool boardOldWater HeatingStandard EfficiencyNatural Gas
TO,N2O,PUBBDGLFO,PUBBDGHSPOldWH______STDLFO_EX,2010,EUEPUBBDGHSPOldWH,0.001011353255904998,t/TJ,PublicBuildingHospitalOldWater HeatingStandard EfficiencyLight Fuel Oil
TO,N2O,PUBBDGLFO,PUBBDGPSIOldWH______STDLFO_EX,2010,EUEPUBBDGPSIOldWH,0.001011353255904998,t/TJ,PublicBuildingPost-Secondary InstitutionOldWater HeatingStandard EfficiencyLight Fuel Oil
TO,N2O,PUBBDGNGA,PUBBDGHSPOldSC______STDNGA_EX,2005,EUEPUBBDGHSPOldSC,0.0002528446109283264,t/TJ,PublicBuildingHospitalOldSpace CoolingStandard EfficiencyNatural Gas
TO,N2O,PUBBDGNGA,PUBBDGMUNOldSC______STDNGA_EX,2005,EUEPUBBDGMUNOldSC,0.0002528446109283264,t/TJ,PublicBuildingMunicipalityOldSpace CoolingStandard EfficiencyNatural Gas
TO,N2O,PUBBDGNGA,PUBBDGPSIOldSC______STDNGA_EX,2005,EUEPUBBDGPSIOldSC,0.0002528446109283264,t/TJ,PublicBuildingPost-Secondary InstitutionOldSpace CoolingStandard EfficiencyNatural Gas
TO,N2O,PUBBDGNGA,PUBBDGSBDOldSC______STDNGA_EX,2005,EUEPUBBDGSBDOldSC,0.0002528446109283264,t/TJ,PublicBuildingSchool boardOldSpace CoolingStandard EfficiencyNatural Gas
TO,N2O,PUBBDGNGA,PUBBDGHSPOldSHFUR___STDNGA_EX,2005,EUEPUBBDGHSPOldSH,0.0011209326159364592,t/TJ,PublicBuildingHospitalOldSpace HeatingFurnaceStandard EfficiencyNatural Gas
TO,N2O,PUBBDGNGA,PUBBDGMUNOldSHFUR___STDNGA_EX,2005,EUEPUBBDGMUNOldSH,0.0011209326159364592,t/TJ,PublicBuildingMunicipalityOldSpace HeatingFurnaceStandard EfficiencyNatural Gas
TO,N2O,PUBBDGNGA,PUBBDGPSIOldSHFUR___STDNGA_EX,2005,EUEPUBBDGPSIOldSH,0.0011209326159364592,t/TJ,PublicBuildingPost-Secondary InstitutionOldSpace HeatingFurnaceStandard EfficiencyNatural Gas
TO,N2O,PUBBDGNGA,PUBBDGSBDOldSHFUR___STDNGA_EX,2005,EUEPUBBDGSBDOldSH,0.0011209326159364592,t/TJ,PublicBuildingSchool boardOldSpace HeatingFurnaceStandard EfficiencyNatural Gas
TO,N2O,PUBBDGLFO,PUBBDGHSPOldSHFUR___STDLFO_EX,2005,EUEPUBBDGHSPOldSH,0.0010243193232883955,t/TJ,PublicBuildingHospitalOldSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil
TO,N2O,PUBBDGLFO,PUBBDGPSIOldSHFUR___STDLFO_EX,2005,EUEPUBBDGPSIOldSH,0.0010243193232883955,t/TJ,PublicBuildingPost-Secondary InstitutionOldSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil
TO,N2O,PUBBDGNGA,PUBBDGHSPOldWH______STDNGA_EX,2005,EUEPUBBDGHSPOldWH,0.0010935927960355701,t/TJ,PublicBuildingHospitalOldWater HeatingStandard EfficiencyNatural Gas
TO,N2O,PUBBDGNGA,PUBBDGMUNOldWH______STDNGA_EX,2005,EUEPUBBDGMUNOldWH,0.0010935927960355701,t/TJ,PublicBuildingMunicipalityOldWater HeatingStandard EfficiencyNatural Gas
TO,N2O,PUBBDGNGA,PUBBDGPSIOldWH______STDNGA_EX,2005,EUEPUBBDGPSIOldWH,0.0010935927960355701,t/TJ,PublicBuildingPost-Secondary InstitutionOldWater HeatingStandard EfficiencyNatural Gas
TO,N2O,PUBBDGNGA,PUBBDGSBDOldWH______STDNGA_EX,2005,EUEPUBBDGSBDOldWH,0.0010935927960355701,t/TJ,PublicBuildingSchool boardOldWater HeatingStandard EfficiencyNatural Gas
TO,N2O,PUBBDGLFO,PUBBDGHSPOldWH______STDLFO_EX,2005,EUEPUBBDGHSPOldWH,0.001011353255904998,t/TJ,PublicBuildingHospitalOldWater HeatingStandard EfficiencyLight Fuel Oil
TO,N2O,PUBBDGLFO,PUBBDGPSIOldWH______STDLFO_EX,2005,EUEPUBBDGPSIOldWH,0.001011353255904998,t/TJ,PublicBuildingPost-Secondary InstitutionOldWater HeatingStandard EfficiencyLight Fuel Oil
TO,N2O,PUBBDGNGA,PUBBDGHSPOldSHFUR___STDNGA_EX,2000,EUEPUBBDGHSPOldSH,0.0011209326159364592,t/TJ,PublicBuildingHospitalOldSpace HeatingFurnaceStandard EfficiencyNatural Gas
TO,N2O,PUBBDGNGA,PUBBDGMUNOldSHFUR___STDNGA_EX,2000,EUEPUBBDGMUNOldSH,0.0011209326159364592,t/TJ,PublicBuildingMunicipalityOldSpace HeatingFurnaceStandard EfficiencyNatural Gas
TO,N2O,PUBBDGNGA,PUBBDGPSIOldSHFUR___STDNGA_EX,2000,EUEPUBBDGPSIOldSH,0.0011209326159364592,t/TJ,PublicBuildingPost-Secondary InstitutionOldSpace HeatingFurnaceStandard EfficiencyNatural Gas
TO,N2O,PUBBDGNGA,PUBBDGSBDOldSHFUR___STDNGA_EX,2000,EUEPUBBDGSBDOldSH,0.0011209326159364592,t/TJ,PublicBuildingSchool boardOldSpace HeatingFurnaceStandard EfficiencyNatural Gas
TO,N2O,PUBBDGLFO,PUBBDGHSPOldSHFUR___STDLFO_EX,2000,EUEPUBBDGHSPOldSH,0.0010243193232883955,t/TJ,PublicBuildingHospitalOldSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil
TO,N2O,PUBBDGLFO,PUBBDGPSIOldSHFUR___STDLFO_EX,2000,EUEPUBBDGPSIOldSH,0.0010243193232883955,t/TJ,PublicBuildingPost-Secondary InstitutionOldSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil
TO,N2O,PUBBDGNGA,PUBBDGHSPOldSHFUR___STDNGA_EX,1995,EUEPUBBDGHSPOldSH,0.0011209326159364592,t/TJ,PublicBuildingHospitalOldSpace HeatingFurnaceStandard EfficiencyNatural Gas
TO,N2O,PUBBDGNGA,PUBBDGMUNOldSHFUR___STDNGA_EX,1995,EUEPUBBDGMUNOldSH,0.0011209326159364592,t/TJ,PublicBuildingMunicipalityOldSpace HeatingFurnaceStandard EfficiencyNatural Gas
TO,N2O,PUBBDGNGA,PUBBDGPSIOldSHFUR___STDNGA_EX,1995,EUEPUBBDGPSIOldSH,0.0011209326159364592,t/TJ,PublicBuildingPost-Secondary InstitutionOldSpace HeatingFurnaceStandard EfficiencyNatural Gas
TO,N2O,PUBBDGNGA,PUBBDGSBDOldSHFUR___STDNGA_EX,1995,EUEPUBBDGSBDOldSH,0.0011209326159364592,t/TJ,PublicBuildingSchool boardOldSpace HeatingFurnaceStandard EfficiencyNatural Gas
TO,N2O,PUBBDGLFO,PUBBDGHSPOldSHFUR___STDLFO_EX,1995,EUEPUBBDGHSPOldSH,0.0010243193232883955,t/TJ,PublicBuildingHospitalOldSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil
TO,N2O,PUBBDGLFO,PUBBDGPSIOldSHFUR___STDLFO_EX,1995,EUEPUBBDGPSIOldSH,0.0010243193232883955,t/TJ,PublicBuildingPost-Secondary InstitutionOldSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil
TO,CO2e,PUBBDGNGA,PUBBDGHSPOldSC______STDNGA_EX,2015,EUEPUBBDGHSPOldSC,13.720121571067251,t/TJ,PublicBuildingHospitalOldSpace CoolingStandard EfficiencyNatural Gas
TO,CO2e,PUBBDGNGA,PUBBDGMUNOldSC______STDNGA_EX,2015,EUEPUBBDGMUNOldSC,13.720121571067251,t/TJ,PublicBuildingMunicipalityOldSpace CoolingStandard EfficiencyNatural Gas
TO,CO2e,PUBBDGNGA,PUBBDGPSIOldSC______STDNGA_EX,2015,EUEPUBBDGPSIOldSC,13.720121571067251,t/TJ,PublicBuildingPost-Secondary InstitutionOldSpace CoolingStandard EfficiencyNatural Gas
TO,CO2e,PUBBDGNGA,PUBBDGSBDOldSC______STDNGA_EX,2015,EUEPUBBDGSBDOldSC,13.720121571067251,t/TJ,PublicBuildingSchool boardOldSpace CoolingStandard EfficiencyNatural Gas
TO,CO2e,PUBBDGNGA,PUBBDGHSPOldAE______STDNGA_EX,2015,EUEPUBBDGHSPOldAE,74.86182226689527,t/TJ,PublicBuildingHospitalOldAuxiliary EquipmentStandard EfficiencyNatural Gas
TO,CO2e,PUBBDGNGA,PUBBDGMUNOldAE______STDNGA_EX,2015,EUEPUBBDGMUNOldAE,74.86182226689527,t/TJ,PublicBuildingMunicipalityOldAuxiliary EquipmentStandard EfficiencyNatural Gas
TO,CO2e,PUBBDGNGA,PUBBDGPSIOldAE______STDNGA_EX,2015,EUEPUBBDGPSIOldAE,74.86182226689527,t/TJ,PublicBuildingPost-Secondary InstitutionOldAuxiliary EquipmentStandard EfficiencyNatural Gas
TO,CO2e,PUBBDGNGA,PUBBDGSBDOldAE______STDNGA_EX,2015,EUEPUBBDGSBDOldAE,74.86182226689527,t/TJ,PublicBuildingSchool boardOldAuxiliary EquipmentStandard EfficiencyNatural Gas
TO,CO2e,PUBBDGNGA,PUBBDGHSPOldSHFUR___STDNGA_EX,2015,EUEPUBBDGHSPOldSH,60.825230591852424,t/TJ,PublicBuildingHospitalOldSpace HeatingFurnaceStandard EfficiencyNatural Gas
TO,CO2e,PUBBDGNGA,PUBBDGMUNOldSHFUR___STDNGA_EX,2015,EUEPUBBDGMUNOldSH,60.825230591852424,t/TJ,PublicBuildingMunicipalityOldSpace HeatingFurnaceStandard EfficiencyNatural Gas
TO,CO2e,PUBBDGNGA,PUBBDGPSIOldSHFUR___STDNGA_EX,2015,EUEPUBBDGPSIOldSH,60.825230591852424,t/TJ,PublicBuildingPost-Secondary InstitutionOldSpace HeatingFurnaceStandard EfficiencyNatural Gas
TO,CO2e,PUBBDGNGA,PUBBDGSBDOldSHFUR___STDNGA_EX,2015,EUEPUBBDGSBDOldSH,60.825230591852424,t/TJ,PublicBuildingSchool boardOldSpace HeatingFurnaceStandard EfficiencyNatural Gas
TO,CO2e,PUBBDGLFO,PUBBDGHSPOldSHFUR___STDLFO_EX,2015,EUEPUBBDGHSPOldSH,91.28945281522601,t/TJ,PublicBuildingHospitalOldSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil
TO,CO2e,PUBBDGLFO,PUBBDGPSIOldSHFUR___STDLFO_EX,2015,EUEPUBBDGPSIOldSH,91.28945281522601,t/TJ,PublicBuildingPost-Secondary InstitutionOldSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil
TO,CO2e,PUBBDGNGA,PUBBDGHSPOldWH______STDNGA_EX,2015,EUEPUBBDGHSPOldWH,59.34168838229505,t/TJ,PublicBuildingHospitalOldWater HeatingStandard EfficiencyNatural Gas
TO,CO2e,PUBBDGNGA,PUBBDGMUNOldWH______STDNGA_EX,2015,EUEPUBBDGMUNOldWH,59.34168838229505,t/TJ,PublicBuildingMunicipalityOldWater HeatingStandard EfficiencyNatural Gas
TO,CO2e,PUBBDGNGA,PUBBDGPSIOldWH______STDNGA_EX,2015,EUEPUBBDGPSIOldWH,59.34168838229505,t/TJ,PublicBuildingPost-Secondary InstitutionOldWater HeatingStandard EfficiencyNatural Gas
TO,CO2e,PUBBDGNGA,PUBBDGSBDOldWH______STDNGA_EX,2015,EUEPUBBDGSBDOldWH,59.34168838229505,t/TJ,PublicBuildingSchool boardOldWater HeatingStandard EfficiencyNatural Gas
TO,CO2e,PUBBDGLFO,PUBBDGHSPOldWH______STDLFO_EX,2015,EUEPUBBDGHSPOldWH,90.13389012136238,t/TJ,PublicBuildingHospitalOldWater HeatingStandard EfficiencyLight Fuel Oil
TO,CO2e,PUBBDGLFO,PUBBDGPSIOldWH______STDLFO_EX,2015,EUEPUBBDGPSIOldWH,90.13389012136238,t/TJ,PublicBuildingPost-Secondary InstitutionOldWater HeatingStandard EfficiencyLight Fuel Oil
TO,CO2e,PUBBDGNGA,PUBBDGHSPOldSC______STDNGA_EX,2010,EUEPUBBDGHSPOldSC,13.720121571067251,t/TJ,PublicBuildingHospitalOldSpace CoolingStandard EfficiencyNatural Gas
TO,CO2e,PUBBDGNGA,PUBBDGMUNOldSC______STDNGA_EX,2010,EUEPUBBDGMUNOldSC,13.720121571067251,t/TJ,PublicBuildingMunicipalityOldSpace CoolingStandard EfficiencyNatural Gas
TO,CO2e,PUBBDGNGA,PUBBDGPSIOldSC______STDNGA_EX,2010,EUEPUBBDGPSIOldSC,13.720121571067251,t/TJ,PublicBuildingPost-Secondary InstitutionOldSpace CoolingStandard EfficiencyNatural Gas
TO,CO2e,PUBBDGNGA,PUBBDGSBDOldSC______STDNGA_EX,2010,EUEPUBBDGSBDOldSC,13.720121571067251,t/TJ,PublicBuildingSchool boardOldSpace CoolingStandard EfficiencyNatural Gas
TO,CO2e,PUBBDGNGA,PUBBDGHSPOldAE______STDNGA_EX,2010,EUEPUBBDGHSPOldAE,74.86182226689527,t/TJ,PublicBuildingHospitalOldAuxiliary EquipmentStandard EfficiencyNatural Gas
TO,CO2e,PUBBDGNGA,PUBBDGMUNOldAE______STDNGA_EX,2010,EUEPUBBDGMUNOldAE,74.86182226689527,t/TJ,PublicBuildingMunicipalityOldAuxiliary EquipmentStandard EfficiencyNatural Gas
TO,CO2e,PUBBDGNGA,PUBBDGPSIOldAE______STDNGA_EX,2010,EUEPUBBDGPSIOldAE,74.86182226689527,t/TJ,PublicBuildingPost-Secondary InstitutionOldAuxiliary EquipmentStandard EfficiencyNatural Gas
TO,CO2e,PUBBDGNGA,PUBBDGSBDOldAE______STDNGA_EX,2010,EUEPUBBDGSBDOldAE,74.86182226689527,t/TJ,PublicBuildingSchool boardOldAuxiliary EquipmentStandard EfficiencyNatural Gas
TO,CO2e,PUBBDGNGA,PUBBDGHSPOldSHFUR___STDNGA_EX,2010,EUEPUBBDGHSPOldSH,60.825230591852424,t/TJ,PublicBuildingHospitalOldSpace HeatingFurnaceStandard EfficiencyNatural Gas
TO,CO2e,PUBBDGNGA,PUBBDGMUNOldSHFUR___STDNGA_EX,2010,EUEPUBBDGMUNOldSH,60.825230591852424,t/TJ,PublicBuildingMunicipalityOldSpace HeatingFurnaceStandard EfficiencyNatural Gas
