regions,periods,tech,vintage,cost_fixed,cost_fixed_units,cost_fixed_notes
TO,2016,PUBBDGPSIOldAM______STDELC_EX,2015,10.0,k$/kunits,PublicBuildingPost-Secondary InstitutionOldAuxiliary MotorsStandard EfficiencyElectricity
TO,2016,PUBBDGSBDOldAM______STDELC_EX,2015,10.0,k$/kunits,PublicBuildingSchool boardOldAuxiliary MotorsStandard EfficiencyElectricity
TO,2016,PUBBDGHSPOldAE______STDELC_EX,2015,10.0,k$/kunits,PublicBuildingHospitalOldAuxiliary EquipmentStandard EfficiencyElectricity
TO,2016,PUBBDGMUNOldAE______STDELC_EX,2015,10.0,k$/kunits,PublicBuildingMunicipalityOldAuxiliary EquipmentStandard EfficiencyElectricity
TO,2016,PUBBDGPSIOldAE______STDELC_EX,2015,10.0,k$/kunits,PublicBuildingPost-Secondary InstitutionOldAuxiliary EquipmentStandard EfficiencyElectricity
TO,2016,PUBBDGSBDOldAE______STDELC_EX,2015,10.0,k$/kunits,PublicBuildingSchool boardOldAuxiliary EquipmentStandard EfficiencyElectricity
TO,2016,PUBBDGHSPOldAE______STDNGA_EX,2015,10.0,k$/kunits,PublicBuildingHospitalOldAuxiliary EquipmentStandard EfficiencyNatural Gas
TO,2016,PUBBDGMUNOldAE______STDNGA_EX,2015,10.0,k$/kunits,PublicBuildingMunicipalityOldAuxiliary EquipmentStandard EfficiencyNatural Gas
TO,2016,PUBBDGPSIOldAE______STDNGA_EX,2015,10.0,k$/kunits,PublicBuildingPost-Secondary InstitutionOldAuxiliary EquipmentStandard EfficiencyNatural Gas
TO,2016,PUBBDGSBDOldAE______STDNGA_EX,2015,10.0,k$/kunits,PublicBuildingSchool boardOldAuxiliary EquipmentStandard EfficiencyNatural Gas
TO,2016,PUBBDGHSPOldSHPLT___STDELC_EX,2015,0.0,k$/MW,PublicBuildingHospitalOldSpace HeatingPlintheStandard EfficiencyElectricity
TO,2016,PUBBDGMUNOldSHPLT___STDELC_EX,2015,0.0,k$/MW,PublicBuildingMunicipalityOldSpace HeatingPlintheStandard EfficiencyElectricity
TO,2016,PUBBDGPSIOldSHPLT___STDELC_EX,2015,0.0,k$/MW,PublicBuildingPost-Secondary InstitutionOldSpace HeatingPlintheStandard EfficiencyElectricity
TO,2016,PUBBDGSBDOldSHPLT___STDELC_EX,2015,0.0,k$/MW,PublicBuildingSchool boardOldSpace HeatingPlintheStandard EfficiencyElectricity
TO,2016,PUBBDGHSPOldSHFUR___STDELC_EX,2015,2.2654999511541,k$/MW,PublicBuildingHospitalOldSpace HeatingFurnaceStandard EfficiencyElectricity
TO,2016,PUBBDGMUNOldSHFUR___STDELC_EX,2015,2.2654999511541,k$/MW,PublicBuildingMunicipalityOldSpace HeatingFurnaceStandard EfficiencyElectricity
TO,2016,PUBBDGPSIOldSHFUR___STDELC_EX,2015,2.2654999511541,k$/MW,PublicBuildingPost-Secondary InstitutionOldSpace HeatingFurnaceStandard EfficiencyElectricity
TO,2016,PUBBDGSBDOldSHFUR___STDELC_EX,2015,2.2654999511541,k$/MW,PublicBuildingSchool boardOldSpace HeatingFurnaceStandard EfficiencyElectricity
TO,2016,PUBBDGHSPOldSHFUR___STDNGA_EX,2015,1.85092318002912,k$/MW,PublicBuildingHospitalOldSpace HeatingFurnaceStandard EfficiencyNatural Gas
TO,2016,PUBBDGMUNOldSHFUR___STDNGA_EX,2015,1.85092318002912,k$/MW,PublicBuildingMunicipalityOldSpace HeatingFurnaceStandard EfficiencyNatural Gas
TO,2016,PUBBDGPSIOldSHFUR___STDNGA_EX,2015,1.85092318002912,k$/MW,PublicBuildingPost-Secondary InstitutionOldSpace HeatingFurnaceStandard EfficiencyNatural Gas
TO,2016,PUBBDGSBDOldSHFUR___STDNGA_EX,2015,1.85092318002912,k$/MW,PublicBuildingSchool boardOldSpace HeatingFurnaceStandard EfficiencyNatural Gas
TO,2016,PUBBDGHSPOldSHFUR___STDLFO_EX,2015,3.26643989726693,k$/MW,PublicBuildingHospitalOldSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil
TO,2016,PUBBDGPSIOldSHFUR___STDLFO_EX,2015,3.26643989726693,k$/MW,PublicBuildingPost-Secondary InstitutionOldSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil
TO,2016,PUBBDGHSPOldSH_________DHE_EX,2015,2.41099802009785,k$/MW,PublicBuildingHospitalOldSpace HeatingDistrict Heating
TO,2016,PUBBDGMUNOldSH_________DHE_EX,2015,2.41099802009785,k$/MW,PublicBuildingMunicipalityOldSpace HeatingDistrict Heating
TO,2016,PUBBDGPSIOldSH_________DHE_EX,2015,2.41099802009785,k$/MW,PublicBuildingPost-Secondary InstitutionOldSpace HeatingDistrict Heating
TO,2016,PUBBDGSBDOldSH_________DHE_EX,2015,2.41099802009785,k$/MW,PublicBuildingSchool boardOldSpace HeatingDistrict Heating
TO,2016,PUBBDGHSPOldWH______STDELC_EX,2015,3.545,k$/MW,PublicBuildingHospitalOldWater HeatingStandard EfficiencyElectricity
TO,2016,PUBBDGMUNOldWH______STDELC_EX,2015,3.545,k$/MW,PublicBuildingMunicipalityOldWater HeatingStandard EfficiencyElectricity
TO,2016,PUBBDGPSIOldWH______STDELC_EX,2015,3.545,k$/MW,PublicBuildingPost-Secondary InstitutionOldWater HeatingStandard EfficiencyElectricity
TO,2016,PUBBDGSBDOldWH______STDELC_EX,2015,3.545,k$/MW,PublicBuildingSchool boardOldWater HeatingStandard EfficiencyElectricity
TO,2016,PUBBDGHSPOldWH______STDNGA_EX,2015,7.01303443304961,k$/MW,PublicBuildingHospitalOldWater HeatingStandard EfficiencyNatural Gas
TO,2016,PUBBDGMUNOldWH______STDNGA_EX,2015,7.01303443304961,k$/MW,PublicBuildingMunicipalityOldWater HeatingStandard EfficiencyNatural Gas
