tech,flag,sector,tech_desc,tech_category
COMBDGWSTNewSCCE___STDELC_23,p,COMBDG,CommercialBuildingWholesale TradeNewSpace CoolingCentralStandard EfficiencyElectricity2023,
COMBDGWSTNewSCWA___HIGELC_23,p,COMBDG,CommercialBuildingWholesale TradeNewSpace CoolingWallHigh EfficiencyElectricity2023,
COMBDGWSTNewSCWA___ESRELC_23,p,COMBDG,CommercialBuildingWholesale TradeNewSpace CoolingWallEnergy StarElectricity2023,
COMBDGWSTNewSCWA___STDELC_23,p,COMBDG,CommercialBuildingWholesale TradeNewSpace CoolingWallStandard EfficiencyElectricity2023,
COMBDGWSTNewSCWD___HIGELC_23,p,COMBDG,CommercialBuildingWholesale TradeNewSpace CoolingWindowHigh EfficiencyElectricity2023,
COMBDGWSTNewSCWD___ESRELC_23,p,COMBDG,CommercialBuildingWholesale TradeNewSpace CoolingWindowEnergy StarElectricity2023,
COMBDGWSTNewSCWD___STDELC_23,p,COMBDG,CommercialBuildingWholesale TradeNewSpace CoolingWindowStandard EfficiencyElectricity2023,
COMBDGWSTNewSCCE___HIGNGA_23,p,COMBDG,CommercialBuildingWholesale TradeNewSpace CoolingCentralHigh EfficiencyNatural Gas2023,
COMBDGWSTNewSCCE___ESRNGA_23,p,COMBDG,CommercialBuildingWholesale TradeNewSpace CoolingCentralEnergy StarNatural Gas2023,
COMBDGWSTNewSCCE___STDNGA_23,p,COMBDG,CommercialBuildingWholesale TradeNewSpace CoolingCentralStandard EfficiencyNatural Gas2023,
COMBDGWSTNewSHFUR___STDELC_23,p,COMBDG,CommercialBuildingWholesale TradeNewSpace HeatingFurnaceStandard EfficiencyElectricity2023,
COMBDGWSTNewSHPLT500WSTDELC_23,p,COMBDG,CommercialBuildingWholesale TradeNewSpace HeatingPlinthe500WStandard EfficiencyElectricity2023,
COMBDGWSTNewSHPLT1000WSTDELC_23,p,COMBDG,CommercialBuildingWholesale TradeNewSpace HeatingPlinthe1000WStandard EfficiencyElectricity2023,
COMBDGWSTNewSHPLT1500WSTDELC_23,p,COMBDG,CommercialBuildingWholesale TradeNewSpace HeatingPlinthe1500WStandard EfficiencyElectricity2023,
COMBDGWSTNewSHFUR___HIGHFO_23,p,COMBDG,CommercialBuildingWholesale TradeNewSpace HeatingFurnaceHigh EfficiencyHeavy Fuel Oil2023,
COMBDGWSTNewSHFUR___STDHFO_23,p,COMBDG,CommercialBuildingWholesale TradeNewSpace HeatingFurnaceStandard EfficiencyHeavy Fuel Oil2023,
COMBDGWSTNewSHFURSMASTDHH2_23,p,COMBDG,CommercialBuildingWholesale TradeNewSpace HeatingFurnaceSmallStandard EfficiencyHydrogen2023,
COMBDGWSTNewSHFURMEDSTDHH2_23,p,COMBDG,CommercialBuildingWholesale TradeNewSpace HeatingFurnaceMediumStandard EfficiencyHydrogen2023,
COMBDGWSTNewSHFURLARSTDHH2_23,p,COMBDG,CommercialBuildingWholesale TradeNewSpace HeatingFurnaceLargeStandard EfficiencyHydrogen2023,
COMBDGWSTNewSHFUR___STDKER_23,p,COMBDG,CommercialBuildingWholesale TradeNewSpace HeatingFurnaceStandard EfficiencyKerosene2023,
COMBDGWSTNewSHFUR___HIGLFO_23,p,COMBDG,CommercialBuildingWholesale TradeNewSpace HeatingFurnaceHigh EfficiencyLight Fuel Oil2023,
COMBDGWSTNewSHFUR___STDLFO_23,p,COMBDG,CommercialBuildingWholesale TradeNewSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil2023,
COMBDGWSTNewSHFUR___HIGPRO_23,p,COMBDG,CommercialBuildingWholesale TradeNewSpace HeatingFurnaceHigh EfficiencyPropane2023,
COMBDGWSTNewSHFUR___ESRPRO_23,p,COMBDG,CommercialBuildingWholesale TradeNewSpace HeatingFurnaceEnergy StarPropane2023,
COMBDGWSTNewSHFUR___STDPRO_23,p,COMBDG,CommercialBuildingWholesale TradeNewSpace HeatingFurnaceStandard EfficiencyPropane2023,
COMBDGWSTNewSHZTM___STDETHOS_23,p,COMBDG,CommercialBuildingWholesale TradeNewSpace HeatingZero Thermal MeasureStandard2023,
COMBDGWSTNewSHZTM___MEDETHOS_23,p,COMBDG,CommercialBuildingWholesale TradeNewSpace HeatingZero Thermal MeasureMedium2023,
COMBDGWSTNewSHZTM___HIGETHOS_23,p,COMBDG,CommercialBuildingWholesale TradeNewSpace HeatingZero Thermal MeasureHigh Efficiency2023,
COMBDGWSTNewWHSYS___STDBMA_23,p,COMBDG,CommercialBuildingWholesale TradeNewWater HeatingSystemStandard EfficiencyBiomass2023,
COMBDGWSTNewWHHEP___HIGELC_23,p,COMBDG,CommercialBuildingWholesale TradeNewWater HeatingHeat PumpHigh EfficiencyElectricity2023,
COMBDGWSTNewWHHEP___ESRELC_23,p,COMBDG,CommercialBuildingWholesale TradeNewWater HeatingHeat PumpEnergy StarElectricity2023,
COMBDGWSTNewWHHEP___STDELC_23,p,COMBDG,CommercialBuildingWholesale TradeNewWater HeatingHeat PumpStandard EfficiencyElectricity2023,
COMBDGWSTNewWHWTK___HIGELC_23,p,COMBDG,CommercialBuildingWholesale TradeNewWater HeatingWith TankHigh EfficiencyElectricity2023,
COMBDGWSTNewWHWTK___STDELC_23,p,COMBDG,CommercialBuildingWholesale TradeNewWater HeatingWith TankStandard EfficiencyElectricity2023,
COMBDGWSTNewWHSYS___STDHFO_23,p,COMBDG,CommercialBuildingWholesale TradeNewWater HeatingSystemStandard EfficiencyHeavy Fuel Oil2023,
COMBDGWSTNewWHSYS___STDKER_23,p,COMBDG,CommercialBuildingWholesale TradeNewWater HeatingSystemStandard EfficiencyKerosene2023,
COMBDGWSTNewWHSYS___STDLFO_23,p,COMBDG,CommercialBuildingWholesale TradeNewWater HeatingSystemStandard EfficiencyLight Fuel Oil2023,
COMBDGWSTNewWHSYS___STDBWP_23,p,COMBDG,CommercialBuildingWholesale TradeNewWater HeatingSystemStandard EfficiencyWood Pellet2023,
COMBDGWSTNewWHSYS___ESRPRO_23,p,COMBDG,CommercialBuildingWholesale TradeNewWater HeatingSystemEnergy StarPropane2023,
COMBDGWSTNewSLLED___HIGELC_23,p,COMBDG,CommercialBuildingWholesale TradeNewStreet LightingLight Emitting DiodeHigh EfficiencyElectricity2023,
COMBDGWSTNewAM______STDELC_16,p,COMBDG,CommercialBuildingWholesale TradeNewAuxiliary MotorsStandard EfficiencyElectricity2016,
COMBDGWSTNewAE______STDELC_16,p,COMBDG,CommercialBuildingWholesale TradeNewAuxiliary EquipmentStandard EfficiencyElectricity2016,
COMBDGWSTNewAE______STDPRO_16,p,COMBDG,CommercialBuildingWholesale TradeNewAuxiliary EquipmentStandard EfficiencyPropane2016,
COMBDGWSTNewLIFLC___STDELC_16,p,COMBDG,CommercialBuildingWholesale TradeNewLightingFluocompactStandard EfficiencyElectricity2016,
COMBDGWSTNewLIFLU___STDELC_16,p,COMBDG,CommercialBuildingWholesale TradeNewLightingFluorescenteStandard EfficiencyElectricity2016,
COMBDGWSTNewLIHAL___STDELC_16,p,COMBDG,CommercialBuildingWholesale TradeNewLightingHalogenStandard EfficiencyElectricity2016,
COMBDGWSTNewLIINC___STDELC_16,p,COMBDG,CommercialBuildingWholesale TradeNewLightingIncandescentStandard EfficiencyElectricity2016,
COMBDGWSTNewLILED___STDELC_16,p,COMBDG,CommercialBuildingWholesale TradeNewLightingLight Emitting DiodeStandard EfficiencyElectricity2016,
COMBDGWSTNewSC______STDELC_16,p,COMBDG,CommercialBuildingWholesale TradeNewSpace CoolingStandard EfficiencyElectricity2016,
COMBDGWSTNewSC_________DCO_16,p,COMBDG,CommercialBuildingWholesale TradeNewSpace CoolingDistrict Cooling2016,
COMBDGWSTNewSHFUR___STDELC_16,p,COMBDG,CommercialBuildingWholesale TradeNewSpace HeatingFurnaceStandard EfficiencyElectricity2016,
COMBDGWSTNewSHHEP___STDELC_16,p,COMBDG,CommercialBuildingWholesale TradeNewSpace HeatingHeat PumpStandard EfficiencyElectricity2016,
COMBDGWSTNewSHPLT___STDELC_16,p,COMBDG,CommercialBuildingWholesale TradeNewSpace HeatingPlintheStandard EfficiencyElectricity2016,
COMBDGWSTNewSHFUR___STDHFO_16,p,COMBDG,CommercialBuildingWholesale TradeNewSpace HeatingFurnaceStandard EfficiencyHeavy Fuel Oil2016,
COMBDGWSTNewSHFUR___STDKER_16,p,COMBDG,CommercialBuildingWholesale TradeNewSpace HeatingFurnaceStandard EfficiencyKerosene2016,
COMBDGWSTNewSHFUR___STDLFO_16,p,COMBDG,CommercialBuildingWholesale TradeNewSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil2016,
COMBDGWSTNewSHFUR___STDPRO_16,p,COMBDG,CommercialBuildingWholesale TradeNewSpace HeatingFurnaceStandard EfficiencyPropane2016,
COMBDGWSTNewSH_________DHE_16,p,COMBDG,CommercialBuildingWholesale TradeNewSpace HeatingDistrict Heating2016,
COMBDGWSTNewWH______STDELC_16,p,COMBDG,CommercialBuildingWholesale TradeNewWater HeatingStandard EfficiencyElectricity2016,
COMBDGWSTNewWH______STDHFO_16,p,COMBDG,CommercialBuildingWholesale TradeNewWater HeatingStandard EfficiencyHeavy Fuel Oil2016,
COMBDGWSTNewWH______STDKER_16,p,COMBDG,CommercialBuildingWholesale TradeNewWater HeatingStandard EfficiencyKerosene2016,
COMBDGWSTNewWH______STDLFO_16,p,COMBDG,CommercialBuildingWholesale TradeNewWater HeatingStandard EfficiencyLight Fuel Oil2016,
COMBDGWSTNewWH______STDPRO_16,p,COMBDG,CommercialBuildingWholesale TradeNewWater HeatingStandard EfficiencyPropane2016,
COMBDGWSTNewWH_________DHE_16,p,COMBDG,CommercialBuildingWholesale TradeNewWater HeatingDistrict Heating2016,
COMBDGWSTNewSLLED___STDELC_16,p,COMBDG,CommercialBuildingWholesale TradeNewStreet LightingLight Emitting DiodeStandard EfficiencyElectricity2016,
COMBDGRTTNewAM______STDELC_23,p,COMBDG,CommercialBuildingRetail TradeNewAuxiliary MotorsStandard EfficiencyElectricity2023,
COMBDGRTTNewAE______STDBMA_23,p,COMBDG,CommercialBuildingRetail TradeNewAuxiliary EquipmentStandard EfficiencyBiomass2023,
COMBDGRTTNewAE______STDELC_23,p,COMBDG,CommercialBuildingRetail TradeNewAuxiliary EquipmentStandard EfficiencyElectricity2023,
COMBDGRTTNewAE______STDNGA_23,p,COMBDG,CommercialBuildingRetail TradeNewAuxiliary EquipmentStandard EfficiencyNatural Gas2023,
COMBDGRTTNewAE______STDPRO_23,p,COMBDG,CommercialBuildingRetail TradeNewAuxiliary EquipmentStandard EfficiencyPropane2023,
COMBDGRTTNewLILED___HIGELC_23,p,COMBDG,CommercialBuildingRetail TradeNewLightingLight Emitting DiodeHigh EfficiencyElectricity2023,
COMBDGRTTNewLIFLC___HIGELC_23,p,COMBDG,CommercialBuildingRetail TradeNewLightingFluocompactHigh EfficiencyElectricity2023,
COMBDGRTTNewLIFLC___STDELC_23,p,COMBDG,CommercialBuildingRetail TradeNewLightingFluocompactStandard EfficiencyElectricity2023,
COMBDGRTTNewLIFLUT5HIGELC_23,p,COMBDG,CommercialBuildingRetail TradeNewLightingFluorescenteT5High EfficiencyElectricity2023,
COMBDGRTTNewLIFLUT8HIGELC_23,p,COMBDG,CommercialBuildingRetail TradeNewLightingFluorescenteT8High EfficiencyElectricity2023,
COMBDGRTTNewLIFLUT5STDELC_23,p,COMBDG,CommercialBuildingRetail TradeNewLightingFluorescenteT5Standard EfficiencyElectricity2023,
COMBDGRTTNewLIFLUT8STDELC_23,p,COMBDG,CommercialBuildingRetail TradeNewLightingFluorescenteT8Standard EfficiencyElectricity2023,
COMBDGRTTNewLIHAL100WSTDELC_23,p,COMBDG,CommercialBuildingRetail TradeNewLightingHalogen100WStandard EfficiencyElectricity2023,
COMBDGRTTNewLIINC100WSTDELC_23,p,COMBDG,CommercialBuildingRetail TradeNewLightingIncandescent100WStandard EfficiencyElectricity2023,
COMBDGRTTNewLILED___ESRELC_23,p,COMBDG,CommercialBuildingRetail TradeNewLightingLight Emitting DiodeEnergy StarElectricity2023,
COMBDGRTTNewLILED___STDELC_23,p,COMBDG,CommercialBuildingRetail TradeNewLightingLight Emitting DiodeStandard EfficiencyElectricity2023,
COMBDGRTTNewSCCE___HIGELC_23,p,COMBDG,CommercialBuildingRetail TradeNewSpace CoolingCentralHigh EfficiencyElectricity2023,
COMBDGRTTNewSCCE___ESRELC_23,p,COMBDG,CommercialBuildingRetail TradeNewSpace CoolingCentralEnergy StarElectricity2023,
COMBDGRTTNewSCCE___STDELC_23,p,COMBDG,CommercialBuildingRetail TradeNewSpace CoolingCentralStandard EfficiencyElectricity2023,
COMBDGRTTNewSCWA___HIGELC_23,p,COMBDG,CommercialBuildingRetail TradeNewSpace CoolingWallHigh EfficiencyElectricity2023,
COMBDGRTTNewSCWA___ESRELC_23,p,COMBDG,CommercialBuildingRetail TradeNewSpace CoolingWallEnergy StarElectricity2023,
COMBDGRTTNewSCWA___STDELC_23,p,COMBDG,CommercialBuildingRetail TradeNewSpace CoolingWallStandard EfficiencyElectricity2023,
COMBDGRTTNewSCWD___HIGELC_23,p,COMBDG,CommercialBuildingRetail TradeNewSpace CoolingWindowHigh EfficiencyElectricity2023,
COMBDGRTTNewSCWD___ESRELC_23,p,COMBDG,CommercialBuildingRetail TradeNewSpace CoolingWindowEnergy StarElectricity2023,
COMBDGRTTNewSCWD___STDELC_23,p,COMBDG,CommercialBuildingRetail TradeNewSpace CoolingWindowStandard EfficiencyElectricity2023,
COMBDGRTTNewSCCE___HIGNGA_23,p,COMBDG,CommercialBuildingRetail TradeNewSpace CoolingCentralHigh EfficiencyNatural Gas2023,
COMBDGRTTNewSCCE___ESRNGA_23,p,COMBDG,CommercialBuildingRetail TradeNewSpace CoolingCentralEnergy StarNatural Gas2023,
COMBDGRTTNewSCCE___STDNGA_23,p,COMBDG,CommercialBuildingRetail TradeNewSpace CoolingCentralStandard EfficiencyNatural Gas2023,
COMBDGRTTNewSHFUR___STDELC_23,p,COMBDG,CommercialBuildingRetail TradeNewSpace HeatingFurnaceStandard EfficiencyElectricity2023,
COMBDGRTTNewSHPLT500WSTDELC_23,p,COMBDG,CommercialBuildingRetail TradeNewSpace HeatingPlinthe500WStandard EfficiencyElectricity2023,
COMBDGRTTNewSHPLT1000WSTDELC_23,p,COMBDG,CommercialBuildingRetail TradeNewSpace HeatingPlinthe1000WStandard EfficiencyElectricity2023,
COMBDGRTTNewSHPLT1500WSTDELC_23,p,COMBDG,CommercialBuildingRetail TradeNewSpace HeatingPlinthe1500WStandard EfficiencyElectricity2023,
COMBDGRTTNewSHFUR___HIGHFO_23,p,COMBDG,CommercialBuildingRetail TradeNewSpace HeatingFurnaceHigh EfficiencyHeavy Fuel Oil2023,
COMBDGRTTNewSHFUR___STDHFO_23,p,COMBDG,CommercialBuildingRetail TradeNewSpace HeatingFurnaceStandard EfficiencyHeavy Fuel Oil2023,
COMBDGRTTNewSHFURSMASTDHH2_23,p,COMBDG,CommercialBuildingRetail TradeNewSpace HeatingFurnaceSmallStandard EfficiencyHydrogen2023,
COMBDGRTTNewSHFURMEDSTDHH2_23,p,COMBDG,CommercialBuildingRetail TradeNewSpace HeatingFurnaceMediumStandard EfficiencyHydrogen2023,
COMBDGRTTNewSHFURLARSTDHH2_23,p,COMBDG,CommercialBuildingRetail TradeNewSpace HeatingFurnaceLargeStandard EfficiencyHydrogen2023,
COMBDGRTTNewSHFUR___STDKER_23,p,COMBDG,CommercialBuildingRetail TradeNewSpace HeatingFurnaceStandard EfficiencyKerosene2023,
COMBDGRTTNewSHFUR___HIGLFO_23,p,COMBDG,CommercialBuildingRetail TradeNewSpace HeatingFurnaceHigh EfficiencyLight Fuel Oil2023,
COMBDGRTTNewSHFUR___STDLFO_23,p,COMBDG,CommercialBuildingRetail TradeNewSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil2023,
COMBDGRTTNewSHFUR___HIGPRO_23,p,COMBDG,CommercialBuildingRetail TradeNewSpace HeatingFurnaceHigh EfficiencyPropane2023,
COMBDGRTTNewSHFUR___ESRPRO_23,p,COMBDG,CommercialBuildingRetail TradeNewSpace HeatingFurnaceEnergy StarPropane2023,
COMBDGRTTNewSHFUR___STDPRO_23,p,COMBDG,CommercialBuildingRetail TradeNewSpace HeatingFurnaceStandard EfficiencyPropane2023,
COMBDGRTTNewSHZTM___STDETHOS_23,p,COMBDG,CommercialBuildingRetail TradeNewSpace HeatingZero Thermal MeasureStandard2023,
COMBDGRTTNewSHZTM___MEDETHOS_23,p,COMBDG,CommercialBuildingRetail TradeNewSpace HeatingZero Thermal MeasureMedium2023,
COMBDGRTTNewSHZTM___HIGETHOS_23,p,COMBDG,CommercialBuildingRetail TradeNewSpace HeatingZero Thermal MeasureHigh Efficiency2023,
COMBDGRTTNewWHSYS___STDBMA_23,p,COMBDG,CommercialBuildingRetail TradeNewWater HeatingSystemStandard EfficiencyBiomass2023,
COMBDGRTTNewWHHEP___HIGELC_23,p,COMBDG,CommercialBuildingRetail TradeNewWater HeatingHeat PumpHigh EfficiencyElectricity2023,
COMBDGRTTNewWHHEP___ESRELC_23,p,COMBDG,CommercialBuildingRetail TradeNewWater HeatingHeat PumpEnergy StarElectricity2023,
COMBDGRTTNewWHHEP___STDELC_23,p,COMBDG,CommercialBuildingRetail TradeNewWater HeatingHeat PumpStandard EfficiencyElectricity2023,
COMBDGRTTNewWHWTK___HIGELC_23,p,COMBDG,CommercialBuildingRetail TradeNewWater HeatingWith TankHigh EfficiencyElectricity2023,
COMBDGRTTNewWHWTK___STDELC_23,p,COMBDG,CommercialBuildingRetail TradeNewWater HeatingWith TankStandard EfficiencyElectricity2023,
COMBDGRTTNewWHSYS___STDHFO_23,p,COMBDG,CommercialBuildingRetail TradeNewWater HeatingSystemStandard EfficiencyHeavy Fuel Oil2023,
COMBDGRTTNewWHSYS___STDKER_23,p,COMBDG,CommercialBuildingRetail TradeNewWater HeatingSystemStandard EfficiencyKerosene2023,
COMBDGRTTNewWHSYS___STDLFO_23,p,COMBDG,CommercialBuildingRetail TradeNewWater HeatingSystemStandard EfficiencyLight Fuel Oil2023,
COMBDGRTTNewWHSYS___STDBWP_23,p,COMBDG,CommercialBuildingRetail TradeNewWater HeatingSystemStandard EfficiencyWood Pellet2023,
COMBDGRTTNewWHSYS___ESRPRO_23,p,COMBDG,CommercialBuildingRetail TradeNewWater HeatingSystemEnergy StarPropane2023,
COMBDGRTTNewSLLED___HIGELC_23,p,COMBDG,CommercialBuildingRetail TradeNewStreet LightingLight Emitting DiodeHigh EfficiencyElectricity2023,
COMBDGRTTNewAM______STDELC_16,p,COMBDG,CommercialBuildingRetail TradeNewAuxiliary MotorsStandard EfficiencyElectricity2016,
COMBDGRTTNewAE______STDELC_16,p,COMBDG,CommercialBuildingRetail TradeNewAuxiliary EquipmentStandard EfficiencyElectricity2016,
COMBDGRTTNewAE______STDPRO_16,p,COMBDG,CommercialBuildingRetail TradeNewAuxiliary EquipmentStandard EfficiencyPropane2016,
COMBDGRTTNewLIFLC___STDELC_16,p,COMBDG,CommercialBuildingRetail TradeNewLightingFluocompactStandard EfficiencyElectricity2016,
COMBDGRTTNewLIFLU___STDELC_16,p,COMBDG,CommercialBuildingRetail TradeNewLightingFluorescenteStandard EfficiencyElectricity2016,
COMBDGRTTNewLIHAL___STDELC_16,p,COMBDG,CommercialBuildingRetail TradeNewLightingHalogenStandard EfficiencyElectricity2016,
COMBDGRTTNewLIINC___STDELC_16,p,COMBDG,CommercialBuildingRetail TradeNewLightingIncandescentStandard EfficiencyElectricity2016,
COMBDGRTTNewLILED___STDELC_16,p,COMBDG,CommercialBuildingRetail TradeNewLightingLight Emitting DiodeStandard EfficiencyElectricity2016,
COMBDGRTTNewSC______STDELC_16,p,COMBDG,CommercialBuildingRetail TradeNewSpace CoolingStandard EfficiencyElectricity2016,
COMBDGRTTNewSC_________DCO_16,p,COMBDG,CommercialBuildingRetail TradeNewSpace CoolingDistrict Cooling2016,
COMBDGRTTNewSHFUR___STDELC_16,p,COMBDG,CommercialBuildingRetail TradeNewSpace HeatingFurnaceStandard EfficiencyElectricity2016,
COMBDGRTTNewSHHEP___STDELC_16,p,COMBDG,CommercialBuildingRetail TradeNewSpace HeatingHeat PumpStandard EfficiencyElectricity2016,
COMBDGRTTNewSHPLT___STDELC_16,p,COMBDG,CommercialBuildingRetail TradeNewSpace HeatingPlintheStandard EfficiencyElectricity2016,
COMBDGRTTNewSHFUR___STDHFO_16,p,COMBDG,CommercialBuildingRetail TradeNewSpace HeatingFurnaceStandard EfficiencyHeavy Fuel Oil2016,
COMBDGRTTNewSHFUR___STDKER_16,p,COMBDG,CommercialBuildingRetail TradeNewSpace HeatingFurnaceStandard EfficiencyKerosene2016,
COMBDGRTTNewSHFUR___STDLFO_16,p,COMBDG,CommercialBuildingRetail TradeNewSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil2016,
COMBDGRTTNewSHFUR___STDPRO_16,p,COMBDG,CommercialBuildingRetail TradeNewSpace HeatingFurnaceStandard EfficiencyPropane2016,
COMBDGRTTNewSH_________DHE_16,p,COMBDG,CommercialBuildingRetail TradeNewSpace HeatingDistrict Heating2016,
COMBDGRTTNewWH______STDELC_16,p,COMBDG,CommercialBuildingRetail TradeNewWater HeatingStandard EfficiencyElectricity2016,
COMBDGRTTNewWH______STDHFO_16,p,COMBDG,CommercialBuildingRetail TradeNewWater HeatingStandard EfficiencyHeavy Fuel Oil2016,
COMBDGRTTNewWH______STDKER_16,p,COMBDG,CommercialBuildingRetail TradeNewWater HeatingStandard EfficiencyKerosene2016,
COMBDGRTTNewWH______STDLFO_16,p,COMBDG,CommercialBuildingRetail TradeNewWater HeatingStandard EfficiencyLight Fuel Oil2016,
COMBDGRTTNewWH______STDPRO_16,p,COMBDG,CommercialBuildingRetail TradeNewWater HeatingStandard EfficiencyPropane2016,
COMBDGRTTNewWH_________DHE_16,p,COMBDG,CommercialBuildingRetail TradeNewWater HeatingDistrict Heating2016,
COMBDGRTTNewSLLED___STDELC_16,p,COMBDG,CommercialBuildingRetail TradeNewStreet LightingLight Emitting DiodeStandard EfficiencyElectricity2016,
COMBDGTAWNewAM______STDELC_23,p,COMBDG,CommercialBuildingTransportation and WarehousingNewAuxiliary MotorsStandard EfficiencyElectricity2023,
COMBDGTAWNewAE______STDBMA_23,p,COMBDG,CommercialBuildingTransportation and WarehousingNewAuxiliary EquipmentStandard EfficiencyBiomass2023,
COMBDGTAWNewAE______STDELC_23,p,COMBDG,CommercialBuildingTransportation and WarehousingNewAuxiliary EquipmentStandard EfficiencyElectricity2023,
COMBDGTAWNewAE______STDNGA_23,p,COMBDG,CommercialBuildingTransportation and WarehousingNewAuxiliary EquipmentStandard EfficiencyNatural Gas2023,
COMBDGTAWNewAE______STDPRO_23,p,COMBDG,CommercialBuildingTransportation and WarehousingNewAuxiliary EquipmentStandard EfficiencyPropane2023,
COMBDGTAWNewLILED___HIGELC_23,p,COMBDG,CommercialBuildingTransportation and WarehousingNewLightingLight Emitting DiodeHigh EfficiencyElectricity2023,
COMBDGTAWNewLIFLC___HIGELC_23,p,COMBDG,CommercialBuildingTransportation and WarehousingNewLightingFluocompactHigh EfficiencyElectricity2023,
COMBDGTAWNewLIFLC___STDELC_23,p,COMBDG,CommercialBuildingTransportation and WarehousingNewLightingFluocompactStandard EfficiencyElectricity2023,
COMBDGTAWNewLIFLUT5HIGELC_23,p,COMBDG,CommercialBuildingTransportation and WarehousingNewLightingFluorescenteT5High EfficiencyElectricity2023,
COMBDGTAWNewLIFLUT8HIGELC_23,p,COMBDG,CommercialBuildingTransportation and WarehousingNewLightingFluorescenteT8High EfficiencyElectricity2023,
COMBDGTAWNewLIFLUT5STDELC_23,p,COMBDG,CommercialBuildingTransportation and WarehousingNewLightingFluorescenteT5Standard EfficiencyElectricity2023,
COMBDGTAWNewLIFLUT8STDELC_23,p,COMBDG,CommercialBuildingTransportation and WarehousingNewLightingFluorescenteT8Standard EfficiencyElectricity2023,
COMBDGTAWNewLIHAL100WSTDELC_23,p,COMBDG,CommercialBuildingTransportation and WarehousingNewLightingHalogen100WStandard EfficiencyElectricity2023,
COMBDGTAWNewLIINC100WSTDELC_23,p,COMBDG,CommercialBuildingTransportation and WarehousingNewLightingIncandescent100WStandard EfficiencyElectricity2023,
COMBDGTAWNewLILED___ESRELC_23,p,COMBDG,CommercialBuildingTransportation and WarehousingNewLightingLight Emitting DiodeEnergy StarElectricity2023,
COMBDGTAWNewLILED___STDELC_23,p,COMBDG,CommercialBuildingTransportation and WarehousingNewLightingLight Emitting DiodeStandard EfficiencyElectricity2023,
COMBDGTAWNewSCCE___HIGELC_23,p,COMBDG,CommercialBuildingTransportation and WarehousingNewSpace CoolingCentralHigh EfficiencyElectricity2023,
COMBDGTAWNewSCCE___ESRELC_23,p,COMBDG,CommercialBuildingTransportation and WarehousingNewSpace CoolingCentralEnergy StarElectricity2023,
