regions,tech,vintage,exist_cap,exist_cap_units,exist_cap_notes
TO,COMBDGAEROldLIHAL___STDELC_EX,2015,155.99046023605044,Mlma,"CommercialBuildingArts, Entertainment and RecreationOldLightingHalogenStandard EfficiencyElectricity"
TO,COMBDGAFSOldLIHAL___STDELC_EX,2015,171.7336510974111,Mlma,CommercialBuildingAccommodation and Food ServicesOldLightingHalogenStandard EfficiencyElectricity
TO,COMBDGOTSOldLIHAL___STDELC_EX,2015,171.06388457762395,Mlma,CommercialBuildingOther ServicesOldLightingHalogenStandard EfficiencyElectricity
TO,COMBDGWSTOldLIINC___STDELC_EX,2015,1078.3903288603856,Mlma,CommercialBuildingWholesale TradeOldLightingIncandescentStandard EfficiencyElectricity
TO,COMBDGRTTOldLIINC___STDELC_EX,2015,2250.453716546777,Mlma,CommercialBuildingRetail TradeOldLightingIncandescentStandard EfficiencyElectricity
TO,COMBDGTAWOldLIINC___STDELC_EX,2015,275.8869884078375,Mlma,CommercialBuildingTransportation and WarehousingOldLightingIncandescentStandard EfficiencyElectricity
TO,COMBDGICIOldLIINC___STDELC_EX,2015,80.13408546086265,Mlma,CommercialBuildingInformation and Cultural IndustriesOldLightingIncandescentStandard EfficiencyElectricity
TO,COMBDGOFFOldLIINC___STDELC_EX,2015,5741.638376003387,Mlma,CommercialBuildingOfficesOldLightingIncandescentStandard EfficiencyElectricity
TO,COMBDGEDSOldLIINC___STDELC_EX,2015,1504.8068618642665,Mlma,CommercialBuildingEducational ServicesOldLightingIncandescentStandard EfficiencyElectricity
TO,COMBDGHLCOldLIINC___STDELC_EX,2015,967.8116155022999,Mlma,CommercialBuildingHealth Care and Social AssistanceOldLightingIncandescentStandard EfficiencyElectricity
TO,COMBDGAEROldLIINC___STDELC_EX,2015,501.00867255375937,Mlma,"CommercialBuildingArts, Entertainment and RecreationOldLightingIncandescentStandard EfficiencyElectricity"
TO,COMBDGAFSOldLIINC___STDELC_EX,2015,551.5725028243743,Mlma,CommercialBuildingAccommodation and Food ServicesOldLightingIncandescentStandard EfficiencyElectricity
TO,COMBDGOTSOldLIINC___STDELC_EX,2015,549.4213531034766,Mlma,CommercialBuildingOther ServicesOldLightingIncandescentStandard EfficiencyElectricity
TO,COMBDGWSTOldLILED___STDELC_EX,2015,2.513415382286985,Mlma,CommercialBuildingWholesale TradeOldLightingLight Emitting DiodeStandard EfficiencyElectricity
TO,COMBDGRTTOldLILED___STDELC_EX,2015,5.245155522000125,Mlma,CommercialBuildingRetail TradeOldLightingLight Emitting DiodeStandard EfficiencyElectricity
TO,COMBDGTAWOldLILED___STDELC_EX,2015,0.6430126289892422,Mlma,CommercialBuildingTransportation and WarehousingOldLightingLight Emitting DiodeStandard EfficiencyElectricity
TO,COMBDGICIOldLILED___STDELC_EX,2015,0.1867693335637357,Mlma,CommercialBuildingInformation and Cultural IndustriesOldLightingLight Emitting DiodeStandard EfficiencyElectricity
TO,COMBDGOFFOldLILED___STDELC_EX,2015,13.382095357834489,Mlma,CommercialBuildingOfficesOldLightingLight Emitting DiodeStandard EfficiencyElectricity
TO,COMBDGEDSOldLILED___STDELC_EX,2015,3.5072687623020387,Mlma,CommercialBuildingEducational ServicesOldLightingLight Emitting DiodeStandard EfficiencyElectricity
TO,COMBDGHLCOldLILED___STDELC_EX,2015,2.255688442727516,Mlma,CommercialBuildingHealth Care and Social AssistanceOldLightingLight Emitting DiodeStandard EfficiencyElectricity
