regions,input_comm,tech,vintage,output_comm,efficiency,eff_notes
TO,COMBDGNGA,COMBDGICIOldSC______STDNGA_EX,2005,EUECOMBDGICIOldSC,3.5466292497069167,CommercialBuildingInformation and Cultural IndustriesOldSpace CoolingStandard EfficiencyNatural Gas
TO,COMBDGNGA,COMBDGOFFOldSC______STDNGA_EX,2005,EUECOMBDGOFFOldSC,3.5466292497069167,CommercialBuildingOfficesOldSpace CoolingStandard EfficiencyNatural Gas
TO,COMBDGNGA,COMBDGEDSOldSC______STDNGA_EX,2005,EUECOMBDGEDSOldSC,3.5466292497069167,CommercialBuildingEducational ServicesOldSpace CoolingStandard EfficiencyNatural Gas
TO,COMBDGNGA,COMBDGHLCOldSC______STDNGA_EX,2005,EUECOMBDGHLCOldSC,3.5466292497069167,CommercialBuildingHealth Care and Social AssistanceOldSpace CoolingStandard EfficiencyNatural Gas
TO,COMBDGNGA,COMBDGAEROldSC______STDNGA_EX,2005,EUECOMBDGAEROldSC,3.5466292497069167,"CommercialBuildingArts, Entertainment and RecreationOldSpace CoolingStandard EfficiencyNatural Gas"
TO,COMBDGNGA,COMBDGAFSOldSC______STDNGA_EX,2005,EUECOMBDGAFSOldSC,3.5466292497069167,CommercialBuildingAccommodation and Food ServicesOldSpace CoolingStandard EfficiencyNatural Gas
TO,COMBDGNGA,COMBDGOTSOldSC______STDNGA_EX,2005,EUECOMBDGOTSOldSC,3.5466292497069167,CommercialBuildingOther ServicesOldSpace CoolingStandard EfficiencyNatural Gas
TO,COMBDGDCO,COMBDGWSTOldSC_________DCO_EX,2005,EUECOMBDGWSTOldSC,1.0,CommercialBuildingWholesale TradeOldSpace CoolingDistrict Cooling
TO,COMBDGDCO,COMBDGRTTOldSC_________DCO_EX,2005,EUECOMBDGRTTOldSC,1.0,CommercialBuildingRetail TradeOldSpace CoolingDistrict Cooling
TO,COMBDGDCO,COMBDGTAWOldSC_________DCO_EX,2005,EUECOMBDGTAWOldSC,1.0,CommercialBuildingTransportation and WarehousingOldSpace CoolingDistrict Cooling
TO,COMBDGDCO,COMBDGICIOldSC_________DCO_EX,2005,EUECOMBDGICIOldSC,1.0,CommercialBuildingInformation and Cultural IndustriesOldSpace CoolingDistrict Cooling
TO,COMBDGDCO,COMBDGOFFOldSC_________DCO_EX,2005,EUECOMBDGOFFOldSC,1.0,CommercialBuildingOfficesOldSpace CoolingDistrict Cooling
TO,COMBDGDCO,COMBDGEDSOldSC_________DCO_EX,2005,EUECOMBDGEDSOldSC,1.0,CommercialBuildingEducational ServicesOldSpace CoolingDistrict Cooling
TO,COMBDGDCO,COMBDGHLCOldSC_________DCO_EX,2005,EUECOMBDGHLCOldSC,1.0,CommercialBuildingHealth Care and Social AssistanceOldSpace CoolingDistrict Cooling
TO,COMBDGDCO,COMBDGAEROldSC_________DCO_EX,2005,EUECOMBDGAEROldSC,1.0,"CommercialBuildingArts, Entertainment and RecreationOldSpace CoolingDistrict Cooling"
TO,COMBDGDCO,COMBDGAFSOldSC_________DCO_EX,2005,EUECOMBDGAFSOldSC,1.0,CommercialBuildingAccommodation and Food ServicesOldSpace CoolingDistrict Cooling
TO,COMBDGDCO,COMBDGOTSOldSC_________DCO_EX,2005,EUECOMBDGOTSOldSC,1.0,CommercialBuildingOther ServicesOldSpace CoolingDistrict Cooling
