regions,periods,tech,vintage,cost_fixed,cost_fixed_units,cost_fixed_notes
TO,2016,COMBDGOFFOldLIFLU___STDELC_EX,2015,0.0,k$/Mlm,CommercialBuildingOfficesOldLightingFluorescenteStandard EfficiencyElectricity
TO,2016,COMBDGEDSOldLIFLU___STDELC_EX,2015,0.0,k$/Mlm,CommercialBuildingEducational ServicesOldLightingFluorescenteStandard EfficiencyElectricity
TO,2016,COMBDGHLCOldLIFLU___STDELC_EX,2015,0.0,k$/Mlm,CommercialBuildingHealth Care and Social AssistanceOldLightingFluorescenteStandard EfficiencyElectricity
TO,2016,COMBDGAEROldLIFLU___STDELC_EX,2015,0.0,k$/Mlm,"CommercialBuildingArts, Entertainment and RecreationOldLightingFluorescenteStandard EfficiencyElectricity"
TO,2016,COMBDGAFSOldLIFLU___STDELC_EX,2015,0.0,k$/Mlm,CommercialBuildingAccommodation and Food ServicesOldLightingFluorescenteStandard EfficiencyElectricity
TO,2016,COMBDGOTSOldLIFLU___STDELC_EX,2015,0.0,k$/Mlm,CommercialBuildingOther ServicesOldLightingFluorescenteStandard EfficiencyElectricity
TO,2016,COMBDGWSTOldLIHAL___STDELC_EX,2015,0.0,k$/Mlm,CommercialBuildingWholesale TradeOldLightingHalogenStandard EfficiencyElectricity
TO,2016,COMBDGRTTOldLIHAL___STDELC_EX,2015,0.0,k$/Mlm,CommercialBuildingRetail TradeOldLightingHalogenStandard EfficiencyElectricity
TO,2016,COMBDGTAWOldLIHAL___STDELC_EX,2015,0.0,k$/Mlm,CommercialBuildingTransportation and WarehousingOldLightingHalogenStandard EfficiencyElectricity
TO,2016,COMBDGICIOldLIHAL___STDELC_EX,2015,0.0,k$/Mlm,CommercialBuildingInformation and Cultural IndustriesOldLightingHalogenStandard EfficiencyElectricity
TO,2016,COMBDGOFFOldLIHAL___STDELC_EX,2015,0.0,k$/Mlm,CommercialBuildingOfficesOldLightingHalogenStandard EfficiencyElectricity
TO,2016,COMBDGEDSOldLIHAL___STDELC_EX,2015,0.0,k$/Mlm,CommercialBuildingEducational ServicesOldLightingHalogenStandard EfficiencyElectricity
TO,2016,COMBDGHLCOldLIHAL___STDELC_EX,2015,0.0,k$/Mlm,CommercialBuildingHealth Care and Social AssistanceOldLightingHalogenStandard EfficiencyElectricity
TO,2016,COMBDGAEROldLIHAL___STDELC_EX,2015,0.0,k$/Mlm,"CommercialBuildingArts, Entertainment and RecreationOldLightingHalogenStandard EfficiencyElectricity"
TO,2016,COMBDGAFSOldLIHAL___STDELC_EX,2015,0.0,k$/Mlm,CommercialBuildingAccommodation and Food ServicesOldLightingHalogenStandard EfficiencyElectricity
TO,2016,COMBDGOTSOldLIHAL___STDELC_EX,2015,0.0,k$/Mlm,CommercialBuildingOther ServicesOldLightingHalogenStandard EfficiencyElectricity
TO,2016,COMBDGWSTOldLIINC___STDELC_EX,2015,0.0,k$/Mlm,CommercialBuildingWholesale TradeOldLightingIncandescentStandard EfficiencyElectricity
TO,2016,COMBDGRTTOldLIINC___STDELC_EX,2015,0.0,k$/Mlm,CommercialBuildingRetail TradeOldLightingIncandescentStandard EfficiencyElectricity
TO,2016,COMBDGTAWOldLIINC___STDELC_EX,2015,0.0,k$/Mlm,CommercialBuildingTransportation and WarehousingOldLightingIncandescentStandard EfficiencyElectricity
TO,2016,COMBDGICIOldLIINC___STDELC_EX,2015,0.0,k$/Mlm,CommercialBuildingInformation and Cultural IndustriesOldLightingIncandescentStandard EfficiencyElectricity
TO,2016,COMBDGOFFOldLIINC___STDELC_EX,2015,0.0,k$/Mlm,CommercialBuildingOfficesOldLightingIncandescentStandard EfficiencyElectricity
TO,2016,COMBDGEDSOldLIINC___STDELC_EX,2015,0.0,k$/Mlm,CommercialBuildingEducational ServicesOldLightingIncandescentStandard EfficiencyElectricity
TO,2016,COMBDGHLCOldLIINC___STDELC_EX,2015,0.0,k$/Mlm,CommercialBuildingHealth Care and Social AssistanceOldLightingIncandescentStandard EfficiencyElectricity
TO,2016,COMBDGAEROldLIINC___STDELC_EX,2015,0.0,k$/Mlm,"CommercialBuildingArts, Entertainment and RecreationOldLightingIncandescentStandard EfficiencyElectricity"
TO,2016,COMBDGAFSOldLIINC___STDELC_EX,2015,0.0,k$/Mlm,CommercialBuildingAccommodation and Food ServicesOldLightingIncandescentStandard EfficiencyElectricity
TO,2016,COMBDGOTSOldLIINC___STDELC_EX,2015,0.0,k$/Mlm,CommercialBuildingOther ServicesOldLightingIncandescentStandard EfficiencyElectricity
TO,2016,COMBDGWSTOldLILED___STDELC_EX,2015,0.0,k$/Mlm,CommercialBuildingWholesale TradeOldLightingLight Emitting DiodeStandard EfficiencyElectricity
TO,2016,COMBDGRTTOldLILED___STDELC_EX,2015,0.0,k$/Mlm,CommercialBuildingRetail TradeOldLightingLight Emitting DiodeStandard EfficiencyElectricity
TO,2016,COMBDGTAWOldLILED___STDELC_EX,2015,0.0,k$/Mlm,CommercialBuildingTransportation and WarehousingOldLightingLight Emitting DiodeStandard EfficiencyElectricity
TO,2016,COMBDGICIOldLILED___STDELC_EX,2015,0.0,k$/Mlm,CommercialBuildingInformation and Cultural IndustriesOldLightingLight Emitting DiodeStandard EfficiencyElectricity
TO,2016,COMBDGOFFOldLILED___STDELC_EX,2015,0.0,k$/Mlm,CommercialBuildingOfficesOldLightingLight Emitting DiodeStandard EfficiencyElectricity
TO,2016,COMBDGEDSOldLILED___STDELC_EX,2015,0.0,k$/Mlm,CommercialBuildingEducational ServicesOldLightingLight Emitting DiodeStandard EfficiencyElectricity
TO,2016,COMBDGHLCOldLILED___STDELC_EX,2015,0.0,k$/Mlm,CommercialBuildingHealth Care and Social AssistanceOldLightingLight Emitting DiodeStandard EfficiencyElectricity
TO,2016,COMBDGAEROldLILED___STDELC_EX,2015,0.0,k$/Mlm,"CommercialBuildingArts, Entertainment and RecreationOldLightingLight Emitting DiodeStandard EfficiencyElectricity"
TO,2016,COMBDGAFSOldLILED___STDELC_EX,2015,0.0,k$/Mlm,CommercialBuildingAccommodation and Food ServicesOldLightingLight Emitting DiodeStandard EfficiencyElectricity
TO,2016,COMBDGOTSOldLILED___STDELC_EX,2015,0.0,k$/Mlm,CommercialBuildingOther ServicesOldLightingLight Emitting DiodeStandard EfficiencyElectricity
TO,2016,COMBDGWSTOldSC______STDNGA_EX,2015,8.46640680513312,k$/MW,CommercialBuildingWholesale TradeOldSpace CoolingStandard EfficiencyNatural Gas
TO,2016,COMBDGRTTOldSC______STDNGA_EX,2015,8.46640680513312,k$/MW,CommercialBuildingRetail TradeOldSpace CoolingStandard EfficiencyNatural Gas
TO,2016,COMBDGTAWOldSC______STDNGA_EX,2015,8.46640680513312,k$/MW,CommercialBuildingTransportation and WarehousingOldSpace CoolingStandard EfficiencyNatural Gas
TO,2016,COMBDGICIOldSC______STDNGA_EX,2015,8.46640680513312,k$/MW,CommercialBuildingInformation and Cultural IndustriesOldSpace CoolingStandard EfficiencyNatural Gas
TO,2016,COMBDGOFFOldSC______STDNGA_EX,2015,8.46640680513312,k$/MW,CommercialBuildingOfficesOldSpace CoolingStandard EfficiencyNatural Gas
TO,2016,COMBDGEDSOldSC______STDNGA_EX,2015,8.46640680513312,k$/MW,CommercialBuildingEducational ServicesOldSpace CoolingStandard EfficiencyNatural Gas
TO,2016,COMBDGHLCOldSC______STDNGA_EX,2015,8.46640680513312,k$/MW,CommercialBuildingHealth Care and Social AssistanceOldSpace CoolingStandard EfficiencyNatural Gas
TO,2016,COMBDGAEROldSC______STDNGA_EX,2015,8.46640680513312,k$/MW,"CommercialBuildingArts, Entertainment and RecreationOldSpace CoolingStandard EfficiencyNatural Gas"
TO,2016,COMBDGAFSOldSC______STDNGA_EX,2015,8.46640680513312,k$/MW,CommercialBuildingAccommodation and Food ServicesOldSpace CoolingStandard EfficiencyNatural Gas
TO,2016,COMBDGOTSOldSC______STDNGA_EX,2015,8.46640680513312,k$/MW,CommercialBuildingOther ServicesOldSpace CoolingStandard EfficiencyNatural Gas
TO,2016,COMBDGWSTOldSC______STDELC_EX,2015,0.0,k$/MW,CommercialBuildingWholesale TradeOldSpace CoolingStandard EfficiencyElectricity
TO,2016,COMBDGRTTOldSC______STDELC_EX,2015,0.0,k$/MW,CommercialBuildingRetail TradeOldSpace CoolingStandard EfficiencyElectricity
TO,2016,COMBDGTAWOldSC______STDELC_EX,2015,0.0,k$/MW,CommercialBuildingTransportation and WarehousingOldSpace CoolingStandard EfficiencyElectricity
TO,2016,COMBDGICIOldSC______STDELC_EX,2015,0.0,k$/MW,CommercialBuildingInformation and Cultural IndustriesOldSpace CoolingStandard EfficiencyElectricity
TO,2016,COMBDGOFFOldSC______STDELC_EX,2015,0.0,k$/MW,CommercialBuildingOfficesOldSpace CoolingStandard EfficiencyElectricity
TO,2016,COMBDGEDSOldSC______STDELC_EX,2015,0.0,k$/MW,CommercialBuildingEducational ServicesOldSpace CoolingStandard EfficiencyElectricity
TO,2016,COMBDGHLCOldSC______STDELC_EX,2015,0.0,k$/MW,CommercialBuildingHealth Care and Social AssistanceOldSpace CoolingStandard EfficiencyElectricity
TO,2016,COMBDGAEROldSC______STDELC_EX,2015,0.0,k$/MW,"CommercialBuildingArts, Entertainment and RecreationOldSpace CoolingStandard EfficiencyElectricity"
TO,2016,COMBDGAFSOldSC______STDELC_EX,2015,0.0,k$/MW,CommercialBuildingAccommodation and Food ServicesOldSpace CoolingStandard EfficiencyElectricity
TO,2016,COMBDGOTSOldSC______STDELC_EX,2015,0.0,k$/MW,CommercialBuildingOther ServicesOldSpace CoolingStandard EfficiencyElectricity
TO,2016,COMBDGWSTOldSC_________DCO_EX,2015,0.0,k$/MW,CommercialBuildingWholesale TradeOldSpace CoolingDistrict Cooling
TO,2016,COMBDGRTTOldSC_________DCO_EX,2015,0.0,k$/MW,CommercialBuildingRetail TradeOldSpace CoolingDistrict Cooling
TO,2016,COMBDGTAWOldSC_________DCO_EX,2015,0.0,k$/MW,CommercialBuildingTransportation and WarehousingOldSpace CoolingDistrict Cooling
TO,2016,COMBDGICIOldSC_________DCO_EX,2015,0.0,k$/MW,CommercialBuildingInformation and Cultural IndustriesOldSpace CoolingDistrict Cooling
TO,2016,COMBDGOFFOldSC_________DCO_EX,2015,0.0,k$/MW,CommercialBuildingOfficesOldSpace CoolingDistrict Cooling
TO,2016,COMBDGEDSOldSC_________DCO_EX,2015,0.0,k$/MW,CommercialBuildingEducational ServicesOldSpace CoolingDistrict Cooling
TO,2016,COMBDGHLCOldSC_________DCO_EX,2015,0.0,k$/MW,CommercialBuildingHealth Care and Social AssistanceOldSpace CoolingDistrict Cooling
TO,2016,COMBDGAEROldSC_________DCO_EX,2015,0.0,k$/MW,"CommercialBuildingArts, Entertainment and RecreationOldSpace CoolingDistrict Cooling"
TO,2016,COMBDGAFSOldSC_________DCO_EX,2015,0.0,k$/MW,CommercialBuildingAccommodation and Food ServicesOldSpace CoolingDistrict Cooling
TO,2016,COMBDGOTSOldSC_________DCO_EX,2015,0.0,k$/MW,CommercialBuildingOther ServicesOldSpace CoolingDistrict Cooling
TO,2016,COMBDGWSTOldAM______STDELC_EX,2015,10.0,k$/kunits,CommercialBuildingWholesale TradeOldAuxiliary MotorsStandard EfficiencyElectricity
TO,2016,COMBDGRTTOldAM______STDELC_EX,2015,10.0,k$/kunits,CommercialBuildingRetail TradeOldAuxiliary MotorsStandard EfficiencyElectricity
TO,2016,COMBDGTAWOldAM______STDELC_EX,2015,10.0,k$/kunits,CommercialBuildingTransportation and WarehousingOldAuxiliary MotorsStandard EfficiencyElectricity
TO,2016,COMBDGICIOldAM______STDELC_EX,2015,10.0,k$/kunits,CommercialBuildingInformation and Cultural IndustriesOldAuxiliary MotorsStandard EfficiencyElectricity
TO,2016,COMBDGOFFOldAM______STDELC_EX,2015,10.0,k$/kunits,CommercialBuildingOfficesOldAuxiliary MotorsStandard EfficiencyElectricity
TO,2016,COMBDGEDSOldAM______STDELC_EX,2015,10.0,k$/kunits,CommercialBuildingEducational ServicesOldAuxiliary MotorsStandard EfficiencyElectricity
TO,2016,COMBDGHLCOldAM______STDELC_EX,2015,10.0,k$/kunits,CommercialBuildingHealth Care and Social AssistanceOldAuxiliary MotorsStandard EfficiencyElectricity
TO,2016,COMBDGAEROldAM______STDELC_EX,2015,10.0,k$/kunits,"CommercialBuildingArts, Entertainment and RecreationOldAuxiliary MotorsStandard EfficiencyElectricity"
TO,2016,COMBDGAFSOldAM______STDELC_EX,2015,10.0,k$/kunits,CommercialBuildingAccommodation and Food ServicesOldAuxiliary MotorsStandard EfficiencyElectricity
TO,2016,COMBDGOTSOldAM______STDELC_EX,2015,10.0,k$/kunits,CommercialBuildingOther ServicesOldAuxiliary MotorsStandard EfficiencyElectricity
TO,2016,COMBDGWSTOldAE______STDELC_EX,2015,10.0,k$/kunits,CommercialBuildingWholesale TradeOldAuxiliary EquipmentStandard EfficiencyElectricity
TO,2016,COMBDGRTTOldAE______STDELC_EX,2015,10.0,k$/kunits,CommercialBuildingRetail TradeOldAuxiliary EquipmentStandard EfficiencyElectricity
TO,2016,COMBDGTAWOldAE______STDELC_EX,2015,10.0,k$/kunits,CommercialBuildingTransportation and WarehousingOldAuxiliary EquipmentStandard EfficiencyElectricity
TO,2016,COMBDGICIOldAE______STDELC_EX,2015,10.0,k$/kunits,CommercialBuildingInformation and Cultural IndustriesOldAuxiliary EquipmentStandard EfficiencyElectricity
TO,2016,COMBDGOFFOldAE______STDELC_EX,2015,10.0,k$/kunits,CommercialBuildingOfficesOldAuxiliary EquipmentStandard EfficiencyElectricity
TO,2016,COMBDGEDSOldAE______STDELC_EX,2015,10.0,k$/kunits,CommercialBuildingEducational ServicesOldAuxiliary EquipmentStandard EfficiencyElectricity
TO,2016,COMBDGHLCOldAE______STDELC_EX,2015,10.0,k$/kunits,CommercialBuildingHealth Care and Social AssistanceOldAuxiliary EquipmentStandard EfficiencyElectricity
TO,2016,COMBDGAEROldAE______STDELC_EX,2015,10.0,k$/kunits,"CommercialBuildingArts, Entertainment and RecreationOldAuxiliary EquipmentStandard EfficiencyElectricity"
TO,2016,COMBDGAFSOldAE______STDELC_EX,2015,10.0,k$/kunits,CommercialBuildingAccommodation and Food ServicesOldAuxiliary EquipmentStandard EfficiencyElectricity
TO,2016,COMBDGOTSOldAE______STDELC_EX,2015,10.0,k$/kunits,CommercialBuildingOther ServicesOldAuxiliary EquipmentStandard EfficiencyElectricity
TO,2016,COMBDGWSTOldAE______STDNGA_EX,2015,10.0,k$/kunits,CommercialBuildingWholesale TradeOldAuxiliary EquipmentStandard EfficiencyNatural Gas
TO,2016,COMBDGRTTOldAE______STDNGA_EX,2015,10.0,k$/kunits,CommercialBuildingRetail TradeOldAuxiliary EquipmentStandard EfficiencyNatural Gas
TO,2016,COMBDGTAWOldAE______STDNGA_EX,2015,10.0,k$/kunits,CommercialBuildingTransportation and WarehousingOldAuxiliary EquipmentStandard EfficiencyNatural Gas
TO,2016,COMBDGICIOldAE______STDNGA_EX,2015,10.0,k$/kunits,CommercialBuildingInformation and Cultural IndustriesOldAuxiliary EquipmentStandard EfficiencyNatural Gas
TO,2016,COMBDGOFFOldAE______STDNGA_EX,2015,10.0,k$/kunits,CommercialBuildingOfficesOldAuxiliary EquipmentStandard EfficiencyNatural Gas
TO,2016,COMBDGEDSOldAE______STDNGA_EX,2015,10.0,k$/kunits,CommercialBuildingEducational ServicesOldAuxiliary EquipmentStandard EfficiencyNatural Gas
TO,2016,COMBDGHLCOldAE______STDNGA_EX,2015,10.0,k$/kunits,CommercialBuildingHealth Care and Social AssistanceOldAuxiliary EquipmentStandard EfficiencyNatural Gas
TO,2016,COMBDGAEROldAE______STDNGA_EX,2015,10.0,k$/kunits,"CommercialBuildingArts, Entertainment and RecreationOldAuxiliary EquipmentStandard EfficiencyNatural Gas"
TO,2016,COMBDGAFSOldAE______STDNGA_EX,2015,10.0,k$/kunits,CommercialBuildingAccommodation and Food ServicesOldAuxiliary EquipmentStandard EfficiencyNatural Gas
TO,2016,COMBDGOTSOldAE______STDNGA_EX,2015,10.0,k$/kunits,CommercialBuildingOther ServicesOldAuxiliary EquipmentStandard EfficiencyNatural Gas
TO,2016,COMBDGWSTOldAE______STDPRO_EX,2015,10.0,k$/kunits,CommercialBuildingWholesale TradeOldAuxiliary EquipmentStandard EfficiencyPropane
TO,2016,COMBDGRTTOldAE______STDPRO_EX,2015,10.0,k$/kunits,CommercialBuildingRetail TradeOldAuxiliary EquipmentStandard EfficiencyPropane
TO,2016,COMBDGTAWOldAE______STDPRO_EX,2015,10.0,k$/kunits,CommercialBuildingTransportation and WarehousingOldAuxiliary EquipmentStandard EfficiencyPropane
TO,2016,COMBDGICIOldAE______STDPRO_EX,2015,10.0,k$/kunits,CommercialBuildingInformation and Cultural IndustriesOldAuxiliary EquipmentStandard EfficiencyPropane
TO,2016,COMBDGOFFOldAE______STDPRO_EX,2015,10.0,k$/kunits,CommercialBuildingOfficesOldAuxiliary EquipmentStandard EfficiencyPropane
TO,2016,COMBDGEDSOldAE______STDPRO_EX,2015,10.0,k$/kunits,CommercialBuildingEducational ServicesOldAuxiliary EquipmentStandard EfficiencyPropane
TO,2016,COMBDGHLCOldAE______STDPRO_EX,2015,10.0,k$/kunits,CommercialBuildingHealth Care and Social AssistanceOldAuxiliary EquipmentStandard EfficiencyPropane
TO,2016,COMBDGAEROldAE______STDPRO_EX,2015,10.0,k$/kunits,"CommercialBuildingArts, Entertainment and RecreationOldAuxiliary EquipmentStandard EfficiencyPropane"
TO,2016,COMBDGAFSOldAE______STDPRO_EX,2015,10.0,k$/kunits,CommercialBuildingAccommodation and Food ServicesOldAuxiliary EquipmentStandard EfficiencyPropane
TO,2016,COMBDGOTSOldAE______STDPRO_EX,2015,10.0,k$/kunits,CommercialBuildingOther ServicesOldAuxiliary EquipmentStandard EfficiencyPropane
TO,2016,COMBDGWSTOldSHPLT___STDELC_EX,2015,0.0,k$/MW,CommercialBuildingWholesale TradeOldSpace HeatingPlintheStandard EfficiencyElectricity
TO,2016,COMBDGRTTOldSHPLT___STDELC_EX,2015,0.0,k$/MW,CommercialBuildingRetail TradeOldSpace HeatingPlintheStandard EfficiencyElectricity
TO,2016,COMBDGTAWOldSHPLT___STDELC_EX,2015,0.0,k$/MW,CommercialBuildingTransportation and WarehousingOldSpace HeatingPlintheStandard EfficiencyElectricity
TO,2016,COMBDGICIOldSHPLT___STDELC_EX,2015,0.0,k$/MW,CommercialBuildingInformation and Cultural IndustriesOldSpace HeatingPlintheStandard EfficiencyElectricity
TO,2016,COMBDGOFFOldSHPLT___STDELC_EX,2015,0.0,k$/MW,CommercialBuildingOfficesOldSpace HeatingPlintheStandard EfficiencyElectricity
TO,2016,COMBDGEDSOldSHPLT___STDELC_EX,2015,0.0,k$/MW,CommercialBuildingEducational ServicesOldSpace HeatingPlintheStandard EfficiencyElectricity
TO,2016,COMBDGHLCOldSHPLT___STDELC_EX,2015,0.0,k$/MW,CommercialBuildingHealth Care and Social AssistanceOldSpace HeatingPlintheStandard EfficiencyElectricity
TO,2016,COMBDGAEROldSHPLT___STDELC_EX,2015,0.0,k$/MW,"CommercialBuildingArts, Entertainment and RecreationOldSpace HeatingPlintheStandard EfficiencyElectricity"
TO,2016,COMBDGAFSOldSHPLT___STDELC_EX,2015,0.0,k$/MW,CommercialBuildingAccommodation and Food ServicesOldSpace HeatingPlintheStandard EfficiencyElectricity
TO,2016,COMBDGOTSOldSHPLT___STDELC_EX,2015,0.0,k$/MW,CommercialBuildingOther ServicesOldSpace HeatingPlintheStandard EfficiencyElectricity
TO,2016,COMBDGWSTOldSHHEP___STDELC_EX,2015,9.34392751485539,k$/MW,CommercialBuildingWholesale TradeOldSpace HeatingHeat PumpStandard EfficiencyElectricity
TO,2016,COMBDGRTTOldSHHEP___STDELC_EX,2015,9.34392751485539,k$/MW,CommercialBuildingRetail TradeOldSpace HeatingHeat PumpStandard EfficiencyElectricity
TO,2016,COMBDGTAWOldSHHEP___STDELC_EX,2015,9.34392751485539,k$/MW,CommercialBuildingTransportation and WarehousingOldSpace HeatingHeat PumpStandard EfficiencyElectricity
TO,2016,COMBDGICIOldSHHEP___STDELC_EX,2015,9.34392751485539,k$/MW,CommercialBuildingInformation and Cultural IndustriesOldSpace HeatingHeat PumpStandard EfficiencyElectricity
TO,2016,COMBDGOFFOldSHHEP___STDELC_EX,2015,9.34392751485539,k$/MW,CommercialBuildingOfficesOldSpace HeatingHeat PumpStandard EfficiencyElectricity
TO,2016,COMBDGEDSOldSHHEP___STDELC_EX,2015,9.34392751485539,k$/MW,CommercialBuildingEducational ServicesOldSpace HeatingHeat PumpStandard EfficiencyElectricity
TO,2016,COMBDGHLCOldSHHEP___STDELC_EX,2015,9.34392751485539,k$/MW,CommercialBuildingHealth Care and Social AssistanceOldSpace HeatingHeat PumpStandard EfficiencyElectricity
TO,2016,COMBDGAEROldSHHEP___STDELC_EX,2015,9.34392751485539,k$/MW,"CommercialBuildingArts, Entertainment and RecreationOldSpace HeatingHeat PumpStandard EfficiencyElectricity"
TO,2016,COMBDGAFSOldSHHEP___STDELC_EX,2015,9.34392751485539,k$/MW,CommercialBuildingAccommodation and Food ServicesOldSpace HeatingHeat PumpStandard EfficiencyElectricity
TO,2016,COMBDGOTSOldSHHEP___STDELC_EX,2015,9.34392751485539,k$/MW,CommercialBuildingOther ServicesOldSpace HeatingHeat PumpStandard EfficiencyElectricity
TO,2016,COMBDGWSTOldSHFUR___STDNGA_EX,2015,1.85092318002912,k$/MW,CommercialBuildingWholesale TradeOldSpace HeatingFurnaceStandard EfficiencyNatural Gas
TO,2016,COMBDGRTTOldSHFUR___STDNGA_EX,2015,1.85092318002912,k$/MW,CommercialBuildingRetail TradeOldSpace HeatingFurnaceStandard EfficiencyNatural Gas
TO,2016,COMBDGTAWOldSHFUR___STDNGA_EX,2015,1.85092318002912,k$/MW,CommercialBuildingTransportation and WarehousingOldSpace HeatingFurnaceStandard EfficiencyNatural Gas
TO,2016,COMBDGICIOldSHFUR___STDNGA_EX,2015,1.85092318002912,k$/MW,CommercialBuildingInformation and Cultural IndustriesOldSpace HeatingFurnaceStandard EfficiencyNatural Gas
TO,2016,COMBDGOFFOldSHFUR___STDNGA_EX,2015,1.85092318002912,k$/MW,CommercialBuildingOfficesOldSpace HeatingFurnaceStandard EfficiencyNatural Gas
TO,2016,COMBDGEDSOldSHFUR___STDNGA_EX,2015,1.85092318002912,k$/MW,CommercialBuildingEducational ServicesOldSpace HeatingFurnaceStandard EfficiencyNatural Gas
TO,2016,COMBDGHLCOldSHFUR___STDNGA_EX,2015,1.85092318002912,k$/MW,CommercialBuildingHealth Care and Social AssistanceOldSpace HeatingFurnaceStandard EfficiencyNatural Gas
TO,2016,COMBDGAEROldSHFUR___STDNGA_EX,2015,1.85092318002912,k$/MW,"CommercialBuildingArts, Entertainment and RecreationOldSpace HeatingFurnaceStandard EfficiencyNatural Gas"
TO,2016,COMBDGAFSOldSHFUR___STDNGA_EX,2015,1.85092318002912,k$/MW,CommercialBuildingAccommodation and Food ServicesOldSpace HeatingFurnaceStandard EfficiencyNatural Gas
TO,2016,COMBDGOTSOldSHFUR___STDNGA_EX,2015,1.85092318002912,k$/MW,CommercialBuildingOther ServicesOldSpace HeatingFurnaceStandard EfficiencyNatural Gas
TO,2016,COMBDGWSTOldSHFUR___STDLFO_EX,2015,3.26643989726693,k$/MW,CommercialBuildingWholesale TradeOldSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil
