tech,flag,sector,tech_desc,tech_category
COMBDGAFSOldLIFLC___STDELC_EX,p,COMBDG,CommercialBuildingAccommodation and Food ServicesOldLightingFluocompactStandard EfficiencyElectricity,
COMBDGOTSOldLIFLC___STDELC_EX,p,COMBDG,CommercialBuildingOther ServicesOldLightingFluocompactStandard EfficiencyElectricity,
COMBDGWSTOldLIFLU___STDELC_EX,p,COMBDG,CommercialBuildingWholesale TradeOldLightingFluorescenteStandard EfficiencyElectricity,
COMBDGRTTOldLIFLU___STDELC_EX,p,COMBDG,CommercialBuildingRetail TradeOldLightingFluorescenteStandard EfficiencyElectricity,
COMBDGTAWOldLIFLU___STDELC_EX,p,COMBDG,CommercialBuildingTransportation and WarehousingOldLightingFluorescenteStandard EfficiencyElectricity,
COMBDGICIOldLIFLU___STDELC_EX,p,COMBDG,CommercialBuildingInformation and Cultural IndustriesOldLightingFluorescenteStandard EfficiencyElectricity,
COMBDGOFFOldLIFLU___STDELC_EX,p,COMBDG,CommercialBuildingOfficesOldLightingFluorescenteStandard EfficiencyElectricity,
COMBDGEDSOldLIFLU___STDELC_EX,p,COMBDG,CommercialBuildingEducational ServicesOldLightingFluorescenteStandard EfficiencyElectricity,
COMBDGHLCOldLIFLU___STDELC_EX,p,COMBDG,CommercialBuildingHealth Care and Social AssistanceOldLightingFluorescenteStandard EfficiencyElectricity,
COMBDGAEROldLIFLU___STDELC_EX,p,COMBDG,"CommercialBuildingArts, Entertainment and RecreationOldLightingFluorescenteStandard EfficiencyElectricity",
COMBDGAFSOldLIFLU___STDELC_EX,p,COMBDG,CommercialBuildingAccommodation and Food ServicesOldLightingFluorescenteStandard EfficiencyElectricity,
COMBDGOTSOldLIFLU___STDELC_EX,p,COMBDG,CommercialBuildingOther ServicesOldLightingFluorescenteStandard EfficiencyElectricity,
COMBDGWSTOldLIHAL___STDELC_EX,p,COMBDG,CommercialBuildingWholesale TradeOldLightingHalogenStandard EfficiencyElectricity,
COMBDGRTTOldLIHAL___STDELC_EX,p,COMBDG,CommercialBuildingRetail TradeOldLightingHalogenStandard EfficiencyElectricity,
COMBDGTAWOldLIHAL___STDELC_EX,p,COMBDG,CommercialBuildingTransportation and WarehousingOldLightingHalogenStandard EfficiencyElectricity,
COMBDGICIOldLIHAL___STDELC_EX,p,COMBDG,CommercialBuildingInformation and Cultural IndustriesOldLightingHalogenStandard EfficiencyElectricity,
COMBDGOFFOldLIHAL___STDELC_EX,p,COMBDG,CommercialBuildingOfficesOldLightingHalogenStandard EfficiencyElectricity,
COMBDGEDSOldLIHAL___STDELC_EX,p,COMBDG,CommercialBuildingEducational ServicesOldLightingHalogenStandard EfficiencyElectricity,
COMBDGHLCOldLIHAL___STDELC_EX,p,COMBDG,CommercialBuildingHealth Care and Social AssistanceOldLightingHalogenStandard EfficiencyElectricity,
COMBDGAEROldLIHAL___STDELC_EX,p,COMBDG,"CommercialBuildingArts, Entertainment and RecreationOldLightingHalogenStandard EfficiencyElectricity",
COMBDGAFSOldLIHAL___STDELC_EX,p,COMBDG,CommercialBuildingAccommodation and Food ServicesOldLightingHalogenStandard EfficiencyElectricity,
COMBDGOTSOldLIHAL___STDELC_EX,p,COMBDG,CommercialBuildingOther ServicesOldLightingHalogenStandard EfficiencyElectricity,
COMBDGWSTOldLIINC___STDELC_EX,p,COMBDG,CommercialBuildingWholesale TradeOldLightingIncandescentStandard EfficiencyElectricity,
COMBDGRTTOldLIINC___STDELC_EX,p,COMBDG,CommercialBuildingRetail TradeOldLightingIncandescentStandard EfficiencyElectricity,
COMBDGTAWOldLIINC___STDELC_EX,p,COMBDG,CommercialBuildingTransportation and WarehousingOldLightingIncandescentStandard EfficiencyElectricity,
COMBDGICIOldLIINC___STDELC_EX,p,COMBDG,CommercialBuildingInformation and Cultural IndustriesOldLightingIncandescentStandard EfficiencyElectricity,
COMBDGOFFOldLIINC___STDELC_EX,p,COMBDG,CommercialBuildingOfficesOldLightingIncandescentStandard EfficiencyElectricity,
COMBDGEDSOldLIINC___STDELC_EX,p,COMBDG,CommercialBuildingEducational ServicesOldLightingIncandescentStandard EfficiencyElectricity,
COMBDGHLCOldLIINC___STDELC_EX,p,COMBDG,CommercialBuildingHealth Care and Social AssistanceOldLightingIncandescentStandard EfficiencyElectricity,
COMBDGAEROldLIINC___STDELC_EX,p,COMBDG,"CommercialBuildingArts, Entertainment and RecreationOldLightingIncandescentStandard EfficiencyElectricity",
COMBDGAFSOldLIINC___STDELC_EX,p,COMBDG,CommercialBuildingAccommodation and Food ServicesOldLightingIncandescentStandard EfficiencyElectricity,
COMBDGOTSOldLIINC___STDELC_EX,p,COMBDG,CommercialBuildingOther ServicesOldLightingIncandescentStandard EfficiencyElectricity,
COMBDGWSTOldLILED___STDELC_EX,p,COMBDG,CommercialBuildingWholesale TradeOldLightingLight Emitting DiodeStandard EfficiencyElectricity,
COMBDGRTTOldLILED___STDELC_EX,p,COMBDG,CommercialBuildingRetail TradeOldLightingLight Emitting DiodeStandard EfficiencyElectricity,
COMBDGTAWOldLILED___STDELC_EX,p,COMBDG,CommercialBuildingTransportation and WarehousingOldLightingLight Emitting DiodeStandard EfficiencyElectricity,
COMBDGICIOldLILED___STDELC_EX,p,COMBDG,CommercialBuildingInformation and Cultural IndustriesOldLightingLight Emitting DiodeStandard EfficiencyElectricity,
COMBDGOFFOldLILED___STDELC_EX,p,COMBDG,CommercialBuildingOfficesOldLightingLight Emitting DiodeStandard EfficiencyElectricity,
COMBDGEDSOldLILED___STDELC_EX,p,COMBDG,CommercialBuildingEducational ServicesOldLightingLight Emitting DiodeStandard EfficiencyElectricity,
COMBDGHLCOldLILED___STDELC_EX,p,COMBDG,CommercialBuildingHealth Care and Social AssistanceOldLightingLight Emitting DiodeStandard EfficiencyElectricity,
COMBDGAEROldLILED___STDELC_EX,p,COMBDG,"CommercialBuildingArts, Entertainment and RecreationOldLightingLight Emitting DiodeStandard EfficiencyElectricity",
COMBDGAFSOldLILED___STDELC_EX,p,COMBDG,CommercialBuildingAccommodation and Food ServicesOldLightingLight Emitting DiodeStandard EfficiencyElectricity,
COMBDGOTSOldLILED___STDELC_EX,p,COMBDG,CommercialBuildingOther ServicesOldLightingLight Emitting DiodeStandard EfficiencyElectricity,
COMBDGWSTOldSC______STDNGA_EX,p,COMBDG,CommercialBuildingWholesale TradeOldSpace CoolingStandard EfficiencyNatural Gas,
COMBDGRTTOldSC______STDNGA_EX,p,COMBDG,CommercialBuildingRetail TradeOldSpace CoolingStandard EfficiencyNatural Gas,
COMBDGTAWOldSC______STDNGA_EX,p,COMBDG,CommercialBuildingTransportation and WarehousingOldSpace CoolingStandard EfficiencyNatural Gas,
COMBDGICIOldSC______STDNGA_EX,p,COMBDG,CommercialBuildingInformation and Cultural IndustriesOldSpace CoolingStandard EfficiencyNatural Gas,
COMBDGOFFOldSC______STDNGA_EX,p,COMBDG,CommercialBuildingOfficesOldSpace CoolingStandard EfficiencyNatural Gas,
COMBDGEDSOldSC______STDNGA_EX,p,COMBDG,CommercialBuildingEducational ServicesOldSpace CoolingStandard EfficiencyNatural Gas,
COMBDGHLCOldSC______STDNGA_EX,p,COMBDG,CommercialBuildingHealth Care and Social AssistanceOldSpace CoolingStandard EfficiencyNatural Gas,
COMBDGAEROldSC______STDNGA_EX,p,COMBDG,"CommercialBuildingArts, Entertainment and RecreationOldSpace CoolingStandard EfficiencyNatural Gas",
COMBDGAFSOldSC______STDNGA_EX,p,COMBDG,CommercialBuildingAccommodation and Food ServicesOldSpace CoolingStandard EfficiencyNatural Gas,
COMBDGOTSOldSC______STDNGA_EX,p,COMBDG,CommercialBuildingOther ServicesOldSpace CoolingStandard EfficiencyNatural Gas,
COMBDGWSTOldSC______STDELC_EX,p,COMBDG,CommercialBuildingWholesale TradeOldSpace CoolingStandard EfficiencyElectricity,
COMBDGRTTOldSC______STDELC_EX,p,COMBDG,CommercialBuildingRetail TradeOldSpace CoolingStandard EfficiencyElectricity,
COMBDGTAWOldSC______STDELC_EX,p,COMBDG,CommercialBuildingTransportation and WarehousingOldSpace CoolingStandard EfficiencyElectricity,
COMBDGICIOldSC______STDELC_EX,p,COMBDG,CommercialBuildingInformation and Cultural IndustriesOldSpace CoolingStandard EfficiencyElectricity,
COMBDGOFFOldSC______STDELC_EX,p,COMBDG,CommercialBuildingOfficesOldSpace CoolingStandard EfficiencyElectricity,
COMBDGEDSOldSC______STDELC_EX,p,COMBDG,CommercialBuildingEducational ServicesOldSpace CoolingStandard EfficiencyElectricity,
COMBDGHLCOldSC______STDELC_EX,p,COMBDG,CommercialBuildingHealth Care and Social AssistanceOldSpace CoolingStandard EfficiencyElectricity,
COMBDGAEROldSC______STDELC_EX,p,COMBDG,"CommercialBuildingArts, Entertainment and RecreationOldSpace CoolingStandard EfficiencyElectricity",
COMBDGAFSOldSC______STDELC_EX,p,COMBDG,CommercialBuildingAccommodation and Food ServicesOldSpace CoolingStandard EfficiencyElectricity,
COMBDGOTSOldSC______STDELC_EX,p,COMBDG,CommercialBuildingOther ServicesOldSpace CoolingStandard EfficiencyElectricity,
COMBDGWSTOldSC_________DCO_EX,p,COMBDG,CommercialBuildingWholesale TradeOldSpace CoolingDistrict Cooling,
COMBDGRTTOldSC_________DCO_EX,p,COMBDG,CommercialBuildingRetail TradeOldSpace CoolingDistrict Cooling,
COMBDGTAWOldSC_________DCO_EX,p,COMBDG,CommercialBuildingTransportation and WarehousingOldSpace CoolingDistrict Cooling,
COMBDGICIOldSC_________DCO_EX,p,COMBDG,CommercialBuildingInformation and Cultural IndustriesOldSpace CoolingDistrict Cooling,
COMBDGOFFOldSC_________DCO_EX,p,COMBDG,CommercialBuildingOfficesOldSpace CoolingDistrict Cooling,
COMBDGEDSOldSC_________DCO_EX,p,COMBDG,CommercialBuildingEducational ServicesOldSpace CoolingDistrict Cooling,
COMBDGHLCOldSC_________DCO_EX,p,COMBDG,CommercialBuildingHealth Care and Social AssistanceOldSpace CoolingDistrict Cooling,
COMBDGAEROldSC_________DCO_EX,p,COMBDG,"CommercialBuildingArts, Entertainment and RecreationOldSpace CoolingDistrict Cooling",
COMBDGAFSOldSC_________DCO_EX,p,COMBDG,CommercialBuildingAccommodation and Food ServicesOldSpace CoolingDistrict Cooling,
COMBDGOTSOldSC_________DCO_EX,p,COMBDG,CommercialBuildingOther ServicesOldSpace CoolingDistrict Cooling,
COMBDGWSTOldAM______STDELC_EX,p,COMBDG,CommercialBuildingWholesale TradeOldAuxiliary MotorsStandard EfficiencyElectricity,
COMBDGRTTOldAM______STDELC_EX,p,COMBDG,CommercialBuildingRetail TradeOldAuxiliary MotorsStandard EfficiencyElectricity,
COMBDGTAWOldAM______STDELC_EX,p,COMBDG,CommercialBuildingTransportation and WarehousingOldAuxiliary MotorsStandard EfficiencyElectricity,
COMBDGICIOldAM______STDELC_EX,p,COMBDG,CommercialBuildingInformation and Cultural IndustriesOldAuxiliary MotorsStandard EfficiencyElectricity,
COMBDGOFFOldAM______STDELC_EX,p,COMBDG,CommercialBuildingOfficesOldAuxiliary MotorsStandard EfficiencyElectricity,
COMBDGEDSOldAM______STDELC_EX,p,COMBDG,CommercialBuildingEducational ServicesOldAuxiliary MotorsStandard EfficiencyElectricity,
COMBDGHLCOldAM______STDELC_EX,p,COMBDG,CommercialBuildingHealth Care and Social AssistanceOldAuxiliary MotorsStandard EfficiencyElectricity,
COMBDGAEROldAM______STDELC_EX,p,COMBDG,"CommercialBuildingArts, Entertainment and RecreationOldAuxiliary MotorsStandard EfficiencyElectricity",
COMBDGAFSOldAM______STDELC_EX,p,COMBDG,CommercialBuildingAccommodation and Food ServicesOldAuxiliary MotorsStandard EfficiencyElectricity,
COMBDGOTSOldAM______STDELC_EX,p,COMBDG,CommercialBuildingOther ServicesOldAuxiliary MotorsStandard EfficiencyElectricity,
COMBDGWSTOldAE______STDELC_EX,p,COMBDG,CommercialBuildingWholesale TradeOldAuxiliary EquipmentStandard EfficiencyElectricity,
COMBDGRTTOldAE______STDELC_EX,p,COMBDG,CommercialBuildingRetail TradeOldAuxiliary EquipmentStandard EfficiencyElectricity,
COMBDGTAWOldAE______STDELC_EX,p,COMBDG,CommercialBuildingTransportation and WarehousingOldAuxiliary EquipmentStandard EfficiencyElectricity,
COMBDGICIOldAE______STDELC_EX,p,COMBDG,CommercialBuildingInformation and Cultural IndustriesOldAuxiliary EquipmentStandard EfficiencyElectricity,
COMBDGOFFOldAE______STDELC_EX,p,COMBDG,CommercialBuildingOfficesOldAuxiliary EquipmentStandard EfficiencyElectricity,
COMBDGEDSOldAE______STDELC_EX,p,COMBDG,CommercialBuildingEducational ServicesOldAuxiliary EquipmentStandard EfficiencyElectricity,
COMBDGHLCOldAE______STDELC_EX,p,COMBDG,CommercialBuildingHealth Care and Social AssistanceOldAuxiliary EquipmentStandard EfficiencyElectricity,
COMBDGAEROldAE______STDELC_EX,p,COMBDG,"CommercialBuildingArts, Entertainment and RecreationOldAuxiliary EquipmentStandard EfficiencyElectricity",
COMBDGAFSOldAE______STDELC_EX,p,COMBDG,CommercialBuildingAccommodation and Food ServicesOldAuxiliary EquipmentStandard EfficiencyElectricity,
COMBDGOTSOldAE______STDELC_EX,p,COMBDG,CommercialBuildingOther ServicesOldAuxiliary EquipmentStandard EfficiencyElectricity,
COMBDGWSTOldAE______STDNGA_EX,p,COMBDG,CommercialBuildingWholesale TradeOldAuxiliary EquipmentStandard EfficiencyNatural Gas,
COMBDGRTTOldAE______STDNGA_EX,p,COMBDG,CommercialBuildingRetail TradeOldAuxiliary EquipmentStandard EfficiencyNatural Gas,
COMBDGTAWOldAE______STDNGA_EX,p,COMBDG,CommercialBuildingTransportation and WarehousingOldAuxiliary EquipmentStandard EfficiencyNatural Gas,
COMBDGICIOldAE______STDNGA_EX,p,COMBDG,CommercialBuildingInformation and Cultural IndustriesOldAuxiliary EquipmentStandard EfficiencyNatural Gas,
COMBDGOFFOldAE______STDNGA_EX,p,COMBDG,CommercialBuildingOfficesOldAuxiliary EquipmentStandard EfficiencyNatural Gas,
COMBDGEDSOldAE______STDNGA_EX,p,COMBDG,CommercialBuildingEducational ServicesOldAuxiliary EquipmentStandard EfficiencyNatural Gas,
COMBDGHLCOldAE______STDNGA_EX,p,COMBDG,CommercialBuildingHealth Care and Social AssistanceOldAuxiliary EquipmentStandard EfficiencyNatural Gas,
COMBDGAEROldAE______STDNGA_EX,p,COMBDG,"CommercialBuildingArts, Entertainment and RecreationOldAuxiliary EquipmentStandard EfficiencyNatural Gas",
COMBDGAFSOldAE______STDNGA_EX,p,COMBDG,CommercialBuildingAccommodation and Food ServicesOldAuxiliary EquipmentStandard EfficiencyNatural Gas,
COMBDGOTSOldAE______STDNGA_EX,p,COMBDG,CommercialBuildingOther ServicesOldAuxiliary EquipmentStandard EfficiencyNatural Gas,
COMBDGWSTOldAE______STDPRO_EX,p,COMBDG,CommercialBuildingWholesale TradeOldAuxiliary EquipmentStandard EfficiencyPropane,
COMBDGRTTOldAE______STDPRO_EX,p,COMBDG,CommercialBuildingRetail TradeOldAuxiliary EquipmentStandard EfficiencyPropane,
COMBDGTAWOldAE______STDPRO_EX,p,COMBDG,CommercialBuildingTransportation and WarehousingOldAuxiliary EquipmentStandard EfficiencyPropane,
COMBDGICIOldAE______STDPRO_EX,p,COMBDG,CommercialBuildingInformation and Cultural IndustriesOldAuxiliary EquipmentStandard EfficiencyPropane,
COMBDGOFFOldAE______STDPRO_EX,p,COMBDG,CommercialBuildingOfficesOldAuxiliary EquipmentStandard EfficiencyPropane,
COMBDGEDSOldAE______STDPRO_EX,p,COMBDG,CommercialBuildingEducational ServicesOldAuxiliary EquipmentStandard EfficiencyPropane,
COMBDGHLCOldAE______STDPRO_EX,p,COMBDG,CommercialBuildingHealth Care and Social AssistanceOldAuxiliary EquipmentStandard EfficiencyPropane,
COMBDGAEROldAE______STDPRO_EX,p,COMBDG,"CommercialBuildingArts, Entertainment and RecreationOldAuxiliary EquipmentStandard EfficiencyPropane",
COMBDGAFSOldAE______STDPRO_EX,p,COMBDG,CommercialBuildingAccommodation and Food ServicesOldAuxiliary EquipmentStandard EfficiencyPropane,
COMBDGOTSOldAE______STDPRO_EX,p,COMBDG,CommercialBuildingOther ServicesOldAuxiliary EquipmentStandard EfficiencyPropane,
COMBDGWSTOldSHPLT___STDELC_EX,p,COMBDG,CommercialBuildingWholesale TradeOldSpace HeatingPlintheStandard EfficiencyElectricity,
COMBDGRTTOldSHPLT___STDELC_EX,p,COMBDG,CommercialBuildingRetail TradeOldSpace HeatingPlintheStandard EfficiencyElectricity,
COMBDGTAWOldSHPLT___STDELC_EX,p,COMBDG,CommercialBuildingTransportation and WarehousingOldSpace HeatingPlintheStandard EfficiencyElectricity,
COMBDGICIOldSHPLT___STDELC_EX,p,COMBDG,CommercialBuildingInformation and Cultural IndustriesOldSpace HeatingPlintheStandard EfficiencyElectricity,
COMBDGOFFOldSHPLT___STDELC_EX,p,COMBDG,CommercialBuildingOfficesOldSpace HeatingPlintheStandard EfficiencyElectricity,
COMBDGEDSOldSHPLT___STDELC_EX,p,COMBDG,CommercialBuildingEducational ServicesOldSpace HeatingPlintheStandard EfficiencyElectricity,
COMBDGHLCOldSHPLT___STDELC_EX,p,COMBDG,CommercialBuildingHealth Care and Social AssistanceOldSpace HeatingPlintheStandard EfficiencyElectricity,
COMBDGAEROldSHPLT___STDELC_EX,p,COMBDG,"CommercialBuildingArts, Entertainment and RecreationOldSpace HeatingPlintheStandard EfficiencyElectricity",
COMBDGAFSOldSHPLT___STDELC_EX,p,COMBDG,CommercialBuildingAccommodation and Food ServicesOldSpace HeatingPlintheStandard EfficiencyElectricity,
COMBDGOTSOldSHPLT___STDELC_EX,p,COMBDG,CommercialBuildingOther ServicesOldSpace HeatingPlintheStandard EfficiencyElectricity,
COMBDGWSTOldSHHEP___STDELC_EX,p,COMBDG,CommercialBuildingWholesale TradeOldSpace HeatingHeat PumpStandard EfficiencyElectricity,
COMBDGRTTOldSHHEP___STDELC_EX,p,COMBDG,CommercialBuildingRetail TradeOldSpace HeatingHeat PumpStandard EfficiencyElectricity,
COMBDGTAWOldSHHEP___STDELC_EX,p,COMBDG,CommercialBuildingTransportation and WarehousingOldSpace HeatingHeat PumpStandard EfficiencyElectricity,
COMBDGICIOldSHHEP___STDELC_EX,p,COMBDG,CommercialBuildingInformation and Cultural IndustriesOldSpace HeatingHeat PumpStandard EfficiencyElectricity,
COMBDGOFFOldSHHEP___STDELC_EX,p,COMBDG,CommercialBuildingOfficesOldSpace HeatingHeat PumpStandard EfficiencyElectricity,
COMBDGEDSOldSHHEP___STDELC_EX,p,COMBDG,CommercialBuildingEducational ServicesOldSpace HeatingHeat PumpStandard EfficiencyElectricity,
COMBDGHLCOldSHHEP___STDELC_EX,p,COMBDG,CommercialBuildingHealth Care and Social AssistanceOldSpace HeatingHeat PumpStandard EfficiencyElectricity,
COMBDGAEROldSHHEP___STDELC_EX,p,COMBDG,"CommercialBuildingArts, Entertainment and RecreationOldSpace HeatingHeat PumpStandard EfficiencyElectricity",
COMBDGAFSOldSHHEP___STDELC_EX,p,COMBDG,CommercialBuildingAccommodation and Food ServicesOldSpace HeatingHeat PumpStandard EfficiencyElectricity,
COMBDGOTSOldSHHEP___STDELC_EX,p,COMBDG,CommercialBuildingOther ServicesOldSpace HeatingHeat PumpStandard EfficiencyElectricity,
COMBDGWSTOldSHFUR___STDNGA_EX,p,COMBDG,CommercialBuildingWholesale TradeOldSpace HeatingFurnaceStandard EfficiencyNatural Gas,
COMBDGRTTOldSHFUR___STDNGA_EX,p,COMBDG,CommercialBuildingRetail TradeOldSpace HeatingFurnaceStandard EfficiencyNatural Gas,
COMBDGTAWOldSHFUR___STDNGA_EX,p,COMBDG,CommercialBuildingTransportation and WarehousingOldSpace HeatingFurnaceStandard EfficiencyNatural Gas,
COMBDGICIOldSHFUR___STDNGA_EX,p,COMBDG,CommercialBuildingInformation and Cultural IndustriesOldSpace HeatingFurnaceStandard EfficiencyNatural Gas,
COMBDGOFFOldSHFUR___STDNGA_EX,p,COMBDG,CommercialBuildingOfficesOldSpace HeatingFurnaceStandard EfficiencyNatural Gas,
COMBDGEDSOldSHFUR___STDNGA_EX,p,COMBDG,CommercialBuildingEducational ServicesOldSpace HeatingFurnaceStandard EfficiencyNatural Gas,
COMBDGHLCOldSHFUR___STDNGA_EX,p,COMBDG,CommercialBuildingHealth Care and Social AssistanceOldSpace HeatingFurnaceStandard EfficiencyNatural Gas,
COMBDGAEROldSHFUR___STDNGA_EX,p,COMBDG,"CommercialBuildingArts, Entertainment and RecreationOldSpace HeatingFurnaceStandard EfficiencyNatural Gas",
COMBDGAFSOldSHFUR___STDNGA_EX,p,COMBDG,CommercialBuildingAccommodation and Food ServicesOldSpace HeatingFurnaceStandard EfficiencyNatural Gas,
COMBDGOTSOldSHFUR___STDNGA_EX,p,COMBDG,CommercialBuildingOther ServicesOldSpace HeatingFurnaceStandard EfficiencyNatural Gas,
COMBDGWSTOldSHFUR___STDLFO_EX,p,COMBDG,CommercialBuildingWholesale TradeOldSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil,
COMBDGRTTOldSHFUR___STDLFO_EX,p,COMBDG,CommercialBuildingRetail TradeOldSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil,
COMBDGTAWOldSHFUR___STDLFO_EX,p,COMBDG,CommercialBuildingTransportation and WarehousingOldSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil,
COMBDGICIOldSHFUR___STDLFO_EX,p,COMBDG,CommercialBuildingInformation and Cultural IndustriesOldSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil,
COMBDGOFFOldSHFUR___STDLFO_EX,p,COMBDG,CommercialBuildingOfficesOldSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil,
COMBDGEDSOldSHFUR___STDLFO_EX,p,COMBDG,CommercialBuildingEducational ServicesOldSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil,
COMBDGHLCOldSHFUR___STDLFO_EX,p,COMBDG,CommercialBuildingHealth Care and Social AssistanceOldSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil,
COMBDGAEROldSHFUR___STDLFO_EX,p,COMBDG,"CommercialBuildingArts, Entertainment and RecreationOldSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil",
COMBDGAFSOldSHFUR___STDLFO_EX,p,COMBDG,CommercialBuildingAccommodation and Food ServicesOldSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil,
COMBDGOTSOldSHFUR___STDLFO_EX,p,COMBDG,CommercialBuildingOther ServicesOldSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil,
COMBDGWSTOldSH_________DHE_EX,p,COMBDG,CommercialBuildingWholesale TradeOldSpace HeatingDistrict Heating,
COMBDGRTTOldSH_________DHE_EX,p,COMBDG,CommercialBuildingRetail TradeOldSpace HeatingDistrict Heating,
COMBDGTAWOldSH_________DHE_EX,p,COMBDG,CommercialBuildingTransportation and WarehousingOldSpace HeatingDistrict Heating,
COMBDGICIOldSH_________DHE_EX,p,COMBDG,CommercialBuildingInformation and Cultural IndustriesOldSpace HeatingDistrict Heating,
COMBDGOFFOldSH_________DHE_EX,p,COMBDG,CommercialBuildingOfficesOldSpace HeatingDistrict Heating,
COMBDGEDSOldSH_________DHE_EX,p,COMBDG,CommercialBuildingEducational ServicesOldSpace HeatingDistrict Heating,
COMBDGHLCOldSH_________DHE_EX,p,COMBDG,CommercialBuildingHealth Care and Social AssistanceOldSpace HeatingDistrict Heating,
COMBDGAEROldSH_________DHE_EX,p,COMBDG,"CommercialBuildingArts, Entertainment and RecreationOldSpace HeatingDistrict Heating",
COMBDGAFSOldSH_________DHE_EX,p,COMBDG,CommercialBuildingAccommodation and Food ServicesOldSpace HeatingDistrict Heating,
COMBDGOTSOldSH_________DHE_EX,p,COMBDG,CommercialBuildingOther ServicesOldSpace HeatingDistrict Heating,
COMBDGWSTOldSHFUR___STDPRO_EX,p,COMBDG,CommercialBuildingWholesale TradeOldSpace HeatingFurnaceStandard EfficiencyPropane,
COMBDGRTTOldSHFUR___STDPRO_EX,p,COMBDG,CommercialBuildingRetail TradeOldSpace HeatingFurnaceStandard EfficiencyPropane,
COMBDGTAWOldSHFUR___STDPRO_EX,p,COMBDG,CommercialBuildingTransportation and WarehousingOldSpace HeatingFurnaceStandard EfficiencyPropane,
COMBDGICIOldSHFUR___STDPRO_EX,p,COMBDG,CommercialBuildingInformation and Cultural IndustriesOldSpace HeatingFurnaceStandard EfficiencyPropane,
COMBDGOFFOldSHFUR___STDPRO_EX,p,COMBDG,CommercialBuildingOfficesOldSpace HeatingFurnaceStandard EfficiencyPropane,
COMBDGEDSOldSHFUR___STDPRO_EX,p,COMBDG,CommercialBuildingEducational ServicesOldSpace HeatingFurnaceStandard EfficiencyPropane,
COMBDGHLCOldSHFUR___STDPRO_EX,p,COMBDG,CommercialBuildingHealth Care and Social AssistanceOldSpace HeatingFurnaceStandard EfficiencyPropane,
