regions,tech,c2a,c2a_notes
TO,COMBDGICIOldSHFUR___STDPRO_EX,31.536,CommercialBuildingInformation and Cultural IndustriesOldSpace HeatingFurnaceStandard EfficiencyPropane
TO,COMBDGOFFOldSHFUR___STDPRO_EX,31.536,CommercialBuildingOfficesOldSpace HeatingFurnaceStandard EfficiencyPropane
TO,COMBDGEDSOldSHFUR___STDPRO_EX,31.536,CommercialBuildingEducational ServicesOldSpace HeatingFurnaceStandard EfficiencyPropane
TO,COMBDGHLCOldSHFUR___STDPRO_EX,31.536,CommercialBuildingHealth Care and Social AssistanceOldSpace HeatingFurnaceStandard EfficiencyPropane
TO,COMBDGAEROldSHFUR___STDPRO_EX,31.536,"CommercialBuildingArts, Entertainment and RecreationOldSpace HeatingFurnaceStandard EfficiencyPropane"
TO,COMBDGAFSOldSHFUR___STDPRO_EX,31.536,CommercialBuildingAccommodation and Food ServicesOldSpace HeatingFurnaceStandard EfficiencyPropane
TO,COMBDGOTSOldSHFUR___STDPRO_EX,31.536,CommercialBuildingOther ServicesOldSpace HeatingFurnaceStandard EfficiencyPropane
TO,COMBDGWSTOldWH______STDELC_EX,31.536,CommercialBuildingWholesale TradeOldWater HeatingStandard EfficiencyElectricity
TO,COMBDGRTTOldWH______STDELC_EX,31.536,CommercialBuildingRetail TradeOldWater HeatingStandard EfficiencyElectricity
TO,COMBDGTAWOldWH______STDELC_EX,31.536,CommercialBuildingTransportation and WarehousingOldWater HeatingStandard EfficiencyElectricity
TO,COMBDGICIOldWH______STDELC_EX,31.536,CommercialBuildingInformation and Cultural IndustriesOldWater HeatingStandard EfficiencyElectricity
TO,COMBDGOFFOldWH______STDELC_EX,31.536,CommercialBuildingOfficesOldWater HeatingStandard EfficiencyElectricity
TO,COMBDGEDSOldWH______STDELC_EX,31.536,CommercialBuildingEducational ServicesOldWater HeatingStandard EfficiencyElectricity
TO,COMBDGHLCOldWH______STDELC_EX,31.536,CommercialBuildingHealth Care and Social AssistanceOldWater HeatingStandard EfficiencyElectricity
TO,COMBDGAEROldWH______STDELC_EX,31.536,"CommercialBuildingArts, Entertainment and RecreationOldWater HeatingStandard EfficiencyElectricity"
TO,COMBDGAFSOldWH______STDELC_EX,31.536,CommercialBuildingAccommodation and Food ServicesOldWater HeatingStandard EfficiencyElectricity
TO,COMBDGOTSOldWH______STDELC_EX,31.536,CommercialBuildingOther ServicesOldWater HeatingStandard EfficiencyElectricity
TO,COMBDGWSTOldWH______STDNGA_EX,31.536,CommercialBuildingWholesale TradeOldWater HeatingStandard EfficiencyNatural Gas
TO,COMBDGRTTOldWH______STDNGA_EX,31.536,CommercialBuildingRetail TradeOldWater HeatingStandard EfficiencyNatural Gas
TO,COMBDGTAWOldWH______STDNGA_EX,31.536,CommercialBuildingTransportation and WarehousingOldWater HeatingStandard EfficiencyNatural Gas
TO,COMBDGICIOldWH______STDNGA_EX,31.536,CommercialBuildingInformation and Cultural IndustriesOldWater HeatingStandard EfficiencyNatural Gas
TO,COMBDGOFFOldWH______STDNGA_EX,31.536,CommercialBuildingOfficesOldWater HeatingStandard EfficiencyNatural Gas
TO,COMBDGEDSOldWH______STDNGA_EX,31.536,CommercialBuildingEducational ServicesOldWater HeatingStandard EfficiencyNatural Gas
TO,COMBDGHLCOldWH______STDNGA_EX,31.536,CommercialBuildingHealth Care and Social AssistanceOldWater HeatingStandard EfficiencyNatural Gas
TO,COMBDGAEROldWH______STDNGA_EX,31.536,"CommercialBuildingArts, Entertainment and RecreationOldWater HeatingStandard EfficiencyNatural Gas"
TO,COMBDGAFSOldWH______STDNGA_EX,31.536,CommercialBuildingAccommodation and Food ServicesOldWater HeatingStandard EfficiencyNatural Gas
TO,COMBDGOTSOldWH______STDNGA_EX,31.536,CommercialBuildingOther ServicesOldWater HeatingStandard EfficiencyNatural Gas
TO,COMBDGWSTOldWH______STDLFO_EX,31.536,CommercialBuildingWholesale TradeOldWater HeatingStandard EfficiencyLight Fuel Oil
TO,COMBDGRTTOldWH______STDLFO_EX,31.536,CommercialBuildingRetail TradeOldWater HeatingStandard EfficiencyLight Fuel Oil
TO,COMBDGTAWOldWH______STDLFO_EX,31.536,CommercialBuildingTransportation and WarehousingOldWater HeatingStandard EfficiencyLight Fuel Oil
TO,COMBDGICIOldWH______STDLFO_EX,31.536,CommercialBuildingInformation and Cultural IndustriesOldWater HeatingStandard EfficiencyLight Fuel Oil
TO,COMBDGOFFOldWH______STDLFO_EX,31.536,CommercialBuildingOfficesOldWater HeatingStandard EfficiencyLight Fuel Oil
TO,COMBDGEDSOldWH______STDLFO_EX,31.536,CommercialBuildingEducational ServicesOldWater HeatingStandard EfficiencyLight Fuel Oil
TO,COMBDGHLCOldWH______STDLFO_EX,31.536,CommercialBuildingHealth Care and Social AssistanceOldWater HeatingStandard EfficiencyLight Fuel Oil
TO,COMBDGAEROldWH______STDLFO_EX,31.536,"CommercialBuildingArts, Entertainment and RecreationOldWater HeatingStandard EfficiencyLight Fuel Oil"
TO,COMBDGAFSOldWH______STDLFO_EX,31.536,CommercialBuildingAccommodation and Food ServicesOldWater HeatingStandard EfficiencyLight Fuel Oil
TO,COMBDGOTSOldWH______STDLFO_EX,31.536,CommercialBuildingOther ServicesOldWater HeatingStandard EfficiencyLight Fuel Oil
TO,COMBDGWSTOldWH_________DHE_EX,31.536,CommercialBuildingWholesale TradeOldWater HeatingDistrict Heating
TO,COMBDGRTTOldWH_________DHE_EX,31.536,CommercialBuildingRetail TradeOldWater HeatingDistrict Heating
TO,COMBDGTAWOldWH_________DHE_EX,31.536,CommercialBuildingTransportation and WarehousingOldWater HeatingDistrict Heating
TO,COMBDGICIOldWH_________DHE_EX,31.536,CommercialBuildingInformation and Cultural IndustriesOldWater HeatingDistrict Heating
TO,COMBDGOFFOldWH_________DHE_EX,31.536,CommercialBuildingOfficesOldWater HeatingDistrict Heating
TO,COMBDGEDSOldWH_________DHE_EX,31.536,CommercialBuildingEducational ServicesOldWater HeatingDistrict Heating
TO,COMBDGHLCOldWH_________DHE_EX,31.536,CommercialBuildingHealth Care and Social AssistanceOldWater HeatingDistrict Heating
TO,COMBDGAEROldWH_________DHE_EX,31.536,"CommercialBuildingArts, Entertainment and RecreationOldWater HeatingDistrict Heating"
TO,COMBDGAFSOldWH_________DHE_EX,31.536,CommercialBuildingAccommodation and Food ServicesOldWater HeatingDistrict Heating
TO,COMBDGOTSOldWH_________DHE_EX,31.536,CommercialBuildingOther ServicesOldWater HeatingDistrict Heating
TO,COMBDGWSTOldWH______STDPRO_EX,31.536,CommercialBuildingWholesale TradeOldWater HeatingStandard EfficiencyPropane
TO,COMBDGRTTOldWH______STDPRO_EX,31.536,CommercialBuildingRetail TradeOldWater HeatingStandard EfficiencyPropane
TO,COMBDGTAWOldWH______STDPRO_EX,31.536,CommercialBuildingTransportation and WarehousingOldWater HeatingStandard EfficiencyPropane
TO,COMBDGICIOldWH______STDPRO_EX,31.536,CommercialBuildingInformation and Cultural IndustriesOldWater HeatingStandard EfficiencyPropane
TO,COMBDGOFFOldWH______STDPRO_EX,31.536,CommercialBuildingOfficesOldWater HeatingStandard EfficiencyPropane
TO,COMBDGEDSOldWH______STDPRO_EX,31.536,CommercialBuildingEducational ServicesOldWater HeatingStandard EfficiencyPropane
TO,COMBDGHLCOldWH______STDPRO_EX,31.536,CommercialBuildingHealth Care and Social AssistanceOldWater HeatingStandard EfficiencyPropane
TO,COMBDGAEROldWH______STDPRO_EX,31.536,"CommercialBuildingArts, Entertainment and RecreationOldWater HeatingStandard EfficiencyPropane"
TO,COMBDGAFSOldWH______STDPRO_EX,31.536,CommercialBuildingAccommodation and Food ServicesOldWater HeatingStandard EfficiencyPropane
TO,COMBDGOTSOldWH______STDPRO_EX,31.536,CommercialBuildingOther ServicesOldWater HeatingStandard EfficiencyPropane
TO,COMBDGWSTOldSLLED___STDELC_EX,1.0,CommercialBuildingWholesale TradeOldStreet LightingLight Emitting DiodeStandard EfficiencyElectricity
TO,COMBDGRTTOldSLLED___STDELC_EX,1.0,CommercialBuildingRetail TradeOldStreet LightingLight Emitting DiodeStandard EfficiencyElectricity
TO,COMBDGTAWOldSLLED___STDELC_EX,1.0,CommercialBuildingTransportation and WarehousingOldStreet LightingLight Emitting DiodeStandard EfficiencyElectricity
TO,COMBDGICIOldSLLED___STDELC_EX,1.0,CommercialBuildingInformation and Cultural IndustriesOldStreet LightingLight Emitting DiodeStandard EfficiencyElectricity
TO,COMBDGOFFOldSLLED___STDELC_EX,1.0,CommercialBuildingOfficesOldStreet LightingLight Emitting DiodeStandard EfficiencyElectricity
TO,COMBDGEDSOldSLLED___STDELC_EX,1.0,CommercialBuildingEducational ServicesOldStreet LightingLight Emitting DiodeStandard EfficiencyElectricity
TO,COMBDGHLCOldSLLED___STDELC_EX,1.0,CommercialBuildingHealth Care and Social AssistanceOldStreet LightingLight Emitting DiodeStandard EfficiencyElectricity
TO,COMBDGAEROldSLLED___STDELC_EX,1.0,"CommercialBuildingArts, Entertainment and RecreationOldStreet LightingLight Emitting DiodeStandard EfficiencyElectricity"
TO,COMBDGAFSOldSLLED___STDELC_EX,1.0,CommercialBuildingAccommodation and Food ServicesOldStreet LightingLight Emitting DiodeStandard EfficiencyElectricity
TO,COMBDGOTSOldSLLED___STDELC_EX,1.0,CommercialBuildingOther ServicesOldStreet LightingLight Emitting DiodeStandard EfficiencyElectricity
