regions,season_name,time_of_day_name,demand_name,dds,dds_notes
TO,S,D,ADEMPUBBDGPSIOldSH,0.003915810324023932,Aggregated DemandPublicBuildingPost-Secondary InstitutionOldSpace Heating
TO,S,D,ADEMPUBBDGSBDOldSH,0.003915810324023932,Aggregated DemandPublicBuildingSchool boardOldSpace Heating
TO,S,D,ADEMPUBBDGHSPOldWH,0.07273959604229617,Aggregated DemandPublicBuildingHospitalOldWater Heating
TO,S,D,ADEMPUBBDGMUNOldWH,0.07273959604229617,Aggregated DemandPublicBuildingMunicipalityOldWater Heating
TO,S,D,ADEMPUBBDGPSIOldWH,0.07273959604229617,Aggregated DemandPublicBuildingPost-Secondary InstitutionOldWater Heating
TO,S,D,ADEMPUBBDGSBDOldWH,0.07273959604229617,Aggregated DemandPublicBuildingSchool boardOldWater Heating
TO,S,D,ADEMPUBBDGHSPNewLI,0.09308913155576494,Aggregated DemandPublicBuildingHospitalNewLighting
TO,S,D,ADEMPUBBDGMUNNewLI,0.09308913155576494,Aggregated DemandPublicBuildingMunicipalityNewLighting
TO,S,D,ADEMPUBBDGPSINewLI,0.09308913155576494,Aggregated DemandPublicBuildingPost-Secondary InstitutionNewLighting
TO,S,D,ADEMPUBBDGSBDNewLI,0.09308913155576494,Aggregated DemandPublicBuildingSchool boardNewLighting
TO,S,D,ADEMPUBBDGHSPNewSC,0.1695319089464912,Aggregated DemandPublicBuildingHospitalNewSpace Cooling
TO,S,D,ADEMPUBBDGMUNNewSC,0.1695319089464912,Aggregated DemandPublicBuildingMunicipalityNewSpace Cooling
TO,S,D,ADEMPUBBDGPSINewSC,0.1695319089464912,Aggregated DemandPublicBuildingPost-Secondary InstitutionNewSpace Cooling
TO,S,D,ADEMPUBBDGSBDNewSC,0.1695319089464912,Aggregated DemandPublicBuildingSchool boardNewSpace Cooling
TO,S,D,ADEMPUBBDGHSPNewAM,0.06360123248720184,Aggregated DemandPublicBuildingHospitalNewAuxiliary Motors
TO,S,D,ADEMPUBBDGMUNNewAM,0.06360123248720184,Aggregated DemandPublicBuildingMunicipalityNewAuxiliary Motors
TO,S,D,ADEMPUBBDGPSINewAM,0.06360123248720184,Aggregated DemandPublicBuildingPost-Secondary InstitutionNewAuxiliary Motors
TO,S,D,ADEMPUBBDGSBDNewAM,0.06360123248720184,Aggregated DemandPublicBuildingSchool boardNewAuxiliary Motors
TO,S,D,ADEMPUBBDGHSPNewAE,0.07800949703948577,Aggregated DemandPublicBuildingHospitalNewAuxiliary Equipment
TO,S,D,ADEMPUBBDGMUNNewAE,0.07800949703948577,Aggregated DemandPublicBuildingMunicipalityNewAuxiliary Equipment
TO,S,D,ADEMPUBBDGPSINewAE,0.07800949703948577,Aggregated DemandPublicBuildingPost-Secondary InstitutionNewAuxiliary Equipment
TO,S,D,ADEMPUBBDGSBDNewAE,0.07800949703948577,Aggregated DemandPublicBuildingSchool boardNewAuxiliary Equipment
TO,S,D,ADEMPUBBDGHSPNewSH,0.003915810324023932,Aggregated DemandPublicBuildingHospitalNewSpace Heating
TO,S,D,ADEMPUBBDGMUNNewSH,0.003915810324023932,Aggregated DemandPublicBuildingMunicipalityNewSpace Heating
TO,S,D,ADEMPUBBDGPSINewSH,0.003915810324023932,Aggregated DemandPublicBuildingPost-Secondary InstitutionNewSpace Heating
TO,S,D,ADEMPUBBDGSBDNewSH,0.003915810324023932,Aggregated DemandPublicBuildingSchool boardNewSpace Heating
TO,S,D,ADEMPUBBDGHSPNewWH,0.07273959604229617,Aggregated DemandPublicBuildingHospitalNewWater Heating
TO,S,D,ADEMPUBBDGMUNNewWH,0.07273959604229617,Aggregated DemandPublicBuildingMunicipalityNewWater Heating
TO,S,D,ADEMPUBBDGPSINewWH,0.07273959604229617,Aggregated DemandPublicBuildingPost-Secondary InstitutionNewWater Heating
TO,S,D,ADEMPUBBDGSBDNewWH,0.07273959604229617,Aggregated DemandPublicBuildingSchool boardNewWater Heating
TO,S,N,ADEMPUBBDGHSPOldLI,0.06133640896809332,Aggregated DemandPublicBuildingHospitalOldLighting
TO,S,N,ADEMPUBBDGMUNOldLI,0.06133640896809332,Aggregated DemandPublicBuildingMunicipalityOldLighting
TO,S,N,ADEMPUBBDGPSIOldLI,0.06133640896809332,Aggregated DemandPublicBuildingPost-Secondary InstitutionOldLighting
TO,S,N,ADEMPUBBDGSBDOldLI,0.06133640896809332,Aggregated DemandPublicBuildingSchool boardOldLighting
TO,S,N,ADEMPUBBDGHSPOldSC,0.07370235267524657,Aggregated DemandPublicBuildingHospitalOldSpace Cooling
TO,S,N,ADEMPUBBDGMUNOldSC,0.07370235267524657,Aggregated DemandPublicBuildingMunicipalityOldSpace Cooling
TO,S,N,ADEMPUBBDGPSIOldSC,0.07370235267524657,Aggregated DemandPublicBuildingPost-Secondary InstitutionOldSpace Cooling
TO,S,N,ADEMPUBBDGSBDOldSC,0.07370235267524657,Aggregated DemandPublicBuildingSchool boardOldSpace Cooling
TO,S,N,ADEMPUBBDGHSPOldAM,0.09983209122599812,Aggregated DemandPublicBuildingHospitalOldAuxiliary Motors
TO,S,N,ADEMPUBBDGMUNOldAM,0.09983209122599812,Aggregated DemandPublicBuildingMunicipalityOldAuxiliary Motors
TO,S,N,ADEMPUBBDGPSIOldAM,0.09983209122599812,Aggregated DemandPublicBuildingPost-Secondary InstitutionOldAuxiliary Motors
TO,S,N,ADEMPUBBDGSBDOldAM,0.09983209122599812,Aggregated DemandPublicBuildingSchool boardOldAuxiliary Motors
TO,S,N,ADEMPUBBDGHSPOldAE,0.08666051006200681,Aggregated DemandPublicBuildingHospitalOldAuxiliary Equipment
TO,S,N,ADEMPUBBDGMUNOldAE,0.08666051006200681,Aggregated DemandPublicBuildingMunicipalityOldAuxiliary Equipment
TO,S,N,ADEMPUBBDGPSIOldAE,0.08666051006200681,Aggregated DemandPublicBuildingPost-Secondary InstitutionOldAuxiliary Equipment
TO,S,N,ADEMPUBBDGSBDOldAE,0.08666051006200681,Aggregated DemandPublicBuildingSchool boardOldAuxiliary Equipment
TO,S,N,ADEMPUBBDGHSPOldSH,0.012936009825571956,Aggregated DemandPublicBuildingHospitalOldSpace Heating
TO,S,N,ADEMPUBBDGMUNOldSH,0.012936009825571956,Aggregated DemandPublicBuildingMunicipalityOldSpace Heating
TO,S,N,ADEMPUBBDGPSIOldSH,0.012936009825571956,Aggregated DemandPublicBuildingPost-Secondary InstitutionOldSpace Heating
TO,S,N,ADEMPUBBDGSBDOldSH,0.012936009825571956,Aggregated DemandPublicBuildingSchool boardOldSpace Heating
TO,S,N,ADEMPUBBDGHSPOldWH,0.054652883965161804,Aggregated DemandPublicBuildingHospitalOldWater Heating
TO,S,N,ADEMPUBBDGMUNOldWH,0.054652883965161804,Aggregated DemandPublicBuildingMunicipalityOldWater Heating
TO,S,N,ADEMPUBBDGPSIOldWH,0.054652883965161804,Aggregated DemandPublicBuildingPost-Secondary InstitutionOldWater Heating
TO,S,N,ADEMPUBBDGSBDOldWH,0.054652883965161804,Aggregated DemandPublicBuildingSchool boardOldWater Heating
TO,S,N,ADEMPUBBDGHSPNewLI,0.06133640896809332,Aggregated DemandPublicBuildingHospitalNewLighting
TO,S,N,ADEMPUBBDGMUNNewLI,0.06133640896809332,Aggregated DemandPublicBuildingMunicipalityNewLighting
TO,S,N,ADEMPUBBDGPSINewLI,0.06133640896809332,Aggregated DemandPublicBuildingPost-Secondary InstitutionNewLighting
TO,S,N,ADEMPUBBDGSBDNewLI,0.06133640896809332,Aggregated DemandPublicBuildingSchool boardNewLighting
TO,S,N,ADEMPUBBDGHSPNewSC,0.07370235267524657,Aggregated DemandPublicBuildingHospitalNewSpace Cooling
TO,S,N,ADEMPUBBDGMUNNewSC,0.07370235267524657,Aggregated DemandPublicBuildingMunicipalityNewSpace Cooling
TO,S,N,ADEMPUBBDGPSINewSC,0.07370235267524657,Aggregated DemandPublicBuildingPost-Secondary InstitutionNewSpace Cooling
TO,S,N,ADEMPUBBDGSBDNewSC,0.07370235267524657,Aggregated DemandPublicBuildingSchool boardNewSpace Cooling
TO,S,N,ADEMPUBBDGHSPNewAM,0.09983209122599812,Aggregated DemandPublicBuildingHospitalNewAuxiliary Motors
TO,S,N,ADEMPUBBDGMUNNewAM,0.09983209122599812,Aggregated DemandPublicBuildingMunicipalityNewAuxiliary Motors
TO,S,N,ADEMPUBBDGPSINewAM,0.09983209122599812,Aggregated DemandPublicBuildingPost-Secondary InstitutionNewAuxiliary Motors
TO,S,N,ADEMPUBBDGSBDNewAM,0.09983209122599812,Aggregated DemandPublicBuildingSchool boardNewAuxiliary Motors
TO,S,N,ADEMPUBBDGHSPNewAE,0.08666051006200681,Aggregated DemandPublicBuildingHospitalNewAuxiliary Equipment
TO,S,N,ADEMPUBBDGMUNNewAE,0.08666051006200681,Aggregated DemandPublicBuildingMunicipalityNewAuxiliary Equipment
TO,S,N,ADEMPUBBDGPSINewAE,0.08666051006200681,Aggregated DemandPublicBuildingPost-Secondary InstitutionNewAuxiliary Equipment
TO,S,N,ADEMPUBBDGSBDNewAE,0.08666051006200681,Aggregated DemandPublicBuildingSchool boardNewAuxiliary Equipment
TO,S,N,ADEMPUBBDGHSPNewSH,0.012936009825571956,Aggregated DemandPublicBuildingHospitalNewSpace Heating
TO,S,N,ADEMPUBBDGMUNNewSH,0.012936009825571956,Aggregated DemandPublicBuildingMunicipalityNewSpace Heating
TO,S,N,ADEMPUBBDGPSINewSH,0.012936009825571956,Aggregated DemandPublicBuildingPost-Secondary InstitutionNewSpace Heating
TO,S,N,ADEMPUBBDGSBDNewSH,0.012936009825571956,Aggregated DemandPublicBuildingSchool boardNewSpace Heating
TO,S,N,ADEMPUBBDGHSPNewWH,0.054652883965161804,Aggregated DemandPublicBuildingHospitalNewWater Heating
TO,S,N,ADEMPUBBDGMUNNewWH,0.054652883965161804,Aggregated DemandPublicBuildingMunicipalityNewWater Heating
TO,S,N,ADEMPUBBDGPSINewWH,0.054652883965161804,Aggregated DemandPublicBuildingPost-Secondary InstitutionNewWater Heating
TO,S,N,ADEMPUBBDGSBDNewWH,0.054652883965161804,Aggregated DemandPublicBuildingSchool boardNewWater Heating
TO,S,P1,ADEMPUBBDGHSPOldLI,0.05365385482010206,Aggregated DemandPublicBuildingHospitalOldLighting
TO,S,P1,ADEMPUBBDGMUNOldLI,0.05365385482010206,Aggregated DemandPublicBuildingMunicipalityOldLighting
TO,S,P1,ADEMPUBBDGPSIOldLI,0.05365385482010206,Aggregated DemandPublicBuildingPost-Secondary InstitutionOldLighting
TO,S,P1,ADEMPUBBDGSBDOldLI,0.05365385482010206,Aggregated DemandPublicBuildingSchool boardOldLighting
TO,S,P1,ADEMPUBBDGHSPOldSC,0.06239677625337635,Aggregated DemandPublicBuildingHospitalOldSpace Cooling
TO,S,P1,ADEMPUBBDGMUNOldSC,0.06239677625337635,Aggregated DemandPublicBuildingMunicipalityOldSpace Cooling
TO,S,P1,ADEMPUBBDGPSIOldSC,0.06239677625337635,Aggregated DemandPublicBuildingPost-Secondary InstitutionOldSpace Cooling
TO,S,P1,ADEMPUBBDGSBDOldSC,0.06239677625337635,Aggregated DemandPublicBuildingSchool boardOldSpace Cooling
TO,S,P1,ADEMPUBBDGHSPOldAM,0.04150301482516814,Aggregated DemandPublicBuildingHospitalOldAuxiliary Motors
TO,S,P1,ADEMPUBBDGMUNOldAM,0.04150301482516814,Aggregated DemandPublicBuildingMunicipalityOldAuxiliary Motors
TO,S,P1,ADEMPUBBDGPSIOldAM,0.04150301482516814,Aggregated DemandPublicBuildingPost-Secondary InstitutionOldAuxiliary Motors
TO,S,P1,ADEMPUBBDGSBDOldAM,0.04150301482516814,Aggregated DemandPublicBuildingSchool boardOldAuxiliary Motors
TO,S,P1,ADEMPUBBDGHSPOldAE,0.04715129664339597,Aggregated DemandPublicBuildingHospitalOldAuxiliary Equipment
TO,S,P1,ADEMPUBBDGMUNOldAE,0.04715129664339597,Aggregated DemandPublicBuildingMunicipalityOldAuxiliary Equipment
TO,S,P1,ADEMPUBBDGPSIOldAE,0.04715129664339597,Aggregated DemandPublicBuildingPost-Secondary InstitutionOldAuxiliary Equipment
TO,S,P1,ADEMPUBBDGSBDOldAE,0.04715129664339597,Aggregated DemandPublicBuildingSchool boardOldAuxiliary Equipment
TO,S,P1,ADEMPUBBDGHSPOldSH,0.007017621679598815,Aggregated DemandPublicBuildingHospitalOldSpace Heating
TO,S,P1,ADEMPUBBDGMUNOldSH,0.007017621679598815,Aggregated DemandPublicBuildingMunicipalityOldSpace Heating
TO,S,P1,ADEMPUBBDGPSIOldSH,0.007017621679598815,Aggregated DemandPublicBuildingPost-Secondary InstitutionOldSpace Heating
TO,S,P1,ADEMPUBBDGSBDOldSH,0.007017621679598815,Aggregated DemandPublicBuildingSchool boardOldSpace Heating
TO,S,P1,ADEMPUBBDGHSPOldWH,0.045282080996831016,Aggregated DemandPublicBuildingHospitalOldWater Heating
TO,S,P1,ADEMPUBBDGMUNOldWH,0.045282080996831016,Aggregated DemandPublicBuildingMunicipalityOldWater Heating
TO,S,P1,ADEMPUBBDGPSIOldWH,0.045282080996831016,Aggregated DemandPublicBuildingPost-Secondary InstitutionOldWater Heating
TO,S,P1,ADEMPUBBDGSBDOldWH,0.045282080996831016,Aggregated DemandPublicBuildingSchool boardOldWater Heating
TO,S,P1,ADEMPUBBDGHSPNewLI,0.05365385482010206,Aggregated DemandPublicBuildingHospitalNewLighting
TO,S,P1,ADEMPUBBDGMUNNewLI,0.05365385482010206,Aggregated DemandPublicBuildingMunicipalityNewLighting
TO,S,P1,ADEMPUBBDGPSINewLI,0.05365385482010206,Aggregated DemandPublicBuildingPost-Secondary InstitutionNewLighting
TO,S,P1,ADEMPUBBDGSBDNewLI,0.05365385482010206,Aggregated DemandPublicBuildingSchool boardNewLighting
TO,S,P1,ADEMPUBBDGHSPNewSC,0.06239677625337635,Aggregated DemandPublicBuildingHospitalNewSpace Cooling
TO,S,P1,ADEMPUBBDGMUNNewSC,0.06239677625337635,Aggregated DemandPublicBuildingMunicipalityNewSpace Cooling
TO,S,P1,ADEMPUBBDGPSINewSC,0.06239677625337635,Aggregated DemandPublicBuildingPost-Secondary InstitutionNewSpace Cooling
TO,S,P1,ADEMPUBBDGSBDNewSC,0.06239677625337635,Aggregated DemandPublicBuildingSchool boardNewSpace Cooling
TO,S,P1,ADEMPUBBDGHSPNewAM,0.04150301482516814,Aggregated DemandPublicBuildingHospitalNewAuxiliary Motors
TO,S,P1,ADEMPUBBDGMUNNewAM,0.04150301482516814,Aggregated DemandPublicBuildingMunicipalityNewAuxiliary Motors
TO,S,P1,ADEMPUBBDGPSINewAM,0.04150301482516814,Aggregated DemandPublicBuildingPost-Secondary InstitutionNewAuxiliary Motors
TO,S,P1,ADEMPUBBDGSBDNewAM,0.04150301482516814,Aggregated DemandPublicBuildingSchool boardNewAuxiliary Motors
TO,S,P1,ADEMPUBBDGHSPNewAE,0.04715129664339597,Aggregated DemandPublicBuildingHospitalNewAuxiliary Equipment
TO,S,P1,ADEMPUBBDGMUNNewAE,0.04715129664339597,Aggregated DemandPublicBuildingMunicipalityNewAuxiliary Equipment
TO,S,P1,ADEMPUBBDGPSINewAE,0.04715129664339597,Aggregated DemandPublicBuildingPost-Secondary InstitutionNewAuxiliary Equipment
TO,S,P1,ADEMPUBBDGSBDNewAE,0.04715129664339597,Aggregated DemandPublicBuildingSchool boardNewAuxiliary Equipment
TO,S,P1,ADEMPUBBDGHSPNewSH,0.007017621679598815,Aggregated DemandPublicBuildingHospitalNewSpace Heating
TO,S,P1,ADEMPUBBDGMUNNewSH,0.007017621679598815,Aggregated DemandPublicBuildingMunicipalityNewSpace Heating
TO,S,P1,ADEMPUBBDGPSINewSH,0.007017621679598815,Aggregated DemandPublicBuildingPost-Secondary InstitutionNewSpace Heating
TO,S,P1,ADEMPUBBDGSBDNewSH,0.007017621679598815,Aggregated DemandPublicBuildingSchool boardNewSpace Heating
TO,S,P1,ADEMPUBBDGHSPNewWH,0.045282080996831016,Aggregated DemandPublicBuildingHospitalNewWater Heating
TO,S,P1,ADEMPUBBDGMUNNewWH,0.045282080996831016,Aggregated DemandPublicBuildingMunicipalityNewWater Heating
TO,S,P1,ADEMPUBBDGPSINewWH,0.045282080996831016,Aggregated DemandPublicBuildingPost-Secondary InstitutionNewWater Heating
TO,S,P1,ADEMPUBBDGSBDNewWH,0.045282080996831016,Aggregated DemandPublicBuildingSchool boardNewWater Heating
TO,S,P2,ADEMPUBBDGHSPOldLI,0.04518518480899512,Aggregated DemandPublicBuildingHospitalOldLighting
TO,S,P2,ADEMPUBBDGMUNOldLI,0.04518518480899512,Aggregated DemandPublicBuildingMunicipalityOldLighting
TO,S,P2,ADEMPUBBDGPSIOldLI,0.04518518480899512,Aggregated DemandPublicBuildingPost-Secondary InstitutionOldLighting
TO,S,P2,ADEMPUBBDGSBDOldLI,0.04518518480899512,Aggregated DemandPublicBuildingSchool boardOldLighting
TO,S,P2,ADEMPUBBDGHSPOldSC,0.08689813024298404,Aggregated DemandPublicBuildingHospitalOldSpace Cooling
TO,S,P2,ADEMPUBBDGMUNOldSC,0.08689813024298404,Aggregated DemandPublicBuildingMunicipalityOldSpace Cooling
TO,S,P2,ADEMPUBBDGPSIOldSC,0.08689813024298404,Aggregated DemandPublicBuildingPost-Secondary InstitutionOldSpace Cooling
TO,S,P2,ADEMPUBBDGSBDOldSC,0.08689813024298404,Aggregated DemandPublicBuildingSchool boardOldSpace Cooling
TO,S,P2,ADEMPUBBDGHSPOldAM,0.04145453470933472,Aggregated DemandPublicBuildingHospitalOldAuxiliary Motors
TO,S,P2,ADEMPUBBDGMUNOldAM,0.04145453470933472,Aggregated DemandPublicBuildingMunicipalityOldAuxiliary Motors
TO,S,P2,ADEMPUBBDGPSIOldAM,0.04145453470933472,Aggregated DemandPublicBuildingPost-Secondary InstitutionOldAuxiliary Motors
TO,S,P2,ADEMPUBBDGSBDOldAM,0.04145453470933472,Aggregated DemandPublicBuildingSchool boardOldAuxiliary Motors
TO,S,P2,ADEMPUBBDGHSPOldAE,0.04075006652170005,Aggregated DemandPublicBuildingHospitalOldAuxiliary Equipment
TO,S,P2,ADEMPUBBDGMUNOldAE,0.04075006652170005,Aggregated DemandPublicBuildingMunicipalityOldAuxiliary Equipment
TO,S,P2,ADEMPUBBDGPSIOldAE,0.04075006652170005,Aggregated DemandPublicBuildingPost-Secondary InstitutionOldAuxiliary Equipment
TO,S,P2,ADEMPUBBDGSBDOldAE,0.04075006652170005,Aggregated DemandPublicBuildingSchool boardOldAuxiliary Equipment
TO,S,P2,ADEMPUBBDGHSPOldSH,0.0024620610466645826,Aggregated DemandPublicBuildingHospitalOldSpace Heating
TO,S,P2,ADEMPUBBDGMUNOldSH,0.0024620610466645826,Aggregated DemandPublicBuildingMunicipalityOldSpace Heating
TO,S,P2,ADEMPUBBDGPSIOldSH,0.0024620610466645826,Aggregated DemandPublicBuildingPost-Secondary InstitutionOldSpace Heating
TO,S,P2,ADEMPUBBDGSBDOldSH,0.0024620610466645826,Aggregated DemandPublicBuildingSchool boardOldSpace Heating
TO,S,P2,ADEMPUBBDGHSPOldWH,0.036050431720087685,Aggregated DemandPublicBuildingHospitalOldWater Heating
TO,S,P2,ADEMPUBBDGMUNOldWH,0.036050431720087685,Aggregated DemandPublicBuildingMunicipalityOldWater Heating
TO,S,P2,ADEMPUBBDGPSIOldWH,0.036050431720087685,Aggregated DemandPublicBuildingPost-Secondary InstitutionOldWater Heating
TO,S,P2,ADEMPUBBDGSBDOldWH,0.036050431720087685,Aggregated DemandPublicBuildingSchool boardOldWater Heating
TO,S,P2,ADEMPUBBDGHSPNewLI,0.04518518480899512,Aggregated DemandPublicBuildingHospitalNewLighting
TO,S,P2,ADEMPUBBDGMUNNewLI,0.04518518480899512,Aggregated DemandPublicBuildingMunicipalityNewLighting
TO,S,P2,ADEMPUBBDGPSINewLI,0.04518518480899512,Aggregated DemandPublicBuildingPost-Secondary InstitutionNewLighting
TO,S,P2,ADEMPUBBDGSBDNewLI,0.04518518480899512,Aggregated DemandPublicBuildingSchool boardNewLighting
TO,S,P2,ADEMPUBBDGHSPNewSC,0.08689813024298404,Aggregated DemandPublicBuildingHospitalNewSpace Cooling
TO,S,P2,ADEMPUBBDGMUNNewSC,0.08689813024298404,Aggregated DemandPublicBuildingMunicipalityNewSpace Cooling
TO,S,P2,ADEMPUBBDGPSINewSC,0.08689813024298404,Aggregated DemandPublicBuildingPost-Secondary InstitutionNewSpace Cooling
TO,S,P2,ADEMPUBBDGSBDNewSC,0.08689813024298404,Aggregated DemandPublicBuildingSchool boardNewSpace Cooling
TO,S,P2,ADEMPUBBDGHSPNewAM,0.04145453470933472,Aggregated DemandPublicBuildingHospitalNewAuxiliary Motors
TO,S,P2,ADEMPUBBDGMUNNewAM,0.04145453470933472,Aggregated DemandPublicBuildingMunicipalityNewAuxiliary Motors
TO,S,P2,ADEMPUBBDGPSINewAM,0.04145453470933472,Aggregated DemandPublicBuildingPost-Secondary InstitutionNewAuxiliary Motors
TO,S,P2,ADEMPUBBDGSBDNewAM,0.04145453470933472,Aggregated DemandPublicBuildingSchool boardNewAuxiliary Motors
TO,S,P2,ADEMPUBBDGHSPNewAE,0.04075006652170005,Aggregated DemandPublicBuildingHospitalNewAuxiliary Equipment
TO,S,P2,ADEMPUBBDGMUNNewAE,0.04075006652170005,Aggregated DemandPublicBuildingMunicipalityNewAuxiliary Equipment
TO,S,P2,ADEMPUBBDGPSINewAE,0.04075006652170005,Aggregated DemandPublicBuildingPost-Secondary InstitutionNewAuxiliary Equipment
TO,S,P2,ADEMPUBBDGSBDNewAE,0.04075006652170005,Aggregated DemandPublicBuildingSchool boardNewAuxiliary Equipment
TO,S,P2,ADEMPUBBDGHSPNewSH,0.0024620610466645826,Aggregated DemandPublicBuildingHospitalNewSpace Heating
TO,S,P2,ADEMPUBBDGMUNNewSH,0.0024620610466645826,Aggregated DemandPublicBuildingMunicipalityNewSpace Heating
TO,S,P2,ADEMPUBBDGPSINewSH,0.0024620610466645826,Aggregated DemandPublicBuildingPost-Secondary InstitutionNewSpace Heating
TO,S,P2,ADEMPUBBDGSBDNewSH,0.0024620610466645826,Aggregated DemandPublicBuildingSchool boardNewSpace Heating
TO,S,P2,ADEMPUBBDGHSPNewWH,0.036050431720087685,Aggregated DemandPublicBuildingHospitalNewWater Heating
TO,S,P2,ADEMPUBBDGMUNNewWH,0.036050431720087685,Aggregated DemandPublicBuildingMunicipalityNewWater Heating
TO,S,P2,ADEMPUBBDGPSINewWH,0.036050431720087685,Aggregated DemandPublicBuildingPost-Secondary InstitutionNewWater Heating
TO,S,P2,ADEMPUBBDGSBDNewWH,0.036050431720087685,Aggregated DemandPublicBuildingSchool boardNewWater Heating
TO,R,D,ADEMPUBBDGHSPOldLI,0.09338407859060772,Aggregated DemandPublicBuildingHospitalOldLighting
TO,R,D,ADEMPUBBDGMUNOldLI,0.09338407859060772,Aggregated DemandPublicBuildingMunicipalityOldLighting
TO,R,D,ADEMPUBBDGPSIOldLI,0.09338407859060772,Aggregated DemandPublicBuildingPost-Secondary InstitutionOldLighting
TO,R,D,ADEMPUBBDGSBDOldLI,0.09338407859060772,Aggregated DemandPublicBuildingSchool boardOldLighting
TO,R,D,ADEMPUBBDGHSPOldSC,0.10676821277007037,Aggregated DemandPublicBuildingHospitalOldSpace Cooling
TO,R,D,ADEMPUBBDGMUNOldSC,0.10676821277007037,Aggregated DemandPublicBuildingMunicipalityOldSpace Cooling
TO,R,D,ADEMPUBBDGPSIOldSC,0.10676821277007037,Aggregated DemandPublicBuildingPost-Secondary InstitutionOldSpace Cooling
TO,R,D,ADEMPUBBDGSBDOldSC,0.10676821277007037,Aggregated DemandPublicBuildingSchool boardOldSpace Cooling
TO,R,D,ADEMPUBBDGHSPOldAM,0.06432262257075244,Aggregated DemandPublicBuildingHospitalOldAuxiliary Motors
TO,R,D,ADEMPUBBDGMUNOldAM,0.06432262257075244,Aggregated DemandPublicBuildingMunicipalityOldAuxiliary Motors
TO,R,D,ADEMPUBBDGPSIOldAM,0.06432262257075244,Aggregated DemandPublicBuildingPost-Secondary InstitutionOldAuxiliary Motors
TO,R,D,ADEMPUBBDGSBDOldAM,0.06432262257075244,Aggregated DemandPublicBuildingSchool boardOldAuxiliary Motors
TO,R,D,ADEMPUBBDGHSPOldAE,0.0782668007248925,Aggregated DemandPublicBuildingHospitalOldAuxiliary Equipment
TO,R,D,ADEMPUBBDGMUNOldAE,0.0782668007248925,Aggregated DemandPublicBuildingMunicipalityOldAuxiliary Equipment
TO,R,D,ADEMPUBBDGPSIOldAE,0.0782668007248925,Aggregated DemandPublicBuildingPost-Secondary InstitutionOldAuxiliary Equipment
TO,R,D,ADEMPUBBDGSBDOldAE,0.0782668007248925,Aggregated DemandPublicBuildingSchool boardOldAuxiliary Equipment
TO,R,D,ADEMPUBBDGHSPOldSH,0.03613894867718913,Aggregated DemandPublicBuildingHospitalOldSpace Heating
TO,R,D,ADEMPUBBDGMUNOldSH,0.03613894867718913,Aggregated DemandPublicBuildingMunicipalityOldSpace Heating
TO,R,D,ADEMPUBBDGPSIOldSH,0.03613894867718913,Aggregated DemandPublicBuildingPost-Secondary InstitutionOldSpace Heating
TO,R,D,ADEMPUBBDGSBDOldSH,0.03613894867718913,Aggregated DemandPublicBuildingSchool boardOldSpace Heating
TO,R,D,ADEMPUBBDGHSPOldWH,0.08525182147315793,Aggregated DemandPublicBuildingHospitalOldWater Heating
TO,R,D,ADEMPUBBDGMUNOldWH,0.08525182147315793,Aggregated DemandPublicBuildingMunicipalityOldWater Heating
TO,R,D,ADEMPUBBDGPSIOldWH,0.08525182147315793,Aggregated DemandPublicBuildingPost-Secondary InstitutionOldWater Heating
TO,R,D,ADEMPUBBDGSBDOldWH,0.08525182147315793,Aggregated DemandPublicBuildingSchool boardOldWater Heating
TO,R,D,ADEMPUBBDGHSPNewLI,0.09338407859060772,Aggregated DemandPublicBuildingHospitalNewLighting
TO,R,D,ADEMPUBBDGMUNNewLI,0.09338407859060772,Aggregated DemandPublicBuildingMunicipalityNewLighting
TO,R,D,ADEMPUBBDGPSINewLI,0.09338407859060772,Aggregated DemandPublicBuildingPost-Secondary InstitutionNewLighting
TO,R,D,ADEMPUBBDGSBDNewLI,0.09338407859060772,Aggregated DemandPublicBuildingSchool boardNewLighting
TO,R,D,ADEMPUBBDGHSPNewSC,0.10676821277007037,Aggregated DemandPublicBuildingHospitalNewSpace Cooling
TO,R,D,ADEMPUBBDGMUNNewSC,0.10676821277007037,Aggregated DemandPublicBuildingMunicipalityNewSpace Cooling
TO,R,D,ADEMPUBBDGPSINewSC,0.10676821277007037,Aggregated DemandPublicBuildingPost-Secondary InstitutionNewSpace Cooling
TO,R,D,ADEMPUBBDGSBDNewSC,0.10676821277007037,Aggregated DemandPublicBuildingSchool boardNewSpace Cooling
TO,R,D,ADEMPUBBDGHSPNewAM,0.06432262257075244,Aggregated DemandPublicBuildingHospitalNewAuxiliary Motors
TO,R,D,ADEMPUBBDGMUNNewAM,0.06432262257075244,Aggregated DemandPublicBuildingMunicipalityNewAuxiliary Motors
TO,R,D,ADEMPUBBDGPSINewAM,0.06432262257075244,Aggregated DemandPublicBuildingPost-Secondary InstitutionNewAuxiliary Motors
TO,R,D,ADEMPUBBDGSBDNewAM,0.06432262257075244,Aggregated DemandPublicBuildingSchool boardNewAuxiliary Motors
TO,R,D,ADEMPUBBDGHSPNewAE,0.0782668007248925,Aggregated DemandPublicBuildingHospitalNewAuxiliary Equipment
TO,R,D,ADEMPUBBDGMUNNewAE,0.0782668007248925,Aggregated DemandPublicBuildingMunicipalityNewAuxiliary Equipment
