regions,periods,input_comm,tech,TIS,ti_split_notes
TO,2028,WATWASELC,WATWASWWABGASERKSTDMENE_23,0.2,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard EfficiencyMix Energy
TO,2028,WATWASNGA,WATWASWWABADIPUB___MENE_23,0.8,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublicMix Energy
TO,2028,WATWASELC,WATWASWWABADIPUB___MENE_23,0.2,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublicMix Energy
TO,2028,WATWASNGA,WATWASWWHBGASERKSTDMENE_23,0.8,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard EfficiencyMix Energy
TO,2028,WATWASELC,WATWASWWHBGASERKSTDMENE_23,0.2,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard EfficiencyMix Energy
TO,2028,WATWASNGA,WATWASWWHBADIPUB___MENE_23,0.8,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublicMix Energy
TO,2028,WATWASELC,WATWASWWHBADIPUB___MENE_23,0.2,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublicMix Energy
TO,2028,WATWASNGA,WATWASWWHCGASERKSTDMENE_23,0.8,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyGasificationEnerkemStandard EfficiencyMix Energy
TO,2028,WATWASELC,WATWASWWHCGASERKSTDMENE_23,0.2,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyGasificationEnerkemStandard EfficiencyMix Energy
TO,2028,WATWASNGA,WATWASWWHCADIPUB___MENE_23,0.8,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyAnaerobic DigesterPublicMix Energy
TO,2028,WATWASELC,WATWASWWHCADIPUB___MENE_23,0.2,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyAnaerobic DigesterPublicMix Energy
TO,2029,WATWASNGA,WATWASWWABGASERKSTDMENE_23,0.8,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard EfficiencyMix Energy
TO,2029,WATWASELC,WATWASWWABGASERKSTDMENE_23,0.2,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard EfficiencyMix Energy
TO,2029,WATWASNGA,WATWASWWABADIPUB___MENE_23,0.8,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublicMix Energy
TO,2029,WATWASELC,WATWASWWABADIPUB___MENE_23,0.2,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublicMix Energy
TO,2029,WATWASNGA,WATWASWWHBGASERKSTDMENE_23,0.8,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard EfficiencyMix Energy
TO,2029,WATWASELC,WATWASWWHBGASERKSTDMENE_23,0.2,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard EfficiencyMix Energy
TO,2029,WATWASNGA,WATWASWWHBADIPUB___MENE_23,0.8,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublicMix Energy
TO,2029,WATWASELC,WATWASWWHBADIPUB___MENE_23,0.2,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublicMix Energy
TO,2029,WATWASNGA,WATWASWWHCGASERKSTDMENE_23,0.8,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyGasificationEnerkemStandard EfficiencyMix Energy
TO,2029,WATWASELC,WATWASWWHCGASERKSTDMENE_23,0.2,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyGasificationEnerkemStandard EfficiencyMix Energy
TO,2029,WATWASNGA,WATWASWWHCADIPUB___MENE_23,0.8,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyAnaerobic DigesterPublicMix Energy
TO,2029,WATWASELC,WATWASWWHCADIPUB___MENE_23,0.2,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyAnaerobic DigesterPublicMix Energy
TO,2030,WATWASNGA,WATWASWWABGASERKSTDMENE_23,0.8,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard EfficiencyMix Energy
TO,2030,WATWASELC,WATWASWWABGASERKSTDMENE_23,0.2,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard EfficiencyMix Energy
TO,2030,WATWASNGA,WATWASWWABADIPUB___MENE_23,0.8,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublicMix Energy
TO,2030,WATWASELC,WATWASWWABADIPUB___MENE_23,0.2,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublicMix Energy
TO,2030,WATWASNGA,WATWASWWHBGASERKSTDMENE_23,0.8,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard EfficiencyMix Energy
TO,2030,WATWASELC,WATWASWWHBGASERKSTDMENE_23,0.2,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard EfficiencyMix Energy
TO,2030,WATWASNGA,WATWASWWHBADIPUB___MENE_23,0.8,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublicMix Energy
TO,2030,WATWASELC,WATWASWWHBADIPUB___MENE_23,0.2,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublicMix Energy
TO,2030,WATWASNGA,WATWASWWHCGASERKSTDMENE_23,0.8,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyGasificationEnerkemStandard EfficiencyMix Energy
TO,2030,WATWASELC,WATWASWWHCGASERKSTDMENE_23,0.2,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyGasificationEnerkemStandard EfficiencyMix Energy
TO,2030,WATWASNGA,WATWASWWHCADIPUB___MENE_23,0.8,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyAnaerobic DigesterPublicMix Energy
TO,2030,WATWASELC,WATWASWWHCADIPUB___MENE_23,0.2,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyAnaerobic DigesterPublicMix Energy
TO,2031,WATWASNGA,WATWASWWABGASERKSTDMENE_23,0.8,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard EfficiencyMix Energy
TO,2031,WATWASELC,WATWASWWABGASERKSTDMENE_23,0.2,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard EfficiencyMix Energy
TO,2031,WATWASNGA,WATWASWWABADIPUB___MENE_23,0.8,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublicMix Energy
TO,2031,WATWASELC,WATWASWWABADIPUB___MENE_23,0.2,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublicMix Energy
TO,2031,WATWASNGA,WATWASWWHBGASERKSTDMENE_23,0.8,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard EfficiencyMix Energy
TO,2031,WATWASELC,WATWASWWHBGASERKSTDMENE_23,0.2,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard EfficiencyMix Energy
TO,2031,WATWASNGA,WATWASWWHBADIPUB___MENE_23,0.8,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublicMix Energy
TO,2031,WATWASELC,WATWASWWHBADIPUB___MENE_23,0.2,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublicMix Energy
TO,2031,WATWASNGA,WATWASWWHCGASERKSTDMENE_23,0.8,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyGasificationEnerkemStandard EfficiencyMix Energy
TO,2031,WATWASELC,WATWASWWHCGASERKSTDMENE_23,0.2,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyGasificationEnerkemStandard EfficiencyMix Energy
TO,2031,WATWASNGA,WATWASWWHCADIPUB___MENE_23,0.8,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyAnaerobic DigesterPublicMix Energy
TO,2031,WATWASELC,WATWASWWHCADIPUB___MENE_23,0.2,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyAnaerobic DigesterPublicMix Energy
TO,2032,WATWASNGA,WATWASWWABGASERKSTDMENE_23,0.8,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard EfficiencyMix Energy
TO,2032,WATWASELC,WATWASWWABGASERKSTDMENE_23,0.2,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard EfficiencyMix Energy
TO,2032,WATWASNGA,WATWASWWABADIPUB___MENE_23,0.8,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublicMix Energy
TO,2032,WATWASELC,WATWASWWABADIPUB___MENE_23,0.2,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublicMix Energy
TO,2032,WATWASNGA,WATWASWWHBGASERKSTDMENE_23,0.8,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard EfficiencyMix Energy
TO,2032,WATWASELC,WATWASWWHBGASERKSTDMENE_23,0.2,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard EfficiencyMix Energy
TO,2032,WATWASNGA,WATWASWWHBADIPUB___MENE_23,0.8,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublicMix Energy
TO,2032,WATWASELC,WATWASWWHBADIPUB___MENE_23,0.2,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublicMix Energy
TO,2032,WATWASNGA,WATWASWWHCGASERKSTDMENE_23,0.8,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyGasificationEnerkemStandard EfficiencyMix Energy
TO,2032,WATWASELC,WATWASWWHCGASERKSTDMENE_23,0.2,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyGasificationEnerkemStandard EfficiencyMix Energy
TO,2032,WATWASNGA,WATWASWWHCADIPUB___MENE_23,0.8,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyAnaerobic DigesterPublicMix Energy
TO,2032,WATWASELC,WATWASWWHCADIPUB___MENE_23,0.2,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyAnaerobic DigesterPublicMix Energy
TO,2033,WATWASNGA,WATWASWWABGASERKSTDMENE_23,0.8,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard EfficiencyMix Energy
TO,2033,WATWASELC,WATWASWWABGASERKSTDMENE_23,0.2,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard EfficiencyMix Energy
TO,2033,WATWASNGA,WATWASWWABADIPUB___MENE_23,0.8,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublicMix Energy
TO,2033,WATWASELC,WATWASWWABADIPUB___MENE_23,0.2,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublicMix Energy
TO,2033,WATWASNGA,WATWASWWHBGASERKSTDMENE_23,0.8,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard EfficiencyMix Energy
TO,2033,WATWASELC,WATWASWWHBGASERKSTDMENE_23,0.2,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard EfficiencyMix Energy
TO,2033,WATWASNGA,WATWASWWHBADIPUB___MENE_23,0.8,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublicMix Energy
TO,2033,WATWASELC,WATWASWWHBADIPUB___MENE_23,0.2,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublicMix Energy
TO,2033,WATWASNGA,WATWASWWHCGASERKSTDMENE_23,0.8,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyGasificationEnerkemStandard EfficiencyMix Energy
TO,2033,WATWASELC,WATWASWWHCGASERKSTDMENE_23,0.2,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyGasificationEnerkemStandard EfficiencyMix Energy
TO,2033,WATWASNGA,WATWASWWHCADIPUB___MENE_23,0.8,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyAnaerobic DigesterPublicMix Energy
TO,2033,WATWASELC,WATWASWWHCADIPUB___MENE_23,0.2,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyAnaerobic DigesterPublicMix Energy
TO,2034,WATWASNGA,WATWASWWABGASERKSTDMENE_23,0.8,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard EfficiencyMix Energy
TO,2034,WATWASELC,WATWASWWABGASERKSTDMENE_23,0.2,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard EfficiencyMix Energy
TO,2034,WATWASNGA,WATWASWWABADIPUB___MENE_23,0.8,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublicMix Energy
TO,2034,WATWASELC,WATWASWWABADIPUB___MENE_23,0.2,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublicMix Energy
TO,2034,WATWASNGA,WATWASWWHBGASERKSTDMENE_23,0.8,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard EfficiencyMix Energy
TO,2034,WATWASELC,WATWASWWHBGASERKSTDMENE_23,0.2,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard EfficiencyMix Energy
TO,2034,WATWASNGA,WATWASWWHBADIPUB___MENE_23,0.8,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublicMix Energy
TO,2034,WATWASELC,WATWASWWHBADIPUB___MENE_23,0.2,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublicMix Energy
TO,2034,WATWASNGA,WATWASWWHCGASERKSTDMENE_23,0.8,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyGasificationEnerkemStandard EfficiencyMix Energy
TO,2034,WATWASELC,WATWASWWHCGASERKSTDMENE_23,0.2,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyGasificationEnerkemStandard EfficiencyMix Energy
TO,2034,WATWASNGA,WATWASWWHCADIPUB___MENE_23,0.8,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyAnaerobic DigesterPublicMix Energy
TO,2034,WATWASELC,WATWASWWHCADIPUB___MENE_23,0.2,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyAnaerobic DigesterPublicMix Energy
TO,2035,WATWASNGA,WATWASWWABGASERKSTDMENE_23,0.8,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard EfficiencyMix Energy
TO,2035,WATWASELC,WATWASWWABGASERKSTDMENE_23,0.2,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard EfficiencyMix Energy
TO,2035,WATWASNGA,WATWASWWABADIPUB___MENE_23,0.8,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublicMix Energy
TO,2035,WATWASELC,WATWASWWABADIPUB___MENE_23,0.2,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublicMix Energy
TO,2035,WATWASNGA,WATWASWWHBGASERKSTDMENE_23,0.8,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard EfficiencyMix Energy
TO,2035,WATWASELC,WATWASWWHBGASERKSTDMENE_23,0.2,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard EfficiencyMix Energy
TO,2035,WATWASNGA,WATWASWWHBADIPUB___MENE_23,0.8,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublicMix Energy
TO,2035,WATWASELC,WATWASWWHBADIPUB___MENE_23,0.2,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublicMix Energy
TO,2035,WATWASNGA,WATWASWWHCGASERKSTDMENE_23,0.8,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyGasificationEnerkemStandard EfficiencyMix Energy
TO,2035,WATWASELC,WATWASWWHCGASERKSTDMENE_23,0.2,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyGasificationEnerkemStandard EfficiencyMix Energy
TO,2035,WATWASNGA,WATWASWWHCADIPUB___MENE_23,0.8,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyAnaerobic DigesterPublicMix Energy
TO,2035,WATWASELC,WATWASWWHCADIPUB___MENE_23,0.2,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyAnaerobic DigesterPublicMix Energy
TO,2036,WATWASNGA,WATWASWWABGASERKSTDMENE_23,0.8,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard EfficiencyMix Energy
TO,2036,WATWASELC,WATWASWWABGASERKSTDMENE_23,0.2,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard EfficiencyMix Energy
TO,2036,WATWASNGA,WATWASWWABADIPUB___MENE_23,0.8,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublicMix Energy
TO,2036,WATWASELC,WATWASWWABADIPUB___MENE_23,0.2,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublicMix Energy
TO,2036,WATWASNGA,WATWASWWHBGASERKSTDMENE_23,0.8,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard EfficiencyMix Energy
TO,2036,WATWASELC,WATWASWWHBGASERKSTDMENE_23,0.2,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard EfficiencyMix Energy
TO,2036,WATWASNGA,WATWASWWHBADIPUB___MENE_23,0.8,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublicMix Energy
TO,2036,WATWASELC,WATWASWWHBADIPUB___MENE_23,0.2,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublicMix Energy
TO,2036,WATWASNGA,WATWASWWHCGASERKSTDMENE_23,0.8,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyGasificationEnerkemStandard EfficiencyMix Energy
TO,2036,WATWASELC,WATWASWWHCGASERKSTDMENE_23,0.2,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyGasificationEnerkemStandard EfficiencyMix Energy
TO,2036,WATWASNGA,WATWASWWHCADIPUB___MENE_23,0.8,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyAnaerobic DigesterPublicMix Energy
TO,2036,WATWASELC,WATWASWWHCADIPUB___MENE_23,0.2,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyAnaerobic DigesterPublicMix Energy
TO,2037,WATWASNGA,WATWASWWABGASERKSTDMENE_23,0.8,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard EfficiencyMix Energy
TO,2037,WATWASELC,WATWASWWABGASERKSTDMENE_23,0.2,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard EfficiencyMix Energy
TO,2037,WATWASNGA,WATWASWWABADIPUB___MENE_23,0.8,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublicMix Energy
TO,2037,WATWASELC,WATWASWWABADIPUB___MENE_23,0.2,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublicMix Energy
TO,2037,WATWASNGA,WATWASWWHBGASERKSTDMENE_23,0.8,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard EfficiencyMix Energy
TO,2037,WATWASELC,WATWASWWHBGASERKSTDMENE_23,0.2,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard EfficiencyMix Energy
TO,2037,WATWASNGA,WATWASWWHBADIPUB___MENE_23,0.8,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublicMix Energy
TO,2037,WATWASELC,WATWASWWHBADIPUB___MENE_23,0.2,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublicMix Energy
TO,2037,WATWASNGA,WATWASWWHCGASERKSTDMENE_23,0.8,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyGasificationEnerkemStandard EfficiencyMix Energy
TO,2037,WATWASELC,WATWASWWHCGASERKSTDMENE_23,0.2,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyGasificationEnerkemStandard EfficiencyMix Energy
TO,2037,WATWASNGA,WATWASWWHCADIPUB___MENE_23,0.8,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyAnaerobic DigesterPublicMix Energy
TO,2037,WATWASELC,WATWASWWHCADIPUB___MENE_23,0.2,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyAnaerobic DigesterPublicMix Energy
TO,2038,WATWASNGA,WATWASWWABGASERKSTDMENE_23,0.8,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard EfficiencyMix Energy
TO,2038,WATWASELC,WATWASWWABGASERKSTDMENE_23,0.2,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard EfficiencyMix Energy
TO,2038,WATWASNGA,WATWASWWABADIPUB___MENE_23,0.8,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublicMix Energy
TO,2038,WATWASELC,WATWASWWABADIPUB___MENE_23,0.2,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublicMix Energy
TO,2038,WATWASNGA,WATWASWWHBGASERKSTDMENE_23,0.8,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard EfficiencyMix Energy
TO,2038,WATWASELC,WATWASWWHBGASERKSTDMENE_23,0.2,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard EfficiencyMix Energy
TO,2038,WATWASNGA,WATWASWWHBADIPUB___MENE_23,0.8,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublicMix Energy
TO,2038,WATWASELC,WATWASWWHBADIPUB___MENE_23,0.2,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublicMix Energy
TO,2038,WATWASNGA,WATWASWWHCGASERKSTDMENE_23,0.8,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyGasificationEnerkemStandard EfficiencyMix Energy
TO,2038,WATWASELC,WATWASWWHCGASERKSTDMENE_23,0.2,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyGasificationEnerkemStandard EfficiencyMix Energy
TO,2038,WATWASNGA,WATWASWWHCADIPUB___MENE_23,0.8,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyAnaerobic DigesterPublicMix Energy
TO,2038,WATWASELC,WATWASWWHCADIPUB___MENE_23,0.2,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyAnaerobic DigesterPublicMix Energy
TO,2039,WATWASNGA,WATWASWWABGASERKSTDMENE_23,0.8,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard EfficiencyMix Energy
TO,2039,WATWASELC,WATWASWWABGASERKSTDMENE_23,0.2,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard EfficiencyMix Energy
TO,2039,WATWASNGA,WATWASWWABADIPUB___MENE_23,0.8,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublicMix Energy
TO,2039,WATWASELC,WATWASWWABADIPUB___MENE_23,0.2,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublicMix Energy
TO,2039,WATWASNGA,WATWASWWHBGASERKSTDMENE_23,0.8,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard EfficiencyMix Energy
TO,2039,WATWASELC,WATWASWWHBGASERKSTDMENE_23,0.2,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard EfficiencyMix Energy
TO,2039,WATWASNGA,WATWASWWHBADIPUB___MENE_23,0.8,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublicMix Energy
TO,2039,WATWASELC,WATWASWWHBADIPUB___MENE_23,0.2,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublicMix Energy
TO,2039,WATWASNGA,WATWASWWHCGASERKSTDMENE_23,0.8,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyGasificationEnerkemStandard EfficiencyMix Energy
TO,2039,WATWASELC,WATWASWWHCGASERKSTDMENE_23,0.2,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyGasificationEnerkemStandard EfficiencyMix Energy
TO,2039,WATWASNGA,WATWASWWHCADIPUB___MENE_23,0.8,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyAnaerobic DigesterPublicMix Energy
TO,2039,WATWASELC,WATWASWWHCADIPUB___MENE_23,0.2,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyAnaerobic DigesterPublicMix Energy
TO,2040,WATWASNGA,WATWASWWABGASERKSTDMENE_23,0.8,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard EfficiencyMix Energy
TO,2040,WATWASELC,WATWASWWABGASERKSTDMENE_23,0.2,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard EfficiencyMix Energy
TO,2040,WATWASNGA,WATWASWWABADIPUB___MENE_23,0.8,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublicMix Energy
