regions,periods,tech,vintage,cost_variable,cost_variable_units,cost_variable_notes
TO,2023,COMBDGDCOCONHEPLARHWC_23,2023,0.08276916666666666,k$/TJ,CommercialBuildingDistrict CoolingConsumptionHeat PumpLarge
TO,2023,COMBDGDCOCONHEPMEDHWC_23,2023,0.08276916666666666,k$/TJ,CommercialBuildingDistrict CoolingConsumptionHeat PumpMedium
TO,2023,COMBDGDCOCONHEPSMAHWC_23,2023,0.08276916666666666,k$/TJ,CommercialBuildingDistrict CoolingConsumptionHeat PumpSmall
TO,2023,COMBDGDCOPRDHEPENWELC_23,2023,0.70945,k$/TJ,CommercialBuildingDistrict CoolingProductionHeat PumpEnwave
TO,2023,COMBDGDCOPRDHEPLARELC_23,2023,0.70945,k$/TJ,CommercialBuildingDistrict CoolingProductionHeat PumpLarge
TO,2023,COMBDGDCOPRDHEPLARHWP_23,2023,0.08276916666666666,k$/TJ,CommercialBuildingDistrict CoolingProductionHeat PumpLarge
TO,2023,COMBDGDCOPRDHEPMEDELC_23,2023,0.70945,k$/TJ,CommercialBuildingDistrict CoolingProductionHeat PumpMedium
TO,2023,COMBDGDCOPRDHEPMEDHWP_23,2023,0.08276916666666666,k$/TJ,CommercialBuildingDistrict CoolingProductionHeat PumpMedium
TO,2023,COMBDGDCOPRDHEPSMAELC_23,2023,0.70945,k$/TJ,CommercialBuildingDistrict CoolingProductionHeat PumpSmall
TO,2023,COMBDGDCOPRDHEPSMAHWP_23,2023,0.08276916666666666,k$/TJ,CommercialBuildingDistrict CoolingProductionHeat PumpSmall
TO,2023,COMBDGDHECONHEPLARHWC_23,2023,0.08276916666666666,k$/TJ,CommercialBuildingDistrict HeatingConsumptionHeat PumpLarge
TO,2023,COMBDGDHECONHEPMEDHWC_23,2023,0.08276916666666666,k$/TJ,CommercialBuildingDistrict HeatingConsumptionHeat PumpMedium
TO,2023,COMBDGDHECONHEPSMAHWC_23,2023,0.08276916666666666,k$/TJ,CommercialBuildingDistrict HeatingConsumptionHeat PumpSmall
TO,2023,COMBDGDHEPRDBOILARELC_23,2023,0.07882777777777779,k$/TJ,CommercialBuildingDistrict HeatingProductionBoilerLarge
TO,2023,COMBDGDHEPRDBOILARNGA_23,2023,0.19706944444444446,k$/TJ,CommercialBuildingDistrict HeatingProductionBoilerLarge
TO,2023,COMBDGDHEPRDBOIMEDELC_23,2023,0.07882777777777779,k$/TJ,CommercialBuildingDistrict HeatingProductionBoilerMedium
TO,2023,COMBDGDHEPRDBOIMEDNGA_23,2023,0.19706944444444446,k$/TJ,CommercialBuildingDistrict HeatingProductionBoilerMedium
TO,2023,COMBDGDHEPRDBOISMAELC_23,2023,0.07882777777777779,k$/TJ,CommercialBuildingDistrict HeatingProductionBoilerSmall
TO,2023,COMBDGDHEPRDBOISMANGA_23,2023,0.19706944444444446,k$/TJ,CommercialBuildingDistrict HeatingProductionBoilerSmall
TO,2023,INDBDGDCOCONHEPLARHWC_23,2023,0.08276916666666666,k$/TJ,IndustrialBuildingDistrict CoolingConsumptionHeat PumpLarge
TO,2023,INDBDGDCOCONHEPMEDHWC_23,2023,0.08276916666666666,k$/TJ,IndustrialBuildingDistrict CoolingConsumptionHeat PumpMedium
TO,2023,INDBDGDCOCONHEPSMAHWC_23,2023,0.08276916666666666,k$/TJ,IndustrialBuildingDistrict CoolingConsumptionHeat PumpSmall
TO,2023,INDBDGDCOPRDHEPENWELC_23,2023,0.70945,k$/TJ,IndustrialBuildingDistrict CoolingProductionHeat PumpEnwave
TO,2023,INDBDGDCOPRDHEPLARELC_23,2023,0.70945,k$/TJ,IndustrialBuildingDistrict CoolingProductionHeat PumpLarge
TO,2023,INDBDGDCOPRDHEPLARHWP_23,2023,0.08276916666666666,k$/TJ,IndustrialBuildingDistrict CoolingProductionHeat PumpLarge
TO,2023,INDBDGDCOPRDHEPMEDELC_23,2023,0.70945,k$/TJ,IndustrialBuildingDistrict CoolingProductionHeat PumpMedium
TO,2023,INDBDGDCOPRDHEPMEDHWP_23,2023,0.08276916666666666,k$/TJ,IndustrialBuildingDistrict CoolingProductionHeat PumpMedium
TO,2023,INDBDGDCOPRDHEPSMAELC_23,2023,0.70945,k$/TJ,IndustrialBuildingDistrict CoolingProductionHeat PumpSmall
TO,2023,INDBDGDCOPRDHEPSMAHWP_23,2023,0.08276916666666666,k$/TJ,IndustrialBuildingDistrict CoolingProductionHeat PumpSmall
TO,2023,INDBDGDHECONHEPLARHWC_23,2023,0.08276916666666666,k$/TJ,IndustrialBuildingDistrict HeatingConsumptionHeat PumpLarge
TO,2023,INDBDGDHECONHEPMEDHWC_23,2023,0.08276916666666666,k$/TJ,IndustrialBuildingDistrict HeatingConsumptionHeat PumpMedium
TO,2023,INDBDGDHECONHEPSMAHWC_23,2023,0.08276916666666666,k$/TJ,IndustrialBuildingDistrict HeatingConsumptionHeat PumpSmall
TO,2023,INDBDGDHEPRDBOILARELC_23,2023,0.07882777777777779,k$/TJ,IndustrialBuildingDistrict HeatingProductionBoilerLarge
TO,2023,INDBDGDHEPRDBOILARNGA_23,2023,0.19706944444444446,k$/TJ,IndustrialBuildingDistrict HeatingProductionBoilerLarge
TO,2023,INDBDGDHEPRDBOIMEDELC_23,2023,0.07882777777777779,k$/TJ,IndustrialBuildingDistrict HeatingProductionBoilerMedium
TO,2023,INDBDGDHEPRDBOIMEDNGA_23,2023,0.19706944444444446,k$/TJ,IndustrialBuildingDistrict HeatingProductionBoilerMedium
TO,2023,INDBDGDHEPRDBOISMAELC_23,2023,0.07882777777777779,k$/TJ,IndustrialBuildingDistrict HeatingProductionBoilerSmall
TO,2023,INDBDGDHEPRDBOISMANGA_23,2023,0.19706944444444446,k$/TJ,IndustrialBuildingDistrict HeatingProductionBoilerSmall
TO,2023,PUBBDGDCOCONHEPLARHWC_23,2023,0.08276916666666666,k$/TJ,PublicBuildingDistrict CoolingConsumptionHeat PumpLarge
TO,2023,PUBBDGDCOCONHEPMEDHWC_23,2023,0.08276916666666666,k$/TJ,PublicBuildingDistrict CoolingConsumptionHeat PumpMedium
TO,2023,PUBBDGDCOCONHEPSMAHWC_23,2023,0.08276916666666666,k$/TJ,PublicBuildingDistrict CoolingConsumptionHeat PumpSmall
TO,2023,PUBBDGDCOPRDHEPENWELC_23,2023,0.70945,k$/TJ,PublicBuildingDistrict CoolingProductionHeat PumpEnwave
TO,2023,PUBBDGDCOPRDHEPLARELC_23,2023,0.70945,k$/TJ,PublicBuildingDistrict CoolingProductionHeat PumpLarge
TO,2023,PUBBDGDCOPRDHEPLARHWP_23,2023,0.08276916666666666,k$/TJ,PublicBuildingDistrict CoolingProductionHeat PumpLarge
TO,2023,PUBBDGDCOPRDHEPMEDELC_23,2023,0.70945,k$/TJ,PublicBuildingDistrict CoolingProductionHeat PumpMedium
TO,2023,PUBBDGDCOPRDHEPMEDHWP_23,2023,0.08276916666666666,k$/TJ,PublicBuildingDistrict CoolingProductionHeat PumpMedium
TO,2023,PUBBDGDCOPRDHEPSMAELC_23,2023,0.70945,k$/TJ,PublicBuildingDistrict CoolingProductionHeat PumpSmall
TO,2023,PUBBDGDCOPRDHEPSMAHWP_23,2023,0.08276916666666666,k$/TJ,PublicBuildingDistrict CoolingProductionHeat PumpSmall
TO,2023,PUBBDGDHECONHEPLARHWC_23,2023,0.08276916666666666,k$/TJ,PublicBuildingDistrict HeatingConsumptionHeat PumpLarge
TO,2023,PUBBDGDHECONHEPMEDHWC_23,2023,0.08276916666666666,k$/TJ,PublicBuildingDistrict HeatingConsumptionHeat PumpMedium
TO,2023,PUBBDGDHECONHEPSMAHWC_23,2023,0.08276916666666666,k$/TJ,PublicBuildingDistrict HeatingConsumptionHeat PumpSmall
TO,2023,PUBBDGDHEPRDBOILARELC_23,2023,0.07882777777777779,k$/TJ,PublicBuildingDistrict HeatingProductionBoilerLarge
TO,2023,PUBBDGDHEPRDBOILARNGA_23,2023,0.19706944444444446,k$/TJ,PublicBuildingDistrict HeatingProductionBoilerLarge
TO,2023,PUBBDGDHEPRDBOIMEDELC_23,2023,0.07882777777777779,k$/TJ,PublicBuildingDistrict HeatingProductionBoilerMedium
TO,2023,PUBBDGDHEPRDBOIMEDNGA_23,2023,0.19706944444444446,k$/TJ,PublicBuildingDistrict HeatingProductionBoilerMedium
TO,2023,PUBBDGDHEPRDBOISMAELC_23,2023,0.07882777777777779,k$/TJ,PublicBuildingDistrict HeatingProductionBoilerSmall
TO,2023,PUBBDGDHEPRDBOISMANGA_23,2023,0.19706944444444446,k$/TJ,PublicBuildingDistrict HeatingProductionBoilerSmall
TO,2023,RESBDGDCOCONHEPLARHWC_23,2023,0.08276916666666666,k$/TJ,ResidentialBuildingDistrict CoolingConsumptionHeat PumpLarge
TO,2023,RESBDGDCOCONHEPMEDHWC_23,2023,0.08276916666666666,k$/TJ,ResidentialBuildingDistrict CoolingConsumptionHeat PumpMedium
TO,2023,RESBDGDCOCONHEPSMAHWC_23,2023,0.08276916666666666,k$/TJ,ResidentialBuildingDistrict CoolingConsumptionHeat PumpSmall
TO,2023,RESBDGDCOPRDHEPENWELC_23,2023,0.70945,k$/TJ,ResidentialBuildingDistrict CoolingProductionHeat PumpEnwave
TO,2023,RESBDGDCOPRDHEPLARELC_23,2023,0.70945,k$/TJ,ResidentialBuildingDistrict CoolingProductionHeat PumpLarge
TO,2023,RESBDGDCOPRDHEPLARHWP_23,2023,0.08276916666666666,k$/TJ,ResidentialBuildingDistrict CoolingProductionHeat PumpLarge
TO,2023,RESBDGDCOPRDHEPMEDELC_23,2023,0.70945,k$/TJ,ResidentialBuildingDistrict CoolingProductionHeat PumpMedium
TO,2023,RESBDGDCOPRDHEPMEDHWP_23,2023,0.08276916666666666,k$/TJ,ResidentialBuildingDistrict CoolingProductionHeat PumpMedium
TO,2023,RESBDGDCOPRDHEPSMAELC_23,2023,0.70945,k$/TJ,ResidentialBuildingDistrict CoolingProductionHeat PumpSmall
TO,2023,RESBDGDCOPRDHEPSMAHWP_23,2023,0.08276916666666666,k$/TJ,ResidentialBuildingDistrict CoolingProductionHeat PumpSmall
TO,2023,RESBDGDHECONHEPLARHWC_23,2023,0.08276916666666666,k$/TJ,ResidentialBuildingDistrict HeatingConsumptionHeat PumpLarge
TO,2023,RESBDGDHECONHEPMEDHWC_23,2023,0.08276916666666666,k$/TJ,ResidentialBuildingDistrict HeatingConsumptionHeat PumpMedium
TO,2023,RESBDGDHECONHEPSMAHWC_23,2023,0.08276916666666666,k$/TJ,ResidentialBuildingDistrict HeatingConsumptionHeat PumpSmall
TO,2023,RESBDGDHEPRDBOILARELC_23,2023,0.07882777777777779,k$/TJ,ResidentialBuildingDistrict HeatingProductionBoilerLarge
TO,2023,RESBDGDHEPRDBOILARNGA_23,2023,0.19706944444444446,k$/TJ,ResidentialBuildingDistrict HeatingProductionBoilerLarge
TO,2023,RESBDGDHEPRDBOIMEDELC_23,2023,0.07882777777777779,k$/TJ,ResidentialBuildingDistrict HeatingProductionBoilerMedium
TO,2023,RESBDGDHEPRDBOIMEDNGA_23,2023,0.19706944444444446,k$/TJ,ResidentialBuildingDistrict HeatingProductionBoilerMedium
TO,2023,RESBDGDHEPRDBOISMAELC_23,2023,0.07882777777777779,k$/TJ,ResidentialBuildingDistrict HeatingProductionBoilerSmall
TO,2023,RESBDGDHEPRDBOISMANGA_23,2023,0.19706944444444446,k$/TJ,ResidentialBuildingDistrict HeatingProductionBoilerSmall
TO,2024,COMBDGDCOCONHEPLARHWC_23,2023,0.08276916666666666,k$/TJ,CommercialBuildingDistrict CoolingConsumptionHeat PumpLarge
TO,2024,COMBDGDCOCONHEPMEDHWC_23,2023,0.08276916666666666,k$/TJ,CommercialBuildingDistrict CoolingConsumptionHeat PumpMedium
TO,2024,COMBDGDCOCONHEPSMAHWC_23,2023,0.08276916666666666,k$/TJ,CommercialBuildingDistrict CoolingConsumptionHeat PumpSmall
TO,2024,COMBDGDCOPRDHEPENWELC_23,2023,0.70945,k$/TJ,CommercialBuildingDistrict CoolingProductionHeat PumpEnwave
TO,2024,COMBDGDCOPRDHEPLARELC_23,2023,0.70945,k$/TJ,CommercialBuildingDistrict CoolingProductionHeat PumpLarge
TO,2024,COMBDGDCOPRDHEPLARHWP_23,2023,0.08276916666666666,k$/TJ,CommercialBuildingDistrict CoolingProductionHeat PumpLarge
TO,2024,COMBDGDCOPRDHEPMEDELC_23,2023,0.70945,k$/TJ,CommercialBuildingDistrict CoolingProductionHeat PumpMedium
TO,2024,COMBDGDCOPRDHEPMEDHWP_23,2023,0.08276916666666666,k$/TJ,CommercialBuildingDistrict CoolingProductionHeat PumpMedium
TO,2024,COMBDGDCOPRDHEPSMAELC_23,2023,0.70945,k$/TJ,CommercialBuildingDistrict CoolingProductionHeat PumpSmall
TO,2024,COMBDGDCOPRDHEPSMAHWP_23,2023,0.08276916666666666,k$/TJ,CommercialBuildingDistrict CoolingProductionHeat PumpSmall
TO,2024,COMBDGDHECONHEPLARHWC_23,2023,0.08276916666666666,k$/TJ,CommercialBuildingDistrict HeatingConsumptionHeat PumpLarge
TO,2024,COMBDGDHECONHEPMEDHWC_23,2023,0.08276916666666666,k$/TJ,CommercialBuildingDistrict HeatingConsumptionHeat PumpMedium
TO,2024,COMBDGDHECONHEPSMAHWC_23,2023,0.08276916666666666,k$/TJ,CommercialBuildingDistrict HeatingConsumptionHeat PumpSmall
TO,2024,COMBDGDHEPRDBOILARELC_23,2023,0.07882777777777779,k$/TJ,CommercialBuildingDistrict HeatingProductionBoilerLarge
TO,2024,COMBDGDHEPRDBOILARNGA_23,2023,0.19706944444444446,k$/TJ,CommercialBuildingDistrict HeatingProductionBoilerLarge
TO,2024,COMBDGDHEPRDBOIMEDELC_23,2023,0.07882777777777779,k$/TJ,CommercialBuildingDistrict HeatingProductionBoilerMedium
TO,2024,COMBDGDHEPRDBOIMEDNGA_23,2023,0.19706944444444446,k$/TJ,CommercialBuildingDistrict HeatingProductionBoilerMedium
TO,2024,COMBDGDHEPRDBOISMAELC_23,2023,0.07882777777777779,k$/TJ,CommercialBuildingDistrict HeatingProductionBoilerSmall
TO,2024,COMBDGDHEPRDBOISMANGA_23,2023,0.19706944444444446,k$/TJ,CommercialBuildingDistrict HeatingProductionBoilerSmall
TO,2024,INDBDGDCOCONHEPLARHWC_23,2023,0.08276916666666666,k$/TJ,IndustrialBuildingDistrict CoolingConsumptionHeat PumpLarge
TO,2024,INDBDGDCOCONHEPMEDHWC_23,2023,0.08276916666666666,k$/TJ,IndustrialBuildingDistrict CoolingConsumptionHeat PumpMedium
TO,2024,INDBDGDCOCONHEPSMAHWC_23,2023,0.08276916666666666,k$/TJ,IndustrialBuildingDistrict CoolingConsumptionHeat PumpSmall
TO,2024,INDBDGDCOPRDHEPENWELC_23,2023,0.70945,k$/TJ,IndustrialBuildingDistrict CoolingProductionHeat PumpEnwave
TO,2024,INDBDGDCOPRDHEPLARELC_23,2023,0.70945,k$/TJ,IndustrialBuildingDistrict CoolingProductionHeat PumpLarge
TO,2024,INDBDGDCOPRDHEPLARHWP_23,2023,0.08276916666666666,k$/TJ,IndustrialBuildingDistrict CoolingProductionHeat PumpLarge
TO,2024,INDBDGDCOPRDHEPMEDELC_23,2023,0.70945,k$/TJ,IndustrialBuildingDistrict CoolingProductionHeat PumpMedium
TO,2024,INDBDGDCOPRDHEPMEDHWP_23,2023,0.08276916666666666,k$/TJ,IndustrialBuildingDistrict CoolingProductionHeat PumpMedium
TO,2024,INDBDGDCOPRDHEPSMAELC_23,2023,0.70945,k$/TJ,IndustrialBuildingDistrict CoolingProductionHeat PumpSmall
TO,2024,INDBDGDCOPRDHEPSMAHWP_23,2023,0.08276916666666666,k$/TJ,IndustrialBuildingDistrict CoolingProductionHeat PumpSmall
TO,2024,INDBDGDHECONHEPLARHWC_23,2023,0.08276916666666666,k$/TJ,IndustrialBuildingDistrict HeatingConsumptionHeat PumpLarge
TO,2024,INDBDGDHECONHEPMEDHWC_23,2023,0.08276916666666666,k$/TJ,IndustrialBuildingDistrict HeatingConsumptionHeat PumpMedium
TO,2024,INDBDGDHECONHEPSMAHWC_23,2023,0.08276916666666666,k$/TJ,IndustrialBuildingDistrict HeatingConsumptionHeat PumpSmall
TO,2024,INDBDGDHEPRDBOILARELC_23,2023,0.07882777777777779,k$/TJ,IndustrialBuildingDistrict HeatingProductionBoilerLarge
TO,2024,INDBDGDHEPRDBOILARNGA_23,2023,0.19706944444444446,k$/TJ,IndustrialBuildingDistrict HeatingProductionBoilerLarge
TO,2024,INDBDGDHEPRDBOIMEDELC_23,2023,0.07882777777777779,k$/TJ,IndustrialBuildingDistrict HeatingProductionBoilerMedium
TO,2024,INDBDGDHEPRDBOIMEDNGA_23,2023,0.19706944444444446,k$/TJ,IndustrialBuildingDistrict HeatingProductionBoilerMedium
TO,2024,INDBDGDHEPRDBOISMAELC_23,2023,0.07882777777777779,k$/TJ,IndustrialBuildingDistrict HeatingProductionBoilerSmall
TO,2024,INDBDGDHEPRDBOISMANGA_23,2023,0.19706944444444446,k$/TJ,IndustrialBuildingDistrict HeatingProductionBoilerSmall
TO,2024,PUBBDGDCOCONHEPLARHWC_23,2023,0.08276916666666666,k$/TJ,PublicBuildingDistrict CoolingConsumptionHeat PumpLarge
TO,2024,PUBBDGDCOCONHEPMEDHWC_23,2023,0.08276916666666666,k$/TJ,PublicBuildingDistrict CoolingConsumptionHeat PumpMedium
TO,2024,PUBBDGDCOCONHEPSMAHWC_23,2023,0.08276916666666666,k$/TJ,PublicBuildingDistrict CoolingConsumptionHeat PumpSmall
TO,2024,PUBBDGDCOPRDHEPENWELC_23,2023,0.70945,k$/TJ,PublicBuildingDistrict CoolingProductionHeat PumpEnwave
TO,2024,PUBBDGDCOPRDHEPLARELC_23,2023,0.70945,k$/TJ,PublicBuildingDistrict CoolingProductionHeat PumpLarge
TO,2024,PUBBDGDCOPRDHEPLARHWP_23,2023,0.08276916666666666,k$/TJ,PublicBuildingDistrict CoolingProductionHeat PumpLarge
TO,2024,PUBBDGDCOPRDHEPMEDELC_23,2023,0.70945,k$/TJ,PublicBuildingDistrict CoolingProductionHeat PumpMedium
TO,2024,PUBBDGDCOPRDHEPMEDHWP_23,2023,0.08276916666666666,k$/TJ,PublicBuildingDistrict CoolingProductionHeat PumpMedium
TO,2024,PUBBDGDCOPRDHEPSMAELC_23,2023,0.70945,k$/TJ,PublicBuildingDistrict CoolingProductionHeat PumpSmall
TO,2024,PUBBDGDCOPRDHEPSMAHWP_23,2023,0.08276916666666666,k$/TJ,PublicBuildingDistrict CoolingProductionHeat PumpSmall
TO,2024,PUBBDGDHECONHEPLARHWC_23,2023,0.08276916666666666,k$/TJ,PublicBuildingDistrict HeatingConsumptionHeat PumpLarge
TO,2024,PUBBDGDHECONHEPMEDHWC_23,2023,0.08276916666666666,k$/TJ,PublicBuildingDistrict HeatingConsumptionHeat PumpMedium
TO,2024,PUBBDGDHECONHEPSMAHWC_23,2023,0.08276916666666666,k$/TJ,PublicBuildingDistrict HeatingConsumptionHeat PumpSmall
TO,2024,PUBBDGDHEPRDBOILARELC_23,2023,0.07882777777777779,k$/TJ,PublicBuildingDistrict HeatingProductionBoilerLarge
TO,2024,PUBBDGDHEPRDBOILARNGA_23,2023,0.19706944444444446,k$/TJ,PublicBuildingDistrict HeatingProductionBoilerLarge
TO,2024,PUBBDGDHEPRDBOIMEDELC_23,2023,0.07882777777777779,k$/TJ,PublicBuildingDistrict HeatingProductionBoilerMedium
TO,2024,PUBBDGDHEPRDBOIMEDNGA_23,2023,0.19706944444444446,k$/TJ,PublicBuildingDistrict HeatingProductionBoilerMedium
TO,2024,PUBBDGDHEPRDBOISMAELC_23,2023,0.07882777777777779,k$/TJ,PublicBuildingDistrict HeatingProductionBoilerSmall
TO,2024,PUBBDGDHEPRDBOISMANGA_23,2023,0.19706944444444446,k$/TJ,PublicBuildingDistrict HeatingProductionBoilerSmall
TO,2024,RESBDGDCOCONHEPLARHWC_23,2023,0.08276916666666666,k$/TJ,ResidentialBuildingDistrict CoolingConsumptionHeat PumpLarge
TO,2024,RESBDGDCOCONHEPMEDHWC_23,2023,0.08276916666666666,k$/TJ,ResidentialBuildingDistrict CoolingConsumptionHeat PumpMedium
TO,2024,RESBDGDCOCONHEPSMAHWC_23,2023,0.08276916666666666,k$/TJ,ResidentialBuildingDistrict CoolingConsumptionHeat PumpSmall
TO,2024,RESBDGDCOPRDHEPENWELC_23,2023,0.70945,k$/TJ,ResidentialBuildingDistrict CoolingProductionHeat PumpEnwave
TO,2024,RESBDGDCOPRDHEPLARELC_23,2023,0.70945,k$/TJ,ResidentialBuildingDistrict CoolingProductionHeat PumpLarge
TO,2024,RESBDGDCOPRDHEPLARHWP_23,2023,0.08276916666666666,k$/TJ,ResidentialBuildingDistrict CoolingProductionHeat PumpLarge
TO,2024,RESBDGDCOPRDHEPMEDELC_23,2023,0.70945,k$/TJ,ResidentialBuildingDistrict CoolingProductionHeat PumpMedium
TO,2024,RESBDGDCOPRDHEPMEDHWP_23,2023,0.08276916666666666,k$/TJ,ResidentialBuildingDistrict CoolingProductionHeat PumpMedium
TO,2024,RESBDGDCOPRDHEPSMAELC_23,2023,0.70945,k$/TJ,ResidentialBuildingDistrict CoolingProductionHeat PumpSmall
TO,2024,RESBDGDCOPRDHEPSMAHWP_23,2023,0.08276916666666666,k$/TJ,ResidentialBuildingDistrict CoolingProductionHeat PumpSmall
TO,2024,RESBDGDHECONHEPLARHWC_23,2023,0.08276916666666666,k$/TJ,ResidentialBuildingDistrict HeatingConsumptionHeat PumpLarge
TO,2024,RESBDGDHECONHEPMEDHWC_23,2023,0.08276916666666666,k$/TJ,ResidentialBuildingDistrict HeatingConsumptionHeat PumpMedium
TO,2024,RESBDGDHECONHEPSMAHWC_23,2023,0.08276916666666666,k$/TJ,ResidentialBuildingDistrict HeatingConsumptionHeat PumpSmall
TO,2024,RESBDGDHEPRDBOILARELC_23,2023,0.07882777777777779,k$/TJ,ResidentialBuildingDistrict HeatingProductionBoilerLarge
TO,2024,RESBDGDHEPRDBOILARNGA_23,2023,0.19706944444444446,k$/TJ,ResidentialBuildingDistrict HeatingProductionBoilerLarge
TO,2024,RESBDGDHEPRDBOIMEDELC_23,2023,0.07882777777777779,k$/TJ,ResidentialBuildingDistrict HeatingProductionBoilerMedium
TO,2024,RESBDGDHEPRDBOIMEDNGA_23,2023,0.19706944444444446,k$/TJ,ResidentialBuildingDistrict HeatingProductionBoilerMedium
TO,2024,RESBDGDHEPRDBOISMAELC_23,2023,0.07882777777777779,k$/TJ,ResidentialBuildingDistrict HeatingProductionBoilerSmall
TO,2024,RESBDGDHEPRDBOISMANGA_23,2023,0.19706944444444446,k$/TJ,ResidentialBuildingDistrict HeatingProductionBoilerSmall
TO,2025,COMBDGDCOCONHEPLARHWC_23,2023,0.08276916666666666,k$/TJ,CommercialBuildingDistrict CoolingConsumptionHeat PumpLarge
TO,2025,COMBDGDCOCONHEPMEDHWC_23,2023,0.08276916666666666,k$/TJ,CommercialBuildingDistrict CoolingConsumptionHeat PumpMedium
TO,2025,COMBDGDCOCONHEPSMAHWC_23,2023,0.08276916666666666,k$/TJ,CommercialBuildingDistrict CoolingConsumptionHeat PumpSmall
TO,2025,COMBDGDCOPRDHEPENWELC_23,2023,0.70945,k$/TJ,CommercialBuildingDistrict CoolingProductionHeat PumpEnwave
TO,2025,COMBDGDCOPRDHEPLARELC_23,2023,0.70945,k$/TJ,CommercialBuildingDistrict CoolingProductionHeat PumpLarge
TO,2025,COMBDGDCOPRDHEPLARHWP_23,2023,0.08276916666666666,k$/TJ,CommercialBuildingDistrict CoolingProductionHeat PumpLarge
TO,2025,COMBDGDCOPRDHEPMEDELC_23,2023,0.70945,k$/TJ,CommercialBuildingDistrict CoolingProductionHeat PumpMedium
TO,2025,COMBDGDCOPRDHEPMEDHWP_23,2023,0.08276916666666666,k$/TJ,CommercialBuildingDistrict CoolingProductionHeat PumpMedium
TO,2025,COMBDGDCOPRDHEPSMAELC_23,2023,0.70945,k$/TJ,CommercialBuildingDistrict CoolingProductionHeat PumpSmall
TO,2025,COMBDGDCOPRDHEPSMAHWP_23,2023,0.08276916666666666,k$/TJ,CommercialBuildingDistrict CoolingProductionHeat PumpSmall
TO,2025,COMBDGDHECONHEPLARHWC_23,2023,0.08276916666666666,k$/TJ,CommercialBuildingDistrict HeatingConsumptionHeat PumpLarge
TO,2025,COMBDGDHECONHEPMEDHWC_23,2023,0.08276916666666666,k$/TJ,CommercialBuildingDistrict HeatingConsumptionHeat PumpMedium
TO,2025,COMBDGDHECONHEPSMAHWC_23,2023,0.08276916666666666,k$/TJ,CommercialBuildingDistrict HeatingConsumptionHeat PumpSmall
TO,2025,COMBDGDHEPRDBOILARELC_23,2023,0.07882777777777779,k$/TJ,CommercialBuildingDistrict HeatingProductionBoilerLarge
TO,2025,COMBDGDHEPRDBOILARNGA_23,2023,0.19706944444444446,k$/TJ,CommercialBuildingDistrict HeatingProductionBoilerLarge
TO,2025,COMBDGDHEPRDBOIMEDELC_23,2023,0.07882777777777779,k$/TJ,CommercialBuildingDistrict HeatingProductionBoilerMedium
TO,2025,COMBDGDHEPRDBOIMEDNGA_23,2023,0.19706944444444446,k$/TJ,CommercialBuildingDistrict HeatingProductionBoilerMedium
TO,2025,COMBDGDHEPRDBOISMAELC_23,2023,0.07882777777777779,k$/TJ,CommercialBuildingDistrict HeatingProductionBoilerSmall
TO,2025,COMBDGDHEPRDBOISMANGA_23,2023,0.19706944444444446,k$/TJ,CommercialBuildingDistrict HeatingProductionBoilerSmall
TO,2025,INDBDGDCOCONHEPLARHWC_23,2023,0.08276916666666666,k$/TJ,IndustrialBuildingDistrict CoolingConsumptionHeat PumpLarge
TO,2025,INDBDGDCOCONHEPMEDHWC_23,2023,0.08276916666666666,k$/TJ,IndustrialBuildingDistrict CoolingConsumptionHeat PumpMedium
TO,2025,INDBDGDCOCONHEPSMAHWC_23,2023,0.08276916666666666,k$/TJ,IndustrialBuildingDistrict CoolingConsumptionHeat PumpSmall
TO,2025,INDBDGDCOPRDHEPENWELC_23,2023,0.70945,k$/TJ,IndustrialBuildingDistrict CoolingProductionHeat PumpEnwave
TO,2025,INDBDGDCOPRDHEPLARELC_23,2023,0.70945,k$/TJ,IndustrialBuildingDistrict CoolingProductionHeat PumpLarge
TO,2025,INDBDGDCOPRDHEPLARHWP_23,2023,0.08276916666666666,k$/TJ,IndustrialBuildingDistrict CoolingProductionHeat PumpLarge
TO,2025,INDBDGDCOPRDHEPMEDELC_23,2023,0.70945,k$/TJ,IndustrialBuildingDistrict CoolingProductionHeat PumpMedium
TO,2025,INDBDGDCOPRDHEPMEDHWP_23,2023,0.08276916666666666,k$/TJ,IndustrialBuildingDistrict CoolingProductionHeat PumpMedium
TO,2025,INDBDGDCOPRDHEPSMAELC_23,2023,0.70945,k$/TJ,IndustrialBuildingDistrict CoolingProductionHeat PumpSmall
TO,2025,INDBDGDCOPRDHEPSMAHWP_23,2023,0.08276916666666666,k$/TJ,IndustrialBuildingDistrict CoolingProductionHeat PumpSmall
TO,2025,INDBDGDHECONHEPLARHWC_23,2023,0.08276916666666666,k$/TJ,IndustrialBuildingDistrict HeatingConsumptionHeat PumpLarge
TO,2025,INDBDGDHECONHEPMEDHWC_23,2023,0.08276916666666666,k$/TJ,IndustrialBuildingDistrict HeatingConsumptionHeat PumpMedium
TO,2025,INDBDGDHECONHEPSMAHWC_23,2023,0.08276916666666666,k$/TJ,IndustrialBuildingDistrict HeatingConsumptionHeat PumpSmall
TO,2025,INDBDGDHEPRDBOILARELC_23,2023,0.07882777777777779,k$/TJ,IndustrialBuildingDistrict HeatingProductionBoilerLarge
