regions,periods,tech,output_comm,to_split,to_split_notes
TO,2023,INDBDGDHEPRDGTUSMANGA_23,INDBDGELC,0.3444444444444445,IndustrialBuildingDistrict HeatingProductionGas TurbineSmall
TO,2023,INDBDGDHEPRDGTUSMANGA_23,SEEINDBDGDHEHWP,0.6555555555555556,IndustrialBuildingDistrict HeatingProductionGas TurbineSmall
TO,2023,INDBDGDHEPRDICELARNGA_23,INDBDGELC,0.46808510638297873,IndustrialBuildingDistrict HeatingProductionInternal Combustion EngineLarge
TO,2023,INDBDGDHEPRDICELARNGA_23,SEEINDBDGDHEHWP,0.5319148936170213,IndustrialBuildingDistrict HeatingProductionInternal Combustion EngineLarge
TO,2023,INDBDGDHEPRDICEMEDNGA_23,INDBDGELC,0.46808510638297873,IndustrialBuildingDistrict HeatingProductionInternal Combustion EngineMedium
TO,2023,INDBDGDHEPRDICEMEDNGA_23,SEEINDBDGDHEHWP,0.5319148936170213,IndustrialBuildingDistrict HeatingProductionInternal Combustion EngineMedium
TO,2023,INDBDGDHEPRDICESMANGA_23,INDBDGELC,0.46808510638297873,IndustrialBuildingDistrict HeatingProductionInternal Combustion EngineSmall
TO,2023,INDBDGDHEPRDICESMANGA_23,SEEINDBDGDHEHWP,0.5319148936170213,IndustrialBuildingDistrict HeatingProductionInternal Combustion EngineSmall
TO,2023,PUBBDGDHEPRDGTULARNGA_23,PUBBDGELC,0.3444444444444445,PublicBuildingDistrict HeatingProductionGas TurbineLarge
TO,2023,PUBBDGDHEPRDGTULARNGA_23,SEEPUBBDGDHEHWP,0.6555555555555556,PublicBuildingDistrict HeatingProductionGas TurbineLarge
TO,2023,PUBBDGDHEPRDGTUMEDNGA_23,PUBBDGELC,0.3444444444444445,PublicBuildingDistrict HeatingProductionGas TurbineMedium
TO,2023,PUBBDGDHEPRDGTUMEDNGA_23,SEEPUBBDGDHEHWP,0.6555555555555556,PublicBuildingDistrict HeatingProductionGas TurbineMedium
TO,2023,PUBBDGDHEPRDGTUSMANGA_23,PUBBDGELC,0.3444444444444445,PublicBuildingDistrict HeatingProductionGas TurbineSmall
TO,2023,PUBBDGDHEPRDGTUSMANGA_23,SEEPUBBDGDHEHWP,0.6555555555555556,PublicBuildingDistrict HeatingProductionGas TurbineSmall
TO,2023,PUBBDGDHEPRDICELARNGA_23,PUBBDGELC,0.46808510638297873,PublicBuildingDistrict HeatingProductionInternal Combustion EngineLarge
TO,2023,PUBBDGDHEPRDICELARNGA_23,SEEPUBBDGDHEHWP,0.5319148936170213,PublicBuildingDistrict HeatingProductionInternal Combustion EngineLarge
TO,2023,PUBBDGDHEPRDICEMEDNGA_23,PUBBDGELC,0.46808510638297873,PublicBuildingDistrict HeatingProductionInternal Combustion EngineMedium
TO,2023,PUBBDGDHEPRDICEMEDNGA_23,SEEPUBBDGDHEHWP,0.5319148936170213,PublicBuildingDistrict HeatingProductionInternal Combustion EngineMedium
TO,2023,PUBBDGDHEPRDICESMANGA_23,PUBBDGELC,0.46808510638297873,PublicBuildingDistrict HeatingProductionInternal Combustion EngineSmall
TO,2023,PUBBDGDHEPRDICESMANGA_23,SEEPUBBDGDHEHWP,0.5319148936170213,PublicBuildingDistrict HeatingProductionInternal Combustion EngineSmall
TO,2023,RESBDGDHEPRDGTULARNGA_23,RESBDGELC,0.3444444444444445,ResidentialBuildingDistrict HeatingProductionGas TurbineLarge
TO,2023,RESBDGDHEPRDGTULARNGA_23,SEERESBDGDHEHWP,0.6555555555555556,ResidentialBuildingDistrict HeatingProductionGas TurbineLarge
TO,2023,RESBDGDHEPRDGTUMEDNGA_23,RESBDGELC,0.3444444444444445,ResidentialBuildingDistrict HeatingProductionGas TurbineMedium
TO,2023,RESBDGDHEPRDGTUMEDNGA_23,SEERESBDGDHEHWP,0.6555555555555556,ResidentialBuildingDistrict HeatingProductionGas TurbineMedium
TO,2023,RESBDGDHEPRDGTUSMANGA_23,RESBDGELC,0.3444444444444445,ResidentialBuildingDistrict HeatingProductionGas TurbineSmall
TO,2023,RESBDGDHEPRDGTUSMANGA_23,SEERESBDGDHEHWP,0.6555555555555556,ResidentialBuildingDistrict HeatingProductionGas TurbineSmall
TO,2023,RESBDGDHEPRDICELARNGA_23,RESBDGELC,0.46808510638297873,ResidentialBuildingDistrict HeatingProductionInternal Combustion EngineLarge
TO,2023,RESBDGDHEPRDICELARNGA_23,SEERESBDGDHEHWP,0.5319148936170213,ResidentialBuildingDistrict HeatingProductionInternal Combustion EngineLarge
TO,2023,RESBDGDHEPRDICEMEDNGA_23,RESBDGELC,0.46808510638297873,ResidentialBuildingDistrict HeatingProductionInternal Combustion EngineMedium
TO,2023,RESBDGDHEPRDICEMEDNGA_23,SEERESBDGDHEHWP,0.5319148936170213,ResidentialBuildingDistrict HeatingProductionInternal Combustion EngineMedium
TO,2023,RESBDGDHEPRDICESMANGA_23,RESBDGELC,0.46808510638297873,ResidentialBuildingDistrict HeatingProductionInternal Combustion EngineSmall
TO,2023,RESBDGDHEPRDICESMANGA_23,SEERESBDGDHEHWP,0.5319148936170213,ResidentialBuildingDistrict HeatingProductionInternal Combustion EngineSmall
TO,2024,COMBDGDHEPRDGTULARNGA_23,COMBDGELC,0.3444444444444445,CommercialBuildingDistrict HeatingProductionGas TurbineLarge
TO,2024,COMBDGDHEPRDGTULARNGA_23,SEECOMBDGDHEHWP,0.6555555555555556,CommercialBuildingDistrict HeatingProductionGas TurbineLarge
TO,2024,COMBDGDHEPRDGTUMEDNGA_23,COMBDGELC,0.3444444444444445,CommercialBuildingDistrict HeatingProductionGas TurbineMedium
TO,2024,COMBDGDHEPRDGTUMEDNGA_23,SEECOMBDGDHEHWP,0.6555555555555556,CommercialBuildingDistrict HeatingProductionGas TurbineMedium
TO,2024,COMBDGDHEPRDGTUSMANGA_23,COMBDGELC,0.3444444444444445,CommercialBuildingDistrict HeatingProductionGas TurbineSmall
TO,2024,COMBDGDHEPRDGTUSMANGA_23,SEECOMBDGDHEHWP,0.6555555555555556,CommercialBuildingDistrict HeatingProductionGas TurbineSmall
TO,2024,COMBDGDHEPRDICELARNGA_23,COMBDGELC,0.46808510638297873,CommercialBuildingDistrict HeatingProductionInternal Combustion EngineLarge
TO,2024,COMBDGDHEPRDICELARNGA_23,SEECOMBDGDHEHWP,0.5319148936170213,CommercialBuildingDistrict HeatingProductionInternal Combustion EngineLarge
TO,2024,COMBDGDHEPRDICEMEDNGA_23,COMBDGELC,0.46808510638297873,CommercialBuildingDistrict HeatingProductionInternal Combustion EngineMedium
TO,2024,COMBDGDHEPRDICEMEDNGA_23,SEECOMBDGDHEHWP,0.5319148936170213,CommercialBuildingDistrict HeatingProductionInternal Combustion EngineMedium
TO,2024,COMBDGDHEPRDICESMANGA_23,COMBDGELC,0.46808510638297873,CommercialBuildingDistrict HeatingProductionInternal Combustion EngineSmall
TO,2024,COMBDGDHEPRDICESMANGA_23,SEECOMBDGDHEHWP,0.5319148936170213,CommercialBuildingDistrict HeatingProductionInternal Combustion EngineSmall
TO,2024,INDBDGDHEPRDGTULARNGA_23,INDBDGELC,0.3444444444444445,IndustrialBuildingDistrict HeatingProductionGas TurbineLarge
TO,2024,INDBDGDHEPRDGTULARNGA_23,SEEINDBDGDHEHWP,0.6555555555555556,IndustrialBuildingDistrict HeatingProductionGas TurbineLarge
TO,2024,INDBDGDHEPRDGTUMEDNGA_23,INDBDGELC,0.3444444444444445,IndustrialBuildingDistrict HeatingProductionGas TurbineMedium
TO,2024,INDBDGDHEPRDGTUMEDNGA_23,SEEINDBDGDHEHWP,0.6555555555555556,IndustrialBuildingDistrict HeatingProductionGas TurbineMedium
TO,2024,INDBDGDHEPRDGTUSMANGA_23,INDBDGELC,0.3444444444444445,IndustrialBuildingDistrict HeatingProductionGas TurbineSmall
TO,2024,INDBDGDHEPRDGTUSMANGA_23,SEEINDBDGDHEHWP,0.6555555555555556,IndustrialBuildingDistrict HeatingProductionGas TurbineSmall
TO,2024,INDBDGDHEPRDICELARNGA_23,INDBDGELC,0.46808510638297873,IndustrialBuildingDistrict HeatingProductionInternal Combustion EngineLarge
TO,2024,INDBDGDHEPRDICELARNGA_23,SEEINDBDGDHEHWP,0.5319148936170213,IndustrialBuildingDistrict HeatingProductionInternal Combustion EngineLarge
TO,2024,INDBDGDHEPRDICEMEDNGA_23,INDBDGELC,0.46808510638297873,IndustrialBuildingDistrict HeatingProductionInternal Combustion EngineMedium
TO,2024,INDBDGDHEPRDICEMEDNGA_23,SEEINDBDGDHEHWP,0.5319148936170213,IndustrialBuildingDistrict HeatingProductionInternal Combustion EngineMedium
TO,2024,INDBDGDHEPRDICESMANGA_23,INDBDGELC,0.46808510638297873,IndustrialBuildingDistrict HeatingProductionInternal Combustion EngineSmall
TO,2024,INDBDGDHEPRDICESMANGA_23,SEEINDBDGDHEHWP,0.5319148936170213,IndustrialBuildingDistrict HeatingProductionInternal Combustion EngineSmall
TO,2024,PUBBDGDHEPRDGTULARNGA_23,PUBBDGELC,0.3444444444444445,PublicBuildingDistrict HeatingProductionGas TurbineLarge
TO,2024,PUBBDGDHEPRDGTULARNGA_23,SEEPUBBDGDHEHWP,0.6555555555555556,PublicBuildingDistrict HeatingProductionGas TurbineLarge
TO,2024,PUBBDGDHEPRDGTUMEDNGA_23,PUBBDGELC,0.3444444444444445,PublicBuildingDistrict HeatingProductionGas TurbineMedium
TO,2024,PUBBDGDHEPRDGTUMEDNGA_23,SEEPUBBDGDHEHWP,0.6555555555555556,PublicBuildingDistrict HeatingProductionGas TurbineMedium
TO,2024,PUBBDGDHEPRDGTUSMANGA_23,PUBBDGELC,0.3444444444444445,PublicBuildingDistrict HeatingProductionGas TurbineSmall
TO,2024,PUBBDGDHEPRDGTUSMANGA_23,SEEPUBBDGDHEHWP,0.6555555555555556,PublicBuildingDistrict HeatingProductionGas TurbineSmall
TO,2024,PUBBDGDHEPRDICELARNGA_23,PUBBDGELC,0.46808510638297873,PublicBuildingDistrict HeatingProductionInternal Combustion EngineLarge
TO,2024,PUBBDGDHEPRDICELARNGA_23,SEEPUBBDGDHEHWP,0.5319148936170213,PublicBuildingDistrict HeatingProductionInternal Combustion EngineLarge
TO,2024,PUBBDGDHEPRDICEMEDNGA_23,PUBBDGELC,0.46808510638297873,PublicBuildingDistrict HeatingProductionInternal Combustion EngineMedium
TO,2024,PUBBDGDHEPRDICEMEDNGA_23,SEEPUBBDGDHEHWP,0.5319148936170213,PublicBuildingDistrict HeatingProductionInternal Combustion EngineMedium
TO,2024,PUBBDGDHEPRDICESMANGA_23,PUBBDGELC,0.46808510638297873,PublicBuildingDistrict HeatingProductionInternal Combustion EngineSmall
TO,2024,PUBBDGDHEPRDICESMANGA_23,SEEPUBBDGDHEHWP,0.5319148936170213,PublicBuildingDistrict HeatingProductionInternal Combustion EngineSmall
TO,2024,RESBDGDHEPRDGTULARNGA_23,RESBDGELC,0.3444444444444445,ResidentialBuildingDistrict HeatingProductionGas TurbineLarge
TO,2024,RESBDGDHEPRDGTULARNGA_23,SEERESBDGDHEHWP,0.6555555555555556,ResidentialBuildingDistrict HeatingProductionGas TurbineLarge
TO,2024,RESBDGDHEPRDGTUMEDNGA_23,RESBDGELC,0.3444444444444445,ResidentialBuildingDistrict HeatingProductionGas TurbineMedium
TO,2024,RESBDGDHEPRDGTUMEDNGA_23,SEERESBDGDHEHWP,0.6555555555555556,ResidentialBuildingDistrict HeatingProductionGas TurbineMedium
TO,2024,RESBDGDHEPRDGTUSMANGA_23,RESBDGELC,0.3444444444444445,ResidentialBuildingDistrict HeatingProductionGas TurbineSmall
TO,2024,RESBDGDHEPRDGTUSMANGA_23,SEERESBDGDHEHWP,0.6555555555555556,ResidentialBuildingDistrict HeatingProductionGas TurbineSmall
TO,2024,RESBDGDHEPRDICELARNGA_23,RESBDGELC,0.46808510638297873,ResidentialBuildingDistrict HeatingProductionInternal Combustion EngineLarge
TO,2024,RESBDGDHEPRDICELARNGA_23,SEERESBDGDHEHWP,0.5319148936170213,ResidentialBuildingDistrict HeatingProductionInternal Combustion EngineLarge
TO,2024,RESBDGDHEPRDICEMEDNGA_23,RESBDGELC,0.46808510638297873,ResidentialBuildingDistrict HeatingProductionInternal Combustion EngineMedium
TO,2024,RESBDGDHEPRDICEMEDNGA_23,SEERESBDGDHEHWP,0.5319148936170213,ResidentialBuildingDistrict HeatingProductionInternal Combustion EngineMedium
TO,2024,RESBDGDHEPRDICESMANGA_23,RESBDGELC,0.46808510638297873,ResidentialBuildingDistrict HeatingProductionInternal Combustion EngineSmall
TO,2024,RESBDGDHEPRDICESMANGA_23,SEERESBDGDHEHWP,0.5319148936170213,ResidentialBuildingDistrict HeatingProductionInternal Combustion EngineSmall
TO,2025,COMBDGDHEPRDGTULARNGA_23,COMBDGELC,0.3444444444444445,CommercialBuildingDistrict HeatingProductionGas TurbineLarge
TO,2025,COMBDGDHEPRDGTULARNGA_23,SEECOMBDGDHEHWP,0.6555555555555556,CommercialBuildingDistrict HeatingProductionGas TurbineLarge
TO,2025,COMBDGDHEPRDGTUMEDNGA_23,COMBDGELC,0.3444444444444445,CommercialBuildingDistrict HeatingProductionGas TurbineMedium
TO,2025,COMBDGDHEPRDGTUMEDNGA_23,SEECOMBDGDHEHWP,0.6555555555555556,CommercialBuildingDistrict HeatingProductionGas TurbineMedium
TO,2025,COMBDGDHEPRDGTUSMANGA_23,COMBDGELC,0.3444444444444445,CommercialBuildingDistrict HeatingProductionGas TurbineSmall
TO,2025,COMBDGDHEPRDGTUSMANGA_23,SEECOMBDGDHEHWP,0.6555555555555556,CommercialBuildingDistrict HeatingProductionGas TurbineSmall
TO,2025,COMBDGDHEPRDICELARNGA_23,COMBDGELC,0.46808510638297873,CommercialBuildingDistrict HeatingProductionInternal Combustion EngineLarge
TO,2025,COMBDGDHEPRDICELARNGA_23,SEECOMBDGDHEHWP,0.5319148936170213,CommercialBuildingDistrict HeatingProductionInternal Combustion EngineLarge
TO,2025,COMBDGDHEPRDICEMEDNGA_23,COMBDGELC,0.46808510638297873,CommercialBuildingDistrict HeatingProductionInternal Combustion EngineMedium
TO,2025,COMBDGDHEPRDICEMEDNGA_23,SEECOMBDGDHEHWP,0.5319148936170213,CommercialBuildingDistrict HeatingProductionInternal Combustion EngineMedium
TO,2025,COMBDGDHEPRDICESMANGA_23,COMBDGELC,0.46808510638297873,CommercialBuildingDistrict HeatingProductionInternal Combustion EngineSmall
TO,2025,COMBDGDHEPRDICESMANGA_23,SEECOMBDGDHEHWP,0.5319148936170213,CommercialBuildingDistrict HeatingProductionInternal Combustion EngineSmall
TO,2025,INDBDGDHEPRDGTULARNGA_23,INDBDGELC,0.3444444444444445,IndustrialBuildingDistrict HeatingProductionGas TurbineLarge
TO,2025,INDBDGDHEPRDGTULARNGA_23,SEEINDBDGDHEHWP,0.6555555555555556,IndustrialBuildingDistrict HeatingProductionGas TurbineLarge
TO,2025,INDBDGDHEPRDGTUMEDNGA_23,INDBDGELC,0.3444444444444445,IndustrialBuildingDistrict HeatingProductionGas TurbineMedium
TO,2025,INDBDGDHEPRDGTUMEDNGA_23,SEEINDBDGDHEHWP,0.6555555555555556,IndustrialBuildingDistrict HeatingProductionGas TurbineMedium
TO,2025,INDBDGDHEPRDGTUSMANGA_23,INDBDGELC,0.3444444444444445,IndustrialBuildingDistrict HeatingProductionGas TurbineSmall
TO,2025,INDBDGDHEPRDGTUSMANGA_23,SEEINDBDGDHEHWP,0.6555555555555556,IndustrialBuildingDistrict HeatingProductionGas TurbineSmall
TO,2025,INDBDGDHEPRDICELARNGA_23,INDBDGELC,0.46808510638297873,IndustrialBuildingDistrict HeatingProductionInternal Combustion EngineLarge
TO,2025,INDBDGDHEPRDICELARNGA_23,SEEINDBDGDHEHWP,0.5319148936170213,IndustrialBuildingDistrict HeatingProductionInternal Combustion EngineLarge
TO,2025,INDBDGDHEPRDICEMEDNGA_23,INDBDGELC,0.46808510638297873,IndustrialBuildingDistrict HeatingProductionInternal Combustion EngineMedium
TO,2025,INDBDGDHEPRDICEMEDNGA_23,SEEINDBDGDHEHWP,0.5319148936170213,IndustrialBuildingDistrict HeatingProductionInternal Combustion EngineMedium
TO,2025,INDBDGDHEPRDICESMANGA_23,INDBDGELC,0.46808510638297873,IndustrialBuildingDistrict HeatingProductionInternal Combustion EngineSmall
TO,2025,INDBDGDHEPRDICESMANGA_23,SEEINDBDGDHEHWP,0.5319148936170213,IndustrialBuildingDistrict HeatingProductionInternal Combustion EngineSmall
TO,2025,PUBBDGDHEPRDGTULARNGA_23,PUBBDGELC,0.3444444444444445,PublicBuildingDistrict HeatingProductionGas TurbineLarge
TO,2025,PUBBDGDHEPRDGTULARNGA_23,SEEPUBBDGDHEHWP,0.6555555555555556,PublicBuildingDistrict HeatingProductionGas TurbineLarge
TO,2025,PUBBDGDHEPRDGTUMEDNGA_23,PUBBDGELC,0.3444444444444445,PublicBuildingDistrict HeatingProductionGas TurbineMedium
TO,2025,PUBBDGDHEPRDGTUMEDNGA_23,SEEPUBBDGDHEHWP,0.6555555555555556,PublicBuildingDistrict HeatingProductionGas TurbineMedium
TO,2025,PUBBDGDHEPRDGTUSMANGA_23,PUBBDGELC,0.3444444444444445,PublicBuildingDistrict HeatingProductionGas TurbineSmall
TO,2025,PUBBDGDHEPRDGTUSMANGA_23,SEEPUBBDGDHEHWP,0.6555555555555556,PublicBuildingDistrict HeatingProductionGas TurbineSmall
TO,2025,PUBBDGDHEPRDICELARNGA_23,PUBBDGELC,0.46808510638297873,PublicBuildingDistrict HeatingProductionInternal Combustion EngineLarge
TO,2025,PUBBDGDHEPRDICELARNGA_23,SEEPUBBDGDHEHWP,0.5319148936170213,PublicBuildingDistrict HeatingProductionInternal Combustion EngineLarge
TO,2025,PUBBDGDHEPRDICEMEDNGA_23,PUBBDGELC,0.46808510638297873,PublicBuildingDistrict HeatingProductionInternal Combustion EngineMedium
TO,2025,PUBBDGDHEPRDICEMEDNGA_23,SEEPUBBDGDHEHWP,0.5319148936170213,PublicBuildingDistrict HeatingProductionInternal Combustion EngineMedium
TO,2025,PUBBDGDHEPRDICESMANGA_23,PUBBDGELC,0.46808510638297873,PublicBuildingDistrict HeatingProductionInternal Combustion EngineSmall
TO,2025,PUBBDGDHEPRDICESMANGA_23,SEEPUBBDGDHEHWP,0.5319148936170213,PublicBuildingDistrict HeatingProductionInternal Combustion EngineSmall
TO,2025,RESBDGDHEPRDGTULARNGA_23,RESBDGELC,0.3444444444444445,ResidentialBuildingDistrict HeatingProductionGas TurbineLarge
TO,2025,RESBDGDHEPRDGTULARNGA_23,SEERESBDGDHEHWP,0.6555555555555556,ResidentialBuildingDistrict HeatingProductionGas TurbineLarge
TO,2025,RESBDGDHEPRDGTUMEDNGA_23,RESBDGELC,0.3444444444444445,ResidentialBuildingDistrict HeatingProductionGas TurbineMedium
TO,2025,RESBDGDHEPRDGTUMEDNGA_23,SEERESBDGDHEHWP,0.6555555555555556,ResidentialBuildingDistrict HeatingProductionGas TurbineMedium
TO,2025,RESBDGDHEPRDGTUSMANGA_23,RESBDGELC,0.3444444444444445,ResidentialBuildingDistrict HeatingProductionGas TurbineSmall
TO,2025,RESBDGDHEPRDGTUSMANGA_23,SEERESBDGDHEHWP,0.6555555555555556,ResidentialBuildingDistrict HeatingProductionGas TurbineSmall
TO,2025,RESBDGDHEPRDICELARNGA_23,RESBDGELC,0.46808510638297873,ResidentialBuildingDistrict HeatingProductionInternal Combustion EngineLarge
TO,2025,RESBDGDHEPRDICELARNGA_23,SEERESBDGDHEHWP,0.5319148936170213,ResidentialBuildingDistrict HeatingProductionInternal Combustion EngineLarge
TO,2025,RESBDGDHEPRDICEMEDNGA_23,RESBDGELC,0.46808510638297873,ResidentialBuildingDistrict HeatingProductionInternal Combustion EngineMedium
TO,2025,RESBDGDHEPRDICEMEDNGA_23,SEERESBDGDHEHWP,0.5319148936170213,ResidentialBuildingDistrict HeatingProductionInternal Combustion EngineMedium
TO,2025,RESBDGDHEPRDICESMANGA_23,RESBDGELC,0.46808510638297873,ResidentialBuildingDistrict HeatingProductionInternal Combustion EngineSmall
TO,2025,RESBDGDHEPRDICESMANGA_23,SEERESBDGDHEHWP,0.5319148936170213,ResidentialBuildingDistrict HeatingProductionInternal Combustion EngineSmall
TO,2026,COMBDGDHEPRDGTULARNGA_23,COMBDGELC,0.3444444444444445,CommercialBuildingDistrict HeatingProductionGas TurbineLarge
TO,2026,COMBDGDHEPRDGTULARNGA_23,SEECOMBDGDHEHWP,0.6555555555555556,CommercialBuildingDistrict HeatingProductionGas TurbineLarge
TO,2026,COMBDGDHEPRDGTUMEDNGA_23,COMBDGELC,0.3444444444444445,CommercialBuildingDistrict HeatingProductionGas TurbineMedium
TO,2026,COMBDGDHEPRDGTUMEDNGA_23,SEECOMBDGDHEHWP,0.6555555555555556,CommercialBuildingDistrict HeatingProductionGas TurbineMedium
TO,2026,COMBDGDHEPRDGTUSMANGA_23,COMBDGELC,0.3444444444444445,CommercialBuildingDistrict HeatingProductionGas TurbineSmall
TO,2026,COMBDGDHEPRDGTUSMANGA_23,SEECOMBDGDHEHWP,0.6555555555555556,CommercialBuildingDistrict HeatingProductionGas TurbineSmall
TO,2026,COMBDGDHEPRDICELARNGA_23,COMBDGELC,0.46808510638297873,CommercialBuildingDistrict HeatingProductionInternal Combustion EngineLarge
TO,2026,COMBDGDHEPRDICELARNGA_23,SEECOMBDGDHEHWP,0.5319148936170213,CommercialBuildingDistrict HeatingProductionInternal Combustion EngineLarge
TO,2026,COMBDGDHEPRDICEMEDNGA_23,COMBDGELC,0.46808510638297873,CommercialBuildingDistrict HeatingProductionInternal Combustion EngineMedium
TO,2026,COMBDGDHEPRDICEMEDNGA_23,SEECOMBDGDHEHWP,0.5319148936170213,CommercialBuildingDistrict HeatingProductionInternal Combustion EngineMedium
TO,2026,COMBDGDHEPRDICESMANGA_23,COMBDGELC,0.46808510638297873,CommercialBuildingDistrict HeatingProductionInternal Combustion EngineSmall
TO,2026,COMBDGDHEPRDICESMANGA_23,SEECOMBDGDHEHWP,0.5319148936170213,CommercialBuildingDistrict HeatingProductionInternal Combustion EngineSmall
TO,2026,INDBDGDHEPRDGTULARNGA_23,INDBDGELC,0.3444444444444445,IndustrialBuildingDistrict HeatingProductionGas TurbineLarge
TO,2026,INDBDGDHEPRDGTULARNGA_23,SEEINDBDGDHEHWP,0.6555555555555556,IndustrialBuildingDistrict HeatingProductionGas TurbineLarge
TO,2026,INDBDGDHEPRDGTUMEDNGA_23,INDBDGELC,0.3444444444444445,IndustrialBuildingDistrict HeatingProductionGas TurbineMedium
TO,2026,INDBDGDHEPRDGTUMEDNGA_23,SEEINDBDGDHEHWP,0.6555555555555556,IndustrialBuildingDistrict HeatingProductionGas TurbineMedium
TO,2026,INDBDGDHEPRDGTUSMANGA_23,INDBDGELC,0.3444444444444445,IndustrialBuildingDistrict HeatingProductionGas TurbineSmall
TO,2026,INDBDGDHEPRDGTUSMANGA_23,SEEINDBDGDHEHWP,0.6555555555555556,IndustrialBuildingDistrict HeatingProductionGas TurbineSmall
TO,2026,INDBDGDHEPRDICELARNGA_23,INDBDGELC,0.46808510638297873,IndustrialBuildingDistrict HeatingProductionInternal Combustion EngineLarge
TO,2026,INDBDGDHEPRDICELARNGA_23,SEEINDBDGDHEHWP,0.5319148936170213,IndustrialBuildingDistrict HeatingProductionInternal Combustion EngineLarge
TO,2026,INDBDGDHEPRDICEMEDNGA_23,INDBDGELC,0.46808510638297873,IndustrialBuildingDistrict HeatingProductionInternal Combustion EngineMedium
TO,2026,INDBDGDHEPRDICEMEDNGA_23,SEEINDBDGDHEHWP,0.5319148936170213,IndustrialBuildingDistrict HeatingProductionInternal Combustion EngineMedium
TO,2026,INDBDGDHEPRDICESMANGA_23,INDBDGELC,0.46808510638297873,IndustrialBuildingDistrict HeatingProductionInternal Combustion EngineSmall
TO,2026,INDBDGDHEPRDICESMANGA_23,SEEINDBDGDHEHWP,0.5319148936170213,IndustrialBuildingDistrict HeatingProductionInternal Combustion EngineSmall
TO,2026,PUBBDGDHEPRDGTULARNGA_23,PUBBDGELC,0.3444444444444445,PublicBuildingDistrict HeatingProductionGas TurbineLarge
TO,2026,PUBBDGDHEPRDGTULARNGA_23,SEEPUBBDGDHEHWP,0.6555555555555556,PublicBuildingDistrict HeatingProductionGas TurbineLarge
TO,2026,PUBBDGDHEPRDGTUMEDNGA_23,PUBBDGELC,0.3444444444444445,PublicBuildingDistrict HeatingProductionGas TurbineMedium
TO,2026,PUBBDGDHEPRDGTUMEDNGA_23,SEEPUBBDGDHEHWP,0.6555555555555556,PublicBuildingDistrict HeatingProductionGas TurbineMedium
TO,2026,PUBBDGDHEPRDGTUSMANGA_23,PUBBDGELC,0.3444444444444445,PublicBuildingDistrict HeatingProductionGas TurbineSmall
TO,2026,PUBBDGDHEPRDGTUSMANGA_23,SEEPUBBDGDHEHWP,0.6555555555555556,PublicBuildingDistrict HeatingProductionGas TurbineSmall
TO,2026,PUBBDGDHEPRDICELARNGA_23,PUBBDGELC,0.46808510638297873,PublicBuildingDistrict HeatingProductionInternal Combustion EngineLarge
