"Discounted and Undiscounted  Costs for building sector by building types, per vintage. (k CAD 2016)"
vintage,sector,Cost,Cost_type,Archetype,NewOld,EndUse,Tech_type_1,Costs
2025,Commercial Building,Discounted,FixedSubsidies,Educational Services,New,Water Heating,Solar Thermal,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Educational Services,New,Water Heating,System,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Educational Services,New,Water Heating,With Tank,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Educational Services,New,Water Heating,___,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Educational Services,Old,Auxiliary Equipment,___,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Educational Services,Old,Auxiliary Motors,___,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Educational Services,Old,Space Cooling,Central,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Educational Services,Old,Space Cooling,___,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Educational Services,Old,Space Heating,Furnace,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Educational Services,Old,Space Heating,Heat Pump,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Educational Services,Old,Space Heating,___,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Educational Services,Old,Water Heating,Heat Pump,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Educational Services,Old,Water Heating,Solar Thermal,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Educational Services,Old,Water Heating,System,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Educational Services,Old,Water Heating,With Tank,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Educational Services,Old,Water Heating,___,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Health Care and Social Assistance,New,Auxiliary Equipment,___,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Health Care and Social Assistance,New,Auxiliary Motors,___,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Health Care and Social Assistance,New,Space Cooling,Central,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Health Care and Social Assistance,New,Space Cooling,___,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Health Care and Social Assistance,New,Space Heating,Furnace,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Health Care and Social Assistance,New,Space Heating,Heat Pump,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Health Care and Social Assistance,New,Space Heating,___,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Health Care and Social Assistance,New,Water Heating,Heat Pump,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Health Care and Social Assistance,New,Water Heating,Solar Thermal,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Health Care and Social Assistance,New,Water Heating,System,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Health Care and Social Assistance,New,Water Heating,With Tank,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Health Care and Social Assistance,New,Water Heating,___,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Health Care and Social Assistance,Old,Auxiliary Equipment,___,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Health Care and Social Assistance,Old,Auxiliary Motors,___,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Health Care and Social Assistance,Old,Space Cooling,Central,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Health Care and Social Assistance,Old,Space Cooling,___,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Health Care and Social Assistance,Old,Space Heating,Furnace,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Health Care and Social Assistance,Old,Space Heating,Heat Pump,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Health Care and Social Assistance,Old,Space Heating,___,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Health Care and Social Assistance,Old,Water Heating,Heat Pump,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Health Care and Social Assistance,Old,Water Heating,Solar Thermal,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Health Care and Social Assistance,Old,Water Heating,System,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Health Care and Social Assistance,Old,Water Heating,With Tank,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Health Care and Social Assistance,Old,Water Heating,___,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Information and Cultural Industries,Old,Auxiliary Equipment,___,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Information and Cultural Industries,Old,Auxiliary Motors,___,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Information and Cultural Industries,Old,Space Cooling,Central,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Information and Cultural Industries,Old,Space Cooling,___,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Information and Cultural Industries,Old,Space Heating,Furnace,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Information and Cultural Industries,Old,Space Heating,Heat Pump,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Information and Cultural Industries,Old,Space Heating,___,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Information and Cultural Industries,Old,Water Heating,Heat Pump,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Information and Cultural Industries,Old,Water Heating,Solar Thermal,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Information and Cultural Industries,Old,Water Heating,System,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Information and Cultural Industries,Old,Water Heating,With Tank,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Information and Cultural Industries,Old,Water Heating,___,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Offices,New,Auxiliary Equipment,___,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Offices,New,Auxiliary Motors,___,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Offices,New,Space Cooling,Central,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Offices,New,Space Cooling,___,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Offices,New,Space Heating,Furnace,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Offices,New,Space Heating,Heat Pump,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Offices,New,Space Heating,___,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Offices,New,Water Heating,Heat Pump,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Offices,New,Water Heating,Solar Thermal,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Offices,New,Water Heating,System,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Offices,New,Water Heating,With Tank,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Offices,New,Water Heating,___,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Offices,Old,Auxiliary Equipment,___,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Offices,Old,Auxiliary Motors,___,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Offices,Old,Space Cooling,Central,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Offices,Old,Space Cooling,___,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Offices,Old,Space Heating,Furnace,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Offices,Old,Space Heating,Heat Pump,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Offices,Old,Space Heating,___,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Offices,Old,Water Heating,Heat Pump,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Offices,Old,Water Heating,Solar Thermal,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Offices,Old,Water Heating,System,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Offices,Old,Water Heating,With Tank,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Offices,Old,Water Heating,___,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Other Services,New,Auxiliary Equipment,___,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Other Services,New,Auxiliary Motors,___,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Other Services,New,Space Cooling,Central,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Other Services,New,Space Cooling,___,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Other Services,New,Space Heating,Furnace,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Other Services,New,Space Heating,Heat Pump,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Other Services,New,Space Heating,___,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Other Services,New,Water Heating,Heat Pump,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Other Services,New,Water Heating,Solar Thermal,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Other Services,New,Water Heating,System,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Other Services,New,Water Heating,With Tank,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Other Services,New,Water Heating,___,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Other Services,Old,Auxiliary Equipment,___,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Other Services,Old,Auxiliary Motors,___,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Other Services,Old,Space Cooling,Central,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Other Services,Old,Space Cooling,___,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Other Services,Old,Space Heating,Furnace,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Other Services,Old,Space Heating,Heat Pump,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Other Services,Old,Space Heating,___,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Other Services,Old,Water Heating,Heat Pump,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Other Services,Old,Water Heating,Solar Thermal,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Other Services,Old,Water Heating,System,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Other Services,Old,Water Heating,With Tank,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Other Services,Old,Water Heating,___,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Retail Trade,New,Auxiliary Equipment,___,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Retail Trade,New,Auxiliary Motors,___,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Retail Trade,New,Space Cooling,Central,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Retail Trade,New,Space Cooling,___,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Retail Trade,New,Space Heating,Furnace,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Retail Trade,New,Space Heating,Heat Pump,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Retail Trade,New,Space Heating,___,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Retail Trade,New,Water Heating,Heat Pump,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Retail Trade,New,Water Heating,Solar Thermal,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Retail Trade,New,Water Heating,System,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Retail Trade,New,Water Heating,With Tank,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Retail Trade,New,Water Heating,___,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Retail Trade,Old,Auxiliary Equipment,___,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Retail Trade,Old,Auxiliary Motors,___,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Retail Trade,Old,Space Cooling,Central,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Retail Trade,Old,Space Cooling,___,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Retail Trade,Old,Space Heating,Furnace,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Retail Trade,Old,Space Heating,Heat Pump,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Retail Trade,Old,Space Heating,___,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Retail Trade,Old,Water Heating,Heat Pump,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Retail Trade,Old,Water Heating,Solar Thermal,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Retail Trade,Old,Water Heating,System,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Retail Trade,Old,Water Heating,With Tank,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Retail Trade,Old,Water Heating,___,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Transportation and Warehousing,New,Auxiliary Equipment,___,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Transportation and Warehousing,New,Auxiliary Motors,___,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Transportation and Warehousing,New,Space Cooling,Central,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Transportation and Warehousing,New,Space Cooling,___,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Transportation and Warehousing,New,Space Heating,Furnace,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Transportation and Warehousing,New,Space Heating,Heat Pump,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Transportation and Warehousing,New,Space Heating,___,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Transportation and Warehousing,New,Water Heating,Heat Pump,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Transportation and Warehousing,New,Water Heating,Solar Thermal,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Transportation and Warehousing,New,Water Heating,System,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Transportation and Warehousing,New,Water Heating,With Tank,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Transportation and Warehousing,New,Water Heating,___,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Transportation and Warehousing,Old,Auxiliary Equipment,___,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Transportation and Warehousing,Old,Auxiliary Motors,___,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Transportation and Warehousing,Old,Space Cooling,Central,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Transportation and Warehousing,Old,Space Cooling,___,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Transportation and Warehousing,Old,Space Heating,Furnace,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Transportation and Warehousing,Old,Space Heating,Heat Pump,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Transportation and Warehousing,Old,Space Heating,___,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Transportation and Warehousing,Old,Water Heating,Heat Pump,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Transportation and Warehousing,Old,Water Heating,Solar Thermal,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Transportation and Warehousing,Old,Water Heating,System,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Transportation and Warehousing,Old,Water Heating,With Tank,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Transportation and Warehousing,Old,Water Heating,___,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Wholesale Trade,New,Auxiliary Equipment,___,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Wholesale Trade,New,Auxiliary Motors,___,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Wholesale Trade,New,Space Cooling,Central,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Wholesale Trade,New,Space Cooling,___,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Wholesale Trade,New,Space Heating,Furnace,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Wholesale Trade,New,Space Heating,Heat Pump,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Wholesale Trade,New,Space Heating,___,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Wholesale Trade,New,Water Heating,Heat Pump,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Wholesale Trade,New,Water Heating,Solar Thermal,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Wholesale Trade,New,Water Heating,System,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Wholesale Trade,New,Water Heating,With Tank,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Wholesale Trade,New,Water Heating,___,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Wholesale Trade,Old,Auxiliary Equipment,___,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Wholesale Trade,Old,Auxiliary Motors,___,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Wholesale Trade,Old,Space Cooling,Central,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Wholesale Trade,Old,Space Cooling,___,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Wholesale Trade,Old,Space Heating,Furnace,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Wholesale Trade,Old,Space Heating,Heat Pump,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Wholesale Trade,Old,Space Heating,___,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Wholesale Trade,Old,Water Heating,Heat Pump,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Wholesale Trade,Old,Water Heating,Solar Thermal,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Wholesale Trade,Old,Water Heating,System,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Wholesale Trade,Old,Water Heating,With Tank,0.0
2025,Commercial Building,Discounted,FixedSubsidies,Wholesale Trade,Old,Water Heating,___,0.0
2025,Commercial Building,Discounted,InvestmentCosts,"Arts, Entertainment and Recreation",New,Auxiliary Equipment,___,22.468232806290892
2025,Commercial Building,Discounted,InvestmentCosts,"Arts, Entertainment and Recreation",New,Auxiliary Motors,___,3.220980809571284
2025,Commercial Building,Discounted,InvestmentCosts,"Arts, Entertainment and Recreation",New,Lighting,Fluocompact,8.882640317626514
2025,Commercial Building,Discounted,InvestmentCosts,"Arts, Entertainment and Recreation",New,Lighting,Fluorescent,52.32236128313217
2025,Commercial Building,Discounted,InvestmentCosts,"Arts, Entertainment and Recreation",New,Lighting,Halogen,4.641792429531212
2025,Commercial Building,Discounted,InvestmentCosts,"Arts, Entertainment and Recreation",New,Lighting,Incandescent,5.0019092344100065
2025,Commercial Building,Discounted,InvestmentCosts,"Arts, Entertainment and Recreation",New,Lighting,Light Emitting Diode,31.632257232932172
2025,Commercial Building,Discounted,InvestmentCosts,"Arts, Entertainment and Recreation",New,Space Cooling,Central,52.0700904925809
2025,Commercial Building,Discounted,InvestmentCosts,"Arts, Entertainment and Recreation",New,Space Cooling,Wall,17.858702512800576
2025,Commercial Building,Discounted,InvestmentCosts,"Arts, Entertainment and Recreation",New,Space Cooling,Window,16.945609332260805
2025,Commercial Building,Discounted,InvestmentCosts,"Arts, Entertainment and Recreation",New,Space Cooling,Zero Thermal Measure,20.12254488079004
2025,Commercial Building,Discounted,InvestmentCosts,"Arts, Entertainment and Recreation",New,Space Cooling,___,0.0
2025,Commercial Building,Discounted,InvestmentCosts,"Arts, Entertainment and Recreation",New,Space Heating,Furnace,89.04990353847975
2025,Commercial Building,Discounted,InvestmentCosts,"Arts, Entertainment and Recreation",New,Space Heating,Heat Pump,143.44083546061296
2025,Commercial Building,Discounted,InvestmentCosts,"Arts, Entertainment and Recreation",New,Space Heating,Plinthe,19.04017936444228
2025,Commercial Building,Discounted,InvestmentCosts,"Arts, Entertainment and Recreation",New,Space Heating,Zero Thermal Measure,692.8735988085275
2025,Commercial Building,Discounted,InvestmentCosts,"Arts, Entertainment and Recreation",New,Space Heating,___,0.0
2025,Commercial Building,Discounted,InvestmentCosts,"Arts, Entertainment and Recreation",New,Street Lighting,Light Emitting Diode,7.849296481553526
2025,Commercial Building,Discounted,InvestmentCosts,"Arts, Entertainment and Recreation",New,Water Heating,Heat Pump,38.82597745731516
2025,Commercial Building,Discounted,InvestmentCosts,"Arts, Entertainment and Recreation",New,Water Heating,Solar Thermal,48.01973527201504
2025,Commercial Building,Discounted,InvestmentCosts,"Arts, Entertainment and Recreation",New,Water Heating,System,18.87495202037683
2025,Commercial Building,Discounted,InvestmentCosts,"Arts, Entertainment and Recreation",New,Water Heating,With Tank,29.619911232407187
2025,Commercial Building,Discounted,InvestmentCosts,"Arts, Entertainment and Recreation",New,Water Heating,___,0.0
2025,Commercial Building,Discounted,InvestmentCosts,"Arts, Entertainment and Recreation",Old,Auxiliary Equipment,___,450.6503398421146
2025,Commercial Building,Discounted,InvestmentCosts,"Arts, Entertainment and Recreation",Old,Auxiliary Motors,___,48.07542473603584
2025,Commercial Building,Discounted,InvestmentCosts,"Arts, Entertainment and Recreation",Old,Lighting,Fluocompact,69.97312242376046
2025,Commercial Building,Discounted,InvestmentCosts,"Arts, Entertainment and Recreation",Old,Lighting,Fluorescent,2721.468992671793
2025,Commercial Building,Discounted,InvestmentCosts,"Arts, Entertainment and Recreation",Old,Lighting,Halogen,6.084598195108873
2025,Commercial Building,Discounted,InvestmentCosts,"Arts, Entertainment and Recreation",Old,Lighting,Incandescent,6.387540024121261
2025,Commercial Building,Discounted,InvestmentCosts,"Arts, Entertainment and Recreation",Old,Lighting,Light Emitting Diode,183.06094114967053
2025,Commercial Building,Discounted,InvestmentCosts,"Arts, Entertainment and Recreation",Old,Space Cooling,Central,48.00448416910875
2025,Commercial Building,Discounted,InvestmentCosts,"Arts, Entertainment and Recreation",Old,Space Cooling,Wall,73.66519510805841
2025,Commercial Building,Discounted,InvestmentCosts,"Arts, Entertainment and Recreation",Old,Space Cooling,Window,194.78191481984427
2025,Commercial Building,Discounted,InvestmentCosts,"Arts, Entertainment and Recreation",Old,Space Cooling,Zero Thermal Measure,276.6366378417802
2025,Commercial Building,Discounted,InvestmentCosts,"Arts, Entertainment and Recreation",Old,Space Cooling,___,0.0
2025,Commercial Building,Discounted,InvestmentCosts,"Arts, Entertainment and Recreation",Old,Space Heating,Furnace,717.6619036386734
2025,Commercial Building,Discounted,InvestmentCosts,"Arts, Entertainment and Recreation",Old,Space Heating,Heat Pump,3095.3851774677987
2025,Commercial Building,Discounted,InvestmentCosts,"Arts, Entertainment and Recreation",Old,Space Heating,Plinthe,54.83714939401995
2025,Commercial Building,Discounted,InvestmentCosts,"Arts, Entertainment and Recreation",Old,Space Heating,Zero Thermal Measure,8122.195612932361
2025,Commercial Building,Discounted,InvestmentCosts,"Arts, Entertainment and Recreation",Old,Space Heating,___,0.0
2025,Commercial Building,Discounted,InvestmentCosts,"Arts, Entertainment and Recreation",Old,Street Lighting,Light Emitting Diode,2278.750276787578
2025,Commercial Building,Discounted,InvestmentCosts,"Arts, Entertainment and Recreation",Old,Water Heating,Heat Pump,77.19739764832376
2025,Commercial Building,Discounted,InvestmentCosts,"Arts, Entertainment and Recreation",Old,Water Heating,Solar Thermal,731.2066051867391
2025,Commercial Building,Discounted,InvestmentCosts,"Arts, Entertainment and Recreation",Old,Water Heating,System,24.74561455821614
2025,Commercial Building,Discounted,InvestmentCosts,"Arts, Entertainment and Recreation",Old,Water Heating,With Tank,266.30552807087804
2025,Commercial Building,Discounted,InvestmentCosts,"Arts, Entertainment and Recreation",Old,Water Heating,___,0.0
2025,Commercial Building,Discounted,InvestmentCosts,Accommodation and Food Services,New,Auxiliary Equipment,___,15.818750390501254
2025,Commercial Building,Discounted,InvestmentCosts,Accommodation and Food Services,New,Auxiliary Motors,___,2.2708528526832295
2025,Commercial Building,Discounted,InvestmentCosts,Accommodation and Food Services,New,Lighting,Fluocompact,8.031133961456625
2025,Commercial Building,Discounted,InvestmentCosts,Accommodation and Food Services,New,Lighting,Fluorescent,35.74607919076182
2025,Commercial Building,Discounted,InvestmentCosts,Accommodation and Food Services,New,Lighting,Halogen,4.3733452652074805
2025,Commercial Building,Discounted,InvestmentCosts,Accommodation and Food Services,New,Lighting,Incandescent,4.708791525266176
2025,Commercial Building,Discounted,InvestmentCosts,Accommodation and Food Services,New,Lighting,Light Emitting Diode,22.96583954540266
2025,Commercial Building,Discounted,InvestmentCosts,Accommodation and Food Services,New,Space Cooling,Central,47.68441338925497
2025,Commercial Building,Discounted,InvestmentCosts,Accommodation and Food Services,New,Space Cooling,Wall,15.88481178708361
2025,Commercial Building,Discounted,InvestmentCosts,Accommodation and Food Services,New,Space Cooling,Window,14.987678549077206
2025,Commercial Building,Discounted,InvestmentCosts,Accommodation and Food Services,New,Space Cooling,Zero Thermal Measure,10.515145993798876
2025,Commercial Building,Discounted,InvestmentCosts,Accommodation and Food Services,New,Space Cooling,___,0.0
2025,Commercial Building,Discounted,InvestmentCosts,Accommodation and Food Services,New,Space Heating,Furnace,82.90243967560755
2025,Commercial Building,Discounted,InvestmentCosts,Accommodation and Food Services,New,Space Heating,Heat Pump,98.2963969453666
2025,Commercial Building,Discounted,InvestmentCosts,Accommodation and Food Services,New,Space Heating,Plinthe,18.164222715702167
2025,Commercial Building,Discounted,InvestmentCosts,Accommodation and Food Services,New,Space Heating,Zero Thermal Measure,411.3794459344281
2025,Commercial Building,Discounted,InvestmentCosts,Accommodation and Food Services,New,Space Heating,___,0.0
2025,Commercial Building,Discounted,InvestmentCosts,Accommodation and Food Services,New,Street Lighting,Light Emitting Diode,3.5102558781861912
2025,Commercial Building,Discounted,InvestmentCosts,Accommodation and Food Services,New,Water Heating,Heat Pump,29.944207403118277
2025,Commercial Building,Discounted,InvestmentCosts,Accommodation and Food Services,New,Water Heating,Solar Thermal,31.55479534598701
2025,Commercial Building,Discounted,InvestmentCosts,Accommodation and Food Services,New,Water Heating,System,17.875379700577426
2025,Commercial Building,Discounted,InvestmentCosts,Accommodation and Food Services,New,Water Heating,With Tank,27.66489577883965
2025,Commercial Building,Discounted,InvestmentCosts,Accommodation and Food Services,New,Water Heating,___,0.0
2025,Commercial Building,Discounted,InvestmentCosts,Accommodation and Food Services,Old,Auxiliary Equipment,___,548.7557513591121
2025,Commercial Building,Discounted,InvestmentCosts,Accommodation and Food Services,Old,Auxiliary Motors,___,48.13200977809076
2025,Commercial Building,Discounted,InvestmentCosts,Accommodation and Food Services,Old,Lighting,Fluocompact,71.74193312092255
2025,Commercial Building,Discounted,InvestmentCosts,Accommodation and Food Services,Old,Lighting,Fluorescent,2986.4290068810596
2025,Commercial Building,Discounted,InvestmentCosts,Accommodation and Food Services,Old,Lighting,Halogen,6.107310816487998
2025,Commercial Building,Discounted,InvestmentCosts,Accommodation and Food Services,Old,Lighting,Incandescent,6.412194977199829
2025,Commercial Building,Discounted,InvestmentCosts,Accommodation and Food Services,Old,Lighting,Light Emitting Diode,196.9009773859287
2025,Commercial Building,Discounted,InvestmentCosts,Accommodation and Food Services,Old,Space Cooling,Central,48.378010570915926
2025,Commercial Building,Discounted,InvestmentCosts,Accommodation and Food Services,Old,Space Cooling,Wall,77.60354261692461
2025,Commercial Building,Discounted,InvestmentCosts,Accommodation and Food Services,Old,Space Cooling,Window,209.1927984233043
2025,Commercial Building,Discounted,InvestmentCosts,Accommodation and Food Services,Old,Space Cooling,Zero Thermal Measure,296.3123332709453
2025,Commercial Building,Discounted,InvestmentCosts,Accommodation and Food Services,Old,Space Cooling,___,0.0
2025,Commercial Building,Discounted,InvestmentCosts,Accommodation and Food Services,Old,Space Heating,Furnace,763.0550735016129
2025,Commercial Building,Discounted,InvestmentCosts,Accommodation and Food Services,Old,Space Heating,Heat Pump,3262.329234033854
2025,Commercial Building,Discounted,InvestmentCosts,Accommodation and Food Services,Old,Space Heating,Plinthe,54.808964039129734
2025,Commercial Building,Discounted,InvestmentCosts,Accommodation and Food Services,Old,Space Heating,Zero Thermal Measure,8701.528310802176
2025,Commercial Building,Discounted,InvestmentCosts,Accommodation and Food Services,Old,Space Heating,___,0.0
2025,Commercial Building,Discounted,InvestmentCosts,Accommodation and Food Services,Old,Street Lighting,Light Emitting Diode,1905.7007992657484
2025,Commercial Building,Discounted,InvestmentCosts,Accommodation and Food Services,Old,Water Heating,Heat Pump,92.84616524608145
2025,Commercial Building,Discounted,InvestmentCosts,Accommodation and Food Services,Old,Water Heating,Solar Thermal,992.624943541555
2025,Commercial Building,Discounted,InvestmentCosts,Accommodation and Food Services,Old,Water Heating,System,26.018508726945292
