regions,periods,tech,vintage,cost_fixed,cost_fixed_units,cost_fixed_notes
TO,2028,FRETRAROATRULGTCONVDSL____23,2026,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2028,FRETRAROATRULGTCONVDSL____23,2027,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2028,FRETRAROATRULGTCONVDSL____23,2028,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2029,FRETRAROATRULGTCONVDSL____23,2023,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2029,FRETRAROATRULGTCONVDSL____23,2024,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2029,FRETRAROATRULGTCONVDSL____23,2025,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2029,FRETRAROATRULGTCONVDSL____23,2026,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2029,FRETRAROATRULGTCONVDSL____23,2027,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2029,FRETRAROATRULGTCONVDSL____23,2028,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2029,FRETRAROATRULGTCONVDSL____23,2029,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2030,FRETRAROATRULGTCONVDSL____23,2023,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2030,FRETRAROATRULGTCONVDSL____23,2024,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2030,FRETRAROATRULGTCONVDSL____23,2025,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2030,FRETRAROATRULGTCONVDSL____23,2026,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2030,FRETRAROATRULGTCONVDSL____23,2027,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2030,FRETRAROATRULGTCONVDSL____23,2028,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2030,FRETRAROATRULGTCONVDSL____23,2029,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2030,FRETRAROATRULGTCONVDSL____23,2030,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2031,FRETRAROATRULGTCONVDSL____23,2023,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2031,FRETRAROATRULGTCONVDSL____23,2024,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2031,FRETRAROATRULGTCONVDSL____23,2025,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2031,FRETRAROATRULGTCONVDSL____23,2026,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2031,FRETRAROATRULGTCONVDSL____23,2027,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2031,FRETRAROATRULGTCONVDSL____23,2028,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2031,FRETRAROATRULGTCONVDSL____23,2029,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2031,FRETRAROATRULGTCONVDSL____23,2030,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2031,FRETRAROATRULGTCONVDSL____23,2031,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2032,FRETRAROATRULGTCONVDSL____23,2023,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2032,FRETRAROATRULGTCONVDSL____23,2024,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2032,FRETRAROATRULGTCONVDSL____23,2025,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2032,FRETRAROATRULGTCONVDSL____23,2026,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2032,FRETRAROATRULGTCONVDSL____23,2027,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2032,FRETRAROATRULGTCONVDSL____23,2028,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2032,FRETRAROATRULGTCONVDSL____23,2029,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2032,FRETRAROATRULGTCONVDSL____23,2030,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2032,FRETRAROATRULGTCONVDSL____23,2031,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2032,FRETRAROATRULGTCONVDSL____23,2032,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2033,FRETRAROATRULGTCONVDSL____23,2023,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2033,FRETRAROATRULGTCONVDSL____23,2024,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2033,FRETRAROATRULGTCONVDSL____23,2025,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2033,FRETRAROATRULGTCONVDSL____23,2026,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2033,FRETRAROATRULGTCONVDSL____23,2027,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2033,FRETRAROATRULGTCONVDSL____23,2028,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2033,FRETRAROATRULGTCONVDSL____23,2029,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2033,FRETRAROATRULGTCONVDSL____23,2030,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2033,FRETRAROATRULGTCONVDSL____23,2031,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2033,FRETRAROATRULGTCONVDSL____23,2032,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2033,FRETRAROATRULGTCONVDSL____23,2033,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2034,FRETRAROATRULGTCONVDSL____23,2023,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2034,FRETRAROATRULGTCONVDSL____23,2024,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2034,FRETRAROATRULGTCONVDSL____23,2025,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2034,FRETRAROATRULGTCONVDSL____23,2026,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2034,FRETRAROATRULGTCONVDSL____23,2027,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2034,FRETRAROATRULGTCONVDSL____23,2028,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2034,FRETRAROATRULGTCONVDSL____23,2029,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2034,FRETRAROATRULGTCONVDSL____23,2030,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2034,FRETRAROATRULGTCONVDSL____23,2031,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2034,FRETRAROATRULGTCONVDSL____23,2032,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2034,FRETRAROATRULGTCONVDSL____23,2033,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2034,FRETRAROATRULGTCONVDSL____23,2034,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2035,FRETRAROATRULGTCONVDSL____23,2023,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2035,FRETRAROATRULGTCONVDSL____23,2024,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2035,FRETRAROATRULGTCONVDSL____23,2025,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2035,FRETRAROATRULGTCONVDSL____23,2026,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2035,FRETRAROATRULGTCONVDSL____23,2027,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2035,FRETRAROATRULGTCONVDSL____23,2028,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2035,FRETRAROATRULGTCONVDSL____23,2029,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2035,FRETRAROATRULGTCONVDSL____23,2030,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2035,FRETRAROATRULGTCONVDSL____23,2031,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2035,FRETRAROATRULGTCONVDSL____23,2032,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2035,FRETRAROATRULGTCONVDSL____23,2033,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2035,FRETRAROATRULGTCONVDSL____23,2034,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2035,FRETRAROATRULGTCONVDSL____23,2035,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2036,FRETRAROATRULGTCONVDSL____23,2023,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2036,FRETRAROATRULGTCONVDSL____23,2024,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2036,FRETRAROATRULGTCONVDSL____23,2025,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2036,FRETRAROATRULGTCONVDSL____23,2026,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2036,FRETRAROATRULGTCONVDSL____23,2027,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2036,FRETRAROATRULGTCONVDSL____23,2028,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2036,FRETRAROATRULGTCONVDSL____23,2029,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2036,FRETRAROATRULGTCONVDSL____23,2030,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2036,FRETRAROATRULGTCONVDSL____23,2031,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2036,FRETRAROATRULGTCONVDSL____23,2032,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2036,FRETRAROATRULGTCONVDSL____23,2033,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2036,FRETRAROATRULGTCONVDSL____23,2034,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2036,FRETRAROATRULGTCONVDSL____23,2035,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2036,FRETRAROATRULGTCONVDSL____23,2036,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2037,FRETRAROATRULGTCONVDSL____23,2023,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2037,FRETRAROATRULGTCONVDSL____23,2024,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2037,FRETRAROATRULGTCONVDSL____23,2025,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2037,FRETRAROATRULGTCONVDSL____23,2026,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2037,FRETRAROATRULGTCONVDSL____23,2027,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2037,FRETRAROATRULGTCONVDSL____23,2028,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2037,FRETRAROATRULGTCONVDSL____23,2029,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2037,FRETRAROATRULGTCONVDSL____23,2030,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2037,FRETRAROATRULGTCONVDSL____23,2031,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2037,FRETRAROATRULGTCONVDSL____23,2032,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2037,FRETRAROATRULGTCONVDSL____23,2033,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2037,FRETRAROATRULGTCONVDSL____23,2034,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2037,FRETRAROATRULGTCONVDSL____23,2035,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2037,FRETRAROATRULGTCONVDSL____23,2036,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2037,FRETRAROATRULGTCONVDSL____23,2037,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2038,FRETRAROATRULGTCONVDSL____23,2024,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2038,FRETRAROATRULGTCONVDSL____23,2025,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2038,FRETRAROATRULGTCONVDSL____23,2026,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2038,FRETRAROATRULGTCONVDSL____23,2027,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2038,FRETRAROATRULGTCONVDSL____23,2028,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2038,FRETRAROATRULGTCONVDSL____23,2029,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2038,FRETRAROATRULGTCONVDSL____23,2030,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2038,FRETRAROATRULGTCONVDSL____23,2031,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2038,FRETRAROATRULGTCONVDSL____23,2032,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2038,FRETRAROATRULGTCONVDSL____23,2033,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2038,FRETRAROATRULGTCONVDSL____23,2034,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2038,FRETRAROATRULGTCONVDSL____23,2035,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2038,FRETRAROATRULGTCONVDSL____23,2036,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2038,FRETRAROATRULGTCONVDSL____23,2037,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2038,FRETRAROATRULGTCONVDSL____23,2038,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2039,FRETRAROATRULGTCONVDSL____23,2025,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2039,FRETRAROATRULGTCONVDSL____23,2026,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2039,FRETRAROATRULGTCONVDSL____23,2027,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2039,FRETRAROATRULGTCONVDSL____23,2028,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2039,FRETRAROATRULGTCONVDSL____23,2029,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2039,FRETRAROATRULGTCONVDSL____23,2030,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2039,FRETRAROATRULGTCONVDSL____23,2031,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2039,FRETRAROATRULGTCONVDSL____23,2032,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2039,FRETRAROATRULGTCONVDSL____23,2033,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2039,FRETRAROATRULGTCONVDSL____23,2034,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2039,FRETRAROATRULGTCONVDSL____23,2035,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2039,FRETRAROATRULGTCONVDSL____23,2036,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2039,FRETRAROATRULGTCONVDSL____23,2037,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2039,FRETRAROATRULGTCONVDSL____23,2038,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2039,FRETRAROATRULGTCONVDSL____23,2039,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2040,FRETRAROATRULGTCONVDSL____23,2026,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2040,FRETRAROATRULGTCONVDSL____23,2027,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2040,FRETRAROATRULGTCONVDSL____23,2028,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2040,FRETRAROATRULGTCONVDSL____23,2029,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2040,FRETRAROATRULGTCONVDSL____23,2030,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2040,FRETRAROATRULGTCONVDSL____23,2031,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2040,FRETRAROATRULGTCONVDSL____23,2032,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2040,FRETRAROATRULGTCONVDSL____23,2033,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2040,FRETRAROATRULGTCONVDSL____23,2034,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2040,FRETRAROATRULGTCONVDSL____23,2035,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2040,FRETRAROATRULGTCONVDSL____23,2036,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2040,FRETRAROATRULGTCONVDSL____23,2037,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2040,FRETRAROATRULGTCONVDSL____23,2038,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2040,FRETRAROATRULGTCONVDSL____23,2039,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2040,FRETRAROATRULGTCONVDSL____23,2040,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2041,FRETRAROATRULGTCONVDSL____23,2027,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2041,FRETRAROATRULGTCONVDSL____23,2028,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2041,FRETRAROATRULGTCONVDSL____23,2029,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2041,FRETRAROATRULGTCONVDSL____23,2030,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2041,FRETRAROATRULGTCONVDSL____23,2031,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2041,FRETRAROATRULGTCONVDSL____23,2032,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2041,FRETRAROATRULGTCONVDSL____23,2033,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2041,FRETRAROATRULGTCONVDSL____23,2034,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2041,FRETRAROATRULGTCONVDSL____23,2035,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2041,FRETRAROATRULGTCONVDSL____23,2036,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
TO,2041,FRETRAROATRULGTCONVDSL____23,2037,800.0,k$/kunits,Freight TransportationTransportationRoadTruckPassenger Light TrucksConventionnalDiesel2023
