regions,periods,tech,vintage,cost_fixed,cost_fixed_units,cost_fixed_notes
TO,2016,RESBDGSDEOldSHFUR___STDLFO_EX,2015,2.627022597,k$/MW,ResidentialBuildingSingle DetachedOldFloorSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil
TO,2016,RESBDGSATOldSHFUR___STDLFO_EX,2015,2.627022597,k$/MW,ResidentialBuildingSingle AttachedOldFloorSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil
TO,2016,RESBDGAPAOldSHFUR___MEDNGA_EX,2015,2.41099802,k$/MW,ResidentialBuildingApartmentsOldFloorSpace HeatingFurnaceMediumNatural Gas
TO,2016,RESBDGSDEOldSHFUR___MEDNGA_EX,2015,2.41099802,k$/MW,ResidentialBuildingSingle DetachedOldFloorSpace HeatingFurnaceMediumNatural Gas
TO,2016,RESBDGSATOldSHFUR___MEDNGA_EX,2015,2.41099802,k$/MW,ResidentialBuildingSingle AttachedOldFloorSpace HeatingFurnaceMediumNatural Gas
TO,2016,RESBDGAPAOldSHFUR___HIGNGA_EX,2015,2.41099802,k$/MW,ResidentialBuildingApartmentsOldFloorSpace HeatingFurnaceHigh EfficiencyNatural Gas
TO,2016,RESBDGSDEOldSHFUR___HIGNGA_EX,2015,2.41099802,k$/MW,ResidentialBuildingSingle DetachedOldFloorSpace HeatingFurnaceHigh EfficiencyNatural Gas
TO,2016,RESBDGSATOldSHFUR___HIGNGA_EX,2015,2.41099802,k$/MW,ResidentialBuildingSingle AttachedOldFloorSpace HeatingFurnaceHigh EfficiencyNatural Gas
TO,2016,RESBDGAPAOldSHPLT___STDELC_EX,2015,0.0,k$/MW,ResidentialBuildingApartmentsOldFloorSpace HeatingPlintheStandard EfficiencyElectricity
TO,2016,RESBDGSDEOldSHPLT___STDELC_EX,2015,0.0,k$/MW,ResidentialBuildingSingle DetachedOldFloorSpace HeatingPlintheStandard EfficiencyElectricity
TO,2016,RESBDGSATOldSHPLT___STDELC_EX,2015,0.0,k$/MW,ResidentialBuildingSingle AttachedOldFloorSpace HeatingPlintheStandard EfficiencyElectricity
TO,2016,RESBDGAPAOldSHHEP___STDELC_EX,2015,10.57603567,k$/MW,ResidentialBuildingApartmentsOldFloorSpace HeatingHeat PumpStandard EfficiencyElectricity
TO,2016,RESBDGSDEOldSHHEP___STDELC_EX,2015,10.57603567,k$/MW,ResidentialBuildingSingle DetachedOldFloorSpace HeatingHeat PumpStandard EfficiencyElectricity
TO,2016,RESBDGSATOldSHHEP___STDELC_EX,2015,10.57603567,k$/MW,ResidentialBuildingSingle AttachedOldFloorSpace HeatingHeat PumpStandard EfficiencyElectricity
TO,2016,RESBDGAPAOldREF______STDELC_EX,2015,12.76418098,k$/kunits,ResidentialBuildingApartmentsOldUnitRefrigeratorStandard EfficiencyElectricity
TO,2016,RESBDGSDEOldREF______STDELC_EX,2015,12.76418098,k$/kunits,ResidentialBuildingSingle DetachedOldUnitRefrigeratorStandard EfficiencyElectricity
TO,2016,RESBDGSATOldREF______STDELC_EX,2015,12.76418098,k$/kunits,ResidentialBuildingSingle AttachedOldUnitRefrigeratorStandard EfficiencyElectricity
TO,2016,RESBDGAPAOldFRZ______STDELC_EX,2015,6.382090491,k$/kunits,ResidentialBuildingApartmentsOldUnitFreezerStandard EfficiencyElectricity
TO,2016,RESBDGSDEOldFRZ______STDELC_EX,2015,6.382090491,k$/kunits,ResidentialBuildingSingle DetachedOldUnitFreezerStandard EfficiencyElectricity
TO,2016,RESBDGSATOldFRZ______STDELC_EX,2015,6.382090491,k$/kunits,ResidentialBuildingSingle AttachedOldUnitFreezerStandard EfficiencyElectricity
TO,2016,RESBDGAPAOldDWA______STDELC_EX,2015,0.0,k$/kunits,ResidentialBuildingApartmentsOldUnitDish WasherStandard EfficiencyElectricity
TO,2016,RESBDGSDEOldDWA______STDELC_EX,2015,0.0,k$/kunits,ResidentialBuildingSingle DetachedOldUnitDish WasherStandard EfficiencyElectricity
TO,2016,RESBDGSATOldDWA______STDELC_EX,2015,0.0,k$/kunits,ResidentialBuildingSingle AttachedOldUnitDish WasherStandard EfficiencyElectricity
TO,2016,RESBDGAPAOldCWA______STDELC_EX,2015,12.76418098,k$/kunits,ResidentialBuildingApartmentsOldUnitClothe WasherStandard EfficiencyElectricity
TO,2016,RESBDGSDEOldCWA______STDELC_EX,2015,12.76418098,k$/kunits,ResidentialBuildingSingle DetachedOldUnitClothe WasherStandard EfficiencyElectricity
TO,2016,RESBDGSATOldCWA______STDELC_EX,2015,12.76418098,k$/kunits,ResidentialBuildingSingle AttachedOldUnitClothe WasherStandard EfficiencyElectricity
TO,2016,RESBDGAPAOldCDY______STDELC_EX,2015,0.0,k$/kunits,ResidentialBuildingApartmentsOldUnitClothe DryerStandard EfficiencyElectricity
TO,2016,RESBDGSDEOldCDY______STDELC_EX,2015,0.0,k$/kunits,ResidentialBuildingSingle DetachedOldUnitClothe DryerStandard EfficiencyElectricity
TO,2016,RESBDGSATOldCDY______STDELC_EX,2015,0.0,k$/kunits,ResidentialBuildingSingle AttachedOldUnitClothe DryerStandard EfficiencyElectricity
TO,2016,RESBDGAPAOldRAG______STDELC_EX,2015,0.0,k$/kunits,ResidentialBuildingApartmentsOldUnitRangeStandard EfficiencyElectricity
TO,2016,RESBDGSDEOldRAG______STDELC_EX,2015,0.0,k$/kunits,ResidentialBuildingSingle DetachedOldUnitRangeStandard EfficiencyElectricity
TO,2016,RESBDGSATOldRAG______STDELC_EX,2015,0.0,k$/kunits,ResidentialBuildingSingle AttachedOldUnitRangeStandard EfficiencyElectricity
TO,2016,RESBDGAPAOldAPLOTH___STDELC_EX,2015,0.0,k$/kunits,ResidentialBuildingApartmentsOldUnitAppliancesOtherStandard EfficiencyElectricity
TO,2016,RESBDGSDEOldAPLOTH___STDELC_EX,2015,0.0,k$/kunits,ResidentialBuildingSingle DetachedOldUnitAppliancesOtherStandard EfficiencyElectricity
TO,2016,RESBDGSATOldAPLOTH___STDELC_EX,2015,0.0,k$/kunits,ResidentialBuildingSingle AttachedOldUnitAppliancesOtherStandard EfficiencyElectricity
TO,2016,RESBDGAPAOldCDY______STDNGA_EX,2015,0.0,k$/kunits,ResidentialBuildingApartmentsOldUnitClothe DryerStandard EfficiencyNatural Gas
TO,2016,RESBDGSDEOldCDY______STDNGA_EX,2015,0.0,k$/kunits,ResidentialBuildingSingle DetachedOldUnitClothe DryerStandard EfficiencyNatural Gas
TO,2016,RESBDGSATOldCDY______STDNGA_EX,2015,0.0,k$/kunits,ResidentialBuildingSingle AttachedOldUnitClothe DryerStandard EfficiencyNatural Gas
TO,2016,RESBDGAPAOldRAG______STDNGA_EX,2015,0.0,k$/kunits,ResidentialBuildingApartmentsOldUnitRangeStandard EfficiencyNatural Gas
TO,2016,RESBDGSDEOldRAG______STDNGA_EX,2015,0.0,k$/kunits,ResidentialBuildingSingle DetachedOldUnitRangeStandard EfficiencyNatural Gas
TO,2016,RESBDGSATOldRAG______STDNGA_EX,2015,0.0,k$/kunits,ResidentialBuildingSingle AttachedOldUnitRangeStandard EfficiencyNatural Gas
TO,2016,RESBDGAPAOldWH______STDELC_EX,2015,0.0,k$/MW,ResidentialBuildingApartmentsOldUnitWater HeatingStandard EfficiencyElectricity
TO,2016,RESBDGSDEOldWH______STDELC_EX,2015,0.0,k$/MW,ResidentialBuildingSingle DetachedOldUnitWater HeatingStandard EfficiencyElectricity
TO,2016,RESBDGSATOldWH______STDELC_EX,2015,0.0,k$/MW,ResidentialBuildingSingle AttachedOldUnitWater HeatingStandard EfficiencyElectricity
TO,2016,RESBDGAPAOldWH______STDNGA_EX,2015,0.0,k$/MW,ResidentialBuildingApartmentsOldUnitWater HeatingStandard EfficiencyNatural Gas
TO,2016,RESBDGSDEOldWH______STDNGA_EX,2015,0.0,k$/MW,ResidentialBuildingSingle DetachedOldUnitWater HeatingStandard EfficiencyNatural Gas
TO,2016,RESBDGSATOldWH______STDNGA_EX,2015,0.0,k$/MW,ResidentialBuildingSingle AttachedOldUnitWater HeatingStandard EfficiencyNatural Gas
TO,2016,RESBDGAPAOldWH______STDLFO_EX,2015,8.117068866,k$/MW,ResidentialBuildingApartmentsOldUnitWater HeatingStandard EfficiencyLight Fuel Oil
TO,2016,RESBDGSDEOldWH______STDLFO_EX,2015,8.117068866,k$/MW,ResidentialBuildingSingle DetachedOldUnitWater HeatingStandard EfficiencyLight Fuel Oil
TO,2016,RESBDGSATOldWH______STDLFO_EX,2015,8.117068866,k$/MW,ResidentialBuildingSingle AttachedOldUnitWater HeatingStandard EfficiencyLight Fuel Oil
TO,2016,RESBDGAPAOldLILED___HIGELC_EX,2015,0.0,k$/Mlm,ResidentialBuildingApartmentsOldFloorLightingLight Emitting DiodeHigh EfficiencyElectricity
TO,2016,RESBDGSDEOldLILED___HIGELC_EX,2015,0.0,k$/Mlm,ResidentialBuildingSingle DetachedOldFloorLightingLight Emitting DiodeHigh EfficiencyElectricity
TO,2016,RESBDGSATOldLILED___HIGELC_EX,2015,0.0,k$/Mlm,ResidentialBuildingSingle AttachedOldFloorLightingLight Emitting DiodeHigh EfficiencyElectricity
TO,2016,RESBDGAPAOldLILED___STDELC_EX,2015,0.0,k$/Mlm,ResidentialBuildingApartmentsOldFloorLightingLight Emitting DiodeStandard EfficiencyElectricity
TO,2016,RESBDGSDEOldLILED___STDELC_EX,2015,0.0,k$/Mlm,ResidentialBuildingSingle DetachedOldFloorLightingLight Emitting DiodeStandard EfficiencyElectricity
TO,2016,RESBDGSATOldLILED___STDELC_EX,2015,0.0,k$/Mlm,ResidentialBuildingSingle AttachedOldFloorLightingLight Emitting DiodeStandard EfficiencyElectricity
TO,2016,RESBDGAPAOldLIFLU___STDELC_EX,2015,0.0,k$/Mlm,ResidentialBuildingApartmentsOldFloorLightingFluorescenteStandard EfficiencyElectricity
TO,2016,RESBDGSDEOldLIFLU___STDELC_EX,2015,0.0,k$/Mlm,ResidentialBuildingSingle DetachedOldFloorLightingFluorescenteStandard EfficiencyElectricity
TO,2016,RESBDGSATOldLIFLU___STDELC_EX,2015,0.0,k$/Mlm,ResidentialBuildingSingle AttachedOldFloorLightingFluorescenteStandard EfficiencyElectricity
TO,2016,RESBDGAPAOldLIFLC___STDELC_EX,2015,0.0,k$/Mlm,ResidentialBuildingApartmentsOldFloorLightingFluocompactStandard EfficiencyElectricity
TO,2016,RESBDGSDEOldLIFLC___STDELC_EX,2015,0.0,k$/Mlm,ResidentialBuildingSingle DetachedOldFloorLightingFluocompactStandard EfficiencyElectricity
TO,2016,RESBDGSATOldLIFLC___STDELC_EX,2015,0.0,k$/Mlm,ResidentialBuildingSingle AttachedOldFloorLightingFluocompactStandard EfficiencyElectricity
TO,2016,RESBDGAPAOldLIINC___STDELC_EX,2015,0.0,k$/Mlm,ResidentialBuildingApartmentsOldFloorLightingIncandescentStandard EfficiencyElectricity
TO,2016,RESBDGSDEOldLIINC___STDELC_EX,2015,0.0,k$/Mlm,ResidentialBuildingSingle DetachedOldFloorLightingIncandescentStandard EfficiencyElectricity
TO,2016,RESBDGSATOldLIINC___STDELC_EX,2015,0.0,k$/Mlm,ResidentialBuildingSingle AttachedOldFloorLightingIncandescentStandard EfficiencyElectricity
TO,2016,RESBDGAPAOldLIHAL___STDELC_EX,2015,0.0,k$/Mlm,ResidentialBuildingApartmentsOldFloorLightingHalogenStandard EfficiencyElectricity
TO,2016,RESBDGSDEOldLIHAL___STDELC_EX,2015,0.0,k$/Mlm,ResidentialBuildingSingle DetachedOldFloorLightingHalogenStandard EfficiencyElectricity
TO,2016,RESBDGSATOldLIHAL___STDELC_EX,2015,0.0,k$/Mlm,ResidentialBuildingSingle AttachedOldFloorLightingHalogenStandard EfficiencyElectricity
TO,2017,RESBDGAPAOldSCRO___STDELC_EX,2015,0.0,k$/MW,ResidentialBuildingApartmentsOldFloorSpace CoolingRoomStandard EfficiencyElectricity
TO,2017,RESBDGSDEOldSCRO___STDELC_EX,2015,0.0,k$/MW,ResidentialBuildingSingle DetachedOldFloorSpace CoolingRoomStandard EfficiencyElectricity
TO,2017,RESBDGSATOldSCRO___STDELC_EX,2015,0.0,k$/MW,ResidentialBuildingSingle AttachedOldFloorSpace CoolingRoomStandard EfficiencyElectricity
TO,2017,RESBDGAPAOldSCCE___STDELC_EX,2015,8.778936961,k$/MW,ResidentialBuildingApartmentsOldFloorSpace CoolingCentralStandard EfficiencyElectricity
TO,2017,RESBDGSDEOldSCCE___STDELC_EX,2015,8.778936961,k$/MW,ResidentialBuildingSingle DetachedOldFloorSpace CoolingCentralStandard EfficiencyElectricity
TO,2017,RESBDGSATOldSCCE___STDELC_EX,2015,8.778936961,k$/MW,ResidentialBuildingSingle AttachedOldFloorSpace CoolingCentralStandard EfficiencyElectricity
TO,2017,RESBDGAPAOldSC_________DCO_EX,2015,0.0,k$/MW,ResidentialBuildingApartmentsOldFloorSpace CoolingDistrict Cooling
TO,2017,RESBDGSDEOldSC_________DCO_EX,2015,0.0,k$/MW,ResidentialBuildingSingle DetachedOldFloorSpace CoolingDistrict Cooling
TO,2017,RESBDGSATOldSC_________DCO_EX,2015,0.0,k$/MW,ResidentialBuildingSingle AttachedOldFloorSpace CoolingDistrict Cooling
TO,2017,RESBDGAPAOldSH_________DHE_EX,2015,0.0,k$/MW,ResidentialBuildingApartmentsOldFloorSpace HeatingDistrict Heating
TO,2017,RESBDGSDEOldSH_________DHE_EX,2015,0.0,k$/MW,ResidentialBuildingSingle DetachedOldFloorSpace HeatingDistrict Heating
TO,2017,RESBDGSATOldSH_________DHE_EX,2015,0.0,k$/MW,ResidentialBuildingSingle AttachedOldFloorSpace HeatingDistrict Heating
TO,2017,RESBDGAPAOldSHFUR___STDLFO_EX,2015,2.627022597,k$/MW,ResidentialBuildingApartmentsOldFloorSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil
TO,2017,RESBDGSDEOldSHFUR___STDLFO_EX,2015,2.627022597,k$/MW,ResidentialBuildingSingle DetachedOldFloorSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil
TO,2017,RESBDGSATOldSHFUR___STDLFO_EX,2015,2.627022597,k$/MW,ResidentialBuildingSingle AttachedOldFloorSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil
TO,2017,RESBDGAPAOldSHFUR___MEDNGA_EX,2015,2.41099802,k$/MW,ResidentialBuildingApartmentsOldFloorSpace HeatingFurnaceMediumNatural Gas
TO,2017,RESBDGSDEOldSHFUR___MEDNGA_EX,2015,2.41099802,k$/MW,ResidentialBuildingSingle DetachedOldFloorSpace HeatingFurnaceMediumNatural Gas
TO,2017,RESBDGSATOldSHFUR___MEDNGA_EX,2015,2.41099802,k$/MW,ResidentialBuildingSingle AttachedOldFloorSpace HeatingFurnaceMediumNatural Gas
TO,2017,RESBDGAPAOldSHFUR___HIGNGA_EX,2015,2.41099802,k$/MW,ResidentialBuildingApartmentsOldFloorSpace HeatingFurnaceHigh EfficiencyNatural Gas
TO,2017,RESBDGSDEOldSHFUR___HIGNGA_EX,2015,2.41099802,k$/MW,ResidentialBuildingSingle DetachedOldFloorSpace HeatingFurnaceHigh EfficiencyNatural Gas
TO,2017,RESBDGSATOldSHFUR___HIGNGA_EX,2015,2.41099802,k$/MW,ResidentialBuildingSingle AttachedOldFloorSpace HeatingFurnaceHigh EfficiencyNatural Gas
TO,2017,RESBDGAPAOldSHPLT___STDELC_EX,2015,0.0,k$/MW,ResidentialBuildingApartmentsOldFloorSpace HeatingPlintheStandard EfficiencyElectricity
TO,2017,RESBDGSDEOldSHPLT___STDELC_EX,2015,0.0,k$/MW,ResidentialBuildingSingle DetachedOldFloorSpace HeatingPlintheStandard EfficiencyElectricity
TO,2017,RESBDGSATOldSHPLT___STDELC_EX,2015,0.0,k$/MW,ResidentialBuildingSingle AttachedOldFloorSpace HeatingPlintheStandard EfficiencyElectricity
TO,2017,RESBDGAPAOldSHHEP___STDELC_EX,2015,10.57603567,k$/MW,ResidentialBuildingApartmentsOldFloorSpace HeatingHeat PumpStandard EfficiencyElectricity
TO,2017,RESBDGSDEOldSHHEP___STDELC_EX,2015,10.57603567,k$/MW,ResidentialBuildingSingle DetachedOldFloorSpace HeatingHeat PumpStandard EfficiencyElectricity
TO,2017,RESBDGSATOldSHHEP___STDELC_EX,2015,10.57603567,k$/MW,ResidentialBuildingSingle AttachedOldFloorSpace HeatingHeat PumpStandard EfficiencyElectricity
TO,2017,RESBDGAPAOldREF______STDELC_EX,2015,12.76418098,k$/kunits,ResidentialBuildingApartmentsOldUnitRefrigeratorStandard EfficiencyElectricity
TO,2017,RESBDGSDEOldREF______STDELC_EX,2015,12.76418098,k$/kunits,ResidentialBuildingSingle DetachedOldUnitRefrigeratorStandard EfficiencyElectricity
TO,2017,RESBDGSATOldREF______STDELC_EX,2015,12.76418098,k$/kunits,ResidentialBuildingSingle AttachedOldUnitRefrigeratorStandard EfficiencyElectricity
TO,2017,RESBDGAPAOldFRZ______STDELC_EX,2015,6.382090491,k$/kunits,ResidentialBuildingApartmentsOldUnitFreezerStandard EfficiencyElectricity
TO,2017,RESBDGSDEOldFRZ______STDELC_EX,2015,6.382090491,k$/kunits,ResidentialBuildingSingle DetachedOldUnitFreezerStandard EfficiencyElectricity
TO,2017,RESBDGSATOldFRZ______STDELC_EX,2015,6.382090491,k$/kunits,ResidentialBuildingSingle AttachedOldUnitFreezerStandard EfficiencyElectricity
TO,2017,RESBDGAPAOldDWA______STDELC_EX,2015,0.0,k$/kunits,ResidentialBuildingApartmentsOldUnitDish WasherStandard EfficiencyElectricity
TO,2017,RESBDGSDEOldDWA______STDELC_EX,2015,0.0,k$/kunits,ResidentialBuildingSingle DetachedOldUnitDish WasherStandard EfficiencyElectricity
TO,2017,RESBDGSATOldDWA______STDELC_EX,2015,0.0,k$/kunits,ResidentialBuildingSingle AttachedOldUnitDish WasherStandard EfficiencyElectricity
TO,2017,RESBDGAPAOldCWA______STDELC_EX,2015,12.76418098,k$/kunits,ResidentialBuildingApartmentsOldUnitClothe WasherStandard EfficiencyElectricity
TO,2017,RESBDGSDEOldCWA______STDELC_EX,2015,12.76418098,k$/kunits,ResidentialBuildingSingle DetachedOldUnitClothe WasherStandard EfficiencyElectricity
TO,2017,RESBDGSATOldCWA______STDELC_EX,2015,12.76418098,k$/kunits,ResidentialBuildingSingle AttachedOldUnitClothe WasherStandard EfficiencyElectricity
TO,2017,RESBDGAPAOldCDY______STDELC_EX,2015,0.0,k$/kunits,ResidentialBuildingApartmentsOldUnitClothe DryerStandard EfficiencyElectricity
TO,2017,RESBDGSDEOldCDY______STDELC_EX,2015,0.0,k$/kunits,ResidentialBuildingSingle DetachedOldUnitClothe DryerStandard EfficiencyElectricity
TO,2017,RESBDGSATOldCDY______STDELC_EX,2015,0.0,k$/kunits,ResidentialBuildingSingle AttachedOldUnitClothe DryerStandard EfficiencyElectricity
TO,2017,RESBDGAPAOldRAG______STDELC_EX,2015,0.0,k$/kunits,ResidentialBuildingApartmentsOldUnitRangeStandard EfficiencyElectricity
TO,2017,RESBDGSDEOldRAG______STDELC_EX,2015,0.0,k$/kunits,ResidentialBuildingSingle DetachedOldUnitRangeStandard EfficiencyElectricity
TO,2017,RESBDGSATOldRAG______STDELC_EX,2015,0.0,k$/kunits,ResidentialBuildingSingle AttachedOldUnitRangeStandard EfficiencyElectricity
TO,2017,RESBDGAPAOldAPLOTH___STDELC_EX,2015,0.0,k$/kunits,ResidentialBuildingApartmentsOldUnitAppliancesOtherStandard EfficiencyElectricity
TO,2017,RESBDGSDEOldAPLOTH___STDELC_EX,2015,0.0,k$/kunits,ResidentialBuildingSingle DetachedOldUnitAppliancesOtherStandard EfficiencyElectricity
TO,2017,RESBDGSATOldAPLOTH___STDELC_EX,2015,0.0,k$/kunits,ResidentialBuildingSingle AttachedOldUnitAppliancesOtherStandard EfficiencyElectricity
TO,2017,RESBDGAPAOldCDY______STDNGA_EX,2015,0.0,k$/kunits,ResidentialBuildingApartmentsOldUnitClothe DryerStandard EfficiencyNatural Gas
TO,2017,RESBDGSDEOldCDY______STDNGA_EX,2015,0.0,k$/kunits,ResidentialBuildingSingle DetachedOldUnitClothe DryerStandard EfficiencyNatural Gas
TO,2017,RESBDGSATOldCDY______STDNGA_EX,2015,0.0,k$/kunits,ResidentialBuildingSingle AttachedOldUnitClothe DryerStandard EfficiencyNatural Gas
TO,2017,RESBDGAPAOldRAG______STDNGA_EX,2015,0.0,k$/kunits,ResidentialBuildingApartmentsOldUnitRangeStandard EfficiencyNatural Gas
TO,2017,RESBDGSDEOldRAG______STDNGA_EX,2015,0.0,k$/kunits,ResidentialBuildingSingle DetachedOldUnitRangeStandard EfficiencyNatural Gas
TO,2017,RESBDGSATOldRAG______STDNGA_EX,2015,0.0,k$/kunits,ResidentialBuildingSingle AttachedOldUnitRangeStandard EfficiencyNatural Gas
TO,2017,RESBDGAPAOldWH______STDELC_EX,2015,0.0,k$/MW,ResidentialBuildingApartmentsOldUnitWater HeatingStandard EfficiencyElectricity
TO,2017,RESBDGSDEOldWH______STDELC_EX,2015,0.0,k$/MW,ResidentialBuildingSingle DetachedOldUnitWater HeatingStandard EfficiencyElectricity
TO,2017,RESBDGSATOldWH______STDELC_EX,2015,0.0,k$/MW,ResidentialBuildingSingle AttachedOldUnitWater HeatingStandard EfficiencyElectricity
TO,2017,RESBDGAPAOldWH______STDNGA_EX,2015,0.0,k$/MW,ResidentialBuildingApartmentsOldUnitWater HeatingStandard EfficiencyNatural Gas
TO,2017,RESBDGSDEOldWH______STDNGA_EX,2015,0.0,k$/MW,ResidentialBuildingSingle DetachedOldUnitWater HeatingStandard EfficiencyNatural Gas
TO,2017,RESBDGSATOldWH______STDNGA_EX,2015,0.0,k$/MW,ResidentialBuildingSingle AttachedOldUnitWater HeatingStandard EfficiencyNatural Gas
TO,2017,RESBDGAPAOldWH______STDLFO_EX,2015,8.117068866,k$/MW,ResidentialBuildingApartmentsOldUnitWater HeatingStandard EfficiencyLight Fuel Oil
TO,2017,RESBDGSDEOldWH______STDLFO_EX,2015,8.117068866,k$/MW,ResidentialBuildingSingle DetachedOldUnitWater HeatingStandard EfficiencyLight Fuel Oil
TO,2017,RESBDGSATOldWH______STDLFO_EX,2015,8.117068866,k$/MW,ResidentialBuildingSingle AttachedOldUnitWater HeatingStandard EfficiencyLight Fuel Oil
TO,2017,RESBDGAPAOldLILED___HIGELC_EX,2015,0.0,k$/Mlm,ResidentialBuildingApartmentsOldFloorLightingLight Emitting DiodeHigh EfficiencyElectricity
TO,2017,RESBDGSDEOldLILED___HIGELC_EX,2015,0.0,k$/Mlm,ResidentialBuildingSingle DetachedOldFloorLightingLight Emitting DiodeHigh EfficiencyElectricity
TO,2017,RESBDGSATOldLILED___HIGELC_EX,2015,0.0,k$/Mlm,ResidentialBuildingSingle AttachedOldFloorLightingLight Emitting DiodeHigh EfficiencyElectricity
TO,2017,RESBDGAPAOldLILED___STDELC_EX,2015,0.0,k$/Mlm,ResidentialBuildingApartmentsOldFloorLightingLight Emitting DiodeStandard EfficiencyElectricity
TO,2017,RESBDGSDEOldLILED___STDELC_EX,2015,0.0,k$/Mlm,ResidentialBuildingSingle DetachedOldFloorLightingLight Emitting DiodeStandard EfficiencyElectricity
TO,2017,RESBDGSATOldLILED___STDELC_EX,2015,0.0,k$/Mlm,ResidentialBuildingSingle AttachedOldFloorLightingLight Emitting DiodeStandard EfficiencyElectricity
TO,2017,RESBDGAPAOldLIFLU___STDELC_EX,2015,0.0,k$/Mlm,ResidentialBuildingApartmentsOldFloorLightingFluorescenteStandard EfficiencyElectricity
TO,2017,RESBDGSDEOldLIFLU___STDELC_EX,2015,0.0,k$/Mlm,ResidentialBuildingSingle DetachedOldFloorLightingFluorescenteStandard EfficiencyElectricity
TO,2017,RESBDGSATOldLIFLU___STDELC_EX,2015,0.0,k$/Mlm,ResidentialBuildingSingle AttachedOldFloorLightingFluorescenteStandard EfficiencyElectricity
TO,2017,RESBDGAPAOldLIFLC___STDELC_EX,2015,0.0,k$/Mlm,ResidentialBuildingApartmentsOldFloorLightingFluocompactStandard EfficiencyElectricity
TO,2017,RESBDGSDEOldLIFLC___STDELC_EX,2015,0.0,k$/Mlm,ResidentialBuildingSingle DetachedOldFloorLightingFluocompactStandard EfficiencyElectricity
TO,2017,RESBDGSATOldLIFLC___STDELC_EX,2015,0.0,k$/Mlm,ResidentialBuildingSingle AttachedOldFloorLightingFluocompactStandard EfficiencyElectricity
TO,2018,RESBDGAPAOldSCRO___STDELC_EX,2015,0.0,k$/MW,ResidentialBuildingApartmentsOldFloorSpace CoolingRoomStandard EfficiencyElectricity
TO,2018,RESBDGSDEOldSCRO___STDELC_EX,2015,0.0,k$/MW,ResidentialBuildingSingle DetachedOldFloorSpace CoolingRoomStandard EfficiencyElectricity
TO,2018,RESBDGSATOldSCRO___STDELC_EX,2015,0.0,k$/MW,ResidentialBuildingSingle AttachedOldFloorSpace CoolingRoomStandard EfficiencyElectricity
TO,2018,RESBDGAPAOldSCCE___STDELC_EX,2015,8.778936961,k$/MW,ResidentialBuildingApartmentsOldFloorSpace CoolingCentralStandard EfficiencyElectricity
TO,2018,RESBDGSDEOldSCCE___STDELC_EX,2015,8.778936961,k$/MW,ResidentialBuildingSingle DetachedOldFloorSpace CoolingCentralStandard EfficiencyElectricity
TO,2018,RESBDGSATOldSCCE___STDELC_EX,2015,8.778936961,k$/MW,ResidentialBuildingSingle AttachedOldFloorSpace CoolingCentralStandard EfficiencyElectricity
