regions,periods,input_comm,tech,TIS,ti_split_notes
TO,2041,RESBDGNGA,RESBDGSATOldSHFUR___HIGNGA_EX,1,ResidentialBuildingSingle AttachedOldFloorSpace HeatingFurnaceHigh EfficiencyNatural Gas
TO,2042,RESBDGNGA,RESBDGAPAOldSHFUR___MEDNGA_EX,1,ResidentialBuildingApartmentsOldFloorSpace HeatingFurnaceMediumNatural Gas
TO,2042,RESBDGNGA,RESBDGSDEOldSHFUR___MEDNGA_EX,1,ResidentialBuildingSingle DetachedOldFloorSpace HeatingFurnaceMediumNatural Gas
TO,2042,RESBDGNGA,RESBDGSATOldSHFUR___MEDNGA_EX,1,ResidentialBuildingSingle AttachedOldFloorSpace HeatingFurnaceMediumNatural Gas
TO,2042,RESBDGNGA,RESBDGAPAOldSHFUR___HIGNGA_EX,1,ResidentialBuildingApartmentsOldFloorSpace HeatingFurnaceHigh EfficiencyNatural Gas
TO,2042,RESBDGNGA,RESBDGSDEOldSHFUR___HIGNGA_EX,1,ResidentialBuildingSingle DetachedOldFloorSpace HeatingFurnaceHigh EfficiencyNatural Gas
TO,2042,RESBDGNGA,RESBDGSATOldSHFUR___HIGNGA_EX,1,ResidentialBuildingSingle AttachedOldFloorSpace HeatingFurnaceHigh EfficiencyNatural Gas
TO,2043,RESBDGNGA,RESBDGAPAOldSHFUR___MEDNGA_EX,1,ResidentialBuildingApartmentsOldFloorSpace HeatingFurnaceMediumNatural Gas
TO,2043,RESBDGNGA,RESBDGSDEOldSHFUR___MEDNGA_EX,1,ResidentialBuildingSingle DetachedOldFloorSpace HeatingFurnaceMediumNatural Gas
TO,2043,RESBDGNGA,RESBDGSATOldSHFUR___MEDNGA_EX,1,ResidentialBuildingSingle AttachedOldFloorSpace HeatingFurnaceMediumNatural Gas
TO,2043,RESBDGNGA,RESBDGAPAOldSHFUR___HIGNGA_EX,1,ResidentialBuildingApartmentsOldFloorSpace HeatingFurnaceHigh EfficiencyNatural Gas
TO,2043,RESBDGNGA,RESBDGSDEOldSHFUR___HIGNGA_EX,1,ResidentialBuildingSingle DetachedOldFloorSpace HeatingFurnaceHigh EfficiencyNatural Gas
TO,2043,RESBDGNGA,RESBDGSATOldSHFUR___HIGNGA_EX,1,ResidentialBuildingSingle AttachedOldFloorSpace HeatingFurnaceHigh EfficiencyNatural Gas
TO,2044,RESBDGNGA,RESBDGAPAOldSHFUR___MEDNGA_EX,1,ResidentialBuildingApartmentsOldFloorSpace HeatingFurnaceMediumNatural Gas
TO,2044,RESBDGNGA,RESBDGSDEOldSHFUR___MEDNGA_EX,1,ResidentialBuildingSingle DetachedOldFloorSpace HeatingFurnaceMediumNatural Gas
TO,2044,RESBDGNGA,RESBDGSATOldSHFUR___MEDNGA_EX,1,ResidentialBuildingSingle AttachedOldFloorSpace HeatingFurnaceMediumNatural Gas
TO,2044,RESBDGNGA,RESBDGAPAOldSHFUR___HIGNGA_EX,1,ResidentialBuildingApartmentsOldFloorSpace HeatingFurnaceHigh EfficiencyNatural Gas
TO,2044,RESBDGNGA,RESBDGSDEOldSHFUR___HIGNGA_EX,1,ResidentialBuildingSingle DetachedOldFloorSpace HeatingFurnaceHigh EfficiencyNatural Gas
TO,2044,RESBDGNGA,RESBDGSATOldSHFUR___HIGNGA_EX,1,ResidentialBuildingSingle AttachedOldFloorSpace HeatingFurnaceHigh EfficiencyNatural Gas
TO,2045,RESBDGNGA,RESBDGAPAOldSHFUR___MEDNGA_EX,1,ResidentialBuildingApartmentsOldFloorSpace HeatingFurnaceMediumNatural Gas
TO,2045,RESBDGNGA,RESBDGSDEOldSHFUR___MEDNGA_EX,1,ResidentialBuildingSingle DetachedOldFloorSpace HeatingFurnaceMediumNatural Gas
TO,2045,RESBDGNGA,RESBDGSATOldSHFUR___MEDNGA_EX,1,ResidentialBuildingSingle AttachedOldFloorSpace HeatingFurnaceMediumNatural Gas
TO,2045,RESBDGNGA,RESBDGAPAOldSHFUR___HIGNGA_EX,1,ResidentialBuildingApartmentsOldFloorSpace HeatingFurnaceHigh EfficiencyNatural Gas
TO,2045,RESBDGNGA,RESBDGSDEOldSHFUR___HIGNGA_EX,1,ResidentialBuildingSingle DetachedOldFloorSpace HeatingFurnaceHigh EfficiencyNatural Gas
TO,2045,RESBDGNGA,RESBDGSATOldSHFUR___HIGNGA_EX,1,ResidentialBuildingSingle AttachedOldFloorSpace HeatingFurnaceHigh EfficiencyNatural Gas
TO,2046,RESBDGNGA,RESBDGAPAOldSHFUR___MEDNGA_EX,1,ResidentialBuildingApartmentsOldFloorSpace HeatingFurnaceMediumNatural Gas
TO,2046,RESBDGNGA,RESBDGSDEOldSHFUR___MEDNGA_EX,1,ResidentialBuildingSingle DetachedOldFloorSpace HeatingFurnaceMediumNatural Gas
TO,2046,RESBDGNGA,RESBDGSATOldSHFUR___MEDNGA_EX,1,ResidentialBuildingSingle AttachedOldFloorSpace HeatingFurnaceMediumNatural Gas
TO,2046,RESBDGNGA,RESBDGAPAOldSHFUR___HIGNGA_EX,1,ResidentialBuildingApartmentsOldFloorSpace HeatingFurnaceHigh EfficiencyNatural Gas
TO,2046,RESBDGNGA,RESBDGSDEOldSHFUR___HIGNGA_EX,1,ResidentialBuildingSingle DetachedOldFloorSpace HeatingFurnaceHigh EfficiencyNatural Gas
TO,2046,RESBDGNGA,RESBDGSATOldSHFUR___HIGNGA_EX,1,ResidentialBuildingSingle AttachedOldFloorSpace HeatingFurnaceHigh EfficiencyNatural Gas
TO,2047,RESBDGNGA,RESBDGAPAOldSHFUR___MEDNGA_EX,1,ResidentialBuildingApartmentsOldFloorSpace HeatingFurnaceMediumNatural Gas
TO,2047,RESBDGNGA,RESBDGSDEOldSHFUR___MEDNGA_EX,1,ResidentialBuildingSingle DetachedOldFloorSpace HeatingFurnaceMediumNatural Gas
TO,2047,RESBDGNGA,RESBDGSATOldSHFUR___MEDNGA_EX,1,ResidentialBuildingSingle AttachedOldFloorSpace HeatingFurnaceMediumNatural Gas
TO,2047,RESBDGNGA,RESBDGAPAOldSHFUR___HIGNGA_EX,1,ResidentialBuildingApartmentsOldFloorSpace HeatingFurnaceHigh EfficiencyNatural Gas
TO,2047,RESBDGNGA,RESBDGSDEOldSHFUR___HIGNGA_EX,1,ResidentialBuildingSingle DetachedOldFloorSpace HeatingFurnaceHigh EfficiencyNatural Gas
TO,2047,RESBDGNGA,RESBDGSATOldSHFUR___HIGNGA_EX,1,ResidentialBuildingSingle AttachedOldFloorSpace HeatingFurnaceHigh EfficiencyNatural Gas
TO,2048,RESBDGNGA,RESBDGAPAOldSHFUR___MEDNGA_EX,1,ResidentialBuildingApartmentsOldFloorSpace HeatingFurnaceMediumNatural Gas
TO,2048,RESBDGNGA,RESBDGSDEOldSHFUR___MEDNGA_EX,1,ResidentialBuildingSingle DetachedOldFloorSpace HeatingFurnaceMediumNatural Gas
TO,2048,RESBDGNGA,RESBDGSATOldSHFUR___MEDNGA_EX,1,ResidentialBuildingSingle AttachedOldFloorSpace HeatingFurnaceMediumNatural Gas
TO,2048,RESBDGNGA,RESBDGAPAOldSHFUR___HIGNGA_EX,1,ResidentialBuildingApartmentsOldFloorSpace HeatingFurnaceHigh EfficiencyNatural Gas
TO,2048,RESBDGNGA,RESBDGSDEOldSHFUR___HIGNGA_EX,1,ResidentialBuildingSingle DetachedOldFloorSpace HeatingFurnaceHigh EfficiencyNatural Gas
TO,2048,RESBDGNGA,RESBDGSATOldSHFUR___HIGNGA_EX,1,ResidentialBuildingSingle AttachedOldFloorSpace HeatingFurnaceHigh EfficiencyNatural Gas
TO,2049,RESBDGNGA,RESBDGAPAOldSHFUR___MEDNGA_EX,1,ResidentialBuildingApartmentsOldFloorSpace HeatingFurnaceMediumNatural Gas
TO,2049,RESBDGNGA,RESBDGSDEOldSHFUR___MEDNGA_EX,1,ResidentialBuildingSingle DetachedOldFloorSpace HeatingFurnaceMediumNatural Gas
TO,2049,RESBDGNGA,RESBDGSATOldSHFUR___MEDNGA_EX,1,ResidentialBuildingSingle AttachedOldFloorSpace HeatingFurnaceMediumNatural Gas
TO,2049,RESBDGNGA,RESBDGAPAOldSHFUR___HIGNGA_EX,1,ResidentialBuildingApartmentsOldFloorSpace HeatingFurnaceHigh EfficiencyNatural Gas
TO,2049,RESBDGNGA,RESBDGSDEOldSHFUR___HIGNGA_EX,1,ResidentialBuildingSingle DetachedOldFloorSpace HeatingFurnaceHigh EfficiencyNatural Gas
TO,2049,RESBDGNGA,RESBDGSATOldSHFUR___HIGNGA_EX,1,ResidentialBuildingSingle AttachedOldFloorSpace HeatingFurnaceHigh EfficiencyNatural Gas
TO,2050,RESBDGNGA,RESBDGAPAOldSHFUR___MEDNGA_EX,1,ResidentialBuildingApartmentsOldFloorSpace HeatingFurnaceMediumNatural Gas
TO,2050,RESBDGNGA,RESBDGSDEOldSHFUR___MEDNGA_EX,1,ResidentialBuildingSingle DetachedOldFloorSpace HeatingFurnaceMediumNatural Gas
TO,2050,RESBDGNGA,RESBDGSATOldSHFUR___MEDNGA_EX,1,ResidentialBuildingSingle AttachedOldFloorSpace HeatingFurnaceMediumNatural Gas
TO,2050,RESBDGNGA,RESBDGAPAOldSHFUR___HIGNGA_EX,1,ResidentialBuildingApartmentsOldFloorSpace HeatingFurnaceHigh EfficiencyNatural Gas
TO,2050,RESBDGNGA,RESBDGSDEOldSHFUR___HIGNGA_EX,1,ResidentialBuildingSingle DetachedOldFloorSpace HeatingFurnaceHigh EfficiencyNatural Gas
TO,2050,RESBDGNGA,RESBDGSATOldSHFUR___HIGNGA_EX,1,ResidentialBuildingSingle AttachedOldFloorSpace HeatingFurnaceHigh EfficiencyNatural Gas
