tech,flag,sector,tech_desc,tech_category
RESBDGAPAOldCWA______STDELC_EX,p,RESBDG,ResidentialBuildingApartmentsOldUnitClothe WasherStandard EfficiencyElectricity,
RESBDGSDEOldCWA______STDELC_EX,p,RESBDG,ResidentialBuildingSingle DetachedOldUnitClothe WasherStandard EfficiencyElectricity,
RESBDGSATOldCWA______STDELC_EX,p,RESBDG,ResidentialBuildingSingle AttachedOldUnitClothe WasherStandard EfficiencyElectricity,
RESBDGAPAOldCDY______STDELC_EX,p,RESBDG,ResidentialBuildingApartmentsOldUnitClothe DryerStandard EfficiencyElectricity,
RESBDGSDEOldCDY______STDELC_EX,p,RESBDG,ResidentialBuildingSingle DetachedOldUnitClothe DryerStandard EfficiencyElectricity,
RESBDGSATOldCDY______STDELC_EX,p,RESBDG,ResidentialBuildingSingle AttachedOldUnitClothe DryerStandard EfficiencyElectricity,
RESBDGAPAOldRAG______STDELC_EX,p,RESBDG,ResidentialBuildingApartmentsOldUnitRangeStandard EfficiencyElectricity,
RESBDGSDEOldRAG______STDELC_EX,p,RESBDG,ResidentialBuildingSingle DetachedOldUnitRangeStandard EfficiencyElectricity,
RESBDGSATOldRAG______STDELC_EX,p,RESBDG,ResidentialBuildingSingle AttachedOldUnitRangeStandard EfficiencyElectricity,
RESBDGAPAOldAPLOTH___STDELC_EX,p,RESBDG,ResidentialBuildingApartmentsOldUnitAppliancesOtherStandard EfficiencyElectricity,
RESBDGSDEOldAPLOTH___STDELC_EX,p,RESBDG,ResidentialBuildingSingle DetachedOldUnitAppliancesOtherStandard EfficiencyElectricity,
RESBDGSATOldAPLOTH___STDELC_EX,p,RESBDG,ResidentialBuildingSingle AttachedOldUnitAppliancesOtherStandard EfficiencyElectricity,
RESBDGAPAOldCDY______STDNGA_EX,p,RESBDG,ResidentialBuildingApartmentsOldUnitClothe DryerStandard EfficiencyNatural Gas,
RESBDGSDEOldCDY______STDNGA_EX,p,RESBDG,ResidentialBuildingSingle DetachedOldUnitClothe DryerStandard EfficiencyNatural Gas,
RESBDGSATOldCDY______STDNGA_EX,p,RESBDG,ResidentialBuildingSingle AttachedOldUnitClothe DryerStandard EfficiencyNatural Gas,
RESBDGAPAOldRAG______STDNGA_EX,p,RESBDG,ResidentialBuildingApartmentsOldUnitRangeStandard EfficiencyNatural Gas,
RESBDGSDEOldRAG______STDNGA_EX,p,RESBDG,ResidentialBuildingSingle DetachedOldUnitRangeStandard EfficiencyNatural Gas,
RESBDGSATOldRAG______STDNGA_EX,p,RESBDG,ResidentialBuildingSingle AttachedOldUnitRangeStandard EfficiencyNatural Gas,
RESBDGAPAOldWH______STDELC_EX,p,RESBDG,ResidentialBuildingApartmentsOldUnitWater HeatingStandard EfficiencyElectricity,
RESBDGSDEOldWH______STDELC_EX,p,RESBDG,ResidentialBuildingSingle DetachedOldUnitWater HeatingStandard EfficiencyElectricity,
RESBDGSATOldWH______STDELC_EX,p,RESBDG,ResidentialBuildingSingle AttachedOldUnitWater HeatingStandard EfficiencyElectricity,
RESBDGAPAOldWH______STDNGA_EX,p,RESBDG,ResidentialBuildingApartmentsOldUnitWater HeatingStandard EfficiencyNatural Gas,
RESBDGSDEOldWH______STDNGA_EX,p,RESBDG,ResidentialBuildingSingle DetachedOldUnitWater HeatingStandard EfficiencyNatural Gas,
RESBDGSATOldWH______STDNGA_EX,p,RESBDG,ResidentialBuildingSingle AttachedOldUnitWater HeatingStandard EfficiencyNatural Gas,
RESBDGAPAOldWH______STDLFO_EX,p,RESBDG,ResidentialBuildingApartmentsOldUnitWater HeatingStandard EfficiencyLight Fuel Oil,
RESBDGSDEOldWH______STDLFO_EX,p,RESBDG,ResidentialBuildingSingle DetachedOldUnitWater HeatingStandard EfficiencyLight Fuel Oil,
RESBDGSATOldWH______STDLFO_EX,p,RESBDG,ResidentialBuildingSingle AttachedOldUnitWater HeatingStandard EfficiencyLight Fuel Oil,
RESBDGAPAOldLILED___HIGELC_EX,p,RESBDG,ResidentialBuildingApartmentsOldFloorLightingLight Emitting DiodeHigh EfficiencyElectricity,
RESBDGSDEOldLILED___HIGELC_EX,p,RESBDG,ResidentialBuildingSingle DetachedOldFloorLightingLight Emitting DiodeHigh EfficiencyElectricity,
RESBDGSATOldLILED___HIGELC_EX,p,RESBDG,ResidentialBuildingSingle AttachedOldFloorLightingLight Emitting DiodeHigh EfficiencyElectricity,
RESBDGAPAOldLILED___STDELC_EX,p,RESBDG,ResidentialBuildingApartmentsOldFloorLightingLight Emitting DiodeStandard EfficiencyElectricity,
RESBDGSDEOldLILED___STDELC_EX,p,RESBDG,ResidentialBuildingSingle DetachedOldFloorLightingLight Emitting DiodeStandard EfficiencyElectricity,
RESBDGSATOldLILED___STDELC_EX,p,RESBDG,ResidentialBuildingSingle AttachedOldFloorLightingLight Emitting DiodeStandard EfficiencyElectricity,
RESBDGAPAOldLIFLU___STDELC_EX,p,RESBDG,ResidentialBuildingApartmentsOldFloorLightingFluorescenteStandard EfficiencyElectricity,
RESBDGSDEOldLIFLU___STDELC_EX,p,RESBDG,ResidentialBuildingSingle DetachedOldFloorLightingFluorescenteStandard EfficiencyElectricity,
RESBDGSATOldLIFLU___STDELC_EX,p,RESBDG,ResidentialBuildingSingle AttachedOldFloorLightingFluorescenteStandard EfficiencyElectricity,
RESBDGAPAOldLIFLC___STDELC_EX,p,RESBDG,ResidentialBuildingApartmentsOldFloorLightingFluocompactStandard EfficiencyElectricity,
RESBDGSDEOldLIFLC___STDELC_EX,p,RESBDG,ResidentialBuildingSingle DetachedOldFloorLightingFluocompactStandard EfficiencyElectricity,
RESBDGSATOldLIFLC___STDELC_EX,p,RESBDG,ResidentialBuildingSingle AttachedOldFloorLightingFluocompactStandard EfficiencyElectricity,
RESBDGAPAOldLIINC___STDELC_EX,p,RESBDG,ResidentialBuildingApartmentsOldFloorLightingIncandescentStandard EfficiencyElectricity,
RESBDGSDEOldLIINC___STDELC_EX,p,RESBDG,ResidentialBuildingSingle DetachedOldFloorLightingIncandescentStandard EfficiencyElectricity,
RESBDGSATOldLIINC___STDELC_EX,p,RESBDG,ResidentialBuildingSingle AttachedOldFloorLightingIncandescentStandard EfficiencyElectricity,
RESBDGAPAOldLIHAL___STDELC_EX,p,RESBDG,ResidentialBuildingApartmentsOldFloorLightingHalogenStandard EfficiencyElectricity,
RESBDGSDEOldLIHAL___STDELC_EX,p,RESBDG,ResidentialBuildingSingle DetachedOldFloorLightingHalogenStandard EfficiencyElectricity,
RESBDGSATOldLIHAL___STDELC_EX,p,RESBDG,ResidentialBuildingSingle AttachedOldFloorLightingHalogenStandard EfficiencyElectricity,
