regions,emis_comm,input_comm,tech,vintage,output_comm,emis_act,emis_act_units,emis_act_notes
TO,CO2,RESBDGNGA,RESBDGSDEOldWH______STDNGA_EX,2015,EUERESBDGSDEOldWH,50.37323762837492,t/TJ,ResidentialBuildingSingle DetachedOldUnitWater HeatingStandard EfficiencyNatural Gas
TO,CO2,RESBDGNGA,RESBDGSATOldWH______STDNGA_EX,2015,EUERESBDGSATOldWH,50.37323762837492,t/TJ,ResidentialBuildingSingle AttachedOldUnitWater HeatingStandard EfficiencyNatural Gas
TO,CO2,RESBDGLFO,RESBDGAPAOldWH______STDLFO_EX,2015,EUERESBDGAPAOldWH,73.8874897636382,t/TJ,ResidentialBuildingApartmentsOldUnitWater HeatingStandard EfficiencyLight Fuel Oil
TO,CO2,RESBDGLFO,RESBDGSDEOldWH______STDLFO_EX,2015,EUERESBDGSDEOldWH,73.8874897636382,t/TJ,ResidentialBuildingSingle DetachedOldUnitWater HeatingStandard EfficiencyLight Fuel Oil
TO,CO2,RESBDGLFO,RESBDGSATOldWH______STDLFO_EX,2015,EUERESBDGSATOldWH,73.8874897636382,t/TJ,ResidentialBuildingSingle AttachedOldUnitWater HeatingStandard EfficiencyLight Fuel Oil
TO,CO2,RESBDGLFO,RESBDGAPAOldSHFUR___STDLFO_EX,2010,EUERESBDGAPAOldSH,118.25601374570446,t/TJ,ResidentialBuildingApartmentsOldFloorSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil
TO,CO2,RESBDGLFO,RESBDGSDEOldSHFUR___STDLFO_EX,2010,EUERESBDGSDEOldSH,118.25601374570446,t/TJ,ResidentialBuildingSingle DetachedOldFloorSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil
TO,CO2,RESBDGLFO,RESBDGSATOldSHFUR___STDLFO_EX,2010,EUERESBDGSATOldSH,118.25601374570446,t/TJ,ResidentialBuildingSingle AttachedOldFloorSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil
TO,CO2,RESBDGNGA,RESBDGAPAOldSHFUR___MEDNGA_EX,2010,EUERESBDGAPAOldSH,60.466307968229565,t/TJ,ResidentialBuildingApartmentsOldFloorSpace HeatingFurnaceMediumNatural Gas
TO,CO2,RESBDGNGA,RESBDGSDEOldSHFUR___MEDNGA_EX,2010,EUERESBDGSDEOldSH,60.466307968229565,t/TJ,ResidentialBuildingSingle DetachedOldFloorSpace HeatingFurnaceMediumNatural Gas
TO,CO2,RESBDGNGA,RESBDGSATOldSHFUR___MEDNGA_EX,2010,EUERESBDGSATOldSH,60.466307968229565,t/TJ,ResidentialBuildingSingle AttachedOldFloorSpace HeatingFurnaceMediumNatural Gas
TO,CO2,RESBDGNGA,RESBDGAPAOldSHFUR___HIGNGA_EX,2010,EUERESBDGAPAOldSH,53.74782930509294,t/TJ,ResidentialBuildingApartmentsOldFloorSpace HeatingFurnaceHigh EfficiencyNatural Gas
TO,CO2,RESBDGNGA,RESBDGSDEOldSHFUR___HIGNGA_EX,2010,EUERESBDGSDEOldSH,53.74782930509294,t/TJ,ResidentialBuildingSingle DetachedOldFloorSpace HeatingFurnaceHigh EfficiencyNatural Gas
TO,CO2,RESBDGNGA,RESBDGSATOldSHFUR___HIGNGA_EX,2010,EUERESBDGSATOldSH,53.74782930509294,t/TJ,ResidentialBuildingSingle AttachedOldFloorSpace HeatingFurnaceHigh EfficiencyNatural Gas
TO,CO2,RESBDGNGA,RESBDGAPAOldCDY______STDNGA_EX,2010,EUERESBDGAPAOldCDY,54.17617439117773,t/TJ,ResidentialBuildingApartmentsOldUnitClothe DryerStandard EfficiencyNatural Gas
TO,CO2,RESBDGNGA,RESBDGSDEOldCDY______STDNGA_EX,2010,EUERESBDGSDEOldCDY,54.17617439117773,t/TJ,ResidentialBuildingSingle DetachedOldUnitClothe DryerStandard EfficiencyNatural Gas
TO,CO2,RESBDGNGA,RESBDGSATOldCDY______STDNGA_EX,2010,EUERESBDGSATOldCDY,54.17617439117773,t/TJ,ResidentialBuildingSingle AttachedOldUnitClothe DryerStandard EfficiencyNatural Gas
TO,CO2,RESBDGNGA,RESBDGAPAOldRAG______STDNGA_EX,2010,EUERESBDGAPAOldRAG,71.27810552593756,t/TJ,ResidentialBuildingApartmentsOldUnitRangeStandard EfficiencyNatural Gas
TO,CO2,RESBDGNGA,RESBDGSDEOldRAG______STDNGA_EX,2010,EUERESBDGSDEOldRAG,71.27810552593756,t/TJ,ResidentialBuildingSingle DetachedOldUnitRangeStandard EfficiencyNatural Gas
TO,CO2,RESBDGNGA,RESBDGSATOldRAG______STDNGA_EX,2010,EUERESBDGSATOldRAG,71.27810552593756,t/TJ,ResidentialBuildingSingle AttachedOldUnitRangeStandard EfficiencyNatural Gas
TO,CO2,RESBDGNGA,RESBDGAPAOldWH______STDNGA_EX,2010,EUERESBDGAPAOldWH,50.37323762837492,t/TJ,ResidentialBuildingApartmentsOldUnitWater HeatingStandard EfficiencyNatural Gas
TO,CO2,RESBDGNGA,RESBDGSDEOldWH______STDNGA_EX,2010,EUERESBDGSDEOldWH,50.37323762837492,t/TJ,ResidentialBuildingSingle DetachedOldUnitWater HeatingStandard EfficiencyNatural Gas
TO,CO2,RESBDGNGA,RESBDGSATOldWH______STDNGA_EX,2010,EUERESBDGSATOldWH,50.37323762837492,t/TJ,ResidentialBuildingSingle AttachedOldUnitWater HeatingStandard EfficiencyNatural Gas
TO,CO2,RESBDGLFO,RESBDGAPAOldWH______STDLFO_EX,2010,EUERESBDGAPAOldWH,73.8874897636382,t/TJ,ResidentialBuildingApartmentsOldUnitWater HeatingStandard EfficiencyLight Fuel Oil
TO,CO2,RESBDGLFO,RESBDGSDEOldWH______STDLFO_EX,2010,EUERESBDGSDEOldWH,73.8874897636382,t/TJ,ResidentialBuildingSingle DetachedOldUnitWater HeatingStandard EfficiencyLight Fuel Oil
TO,CO2,RESBDGLFO,RESBDGSATOldWH______STDLFO_EX,2010,EUERESBDGSATOldWH,73.8874897636382,t/TJ,ResidentialBuildingSingle AttachedOldUnitWater HeatingStandard EfficiencyLight Fuel Oil
TO,CO2,RESBDGLFO,RESBDGAPAOldSHFUR___STDLFO_EX,2005,EUERESBDGAPAOldSH,118.25601374570446,t/TJ,ResidentialBuildingApartmentsOldFloorSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil
TO,CO2,RESBDGLFO,RESBDGSDEOldSHFUR___STDLFO_EX,2005,EUERESBDGSDEOldSH,118.25601374570446,t/TJ,ResidentialBuildingSingle DetachedOldFloorSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil
TO,CO2,RESBDGLFO,RESBDGSATOldSHFUR___STDLFO_EX,2005,EUERESBDGSATOldSH,118.25601374570446,t/TJ,ResidentialBuildingSingle AttachedOldFloorSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil
TO,CO2,RESBDGNGA,RESBDGAPAOldSHFUR___MEDNGA_EX,2005,EUERESBDGAPAOldSH,60.466307968229565,t/TJ,ResidentialBuildingApartmentsOldFloorSpace HeatingFurnaceMediumNatural Gas
TO,CO2,RESBDGNGA,RESBDGSDEOldSHFUR___MEDNGA_EX,2005,EUERESBDGSDEOldSH,60.466307968229565,t/TJ,ResidentialBuildingSingle DetachedOldFloorSpace HeatingFurnaceMediumNatural Gas
TO,CO2,RESBDGNGA,RESBDGSATOldSHFUR___MEDNGA_EX,2005,EUERESBDGSATOldSH,60.466307968229565,t/TJ,ResidentialBuildingSingle AttachedOldFloorSpace HeatingFurnaceMediumNatural Gas
TO,CO2,RESBDGNGA,RESBDGAPAOldSHFUR___HIGNGA_EX,2005,EUERESBDGAPAOldSH,53.74782930509294,t/TJ,ResidentialBuildingApartmentsOldFloorSpace HeatingFurnaceHigh EfficiencyNatural Gas
TO,CO2,RESBDGNGA,RESBDGSDEOldSHFUR___HIGNGA_EX,2005,EUERESBDGSDEOldSH,53.74782930509294,t/TJ,ResidentialBuildingSingle DetachedOldFloorSpace HeatingFurnaceHigh EfficiencyNatural Gas
TO,CO2,RESBDGNGA,RESBDGSATOldSHFUR___HIGNGA_EX,2005,EUERESBDGSATOldSH,53.74782930509294,t/TJ,ResidentialBuildingSingle AttachedOldFloorSpace HeatingFurnaceHigh EfficiencyNatural Gas
TO,CO2,RESBDGNGA,RESBDGAPAOldCDY______STDNGA_EX,2005,EUERESBDGAPAOldCDY,54.17617439117773,t/TJ,ResidentialBuildingApartmentsOldUnitClothe DryerStandard EfficiencyNatural Gas
TO,CO2,RESBDGNGA,RESBDGSDEOldCDY______STDNGA_EX,2005,EUERESBDGSDEOldCDY,54.17617439117773,t/TJ,ResidentialBuildingSingle DetachedOldUnitClothe DryerStandard EfficiencyNatural Gas
TO,CO2,RESBDGNGA,RESBDGSATOldCDY______STDNGA_EX,2005,EUERESBDGSATOldCDY,54.17617439117773,t/TJ,ResidentialBuildingSingle AttachedOldUnitClothe DryerStandard EfficiencyNatural Gas
TO,CO2,RESBDGNGA,RESBDGAPAOldRAG______STDNGA_EX,2005,EUERESBDGAPAOldRAG,71.27810552593756,t/TJ,ResidentialBuildingApartmentsOldUnitRangeStandard EfficiencyNatural Gas
TO,CO2,RESBDGNGA,RESBDGSDEOldRAG______STDNGA_EX,2005,EUERESBDGSDEOldRAG,71.27810552593756,t/TJ,ResidentialBuildingSingle DetachedOldUnitRangeStandard EfficiencyNatural Gas
TO,CO2,RESBDGNGA,RESBDGSATOldRAG______STDNGA_EX,2005,EUERESBDGSATOldRAG,71.27810552593756,t/TJ,ResidentialBuildingSingle AttachedOldUnitRangeStandard EfficiencyNatural Gas
TO,CO2,RESBDGNGA,RESBDGAPAOldWH______STDNGA_EX,2005,EUERESBDGAPAOldWH,50.37323762837492,t/TJ,ResidentialBuildingApartmentsOldUnitWater HeatingStandard EfficiencyNatural Gas
TO,CO2,RESBDGNGA,RESBDGSDEOldWH______STDNGA_EX,2005,EUERESBDGSDEOldWH,50.37323762837492,t/TJ,ResidentialBuildingSingle DetachedOldUnitWater HeatingStandard EfficiencyNatural Gas
TO,CO2,RESBDGNGA,RESBDGSATOldWH______STDNGA_EX,2005,EUERESBDGSATOldWH,50.37323762837492,t/TJ,ResidentialBuildingSingle AttachedOldUnitWater HeatingStandard EfficiencyNatural Gas
TO,CO2,RESBDGLFO,RESBDGAPAOldWH______STDLFO_EX,2005,EUERESBDGAPAOldWH,73.8874897636382,t/TJ,ResidentialBuildingApartmentsOldUnitWater HeatingStandard EfficiencyLight Fuel Oil
TO,CO2,RESBDGLFO,RESBDGSDEOldWH______STDLFO_EX,2005,EUERESBDGSDEOldWH,73.8874897636382,t/TJ,ResidentialBuildingSingle DetachedOldUnitWater HeatingStandard EfficiencyLight Fuel Oil
TO,CO2,RESBDGLFO,RESBDGSATOldWH______STDLFO_EX,2005,EUERESBDGSATOldWH,73.8874897636382,t/TJ,ResidentialBuildingSingle AttachedOldUnitWater HeatingStandard EfficiencyLight Fuel Oil
TO,CO2,RESBDGLFO,RESBDGAPAOldSHFUR___STDLFO_EX,2000,EUERESBDGAPAOldSH,118.25601374570446,t/TJ,ResidentialBuildingApartmentsOldFloorSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil
TO,CO2,RESBDGLFO,RESBDGSDEOldSHFUR___STDLFO_EX,2000,EUERESBDGSDEOldSH,118.25601374570446,t/TJ,ResidentialBuildingSingle DetachedOldFloorSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil
TO,CO2,RESBDGLFO,RESBDGSATOldSHFUR___STDLFO_EX,2000,EUERESBDGSATOldSH,118.25601374570446,t/TJ,ResidentialBuildingSingle AttachedOldFloorSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil
TO,CO2,RESBDGNGA,RESBDGAPAOldSHFUR___MEDNGA_EX,2000,EUERESBDGAPAOldSH,60.466307968229565,t/TJ,ResidentialBuildingApartmentsOldFloorSpace HeatingFurnaceMediumNatural Gas
TO,CO2,RESBDGNGA,RESBDGSDEOldSHFUR___MEDNGA_EX,2000,EUERESBDGSDEOldSH,60.466307968229565,t/TJ,ResidentialBuildingSingle DetachedOldFloorSpace HeatingFurnaceMediumNatural Gas
TO,CO2,RESBDGNGA,RESBDGSATOldSHFUR___MEDNGA_EX,2000,EUERESBDGSATOldSH,60.466307968229565,t/TJ,ResidentialBuildingSingle AttachedOldFloorSpace HeatingFurnaceMediumNatural Gas
TO,CO2,RESBDGNGA,RESBDGAPAOldSHFUR___HIGNGA_EX,2000,EUERESBDGAPAOldSH,53.74782930509294,t/TJ,ResidentialBuildingApartmentsOldFloorSpace HeatingFurnaceHigh EfficiencyNatural Gas
TO,CO2,RESBDGNGA,RESBDGSDEOldSHFUR___HIGNGA_EX,2000,EUERESBDGSDEOldSH,53.74782930509294,t/TJ,ResidentialBuildingSingle DetachedOldFloorSpace HeatingFurnaceHigh EfficiencyNatural Gas
TO,CO2,RESBDGNGA,RESBDGSATOldSHFUR___HIGNGA_EX,2000,EUERESBDGSATOldSH,53.74782930509294,t/TJ,ResidentialBuildingSingle AttachedOldFloorSpace HeatingFurnaceHigh EfficiencyNatural Gas
TO,CO2,RESBDGLFO,RESBDGAPAOldSHFUR___STDLFO_EX,1995,EUERESBDGAPAOldSH,118.25601374570446,t/TJ,ResidentialBuildingApartmentsOldFloorSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil
TO,CO2,RESBDGLFO,RESBDGSDEOldSHFUR___STDLFO_EX,1995,EUERESBDGSDEOldSH,118.25601374570446,t/TJ,ResidentialBuildingSingle DetachedOldFloorSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil
TO,CO2,RESBDGLFO,RESBDGSATOldSHFUR___STDLFO_EX,1995,EUERESBDGSATOldSH,118.25601374570446,t/TJ,ResidentialBuildingSingle AttachedOldFloorSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil
TO,CO2,RESBDGNGA,RESBDGAPAOldSHFUR___MEDNGA_EX,1995,EUERESBDGAPAOldSH,60.466307968229565,t/TJ,ResidentialBuildingApartmentsOldFloorSpace HeatingFurnaceMediumNatural Gas
TO,CO2,RESBDGNGA,RESBDGSDEOldSHFUR___MEDNGA_EX,1995,EUERESBDGSDEOldSH,60.466307968229565,t/TJ,ResidentialBuildingSingle DetachedOldFloorSpace HeatingFurnaceMediumNatural Gas
TO,CO2,RESBDGNGA,RESBDGSATOldSHFUR___MEDNGA_EX,1995,EUERESBDGSATOldSH,60.466307968229565,t/TJ,ResidentialBuildingSingle AttachedOldFloorSpace HeatingFurnaceMediumNatural Gas
TO,CO2,RESBDGNGA,RESBDGAPAOldSHFUR___HIGNGA_EX,1995,EUERESBDGAPAOldSH,53.74782930509294,t/TJ,ResidentialBuildingApartmentsOldFloorSpace HeatingFurnaceHigh EfficiencyNatural Gas
TO,CO2,RESBDGNGA,RESBDGSDEOldSHFUR___HIGNGA_EX,1995,EUERESBDGSDEOldSH,53.74782930509294,t/TJ,ResidentialBuildingSingle DetachedOldFloorSpace HeatingFurnaceHigh EfficiencyNatural Gas
TO,CO2,RESBDGNGA,RESBDGSATOldSHFUR___HIGNGA_EX,1995,EUERESBDGSATOldSH,53.74782930509294,t/TJ,ResidentialBuildingSingle AttachedOldFloorSpace HeatingFurnaceHigh EfficiencyNatural Gas
TO,CO2,RESBDGLFO,RESBDGAPAOldSHFUR___STDLFO_EX,1990,EUERESBDGAPAOldSH,118.25601374570446,t/TJ,ResidentialBuildingApartmentsOldFloorSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil
TO,CO2,RESBDGLFO,RESBDGSDEOldSHFUR___STDLFO_EX,1990,EUERESBDGSDEOldSH,118.25601374570446,t/TJ,ResidentialBuildingSingle DetachedOldFloorSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil
TO,CO2,RESBDGLFO,RESBDGSATOldSHFUR___STDLFO_EX,1990,EUERESBDGSATOldSH,118.25601374570446,t/TJ,ResidentialBuildingSingle AttachedOldFloorSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil
TO,CH4,RESBDGLFO,RESBDGAPAOldSHFUR___STDLFO_EX,2015,EUERESBDGAPAOldSH,0.0011168384879725087,t/TJ,ResidentialBuildingApartmentsOldFloorSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil
TO,CH4,RESBDGLFO,RESBDGSDEOldSHFUR___STDLFO_EX,2015,EUERESBDGSDEOldSH,0.0011168384879725087,t/TJ,ResidentialBuildingSingle DetachedOldFloorSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil
TO,CH4,RESBDGLFO,RESBDGSATOldSHFUR___STDLFO_EX,2015,EUERESBDGSATOldSH,0.0011168384879725087,t/TJ,ResidentialBuildingSingle AttachedOldFloorSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil
TO,CH4,RESBDGNGA,RESBDGAPAOldSHFUR___MEDNGA_EX,2015,EUERESBDGAPAOldSH,0.0011849859082756853,t/TJ,ResidentialBuildingApartmentsOldFloorSpace HeatingFurnaceMediumNatural Gas
TO,CH4,RESBDGNGA,RESBDGSDEOldSHFUR___MEDNGA_EX,2015,EUERESBDGSDEOldSH,0.0011849859082756853,t/TJ,ResidentialBuildingSingle DetachedOldFloorSpace HeatingFurnaceMediumNatural Gas
TO,CH4,RESBDGNGA,RESBDGSATOldSHFUR___MEDNGA_EX,2015,EUERESBDGSATOldSH,0.0011849859082756853,t/TJ,ResidentialBuildingSingle AttachedOldFloorSpace HeatingFurnaceMediumNatural Gas
TO,CH4,RESBDGNGA,RESBDGAPAOldSHFUR___HIGNGA_EX,2015,EUERESBDGAPAOldSH,0.0010533208073561647,t/TJ,ResidentialBuildingApartmentsOldFloorSpace HeatingFurnaceHigh EfficiencyNatural Gas
TO,CH4,RESBDGNGA,RESBDGSDEOldSHFUR___HIGNGA_EX,2015,EUERESBDGSDEOldSH,0.0010533208073561647,t/TJ,ResidentialBuildingSingle DetachedOldFloorSpace HeatingFurnaceHigh EfficiencyNatural Gas
TO,CH4,RESBDGNGA,RESBDGSATOldSHFUR___HIGNGA_EX,2015,EUERESBDGSATOldSH,0.0010533208073561647,t/TJ,ResidentialBuildingSingle AttachedOldFloorSpace HeatingFurnaceHigh EfficiencyNatural Gas
TO,CH4,RESBDGSMTN,RESBDGAPAOldSHFUR___MEDNGA_EX,2015,EUERESBDGAPAOldSH,0.0011849859082756853,t/TJ,ResidentialBuildingApartmentsOldFloorSpace HeatingFurnaceMediumNatural Gas
TO,CH4,RESBDGSMTN,RESBDGSDEOldSHFUR___MEDNGA_EX,2015,EUERESBDGSDEOldSH,0.0011849859082756853,t/TJ,ResidentialBuildingSingle DetachedOldFloorSpace HeatingFurnaceMediumNatural Gas
TO,CH4,RESBDGSMTN,RESBDGSATOldSHFUR___MEDNGA_EX,2015,EUERESBDGSATOldSH,0.0011849859082756853,t/TJ,ResidentialBuildingSingle AttachedOldFloorSpace HeatingFurnaceMediumNatural Gas
TO,CH4,RESBDGSMTN,RESBDGAPAOldSHFUR___HIGNGA_EX,2015,EUERESBDGAPAOldSH,0.0010533208073561647,t/TJ,ResidentialBuildingApartmentsOldFloorSpace HeatingFurnaceHigh EfficiencyNatural Gas
TO,CH4,RESBDGSMTN,RESBDGSDEOldSHFUR___HIGNGA_EX,2015,EUERESBDGSDEOldSH,0.0010533208073561647,t/TJ,ResidentialBuildingSingle DetachedOldFloorSpace HeatingFurnaceHigh EfficiencyNatural Gas
TO,CH4,RESBDGSMTN,RESBDGSATOldSHFUR___HIGNGA_EX,2015,EUERESBDGSATOldSH,0.0010533208073561647,t/TJ,ResidentialBuildingSingle AttachedOldFloorSpace HeatingFurnaceHigh EfficiencyNatural Gas
TO,CH4,RESBDGBMTN,RESBDGAPAOldSHFUR___MEDNGA_EX,2015,EUERESBDGAPAOldSH,0.0011849859082756853,t/TJ,ResidentialBuildingApartmentsOldFloorSpace HeatingFurnaceMediumNatural Gas
TO,CH4,RESBDGBMTN,RESBDGSDEOldSHFUR___MEDNGA_EX,2015,EUERESBDGSDEOldSH,0.0011849859082756853,t/TJ,ResidentialBuildingSingle DetachedOldFloorSpace HeatingFurnaceMediumNatural Gas
TO,CH4,RESBDGBMTN,RESBDGSATOldSHFUR___MEDNGA_EX,2015,EUERESBDGSATOldSH,0.0011849859082756853,t/TJ,ResidentialBuildingSingle AttachedOldFloorSpace HeatingFurnaceMediumNatural Gas
TO,CH4,RESBDGBMTN,RESBDGAPAOldSHFUR___HIGNGA_EX,2015,EUERESBDGAPAOldSH,0.0010533208073561647,t/TJ,ResidentialBuildingApartmentsOldFloorSpace HeatingFurnaceHigh EfficiencyNatural Gas
TO,CH4,RESBDGBMTN,RESBDGSDEOldSHFUR___HIGNGA_EX,2015,EUERESBDGSDEOldSH,0.0010533208073561647,t/TJ,ResidentialBuildingSingle DetachedOldFloorSpace HeatingFurnaceHigh EfficiencyNatural Gas
TO,CH4,RESBDGBMTN,RESBDGSATOldSHFUR___HIGNGA_EX,2015,EUERESBDGSATOldSH,0.0010533208073561647,t/TJ,ResidentialBuildingSingle AttachedOldFloorSpace HeatingFurnaceHigh EfficiencyNatural Gas
TO,CH4,RESBDGNGA,RESBDGAPAOldCDY______STDNGA_EX,2015,EUERESBDGAPAOldCDY,0.0010617152820304957,t/TJ,ResidentialBuildingApartmentsOldUnitClothe DryerStandard EfficiencyNatural Gas
TO,CH4,RESBDGNGA,RESBDGSDEOldCDY______STDNGA_EX,2015,EUERESBDGSDEOldCDY,0.0010617152820304957,t/TJ,ResidentialBuildingSingle DetachedOldUnitClothe DryerStandard EfficiencyNatural Gas
TO,CH4,RESBDGNGA,RESBDGSATOldCDY______STDNGA_EX,2015,EUERESBDGSATOldCDY,0.0010617152820304957,t/TJ,ResidentialBuildingSingle AttachedOldUnitClothe DryerStandard EfficiencyNatural Gas
TO,CH4,RESBDGNGA,RESBDGAPAOldRAG______STDNGA_EX,2015,EUERESBDGAPAOldRAG,0.0013968696527858525,t/TJ,ResidentialBuildingApartmentsOldUnitRangeStandard EfficiencyNatural Gas
TO,CH4,RESBDGNGA,RESBDGSDEOldRAG______STDNGA_EX,2015,EUERESBDGSDEOldRAG,0.0013968696527858525,t/TJ,ResidentialBuildingSingle DetachedOldUnitRangeStandard EfficiencyNatural Gas
TO,CH4,RESBDGNGA,RESBDGSATOldRAG______STDNGA_EX,2015,EUERESBDGSATOldRAG,0.0013968696527858525,t/TJ,ResidentialBuildingSingle AttachedOldUnitRangeStandard EfficiencyNatural Gas
TO,CH4,RESBDGNGA,RESBDGAPAOldWH______STDNGA_EX,2015,EUERESBDGAPAOldWH,0.0009871873899628559,t/TJ,ResidentialBuildingApartmentsOldUnitWater HeatingStandard EfficiencyNatural Gas
TO,CH4,RESBDGNGA,RESBDGSDEOldWH______STDNGA_EX,2015,EUERESBDGSDEOldWH,0.0009871873899628559,t/TJ,ResidentialBuildingSingle DetachedOldUnitWater HeatingStandard EfficiencyNatural Gas
TO,CH4,RESBDGNGA,RESBDGSATOldWH______STDNGA_EX,2015,EUERESBDGSATOldWH,0.0009871873899628559,t/TJ,ResidentialBuildingSingle AttachedOldUnitWater HeatingStandard EfficiencyNatural Gas
TO,CH4,RESBDGLFO,RESBDGAPAOldWH______STDLFO_EX,2015,EUERESBDGAPAOldWH,0.0006978113817125293,t/TJ,ResidentialBuildingApartmentsOldUnitWater HeatingStandard EfficiencyLight Fuel Oil
TO,CH4,RESBDGLFO,RESBDGSDEOldWH______STDLFO_EX,2015,EUERESBDGSDEOldWH,0.0006978113817125293,t/TJ,ResidentialBuildingSingle DetachedOldUnitWater HeatingStandard EfficiencyLight Fuel Oil
TO,CH4,RESBDGLFO,RESBDGSATOldWH______STDLFO_EX,2015,EUERESBDGSATOldWH,0.0006978113817125293,t/TJ,ResidentialBuildingSingle AttachedOldUnitWater HeatingStandard EfficiencyLight Fuel Oil
TO,CH4,RESBDGLFO,RESBDGAPAOldSHFUR___STDLFO_EX,2010,EUERESBDGAPAOldSH,0.0011168384879725087,t/TJ,ResidentialBuildingApartmentsOldFloorSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil
