regions,input_comm,tech,vintage,output_comm,efficiency,eff_notes
TO,PASTRADSL,PASTRARAIREG___GOR___DSL_EX,2015,VKTPASTRARAIREG___GOR,0.0033873742345912838,
TO,PASTRABDSL,PASTRARAIREG___GOR___DSL_EX,2015,VKTPASTRARAIREG___GOR,0.0033873742345912838,
TO,PASTRAETH,PASTRARAIREG___GOR___DSL_EX,2015,VKTPASTRARAIREG___GOR,0.0033873742345912838,
TO,PASTRAGAS,PASTRARAIREG___GOR___DSL_EX,2015,VKTPASTRARAIREG___GOR,0.0033873742345912838,
TO,PASTRADSL,PASTRARAIREG___UPX___DSL_EX,2015,VKTPASTRARAIREG___UPX,0.010734318566577875,
TO,PASTRABDSL,PASTRARAIREG___UPX___DSL_EX,2015,VKTPASTRARAIREG___UPX,0.010734318566577875,
TO,PASTRAETH,PASTRARAIREG___UPX___DSL_EX,2015,VKTPASTRARAIREG___UPX,0.010734318566577875,
TO,PASTRAGAS,PASTRARAIREG___UPX___DSL_EX,2015,VKTPASTRARAIREG___UPX,0.010734318566577875,
TO,PASTRAELC,PASTRARAISUB___TSU___ELC_EX,2015,VKTPASTRARAISUB___TSU,0.03729418909320846,
TO,PASTRANGA,PASTRARAISUB___TSU___ELC_EX,2015,VKTPASTRARAISUB___TSU,0.03729418909320846,
TO,PASTRAELC,PASTRARAITRM___TST___ELC_EX,2015,VKTPASTRARAITRM___TST,0.03729418909320846,
TO,PASTRANGA,PASTRARAITRM___TST___ELC_EX,2015,VKTPASTRARAITRM___TST,0.03729418909320846,
TO,PASTRADSL,PASTRAROABUSIUBGOBCONVDSL_EX,2015,VKTPASTRAROABUSIUBGOB,0.08073023896149759,
TO,PASTRABDSL,PASTRAROABUSIUBGOBCONVDSL_EX,2015,VKTPASTRAROABUSIUBGOB,0.08073023896149759,
TO,PASTRADSL,PASTRAROABUSURBTBUCONVDSL_EX,2015,VKTPASTRAROABUSURBTBU,0.04121628877414165,
TO,PASTRABDSL,PASTRAROABUSURBTBUCONVDSL_EX,2015,VKTPASTRAROABUSURBTBU,0.04121628877414165,
TO,PASTRADSL,PASTRAROABUSURBWTBCONVDSL_EX,2015,VKTPASTRAROABUSURBWTB,0.08289038508843397,
TO,PASTRABDSL,PASTRAROABUSURBWTBCONVDSL_EX,2015,VKTPASTRAROABUSURBWTB,0.08289038508843397,
TO,PASTRADSL,PASTRAROABUSIUBMWAYCONVDSL_EX,2015,VKTPASTRAROABUSIUBMWAY,0.08073023896149759,
TO,PASTRABDSL,PASTRAROABUSIUBMWAYCONVDSL_EX,2015,VKTPASTRAROABUSIUBMWAY,0.08073023896149759,
TO,PASTRADSL,PASTRAROABUSIUBVIVACONVDSL_EX,2015,VKTPASTRAROABUSIUBVIVA,0.08073023896149759,
TO,PASTRABDSL,PASTRAROABUSIUBVIVACONVDSL_EX,2015,VKTPASTRAROABUSIUBVIVA,0.08073023896149759,
TO,PASTRADSL,PASTRAROABUSIUBDURTCONVDSL_EX,2015,VKTPASTRAROABUSIUBDURT,0.08073023896149759,
TO,PASTRABDSL,PASTRAROABUSIUBDURTCONVDSL_EX,2015,VKTPASTRAROABUSIUBDURT,0.08073023896149759,
TO,PASTRANGA,PASTRAROABUSSCB___CONVNGA_EX,2015,VKTPASTRAROABUSSCB___,0.10031267943827406,
TO,PASTRABMTN,PASTRAROABUSSCB___CONVNGA_EX,2015,VKTPASTRAROABUSSCB___,0.10031267943827406,
TO,PASTRASGA,PASTRAROABUSSCB___CONVNGA_EX,2015,VKTPASTRAROABUSSCB___,0.10031267943827406,
TO,PASTRASMTN,PASTRAROABUSSCB___CONVNGA_EX,2015,VKTPASTRAROABUSSCB___,0.10031267943827406,
TO,PASTRAGAS,PASTRAROABUSSCB___CONVGAS_EX,2015,VKTPASTRAROABUSSCB___,0.10031267943827406,
TO,PASTRAETH,PASTRAROABUSSCB___CONVGAS_EX,2015,VKTPASTRAROABUSSCB___,0.10031267943827406,
TO,PASTRACETH,PASTRAROABUSSCB___CONVGAS_EX,2015,VKTPASTRAROABUSSCB___,0.10031267943827406,
TO,PASTRADSL,PASTRAROABUSSCB___CONVDSL_EX,2015,VKTPASTRAROABUSSCB___,0.10031267943827406,
TO,PASTRABDSL,PASTRAROABUSSCB___CONVDSL_EX,2015,VKTPASTRAROABUSSCB___,0.10031267943827406,
TO,PASTRANGA,PASTRAROACAR___RSHCONVNGA_EX,2015,VKTPASTRAROACAR___RSH,0.2385385367220979,
TO,PASTRABMTN,PASTRAROACAR___RSHCONVNGA_EX,2015,VKTPASTRAROACAR___RSH,0.2385385367220979,
TO,PASTRASGA,PASTRAROACAR___RSHCONVNGA_EX,2015,VKTPASTRAROACAR___RSH,0.2385385367220979,
TO,PASTRASMTN,PASTRAROACAR___RSHCONVNGA_EX,2015,VKTPASTRAROACAR___RSH,0.2385385367220979,
TO,PASTRAGAS,PASTRAROACAR___RSHCONVGAS_EX,2015,VKTPASTRAROACAR___RSH,0.2385385367220979,
TO,PASTRAETH,PASTRAROACAR___RSHCONVGAS_EX,2015,VKTPASTRAROACAR___RSH,0.2385385367220979,
