regions,periods,input_comm,tech,TIS,ti_split_notes
TO,2019,EUEINDBDGSCRET,INDBDGSC,0.0,IndustryBuildingSpace Cooling
TO,2019,EUEINDBDGIPSEP,INDBDGIP,1.0,IndustryBuildingIndustrial Processes
TO,2019,EUEINDBDGIPRET,INDBDGIP,0.0,IndustryBuildingIndustrial Processes
TO,2019,EUEINDBDGSHSEP,INDBDGSH,1.0,IndustryBuildingSpace Heating
TO,2019,EUEINDBDGSHDHE,INDBDGSH,0.0,IndustryBuildingSpace Heating
TO,2019,EUEINDBDGSHRET,INDBDGSH,0.0,IndustryBuildingSpace Heating
TO,2019,EUEINDBDGWHSEP,INDBDGWH,1.0,IndustryBuildingWater Heating
TO,2019,EUEINDBDGWHDHE,INDBDGWH,0.0,IndustryBuildingWater Heating
TO,2019,EUEINDBDGWHRET,INDBDGWH,0.0,IndustryBuildingWater Heating
TO,2020,EUEINDBDGLISEP,INDBDGLI,1.0,IndustryBuildingLighting
TO,2020,EUEINDBDGLIRET,INDBDGLI,0.0,IndustryBuildingLighting
TO,2020,EUEINDBDGSCSEP,INDBDGSC,1.0,IndustryBuildingSpace Cooling
TO,2020,EUEINDBDGSCDCO,INDBDGSC,0.0,IndustryBuildingSpace Cooling
TO,2020,EUEINDBDGSCRET,INDBDGSC,0.0,IndustryBuildingSpace Cooling
TO,2020,EUEINDBDGIPSEP,INDBDGIP,1.0,IndustryBuildingIndustrial Processes
TO,2020,EUEINDBDGIPRET,INDBDGIP,0.0,IndustryBuildingIndustrial Processes
TO,2020,EUEINDBDGSHSEP,INDBDGSH,1.0,IndustryBuildingSpace Heating
TO,2020,EUEINDBDGSHDHE,INDBDGSH,0.0,IndustryBuildingSpace Heating
TO,2020,EUEINDBDGSHRET,INDBDGSH,0.0,IndustryBuildingSpace Heating
TO,2020,EUEINDBDGWHSEP,INDBDGWH,1.0,IndustryBuildingWater Heating
TO,2020,EUEINDBDGWHDHE,INDBDGWH,0.0,IndustryBuildingWater Heating
TO,2020,EUEINDBDGWHRET,INDBDGWH,0.0,IndustryBuildingWater Heating
TO,2021,EUEINDBDGLISEP,INDBDGLI,1.0,IndustryBuildingLighting
TO,2021,EUEINDBDGLIRET,INDBDGLI,0.0,IndustryBuildingLighting
TO,2021,EUEINDBDGSCSEP,INDBDGSC,1.0,IndustryBuildingSpace Cooling
TO,2021,EUEINDBDGSCDCO,INDBDGSC,0.0,IndustryBuildingSpace Cooling
TO,2021,EUEINDBDGSCRET,INDBDGSC,0.0,IndustryBuildingSpace Cooling
TO,2021,EUEINDBDGIPSEP,INDBDGIP,1.0,IndustryBuildingIndustrial Processes
TO,2021,EUEINDBDGIPRET,INDBDGIP,0.0,IndustryBuildingIndustrial Processes
TO,2021,EUEINDBDGSHSEP,INDBDGSH,1.0,IndustryBuildingSpace Heating
TO,2021,EUEINDBDGSHDHE,INDBDGSH,0.0,IndustryBuildingSpace Heating
TO,2021,EUEINDBDGSHRET,INDBDGSH,0.0,IndustryBuildingSpace Heating
TO,2021,EUEINDBDGWHSEP,INDBDGWH,1.0,IndustryBuildingWater Heating
TO,2021,EUEINDBDGWHDHE,INDBDGWH,0.0,IndustryBuildingWater Heating
TO,2021,EUEINDBDGWHRET,INDBDGWH,0.0,IndustryBuildingWater Heating
TO,2022,EUEINDBDGLISEP,INDBDGLI,1.0,IndustryBuildingLighting
TO,2022,EUEINDBDGLIRET,INDBDGLI,0.0,IndustryBuildingLighting
TO,2022,EUEINDBDGSCSEP,INDBDGSC,1.0,IndustryBuildingSpace Cooling
TO,2022,EUEINDBDGSCDCO,INDBDGSC,0.0,IndustryBuildingSpace Cooling
TO,2022,EUEINDBDGSCRET,INDBDGSC,0.0,IndustryBuildingSpace Cooling
TO,2022,EUEINDBDGIPSEP,INDBDGIP,1.0,IndustryBuildingIndustrial Processes
TO,2022,EUEINDBDGIPRET,INDBDGIP,0.0,IndustryBuildingIndustrial Processes
TO,2022,EUEINDBDGSHSEP,INDBDGSH,1.0,IndustryBuildingSpace Heating
TO,2022,EUEINDBDGSHDHE,INDBDGSH,0.0,IndustryBuildingSpace Heating
TO,2022,EUEINDBDGSHRET,INDBDGSH,0.0,IndustryBuildingSpace Heating
TO,2022,EUEINDBDGWHSEP,INDBDGWH,1.0,IndustryBuildingWater Heating
TO,2022,EUEINDBDGWHDHE,INDBDGWH,0.0,IndustryBuildingWater Heating
TO,2022,EUEINDBDGWHRET,INDBDGWH,0.0,IndustryBuildingWater Heating
TO,2023,EUEINDBDGLISEP,INDBDGLI,0.5,IndustryBuildingLighting
TO,2023,EUEINDBDGLIRET,INDBDGLI,0.0,IndustryBuildingLighting
TO,2023,EUEINDBDGSCSEP,INDBDGSC,0.5,IndustryBuildingSpace Cooling
TO,2023,EUEINDBDGSCDCO,INDBDGSC,0.0,IndustryBuildingSpace Cooling
TO,2023,EUEINDBDGSCRET,INDBDGSC,0.0,IndustryBuildingSpace Cooling
TO,2023,EUEINDBDGIPSEP,INDBDGIP,0.5,IndustryBuildingIndustrial Processes
TO,2023,EUEINDBDGIPRET,INDBDGIP,0.0,IndustryBuildingIndustrial Processes
TO,2023,EUEINDBDGSHSEP,INDBDGSH,0.5,IndustryBuildingSpace Heating
TO,2023,EUEINDBDGSHDHE,INDBDGSH,0.0,IndustryBuildingSpace Heating
TO,2023,EUEINDBDGSHRET,INDBDGSH,0.0,IndustryBuildingSpace Heating
TO,2023,EUEINDBDGWHSEP,INDBDGWH,0.5,IndustryBuildingWater Heating
TO,2023,EUEINDBDGWHDHE,INDBDGWH,0.0,IndustryBuildingWater Heating
TO,2023,EUEINDBDGWHRET,INDBDGWH,0.0,IndustryBuildingWater Heating
TO,2024,EUEINDBDGLISEP,INDBDGLI,0.5,IndustryBuildingLighting
TO,2024,EUEINDBDGLIRET,INDBDGLI,0.0,IndustryBuildingLighting
TO,2024,EUEINDBDGSCSEP,INDBDGSC,0.5,IndustryBuildingSpace Cooling
TO,2024,EUEINDBDGSCDCO,INDBDGSC,0.0,IndustryBuildingSpace Cooling
TO,2024,EUEINDBDGSCRET,INDBDGSC,0.0,IndustryBuildingSpace Cooling
TO,2024,EUEINDBDGIPSEP,INDBDGIP,0.5,IndustryBuildingIndustrial Processes
TO,2024,EUEINDBDGIPRET,INDBDGIP,0.0,IndustryBuildingIndustrial Processes
TO,2024,EUEINDBDGSHSEP,INDBDGSH,0.5,IndustryBuildingSpace Heating
TO,2024,EUEINDBDGSHDHE,INDBDGSH,0.0,IndustryBuildingSpace Heating
TO,2024,EUEINDBDGSHRET,INDBDGSH,0.0,IndustryBuildingSpace Heating
TO,2024,EUEINDBDGWHSEP,INDBDGWH,0.5,IndustryBuildingWater Heating
TO,2024,EUEINDBDGWHDHE,INDBDGWH,0.0,IndustryBuildingWater Heating
TO,2024,EUEINDBDGWHRET,INDBDGWH,0.0,IndustryBuildingWater Heating
TO,2025,EUEINDBDGLISEP,INDBDGLI,0.5,IndustryBuildingLighting
TO,2025,EUEINDBDGLIRET,INDBDGLI,0.0,IndustryBuildingLighting
TO,2025,EUEINDBDGSCSEP,INDBDGSC,0.5,IndustryBuildingSpace Cooling
TO,2025,EUEINDBDGSCDCO,INDBDGSC,0.0,IndustryBuildingSpace Cooling
TO,2025,EUEINDBDGSCRET,INDBDGSC,0.0,IndustryBuildingSpace Cooling
TO,2025,EUEINDBDGIPSEP,INDBDGIP,0.5,IndustryBuildingIndustrial Processes
TO,2025,EUEINDBDGIPRET,INDBDGIP,0.0,IndustryBuildingIndustrial Processes
TO,2025,EUEINDBDGSHSEP,INDBDGSH,0.5,IndustryBuildingSpace Heating
TO,2025,EUEINDBDGSHDHE,INDBDGSH,0.0,IndustryBuildingSpace Heating
TO,2025,EUEINDBDGSHRET,INDBDGSH,0.0,IndustryBuildingSpace Heating
TO,2025,EUEINDBDGWHSEP,INDBDGWH,0.5,IndustryBuildingWater Heating
TO,2025,EUEINDBDGWHDHE,INDBDGWH,0.0,IndustryBuildingWater Heating
TO,2025,EUEINDBDGWHRET,INDBDGWH,0.0,IndustryBuildingWater Heating
TO,2026,EUEINDBDGLISEP,INDBDGLI,0.5,IndustryBuildingLighting
TO,2026,EUEINDBDGLIRET,INDBDGLI,0.0,IndustryBuildingLighting
TO,2026,EUEINDBDGSCSEP,INDBDGSC,0.5,IndustryBuildingSpace Cooling
TO,2026,EUEINDBDGSCDCO,INDBDGSC,0.0,IndustryBuildingSpace Cooling
TO,2026,EUEINDBDGSCRET,INDBDGSC,0.0,IndustryBuildingSpace Cooling
TO,2026,EUEINDBDGIPSEP,INDBDGIP,0.5,IndustryBuildingIndustrial Processes
TO,2026,EUEINDBDGIPRET,INDBDGIP,0.0,IndustryBuildingIndustrial Processes
TO,2026,EUEINDBDGSHSEP,INDBDGSH,0.5,IndustryBuildingSpace Heating
TO,2026,EUEINDBDGSHDHE,INDBDGSH,0.0,IndustryBuildingSpace Heating
TO,2026,EUEINDBDGSHRET,INDBDGSH,0.0,IndustryBuildingSpace Heating
TO,2026,EUEINDBDGWHSEP,INDBDGWH,0.5,IndustryBuildingWater Heating
TO,2026,EUEINDBDGWHDHE,INDBDGWH,0.0,IndustryBuildingWater Heating
TO,2026,EUEINDBDGWHRET,INDBDGWH,0.0,IndustryBuildingWater Heating
TO,2027,EUEINDBDGLISEP,INDBDGLI,0.5,IndustryBuildingLighting
TO,2027,EUEINDBDGLIRET,INDBDGLI,0.0,IndustryBuildingLighting
TO,2027,EUEINDBDGSCSEP,INDBDGSC,0.5,IndustryBuildingSpace Cooling
TO,2027,EUEINDBDGSCDCO,INDBDGSC,0.0,IndustryBuildingSpace Cooling
TO,2027,EUEINDBDGSCRET,INDBDGSC,0.0,IndustryBuildingSpace Cooling
TO,2027,EUEINDBDGIPSEP,INDBDGIP,0.5,IndustryBuildingIndustrial Processes
TO,2027,EUEINDBDGIPRET,INDBDGIP,0.0,IndustryBuildingIndustrial Processes
TO,2027,EUEINDBDGSHSEP,INDBDGSH,0.5,IndustryBuildingSpace Heating
TO,2027,EUEINDBDGSHDHE,INDBDGSH,0.0,IndustryBuildingSpace Heating
TO,2027,EUEINDBDGSHRET,INDBDGSH,0.0,IndustryBuildingSpace Heating
TO,2027,EUEINDBDGWHSEP,INDBDGWH,0.5,IndustryBuildingWater Heating
TO,2027,EUEINDBDGWHDHE,INDBDGWH,0.0,IndustryBuildingWater Heating
TO,2027,EUEINDBDGWHRET,INDBDGWH,0.0,IndustryBuildingWater Heating
TO,2028,EUEINDBDGLISEP,INDBDGLI,0.5,IndustryBuildingLighting
TO,2028,EUEINDBDGLIRET,INDBDGLI,0.0,IndustryBuildingLighting
TO,2028,EUEINDBDGSCSEP,INDBDGSC,0.5,IndustryBuildingSpace Cooling
TO,2028,EUEINDBDGSCDCO,INDBDGSC,0.0,IndustryBuildingSpace Cooling
TO,2028,EUEINDBDGSCRET,INDBDGSC,0.0,IndustryBuildingSpace Cooling
TO,2028,EUEINDBDGIPSEP,INDBDGIP,0.5,IndustryBuildingIndustrial Processes
TO,2028,EUEINDBDGIPRET,INDBDGIP,0.0,IndustryBuildingIndustrial Processes
TO,2028,EUEINDBDGSHSEP,INDBDGSH,0.5,IndustryBuildingSpace Heating
TO,2028,EUEINDBDGSHDHE,INDBDGSH,0.0,IndustryBuildingSpace Heating
TO,2028,EUEINDBDGSHRET,INDBDGSH,0.0,IndustryBuildingSpace Heating
TO,2028,EUEINDBDGWHSEP,INDBDGWH,0.5,IndustryBuildingWater Heating
TO,2028,EUEINDBDGWHDHE,INDBDGWH,0.0,IndustryBuildingWater Heating
TO,2028,EUEINDBDGWHRET,INDBDGWH,0.0,IndustryBuildingWater Heating
TO,2029,EUEINDBDGLISEP,INDBDGLI,0.5,IndustryBuildingLighting
TO,2029,EUEINDBDGLIRET,INDBDGLI,0.0,IndustryBuildingLighting
TO,2029,EUEINDBDGSCSEP,INDBDGSC,0.5,IndustryBuildingSpace Cooling
TO,2029,EUEINDBDGSCDCO,INDBDGSC,0.0,IndustryBuildingSpace Cooling
TO,2029,EUEINDBDGSCRET,INDBDGSC,0.0,IndustryBuildingSpace Cooling
TO,2029,EUEINDBDGIPSEP,INDBDGIP,0.5,IndustryBuildingIndustrial Processes
TO,2029,EUEINDBDGIPRET,INDBDGIP,0.0,IndustryBuildingIndustrial Processes
TO,2029,EUEINDBDGSHSEP,INDBDGSH,0.5,IndustryBuildingSpace Heating
TO,2029,EUEINDBDGSHDHE,INDBDGSH,0.0,IndustryBuildingSpace Heating
TO,2029,EUEINDBDGSHRET,INDBDGSH,0.0,IndustryBuildingSpace Heating
TO,2029,EUEINDBDGWHSEP,INDBDGWH,0.5,IndustryBuildingWater Heating
TO,2029,EUEINDBDGWHDHE,INDBDGWH,0.0,IndustryBuildingWater Heating
TO,2029,EUEINDBDGWHRET,INDBDGWH,0.0,IndustryBuildingWater Heating
TO,2030,EUEINDBDGLISEP,INDBDGLI,0.5,IndustryBuildingLighting
TO,2030,EUEINDBDGLIRET,INDBDGLI,0.0,IndustryBuildingLighting
TO,2030,EUEINDBDGSCSEP,INDBDGSC,0.5,IndustryBuildingSpace Cooling
TO,2030,EUEINDBDGSCDCO,INDBDGSC,0.0,IndustryBuildingSpace Cooling
TO,2030,EUEINDBDGSCRET,INDBDGSC,0.0,IndustryBuildingSpace Cooling
TO,2030,EUEINDBDGIPSEP,INDBDGIP,0.5,IndustryBuildingIndustrial Processes
TO,2030,EUEINDBDGIPRET,INDBDGIP,0.0,IndustryBuildingIndustrial Processes
TO,2030,EUEINDBDGSHSEP,INDBDGSH,0.5,IndustryBuildingSpace Heating
TO,2030,EUEINDBDGSHDHE,INDBDGSH,0.0,IndustryBuildingSpace Heating
TO,2030,EUEINDBDGSHRET,INDBDGSH,0.0,IndustryBuildingSpace Heating
TO,2030,EUEINDBDGWHSEP,INDBDGWH,0.5,IndustryBuildingWater Heating
TO,2030,EUEINDBDGWHDHE,INDBDGWH,0.0,IndustryBuildingWater Heating
TO,2030,EUEINDBDGWHRET,INDBDGWH,0.0,IndustryBuildingWater Heating
TO,2031,EUEINDBDGLISEP,INDBDGLI,0.5,IndustryBuildingLighting
TO,2031,EUEINDBDGLIRET,INDBDGLI,0.0,IndustryBuildingLighting
TO,2031,EUEINDBDGSCSEP,INDBDGSC,0.5,IndustryBuildingSpace Cooling
TO,2031,EUEINDBDGSCDCO,INDBDGSC,0.0,IndustryBuildingSpace Cooling
TO,2031,EUEINDBDGSCRET,INDBDGSC,0.0,IndustryBuildingSpace Cooling
TO,2031,EUEINDBDGIPSEP,INDBDGIP,0.5,IndustryBuildingIndustrial Processes
TO,2031,EUEINDBDGIPRET,INDBDGIP,0.0,IndustryBuildingIndustrial Processes
TO,2031,EUEINDBDGSHSEP,INDBDGSH,0.5,IndustryBuildingSpace Heating
TO,2031,EUEINDBDGSHDHE,INDBDGSH,0.0,IndustryBuildingSpace Heating
TO,2031,EUEINDBDGSHRET,INDBDGSH,0.0,IndustryBuildingSpace Heating
TO,2031,EUEINDBDGWHSEP,INDBDGWH,0.5,IndustryBuildingWater Heating
TO,2031,EUEINDBDGWHDHE,INDBDGWH,0.0,IndustryBuildingWater Heating
TO,2031,EUEINDBDGWHRET,INDBDGWH,0.0,IndustryBuildingWater Heating
TO,2032,EUEINDBDGLISEP,INDBDGLI,0.5,IndustryBuildingLighting
TO,2032,EUEINDBDGLIRET,INDBDGLI,0.0,IndustryBuildingLighting
TO,2032,EUEINDBDGSCSEP,INDBDGSC,0.5,IndustryBuildingSpace Cooling
TO,2032,EUEINDBDGSCDCO,INDBDGSC,0.0,IndustryBuildingSpace Cooling
TO,2032,EUEINDBDGSCRET,INDBDGSC,0.0,IndustryBuildingSpace Cooling
TO,2032,EUEINDBDGIPSEP,INDBDGIP,0.5,IndustryBuildingIndustrial Processes
TO,2032,EUEINDBDGIPRET,INDBDGIP,0.0,IndustryBuildingIndustrial Processes
TO,2032,EUEINDBDGSHSEP,INDBDGSH,0.5,IndustryBuildingSpace Heating
TO,2032,EUEINDBDGSHDHE,INDBDGSH,0.0,IndustryBuildingSpace Heating
TO,2032,EUEINDBDGSHRET,INDBDGSH,0.0,IndustryBuildingSpace Heating
TO,2032,EUEINDBDGWHSEP,INDBDGWH,0.5,IndustryBuildingWater Heating
TO,2032,EUEINDBDGWHDHE,INDBDGWH,0.0,IndustryBuildingWater Heating
TO,2032,EUEINDBDGWHRET,INDBDGWH,0.0,IndustryBuildingWater Heating
TO,2033,EUEINDBDGLISEP,INDBDGLI,0.5,IndustryBuildingLighting
TO,2033,EUEINDBDGLIRET,INDBDGLI,0.0,IndustryBuildingLighting
TO,2033,EUEINDBDGSCSEP,INDBDGSC,0.5,IndustryBuildingSpace Cooling
TO,2033,EUEINDBDGSCDCO,INDBDGSC,0.0,IndustryBuildingSpace Cooling
TO,2033,EUEINDBDGSCRET,INDBDGSC,0.0,IndustryBuildingSpace Cooling
TO,2033,EUEINDBDGIPSEP,INDBDGIP,0.5,IndustryBuildingIndustrial Processes
TO,2033,EUEINDBDGIPRET,INDBDGIP,0.0,IndustryBuildingIndustrial Processes
TO,2033,EUEINDBDGSHSEP,INDBDGSH,0.5,IndustryBuildingSpace Heating
TO,2033,EUEINDBDGSHDHE,INDBDGSH,0.0,IndustryBuildingSpace Heating
TO,2033,EUEINDBDGSHRET,INDBDGSH,0.0,IndustryBuildingSpace Heating
TO,2033,EUEINDBDGWHSEP,INDBDGWH,0.5,IndustryBuildingWater Heating
TO,2033,EUEINDBDGWHDHE,INDBDGWH,0.0,IndustryBuildingWater Heating
TO,2033,EUEINDBDGWHRET,INDBDGWH,0.0,IndustryBuildingWater Heating
TO,2034,EUEINDBDGLISEP,INDBDGLI,0.5,IndustryBuildingLighting
TO,2034,EUEINDBDGLIRET,INDBDGLI,0.0,IndustryBuildingLighting
TO,2034,EUEINDBDGSCSEP,INDBDGSC,0.5,IndustryBuildingSpace Cooling
TO,2034,EUEINDBDGSCDCO,INDBDGSC,0.0,IndustryBuildingSpace Cooling
TO,2034,EUEINDBDGSCRET,INDBDGSC,0.0,IndustryBuildingSpace Cooling
TO,2034,EUEINDBDGIPSEP,INDBDGIP,0.5,IndustryBuildingIndustrial Processes
TO,2034,EUEINDBDGIPRET,INDBDGIP,0.0,IndustryBuildingIndustrial Processes
TO,2034,EUEINDBDGSHSEP,INDBDGSH,0.5,IndustryBuildingSpace Heating
TO,2034,EUEINDBDGSHDHE,INDBDGSH,0.0,IndustryBuildingSpace Heating
TO,2034,EUEINDBDGSHRET,INDBDGSH,0.0,IndustryBuildingSpace Heating
TO,2034,EUEINDBDGWHSEP,INDBDGWH,0.5,IndustryBuildingWater Heating
TO,2034,EUEINDBDGWHDHE,INDBDGWH,0.0,IndustryBuildingWater Heating
TO,2034,EUEINDBDGWHRET,INDBDGWH,0.0,IndustryBuildingWater Heating
TO,2035,EUEINDBDGLISEP,INDBDGLI,0.5,IndustryBuildingLighting
TO,2035,EUEINDBDGLIRET,INDBDGLI,0.0,IndustryBuildingLighting
TO,2035,EUEINDBDGSCSEP,INDBDGSC,0.5,IndustryBuildingSpace Cooling
TO,2035,EUEINDBDGSCDCO,INDBDGSC,0.0,IndustryBuildingSpace Cooling
TO,2035,EUEINDBDGSCRET,INDBDGSC,0.0,IndustryBuildingSpace Cooling
TO,2035,EUEINDBDGIPSEP,INDBDGIP,0.5,IndustryBuildingIndustrial Processes
TO,2035,EUEINDBDGIPRET,INDBDGIP,0.0,IndustryBuildingIndustrial Processes
TO,2035,EUEINDBDGSHSEP,INDBDGSH,0.5,IndustryBuildingSpace Heating
TO,2035,EUEINDBDGSHDHE,INDBDGSH,0.0,IndustryBuildingSpace Heating
TO,2035,EUEINDBDGSHRET,INDBDGSH,0.0,IndustryBuildingSpace Heating
TO,2035,EUEINDBDGWHSEP,INDBDGWH,0.5,IndustryBuildingWater Heating
TO,2035,EUEINDBDGWHDHE,INDBDGWH,0.0,IndustryBuildingWater Heating
TO,2035,EUEINDBDGWHRET,INDBDGWH,0.0,IndustryBuildingWater Heating
TO,2036,EUEINDBDGLISEP,INDBDGLI,0.5,IndustryBuildingLighting
TO,2036,EUEINDBDGLIRET,INDBDGLI,0.0,IndustryBuildingLighting
TO,2036,EUEINDBDGSCSEP,INDBDGSC,0.5,IndustryBuildingSpace Cooling
TO,2036,EUEINDBDGSCDCO,INDBDGSC,0.0,IndustryBuildingSpace Cooling
TO,2036,EUEINDBDGSCRET,INDBDGSC,0.0,IndustryBuildingSpace Cooling
TO,2036,EUEINDBDGIPSEP,INDBDGIP,0.5,IndustryBuildingIndustrial Processes
TO,2036,EUEINDBDGIPRET,INDBDGIP,0.0,IndustryBuildingIndustrial Processes
TO,2036,EUEINDBDGSHSEP,INDBDGSH,0.5,IndustryBuildingSpace Heating
TO,2036,EUEINDBDGSHDHE,INDBDGSH,0.0,IndustryBuildingSpace Heating
TO,2036,EUEINDBDGSHRET,INDBDGSH,0.0,IndustryBuildingSpace Heating
TO,2036,EUEINDBDGWHSEP,INDBDGWH,0.5,IndustryBuildingWater Heating
TO,2036,EUEINDBDGWHDHE,INDBDGWH,0.0,IndustryBuildingWater Heating
TO,2036,EUEINDBDGWHRET,INDBDGWH,0.0,IndustryBuildingWater Heating
TO,2037,EUEINDBDGLISEP,INDBDGLI,0.5,IndustryBuildingLighting
TO,2037,EUEINDBDGLIRET,INDBDGLI,0.0,IndustryBuildingLighting
TO,2037,EUEINDBDGSCSEP,INDBDGSC,0.5,IndustryBuildingSpace Cooling
TO,2037,EUEINDBDGSCDCO,INDBDGSC,0.0,IndustryBuildingSpace Cooling
TO,2037,EUEINDBDGSCRET,INDBDGSC,0.0,IndustryBuildingSpace Cooling
TO,2037,EUEINDBDGIPSEP,INDBDGIP,0.5,IndustryBuildingIndustrial Processes
TO,2037,EUEINDBDGIPRET,INDBDGIP,0.0,IndustryBuildingIndustrial Processes
TO,2037,EUEINDBDGSHSEP,INDBDGSH,0.5,IndustryBuildingSpace Heating
TO,2037,EUEINDBDGSHDHE,INDBDGSH,0.0,IndustryBuildingSpace Heating
TO,2037,EUEINDBDGSHRET,INDBDGSH,0.0,IndustryBuildingSpace Heating
TO,2037,EUEINDBDGWHSEP,INDBDGWH,0.5,IndustryBuildingWater Heating
TO,2037,EUEINDBDGWHDHE,INDBDGWH,0.0,IndustryBuildingWater Heating
TO,2037,EUEINDBDGWHRET,INDBDGWH,0.0,IndustryBuildingWater Heating
TO,2038,EUEINDBDGLISEP,INDBDGLI,0.5,IndustryBuildingLighting
TO,2038,EUEINDBDGLIRET,INDBDGLI,0.0,IndustryBuildingLighting
TO,2038,EUEINDBDGSCSEP,INDBDGSC,0.5,IndustryBuildingSpace Cooling
TO,2038,EUEINDBDGSCDCO,INDBDGSC,0.0,IndustryBuildingSpace Cooling
TO,2038,EUEINDBDGSCRET,INDBDGSC,0.0,IndustryBuildingSpace Cooling
TO,2038,EUEINDBDGIPSEP,INDBDGIP,0.5,IndustryBuildingIndustrial Processes
TO,2038,EUEINDBDGIPRET,INDBDGIP,0.0,IndustryBuildingIndustrial Processes
TO,2038,EUEINDBDGSHSEP,INDBDGSH,0.5,IndustryBuildingSpace Heating
TO,2038,EUEINDBDGSHDHE,INDBDGSH,0.0,IndustryBuildingSpace Heating
TO,2038,EUEINDBDGSHRET,INDBDGSH,0.0,IndustryBuildingSpace Heating
TO,2038,EUEINDBDGWHSEP,INDBDGWH,0.5,IndustryBuildingWater Heating
TO,2038,EUEINDBDGWHDHE,INDBDGWH,0.0,IndustryBuildingWater Heating
TO,2038,EUEINDBDGWHRET,INDBDGWH,0.0,IndustryBuildingWater Heating
TO,2039,EUEINDBDGLISEP,INDBDGLI,0.5,IndustryBuildingLighting
