regions,periods,demand_comm,demand,demand_units,demand_notes
TO,2016,ADEMINDBDGLI,25.981117183127022,Mm2,Aggregated DemandIndustryBuildingLighting
TO,2016,ADEMINDBDGSC,25.981117183127022,Mm2,Aggregated DemandIndustryBuildingSpace Cooling
TO,2016,ADEMINDBDGIP,25.981117183127022,Mm2,Aggregated DemandIndustryBuildingIndustrial Processes
TO,2016,ADEMINDBDGSH,25.981117183127022,Mm2,Aggregated DemandIndustryBuildingSpace Heating
TO,2016,ADEMINDBDGWH,25.981117183127022,Mm2,Aggregated DemandIndustryBuildingWater Heating
TO,2017,ADEMINDBDGLI,26.011263568782006,Mm2,Aggregated DemandIndustryBuildingLighting
TO,2017,ADEMINDBDGSC,26.011263568782006,Mm2,Aggregated DemandIndustryBuildingSpace Cooling
TO,2017,ADEMINDBDGIP,26.011263568782006,Mm2,Aggregated DemandIndustryBuildingIndustrial Processes
TO,2017,ADEMINDBDGSH,26.011263568782006,Mm2,Aggregated DemandIndustryBuildingSpace Heating
TO,2017,ADEMINDBDGWH,26.011263568782006,Mm2,Aggregated DemandIndustryBuildingWater Heating
TO,2018,ADEMINDBDGLI,26.041409954436993,Mm2,Aggregated DemandIndustryBuildingLighting
TO,2018,ADEMINDBDGSC,26.041409954436993,Mm2,Aggregated DemandIndustryBuildingSpace Cooling
TO,2018,ADEMINDBDGIP,26.041409954436993,Mm2,Aggregated DemandIndustryBuildingIndustrial Processes
TO,2018,ADEMINDBDGSH,26.041409954436993,Mm2,Aggregated DemandIndustryBuildingSpace Heating
TO,2018,ADEMINDBDGWH,26.041409954436993,Mm2,Aggregated DemandIndustryBuildingWater Heating
TO,2019,ADEMINDBDGLI,26.07155633007706,Mm2,Aggregated DemandIndustryBuildingLighting
TO,2019,ADEMINDBDGSC,26.07155633007706,Mm2,Aggregated DemandIndustryBuildingSpace Cooling
TO,2019,ADEMINDBDGIP,26.07155633007706,Mm2,Aggregated DemandIndustryBuildingIndustrial Processes
TO,2019,ADEMINDBDGSH,26.07155633007706,Mm2,Aggregated DemandIndustryBuildingSpace Heating
TO,2019,ADEMINDBDGWH,26.07155633007706,Mm2,Aggregated DemandIndustryBuildingWater Heating
TO,2020,ADEMINDBDGLI,26.101702715732046,Mm2,Aggregated DemandIndustryBuildingLighting
TO,2020,ADEMINDBDGSC,26.101702715732046,Mm2,Aggregated DemandIndustryBuildingSpace Cooling
