"Energy consumed for building sector, and per end use"
t_periods,Fuel,Sub,EndUse,VFlow_In
2018,Heavy Fuel Oil,Public,Water Heating,0.6926619790679013
2018,Hydrogen,Residential,Space Heating,0.4275324116544573
2018,Hydrogen,Residential,Water Heating,0.27193311013223753
2018,Kerosene,Commercial,Space Heating,4.497789502781747
2018,Kerosene,Commercial,Water Heating,28.0637855426983
2018,Kerosene,Public,Water Heating,0.6926730467618674
2018,Kerosene,Residential,Space Heating,0.48225596557646355
2018,Kerosene,Residential,Water Heating,297.98669100789255
2018,Light Fuel Oil,Commercial,Space Heating,196.57688844361297
2018,Light Fuel Oil,Commercial,Water Heating,233.7006049255461
2018,Light Fuel Oil,Industry,Industrial Processes,479.78185245099877
2018,Light Fuel Oil,Industry,Space Heating,24.8024777738603
2018,Light Fuel Oil,Industry,Water Heating,44.37149895589389
2018,Light Fuel Oil,Public,Space Heating,342.52888978711115
2018,Light Fuel Oil,Public,Water Heating,64.16404742753429
2018,Light Fuel Oil,Residential,Space Heating,181.23428544741037
2018,Light Fuel Oil,Residential,Water Heating,339.7876774872361
2018,Mix Energy,Industry,Industrial Processes,15299.328317633079
2018,Natural Gas,Commercial,Auxiliary Equipment,2662.815133713376
2018,Natural Gas,Commercial,Space Cooling,123.18287264842256
2018,Natural Gas,Commercial,Space Heating,35980.944196804005
2018,Natural Gas,Commercial,Water Heating,5751.167846830726
2018,Natural Gas,Industry,Industrial Processes,11683.993756134725
2018,Natural Gas,Industry,Space Cooling,30.27705837543716
2018,Natural Gas,Industry,Space Heating,733.0524356121945
2018,Natural Gas,Industry,Water Heating,2876.8889230183636
2018,Natural Gas,Public,Auxiliary Equipment,385.02283067035717
2018,Natural Gas,Public,Space Cooling,160.07118657906946
2018,Natural Gas,Public,Space Heating,7279.581396444958
2018,Natural Gas,Public,Water Heating,894.7080199384687
2018,Natural Gas,Residential,Clothe Dryer,92.59566016659313
2018,Natural Gas,Residential,Range,94.23278860443318
2018,Natural Gas,Residential,Space Heating,58480.093498084265
2018,Natural Gas,Residential,Water Heating,17931.630128107074
2018,Pet Coke,Industry,Industrial Processes,237.50154133135598
2018,Propane,Commercial,Auxiliary Equipment,1942.3552119659641
2018,Propane,Commercial,Space Heating,1033.0125441789971
2018,Propane,Commercial,Water Heating,104.48797965874047
2018,Propane,Industry,Space Heating,21.911292821235946
2018,Propane,Industry,Water Heating,96.49637843331841
2018,Propane,Residential,Space Heating,0.6714080804286924
2018,Propane,Residential,Water Heating,524.3093882605589
2018,Synthetic Gas,Commercial,Auxiliary Equipment,1.7238708108600205
2018,Synthetic Gas,Commercial,Space Cooling,0.7068427897781584
2018,Synthetic Gas,Commercial,Space Heating,5.085647623822618
2018,Synthetic Gas,Commercial,Water Heating,3.3847097621454494
