regions,periods,tech,vintage,cost_fixed,cost_fixed_units,cost_fixed_notes
TO,2025,PUBTRABELCFSTAFREFA,2023,127.04404040404042,k$/MW,PublicTransportBattery electricity freightCharging StationFreightFast2023
TO,2025,PUBTRABELCFSTAFRESL,2023,115.96460606060606,k$/MW,PublicTransportBattery electricity freightCharging StationFreightSlow2023
TO,2026,LDITRABELCSTACOM240V,2023,33.162372,k$/MW,Long DistanceTransportBattery electricityCharging StationCommercial240V2023
TO,2026,LDITRABELCSTAPUB240V,2023,33.162372,k$/MW,Long DistanceTransportBattery electricityCharging StationPublic240V2023
TO,2026,LDITRABELCSTARES120V,2023,21.808329545454548,k$/MW,Long DistanceTransportBattery electricityCharging StationResidential120V2023
TO,2026,LDITRABELCSTARES240V,2023,33.162372,k$/MW,Long DistanceTransportBattery electricityCharging StationResidential240V2023
TO,2026,PASTRABELCSTACOM240V,2023,33.162372,k$/MW,PassengerTransportBattery electricityCharging StationCommercial240V2023
TO,2026,PASTRABELCSTAPUB240V,2023,33.162372,k$/MW,PassengerTransportBattery electricityCharging StationPublic240V2023
TO,2026,PASTRABELCSTARES240V,2023,33.162372,k$/MW,PassengerTransportBattery electricityCharging StationResidential240V2023
TO,2026,PASTRABELCSTARES120V,2023,21.808329545454548,k$/MW,PassengerTransportBattery electricityCharging StationResidential120V2023
TO,2026,PUBTRABELCSTACOM240V,2023,33.162372,k$/MW,PublicTransportBattery electricityCharging StationCommercial240V2023
TO,2026,PUBTRABELCSTAPUB240V,2023,33.162372,k$/MW,PublicTransportBattery electricityCharging StationPublic240V2023
TO,2026,PUBTRABELCSTARES120V,2023,21.808329545454548,k$/MW,PublicTransportBattery electricityCharging StationResidential120V2023
TO,2026,PUBTRABELCSTARES240V,2023,33.162372,k$/MW,PublicTransportBattery electricityCharging StationResidential240V2023
TO,2026,FRETRABELCFSTAFREFA,2023,124.17454545454547,k$/MW,FreightTransportBattery electricity freightCharging StationFreightFast2023
TO,2026,FRETRABELCFSTAFRESL,2023,112.96018181818181,k$/MW,FreightTransportBattery electricity freightCharging StationFreightSlow2023
TO,2026,FRETRABELCSTACOM240V,2023,33.162372,k$/MW,FreightTransportBattery electricityCharging StationCommercial240V2023
