regions,tech,vintage,cost_invest,cost_invest_units,cost_invest_notes
TO,PASTRABELCSTARES240V,2036,568.0,k$/MW,PassengerTransportBattery electricityCharging StationResidential240V2023
TO,PASTRABELCSTARES120V,2036,528.1611111111115,k$/MW,PassengerTransportBattery electricityCharging StationResidential120V2023
TO,PUBTRABELCSTACOM120V,2036,473.33333333333303,k$/MW,PublicTransportBattery electricityCharging StationCommercial120V2035
TO,PUBTRABELCSTACOM240V,2036,568.0,k$/MW,PublicTransportBattery electricityCharging StationCommercial240V2023
TO,PUBTRABELCSTAPUB240V,2036,568.0,k$/MW,PublicTransportBattery electricityCharging StationPublic240V2023
TO,PUBTRABELCSTARES120V,2036,528.1611111111115,k$/MW,PublicTransportBattery electricityCharging StationResidential120V2023
TO,PUBTRABELCSTARES240V,2036,568.0,k$/MW,PublicTransportBattery electricityCharging StationResidential240V2023
TO,FRETRABELCFSTAFREFA,2036,553.066666666667,k$/MW,FreightTransportBattery electricity freightCharging StationFreightFast2023
TO,FRETRABELCFSTAFRESL,2036,408.54,k$/MW,FreightTransportBattery electricity freightCharging StationFreightSlow2023
TO,FRETRABELCSTACOM120V,2036,99.9999999999999,k$/MW,FreightTransportBattery electricityCharging StationCommercial120V2035
TO,FRETRABELCSTACOM240V,2036,120.0,k$/MW,FreightTransportBattery electricityCharging StationCommercial240V2023
TO,PUBTRABELCFSTAFREFA,2036,553.066666666667,k$/MW,PublicTransportBattery electricity freightCharging StationFreightFast2023
TO,PUBTRABELCFSTAFRESL,2036,408.54,k$/MW,PublicTransportBattery electricity freightCharging StationFreightSlow2023
TO,LDITRABELCSTACOM120V,2037,463.33333333333303,k$/MW,Long DistanceTransportBattery electricityCharging StationCommercial120V2035
TO,LDITRABELCSTACOM240V,2037,556.0,k$/MW,Long DistanceTransportBattery electricityCharging StationCommercial240V2023
TO,LDITRABELCSTAPUB240V,2037,556.0,k$/MW,Long DistanceTransportBattery electricityCharging StationPublic240V2023
TO,LDITRABELCSTARES120V,2037,517.0027777777782,k$/MW,Long DistanceTransportBattery electricityCharging StationResidential120V2023
TO,LDITRABELCSTARES240V,2037,556.0,k$/MW,Long DistanceTransportBattery electricityCharging StationResidential240V2023
TO,PASTRABELCSTACOM120V,2037,463.33333333333303,k$/MW,PassengerTransportBattery electricityCharging StationCommercial120V2035
TO,PASTRABELCSTACOM240V,2037,556.0,k$/MW,PassengerTransportBattery electricityCharging StationCommercial240V2023
TO,PASTRABELCSTAPUB240V,2037,556.0,k$/MW,PassengerTransportBattery electricityCharging StationPublic240V2023
TO,PASTRABELCSTARES240V,2037,556.0,k$/MW,PassengerTransportBattery electricityCharging StationResidential240V2023
TO,PASTRABELCSTARES120V,2037,517.0027777777782,k$/MW,PassengerTransportBattery electricityCharging StationResidential120V2023
TO,PUBTRABELCSTACOM120V,2037,463.33333333333303,k$/MW,PublicTransportBattery electricityCharging StationCommercial120V2035
TO,PUBTRABELCSTACOM240V,2037,556.0,k$/MW,PublicTransportBattery electricityCharging StationCommercial240V2023
TO,PUBTRABELCSTAPUB240V,2037,556.0,k$/MW,PublicTransportBattery electricityCharging StationPublic240V2023
TO,PUBTRABELCSTARES120V,2037,517.0027777777782,k$/MW,PublicTransportBattery electricityCharging StationResidential120V2023
TO,PUBTRABELCSTARES240V,2037,556.0,k$/MW,PublicTransportBattery electricityCharging StationResidential240V2023
TO,FRETRABELCFSTAFREFA,2037,553.066666666667,k$/MW,FreightTransportBattery electricity freightCharging StationFreightFast2023
TO,FRETRABELCFSTAFRESL,2037,408.54,k$/MW,FreightTransportBattery electricity freightCharging StationFreightSlow2023
TO,FRETRABELCSTACOM120V,2037,116.66666666666654,k$/MW,FreightTransportBattery electricityCharging StationCommercial120V2035
TO,FRETRABELCSTACOM240V,2037,140.0,k$/MW,FreightTransportBattery electricityCharging StationCommercial240V2023
TO,PUBTRABELCFSTAFREFA,2037,553.066666666667,k$/MW,PublicTransportBattery electricity freightCharging StationFreightFast2023
TO,PUBTRABELCFSTAFRESL,2037,408.54,k$/MW,PublicTransportBattery electricity freightCharging StationFreightSlow2023
TO,LDITRABELCSTACOM120V,2038,453.33333333333303,k$/MW,Long DistanceTransportBattery electricityCharging StationCommercial120V2035
TO,LDITRABELCSTACOM240V,2038,544.0,k$/MW,Long DistanceTransportBattery electricityCharging StationCommercial240V2023
TO,LDITRABELCSTAPUB240V,2038,544.0,k$/MW,Long DistanceTransportBattery electricityCharging StationPublic240V2023
TO,LDITRABELCSTARES120V,2038,505.8444444444449,k$/MW,Long DistanceTransportBattery electricityCharging StationResidential120V2023
TO,LDITRABELCSTARES240V,2038,544.0,k$/MW,Long DistanceTransportBattery electricityCharging StationResidential240V2023
TO,PASTRABELCSTACOM120V,2038,453.33333333333303,k$/MW,PassengerTransportBattery electricityCharging StationCommercial120V2035
TO,PASTRABELCSTACOM240V,2038,544.0,k$/MW,PassengerTransportBattery electricityCharging StationCommercial240V2023
TO,PASTRABELCSTAPUB240V,2038,544.0,k$/MW,PassengerTransportBattery electricityCharging StationPublic240V2023
TO,PASTRABELCSTARES240V,2038,544.0,k$/MW,PassengerTransportBattery electricityCharging StationResidential240V2023
TO,PASTRABELCSTARES120V,2038,505.8444444444449,k$/MW,PassengerTransportBattery electricityCharging StationResidential120V2023
TO,PUBTRABELCSTACOM120V,2038,453.33333333333303,k$/MW,PublicTransportBattery electricityCharging StationCommercial120V2035
TO,PUBTRABELCSTACOM240V,2038,544.0,k$/MW,PublicTransportBattery electricityCharging StationCommercial240V2023
TO,PUBTRABELCSTAPUB240V,2038,544.0,k$/MW,PublicTransportBattery electricityCharging StationPublic240V2023
TO,PUBTRABELCSTARES120V,2038,505.8444444444449,k$/MW,PublicTransportBattery electricityCharging StationResidential120V2023
TO,PUBTRABELCSTARES240V,2038,544.0,k$/MW,PublicTransportBattery electricityCharging StationResidential240V2023
TO,FRETRABELCFSTAFREFA,2038,553.066666666667,k$/MW,FreightTransportBattery electricity freightCharging StationFreightFast2023
TO,FRETRABELCFSTAFRESL,2038,408.54,k$/MW,FreightTransportBattery electricity freightCharging StationFreightSlow2023
TO,FRETRABELCSTACOM120V,2038,133.3333333333332,k$/MW,FreightTransportBattery electricityCharging StationCommercial120V2035
TO,FRETRABELCSTACOM240V,2038,160.0,k$/MW,FreightTransportBattery electricityCharging StationCommercial240V2023
TO,PUBTRABELCFSTAFREFA,2038,553.066666666667,k$/MW,PublicTransportBattery electricity freightCharging StationFreightFast2023
TO,PUBTRABELCFSTAFRESL,2038,408.54,k$/MW,PublicTransportBattery electricity freightCharging StationFreightSlow2023
TO,LDITRABELCSTACOM120V,2039,443.33333333333303,k$/MW,Long DistanceTransportBattery electricityCharging StationCommercial120V2035
TO,LDITRABELCSTACOM240V,2039,532.0,k$/MW,Long DistanceTransportBattery electricityCharging StationCommercial240V2023
TO,LDITRABELCSTAPUB240V,2039,532.0,k$/MW,Long DistanceTransportBattery electricityCharging StationPublic240V2023
TO,LDITRABELCSTARES120V,2039,494.6861111111116,k$/MW,Long DistanceTransportBattery electricityCharging StationResidential120V2023
TO,LDITRABELCSTARES240V,2039,532.0,k$/MW,Long DistanceTransportBattery electricityCharging StationResidential240V2023
TO,PASTRABELCSTACOM120V,2039,443.33333333333303,k$/MW,PassengerTransportBattery electricityCharging StationCommercial120V2035
TO,PASTRABELCSTACOM240V,2039,532.0,k$/MW,PassengerTransportBattery electricityCharging StationCommercial240V2023
TO,PASTRABELCSTAPUB240V,2039,532.0,k$/MW,PassengerTransportBattery electricityCharging StationPublic240V2023
TO,PASTRABELCSTARES240V,2039,532.0,k$/MW,PassengerTransportBattery electricityCharging StationResidential240V2023
TO,PASTRABELCSTARES120V,2039,494.6861111111116,k$/MW,PassengerTransportBattery electricityCharging StationResidential120V2023
TO,PUBTRABELCSTACOM120V,2039,443.33333333333303,k$/MW,PublicTransportBattery electricityCharging StationCommercial120V2035
TO,PUBTRABELCSTACOM240V,2039,532.0,k$/MW,PublicTransportBattery electricityCharging StationCommercial240V2023
TO,PUBTRABELCSTAPUB240V,2039,532.0,k$/MW,PublicTransportBattery electricityCharging StationPublic240V2023
TO,PUBTRABELCSTARES120V,2039,494.6861111111116,k$/MW,PublicTransportBattery electricityCharging StationResidential120V2023
TO,PUBTRABELCSTARES240V,2039,532.0,k$/MW,PublicTransportBattery electricityCharging StationResidential240V2023
TO,FRETRABELCFSTAFREFA,2039,553.066666666667,k$/MW,FreightTransportBattery electricity freightCharging StationFreightFast2023
TO,FRETRABELCFSTAFRESL,2039,408.54,k$/MW,FreightTransportBattery electricity freightCharging StationFreightSlow2023
TO,FRETRABELCSTACOM120V,2039,149.99999999999986,k$/MW,FreightTransportBattery electricityCharging StationCommercial120V2035
TO,FRETRABELCSTACOM240V,2039,180.0,k$/MW,FreightTransportBattery electricityCharging StationCommercial240V2023
TO,PUBTRABELCFSTAFREFA,2039,553.066666666667,k$/MW,PublicTransportBattery electricity freightCharging StationFreightFast2023
TO,PUBTRABELCFSTAFRESL,2039,408.54,k$/MW,PublicTransportBattery electricity freightCharging StationFreightSlow2023
TO,LDITRABELCSTACOM120V,2040,433.33333333333303,k$/MW,Long DistanceTransportBattery electricityCharging StationCommercial120V2035
TO,LDITRABELCSTACOM240V,2040,520.0,k$/MW,Long DistanceTransportBattery electricityCharging StationCommercial240V2023
TO,LDITRABELCSTAPUB240V,2040,520.0,k$/MW,Long DistanceTransportBattery electricityCharging StationPublic240V2023
TO,LDITRABELCSTARES120V,2040,483.5277777777783,k$/MW,Long DistanceTransportBattery electricityCharging StationResidential120V2023
TO,LDITRABELCSTARES240V,2040,520.0,k$/MW,Long DistanceTransportBattery electricityCharging StationResidential240V2023
TO,PASTRABELCSTACOM120V,2040,433.33333333333303,k$/MW,PassengerTransportBattery electricityCharging StationCommercial120V2035
TO,PASTRABELCSTACOM240V,2040,520.0,k$/MW,PassengerTransportBattery electricityCharging StationCommercial240V2023
TO,PASTRABELCSTAPUB240V,2040,520.0,k$/MW,PassengerTransportBattery electricityCharging StationPublic240V2023
TO,PASTRABELCSTARES240V,2040,520.0,k$/MW,PassengerTransportBattery electricityCharging StationResidential240V2023
TO,PASTRABELCSTARES120V,2040,483.5277777777783,k$/MW,PassengerTransportBattery electricityCharging StationResidential120V2023
TO,PUBTRABELCSTACOM120V,2040,433.33333333333303,k$/MW,PublicTransportBattery electricityCharging StationCommercial120V2035
TO,PUBTRABELCSTACOM240V,2040,520.0,k$/MW,PublicTransportBattery electricityCharging StationCommercial240V2023
TO,PUBTRABELCSTAPUB240V,2040,520.0,k$/MW,PublicTransportBattery electricityCharging StationPublic240V2023
TO,PUBTRABELCSTARES120V,2040,483.5277777777783,k$/MW,PublicTransportBattery electricityCharging StationResidential120V2023
TO,PUBTRABELCSTARES240V,2040,520.0,k$/MW,PublicTransportBattery electricityCharging StationResidential240V2023
TO,FRETRABELCFSTAFREFA,2040,553.066666666667,k$/MW,FreightTransportBattery electricity freightCharging StationFreightFast2023
TO,FRETRABELCFSTAFRESL,2040,408.54,k$/MW,FreightTransportBattery electricity freightCharging StationFreightSlow2023
TO,FRETRABELCSTACOM120V,2040,166.66666666666652,k$/MW,FreightTransportBattery electricityCharging StationCommercial120V2035
TO,FRETRABELCSTACOM240V,2040,200.0,k$/MW,FreightTransportBattery electricityCharging StationCommercial240V2023
TO,PUBTRABELCFSTAFREFA,2040,553.066666666667,k$/MW,PublicTransportBattery electricity freightCharging StationFreightFast2023
TO,PUBTRABELCFSTAFRESL,2040,408.54,k$/MW,PublicTransportBattery electricity freightCharging StationFreightSlow2023
TO,LDITRABELCSTACOM120V,2041,423.33333333333303,k$/MW,Long DistanceTransportBattery electricityCharging StationCommercial120V2035
TO,LDITRABELCSTACOM240V,2041,508.0,k$/MW,Long DistanceTransportBattery electricityCharging StationCommercial240V2023
TO,LDITRABELCSTAPUB240V,2041,508.0,k$/MW,Long DistanceTransportBattery electricityCharging StationPublic240V2023
TO,LDITRABELCSTARES120V,2041,472.3694444444449,k$/MW,Long DistanceTransportBattery electricityCharging StationResidential120V2023
TO,LDITRABELCSTARES240V,2041,508.0,k$/MW,Long DistanceTransportBattery electricityCharging StationResidential240V2023
TO,PASTRABELCSTACOM120V,2041,423.33333333333303,k$/MW,PassengerTransportBattery electricityCharging StationCommercial120V2035
TO,PASTRABELCSTACOM240V,2041,508.0,k$/MW,PassengerTransportBattery electricityCharging StationCommercial240V2023
TO,PASTRABELCSTAPUB240V,2041,508.0,k$/MW,PassengerTransportBattery electricityCharging StationPublic240V2023
TO,PASTRABELCSTARES240V,2041,508.0,k$/MW,PassengerTransportBattery electricityCharging StationResidential240V2023
TO,PASTRABELCSTARES120V,2041,472.3694444444449,k$/MW,PassengerTransportBattery electricityCharging StationResidential120V2023
TO,PUBTRABELCSTACOM120V,2041,423.33333333333303,k$/MW,PublicTransportBattery electricityCharging StationCommercial120V2035
TO,PUBTRABELCSTACOM240V,2041,508.0,k$/MW,PublicTransportBattery electricityCharging StationCommercial240V2023
TO,PUBTRABELCSTAPUB240V,2041,508.0,k$/MW,PublicTransportBattery electricityCharging StationPublic240V2023
TO,PUBTRABELCSTARES120V,2041,472.3694444444449,k$/MW,PublicTransportBattery electricityCharging StationResidential120V2023
TO,PUBTRABELCSTARES240V,2041,508.0,k$/MW,PublicTransportBattery electricityCharging StationResidential240V2023
TO,FRETRABELCFSTAFREFA,2041,553.066666666667,k$/MW,FreightTransportBattery electricity freightCharging StationFreightFast2023
TO,FRETRABELCFSTAFRESL,2041,408.54,k$/MW,FreightTransportBattery electricity freightCharging StationFreightSlow2023
TO,FRETRABELCSTACOM120V,2041,183.33333333333314,k$/MW,FreightTransportBattery electricityCharging StationCommercial120V2035
TO,FRETRABELCSTACOM240V,2041,220.0,k$/MW,FreightTransportBattery electricityCharging StationCommercial240V2023
TO,PUBTRABELCFSTAFREFA,2041,553.066666666667,k$/MW,PublicTransportBattery electricity freightCharging StationFreightFast2023
TO,PUBTRABELCFSTAFRESL,2041,408.54,k$/MW,PublicTransportBattery electricity freightCharging StationFreightSlow2023
TO,LDITRABELCSTACOM120V,2042,413.33333333333303,k$/MW,Long DistanceTransportBattery electricityCharging StationCommercial120V2035
TO,LDITRABELCSTACOM240V,2042,496.0,k$/MW,Long DistanceTransportBattery electricityCharging StationCommercial240V2023
TO,LDITRABELCSTAPUB240V,2042,496.0,k$/MW,Long DistanceTransportBattery electricityCharging StationPublic240V2023
TO,LDITRABELCSTARES120V,2042,461.21111111111156,k$/MW,Long DistanceTransportBattery electricityCharging StationResidential120V2023
TO,LDITRABELCSTARES240V,2042,496.0,k$/MW,Long DistanceTransportBattery electricityCharging StationResidential240V2023
TO,PASTRABELCSTACOM120V,2042,413.33333333333303,k$/MW,PassengerTransportBattery electricityCharging StationCommercial120V2035
TO,PASTRABELCSTACOM240V,2042,496.0,k$/MW,PassengerTransportBattery electricityCharging StationCommercial240V2023
TO,PASTRABELCSTAPUB240V,2042,496.0,k$/MW,PassengerTransportBattery electricityCharging StationPublic240V2023
TO,PASTRABELCSTARES240V,2042,496.0,k$/MW,PassengerTransportBattery electricityCharging StationResidential240V2023
TO,PASTRABELCSTARES120V,2042,461.21111111111156,k$/MW,PassengerTransportBattery electricityCharging StationResidential120V2023
TO,PUBTRABELCSTACOM120V,2042,413.33333333333303,k$/MW,PublicTransportBattery electricityCharging StationCommercial120V2035
TO,PUBTRABELCSTACOM240V,2042,496.0,k$/MW,PublicTransportBattery electricityCharging StationCommercial240V2023
TO,PUBTRABELCSTAPUB240V,2042,496.0,k$/MW,PublicTransportBattery electricityCharging StationPublic240V2023
TO,PUBTRABELCSTARES120V,2042,461.21111111111156,k$/MW,PublicTransportBattery electricityCharging StationResidential120V2023
TO,PUBTRABELCSTARES240V,2042,496.0,k$/MW,PublicTransportBattery electricityCharging StationResidential240V2023
TO,FRETRABELCFSTAFREFA,2042,553.066666666667,k$/MW,FreightTransportBattery electricity freightCharging StationFreightFast2023
TO,FRETRABELCFSTAFRESL,2042,408.54,k$/MW,FreightTransportBattery electricity freightCharging StationFreightSlow2023
TO,FRETRABELCSTACOM120V,2042,199.9999999999998,k$/MW,FreightTransportBattery electricityCharging StationCommercial120V2035
TO,FRETRABELCSTACOM240V,2042,240.0,k$/MW,FreightTransportBattery electricityCharging StationCommercial240V2023
TO,PUBTRABELCFSTAFREFA,2042,553.066666666667,k$/MW,PublicTransportBattery electricity freightCharging StationFreightFast2023
TO,PUBTRABELCFSTAFRESL,2042,408.54,k$/MW,PublicTransportBattery electricity freightCharging StationFreightSlow2023
TO,LDITRABELCSTACOM120V,2043,403.33333333333303,k$/MW,Long DistanceTransportBattery electricityCharging StationCommercial120V2035
TO,LDITRABELCSTACOM240V,2043,484.0,k$/MW,Long DistanceTransportBattery electricityCharging StationCommercial240V2023
TO,LDITRABELCSTAPUB240V,2043,484.0,k$/MW,Long DistanceTransportBattery electricityCharging StationPublic240V2023
TO,LDITRABELCSTARES120V,2043,450.05277777777826,k$/MW,Long DistanceTransportBattery electricityCharging StationResidential120V2023
TO,LDITRABELCSTARES240V,2043,484.0,k$/MW,Long DistanceTransportBattery electricityCharging StationResidential240V2023
TO,PASTRABELCSTACOM120V,2043,403.33333333333303,k$/MW,PassengerTransportBattery electricityCharging StationCommercial120V2035
TO,PASTRABELCSTACOM240V,2043,484.0,k$/MW,PassengerTransportBattery electricityCharging StationCommercial240V2023
TO,PASTRABELCSTAPUB240V,2043,484.0,k$/MW,PassengerTransportBattery electricityCharging StationPublic240V2023
TO,PASTRABELCSTARES240V,2043,484.0,k$/MW,PassengerTransportBattery electricityCharging StationResidential240V2023
TO,PASTRABELCSTARES120V,2043,450.05277777777826,k$/MW,PassengerTransportBattery electricityCharging StationResidential120V2023
TO,PUBTRABELCSTACOM120V,2043,403.33333333333303,k$/MW,PublicTransportBattery electricityCharging StationCommercial120V2035
TO,PUBTRABELCSTACOM240V,2043,484.0,k$/MW,PublicTransportBattery electricityCharging StationCommercial240V2023
TO,PUBTRABELCSTAPUB240V,2043,484.0,k$/MW,PublicTransportBattery electricityCharging StationPublic240V2023
TO,PUBTRABELCSTARES120V,2043,450.05277777777826,k$/MW,PublicTransportBattery electricityCharging StationResidential120V2023
TO,PUBTRABELCSTARES240V,2043,484.0,k$/MW,PublicTransportBattery electricityCharging StationResidential240V2023
TO,FRETRABELCFSTAFREFA,2043,553.066666666667,k$/MW,FreightTransportBattery electricity freightCharging StationFreightFast2023
TO,FRETRABELCFSTAFRESL,2043,408.54,k$/MW,FreightTransportBattery electricity freightCharging StationFreightSlow2023
TO,FRETRABELCSTACOM120V,2043,216.66666666666646,k$/MW,FreightTransportBattery electricityCharging StationCommercial120V2035
TO,FRETRABELCSTACOM240V,2043,260.0,k$/MW,FreightTransportBattery electricityCharging StationCommercial240V2023
TO,PUBTRABELCFSTAFREFA,2043,553.066666666667,k$/MW,PublicTransportBattery electricity freightCharging StationFreightFast2023
TO,PUBTRABELCFSTAFRESL,2043,408.54,k$/MW,PublicTransportBattery electricity freightCharging StationFreightSlow2023
TO,LDITRABELCSTACOM120V,2044,393.33333333333303,k$/MW,Long DistanceTransportBattery electricityCharging StationCommercial120V2035
TO,LDITRABELCSTACOM240V,2044,472.0,k$/MW,Long DistanceTransportBattery electricityCharging StationCommercial240V2023
TO,LDITRABELCSTAPUB240V,2044,472.0,k$/MW,Long DistanceTransportBattery electricityCharging StationPublic240V2023
TO,LDITRABELCSTARES120V,2044,438.89444444444496,k$/MW,Long DistanceTransportBattery electricityCharging StationResidential120V2023
TO,LDITRABELCSTARES240V,2044,472.0,k$/MW,Long DistanceTransportBattery electricityCharging StationResidential240V2023
TO,PASTRABELCSTACOM120V,2044,393.33333333333303,k$/MW,PassengerTransportBattery electricityCharging StationCommercial120V2035
TO,PASTRABELCSTACOM240V,2044,472.0,k$/MW,PassengerTransportBattery electricityCharging StationCommercial240V2023
TO,PASTRABELCSTAPUB240V,2044,472.0,k$/MW,PassengerTransportBattery electricityCharging StationPublic240V2023
TO,PASTRABELCSTARES240V,2044,472.0,k$/MW,PassengerTransportBattery electricityCharging StationResidential240V2023
TO,PASTRABELCSTARES120V,2044,438.89444444444496,k$/MW,PassengerTransportBattery electricityCharging StationResidential120V2023
TO,PUBTRABELCSTACOM120V,2044,393.33333333333303,k$/MW,PublicTransportBattery electricityCharging StationCommercial120V2035
TO,PUBTRABELCSTACOM240V,2044,472.0,k$/MW,PublicTransportBattery electricityCharging StationCommercial240V2023
TO,PUBTRABELCSTAPUB240V,2044,472.0,k$/MW,PublicTransportBattery electricityCharging StationPublic240V2023
TO,PUBTRABELCSTARES120V,2044,438.89444444444496,k$/MW,PublicTransportBattery electricityCharging StationResidential120V2023
TO,PUBTRABELCSTARES240V,2044,472.0,k$/MW,PublicTransportBattery electricityCharging StationResidential240V2023
TO,FRETRABELCFSTAFREFA,2044,553.066666666667,k$/MW,FreightTransportBattery electricity freightCharging StationFreightFast2023
TO,FRETRABELCFSTAFRESL,2044,408.54,k$/MW,FreightTransportBattery electricity freightCharging StationFreightSlow2023
TO,FRETRABELCSTACOM120V,2044,233.3333333333331,k$/MW,FreightTransportBattery electricityCharging StationCommercial120V2035
TO,FRETRABELCSTACOM240V,2044,280.0,k$/MW,FreightTransportBattery electricityCharging StationCommercial240V2023
TO,PUBTRABELCFSTAFREFA,2044,553.066666666667,k$/MW,PublicTransportBattery electricity freightCharging StationFreightFast2023
TO,PUBTRABELCFSTAFRESL,2044,408.54,k$/MW,PublicTransportBattery electricity freightCharging StationFreightSlow2023
TO,LDITRABELCSTACOM120V,2045,383.33333333333303,k$/MW,Long DistanceTransportBattery electricityCharging StationCommercial120V2035
TO,LDITRABELCSTACOM240V,2045,460.0,k$/MW,Long DistanceTransportBattery electricityCharging StationCommercial240V2023
TO,LDITRABELCSTAPUB240V,2045,460.0,k$/MW,Long DistanceTransportBattery electricityCharging StationPublic240V2023
TO,LDITRABELCSTARES120V,2045,427.73611111111165,k$/MW,Long DistanceTransportBattery electricityCharging StationResidential120V2023
TO,LDITRABELCSTARES240V,2045,460.0,k$/MW,Long DistanceTransportBattery electricityCharging StationResidential240V2023
TO,PASTRABELCSTACOM120V,2045,383.33333333333303,k$/MW,PassengerTransportBattery electricityCharging StationCommercial120V2035
TO,PASTRABELCSTACOM240V,2045,460.0,k$/MW,PassengerTransportBattery electricityCharging StationCommercial240V2023
TO,PASTRABELCSTAPUB240V,2045,460.0,k$/MW,PassengerTransportBattery electricityCharging StationPublic240V2023
TO,PASTRABELCSTARES240V,2045,460.0,k$/MW,PassengerTransportBattery electricityCharging StationResidential240V2023
TO,PASTRABELCSTARES120V,2045,427.73611111111165,k$/MW,PassengerTransportBattery electricityCharging StationResidential120V2023
TO,PUBTRABELCSTACOM120V,2045,383.33333333333303,k$/MW,PublicTransportBattery electricityCharging StationCommercial120V2035
TO,PUBTRABELCSTACOM240V,2045,460.0,k$/MW,PublicTransportBattery electricityCharging StationCommercial240V2023
TO,PUBTRABELCSTAPUB240V,2045,460.0,k$/MW,PublicTransportBattery electricityCharging StationPublic240V2023
TO,PUBTRABELCSTARES120V,2045,427.73611111111165,k$/MW,PublicTransportBattery electricityCharging StationResidential120V2023
TO,PUBTRABELCSTARES240V,2045,460.0,k$/MW,PublicTransportBattery electricityCharging StationResidential240V2023
TO,FRETRABELCFSTAFREFA,2045,553.066666666667,k$/MW,FreightTransportBattery electricity freightCharging StationFreightFast2023
TO,FRETRABELCFSTAFRESL,2045,408.54,k$/MW,FreightTransportBattery electricity freightCharging StationFreightSlow2023
TO,FRETRABELCSTACOM120V,2045,249.99999999999974,k$/MW,FreightTransportBattery electricityCharging StationCommercial120V2035
TO,FRETRABELCSTACOM240V,2045,300.0,k$/MW,FreightTransportBattery electricityCharging StationCommercial240V2023
TO,PUBTRABELCFSTAFREFA,2045,553.066666666667,k$/MW,PublicTransportBattery electricity freightCharging StationFreightFast2023
TO,PUBTRABELCFSTAFRESL,2045,408.54,k$/MW,PublicTransportBattery electricity freightCharging StationFreightSlow2023
TO,LDITRABELCSTACOM120V,2046,373.33333333333303,k$/MW,Long DistanceTransportBattery electricityCharging StationCommercial120V2035
TO,LDITRABELCSTACOM240V,2046,448.0,k$/MW,Long DistanceTransportBattery electricityCharging StationCommercial240V2023
TO,LDITRABELCSTAPUB240V,2046,448.0,k$/MW,Long DistanceTransportBattery electricityCharging StationPublic240V2023
TO,LDITRABELCSTARES120V,2046,416.57777777777835,k$/MW,Long DistanceTransportBattery electricityCharging StationResidential120V2023
TO,LDITRABELCSTARES240V,2046,448.0,k$/MW,Long DistanceTransportBattery electricityCharging StationResidential240V2023
TO,PASTRABELCSTACOM120V,2046,373.33333333333303,k$/MW,PassengerTransportBattery electricityCharging StationCommercial120V2035
TO,PASTRABELCSTACOM240V,2046,448.0,k$/MW,PassengerTransportBattery electricityCharging StationCommercial240V2023
TO,PASTRABELCSTAPUB240V,2046,448.0,k$/MW,PassengerTransportBattery electricityCharging StationPublic240V2023
TO,PASTRABELCSTARES240V,2046,448.0,k$/MW,PassengerTransportBattery electricityCharging StationResidential240V2023
TO,PASTRABELCSTARES120V,2046,416.57777777777835,k$/MW,PassengerTransportBattery electricityCharging StationResidential120V2023
TO,PUBTRABELCSTACOM120V,2046,373.33333333333303,k$/MW,PublicTransportBattery electricityCharging StationCommercial120V2035
TO,PUBTRABELCSTACOM240V,2046,448.0,k$/MW,PublicTransportBattery electricityCharging StationCommercial240V2023
TO,PUBTRABELCSTAPUB240V,2046,448.0,k$/MW,PublicTransportBattery electricityCharging StationPublic240V2023
TO,PUBTRABELCSTARES120V,2046,416.57777777777835,k$/MW,PublicTransportBattery electricityCharging StationResidential120V2023
TO,PUBTRABELCSTARES240V,2046,448.0,k$/MW,PublicTransportBattery electricityCharging StationResidential240V2023
TO,FRETRABELCFSTAFREFA,2046,553.066666666667,k$/MW,FreightTransportBattery electricity freightCharging StationFreightFast2023
TO,FRETRABELCFSTAFRESL,2046,408.54,k$/MW,FreightTransportBattery electricity freightCharging StationFreightSlow2023
TO,FRETRABELCSTACOM120V,2046,266.6666666666664,k$/MW,FreightTransportBattery electricityCharging StationCommercial120V2035
TO,FRETRABELCSTACOM240V,2046,320.0,k$/MW,FreightTransportBattery electricityCharging StationCommercial240V2023
TO,PUBTRABELCFSTAFREFA,2046,553.066666666667,k$/MW,PublicTransportBattery electricity freightCharging StationFreightFast2023
TO,PUBTRABELCFSTAFRESL,2046,408.54,k$/MW,PublicTransportBattery electricity freightCharging StationFreightSlow2023
TO,LDITRABELCSTACOM120V,2047,363.33333333333303,k$/MW,Long DistanceTransportBattery electricityCharging StationCommercial120V2035
TO,LDITRABELCSTACOM240V,2047,436.0,k$/MW,Long DistanceTransportBattery electricityCharging StationCommercial240V2023
TO,LDITRABELCSTAPUB240V,2047,436.0,k$/MW,Long DistanceTransportBattery electricityCharging StationPublic240V2023
TO,LDITRABELCSTARES120V,2047,405.419444444445,k$/MW,Long DistanceTransportBattery electricityCharging StationResidential120V2023
TO,LDITRABELCSTARES240V,2047,436.0,k$/MW,Long DistanceTransportBattery electricityCharging StationResidential240V2023
TO,PASTRABELCSTACOM120V,2047,363.33333333333303,k$/MW,PassengerTransportBattery electricityCharging StationCommercial120V2035
TO,PASTRABELCSTACOM240V,2047,436.0,k$/MW,PassengerTransportBattery electricityCharging StationCommercial240V2023
TO,PASTRABELCSTAPUB240V,2047,436.0,k$/MW,PassengerTransportBattery electricityCharging StationPublic240V2023
TO,PASTRABELCSTARES240V,2047,436.0,k$/MW,PassengerTransportBattery electricityCharging StationResidential240V2023
TO,PASTRABELCSTARES120V,2047,405.419444444445,k$/MW,PassengerTransportBattery electricityCharging StationResidential120V2023
