PUB,TRA,,,,ROA,TRU,HET,THC,,CONV,DSL,,EX,PUBTRATHCROATRUHETCONVDSL_EX,PublicTransportationToronto Housing CompanyRoadTruckHeavy TrucksConventionnalDiesel,PUBTRA,kunits,Mvkt
PUB,TRA,,,,ROA,TRU,HET,THC,,CONV,RDSL,,EX,PUBTRATHCROATRUHETCONVRDSL_EX,PublicTransportationToronto Housing CompanyRoadTruckHeavy TrucksConventionnalRenewable Diesel,PUBTRA,kunits,Mvkt
PUB,TRA,,,,ROA,TRU,LGT,THC,,CONV,DSL,,EX,PUBTRATHCROATRULGTCONVDSL_EX,PublicTransportationToronto Housing CompanyRoadTruckPassenger Light TrucksConventionnalDiesel,PUBTRA,kunits,Mvkt
PUB,TRA,,,,ROA,TRU,LGT,THC,,CONV,RDSL,,EX,PUBTRATHCROATRULGTCONVRDSL_EX,PublicTransportationToronto Housing CompanyRoadTruckPassenger Light TrucksConventionnalRenewable Diesel,PUBTRA,kunits,Mvkt
PUB,TRA,,,,ROA,TRU,LGT,THC,,CONV,GAS,,EX,PUBTRATHCROATRULGTCONVGAS_EX,PublicTransportationToronto Housing CompanyRoadTruckPassenger Light TrucksConventionnalGasoline,PUBTRA,kunits,Mvkt
PUB,TRA,,,,ROA,TRU,MET,THC,,CONV,DSL,,EX,PUBTRATHCROATRUMETCONVDSL_EX,PublicTransportationToronto Housing CompanyRoadTruckMedium TrucksConventionnalDiesel,PUBTRA,kunits,Mvkt
PUB,TRA,,,,ROA,TRU,MET,THC,,CONV,RDSL,,EX,PUBTRATHCROATRUMETCONVRDSL_EX,PublicTransportationToronto Housing CompanyRoadTruckMedium TrucksConventionnalRenewable Diesel,PUBTRA,kunits,Mvkt
PUB,TRA,,,,ROA,TRU,MET,THC,,CONV,GAS,,EX,PUBTRATHCROATRUMETCONVGAS_EX,PublicTransportationToronto Housing CompanyRoadTruckMedium TrucksConventionnalGasoline,PUBTRA,kunits,Mvkt
PUB,TRA,,,,ROA,BUS,URB,FLE,16,CONV,DSL,___,NEW,PUBTRAFLEROABUSURBCONVDSL____16,PublicTransportationFleet ServicesRoadInter-city BusesUrban Bus ConventionnalDiesel2016,PUBTRA,kunits,Mvkt
PUB,TRA,,,,ROA,CAR,___,FLE,23,BEV320,BELC,___,NEW,PUBTRAFLEROACAR___BEV320BELC____23,PublicTransportationFleet ServicesRoadCars320VElectricityBattery Electric Vehicle2023,PUBTRA,kunits,Mvkt
PUB,TRA,,,,ROA,CAR,___,FLE,23,BEV480,BELC,___,NEW,PUBTRAFLEROACAR___BEV480BELC____23,PublicTransportationFleet ServicesRoadCars480VElectricityBattery Electric Vehicle2023,PUBTRA,kunits,Mvkt
PUB,TRA,,,,ROA,CAR,___,FLE,23,BEV640,BELC,___,NEW,PUBTRAFLEROACAR___BEV640BELC____23,PublicTransportationFleet ServicesRoadCars640VElectricityBattery Electric Vehicle2023,PUBTRA,kunits,Mvkt
PUB,TRA,,,,ROA,CAR,___,FLE,23,CELL,HH2,___,NEW,PUBTRAFLEROACAR___CELLHH2____23,PublicTransportationFleet ServicesRoadCarsFuel Cell VehicleHydrogen2023,PUBTRA,kunits,Mvkt
PUB,TRA,,,,ROA,CAR,___,FLE,16,CONV,DSL,___,NEW,PUBTRAFLEROACAR___CONVDSL____16,PublicTransportationFleet ServicesRoadCarsConventionnalDiesel2016,PUBTRA,kunits,Mvkt
PUB,TRA,,,,ROA,CAR,___,FLE,23,CONV,DSL,___,NEW,PUBTRAFLEROACAR___CONVDSL____23,PublicTransportationFleet ServicesRoadCarsConventionnalDiesel2023,PUBTRA,kunits,Mvkt
PUB,TRA,,,,ROA,CAR,___,FLE,16,CONV,GAS,___,NEW,PUBTRAFLEROACAR___CONVGAS____16,PublicTransportationFleet ServicesRoadCarsConventionnalGasoline2016,PUBTRA,kunits,Mvkt
PUB,TRA,,,,ROA,CAR,___,FLE,23,CONV,GAS,___,NEW,PUBTRAFLEROACAR___CONVGAS____23,PublicTransportationFleet ServicesRoadCarsConventionnalGasoline2023,PUBTRA,kunits,Mvkt
PUB,TRA,,,,ROA,CAR,___,FLE,23,CONV,NGA,___,NEW,PUBTRAFLEROACAR___CONVNGA____23,PublicTransportationFleet ServicesRoadCarsConventionnalNatural Gas2023,PUBTRA,kunits,Mvkt
PUB,TRA,,,,ROA,CAR,___,FLE,23,CONV,NGA,BIF,NEW,PUBTRAFLEROACAR___CONVNGABIF_23,PublicTransportationFleet ServicesRoadCarsConventionnalNatural GasBi Fuel2023,PUBTRA,kunits,Mvkt
PUB,TRA,,,,ROA,CAR,___,FLE,23,CONV,PRO,___,NEW,PUBTRAFLEROACAR___CONVPRO____23,PublicTransportationFleet ServicesRoadCarsConventionnalPropane2023,PUBTRA,kunits,Mvkt
PUB,TRA,,,,ROA,CAR,___,FLE,23,CONV,PRO,BIF,NEW,PUBTRAFLEROACAR___CONVPROBIF_23,PublicTransportationFleet ServicesRoadCarsConventionnalPropaneBi Fuel2023,PUBTRA,kunits,Mvkt
PUB,TRA,,,,ROA,CAR,___,FLE,23,CONV,RDSL,___,NEW,PUBTRAFLEROACAR___CONVRDSL____23,PublicTransportationFleet ServicesRoadCarsConventionnalRenewable Diesel2023,PUBTRA,kunits,Mvkt
PUB,TRA,,,,ROA,CAR,___,FLE,23,HYB,DSL,___,NEW,PUBTRAFLEROACAR___HYBDSL____23,PublicTransportationFleet ServicesRoadCarsHybridDiesel2023,PUBTRA,kunits,Mvkt
PUB,TRA,,,,ROA,CAR,___,FLE,23,HYB,GAS,___,NEW,PUBTRAFLEROACAR___HYBGAS____23,PublicTransportationFleet ServicesRoadCarsHybridGasoline2023,PUBTRA,kunits,Mvkt
PUB,TRA,,,,ROA,CAR,___,FLE,23,HYB,RDSL,___,NEW,PUBTRAFLEROACAR___HYBRDSL____23,PublicTransportationFleet ServicesRoadCarsHybridRenewable Diesel2023,PUBTRA,kunits,Mvkt
