regions,tech,group_name,act_fraction,tech_desc
TO,PUBBDGMUNNewSHPLT1500WSTDELC_23,NZ50-BDG-9-PUBBDGMUN-TEDI-T2,1,
TO,PUBBDGMUNNewSHPLT500WSTDELC_23,NZ50-BDG-9-PUBBDGMUN-TEDI-T2,1,
TO,PUBBDGPSINewSH_________DHE_16,NZ50-BDG-9-PUBBDGPSI-TEDI-T2,1,
TO,PUBBDGPSINewSHFUR___ESRNGA_23,NZ50-BDG-9-PUBBDGPSI-TEDI-T2,1,
TO,PUBBDGPSINewSHFUR___ESRPRO_23,NZ50-BDG-9-PUBBDGPSI-TEDI-T2,1,
TO,PUBBDGPSINewSHFUR___HIGHFO_23,NZ50-BDG-9-PUBBDGPSI-TEDI-T2,1,
TO,PUBBDGPSINewSHFUR___HIGLFO_23,NZ50-BDG-9-PUBBDGPSI-TEDI-T2,1,
TO,PUBBDGPSINewSHFUR___HIGNGA_16,NZ50-BDG-9-PUBBDGPSI-TEDI-T2,1,
TO,PUBBDGPSINewSHFUR___HIGNGA_23,NZ50-BDG-9-PUBBDGPSI-TEDI-T2,1,
TO,PUBBDGPSINewSHFUR___HIGPRO_23,NZ50-BDG-9-PUBBDGPSI-TEDI-T2,1,
TO,PUBBDGPSINewSHFUR___STDELC_16,NZ50-BDG-9-PUBBDGPSI-TEDI-T2,1,
TO,PUBBDGPSINewSHFUR___STDELC_23,NZ50-BDG-9-PUBBDGPSI-TEDI-T2,1,
TO,PUBBDGPSINewSHFUR___STDHFO_16,NZ50-BDG-9-PUBBDGPSI-TEDI-T2,1,
TO,PUBBDGPSINewSHFUR___STDHFO_23,NZ50-BDG-9-PUBBDGPSI-TEDI-T2,1,
TO,PUBBDGPSINewSHFUR___STDKER_16,NZ50-BDG-9-PUBBDGPSI-TEDI-T2,1,
TO,PUBBDGPSINewSHFUR___STDKER_23,NZ50-BDG-9-PUBBDGPSI-TEDI-T2,1,
TO,PUBBDGPSINewSHFUR___STDLFO_16,NZ50-BDG-9-PUBBDGPSI-TEDI-T2,1,
TO,PUBBDGPSINewSHFUR___STDLFO_23,NZ50-BDG-9-PUBBDGPSI-TEDI-T2,1,
TO,PUBBDGPSINewSHFUR___STDNGA_16,NZ50-BDG-9-PUBBDGPSI-TEDI-T2,1,
TO,PUBBDGPSINewSHFUR___STDNGA_23,NZ50-BDG-9-PUBBDGPSI-TEDI-T2,1,
TO,PUBBDGPSINewSHFUR___STDPRO_16,NZ50-BDG-9-PUBBDGPSI-TEDI-T2,1,
TO,PUBBDGPSINewSHFUR___STDPRO_23,NZ50-BDG-9-PUBBDGPSI-TEDI-T2,1,
TO,PUBBDGPSINewSHFURLARSTDHH2_23,NZ50-BDG-9-PUBBDGPSI-TEDI-T2,1,
TO,PUBBDGPSINewSHFURMEDSTDHH2_23,NZ50-BDG-9-PUBBDGPSI-TEDI-T2,1,
TO,PUBBDGPSINewSHFURSMASTDHH2_23,NZ50-BDG-9-PUBBDGPSI-TEDI-T2,1,
TO,PUBBDGPSINewSHHEP___ESRELC_23,NZ50-BDG-9-PUBBDGPSI-TEDI-T2,1,
TO,PUBBDGPSINewSHHEP___ESRGEO_23,NZ50-BDG-9-PUBBDGPSI-TEDI-T2,1,
TO,PUBBDGPSINewSHHEP___HIGELC_23,NZ50-BDG-9-PUBBDGPSI-TEDI-T2,1,
TO,PUBBDGPSINewSHHEP___HIGGEO_23,NZ50-BDG-9-PUBBDGPSI-TEDI-T2,1,
TO,PUBBDGPSINewSHHEP___STDELC_16,NZ50-BDG-9-PUBBDGPSI-TEDI-T2,1,
TO,PUBBDGPSINewSHHEP___STDELC_23,NZ50-BDG-9-PUBBDGPSI-TEDI-T2,1,
TO,PUBBDGPSINewSHHEP___STDGEO_23,NZ50-BDG-9-PUBBDGPSI-TEDI-T2,1,
TO,PUBBDGPSINewSHHEP___STDNGA_23,NZ50-BDG-9-PUBBDGPSI-TEDI-T2,1,
TO,PUBBDGPSINewSHPLT___STDELC_16,NZ50-BDG-9-PUBBDGPSI-TEDI-T2,1,
TO,PUBBDGPSINewSHPLT1000WSTDELC_23,NZ50-BDG-9-PUBBDGPSI-TEDI-T2,1,
TO,PUBBDGPSINewSHPLT1500WSTDELC_23,NZ50-BDG-9-PUBBDGPSI-TEDI-T2,1,
TO,PUBBDGPSINewSHPLT500WSTDELC_23,NZ50-BDG-9-PUBBDGPSI-TEDI-T2,1,
TO,PUBBDGSBDNewSH_________DHE_16,NZ50-BDG-9-PUBBDGSBD-TEDI-T2,1,
TO,PUBBDGSBDNewSHFUR___ESRNGA_23,NZ50-BDG-9-PUBBDGSBD-TEDI-T2,1,
TO,PUBBDGSBDNewSHFUR___ESRPRO_23,NZ50-BDG-9-PUBBDGSBD-TEDI-T2,1,
TO,PUBBDGSBDNewSHFUR___HIGHFO_23,NZ50-BDG-9-PUBBDGSBD-TEDI-T2,1,
TO,PUBBDGSBDNewSHFUR___HIGLFO_23,NZ50-BDG-9-PUBBDGSBD-TEDI-T2,1,
