"Energy consumed for building sector, and per end use (TJ)"
t_periods,Fuel,Sub,EndUse,VFlow_In
2020,Electricity,Commercial,Water Heating,145.9112550964206
2020,Electricity,Industry,Industrial Processes,2677.8572875124414
2020,Electricity,Industry,Lighting,652.5425665882159
2020,Electricity,Industry,Space Cooling,368.29677351894827
2020,Electricity,Industry,Space Heating,759.0587362309592
2020,Electricity,Industry,Water Heating,1012.2792845373613
2020,Electricity,Public,Auxiliary Equipment,2057.0762582865545
2020,Electricity,Public,Auxiliary Motors,533.5388798185511
2020,Electricity,Public,Lighting,1997.973468356934
2020,Electricity,Public,Space Cooling,1256.9079474753942
2020,Electricity,Public,Space Heating,792.328712424238
2020,Electricity,Public,Water Heating,32.725794668642
2020,Electricity,Residential,Other Appliances,3754.0800598409933
2020,Electricity,Residential,Clothe Dryer,2061.7128218053444
2020,Electricity,Residential,Clothe Washer,114.08675574688833
2020,Electricity,Residential,Dish Washer,143.28550357172062
2020,Electricity,Residential,Freezer,524.3701325445977
2020,Electricity,Residential,Lighting,2502.4975475559913
2020,Electricity,Residential,Range,1918.5800573436743
2020,Electricity,Residential,Refrigerator,1614.8894737337228
2020,Electricity,Residential,Space Cooling,3361.9514246764566
2020,Electricity,Residential,Space Heating,4674.2195138147545
2020,Electricity,Residential,Water Heating,764.865467789848
2020,Heavy Fuel Oil,Commercial,Space Heating,7.979189209040036
2020,Heavy Fuel Oil,Commercial,Water Heating,44.305974587952
2020,Heavy Fuel Oil,Industry,Industrial Processes,42.77243698370613
2020,Heavy Fuel Oil,Industry,Space Heating,25.471852920384435
2020,Heavy Fuel Oil,Industry,Water Heating,60.9443265782408
2020,Heavy Fuel Oil,Public,Space Heating,0.0058594683852873555
2020,Heavy Fuel Oil,Public,Water Heating,2.2166327563937043
2020,Hydrogen,Residential,Space Heating,1.8933031778887808
2020,Hydrogen,Residential,Water Heating,1.1391975462564414
2020,Kerosene,Commercial,Space Heating,7.978235658714828
2020,Kerosene,Commercial,Water Heating,44.308941885038486
2020,Kerosene,Public,Space Heating,0.005859413080818642
2020,Kerosene,Public,Water Heating,2.2167812817369863
2020,Kerosene,Residential,Space Heating,0.8097743640593231
2020,Kerosene,Residential,Water Heating,373.56923156365247
2020,Light Fuel Oil,Commercial,Space Heating,200.8740200838733
2020,Light Fuel Oil,Commercial,Water Heating,250.35634069904881
2020,Light Fuel Oil,Industry,Industrial Processes,480.89267873858944
2020,Light Fuel Oil,Industry,Space Heating,24.85990163364195
2020,Light Fuel Oil,Industry,Water Heating,44.47423120740555
2020,Light Fuel Oil,Public,Space Heating,345.5118350130778
2020,Light Fuel Oil,Public,Water Heating,65.88313353144926
2020,Light Fuel Oil,Residential,Space Heating,944.6906185979678
2020,Light Fuel Oil,Residential,Water Heating,416.11160303759937
2020,Mix Energy,Industry,Industrial Processes,15334.75031482308
2020,Natural Gas,Commercial,Auxiliary Equipment,2609.9435319896925
2020,Natural Gas,Commercial,Space Cooling,118.79501006218098
2020,Natural Gas,Commercial,Space Heating,36299.29992542368
2020,Natural Gas,Commercial,Water Heating,5841.881749099396
2020,Natural Gas,Industry,Industrial Processes,11711.045290595343
2020,Natural Gas,Industry,Space Cooling,30.347157961805586
2020,Natural Gas,Industry,Space Heating,734.7496453055119
2020,Natural Gas,Industry,Water Heating,2883.5496815552087
2020,Natural Gas,Public,Auxiliary Equipment,363.35176607769824
2020,Natural Gas,Public,Space Cooling,153.79930985620467
2020,Natural Gas,Public,Space Heating,7366.652656329739
2020,Natural Gas,Public,Water Heating,917.3221158837957
2020,Natural Gas,Residential,Clothe Dryer,92.56146908466174
2020,Natural Gas,Residential,Range,94.18378601372495
2020,Natural Gas,Residential,Space Heating,58230.931802808314
2020,Natural Gas,Residential,Water Heating,18180.8147137219
2020,Pet Coke,Industry,Industrial Processes,238.05141940553827
2020,Propane,Commercial,Auxiliary Equipment,1966.9052941714704
2020,Propane,Commercial,Space Heating,1137.5700566120636
2020,Propane,Commercial,Water Heating,123.2180943036187
2020,Propane,Industry,Space Heating,21.962023783579045
2020,Propane,Industry,Water Heating,96.71979436019659
2020,Propane,Public,Auxiliary Equipment,0.027744624059579517
2020,Propane,Public,Space Heating,0.0061882042765746105
2020,Propane,Residential,Space Heating,1.0134867558924703
2020,Propane,Residential,Water Heating,601.317784117929
2020,Synthetic Gas,Commercial,Auxiliary Equipment,5.143304768918251
2020,Synthetic Gas,Commercial,Space Cooling,2.3980063792516306
2020,Synthetic Gas,Commercial,Space Heating,11.365434627559733
2020,Synthetic Gas,Commercial,Water Heating,7.5219250140520195
2020,Synthetic Gas,Public,Auxiliary Equipment,1.3320446522948437
2020,Synthetic Gas,Public,Space Cooling,1.9536012429804614
2020,Synthetic Gas,Public,Space Heating,2.8514918923286885
2020,Synthetic Gas,Public,Water Heating,3.1105582578235342
2020,Synthetic Gas,Residential,Space Heating,5.231850863537964
2020,Synthetic Gas,Residential,Water Heating,3.118693966585909
2021,Biomass,Industry,Industrial Processes,85.6909910369955
2021,Biomass,Residential,Space Heating,217.3420771969043
2021,Biomass,Residential,Water Heating,616.4865465913642
2021,Bio Methane,Commercial,Auxiliary Equipment,106.03354793843273
2021,Bio Methane,Commercial,Space Cooling,24.259445313367603
2021,Bio Methane,Commercial,Space Heating,301.23594836677984
2021,Bio Methane,Commercial,Water Heating,200.64125695603312
2021,Bio Methane,Public,Auxiliary Equipment,29.698235075997207
2021,Bio Methane,Public,Space Cooling,32.23968449639346
2021,Bio Methane,Public,Space Heating,84.71116394066594
2021,Bio Methane,Public,Water Heating,76.35703162713034
2021,Bio Methane,Residential,Space Heating,157.50167157458876
2021,Bio Methane,Residential,Water Heating,121.98168679115948
2021,Wood Pellet,Residential,Space Heating,1.1076635825511758
2021,Wood Pellet,Residential,Water Heating,634.351062324922
2021,Coal,Industry,Industrial Processes,98.65287454440082
2021,District Cooling,Commercial,Space Cooling,1261.7368162332375
2021,District Cooling,Public,Space Cooling,280.02424826010605
2021,District Cooling,Residential,Space Cooling,88.57206687176385
2021,District Heating,Commercial,Space Heating,3571.0314437210177
2021,District Heating,Commercial,Water Heating,632.783716634158
2021,District Heating,Public,Space Heating,1518.4155331855286
2021,District Heating,Public,Water Heating,318.73502846094465
2021,District Heating,Residential,Space Heating,103.96007552404453
2021,District Heating,Residential,Water Heating,924.1427147061768
2021,Electricity,Commercial,Auxiliary Equipment,17735.912472493317
2021,Electricity,Commercial,Auxiliary Motors,2276.1778484455763
2021,Electricity,Commercial,Lighting,30699.768759975348
2021,Electricity,Commercial,Space Cooling,2984.384734594891
2021,Electricity,Commercial,Space Heating,2124.6866857136342
2021,Electricity,Commercial,Street Lighting,508.2854690774529
2021,Electricity,Commercial,Water Heating,128.96502995886297
2021,Electricity,Industry,Industrial Processes,2680.9501017778266
2021,Electricity,Industry,Lighting,653.2962262280832
2021,Electricity,Industry,Space Cooling,368.72214103963887
2021,Electricity,Industry,Space Heating,759.9354176354459
2021,Electricity,Industry,Water Heating,1013.4484251882994
2021,Electricity,Public,Auxiliary Equipment,2067.5932543457698
2021,Electricity,Public,Auxiliary Motors,536.5372781838239
2021,Electricity,Public,Lighting,2009.0575694130575
2021,Electricity,Public,Space Cooling,1262.2219121461799
2021,Electricity,Public,Space Heating,796.8182998700406
2021,Electricity,Public,Water Heating,33.34484750778976
2021,Electricity,Residential,Other Appliances,3785.1772573834755
2021,Electricity,Residential,Clothe Dryer,2078.310070470899
2021,Electricity,Residential,Clothe Washer,114.89980474343336
2021,Electricity,Residential,Dish Washer,144.37210857140352
2021,Electricity,Residential,Freezer,527.2296540090653
2021,Electricity,Residential,Lighting,2516.1824134778767
2021,Electricity,Residential,Range,1931.3818911743847
2021,Electricity,Residential,Refrigerator,1624.1135570636295
2021,Electricity,Residential,Space Cooling,3386.562317271586
2021,Electricity,Residential,Space Heating,4786.5640931976795
2021,Electricity,Residential,Water Heating,771.2046134120205
2021,Heavy Fuel Oil,Commercial,Space Heating,8.917099919528537
2021,Heavy Fuel Oil,Commercial,Water Heating,51.38666916424693
2021,Heavy Fuel Oil,Industry,Industrial Processes,42.82183737702462
2021,Heavy Fuel Oil,Industry,Space Heating,25.501271855597256
2021,Heavy Fuel Oil,Industry,Water Heating,61.01471475146835
2021,Heavy Fuel Oil,Public,Space Heating,0.008254814073893384
2021,Heavy Fuel Oil,Public,Water Heating,2.360488782561456
2021,Hydrogen,Residential,Space Heating,2.05775056379918
2021,Hydrogen,Residential,Water Heating,1.259430428854128
2021,Kerosene,Commercial,Space Heating,8.916685550987374
2021,Kerosene,Commercial,Water Heating,51.390719245088576
2021,Kerosene,Public,Space Heating,0.008254816443012439
2021,Kerosene,Public,Water Heating,2.36069561637684
2021,Kerosene,Residential,Space Heating,0.8787497015982629
2021,Kerosene,Residential,Water Heating,394.63139969892967
2021,Light Fuel Oil,Commercial,Space Heating,201.29891013553987
2021,Light Fuel Oil,Commercial,Water Heating,256.7379146795589
2021,Light Fuel Oil,Industry,Industrial Processes,481.4480898667218
2021,Light Fuel Oil,Industry,Space Heating,24.888613790462045
2021,Light Fuel Oil,Industry,Water Heating,44.525597102580264
2021,Light Fuel Oil,Public,Space Heating,346.68005492678157
2021,Light Fuel Oil,Public,Water Heating,66.38627754855573
2021,Light Fuel Oil,Residential,Space Heating,954.1095194593703
2021,Light Fuel Oil,Residential,Water Heating,437.02521596467756
2021,Mix Energy,Industry,Industrial Processes,15352.461316359962
2021,Natural Gas,Commercial,Auxiliary Equipment,2619.593507068811
2021,Natural Gas,Commercial,Space Cooling,119.1935835306184
2021,Natural Gas,Commercial,Space Heating,36315.270434400365
2021,Natural Gas,Commercial,Water Heating,5858.43111384219
2021,Natural Gas,Industry,Industrial Processes,11724.57106290182
2021,Natural Gas,Industry,Space Cooling,30.382207672447574
2021,Natural Gas,Industry,Space Heating,735.5982507166248
2021,Natural Gas,Industry,Water Heating,2886.880062017112
2021,Natural Gas,Public,Auxiliary Equipment,364.45826128712304
2021,Natural Gas,Public,Space Cooling,155.71812524752372
2021,Natural Gas,Public,Space Heating,7400.865197426545
2021,Natural Gas,Public,Water Heating,920.8964251819556
2021,Natural Gas,Residential,Clothe Dryer,92.55720478809228
2021,Natural Gas,Residential,Range,94.17885840256214
2021,Natural Gas,Residential,Space Heating,58259.49643322433
2021,Natural Gas,Residential,Water Heating,18252.30730428986
2021,Pet Coke,Industry,Industrial Processes,238.32635893623257
2021,Propane,Commercial,Auxiliary Equipment,1977.3492618138523
2021,Propane,Commercial,Space Heating,1146.8280709991018
2021,Propane,Commercial,Water Heating,132.5031718433382
2021,Propane,Industry,Space Heating,21.987389011495633
2021,Propane,Industry,Water Heating,96.83150171710723
2021,Propane,Public,Auxiliary Equipment,0.039215874885851085
2021,Propane,Public,Space Heating,0.00864960182620612
2021,Propane,Residential,Space Heating,1.0978016537795507
2021,Propane,Residential,Water Heating,629.8393996575691
2021,Synthetic Gas,Commercial,Auxiliary Equipment,6.275630489277622
2021,Synthetic Gas,Commercial,Space Cooling,2.782681680754263
2021,Synthetic Gas,Commercial,Space Heating,13.920507644213306
2021,Synthetic Gas,Commercial,Water Heating,9.35144680012106
2021,Synthetic Gas,Public,Auxiliary Equipment,1.6455773764964305
2021,Synthetic Gas,Public,Space Cooling,2.4115912009347955
2021,Synthetic Gas,Public,Space Heating,3.768751137887297
2021,Synthetic Gas,Public,Water Heating,3.8033606861458638
2021,Synthetic Gas,Residential,Space Heating,6.529076461620151
2021,Synthetic Gas,Residential,Water Heating,3.945518256117717
2022,Biomass,Industry,Industrial Processes,85.79053294424762
2022,Biomass,Residential,Space Heating,217.639749021425
2022,Biomass,Residential,Water Heating,646.3404515926803
2022,Bio Methane,Commercial,Auxiliary Equipment,105.55961751772955
2022,Bio Methane,Commercial,Space Cooling,24.01317441439651
2022,Bio Methane,Commercial,Space Heating,290.65452973167135
2022,Bio Methane,Commercial,Water Heating,205.66842127768
2022,Bio Methane,Public,Auxiliary Equipment,29.110458233740477
2022,Bio Methane,Public,Space Cooling,32.971401129549264
2022,Bio Methane,Public,Space Heating,89.40890775062431
2022,Bio Methane,Public,Water Heating,76.62109201333382
2022,Bio Methane,Residential,Space Heating,148.7421410771616
2022,Bio Methane,Residential,Water Heating,126.00892732800318
2022,Wood Pellet,Residential,Space Heating,1.200688770718183
2022,Wood Pellet,Residential,Water Heating,664.2512605640588
2022,Coal,Industry,Industrial Processes,98.76747346745648
2022,District Cooling,Commercial,Space Cooling,1264.1360077927025
2022,District Cooling,Public,Space Cooling,283.75297501944453
2022,District Cooling,Residential,Space Cooling,26.251870830978774
2022,District Heating,Commercial,Space Heating,3748.657651849539
2022,District Heating,Commercial,Water Heating,684.4817977788686
2022,District Heating,Public,Space Heating,1526.5052352431233
2022,District Heating,Public,Water Heating,314.78169189275167
2022,District Heating,Residential,Space Heating,111.91596383860069
2022,District Heating,Residential,Water Heating,941.8901397530101
2022,Electricity,Commercial,Auxiliary Equipment,17810.86463079765
2022,Electricity,Commercial,Auxiliary Motors,2285.2516074161463
2022,Electricity,Commercial,Lighting,30823.726345203122
2022,Electricity,Commercial,Space Cooling,2997.310350181336
2022,Electricity,Commercial,Space Heating,2454.329129798481
2022,Electricity,Commercial,Street Lighting,510.3268062727509
2022,Electricity,Commercial,Water Heating,120.37907224329044
2022,Electricity,Industry,Industrial Processes,2684.0643951619286
2022,Electricity,Industry,Lighting,654.0551199179837
2022,Electricity,Industry,Space Cooling,369.1504626721961
2022,Electricity,Industry,Space Heating,760.8181874571497
2022,Electricity,Industry,Water Heating,1014.6256853406937
2022,Electricity,Public,Auxiliary Equipment,2076.44657027203
2022,Electricity,Public,Auxiliary Motors,538.9819705394468
2022,Electricity,Public,Lighting,2018.0959992328949
2022,Electricity,Public,Space Cooling,1266.2171315787557
2022,Electricity,Public,Space Heating,797.7396339690151
2022,Electricity,Public,Water Heating,32.65461164542076
2022,Electricity,Residential,Other Appliances,3816.357035872693
2022,Electricity,Residential,Clothe Dryer,2094.1985840120033
2022,Electricity,Residential,Clothe Washer,106.95824595213627
2022,Electricity,Residential,Dish Washer,145.4345711805999
2022,Electricity,Residential,Freezer,486.69092570454234
2022,Electricity,Residential,Lighting,2531.613189891133
2022,Electricity,Residential,Range,1749.6770491778748
2022,Electricity,Residential,Refrigerator,1464.9513109252066
2022,Electricity,Residential,Space Cooling,3433.2175899555036
2022,Electricity,Residential,Space Heating,5009.256167609282
2022,Electricity,Residential,Water Heating,772.6885200099599
2022,Heavy Fuel Oil,Commercial,Space Heating,9.91587065670877
2022,Heavy Fuel Oil,Commercial,Water Heating,49.51707033516098
2022,Heavy Fuel Oil,Industry,Industrial Processes,42.87158084843922
2022,Heavy Fuel Oil,Industry,Space Heating,25.53089510075638
2022,Heavy Fuel Oil,Industry,Water Heating,61.08559175970842
2022,Heavy Fuel Oil,Public,Space Heating,0.010287859094533027
2022,Heavy Fuel Oil,Public,Water Heating,2.9682756822179632
2022,Hydrogen,Residential,Space Heating,2.205105173096683
2022,Hydrogen,Residential,Water Heating,1.382431905206421
2022,Kerosene,Commercial,Space Heating,9.916309544443788
2022,Kerosene,Commercial,Water Heating,49.5855509416688
2022,Kerosene,Public,Space Heating,0.010287950181981552
2022,Kerosene,Public,Water Heating,2.96865524133087
2022,Kerosene,Residential,Space Heating,0.9530811402599817
2022,Kerosene,Residential,Water Heating,414.953033187762
2022,Light Fuel Oil,Commercial,Space Heating,201.80287264287355
2022,Light Fuel Oil,Commercial,Water Heating,250.78407969560155
2022,Light Fuel Oil,Industry,Industrial Processes,482.00735823950197
2022,Light Fuel Oil,Industry,Space Heating,24.91752534876131
2022,Light Fuel Oil,Industry,Water Heating,44.577319725971414
2022,Light Fuel Oil,Public,Space Heating,347.71734154396336
2022,Light Fuel Oil,Public,Water Heating,63.06436433270331
2022,Light Fuel Oil,Residential,Space Heating,798.6975841136142
2022,Light Fuel Oil,Residential,Water Heating,457.29688084326676
2022,Mix Energy,Industry,Industrial Processes,15370.295318072624
2022,Natural Gas,Commercial,Auxiliary Equipment,2629.2588761078555
2022,Natural Gas,Commercial,Space Cooling,119.92608875028219
2022,Natural Gas,Commercial,Space Heating,36341.973376800604
2022,Natural Gas,Commercial,Water Heating,5890.427014836939
2022,Natural Gas,Industry,Industrial Processes,11738.190769612262
2022,Natural Gas,Industry,Space Cooling,30.417500797927556
2022,Natural Gas,Industry,Space Heating,736.4527495611538
2022,Natural Gas,Industry,Water Heating,2890.233571457701
2022,Natural Gas,Public,Auxiliary Equipment,366.6100369193466
2022,Natural Gas,Public,Space Cooling,158.09426969232422
2022,Natural Gas,Public,Space Heating,7431.796668371014
2022,Natural Gas,Public,Water Heating,934.5166046761793
2022,Natural Gas,Residential,Clothe Dryer,92.53176340933517
2022,Natural Gas,Residential,Range,46.97835522250622
2022,Natural Gas,Residential,Space Heating,58272.036224630545
2022,Natural Gas,Residential,Water Heating,18330.74327247389
2022,Pet Coke,Industry,Industrial Processes,238.60320787956306
2022,Propane,Commercial,Auxiliary Equipment,1984.2209672189972
2022,Propane,Commercial,Space Heating,971.8635652514483
2022,Propane,Commercial,Water Heating,149.52853473392062
2022,Propane,Industry,Space Heating,22.01293039698566
2022,Propane,Industry,Water Heating,96.94398486437747
2022,Propane,Public,Auxiliary Equipment,0.04908844368541285
2022,Propane,Public,Space Heating,0.010757358720858727
2022,Propane,Residential,Space Heating,1.2041280291896115
2022,Propane,Residential,Water Heating,660.340630491198
2022,Synthetic Gas,Commercial,Auxiliary Equipment,7.023234215990939
2022,Synthetic Gas,Commercial,Space Cooling,3.0100650390664203
2022,Synthetic Gas,Commercial,Space Heating,15.647736678269371
2022,Synthetic Gas,Commercial,Water Heating,10.835140152001246
2022,Synthetic Gas,Public,Auxiliary Equipment,1.8611014027508188
2022,Synthetic Gas,Public,Space Cooling,2.75920631524422
2022,Synthetic Gas,Public,Space Heating,4.52389732239063
2022,Synthetic Gas,Public,Water Heating,4.272215834241583
2022,Synthetic Gas,Residential,Space Heating,7.325424390927127
2022,Synthetic Gas,Residential,Water Heating,4.5708076889701035
2023,Biomass,Industry,Industrial Processes,6.300801688995225
2023,Biomass,Residential,Space Heating,194.44889381690783
2023,Biomass,Residential,Water Heating,578.9368844416588
2023,Bio Methane,Commercial,Auxiliary Equipment,12.471346855127539
2023,Bio Methane,Commercial,Space Cooling,4.417924935105897
2023,Bio Methane,Commercial,Space Heating,46.03660214160853
2023,Bio Methane,Commercial,Water Heating,37.41031248668068
2023,Bio Methane,Industry,Industrial Processes,514.9584045234185
2023,Bio Methane,Industry,Space Heating,256.2621385656775
2023,Bio Methane,Industry,Water Heating,420.68194764265695
2023,Bio Methane,Public,Auxiliary Equipment,3.1115093102061278
2023,Bio Methane,Public,Space Cooling,5.126969566998798
2023,Bio Methane,Public,Space Heating,16.825049312065786
2023,Bio Methane,Public,Water Heating,16.40876777062419
2023,Bio Methane,Residential,Range,9.5163708976277
2023,Bio Methane,Residential,Space Heating,43.29809237020373
2023,Bio Methane,Residential,Water Heating,36.71184469213217
2023,Wood Pellet,Residential,Space Heating,13.006954729692067
2023,Wood Pellet,Residential,Water Heating,582.1764743703337
2023,Coal,Industry,Industrial Processes,90.3957738162799
2023,District Cooling,Commercial,Space Cooling,1409.4184783038306
2023,District Cooling,Industry,Space Cooling,3.627706606726824
2023,District Cooling,Public,Space Cooling,316.35359147753263
2023,District Cooling,Residential,Space Cooling,115.10708630416764
2023,District Heating,Commercial,Space Heating,1988.4823744327123
2023,District Heating,Commercial,Water Heating,475.0131010329874
2023,District Heating,Industry,Space Heating,22.93031887749205
2023,District Heating,Industry,Water Heating,24.520109374245802
2023,District Heating,Public,Space Heating,112.52260399589086
2023,District Heating,Public,Water Heating,164.8546696828645
2023,District Heating,Residential,Space Heating,82.39280480222226
2023,District Heating,Residential,Water Heating,175.14395039321218
2023,Electricity,Commercial,Auxiliary Equipment,18186.238386834695
2023,Electricity,Commercial,Auxiliary Motors,2290.8272196905277
2023,Electricity,Commercial,Lighting,24425.21047608385
2023,Electricity,Commercial,Space Cooling,3079.357170930491
2023,Electricity,Commercial,Space Heating,4108.381846900703
2023,Electricity,Commercial,Street Lighting,511.6504523543934
2023,Electricity,Commercial,Water Heating,237.64581852585283
2023,Electricity,Industry,Industrial Processes,3045.8218104527796
2023,Electricity,Industry,Lighting,626.7311133352827
2023,Electricity,Industry,Space Cooling,194.07769118307272
2023,Electricity,Industry,Space Heating,430.02518616600173
2023,Electricity,Industry,Water Heating,1249.4047847855252
2023,Electricity,Public,Auxiliary Equipment,2328.527828328927
2023,Electricity,Public,Auxiliary Motors,540.5070380553359
2023,Electricity,Public,Lighting,999.4037896285987
2023,Electricity,Public,Space Cooling,1505.0454784205629
2023,Electricity,Public,Space Heating,824.8652305342526
2023,Electricity,Public,Water Heating,92.80387423983463
2023,Electricity,Residential,Other Appliances,3847.538429238238
2023,Electricity,Residential,Clothe Dryer,2069.5502578600617
2023,Electricity,Residential,Clothe Washer,103.43220076856088
2023,Electricity,Residential,Dish Washer,144.22424039219112
2023,Electricity,Residential,Freezer,473.2265480616872
2023,Electricity,Residential,Lighting,726.0774942925535
2023,Electricity,Residential,Range,1561.1198077792856
2023,Electricity,Residential,Refrigerator,1481.3247800159581
2023,Electricity,Residential,Space Cooling,3731.529623046099
2023,Electricity,Residential,Space Heating,6093.391957347756
2023,Electricity,Residential,Water Heating,939.0050359968358
2023,ETHOS,Commercial,Space Cooling,112.19380239512498
2023,ETHOS,Commercial,Space Heating,366.13115491460604
2023,ETHOS,Public,Space Heating,95.21381900799297
2023,ETHOS,Residential,Space Cooling,33.248479783251355
2023,ETHOS,Residential,Space Heating,487.3127834632493
2023,Geothermal,Commercial,Space Heating,1.8905940738381024
2023,Geothermal,Public,Space Heating,0.5459826677396802
2023,Geothermal,Residential,Space Heating,13.230191978524337
2023,Heavy Fuel Oil,Commercial,Space Heating,9.190490067758304
2023,Heavy Fuel Oil,Commercial,Water Heating,14.57119771621988
2023,Heavy Fuel Oil,Industry,Industrial Processes,40.41180405186853
2023,Heavy Fuel Oil,Industry,Space Heating,36.913879634839546
2023,Heavy Fuel Oil,Industry,Water Heating,39.54947682885979
2023,Heavy Fuel Oil,Public,Space Heating,0.19921848850650398
2023,Heavy Fuel Oil,Public,Water Heating,0.8746788722969296
2023,Hydrogen,Commercial,Space Heating,4.634917868399764
2023,Hydrogen,Commercial,Water Heating,2.7485532592121498
2023,Hydrogen,Industry,Industrial Processes,20.34503374754807
2023,Hydrogen,Industry,Space Heating,19.467659271277842
2023,Hydrogen,Industry,Water Heating,20.139176302311807
2023,Hydrogen,Public,Space Heating,1.3668896514255082
2023,Hydrogen,Public,Water Heating,0.8180680266836066
2023,Hydrogen,Residential,Range,0.4563965206079293
2023,Hydrogen,Residential,Space Heating,2.870471231458139
2023,Hydrogen,Residential,Water Heating,2.3053817122765974
2023,Kerosene,Commercial,Space Heating,7.655629776524412
2023,Kerosene,Commercial,Water Heating,16.301224857537687
2023,Kerosene,Public,Space Heating,0.11362466766412263
2023,Kerosene,Public,Water Heating,0.9592318287299092
2023,Kerosene,Residential,Space Heating,3.0888446121464197
2023,Kerosene,Residential,Water Heating,68.92230484443859
2023,Light Fuel Oil,Commercial,Space Heating,60.874522764545375
2023,Light Fuel Oil,Commercial,Water Heating,97.29344237610785
2023,Light Fuel Oil,Industry,Industrial Processes,191.04801375257892
2023,Light Fuel Oil,Industry,Space Heating,133.34763359639328
2023,Light Fuel Oil,Industry,Water Heating,173.34896311895506
2023,Light Fuel Oil,Public,Space Heating,250.04146672479033
2023,Light Fuel Oil,Public,Water Heating,108.13795714231928
2023,Light Fuel Oil,Residential,Space Heating,149.91395265059234
2023,Light Fuel Oil,Residential,Water Heating,167.01317935236997
2023,Mix Energy,Industry,Industrial Processes,15388.107675916503
2023,Natural Gas,Commercial,Auxiliary Equipment,2286.3017193642268
2023,Natural Gas,Commercial,Space Cooling,36.618044884586176
2023,Natural Gas,Commercial,Space Heating,36643.26111725321
2023,Natural Gas,Commercial,Water Heating,4830.883809250559
2023,Natural Gas,Industry,Industrial Processes,11225.424776576845
2023,Natural Gas,Industry,Space Cooling,204.92694521861364
2023,Natural Gas,Industry,Space Heating,489.8650015366683
2023,Natural Gas,Industry,Water Heating,1886.085535581652
2023,Natural Gas,Public,Auxiliary Equipment,20.213285904575446
2023,Natural Gas,Public,Space Cooling,56.331010173087016
2023,Natural Gas,Public,Space Heating,8907.56025711553
2023,Natural Gas,Public,Water Heating,853.6416657507592
2023,Natural Gas,Residential,Clothe Dryer,24.472323637198517
2023,Natural Gas,Residential,Range,151.1149296640687
2023,Natural Gas,Residential,Space Heating,55746.16089640927
2023,Natural Gas,Residential,Water Heating,14080.997740023524
2023,Pet Coke,Industry,Industrial Processes,216.19899221345023
2023,Propane,Commercial,Auxiliary Equipment,1948.8671267339384
2023,Propane,Commercial,Space Heating,633.9690162099139
2023,Propane,Commercial,Water Heating,218.85282633447667
2023,Propane,Industry,Industrial Processes,37.202267322033705
2023,Propane,Industry,Space Heating,34.01448149678531
2023,Propane,Industry,Water Heating,36.40948029829942
2023,Propane,Public,Auxiliary Equipment,1.0547995159711507
2023,Propane,Public,Space Heating,3.01677685637368
2023,Propane,Public,Water Heating,1.4623249074349864
2023,Propane,Residential,Space Heating,182.97981590244422
2023,Propane,Residential,Water Heating,413.58683630484535
2023,Retrofit,Industry,Industrial Processes,0.01731509503201778
2023,Retrofit,Industry,Lighting,28.08290027260188
2023,Retrofit,Industry,Space Cooling,0.014478376126894467
2023,Retrofit,Industry,Space Heating,60.23509373952002
2023,Retrofit,Industry,Water Heating,159.90444127543736
2023,Synthetic Gas,Commercial,Auxiliary Equipment,4.4750220279897555
2023,Synthetic Gas,Commercial,Space Cooling,2.106442212607869
2023,Synthetic Gas,Commercial,Space Heating,11.1191659156649
2023,Synthetic Gas,Commercial,Water Heating,8.637245915948755
2023,Synthetic Gas,Public,Auxiliary Equipment,1.073457135590596
2023,Synthetic Gas,Public,Space Cooling,1.642708581962442
2023,Synthetic Gas,Public,Space Heating,3.112163556669361
2023,Synthetic Gas,Public,Water Heating,3.4927461424106236
2023,Synthetic Gas,Residential,Range,0.6463184931983695
2023,Synthetic Gas,Residential,Space Heating,3.4064406479506926
2023,Synthetic Gas,Residential,Water Heating,2.9022356418698028
2023,Solar Energy,Commercial,Water Heating,1177.9128579630678
2023,Solar Energy,Public,Water Heating,150.1518719054904
2023,Solar Energy,Residential,Water Heating,4194.864509733786
2023,Waste Heat,Industry,Space Heating,88.4922470933948
2023,Waste Heat,Industry,Water Heating,102.18810015457301
2024,Biomass,Industry,Industrial Processes,593.6511111847465
2024,Biomass,Residential,Space Heating,219.13166181388905
2024,Biomass,Residential,Water Heating,488.5722956778266
2024,Bio Methane,Commercial,Auxiliary Equipment,7.537109661313226
2024,Bio Methane,Commercial,Space Cooling,2.970072197658179
2024,Bio Methane,Commercial,Space Heating,37.39987680579538
2024,Bio Methane,Commercial,Water Heating,30.039104965130672
2024,Bio Methane,Industry,Industrial Processes,1364.838149849868
2024,Bio Methane,Industry,Space Heating,355.6049747523018
2024,Bio Methane,Industry,Water Heating,825.5884065507989
2024,Bio Methane,Public,Auxiliary Equipment,4.956048939127711
2024,Bio Methane,Public,Space Cooling,42.57764332614459
2024,Bio Methane,Public,Space Heating,961.0941818997179
2024,Bio Methane,Public,Water Heating,361.0881921311103
2024,Bio Methane,Residential,Range,11.004607446395916
2024,Bio Methane,Residential,Space Heating,39.42594096431265
2024,Bio Methane,Residential,Water Heating,31.809034015439217
2024,Wood Pellet,Residential,Space Heating,24.074739387097758
2024,Wood Pellet,Residential,Water Heating,520.5716684971298
2024,Coal,Industry,Industrial Processes,81.98704169506887
2024,District Cooling,Commercial,Space Cooling,1574.888178809975
