regions,emis_comm,input_comm,tech,vintage,output_comm,emis_act,emis_act_units,emis_act_notes
TO,CO2,LDITRAAGA,LDITRADOMAIR_________AGA_EX,2005,VKTLDITRADOMAIR______,3592.2665331318735,t/Mvkt,Long DistanceTransportationDomesticAirAviation Gasoline
TO,CO2,LDITRAATF,LDITRADOMAIR_________ATF_EX,2005,VKTLDITRADOMAIR______,3485.056154570167,t/Mvkt,Long DistanceTransportationDomesticAirAviation Turbo Fuel
TO,CO2,LDITRADSL,LDITRADOMRAI_________DSL_EX,2005,VKTLDITRADOMRAI______,11367.667148253076,t/Mvkt,Long DistanceTransportationDomesticRailDiesel
TO,CO2,LDITRAAGA,LDITRAINTAIR_________AGA_EX,2005,VKTLDITRAINTAIR______,3592.2665331318735,t/Mvkt,Long DistanceTransportationInternationalAirAviation Gasoline
TO,CO2,LDITRAATF,LDITRAINTAIR_________ATF_EX,2005,VKTLDITRAINTAIR______,3485.056154570167,t/Mvkt,Long DistanceTransportationInternationalAirAviation Turbo Fuel
TO,CO2,LDITRADSL,LDITRAINTRAI_________DSL_EX,2005,VKTLDITRAINTRAI______,11367.667148253076,t/Mvkt,Long DistanceTransportationInternationalRailDiesel
TO,CO2,LDITRAAGA,LDITRADOMAIR_________AGA_EX,2000,VKTLDITRADOMAIR______,3592.2665331318735,t/Mvkt,Long DistanceTransportationDomesticAirAviation Gasoline
TO,CO2,LDITRAATF,LDITRADOMAIR_________ATF_EX,2000,VKTLDITRADOMAIR______,3485.056154570167,t/Mvkt,Long DistanceTransportationDomesticAirAviation Turbo Fuel
TO,CO2,LDITRADSL,LDITRADOMRAI_________DSL_EX,2000,VKTLDITRADOMRAI______,11367.667148253076,t/Mvkt,Long DistanceTransportationDomesticRailDiesel
TO,CO2,LDITRAAGA,LDITRAINTAIR_________AGA_EX,2000,VKTLDITRAINTAIR______,3592.2665331318735,t/Mvkt,Long DistanceTransportationInternationalAirAviation Gasoline
TO,CO2,LDITRAATF,LDITRAINTAIR_________ATF_EX,2000,VKTLDITRAINTAIR______,3485.056154570167,t/Mvkt,Long DistanceTransportationInternationalAirAviation Turbo Fuel
TO,CO2,LDITRADSL,LDITRAINTRAI_________DSL_EX,2000,VKTLDITRAINTRAI______,11367.667148253076,t/Mvkt,Long DistanceTransportationInternationalRailDiesel
TO,CO2,LDITRAAGA,LDITRADOMAIR_________AGA_EX,1995,VKTLDITRADOMAIR______,3592.2665331318735,t/Mvkt,Long DistanceTransportationDomesticAirAviation Gasoline
TO,CO2,LDITRAATF,LDITRADOMAIR_________ATF_EX,1995,VKTLDITRADOMAIR______,3485.056154570167,t/Mvkt,Long DistanceTransportationDomesticAirAviation Turbo Fuel
TO,CO2,LDITRADSL,LDITRADOMRAI_________DSL_EX,1995,VKTLDITRADOMRAI______,11367.667148253076,t/Mvkt,Long DistanceTransportationDomesticRailDiesel
TO,CO2,LDITRAAGA,LDITRAINTAIR_________AGA_EX,1995,VKTLDITRAINTAIR______,3592.2665331318735,t/Mvkt,Long DistanceTransportationInternationalAirAviation Gasoline
TO,CO2,LDITRAATF,LDITRAINTAIR_________ATF_EX,1995,VKTLDITRAINTAIR______,3485.056154570167,t/Mvkt,Long DistanceTransportationInternationalAirAviation Turbo Fuel
TO,CO2,LDITRADSL,LDITRAINTRAI_________DSL_EX,1995,VKTLDITRAINTRAI______,11367.667148253076,t/Mvkt,Long DistanceTransportationInternationalRailDiesel
TO,CO2,LDITRADSL,LDITRADOMRAI_________DSL_EX,1990,VKTLDITRADOMRAI______,11367.667148253076,t/Mvkt,Long DistanceTransportationDomesticRailDiesel
TO,CO2,LDITRADSL,LDITRAINTRAI_________DSL_EX,1990,VKTLDITRAINTRAI______,11367.667148253076,t/Mvkt,Long DistanceTransportationInternationalRailDiesel
TO,CO2,LDITRADSL,LDITRADOMRAI_________DSL_EX,1985,VKTLDITRADOMRAI______,11367.667148253076,t/Mvkt,Long DistanceTransportationDomesticRailDiesel
TO,CO2,LDITRADSL,LDITRAINTRAI_________DSL_EX,1985,VKTLDITRAINTRAI______,11367.667148253076,t/Mvkt,Long DistanceTransportationInternationalRailDiesel
TO,CO2,LDITRADSL,LDITRADOMRAI_________DSL_EX,1980,VKTLDITRADOMRAI______,11367.667148253076,t/Mvkt,Long DistanceTransportationDomesticRailDiesel
TO,CO2,LDITRADSL,LDITRAINTRAI_________DSL_EX,1980,VKTLDITRAINTRAI______,11367.667148253076,t/Mvkt,Long DistanceTransportationInternationalRailDiesel
TO,CO2,LDITRADSL,LDITRADOMRAI_________DSL_EX,1975,VKTLDITRADOMRAI______,11367.667148253076,t/Mvkt,Long DistanceTransportationDomesticRailDiesel
TO,CO2,LDITRADSL,LDITRAINTRAI_________DSL_EX,1975,VKTLDITRAINTRAI______,11367.667148253076,t/Mvkt,Long DistanceTransportationInternationalRailDiesel
TO,CO2,LDITRADSL,LDITRADOMRAI_________DSL_EX,1970,VKTLDITRADOMRAI______,11367.667148253076,t/Mvkt,Long DistanceTransportationDomesticRailDiesel
TO,CO2,LDITRADSL,LDITRAINTRAI_________DSL_EX,1970,VKTLDITRAINTRAI______,11367.667148253076,t/Mvkt,Long DistanceTransportationInternationalRailDiesel
TO,CH4,LDITRAAGA,LDITRADOMAIR_________AGA_EX,2015,VKTLDITRADOMAIR______,3.3416432866343015,t/Mvkt,Long DistanceTransportationDomesticAirAviation Gasoline
TO,CH4,LDITRAATF,LDITRADOMAIR_________ATF_EX,2015,VKTLDITRADOMAIR______,0.03947915175099018,t/Mvkt,Long DistanceTransportationDomesticAirAviation Turbo Fuel
TO,CH4,LDITRABJE,LDITRADOMAIR_________ATF_EX,2015,VKTLDITRADOMAIR______,0.03947915175099018,t/Mvkt,Long DistanceTransportationDomesticAirAviation Turbo Fuel
TO,CH4,LDITRASJE,LDITRADOMAIR_________ATF_EX,2015,VKTLDITRADOMAIR______,0.03947915175099018,t/Mvkt,Long DistanceTransportationDomesticAirAviation Turbo Fuel
TO,CH4,LDITRADSL,LDITRADOMRAI_________DSL_EX,2015,VKTLDITRADOMRAI______,0.6360127087795456,t/Mvkt,Long DistanceTransportationDomesticRailDiesel
TO,CH4,LDITRABDSL,LDITRADOMRAI_________DSL_EX,2015,VKTLDITRADOMRAI______,0.6360127087795456,t/Mvkt,Long DistanceTransportationDomesticRailDiesel
TO,CH4,LDITRARDSL,LDITRADOMRAI_________DSL_EX,2015,VKTLDITRADOMRAI______,0.6360127087795456,t/Mvkt,Long DistanceTransportationDomesticRailDiesel
TO,CH4,LDITRAAGA,LDITRAINTAIR_________AGA_EX,2015,VKTLDITRAINTAIR______,3.3416432866343015,t/Mvkt,Long DistanceTransportationInternationalAirAviation Gasoline
TO,CH4,LDITRAATF,LDITRAINTAIR_________ATF_EX,2015,VKTLDITRAINTAIR______,0.03947915175099018,t/Mvkt,Long DistanceTransportationInternationalAirAviation Turbo Fuel
TO,CH4,LDITRASJE,LDITRAINTAIR_________ATF_EX,2015,VKTLDITRAINTAIR______,0.03947915175099018,t/Mvkt,Long DistanceTransportationInternationalAirAviation Turbo Fuel
TO,CH4,LDITRABJE,LDITRAINTAIR_________ATF_EX,2015,VKTLDITRAINTAIR______,0.03947915175099018,t/Mvkt,Long DistanceTransportationInternationalAirAviation Turbo Fuel
TO,CH4,LDITRADSL,LDITRAINTRAI_________DSL_EX,2015,VKTLDITRAINTRAI______,0.6360127087795456,t/Mvkt,Long DistanceTransportationInternationalRailDiesel
TO,CH4,LDITRABDSL,LDITRAINTRAI_________DSL_EX,2015,VKTLDITRAINTRAI______,0.6360127087795456,t/Mvkt,Long DistanceTransportationInternationalRailDiesel
TO,CH4,LDITRARDSL,LDITRAINTRAI_________DSL_EX,2015,VKTLDITRAINTRAI______,0.6360127087795456,t/Mvkt,Long DistanceTransportationInternationalRailDiesel
TO,CH4,LDITRAAGA,LDITRADOMAIR_________AGA_EX,2010,VKTLDITRADOMAIR______,3.3416432866343015,t/Mvkt,Long DistanceTransportationDomesticAirAviation Gasoline
TO,CH4,LDITRAATF,LDITRADOMAIR_________ATF_EX,2010,VKTLDITRADOMAIR______,0.03947915175099018,t/Mvkt,Long DistanceTransportationDomesticAirAviation Turbo Fuel
TO,CH4,LDITRABJE,LDITRADOMAIR_________ATF_EX,2010,VKTLDITRADOMAIR______,0.03947915175099018,t/Mvkt,Long DistanceTransportationDomesticAirAviation Turbo Fuel
TO,CH4,LDITRASJE,LDITRADOMAIR_________ATF_EX,2010,VKTLDITRADOMAIR______,0.03947915175099018,t/Mvkt,Long DistanceTransportationDomesticAirAviation Turbo Fuel
TO,CH4,LDITRADSL,LDITRADOMRAI_________DSL_EX,2010,VKTLDITRADOMRAI______,0.6360127087795456,t/Mvkt,Long DistanceTransportationDomesticRailDiesel
TO,CH4,LDITRABDSL,LDITRADOMRAI_________DSL_EX,2010,VKTLDITRADOMRAI______,0.6360127087795456,t/Mvkt,Long DistanceTransportationDomesticRailDiesel
TO,CH4,LDITRARDSL,LDITRADOMRAI_________DSL_EX,2010,VKTLDITRADOMRAI______,0.6360127087795456,t/Mvkt,Long DistanceTransportationDomesticRailDiesel
TO,CH4,LDITRAAGA,LDITRAINTAIR_________AGA_EX,2010,VKTLDITRAINTAIR______,3.3416432866343015,t/Mvkt,Long DistanceTransportationInternationalAirAviation Gasoline
TO,CH4,LDITRAATF,LDITRAINTAIR_________ATF_EX,2010,VKTLDITRAINTAIR______,0.03947915175099018,t/Mvkt,Long DistanceTransportationInternationalAirAviation Turbo Fuel
TO,CH4,LDITRASJE,LDITRAINTAIR_________ATF_EX,2010,VKTLDITRAINTAIR______,0.03947915175099018,t/Mvkt,Long DistanceTransportationInternationalAirAviation Turbo Fuel
TO,CH4,LDITRABJE,LDITRAINTAIR_________ATF_EX,2010,VKTLDITRAINTAIR______,0.03947915175099018,t/Mvkt,Long DistanceTransportationInternationalAirAviation Turbo Fuel
TO,CH4,LDITRADSL,LDITRAINTRAI_________DSL_EX,2010,VKTLDITRAINTRAI______,0.6360127087795456,t/Mvkt,Long DistanceTransportationInternationalRailDiesel
TO,CH4,LDITRABDSL,LDITRAINTRAI_________DSL_EX,2010,VKTLDITRAINTRAI______,0.6360127087795456,t/Mvkt,Long DistanceTransportationInternationalRailDiesel
TO,CH4,LDITRARDSL,LDITRAINTRAI_________DSL_EX,2010,VKTLDITRAINTRAI______,0.6360127087795456,t/Mvkt,Long DistanceTransportationInternationalRailDiesel
TO,CH4,LDITRAAGA,LDITRADOMAIR_________AGA_EX,2005,VKTLDITRADOMAIR______,3.3416432866343015,t/Mvkt,Long DistanceTransportationDomesticAirAviation Gasoline
TO,CH4,LDITRAATF,LDITRADOMAIR_________ATF_EX,2005,VKTLDITRADOMAIR______,0.03947915175099018,t/Mvkt,Long DistanceTransportationDomesticAirAviation Turbo Fuel
TO,CH4,LDITRABJE,LDITRADOMAIR_________ATF_EX,2005,VKTLDITRADOMAIR______,0.03947915175099018,t/Mvkt,Long DistanceTransportationDomesticAirAviation Turbo Fuel
TO,CH4,LDITRASJE,LDITRADOMAIR_________ATF_EX,2005,VKTLDITRADOMAIR______,0.03947915175099018,t/Mvkt,Long DistanceTransportationDomesticAirAviation Turbo Fuel
TO,CH4,LDITRADSL,LDITRADOMRAI_________DSL_EX,2005,VKTLDITRADOMRAI______,0.6360127087795456,t/Mvkt,Long DistanceTransportationDomesticRailDiesel
TO,CH4,LDITRABDSL,LDITRADOMRAI_________DSL_EX,2005,VKTLDITRADOMRAI______,0.6360127087795456,t/Mvkt,Long DistanceTransportationDomesticRailDiesel
TO,CH4,LDITRARDSL,LDITRADOMRAI_________DSL_EX,2005,VKTLDITRADOMRAI______,0.6360127087795456,t/Mvkt,Long DistanceTransportationDomesticRailDiesel
TO,CH4,LDITRAAGA,LDITRAINTAIR_________AGA_EX,2005,VKTLDITRAINTAIR______,3.3416432866343015,t/Mvkt,Long DistanceTransportationInternationalAirAviation Gasoline
TO,CH4,LDITRAATF,LDITRAINTAIR_________ATF_EX,2005,VKTLDITRAINTAIR______,0.03947915175099018,t/Mvkt,Long DistanceTransportationInternationalAirAviation Turbo Fuel
TO,CH4,LDITRASJE,LDITRAINTAIR_________ATF_EX,2005,VKTLDITRAINTAIR______,0.03947915175099018,t/Mvkt,Long DistanceTransportationInternationalAirAviation Turbo Fuel
TO,CH4,LDITRABJE,LDITRAINTAIR_________ATF_EX,2005,VKTLDITRAINTAIR______,0.03947915175099018,t/Mvkt,Long DistanceTransportationInternationalAirAviation Turbo Fuel
TO,CH4,LDITRADSL,LDITRAINTRAI_________DSL_EX,2005,VKTLDITRAINTRAI______,0.6360127087795456,t/Mvkt,Long DistanceTransportationInternationalRailDiesel
TO,CH4,LDITRABDSL,LDITRAINTRAI_________DSL_EX,2005,VKTLDITRAINTRAI______,0.6360127087795456,t/Mvkt,Long DistanceTransportationInternationalRailDiesel
TO,CH4,LDITRARDSL,LDITRAINTRAI_________DSL_EX,2005,VKTLDITRAINTRAI______,0.6360127087795456,t/Mvkt,Long DistanceTransportationInternationalRailDiesel
TO,CH4,LDITRAAGA,LDITRADOMAIR_________AGA_EX,2000,VKTLDITRADOMAIR______,3.3416432866343015,t/Mvkt,Long DistanceTransportationDomesticAirAviation Gasoline
TO,CH4,LDITRAATF,LDITRADOMAIR_________ATF_EX,2000,VKTLDITRADOMAIR______,0.03947915175099018,t/Mvkt,Long DistanceTransportationDomesticAirAviation Turbo Fuel
TO,CH4,LDITRABJE,LDITRADOMAIR_________ATF_EX,2000,VKTLDITRADOMAIR______,0.03947915175099018,t/Mvkt,Long DistanceTransportationDomesticAirAviation Turbo Fuel
TO,CH4,LDITRASJE,LDITRADOMAIR_________ATF_EX,2000,VKTLDITRADOMAIR______,0.03947915175099018,t/Mvkt,Long DistanceTransportationDomesticAirAviation Turbo Fuel
TO,CH4,LDITRADSL,LDITRADOMRAI_________DSL_EX,2000,VKTLDITRADOMRAI______,0.6360127087795456,t/Mvkt,Long DistanceTransportationDomesticRailDiesel
TO,CH4,LDITRABDSL,LDITRADOMRAI_________DSL_EX,2000,VKTLDITRADOMRAI______,0.6360127087795456,t/Mvkt,Long DistanceTransportationDomesticRailDiesel
TO,CH4,LDITRARDSL,LDITRADOMRAI_________DSL_EX,2000,VKTLDITRADOMRAI______,0.6360127087795456,t/Mvkt,Long DistanceTransportationDomesticRailDiesel
TO,CH4,LDITRAAGA,LDITRAINTAIR_________AGA_EX,2000,VKTLDITRAINTAIR______,3.3416432866343015,t/Mvkt,Long DistanceTransportationInternationalAirAviation Gasoline
TO,CH4,LDITRAATF,LDITRAINTAIR_________ATF_EX,2000,VKTLDITRAINTAIR______,0.03947915175099018,t/Mvkt,Long DistanceTransportationInternationalAirAviation Turbo Fuel
TO,CH4,LDITRASJE,LDITRAINTAIR_________ATF_EX,2000,VKTLDITRAINTAIR______,0.03947915175099018,t/Mvkt,Long DistanceTransportationInternationalAirAviation Turbo Fuel
TO,CH4,LDITRABJE,LDITRAINTAIR_________ATF_EX,2000,VKTLDITRAINTAIR______,0.03947915175099018,t/Mvkt,Long DistanceTransportationInternationalAirAviation Turbo Fuel
TO,CH4,LDITRADSL,LDITRAINTRAI_________DSL_EX,2000,VKTLDITRAINTRAI______,0.6360127087795456,t/Mvkt,Long DistanceTransportationInternationalRailDiesel
TO,CH4,LDITRABDSL,LDITRAINTRAI_________DSL_EX,2000,VKTLDITRAINTRAI______,0.6360127087795456,t/Mvkt,Long DistanceTransportationInternationalRailDiesel
TO,CH4,LDITRARDSL,LDITRAINTRAI_________DSL_EX,2000,VKTLDITRAINTRAI______,0.6360127087795456,t/Mvkt,Long DistanceTransportationInternationalRailDiesel
TO,CH4,LDITRAAGA,LDITRADOMAIR_________AGA_EX,1995,VKTLDITRADOMAIR______,3.3416432866343015,t/Mvkt,Long DistanceTransportationDomesticAirAviation Gasoline
TO,CH4,LDITRAATF,LDITRADOMAIR_________ATF_EX,1995,VKTLDITRADOMAIR______,0.03947915175099018,t/Mvkt,Long DistanceTransportationDomesticAirAviation Turbo Fuel
TO,CH4,LDITRABJE,LDITRADOMAIR_________ATF_EX,1995,VKTLDITRADOMAIR______,0.03947915175099018,t/Mvkt,Long DistanceTransportationDomesticAirAviation Turbo Fuel
TO,CH4,LDITRASJE,LDITRADOMAIR_________ATF_EX,1995,VKTLDITRADOMAIR______,0.03947915175099018,t/Mvkt,Long DistanceTransportationDomesticAirAviation Turbo Fuel
TO,CH4,LDITRADSL,LDITRADOMRAI_________DSL_EX,1995,VKTLDITRADOMRAI______,0.6360127087795456,t/Mvkt,Long DistanceTransportationDomesticRailDiesel
TO,CH4,LDITRABDSL,LDITRADOMRAI_________DSL_EX,1995,VKTLDITRADOMRAI______,0.6360127087795456,t/Mvkt,Long DistanceTransportationDomesticRailDiesel
TO,CH4,LDITRARDSL,LDITRADOMRAI_________DSL_EX,1995,VKTLDITRADOMRAI______,0.6360127087795456,t/Mvkt,Long DistanceTransportationDomesticRailDiesel
TO,CH4,LDITRAAGA,LDITRAINTAIR_________AGA_EX,1995,VKTLDITRAINTAIR______,3.3416432866343015,t/Mvkt,Long DistanceTransportationInternationalAirAviation Gasoline
TO,CH4,LDITRAATF,LDITRAINTAIR_________ATF_EX,1995,VKTLDITRAINTAIR______,0.03947915175099018,t/Mvkt,Long DistanceTransportationInternationalAirAviation Turbo Fuel
TO,CH4,LDITRASJE,LDITRAINTAIR_________ATF_EX,1995,VKTLDITRAINTAIR______,0.03947915175099018,t/Mvkt,Long DistanceTransportationInternationalAirAviation Turbo Fuel
TO,CH4,LDITRABJE,LDITRAINTAIR_________ATF_EX,1995,VKTLDITRAINTAIR______,0.03947915175099018,t/Mvkt,Long DistanceTransportationInternationalAirAviation Turbo Fuel
TO,CH4,LDITRADSL,LDITRAINTRAI_________DSL_EX,1995,VKTLDITRAINTRAI______,0.6360127087795456,t/Mvkt,Long DistanceTransportationInternationalRailDiesel
TO,CH4,LDITRABDSL,LDITRAINTRAI_________DSL_EX,1995,VKTLDITRAINTRAI______,0.6360127087795456,t/Mvkt,Long DistanceTransportationInternationalRailDiesel
TO,CH4,LDITRARDSL,LDITRAINTRAI_________DSL_EX,1995,VKTLDITRAINTRAI______,0.6360127087795456,t/Mvkt,Long DistanceTransportationInternationalRailDiesel
TO,CH4,LDITRADSL,LDITRADOMRAI_________DSL_EX,1990,VKTLDITRADOMRAI______,0.6360127087795456,t/Mvkt,Long DistanceTransportationDomesticRailDiesel
TO,CH4,LDITRABDSL,LDITRADOMRAI_________DSL_EX,1990,VKTLDITRADOMRAI______,0.6360127087795456,t/Mvkt,Long DistanceTransportationDomesticRailDiesel
TO,CH4,LDITRARDSL,LDITRADOMRAI_________DSL_EX,1990,VKTLDITRADOMRAI______,0.6360127087795456,t/Mvkt,Long DistanceTransportationDomesticRailDiesel
TO,CH4,LDITRADSL,LDITRAINTRAI_________DSL_EX,1990,VKTLDITRAINTRAI______,0.6360127087795456,t/Mvkt,Long DistanceTransportationInternationalRailDiesel
TO,CH4,LDITRABDSL,LDITRAINTRAI_________DSL_EX,1990,VKTLDITRAINTRAI______,0.6360127087795456,t/Mvkt,Long DistanceTransportationInternationalRailDiesel
TO,CH4,LDITRARDSL,LDITRAINTRAI_________DSL_EX,1990,VKTLDITRAINTRAI______,0.6360127087795456,t/Mvkt,Long DistanceTransportationInternationalRailDiesel
TO,CH4,LDITRADSL,LDITRADOMRAI_________DSL_EX,1985,VKTLDITRADOMRAI______,0.6360127087795456,t/Mvkt,Long DistanceTransportationDomesticRailDiesel
TO,CH4,LDITRABDSL,LDITRADOMRAI_________DSL_EX,1985,VKTLDITRADOMRAI______,0.6360127087795456,t/Mvkt,Long DistanceTransportationDomesticRailDiesel
TO,CH4,LDITRARDSL,LDITRADOMRAI_________DSL_EX,1985,VKTLDITRADOMRAI______,0.6360127087795456,t/Mvkt,Long DistanceTransportationDomesticRailDiesel
TO,CH4,LDITRADSL,LDITRAINTRAI_________DSL_EX,1985,VKTLDITRAINTRAI______,0.6360127087795456,t/Mvkt,Long DistanceTransportationInternationalRailDiesel
TO,CH4,LDITRABDSL,LDITRAINTRAI_________DSL_EX,1985,VKTLDITRAINTRAI______,0.6360127087795456,t/Mvkt,Long DistanceTransportationInternationalRailDiesel
TO,CH4,LDITRARDSL,LDITRAINTRAI_________DSL_EX,1985,VKTLDITRAINTRAI______,0.6360127087795456,t/Mvkt,Long DistanceTransportationInternationalRailDiesel
TO,CH4,LDITRADSL,LDITRADOMRAI_________DSL_EX,1980,VKTLDITRADOMRAI______,0.6360127087795456,t/Mvkt,Long DistanceTransportationDomesticRailDiesel
TO,CH4,LDITRABDSL,LDITRADOMRAI_________DSL_EX,1980,VKTLDITRADOMRAI______,0.6360127087795456,t/Mvkt,Long DistanceTransportationDomesticRailDiesel
TO,CH4,LDITRARDSL,LDITRADOMRAI_________DSL_EX,1980,VKTLDITRADOMRAI______,0.6360127087795456,t/Mvkt,Long DistanceTransportationDomesticRailDiesel
TO,CH4,LDITRADSL,LDITRAINTRAI_________DSL_EX,1980,VKTLDITRAINTRAI______,0.6360127087795456,t/Mvkt,Long DistanceTransportationInternationalRailDiesel
TO,CH4,LDITRABDSL,LDITRAINTRAI_________DSL_EX,1980,VKTLDITRAINTRAI______,0.6360127087795456,t/Mvkt,Long DistanceTransportationInternationalRailDiesel
TO,CH4,LDITRARDSL,LDITRAINTRAI_________DSL_EX,1980,VKTLDITRAINTRAI______,0.6360127087795456,t/Mvkt,Long DistanceTransportationInternationalRailDiesel
TO,CH4,LDITRADSL,LDITRADOMRAI_________DSL_EX,1975,VKTLDITRADOMRAI______,0.6360127087795456,t/Mvkt,Long DistanceTransportationDomesticRailDiesel
TO,CH4,LDITRABDSL,LDITRADOMRAI_________DSL_EX,1975,VKTLDITRADOMRAI______,0.6360127087795456,t/Mvkt,Long DistanceTransportationDomesticRailDiesel
TO,CH4,LDITRARDSL,LDITRADOMRAI_________DSL_EX,1975,VKTLDITRADOMRAI______,0.6360127087795456,t/Mvkt,Long DistanceTransportationDomesticRailDiesel
TO,CH4,LDITRADSL,LDITRAINTRAI_________DSL_EX,1975,VKTLDITRAINTRAI______,0.6360127087795456,t/Mvkt,Long DistanceTransportationInternationalRailDiesel
TO,CH4,LDITRABDSL,LDITRAINTRAI_________DSL_EX,1975,VKTLDITRAINTRAI______,0.6360127087795456,t/Mvkt,Long DistanceTransportationInternationalRailDiesel
TO,CH4,LDITRARDSL,LDITRAINTRAI_________DSL_EX,1975,VKTLDITRAINTRAI______,0.6360127087795456,t/Mvkt,Long DistanceTransportationInternationalRailDiesel
TO,CH4,LDITRADSL,LDITRADOMRAI_________DSL_EX,1970,VKTLDITRADOMRAI______,0.6360127087795456,t/Mvkt,Long DistanceTransportationDomesticRailDiesel
TO,CH4,LDITRABDSL,LDITRADOMRAI_________DSL_EX,1970,VKTLDITRADOMRAI______,0.6360127087795456,t/Mvkt,Long DistanceTransportationDomesticRailDiesel
TO,CH4,LDITRARDSL,LDITRADOMRAI_________DSL_EX,1970,VKTLDITRADOMRAI______,0.6360127087795456,t/Mvkt,Long DistanceTransportationDomesticRailDiesel
TO,CH4,LDITRADSL,LDITRAINTRAI_________DSL_EX,1970,VKTLDITRAINTRAI______,0.6360127087795456,t/Mvkt,Long DistanceTransportationInternationalRailDiesel
TO,CH4,LDITRABDSL,LDITRAINTRAI_________DSL_EX,1970,VKTLDITRAINTRAI______,0.6360127087795456,t/Mvkt,Long DistanceTransportationInternationalRailDiesel
TO,CH4,LDITRARDSL,LDITRAINTRAI_________DSL_EX,1970,VKTLDITRAINTRAI______,0.6360127087795456,t/Mvkt,Long DistanceTransportationInternationalRailDiesel
TO,N2O,LDITRAAGA,LDITRADOMAIR_________AGA_EX,2015,VKTLDITRADOMAIR______,0.34935361632994966,t/Mvkt,Long DistanceTransportationDomesticAirAviation Gasoline
TO,N2O,LDITRAATF,LDITRADOMAIR_________ATF_EX,2015,VKTLDITRADOMAIR______,0.09665585428690697,t/Mvkt,Long DistanceTransportationDomesticAirAviation Turbo Fuel
TO,N2O,LDITRABJE,LDITRADOMAIR_________ATF_EX,2015,VKTLDITRADOMAIR______,0.09665585428690697,t/Mvkt,Long DistanceTransportationDomesticAirAviation Turbo Fuel
TO,N2O,LDITRASJE,LDITRADOMAIR_________ATF_EX,2015,VKTLDITRADOMAIR______,0.09665585428690697,t/Mvkt,Long DistanceTransportationDomesticAirAviation Turbo Fuel
TO,N2O,LDITRADSL,LDITRADOMRAI_________DSL_EX,2015,VKTLDITRADOMRAI______,4.24008472519697,t/Mvkt,Long DistanceTransportationDomesticRailDiesel
TO,N2O,LDITRABDSL,LDITRADOMRAI_________DSL_EX,2015,VKTLDITRADOMRAI______,4.24008472519697,t/Mvkt,Long DistanceTransportationDomesticRailDiesel
TO,N2O,LDITRARDSL,LDITRADOMRAI_________DSL_EX,2015,VKTLDITRADOMRAI______,4.24008472519697,t/Mvkt,Long DistanceTransportationDomesticRailDiesel
TO,N2O,LDITRAAGA,LDITRAINTAIR_________AGA_EX,2015,VKTLDITRAINTAIR______,0.34935361632994966,t/Mvkt,Long DistanceTransportationInternationalAirAviation Gasoline
TO,N2O,LDITRAATF,LDITRAINTAIR_________ATF_EX,2015,VKTLDITRAINTAIR______,0.09665585428690697,t/Mvkt,Long DistanceTransportationInternationalAirAviation Turbo Fuel
