regions,vintage,tech,group_name,max_share_g,tech_desc
TO,2023,PUBBDGHSPOldWHSYS___STDLFO_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGMUNOldAE______STDBMA_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGMUNOldAE______STDELC_16,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGMUNOldAE______STDNGA_16,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGMUNOldAE______STDNGA_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGMUNOldAE______STDPRO_16,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGMUNOldAE______STDPRO_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGMUNOldAM______STDELC_16,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGMUNOldLIFLC___STDELC_16,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGMUNOldLIFLC___STDELC_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGMUNOldLIFLU___STDELC_16,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGMUNOldLIFLUT5STDELC_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGMUNOldLIFLUT8STDELC_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGMUNOldLIHAL___STDELC_16,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGMUNOldLIHAL100WSTDELC_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGMUNOldLIINC___STDELC_16,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGMUNOldLIINC100WSTDELC_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGMUNOldLILED___STDELC_16,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGMUNOldLILED___STDELC_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGMUNOldSC______STDELC_16,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGMUNOldSC______STDNGA_16,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGMUNOldSCCE___STDELC_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGMUNOldSCCE___STDNGA_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGMUNOldSCWA___STDELC_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGMUNOldSCWD___STDELC_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGMUNOldSHFUR___STDELC_16,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGMUNOldSHFUR___STDELC_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGMUNOldSHFUR___STDHFO_16,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGMUNOldSHFUR___STDHFO_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGMUNOldSHFUR___STDKER_16,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGMUNOldSHFUR___STDKER_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGMUNOldSHFUR___STDLFO_16,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGMUNOldSHFUR___STDLFO_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGMUNOldSHFUR___STDNGA_16,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGMUNOldSHFUR___STDNGA_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGMUNOldSHFUR___STDPRO_16,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGMUNOldSHFUR___STDPRO_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGMUNOldSHFURLARSTDHH2_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGMUNOldSHFURMEDSTDHH2_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGMUNOldSHFURSMASTDHH2_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGMUNOldSHHEP___STDELC_16,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGMUNOldSHHEP___STDELC_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGMUNOldSHHEP___STDNGA_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGMUNOldSHPLT___STDELC_16,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGMUNOldSHPLT1000WSTDELC_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGMUNOldSHPLT1500WSTDELC_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGMUNOldSHPLT500WSTDELC_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGMUNOldWH______STDELC_16,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGMUNOldWH______STDHFO_16,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGMUNOldWH______STDKER_16,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGMUNOldWH______STDLFO_16,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGMUNOldWH______STDNGA_16,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGMUNOldWHHEP___STDELC_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGMUNOldWHSYS___STDBMA_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGMUNOldWHSYS___STDBWP_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGMUNOldWHSYS___STDHFO_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGMUNOldWHSYS___STDKER_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGMUNOldWHSYS___STDLFO_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGPSIOldAE______STDBMA_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGPSIOldAE______STDELC_16,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGPSIOldAE______STDNGA_16,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGPSIOldAE______STDNGA_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGPSIOldAE______STDPRO_16,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGPSIOldAE______STDPRO_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGPSIOldAM______STDELC_16,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGPSIOldLIFLC___STDELC_16,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGPSIOldLIFLC___STDELC_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGPSIOldLIFLU___STDELC_16,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGPSIOldLIFLUT5STDELC_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGPSIOldLIFLUT8STDELC_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGPSIOldLIHAL___STDELC_16,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGPSIOldLIHAL100WSTDELC_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGPSIOldLIINC___STDELC_16,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGPSIOldLIINC100WSTDELC_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGPSIOldLILED___STDELC_16,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGPSIOldLILED___STDELC_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGPSIOldSC______STDELC_16,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGPSIOldSC______STDNGA_16,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGPSIOldSCCE___STDELC_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGPSIOldSCCE___STDNGA_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGPSIOldSCWA___STDELC_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGPSIOldSCWD___STDELC_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGPSIOldSHFUR___STDELC_16,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGPSIOldSHFUR___STDELC_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGPSIOldSHFUR___STDHFO_16,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGPSIOldSHFUR___STDHFO_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGPSIOldSHFUR___STDKER_16,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGPSIOldSHFUR___STDKER_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGPSIOldSHFUR___STDLFO_16,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGPSIOldSHFUR___STDLFO_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGPSIOldSHFUR___STDNGA_16,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGPSIOldSHFUR___STDNGA_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGPSIOldSHFUR___STDPRO_16,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGPSIOldSHFUR___STDPRO_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGPSIOldSHFURLARSTDHH2_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGPSIOldSHFURMEDSTDHH2_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGPSIOldSHFURSMASTDHH2_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGPSIOldSHHEP___STDELC_16,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGPSIOldSHHEP___STDELC_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGPSIOldSHHEP___STDNGA_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGPSIOldSHPLT___STDELC_16,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGPSIOldSHPLT1000WSTDELC_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGPSIOldSHPLT1500WSTDELC_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGPSIOldSHPLT500WSTDELC_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGPSIOldWH______STDELC_16,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGPSIOldWH______STDHFO_16,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGPSIOldWH______STDKER_16,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGPSIOldWH______STDLFO_16,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGPSIOldWH______STDNGA_16,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGPSIOldWHHEP___STDELC_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGPSIOldWHSYS___STDBMA_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGPSIOldWHSYS___STDBWP_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGPSIOldWHSYS___STDHFO_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGPSIOldWHSYS___STDKER_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGPSIOldWHSYS___STDLFO_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGSBDOldAE______STDBMA_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGSBDOldAE______STDELC_16,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGSBDOldAE______STDNGA_16,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGSBDOldAE______STDNGA_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGSBDOldAE______STDPRO_16,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGSBDOldAE______STDPRO_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGSBDOldAM______STDELC_16,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGSBDOldLIFLC___STDELC_16,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGSBDOldLIFLC___STDELC_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGSBDOldLIFLU___STDELC_16,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGSBDOldLIFLUT5STDELC_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGSBDOldLIFLUT8STDELC_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGSBDOldLIHAL___STDELC_16,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGSBDOldLIHAL100WSTDELC_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGSBDOldLIINC___STDELC_16,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGSBDOldLIINC100WSTDELC_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGSBDOldLILED___STDELC_16,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGSBDOldLILED___STDELC_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGSBDOldSC______STDELC_16,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGSBDOldSC______STDNGA_16,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGSBDOldSCCE___STDELC_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGSBDOldSCCE___STDNGA_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGSBDOldSCWA___STDELC_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGSBDOldSCWD___STDELC_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGSBDOldSHFUR___STDELC_16,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGSBDOldSHFUR___STDELC_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGSBDOldSHFUR___STDHFO_16,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGSBDOldSHFUR___STDHFO_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGSBDOldSHFUR___STDKER_16,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGSBDOldSHFUR___STDKER_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGSBDOldSHFUR___STDLFO_16,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGSBDOldSHFUR___STDLFO_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGSBDOldSHFUR___STDNGA_16,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGSBDOldSHFUR___STDNGA_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGSBDOldSHFUR___STDPRO_16,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGSBDOldSHFUR___STDPRO_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGSBDOldSHFURLARSTDHH2_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGSBDOldSHFURMEDSTDHH2_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGSBDOldSHFURSMASTDHH2_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGSBDOldSHHEP___STDELC_16,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGSBDOldSHHEP___STDELC_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGSBDOldSHHEP___STDNGA_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGSBDOldSHPLT___STDELC_16,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGSBDOldSHPLT1000WSTDELC_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGSBDOldSHPLT1500WSTDELC_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGSBDOldSHPLT500WSTDELC_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGSBDOldWH______STDELC_16,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGSBDOldWH______STDHFO_16,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGSBDOldWH______STDKER_16,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGSBDOldWH______STDLFO_16,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGSBDOldWH______STDNGA_16,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGSBDOldWHHEP___STDELC_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGSBDOldWHSYS___STDBMA_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGSBDOldWHSYS___STDBWP_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGSBDOldWHSYS___STDHFO_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGSBDOldWHSYS___STDKER_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2023,PUBBDGSBDOldWHSYS___STDLFO_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2024,PUBBDGHSPOldAE______STDBMA_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2024,PUBBDGHSPOldAE______STDELC_16,BAP-BDG-6-PUBBDG-ESR,0,
TO,2024,PUBBDGHSPOldAE______STDNGA_16,BAP-BDG-6-PUBBDG-ESR,0,
TO,2024,PUBBDGHSPOldAE______STDNGA_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2024,PUBBDGHSPOldAE______STDPRO_16,BAP-BDG-6-PUBBDG-ESR,0,
TO,2024,PUBBDGHSPOldAE______STDPRO_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2024,PUBBDGHSPOldAM______STDELC_16,BAP-BDG-6-PUBBDG-ESR,0,
TO,2024,PUBBDGHSPOldLIFLC___STDELC_16,BAP-BDG-6-PUBBDG-ESR,0,
TO,2024,PUBBDGHSPOldLIFLC___STDELC_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2024,PUBBDGHSPOldLIFLU___STDELC_16,BAP-BDG-6-PUBBDG-ESR,0,
TO,2024,PUBBDGHSPOldLIFLUT5STDELC_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2024,PUBBDGHSPOldLIFLUT8STDELC_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2024,PUBBDGHSPOldLIHAL___STDELC_16,BAP-BDG-6-PUBBDG-ESR,0,
TO,2024,PUBBDGHSPOldLIHAL100WSTDELC_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2024,PUBBDGHSPOldLIINC___STDELC_16,BAP-BDG-6-PUBBDG-ESR,0,
TO,2024,PUBBDGHSPOldLIINC100WSTDELC_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2024,PUBBDGHSPOldLILED___STDELC_16,BAP-BDG-6-PUBBDG-ESR,0,
TO,2024,PUBBDGHSPOldLILED___STDELC_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2024,PUBBDGHSPOldSC______STDELC_16,BAP-BDG-6-PUBBDG-ESR,0,
TO,2024,PUBBDGHSPOldSC______STDNGA_16,BAP-BDG-6-PUBBDG-ESR,0,
TO,2024,PUBBDGHSPOldSCCE___STDELC_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2024,PUBBDGHSPOldSCCE___STDNGA_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2024,PUBBDGHSPOldSCWA___STDELC_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2024,PUBBDGHSPOldSCWD___STDELC_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2024,PUBBDGHSPOldSHFUR___STDELC_16,BAP-BDG-6-PUBBDG-ESR,0,
TO,2024,PUBBDGHSPOldSHFUR___STDELC_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2024,PUBBDGHSPOldSHFUR___STDHFO_16,BAP-BDG-6-PUBBDG-ESR,0,
TO,2024,PUBBDGHSPOldSHFUR___STDHFO_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2024,PUBBDGHSPOldSHFUR___STDKER_16,BAP-BDG-6-PUBBDG-ESR,0,
TO,2024,PUBBDGHSPOldSHFUR___STDKER_23,BAP-BDG-6-PUBBDG-ESR,0,
TO,2024,PUBBDGHSPOldSHFUR___STDLFO_16,BAP-BDG-6-PUBBDG-ESR,0,
