regions,tech,group_name,act_fraction,tech_desc
TO,RESBDGSDEOldSHFIR___STDPRO_23,BAP-BDG-2-RESBDG-ESR,1,
TO,RESBDGSDEOldSHFUR___MEDNGA_16,BAP-BDG-2-RESBDG-ESR,1,
TO,RESBDGSDEOldSHFUR___STDELC_23,BAP-BDG-2-RESBDG-ESR,1,
TO,RESBDGSDEOldSHFUR___STDNGA_23,BAP-BDG-2-RESBDG-ESR,1,
TO,RESBDGSDEOldSHFUR___STDPRO_16,BAP-BDG-2-RESBDG-ESR,1,
TO,RESBDGSDEOldSHFUR___STDPRO_23,BAP-BDG-2-RESBDG-ESR,1,
TO,RESBDGSDEOldSHHEP___STDELC_16,BAP-BDG-2-RESBDG-ESR,1,
TO,RESBDGSDEOldSHHEP___STDELC_23,BAP-BDG-2-RESBDG-ESR,1,
TO,RESBDGSDEOldSHHEP___STDNGA_23,BAP-BDG-2-RESBDG-ESR,1,
TO,RESBDGSDEOldSHPLT___STDELC_16,BAP-BDG-2-RESBDG-ESR,1,
TO,RESBDGSDEOldSHPLT1000WSTDELC_23,BAP-BDG-2-RESBDG-ESR,1,
TO,RESBDGSDEOldSHPLT1500WSTDELC_23,BAP-BDG-2-RESBDG-ESR,1,
TO,RESBDGSDEOldSHPLT500WSTDELC_23,BAP-BDG-2-RESBDG-ESR,1,
TO,RESBDGSDEOldWH______STDELC_16,BAP-BDG-2-RESBDG-ESR,1,
TO,RESBDGSDEOldWH______STDNGA_16,BAP-BDG-2-RESBDG-ESR,1,
TO,RESBDGSDEOldWH______STDPRO_16,BAP-BDG-2-RESBDG-ESR,1,
TO,RESBDGSDEOldWHHEP___STDELC_23,BAP-BDG-2-RESBDG-ESR,1,
TO,RESBDGSDEOldWHSYS___STDPRO_23,BAP-BDG-2-RESBDG-ESR,1,
