regions,periods,input_comm,tech,TIS,ti_split_notes
TO,2022,INDBDGNGA,INDBDGIPSEPMENE_EX,0.7636932493735072,IndustryBuildingIndustrial ProcessesSelf producedMix Energy
TO,2022,INDBDGLFO,INDBDGIPSEPMENE_EX,0.03135966772460933,IndustryBuildingIndustrial ProcessesSelf producedMix Energy
TO,2022,INDBDGHFO,INDBDGIPSEPMENE_EX,0.002789248570623634,IndustryBuildingIndustrial ProcessesSelf producedMix Energy
TO,2022,INDBDGPCOK,INDBDGIPSEPMENE_EX,0.015523658058719745,IndustryBuildingIndustrial ProcessesSelf producedMix Energy
TO,2022,INDBDGCOA,INDBDGIPSEPMENE_EX,0.006425867433303143,IndustryBuildingIndustrial ProcessesSelf producedMix Energy
TO,2022,INDBDGBMA,INDBDGIPSEPMENE_EX,0.005581580081972822,IndustryBuildingIndustrial ProcessesSelf producedMix Energy
TO,2022,INDBDGELC,INDBDGSHSEP_EX,0.48468021761529095,IndustryBuildingSpace HeatingSelf produced
TO,2022,INDBDGNGA,INDBDGSHSEP_EX,0.4691581845687048,IndustryBuildingSpace HeatingSelf produced
TO,2022,INDBDGLFO,INDBDGSHSEP_EX,0.01587374228615787,IndustryBuildingSpace HeatingSelf produced
TO,2022,INDBDGHFO,INDBDGSHSEP_EX,0.01626448985761841,IndustryBuildingSpace HeatingSelf produced
TO,2022,INDBDGPRO,INDBDGSHSEP_EX,0.014023365672228042,IndustryBuildingSpace HeatingSelf produced
TO,2022,INDBDGELC,INDBDGWHSEP_EX,0.24701985314233182,IndustryBuildingWater HeatingSelf produced
TO,2022,INDBDGNGA,INDBDGWHSEP_EX,0.703653655323894,IndustryBuildingWater HeatingSelf produced
TO,2022,INDBDGLFO,INDBDGWHSEP_EX,0.010852753883727619,IndustryBuildingWater HeatingSelf produced
TO,2022,INDBDGHFO,INDBDGWHSEP_EX,0.014871842955128813,IndustryBuildingWater HeatingSelf produced
TO,2022,INDBDGPRO,INDBDGWHSEP_EX,0.023601894694917698,IndustryBuildingWater HeatingSelf produced
