regions,tech,group_name,act_fraction,tech_desc
TO,COMBDGAFSOldSHPLT1000WSTDELC_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGAFSOldSHPLT1500WSTDELC_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGAFSOldSHPLT500WSTDELC_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGAFSOldSLLED___STDELC_16,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGAFSOldWH______STDELC_16,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGAFSOldWH______STDHFO_16,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGAFSOldWH______STDKER_16,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGAFSOldWH______STDLFO_16,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGAFSOldWH______STDNGA_16,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGAFSOldWH______STDPRO_16,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGAFSOldWHHEP___STDELC_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGAFSOldWHSYS___STDBMA_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGAFSOldWHSYS___STDBWP_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGAFSOldWHSYS___STDHFO_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGAFSOldWHSYS___STDKER_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGAFSOldWHSYS___STDLFO_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGEDSOldAE______STDBMA_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGEDSOldAE______STDELC_16,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGEDSOldAE______STDNGA_16,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGEDSOldAE______STDNGA_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGEDSOldAE______STDPRO_16,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGEDSOldAE______STDPRO_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGEDSOldAM______STDELC_16,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGEDSOldLIFLC___STDELC_16,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGEDSOldLIFLC___STDELC_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGEDSOldLIFLU___STDELC_16,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGEDSOldLIFLUT5STDELC_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGEDSOldLIFLUT8STDELC_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGEDSOldLIHAL___STDELC_16,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGEDSOldLIHAL100WSTDELC_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGEDSOldLIINC___STDELC_16,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGEDSOldLIINC100WSTDELC_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGEDSOldLILED___STDELC_16,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGEDSOldLILED___STDELC_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGEDSOldSC______STDELC_16,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGEDSOldSC______STDNGA_16,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGEDSOldSCCE___STDELC_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGEDSOldSCCE___STDNGA_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGEDSOldSCWA___STDELC_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGEDSOldSCWD___STDELC_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGEDSOldSHFUR___STDELC_16,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGEDSOldSHFUR___STDELC_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGEDSOldSHFUR___STDHFO_16,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGEDSOldSHFUR___STDHFO_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGEDSOldSHFUR___STDKER_16,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGEDSOldSHFUR___STDKER_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGEDSOldSHFUR___STDLFO_16,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGEDSOldSHFUR___STDLFO_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGEDSOldSHFUR___STDNGA_16,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGEDSOldSHFUR___STDNGA_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGEDSOldSHFUR___STDPRO_16,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGEDSOldSHFUR___STDPRO_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGEDSOldSHFURLARSTDHH2_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGEDSOldSHFURMEDSTDHH2_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGEDSOldSHFURSMASTDHH2_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGEDSOldSHHEP___STDELC_16,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGEDSOldSHHEP___STDELC_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGEDSOldSHHEP___STDNGA_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGEDSOldSHPLT___STDELC_16,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGEDSOldSHPLT1000WSTDELC_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGEDSOldSHPLT1500WSTDELC_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGEDSOldSHPLT500WSTDELC_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGEDSOldSLLED___STDELC_16,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGEDSOldWH______STDELC_16,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGEDSOldWH______STDHFO_16,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGEDSOldWH______STDKER_16,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGEDSOldWH______STDLFO_16,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGEDSOldWH______STDNGA_16,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGEDSOldWH______STDPRO_16,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGEDSOldWHHEP___STDELC_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGEDSOldWHSYS___STDBMA_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGEDSOldWHSYS___STDBWP_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGEDSOldWHSYS___STDHFO_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGEDSOldWHSYS___STDKER_23,BAP-BDG-4-COMBDG-ESR,1,
