regions,periods,tech,maxact,maxact_units,maxact_notes
TO,2016,LDITRAELCIMP50,0.0,,
TO,2016,PUBTRAELCIMP16,10000000000.0,,
TO,2016,PUBTRAELCIMP17,0.0,,
TO,2016,PUBTRAELCIMP18,0.0,,
TO,2016,PUBTRAELCIMP19,0.0,,
TO,2016,PUBTRAELCIMP20,0.0,,
TO,2016,PUBTRAELCIMP21,0.0,,
TO,2016,PUBTRAELCIMP22,0.0,,
TO,2016,PUBTRAELCIMP23,0.0,,
TO,2016,PUBTRAELCIMP24,0.0,,
TO,2016,PUBTRAELCIMP25,0.0,,
TO,2016,PUBTRAELCIMP26,0.0,,
TO,2016,PUBTRAELCIMP27,0.0,,
TO,2016,PUBTRAELCIMP28,0.0,,
TO,2016,PUBTRAELCIMP29,0.0,,
TO,2016,PUBTRAELCIMP30,0.0,,
TO,2016,PUBTRAELCIMP31,0.0,,
TO,2016,PUBTRAELCIMP32,0.0,,
TO,2016,PUBTRAELCIMP33,0.0,,
TO,2016,PUBTRAELCIMP34,0.0,,
TO,2016,PUBTRAELCIMP35,0.0,,
TO,2016,PUBTRAELCIMP36,0.0,,
TO,2016,PUBTRAELCIMP37,0.0,,
TO,2016,PUBTRAELCIMP38,0.0,,
TO,2016,PUBTRAELCIMP39,0.0,,
TO,2016,PUBTRAELCIMP40,0.0,,
TO,2016,PUBTRAELCIMP41,0.0,,
TO,2016,PUBTRAELCIMP42,0.0,,
TO,2016,PUBTRAELCIMP43,0.0,,
TO,2016,PUBTRAELCIMP44,0.0,,
TO,2016,PUBTRAELCIMP45,0.0,,
TO,2016,PUBTRAELCIMP46,0.0,,
TO,2016,PUBTRAELCIMP47,0.0,,
TO,2016,PUBTRAELCIMP48,0.0,,
TO,2016,PUBTRAELCIMP49,0.0,,
TO,2016,PUBTRAELCIMP50,0.0,,
TO,2016,RESBDGELCIMP16,10000000000.0,,
TO,2016,RESBDGELCIMP17,0.0,,
TO,2016,RESBDGELCIMP18,0.0,,
TO,2016,RESBDGELCIMP19,0.0,,
TO,2016,RESBDGELCIMP20,0.0,,
TO,2016,RESBDGELCIMP21,0.0,,
TO,2016,RESBDGELCIMP22,0.0,,
TO,2016,RESBDGELCIMP23,0.0,,
TO,2016,RESBDGELCIMP24,0.0,,
TO,2016,RESBDGELCIMP25,0.0,,
TO,2016,RESBDGELCIMP26,0.0,,
TO,2016,RESBDGELCIMP27,0.0,,
TO,2016,RESBDGELCIMP28,0.0,,
TO,2016,RESBDGELCIMP29,0.0,,
TO,2016,RESBDGELCIMP30,0.0,,
TO,2016,RESBDGELCIMP31,0.0,,
TO,2016,RESBDGELCIMP32,0.0,,
TO,2016,RESBDGELCIMP33,0.0,,
TO,2016,RESBDGELCIMP34,0.0,,
TO,2016,RESBDGELCIMP35,0.0,,
TO,2016,RESBDGELCIMP36,0.0,,
TO,2016,RESBDGELCIMP37,0.0,,
TO,2016,RESBDGELCIMP38,0.0,,
TO,2016,RESBDGELCIMP39,0.0,,
TO,2016,RESBDGELCIMP40,0.0,,
TO,2016,RESBDGELCIMP41,0.0,,
TO,2016,RESBDGELCIMP42,0.0,,
TO,2016,RESBDGELCIMP43,0.0,,
TO,2016,RESBDGELCIMP44,0.0,,
TO,2016,RESBDGELCIMP45,0.0,,
TO,2016,RESBDGELCIMP46,0.0,,
TO,2016,RESBDGELCIMP47,0.0,,
TO,2016,RESBDGELCIMP48,0.0,,
TO,2016,RESBDGELCIMP49,0.0,,
TO,2016,RESBDGELCIMP50,0.0,,
TO,2016,COMBDGELCIMP16,10000000000.0,,
TO,2016,COMBDGELCIMP17,0.0,,
TO,2016,COMBDGELCIMP18,0.0,,
TO,2016,COMBDGELCIMP19,0.0,,
TO,2016,COMBDGELCIMP20,0.0,,
TO,2016,COMBDGELCIMP21,0.0,,
TO,2016,COMBDGELCIMP22,0.0,,
TO,2016,COMBDGELCIMP23,0.0,,
TO,2016,COMBDGELCIMP24,0.0,,
TO,2016,COMBDGELCIMP25,0.0,,
TO,2016,COMBDGELCIMP26,0.0,,
TO,2016,COMBDGELCIMP27,0.0,,
TO,2016,COMBDGELCIMP28,0.0,,
TO,2016,COMBDGELCIMP29,0.0,,
TO,2016,COMBDGELCIMP30,0.0,,
TO,2016,COMBDGELCIMP31,0.0,,
TO,2016,COMBDGELCIMP32,0.0,,
TO,2016,COMBDGELCIMP33,0.0,,
TO,2016,COMBDGELCIMP34,0.0,,
TO,2016,COMBDGELCIMP35,0.0,,
TO,2016,COMBDGELCIMP36,0.0,,
TO,2016,COMBDGELCIMP37,0.0,,
TO,2016,COMBDGELCIMP38,0.0,,
TO,2016,COMBDGELCIMP39,0.0,,
TO,2016,COMBDGELCIMP40,0.0,,
TO,2016,COMBDGELCIMP41,0.0,,
TO,2016,COMBDGELCIMP42,0.0,,
TO,2016,COMBDGELCIMP43,0.0,,
TO,2016,COMBDGELCIMP44,0.0,,
TO,2016,COMBDGELCIMP45,0.0,,
TO,2016,COMBDGELCIMP46,0.0,,
TO,2016,COMBDGELCIMP47,0.0,,
TO,2016,COMBDGELCIMP48,0.0,,
TO,2016,COMBDGELCIMP49,0.0,,
TO,2016,COMBDGELCIMP50,0.0,,
TO,2016,PUBBDGELCIMP16,10000000000.0,,
TO,2016,PUBBDGELCIMP17,0.0,,
TO,2016,PUBBDGELCIMP18,0.0,,
TO,2016,PUBBDGELCIMP19,0.0,,
TO,2016,PUBBDGELCIMP20,0.0,,
TO,2016,PUBBDGELCIMP21,0.0,,
TO,2016,PUBBDGELCIMP22,0.0,,
TO,2016,PUBBDGELCIMP23,0.0,,
TO,2016,PUBBDGELCIMP24,0.0,,
TO,2016,PUBBDGELCIMP25,0.0,,
TO,2016,PUBBDGELCIMP26,0.0,,
TO,2016,PUBBDGELCIMP27,0.0,,
TO,2016,PUBBDGELCIMP28,0.0,,
TO,2016,PUBBDGELCIMP29,0.0,,
TO,2016,PUBBDGELCIMP30,0.0,,
TO,2016,PUBBDGELCIMP31,0.0,,
TO,2016,PUBBDGELCIMP32,0.0,,
TO,2016,PUBBDGELCIMP33,0.0,,
TO,2016,PUBBDGELCIMP34,0.0,,
TO,2016,PUBBDGELCIMP35,0.0,,
TO,2016,PUBBDGELCIMP36,0.0,,
TO,2016,PUBBDGELCIMP37,0.0,,
TO,2016,PUBBDGELCIMP38,0.0,,
TO,2016,PUBBDGELCIMP39,0.0,,
TO,2016,PUBBDGELCIMP40,0.0,,
TO,2016,PUBBDGELCIMP41,0.0,,
TO,2016,PUBBDGELCIMP42,0.0,,
TO,2016,PUBBDGELCIMP43,0.0,,
TO,2016,PUBBDGELCIMP44,0.0,,
TO,2016,PUBBDGELCIMP45,0.0,,
TO,2016,PUBBDGELCIMP46,0.0,,
TO,2016,PUBBDGELCIMP47,0.0,,
TO,2016,PUBBDGELCIMP48,0.0,,
TO,2016,PUBBDGELCIMP49,0.0,,
TO,2016,PUBBDGELCIMP50,0.0,,
TO,2016,INDBDGELCIMP16,10000000000.0,,
TO,2016,INDBDGELCIMP17,0.0,,
TO,2016,INDBDGELCIMP18,0.0,,
TO,2016,INDBDGELCIMP19,0.0,,
TO,2016,INDBDGELCIMP20,0.0,,
TO,2016,INDBDGELCIMP21,0.0,,
TO,2016,INDBDGELCIMP22,0.0,,
TO,2016,INDBDGELCIMP23,0.0,,
TO,2016,INDBDGELCIMP24,0.0,,
TO,2016,INDBDGELCIMP25,0.0,,
TO,2016,INDBDGELCIMP26,0.0,,
TO,2016,INDBDGELCIMP27,0.0,,
TO,2016,INDBDGELCIMP28,0.0,,
TO,2016,INDBDGELCIMP29,0.0,,
TO,2016,INDBDGELCIMP30,0.0,,
TO,2016,INDBDGELCIMP31,0.0,,
TO,2016,INDBDGELCIMP32,0.0,,
TO,2016,INDBDGELCIMP33,0.0,,
TO,2016,INDBDGELCIMP34,0.0,,
TO,2016,INDBDGELCIMP35,0.0,,
TO,2016,INDBDGELCIMP36,0.0,,
TO,2016,INDBDGELCIMP37,0.0,,
TO,2016,INDBDGELCIMP38,0.0,,
TO,2016,INDBDGELCIMP39,0.0,,
TO,2016,INDBDGELCIMP40,0.0,,
TO,2016,INDBDGELCIMP41,0.0,,
TO,2016,INDBDGELCIMP42,0.0,,
TO,2016,INDBDGELCIMP43,0.0,,
TO,2016,INDBDGELCIMP44,0.0,,
TO,2016,INDBDGELCIMP45,0.0,,
TO,2016,INDBDGELCIMP46,0.0,,
TO,2016,INDBDGELCIMP47,0.0,,
TO,2016,INDBDGELCIMP48,0.0,,
TO,2016,INDBDGELCIMP49,0.0,,
TO,2016,INDBDGELCIMP50,0.0,,
TO,2016,WATWASELCIMP16,10000000000.0,,
TO,2016,WATWASELCIMP17,0.0,,
TO,2016,WATWASELCIMP18,0.0,,
TO,2016,WATWASELCIMP19,0.0,,
TO,2016,WATWASELCIMP20,0.0,,
TO,2016,WATWASELCIMP21,0.0,,
TO,2016,WATWASELCIMP22,0.0,,
TO,2016,WATWASELCIMP23,0.0,,
TO,2016,WATWASELCIMP24,0.0,,
TO,2016,WATWASELCIMP25,0.0,,
TO,2016,WATWASELCIMP26,0.0,,
TO,2016,WATWASELCIMP27,0.0,,
TO,2016,WATWASELCIMP28,0.0,,
TO,2016,WATWASELCIMP29,0.0,,
TO,2016,WATWASELCIMP30,0.0,,
TO,2016,WATWASELCIMP31,0.0,,
TO,2016,WATWASELCIMP32,0.0,,
TO,2016,WATWASELCIMP33,0.0,,
TO,2016,WATWASELCIMP34,0.0,,
TO,2016,WATWASELCIMP35,0.0,,
TO,2016,WATWASELCIMP36,0.0,,
TO,2016,WATWASELCIMP37,0.0,,
TO,2016,WATWASELCIMP38,0.0,,
TO,2016,WATWASELCIMP39,0.0,,
TO,2016,WATWASELCIMP40,0.0,,
TO,2016,WATWASELCIMP41,0.0,,
TO,2016,WATWASELCIMP42,0.0,,
TO,2016,WATWASELCIMP43,0.0,,
TO,2016,WATWASELCIMP44,0.0,,
TO,2016,WATWASELCIMP45,0.0,,
TO,2016,WATWASELCIMP46,0.0,,
TO,2016,WATWASELCIMP47,0.0,,
TO,2016,WATWASELCIMP48,0.0,,
TO,2016,WATWASELCIMP49,0.0,,
TO,2016,WATWASELCIMP50,0.0,,
TO,2016,SLDWASELCIMP16,10000000000.0,,
TO,2016,SLDWASELCIMP17,0.0,,
TO,2016,SLDWASELCIMP18,0.0,,
TO,2016,SLDWASELCIMP19,0.0,,
TO,2016,SLDWASELCIMP20,0.0,,
TO,2016,SLDWASELCIMP21,0.0,,
TO,2016,SLDWASELCIMP22,0.0,,
TO,2016,SLDWASELCIMP23,0.0,,
TO,2016,SLDWASELCIMP24,0.0,,
TO,2016,SLDWASELCIMP25,0.0,,
TO,2016,SLDWASELCIMP26,0.0,,
TO,2016,SLDWASELCIMP27,0.0,,
TO,2016,SLDWASELCIMP28,0.0,,
TO,2016,SLDWASELCIMP29,0.0,,
TO,2016,SLDWASELCIMP30,0.0,,
TO,2016,SLDWASELCIMP31,0.0,,
TO,2016,SLDWASELCIMP32,0.0,,
TO,2016,SLDWASELCIMP33,0.0,,
TO,2016,SLDWASELCIMP34,0.0,,
TO,2016,SLDWASELCIMP35,0.0,,
TO,2016,SLDWASELCIMP36,0.0,,
TO,2016,SLDWASELCIMP37,0.0,,
TO,2016,SLDWASELCIMP38,0.0,,
TO,2016,SLDWASELCIMP39,0.0,,
TO,2016,SLDWASELCIMP40,0.0,,
TO,2016,SLDWASELCIMP41,0.0,,
TO,2016,SLDWASELCIMP42,0.0,,
TO,2016,SLDWASELCIMP43,0.0,,
TO,2016,SLDWASELCIMP44,0.0,,
TO,2016,SLDWASELCIMP45,0.0,,
TO,2016,SLDWASELCIMP46,0.0,,
TO,2016,SLDWASELCIMP47,0.0,,
TO,2016,SLDWASELCIMP48,0.0,,
TO,2016,SLDWASELCIMP49,0.0,,
TO,2016,SLDWASELCIMP50,0.0,,
TO,2017,PASTRAELCIMP16,0.0,,
TO,2017,PASTRAELCIMP17,10000000000.0,,
TO,2017,PASTRAELCIMP18,0.0,,
TO,2017,PASTRAELCIMP19,0.0,,
TO,2017,PASTRAELCIMP20,0.0,,
TO,2017,PASTRAELCIMP21,0.0,,
TO,2017,PASTRAELCIMP22,0.0,,
TO,2017,PASTRAELCIMP23,0.0,,
TO,2017,PASTRAELCIMP24,0.0,,
TO,2017,PASTRAELCIMP25,0.0,,
TO,2017,PASTRAELCIMP26,0.0,,
TO,2017,PASTRAELCIMP27,0.0,,
TO,2017,PASTRAELCIMP28,0.0,,
TO,2017,PASTRAELCIMP29,0.0,,
TO,2017,PASTRAELCIMP30,0.0,,
TO,2017,PASTRAELCIMP31,0.0,,
TO,2017,PASTRAELCIMP32,0.0,,
TO,2017,PASTRAELCIMP33,0.0,,
TO,2017,PASTRAELCIMP34,0.0,,
TO,2017,PASTRAELCIMP35,0.0,,
TO,2017,PASTRAELCIMP36,0.0,,
TO,2017,PASTRAELCIMP37,0.0,,
TO,2017,PASTRAELCIMP38,0.0,,
TO,2017,PASTRAELCIMP39,0.0,,
TO,2017,PASTRAELCIMP40,0.0,,
TO,2017,PASTRAELCIMP41,0.0,,
TO,2017,PASTRAELCIMP42,0.0,,
TO,2017,PASTRAELCIMP43,0.0,,
TO,2017,PASTRAELCIMP44,0.0,,
TO,2017,PASTRAELCIMP45,0.0,,
TO,2017,PASTRAELCIMP46,0.0,,
TO,2017,PASTRAELCIMP47,0.0,,
TO,2017,PASTRAELCIMP48,0.0,,
TO,2017,PASTRAELCIMP49,0.0,,
TO,2017,PASTRAELCIMP50,0.0,,
TO,2017,FRETRAELCIMP16,0.0,,
TO,2017,FRETRAELCIMP17,10000000000.0,,
TO,2017,FRETRAELCIMP18,0.0,,
TO,2017,FRETRAELCIMP19,0.0,,
TO,2017,FRETRAELCIMP20,0.0,,
TO,2017,FRETRAELCIMP21,0.0,,
TO,2017,FRETRAELCIMP22,0.0,,
TO,2017,FRETRAELCIMP23,0.0,,
TO,2017,FRETRAELCIMP24,0.0,,
TO,2017,FRETRAELCIMP25,0.0,,
TO,2017,FRETRAELCIMP26,0.0,,
TO,2017,FRETRAELCIMP27,0.0,,
TO,2017,FRETRAELCIMP28,0.0,,
TO,2017,FRETRAELCIMP29,0.0,,
TO,2017,FRETRAELCIMP30,0.0,,
TO,2017,FRETRAELCIMP31,0.0,,
TO,2017,FRETRAELCIMP32,0.0,,
TO,2017,FRETRAELCIMP33,0.0,,
TO,2017,FRETRAELCIMP34,0.0,,
TO,2017,FRETRAELCIMP35,0.0,,
TO,2017,FRETRAELCIMP36,0.0,,
TO,2017,FRETRAELCIMP37,0.0,,
TO,2017,FRETRAELCIMP38,0.0,,
TO,2017,FRETRAELCIMP39,0.0,,
TO,2017,FRETRAELCIMP40,0.0,,
TO,2017,FRETRAELCIMP41,0.0,,
TO,2017,FRETRAELCIMP42,0.0,,
TO,2017,FRETRAELCIMP43,0.0,,
TO,2017,FRETRAELCIMP44,0.0,,
TO,2017,FRETRAELCIMP45,0.0,,
TO,2017,FRETRAELCIMP46,0.0,,
TO,2017,FRETRAELCIMP47,0.0,,
TO,2017,FRETRAELCIMP48,0.0,,
TO,2017,FRETRAELCIMP49,0.0,,
TO,2017,FRETRAELCIMP50,0.0,,
TO,2017,LDITRAELCIMP16,0.0,,
TO,2017,LDITRAELCIMP17,10000000000.0,,
TO,2017,LDITRAELCIMP18,0.0,,
TO,2017,LDITRAELCIMP19,0.0,,
TO,2017,LDITRAELCIMP20,0.0,,
TO,2017,LDITRAELCIMP21,0.0,,
TO,2017,LDITRAELCIMP22,0.0,,
TO,2017,LDITRAELCIMP23,0.0,,
TO,2017,LDITRAELCIMP24,0.0,,
TO,2017,LDITRAELCIMP25,0.0,,
TO,2017,LDITRAELCIMP26,0.0,,
TO,2017,LDITRAELCIMP27,0.0,,
TO,2017,LDITRAELCIMP28,0.0,,
TO,2017,LDITRAELCIMP29,0.0,,
TO,2017,LDITRAELCIMP30,0.0,,
TO,2017,LDITRAELCIMP31,0.0,,
TO,2017,LDITRAELCIMP32,0.0,,
TO,2017,LDITRAELCIMP33,0.0,,
TO,2017,LDITRAELCIMP34,0.0,,
TO,2017,LDITRAELCIMP35,0.0,,
TO,2017,LDITRAELCIMP36,0.0,,
TO,2017,LDITRAELCIMP37,0.0,,
TO,2017,LDITRAELCIMP38,0.0,,
TO,2017,LDITRAELCIMP39,0.0,,
TO,2017,LDITRAELCIMP40,0.0,,
TO,2017,LDITRAELCIMP41,0.0,,
TO,2017,LDITRAELCIMP42,0.0,,
TO,2017,LDITRAELCIMP43,0.0,,
TO,2017,LDITRAELCIMP44,0.0,,
TO,2017,LDITRAELCIMP45,0.0,,
TO,2017,LDITRAELCIMP46,0.0,,
TO,2017,LDITRAELCIMP47,0.0,,
TO,2017,LDITRAELCIMP48,0.0,,
TO,2017,LDITRAELCIMP49,0.0,,
TO,2017,LDITRAELCIMP50,0.0,,
TO,2017,PUBTRAELCIMP16,0.0,,
TO,2017,PUBTRAELCIMP17,10000000000.0,,
TO,2017,PUBTRAELCIMP18,0.0,,
TO,2017,PUBTRAELCIMP19,0.0,,
TO,2017,PUBTRAELCIMP20,0.0,,
TO,2017,PUBTRAELCIMP21,0.0,,
TO,2017,PUBTRAELCIMP22,0.0,,
TO,2017,PUBTRAELCIMP23,0.0,,
TO,2017,PUBTRAELCIMP24,0.0,,
TO,2017,PUBTRAELCIMP25,0.0,,
TO,2017,PUBTRAELCIMP26,0.0,,
TO,2017,PUBTRAELCIMP27,0.0,,
TO,2017,PUBTRAELCIMP28,0.0,,
TO,2017,PUBTRAELCIMP29,0.0,,
TO,2017,PUBTRAELCIMP30,0.0,,
TO,2017,PUBTRAELCIMP31,0.0,,
TO,2017,PUBTRAELCIMP32,0.0,,
TO,2017,PUBTRAELCIMP33,0.0,,
TO,2017,PUBTRAELCIMP34,0.0,,
TO,2017,PUBTRAELCIMP35,0.0,,
TO,2017,PUBTRAELCIMP36,0.0,,
TO,2017,PUBTRAELCIMP37,0.0,,
TO,2017,PUBTRAELCIMP38,0.0,,
TO,2017,PUBTRAELCIMP39,0.0,,
TO,2017,PUBTRAELCIMP40,0.0,,
TO,2017,PUBTRAELCIMP41,0.0,,
TO,2017,PUBTRAELCIMP42,0.0,,
TO,2017,PUBTRAELCIMP43,0.0,,
TO,2017,PUBTRAELCIMP44,0.0,,
TO,2017,PUBTRAELCIMP45,0.0,,
TO,2017,PUBTRAELCIMP46,0.0,,
TO,2017,PUBTRAELCIMP47,0.0,,
TO,2017,PUBTRAELCIMP48,0.0,,
TO,2017,PUBTRAELCIMP49,0.0,,
TO,2017,PUBTRAELCIMP50,0.0,,
TO,2017,RESBDGELCIMP16,0.0,,
TO,2017,RESBDGELCIMP17,10000000000.0,,
TO,2017,RESBDGELCIMP18,0.0,,
TO,2017,RESBDGELCIMP19,0.0,,
TO,2017,RESBDGELCIMP20,0.0,,
TO,2017,RESBDGELCIMP21,0.0,,
TO,2017,RESBDGELCIMP22,0.0,,
TO,2017,RESBDGELCIMP23,0.0,,
TO,2017,RESBDGELCIMP24,0.0,,
TO,2017,RESBDGELCIMP25,0.0,,
TO,2017,RESBDGELCIMP26,0.0,,
TO,2017,RESBDGELCIMP27,0.0,,
TO,2017,RESBDGELCIMP28,0.0,,
TO,2017,RESBDGELCIMP29,0.0,,
TO,2017,RESBDGELCIMP30,0.0,,
TO,2017,RESBDGELCIMP31,0.0,,
TO,2017,RESBDGELCIMP32,0.0,,
TO,2017,RESBDGELCIMP33,0.0,,
TO,2017,RESBDGELCIMP34,0.0,,
TO,2017,RESBDGELCIMP35,0.0,,
TO,2017,RESBDGELCIMP36,0.0,,
TO,2017,RESBDGELCIMP37,0.0,,
TO,2017,RESBDGELCIMP38,0.0,,
TO,2017,RESBDGELCIMP39,0.0,,
TO,2017,RESBDGELCIMP40,0.0,,
TO,2017,RESBDGELCIMP41,0.0,,
TO,2017,RESBDGELCIMP42,0.0,,
TO,2017,RESBDGELCIMP43,0.0,,
TO,2017,RESBDGELCIMP44,0.0,,
TO,2017,RESBDGELCIMP45,0.0,,
TO,2017,RESBDGELCIMP46,0.0,,
TO,2017,RESBDGELCIMP47,0.0,,
TO,2017,RESBDGELCIMP48,0.0,,
TO,2017,RESBDGELCIMP49,0.0,,
TO,2017,RESBDGELCIMP50,0.0,,
TO,2017,COMBDGELCIMP16,0.0,,
TO,2017,COMBDGELCIMP17,10000000000.0,,
TO,2017,COMBDGELCIMP18,0.0,,
TO,2017,COMBDGELCIMP19,0.0,,
TO,2017,COMBDGELCIMP20,0.0,,
TO,2017,COMBDGELCIMP21,0.0,,
TO,2017,COMBDGELCIMP22,0.0,,
TO,2017,COMBDGELCIMP23,0.0,,
TO,2017,COMBDGELCIMP24,0.0,,
TO,2017,COMBDGELCIMP25,0.0,,
TO,2017,COMBDGELCIMP26,0.0,,
TO,2017,COMBDGELCIMP27,0.0,,
TO,2017,COMBDGELCIMP28,0.0,,
TO,2017,COMBDGELCIMP29,0.0,,
TO,2017,COMBDGELCIMP30,0.0,,
TO,2017,COMBDGELCIMP31,0.0,,
TO,2017,COMBDGELCIMP32,0.0,,
TO,2017,COMBDGELCIMP33,0.0,,
TO,2017,COMBDGELCIMP34,0.0,,
TO,2017,COMBDGELCIMP35,0.0,,
TO,2017,COMBDGELCIMP36,0.0,,
TO,2017,COMBDGELCIMP37,0.0,,
TO,2017,COMBDGELCIMP38,0.0,,
TO,2017,COMBDGELCIMP39,0.0,,
TO,2017,COMBDGELCIMP40,0.0,,
TO,2017,COMBDGELCIMP41,0.0,,
TO,2017,COMBDGELCIMP42,0.0,,
TO,2017,COMBDGELCIMP43,0.0,,
TO,2017,COMBDGELCIMP44,0.0,,
TO,2017,COMBDGELCIMP45,0.0,,
TO,2017,COMBDGELCIMP46,0.0,,
TO,2017,COMBDGELCIMP47,0.0,,
TO,2017,COMBDGELCIMP48,0.0,,
TO,2017,COMBDGELCIMP49,0.0,,
TO,2017,COMBDGELCIMP50,0.0,,
TO,2017,PUBBDGELCIMP16,0.0,,
TO,2017,PUBBDGELCIMP17,10000000000.0,,
TO,2017,PUBBDGELCIMP18,0.0,,
TO,2017,PUBBDGELCIMP19,0.0,,
TO,2017,PUBBDGELCIMP20,0.0,,
TO,2017,PUBBDGELCIMP21,0.0,,
TO,2017,PUBBDGELCIMP22,0.0,,
TO,2017,PUBBDGELCIMP23,0.0,,
TO,2017,PUBBDGELCIMP24,0.0,,
TO,2017,PUBBDGELCIMP25,0.0,,
TO,2017,PUBBDGELCIMP26,0.0,,
TO,2017,PUBBDGELCIMP27,0.0,,
TO,2017,PUBBDGELCIMP28,0.0,,
TO,2017,PUBBDGELCIMP29,0.0,,
TO,2017,PUBBDGELCIMP30,0.0,,
