regions,emis_comm,input_comm,tech,vintage,output_comm,emis_act,emis_act_units,emis_act_notes
TO,CO2e,IMPSMTN,PUBTRASMTNIMP,2015,PUBTRASMTN,0.7353153941634564,t/TJ,PublicTransportSynthetic MethaneImport
TO,CO2e,IMPELC,PUBTRAELCIMP16,2015,PUBTRAELC,10.508030550505026,t/TJ,PublicTransportElectricityImport16
TO,CO2e,IMPELC,PUBTRAELCIMP17,2015,PUBTRAELC,10.548562783397431,t/TJ,PublicTransportElectricityImport17
TO,CO2e,IMPELC,PUBTRAELCIMP18,2015,PUBTRAELC,10.58665583764178,t/TJ,PublicTransportElectricityImport18
TO,CO2e,IMPELC,PUBTRAELCIMP19,2015,PUBTRAELC,10.62395538571719,t/TJ,PublicTransportElectricityImport19
TO,CO2e,IMPELC,PUBTRAELCIMP20,2015,PUBTRAELC,10.660398694946394,t/TJ,PublicTransportElectricityImport20
TO,CO2e,IMPELC,PUBTRAELCIMP21,2015,PUBTRAELC,9.379956826131458,t/TJ,PublicTransportElectricityImport21
TO,CO2e,IMPELC,PUBTRAELCIMP22,2015,PUBTRAELC,10.274497581023661,t/TJ,PublicTransportElectricityImport22
TO,CO2e,IMPELC,PUBTRAELCIMP23,2015,PUBTRAELC,15.49692615067503,t/TJ,PublicTransportElectricityImport23
TO,CO2e,IMPELC,PUBTRAELCIMP24,2015,PUBTRAELC,15.605622654486497,t/TJ,PublicTransportElectricityImport24
TO,CO2e,IMPELC,PUBTRAELCIMP25,2015,PUBTRAELC,19.842627641397623,t/TJ,PublicTransportElectricityImport25
TO,CO2e,IMPELC,PUBTRAELCIMP26,2015,PUBTRAELC,19.25415883294992,t/TJ,PublicTransportElectricityImport26
TO,CO2e,IMPELC,PUBTRAELCIMP27,2015,PUBTRAELC,17.975540981854458,t/TJ,PublicTransportElectricityImport27
TO,CO2e,IMPELC,PUBTRAELCIMP28,2015,PUBTRAELC,19.237014599963903,t/TJ,PublicTransportElectricityImport28
TO,CO2e,IMPELC,PUBTRAELCIMP29,2015,PUBTRAELC,18.00851494275887,t/TJ,PublicTransportElectricityImport29
TO,CO2e,IMPELC,PUBTRAELCIMP30,2015,PUBTRAELC,18.566572657137655,t/TJ,PublicTransportElectricityImport30
TO,CO2e,IMPELC,PUBTRAELCIMP31,2015,PUBTRAELC,20.063865054210215,t/TJ,PublicTransportElectricityImport31
TO,CO2e,IMPELC,PUBTRAELCIMP32,2015,PUBTRAELC,18.68381836969691,t/TJ,PublicTransportElectricityImport32
TO,CO2e,IMPELC,PUBTRAELCIMP33,2015,PUBTRAELC,18.021494223021026,t/TJ,PublicTransportElectricityImport33
TO,CO2e,IMPELC,PUBTRAELCIMP34,2015,PUBTRAELC,18.20305884559688,t/TJ,PublicTransportElectricityImport34
TO,CO2e,IMPELC,PUBTRAELCIMP35,2015,PUBTRAELC,17.515945272569944,t/TJ,PublicTransportElectricityImport35
TO,CO2e,IMPELC,PUBTRAELCIMP36,2015,PUBTRAELC,17.80805867095863,t/TJ,PublicTransportElectricityImport36
TO,CO2e,IMPELC,PUBTRAELCIMP37,2015,PUBTRAELC,19.05403646397603,t/TJ,PublicTransportElectricityImport37
TO,CO2e,IMPELC,PUBTRAELCIMP38,2015,PUBTRAELC,18.950371467577313,t/TJ,PublicTransportElectricityImport38
TO,CO2e,IMPELC,PUBTRAELCIMP39,2015,PUBTRAELC,19.934363188284507,t/TJ,PublicTransportElectricityImport39
TO,CO2e,IMPELC,PUBTRAELCIMP40,2015,PUBTRAELC,19.31115065051789,t/TJ,PublicTransportElectricityImport40
TO,CO2e,IMPELC,PUBTRAELCIMP41,2015,PUBTRAELC,19.025322494599894,t/TJ,PublicTransportElectricityImport41
TO,CO2e,IMPELC,PUBTRAELCIMP42,2015,PUBTRAELC,18.86568766798815,t/TJ,PublicTransportElectricityImport42
TO,CO2e,IMPELC,PUBTRAELCIMP43,2015,PUBTRAELC,18.68286646876729,t/TJ,PublicTransportElectricityImport43
TO,CO2e,IMPELC,PUBTRAELCIMP44,2015,PUBTRAELC,18.529547060312588,t/TJ,PublicTransportElectricityImport44
TO,CO2e,IMPELC,PUBTRAELCIMP45,2015,PUBTRAELC,18.419520861811616,t/TJ,PublicTransportElectricityImport45
TO,CO2e,IMPELC,PUBTRAELCIMP46,2015,PUBTRAELC,18.32030108609374,t/TJ,PublicTransportElectricityImport46
TO,CO2e,IMPELC,PUBTRAELCIMP47,2015,PUBTRAELC,18.282301139800644,t/TJ,PublicTransportElectricityImport47
TO,CO2e,IMPELC,PUBTRAELCIMP48,2015,PUBTRAELC,18.231340763399924,t/TJ,PublicTransportElectricityImport48
TO,CO2e,IMPELC,PUBTRAELCIMP49,2015,PUBTRAELC,18.14494693923579,t/TJ,PublicTransportElectricityImport49
TO,CO2e,IMPELC,PUBTRAELCIMP50,2015,PUBTRAELC,18.076306826542304,t/TJ,PublicTransportElectricityImport50
TO,CO2e,IMPNGA,RESBDGNGAIMP,2015,RESBDGNGA,0.7353153941634564,t/TJ,ResidentialBuildingNatural GasImport
TO,CO2e,IMPBMTN,RESBDGBMTNIMP,2015,RESBDGBMTN,0.7353153941634564,t/TJ,ResidentialBuildingBio MethaneImport
TO,CO2e,IMPSGA,RESBDGSGAIMP,2015,RESBDGSGA,0.7353153941634564,t/TJ,ResidentialBuildingSynthetic GasImport
TO,CO2e,IMPSMTN,RESBDGSMTNIMP,2015,RESBDGSMTN,0.7353153941634564,t/TJ,ResidentialBuildingSynthetic MethaneImport
TO,CO2e,IMPELC,RESBDGELCIMP16,2015,RESBDGELC,10.508030550505026,t/TJ,ResidentialBuildingElectricityImport16
TO,CO2e,IMPELC,RESBDGELCIMP17,2015,RESBDGELC,10.548562783397431,t/TJ,ResidentialBuildingElectricityImport17
TO,CO2e,IMPELC,RESBDGELCIMP18,2015,RESBDGELC,10.58665583764178,t/TJ,ResidentialBuildingElectricityImport18
TO,CO2e,IMPELC,RESBDGELCIMP19,2015,RESBDGELC,10.62395538571719,t/TJ,ResidentialBuildingElectricityImport19
TO,CO2e,IMPELC,RESBDGELCIMP20,2015,RESBDGELC,10.660398694946394,t/TJ,ResidentialBuildingElectricityImport20
TO,CO2e,IMPELC,RESBDGELCIMP21,2015,RESBDGELC,9.379956826131458,t/TJ,ResidentialBuildingElectricityImport21
TO,CO2e,IMPELC,RESBDGELCIMP22,2015,RESBDGELC,10.274497581023661,t/TJ,ResidentialBuildingElectricityImport22
TO,CO2e,IMPELC,RESBDGELCIMP23,2015,RESBDGELC,15.49692615067503,t/TJ,ResidentialBuildingElectricityImport23
TO,CO2e,IMPELC,RESBDGELCIMP24,2015,RESBDGELC,15.605622654486497,t/TJ,ResidentialBuildingElectricityImport24
TO,CO2e,IMPELC,RESBDGELCIMP25,2015,RESBDGELC,19.842627641397623,t/TJ,ResidentialBuildingElectricityImport25
TO,CO2e,IMPELC,RESBDGELCIMP26,2015,RESBDGELC,19.25415883294992,t/TJ,ResidentialBuildingElectricityImport26
TO,CO2e,IMPELC,RESBDGELCIMP27,2015,RESBDGELC,17.975540981854458,t/TJ,ResidentialBuildingElectricityImport27
TO,CO2e,IMPELC,RESBDGELCIMP28,2015,RESBDGELC,19.237014599963903,t/TJ,ResidentialBuildingElectricityImport28
TO,CO2e,IMPELC,RESBDGELCIMP29,2015,RESBDGELC,18.00851494275887,t/TJ,ResidentialBuildingElectricityImport29
TO,CO2e,IMPELC,RESBDGELCIMP30,2015,RESBDGELC,18.566572657137655,t/TJ,ResidentialBuildingElectricityImport30
TO,CO2e,IMPELC,RESBDGELCIMP31,2015,RESBDGELC,20.063865054210215,t/TJ,ResidentialBuildingElectricityImport31
TO,CO2e,IMPELC,RESBDGELCIMP32,2015,RESBDGELC,18.68381836969691,t/TJ,ResidentialBuildingElectricityImport32
TO,CO2e,IMPELC,RESBDGELCIMP33,2015,RESBDGELC,18.021494223021026,t/TJ,ResidentialBuildingElectricityImport33
TO,CO2e,IMPELC,RESBDGELCIMP34,2015,RESBDGELC,18.20305884559688,t/TJ,ResidentialBuildingElectricityImport34
