regions,input_comm,tech,vintage,output_comm,efficiency,eff_notes
TO,IMPSJE,LDITRASJEIMP,2015,LDITRASJE,1,Long DistanceTransportSynthetic JetImport
TO,IMPELC,LDITRAELCIMP16,2015,LDITRAELC,1,Long DistanceTransportElectricityImport16
TO,IMPELC,LDITRAELCIMP17,2015,LDITRAELC,1,Long DistanceTransportElectricityImport17
TO,IMPELC,LDITRAELCIMP18,2015,LDITRAELC,1,Long DistanceTransportElectricityImport18
TO,IMPELC,LDITRAELCIMP19,2015,LDITRAELC,1,Long DistanceTransportElectricityImport19
TO,IMPELC,LDITRAELCIMP20,2015,LDITRAELC,1,Long DistanceTransportElectricityImport20
TO,IMPELC,LDITRAELCIMP21,2015,LDITRAELC,1,Long DistanceTransportElectricityImport21
TO,IMPELC,LDITRAELCIMP22,2015,LDITRAELC,1,Long DistanceTransportElectricityImport22
TO,IMPELC,LDITRAELCIMP23,2015,LDITRAELC,1,Long DistanceTransportElectricityImport23
TO,IMPELC,LDITRAELCIMP24,2015,LDITRAELC,1,Long DistanceTransportElectricityImport24
TO,IMPELC,LDITRAELCIMP25,2015,LDITRAELC,1,Long DistanceTransportElectricityImport25
TO,IMPELC,LDITRAELCIMP26,2015,LDITRAELC,1,Long DistanceTransportElectricityImport26
TO,IMPELC,LDITRAELCIMP27,2015,LDITRAELC,1,Long DistanceTransportElectricityImport27
TO,IMPELC,LDITRAELCIMP28,2015,LDITRAELC,1,Long DistanceTransportElectricityImport28
TO,IMPELC,LDITRAELCIMP29,2015,LDITRAELC,1,Long DistanceTransportElectricityImport29
TO,IMPELC,LDITRAELCIMP30,2015,LDITRAELC,1,Long DistanceTransportElectricityImport30
TO,IMPELC,LDITRAELCIMP31,2015,LDITRAELC,1,Long DistanceTransportElectricityImport31
TO,IMPELC,LDITRAELCIMP32,2015,LDITRAELC,1,Long DistanceTransportElectricityImport32
TO,IMPELC,LDITRAELCIMP33,2015,LDITRAELC,1,Long DistanceTransportElectricityImport33
TO,IMPELC,LDITRAELCIMP34,2015,LDITRAELC,1,Long DistanceTransportElectricityImport34
TO,IMPELC,LDITRAELCIMP35,2015,LDITRAELC,1,Long DistanceTransportElectricityImport35
TO,IMPELC,LDITRAELCIMP36,2015,LDITRAELC,1,Long DistanceTransportElectricityImport36
TO,IMPELC,LDITRAELCIMP37,2015,LDITRAELC,1,Long DistanceTransportElectricityImport37
TO,IMPELC,LDITRAELCIMP38,2015,LDITRAELC,1,Long DistanceTransportElectricityImport38
TO,IMPELC,LDITRAELCIMP39,2015,LDITRAELC,1,Long DistanceTransportElectricityImport39
TO,IMPELC,LDITRAELCIMP40,2015,LDITRAELC,1,Long DistanceTransportElectricityImport40
TO,IMPELC,LDITRAELCIMP41,2015,LDITRAELC,1,Long DistanceTransportElectricityImport41
TO,IMPELC,LDITRAELCIMP42,2015,LDITRAELC,1,Long DistanceTransportElectricityImport42
TO,IMPELC,LDITRAELCIMP43,2015,LDITRAELC,1,Long DistanceTransportElectricityImport43
TO,IMPELC,LDITRAELCIMP44,2015,LDITRAELC,1,Long DistanceTransportElectricityImport44
TO,IMPELC,LDITRAELCIMP45,2015,LDITRAELC,1,Long DistanceTransportElectricityImport45
TO,IMPELC,LDITRAELCIMP46,2015,LDITRAELC,1,Long DistanceTransportElectricityImport46
TO,IMPELC,LDITRAELCIMP47,2015,LDITRAELC,1,Long DistanceTransportElectricityImport47
TO,IMPELC,LDITRAELCIMP48,2015,LDITRAELC,1,Long DistanceTransportElectricityImport48
TO,IMPELC,LDITRAELCIMP49,2015,LDITRAELC,1,Long DistanceTransportElectricityImport49
TO,IMPELC,LDITRAELCIMP50,2015,LDITRAELC,1,Long DistanceTransportElectricityImport50
TO,EXPBMTN,LDITRABMTNEXP,2015,LDITRABMTN,1,Long DistanceTransportBio MethaneExport
