regions,periods,tech,vintage,cost_variable,cost_variable_units,cost_variable_notes
TO,2021,RESBDGELCIMP49,2015,47.124569855471435,k$/TJ,ResidentialBuildingElectricityImport49
TO,2021,RESBDGELCIMP50,2015,47.124569855471435,k$/TJ,ResidentialBuildingElectricityImport50
TO,2021,RESBDGETHOSIMP,2015,0.0,k$/TJ,ResidentialBuildingDummyImport
TO,2021,RESBDGBMTNEXP,2015,0.0,k$/TJ,ResidentialBuildingBio MethaneExport
TO,2021,RESBDGHH2EXP,2015,0.0,k$/TJ,ResidentialBuildingHydrogenExport
TO,2021,COMBDGNGAIMP,2015,3.5043718214713904,k$/TJ,CommercialBuildingNatural GasImport
TO,2021,COMBDGLFOIMP,2015,25.538613813756527,k$/TJ,CommercialBuildingLight Fuel OilImport
TO,2021,COMBDGHFOIMP,2015,25.538613813756527,k$/TJ,CommercialBuildingHeavy Fuel OilImport
TO,2021,COMBDGPROIMP,2015,13.326766106105017,k$/TJ,CommercialBuildingPropaneImport
TO,2021,COMBDGBMAIMP,2015,4.420006144450596,k$/TJ,CommercialBuildingBiomassImport
TO,2021,COMBDGHH2IMP,2015,72.65278432045926,k$/TJ,CommercialBuildingHydrogenImport
TO,2021,COMBDGSOLIMP,2015,0.0,k$/TJ,CommercialBuildingSolarImport
TO,2021,COMBDGKERIMP,2015,25.538613813756527,k$/TJ,CommercialBuildingKeroseneImport
TO,2021,COMBDGBWPIMP,2015,4.420006144450596,k$/TJ,CommercialBuildingWood PelletImport
TO,2021,COMBDGGEOIMP,2015,0.0,k$/TJ,CommercialBuildingGeothermal EnergyImport
TO,2021,COMBDGBMTNIMP,2015,16.7,k$/TJ,CommercialBuildingBio MethaneImport
TO,2021,COMBDGSGAIMP,2015,16.7,k$/TJ,CommercialBuildingSynthetic GasImport
TO,2021,COMBDGELCIMP16,2015,47.124569855471435,k$/TJ,CommercialBuildingElectricityImport16
TO,2021,COMBDGELCIMP17,2015,47.124569855471435,k$/TJ,CommercialBuildingElectricityImport17
TO,2021,COMBDGELCIMP18,2015,47.124569855471435,k$/TJ,CommercialBuildingElectricityImport18
TO,2021,COMBDGELCIMP19,2015,47.124569855471435,k$/TJ,CommercialBuildingElectricityImport19
TO,2021,COMBDGELCIMP20,2015,47.124569855471435,k$/TJ,CommercialBuildingElectricityImport20
TO,2021,COMBDGELCIMP21,2015,47.124569855471435,k$/TJ,CommercialBuildingElectricityImport21
TO,2021,COMBDGELCIMP22,2015,47.124569855471435,k$/TJ,CommercialBuildingElectricityImport22
TO,2021,COMBDGELCIMP23,2015,47.124569855471435,k$/TJ,CommercialBuildingElectricityImport23
TO,2021,COMBDGELCIMP24,2015,47.124569855471435,k$/TJ,CommercialBuildingElectricityImport24
TO,2021,COMBDGELCIMP25,2015,47.124569855471435,k$/TJ,CommercialBuildingElectricityImport25
TO,2021,COMBDGELCIMP26,2015,47.124569855471435,k$/TJ,CommercialBuildingElectricityImport26
TO,2021,COMBDGELCIMP27,2015,47.124569855471435,k$/TJ,CommercialBuildingElectricityImport27
TO,2021,COMBDGELCIMP28,2015,47.124569855471435,k$/TJ,CommercialBuildingElectricityImport28
TO,2021,COMBDGELCIMP29,2015,47.124569855471435,k$/TJ,CommercialBuildingElectricityImport29
TO,2021,COMBDGELCIMP30,2015,47.124569855471435,k$/TJ,CommercialBuildingElectricityImport30
TO,2021,COMBDGELCIMP31,2015,47.124569855471435,k$/TJ,CommercialBuildingElectricityImport31
TO,2021,COMBDGELCIMP32,2015,47.124569855471435,k$/TJ,CommercialBuildingElectricityImport32
TO,2021,COMBDGELCIMP33,2015,47.124569855471435,k$/TJ,CommercialBuildingElectricityImport33
TO,2021,COMBDGELCIMP34,2015,47.124569855471435,k$/TJ,CommercialBuildingElectricityImport34
TO,2021,COMBDGELCIMP35,2015,47.124569855471435,k$/TJ,CommercialBuildingElectricityImport35
TO,2021,COMBDGELCIMP36,2015,47.124569855471435,k$/TJ,CommercialBuildingElectricityImport36
TO,2021,COMBDGELCIMP37,2015,47.124569855471435,k$/TJ,CommercialBuildingElectricityImport37
TO,2021,COMBDGELCIMP38,2015,47.124569855471435,k$/TJ,CommercialBuildingElectricityImport38
TO,2021,COMBDGELCIMP39,2015,47.124569855471435,k$/TJ,CommercialBuildingElectricityImport39
TO,2021,COMBDGELCIMP40,2015,47.124569855471435,k$/TJ,CommercialBuildingElectricityImport40
TO,2021,COMBDGELCIMP41,2015,47.124569855471435,k$/TJ,CommercialBuildingElectricityImport41
TO,2021,COMBDGELCIMP42,2015,47.124569855471435,k$/TJ,CommercialBuildingElectricityImport42
TO,2021,COMBDGELCIMP43,2015,47.124569855471435,k$/TJ,CommercialBuildingElectricityImport43
TO,2021,COMBDGELCIMP44,2015,47.124569855471435,k$/TJ,CommercialBuildingElectricityImport44
TO,2021,COMBDGELCIMP45,2015,47.124569855471435,k$/TJ,CommercialBuildingElectricityImport45
TO,2021,COMBDGELCIMP46,2015,47.124569855471435,k$/TJ,CommercialBuildingElectricityImport46
TO,2021,COMBDGELCIMP47,2015,47.124569855471435,k$/TJ,CommercialBuildingElectricityImport47
TO,2021,COMBDGELCIMP48,2015,47.124569855471435,k$/TJ,CommercialBuildingElectricityImport48
TO,2021,COMBDGELCIMP49,2015,47.124569855471435,k$/TJ,CommercialBuildingElectricityImport49
TO,2021,COMBDGELCIMP50,2015,47.124569855471435,k$/TJ,CommercialBuildingElectricityImport50
TO,2021,COMBDGETHOSIMP,2015,0.0,k$/TJ,CommercialBuildingDummyImport
TO,2021,COMBDGHH2EXP,2015,0.0,k$/TJ,CommercialBuildingHydrogenExport
TO,2021,COMBDGBMTNEXP,2015,0.0,k$/TJ,CommercialBuildingBio MethaneExport
TO,2021,PUBBDGNGAIMP,2015,3.5043718214713904,k$/TJ,PublicBuildingNatural GasImport
TO,2021,PUBBDGLFOIMP,2015,25.538613813756527,k$/TJ,PublicBuildingLight Fuel OilImport
TO,2021,PUBBDGHFOIMP,2015,25.538613813756527,k$/TJ,PublicBuildingHeavy Fuel OilImport
TO,2021,PUBBDGPROIMP,2015,13.326766106105017,k$/TJ,PublicBuildingPropaneImport
TO,2021,PUBBDGBMAIMP,2015,4.420006144450596,k$/TJ,PublicBuildingBiomassImport
TO,2021,PUBBDGHH2IMP,2015,72.65278432045926,k$/TJ,PublicBuildingHydrogenImport
TO,2021,PUBBDGSOLIMP,2015,0.0,k$/TJ,PublicBuildingSolarImport
TO,2021,PUBBDGKERIMP,2015,25.538613813756527,k$/TJ,PublicBuildingKeroseneImport
TO,2021,PUBBDGBWPIMP,2015,4.420006144450596,k$/TJ,PublicBuildingWood PelletImport
TO,2021,PUBBDGGEOIMP,2015,0.0,k$/TJ,PublicBuildingGeothermal EnergyImport
TO,2021,PUBBDGBMTNIMP,2015,16.7,k$/TJ,PublicBuildingBio MethaneImport
TO,2021,PUBBDGSGAIMP,2015,16.7,k$/TJ,PublicBuildingSynthetic GasImport
TO,2021,PUBBDGELCIMP16,2015,47.124569855471435,k$/TJ,PublicBuildingElectricityImport16
TO,2021,PUBBDGELCIMP17,2015,47.124569855471435,k$/TJ,PublicBuildingElectricityImport17
TO,2021,PUBBDGELCIMP18,2015,47.124569855471435,k$/TJ,PublicBuildingElectricityImport18
TO,2021,PUBBDGELCIMP19,2015,47.124569855471435,k$/TJ,PublicBuildingElectricityImport19
TO,2021,PUBBDGELCIMP20,2015,47.124569855471435,k$/TJ,PublicBuildingElectricityImport20
TO,2021,PUBBDGELCIMP21,2015,47.124569855471435,k$/TJ,PublicBuildingElectricityImport21
TO,2021,PUBBDGELCIMP22,2015,47.124569855471435,k$/TJ,PublicBuildingElectricityImport22
TO,2021,PUBBDGELCIMP23,2015,47.124569855471435,k$/TJ,PublicBuildingElectricityImport23
TO,2021,PUBBDGELCIMP24,2015,47.124569855471435,k$/TJ,PublicBuildingElectricityImport24
TO,2021,PUBBDGELCIMP25,2015,47.124569855471435,k$/TJ,PublicBuildingElectricityImport25
TO,2021,PUBBDGELCIMP26,2015,47.124569855471435,k$/TJ,PublicBuildingElectricityImport26
TO,2021,PUBBDGELCIMP27,2015,47.124569855471435,k$/TJ,PublicBuildingElectricityImport27
TO,2021,PUBBDGELCIMP28,2015,47.124569855471435,k$/TJ,PublicBuildingElectricityImport28
TO,2021,PUBBDGELCIMP29,2015,47.124569855471435,k$/TJ,PublicBuildingElectricityImport29
TO,2021,PUBBDGELCIMP30,2015,47.124569855471435,k$/TJ,PublicBuildingElectricityImport30
TO,2021,PUBBDGELCIMP31,2015,47.124569855471435,k$/TJ,PublicBuildingElectricityImport31
TO,2021,PUBBDGELCIMP32,2015,47.124569855471435,k$/TJ,PublicBuildingElectricityImport32
TO,2021,PUBBDGELCIMP33,2015,47.124569855471435,k$/TJ,PublicBuildingElectricityImport33
TO,2021,PUBBDGELCIMP34,2015,47.124569855471435,k$/TJ,PublicBuildingElectricityImport34
TO,2021,PUBBDGELCIMP35,2015,47.124569855471435,k$/TJ,PublicBuildingElectricityImport35
TO,2021,PUBBDGELCIMP36,2015,47.124569855471435,k$/TJ,PublicBuildingElectricityImport36
TO,2021,PUBBDGELCIMP37,2015,47.124569855471435,k$/TJ,PublicBuildingElectricityImport37
TO,2021,PUBBDGELCIMP38,2015,47.124569855471435,k$/TJ,PublicBuildingElectricityImport38
TO,2021,PUBBDGELCIMP39,2015,47.124569855471435,k$/TJ,PublicBuildingElectricityImport39
TO,2021,PUBBDGELCIMP40,2015,47.124569855471435,k$/TJ,PublicBuildingElectricityImport40
TO,2021,PUBBDGELCIMP41,2015,47.124569855471435,k$/TJ,PublicBuildingElectricityImport41
TO,2021,PUBBDGELCIMP42,2015,47.124569855471435,k$/TJ,PublicBuildingElectricityImport42
TO,2021,PUBBDGELCIMP43,2015,47.124569855471435,k$/TJ,PublicBuildingElectricityImport43
TO,2021,PUBBDGELCIMP44,2015,47.124569855471435,k$/TJ,PublicBuildingElectricityImport44
TO,2021,PUBBDGELCIMP45,2015,47.124569855471435,k$/TJ,PublicBuildingElectricityImport45
TO,2021,PUBBDGELCIMP46,2015,47.124569855471435,k$/TJ,PublicBuildingElectricityImport46
TO,2021,PUBBDGELCIMP47,2015,47.124569855471435,k$/TJ,PublicBuildingElectricityImport47
TO,2021,PUBBDGELCIMP48,2015,47.124569855471435,k$/TJ,PublicBuildingElectricityImport48
TO,2021,PUBBDGELCIMP49,2015,47.124569855471435,k$/TJ,PublicBuildingElectricityImport49
TO,2021,PUBBDGELCIMP50,2015,47.124569855471435,k$/TJ,PublicBuildingElectricityImport50
TO,2021,PUBBDGETHOSIMP,2015,0.0,k$/TJ,PublicBuildingDummyImport
TO,2021,PUBBDGHH2EXP,2015,0.0,k$/TJ,PublicBuildingHydrogenExport
TO,2021,PUBBDGBMTNEXP,2015,0.0,k$/TJ,PublicBuildingBio MethaneExport
TO,2021,INDBDGNGAIMP,2015,3.5043718214713904,k$/TJ,IndustrialBuildingNatural GasImport
TO,2021,INDBDGBMTNIMP,2015,16.7,k$/TJ,IndustrialBuildingBio MethaneImport
TO,2021,INDBDGHH2IMP,2015,72.65278432045926,k$/TJ,IndustrialBuildingHydrogenImport
TO,2021,INDBDGLFOIMP,2015,25.538613813756527,k$/TJ,IndustrialBuildingLight Fuel OilImport
TO,2021,INDBDGHFOIMP,2015,25.538613813756527,k$/TJ,IndustrialBuildingHeavy Fuel OilImport
TO,2021,INDBDGPCOKIMP,2015,2.2552170955575543,k$/TJ,IndustrialBuildingPetcokeImport
TO,2021,INDBDGPROIMP,2015,13.326766106105017,k$/TJ,IndustrialBuildingPropaneImport
TO,2021,INDBDGCOAIMP,2015,2.2552170955575543,k$/TJ,IndustrialBuildingCoalImport
TO,2021,INDBDGCOKIMP,2015,5.572588096801818,k$/TJ,IndustrialBuildingCokeImport
TO,2021,INDBDGBMAIMP,2015,4.420006144450596,k$/TJ,IndustrialBuildingBiomassImport
TO,2021,INDBDGELCIMP16,2015,47.124569855471435,k$/TJ,IndustrialBuildingElectricityImport16
TO,2021,INDBDGELCIMP17,2015,47.124569855471435,k$/TJ,IndustrialBuildingElectricityImport17
TO,2021,INDBDGELCIMP18,2015,47.124569855471435,k$/TJ,IndustrialBuildingElectricityImport18
TO,2021,INDBDGELCIMP19,2015,47.124569855471435,k$/TJ,IndustrialBuildingElectricityImport19
TO,2021,INDBDGELCIMP20,2015,47.124569855471435,k$/TJ,IndustrialBuildingElectricityImport20
TO,2021,INDBDGELCIMP21,2015,47.124569855471435,k$/TJ,IndustrialBuildingElectricityImport21
TO,2021,INDBDGELCIMP22,2015,47.124569855471435,k$/TJ,IndustrialBuildingElectricityImport22
TO,2021,INDBDGELCIMP23,2015,47.124569855471435,k$/TJ,IndustrialBuildingElectricityImport23
TO,2021,INDBDGELCIMP24,2015,47.124569855471435,k$/TJ,IndustrialBuildingElectricityImport24
TO,2021,INDBDGELCIMP25,2015,47.124569855471435,k$/TJ,IndustrialBuildingElectricityImport25
TO,2021,INDBDGELCIMP26,2015,47.124569855471435,k$/TJ,IndustrialBuildingElectricityImport26
TO,2021,INDBDGELCIMP27,2015,47.124569855471435,k$/TJ,IndustrialBuildingElectricityImport27
TO,2021,INDBDGELCIMP28,2015,47.124569855471435,k$/TJ,IndustrialBuildingElectricityImport28
TO,2021,INDBDGELCIMP29,2015,47.124569855471435,k$/TJ,IndustrialBuildingElectricityImport29
TO,2021,INDBDGELCIMP30,2015,47.124569855471435,k$/TJ,IndustrialBuildingElectricityImport30
TO,2021,INDBDGELCIMP31,2015,47.124569855471435,k$/TJ,IndustrialBuildingElectricityImport31
TO,2021,INDBDGELCIMP32,2015,47.124569855471435,k$/TJ,IndustrialBuildingElectricityImport32
TO,2021,INDBDGELCIMP33,2015,47.124569855471435,k$/TJ,IndustrialBuildingElectricityImport33
TO,2021,INDBDGELCIMP34,2015,47.124569855471435,k$/TJ,IndustrialBuildingElectricityImport34
TO,2021,INDBDGELCIMP35,2015,47.124569855471435,k$/TJ,IndustrialBuildingElectricityImport35
TO,2021,INDBDGELCIMP36,2015,47.124569855471435,k$/TJ,IndustrialBuildingElectricityImport36
TO,2021,INDBDGELCIMP37,2015,47.124569855471435,k$/TJ,IndustrialBuildingElectricityImport37
TO,2021,INDBDGELCIMP38,2015,47.124569855471435,k$/TJ,IndustrialBuildingElectricityImport38
TO,2021,INDBDGELCIMP39,2015,47.124569855471435,k$/TJ,IndustrialBuildingElectricityImport39
TO,2021,INDBDGELCIMP40,2015,47.124569855471435,k$/TJ,IndustrialBuildingElectricityImport40
TO,2021,INDBDGELCIMP41,2015,47.124569855471435,k$/TJ,IndustrialBuildingElectricityImport41
TO,2021,INDBDGELCIMP42,2015,47.124569855471435,k$/TJ,IndustrialBuildingElectricityImport42
TO,2021,INDBDGELCIMP43,2015,47.124569855471435,k$/TJ,IndustrialBuildingElectricityImport43
TO,2021,INDBDGELCIMP44,2015,47.124569855471435,k$/TJ,IndustrialBuildingElectricityImport44
TO,2021,INDBDGELCIMP45,2015,47.124569855471435,k$/TJ,IndustrialBuildingElectricityImport45
TO,2021,INDBDGELCIMP46,2015,47.124569855471435,k$/TJ,IndustrialBuildingElectricityImport46
TO,2021,INDBDGELCIMP47,2015,47.124569855471435,k$/TJ,IndustrialBuildingElectricityImport47
TO,2021,INDBDGELCIMP48,2015,47.124569855471435,k$/TJ,IndustrialBuildingElectricityImport48
TO,2021,INDBDGELCIMP49,2015,47.124569855471435,k$/TJ,IndustrialBuildingElectricityImport49
TO,2021,INDBDGELCIMP50,2015,47.124569855471435,k$/TJ,IndustrialBuildingElectricityImport50
TO,2021,INDBDGHH2EXP,2015,0.0,k$/TJ,IndustrialBuildingHydrogenExport
TO,2021,INDBDGBMTNEXP,2015,0.0,k$/TJ,IndustrialBuildingBio MethaneExport
TO,2021,WATWASBMTNIMP,2015,10000000000.0,k$/TJ,WaterWasteBio MethaneImport
TO,2021,WATWASNGAIMP,2015,3.5043718214713904,k$/TJ,WaterWasteNatural GasImport
TO,2021,WATWASHH2IMP,2015,10000000000.0,k$/TJ,WaterWasteHydrogenImport
TO,2021,WATWASCETHIMP,2015,10000000000.0,k$/TJ,WaterWasteCellulosic EthanolImport
TO,2021,WATWASFWIMP,2015,0.0,k$/TJ,WaterWasteWaterImport
TO,2021,WATWASETHOSIMP,2015,0.0,k$/TJ,WaterWasteDummyImport
TO,2021,WATWASELCIMP16,2015,47.124569855471435,k$/TJ,WaterWasteElectricityImport16
TO,2021,WATWASELCIMP17,2015,47.124569855471435,k$/TJ,WaterWasteElectricityImport17
TO,2021,WATWASELCIMP18,2015,47.124569855471435,k$/TJ,WaterWasteElectricityImport18
TO,2021,WATWASELCIMP19,2015,47.124569855471435,k$/TJ,WaterWasteElectricityImport19
TO,2021,WATWASELCIMP20,2015,47.124569855471435,k$/TJ,WaterWasteElectricityImport20
TO,2021,WATWASELCIMP21,2015,47.124569855471435,k$/TJ,WaterWasteElectricityImport21
TO,2021,WATWASELCIMP22,2015,47.124569855471435,k$/TJ,WaterWasteElectricityImport22
TO,2021,WATWASELCIMP23,2015,47.124569855471435,k$/TJ,WaterWasteElectricityImport23
TO,2021,WATWASELCIMP24,2015,47.124569855471435,k$/TJ,WaterWasteElectricityImport24
TO,2021,WATWASELCIMP25,2015,47.124569855471435,k$/TJ,WaterWasteElectricityImport25
TO,2021,WATWASELCIMP26,2015,47.124569855471435,k$/TJ,WaterWasteElectricityImport26
TO,2021,WATWASELCIMP27,2015,47.124569855471435,k$/TJ,WaterWasteElectricityImport27
TO,2021,WATWASELCIMP28,2015,47.124569855471435,k$/TJ,WaterWasteElectricityImport28
TO,2021,WATWASELCIMP29,2015,47.124569855471435,k$/TJ,WaterWasteElectricityImport29
TO,2021,WATWASELCIMP30,2015,47.124569855471435,k$/TJ,WaterWasteElectricityImport30
TO,2021,WATWASELCIMP31,2015,47.124569855471435,k$/TJ,WaterWasteElectricityImport31
TO,2021,WATWASELCIMP32,2015,47.124569855471435,k$/TJ,WaterWasteElectricityImport32
TO,2021,WATWASELCIMP33,2015,47.124569855471435,k$/TJ,WaterWasteElectricityImport33
TO,2021,WATWASELCIMP34,2015,47.124569855471435,k$/TJ,WaterWasteElectricityImport34
TO,2021,WATWASELCIMP35,2015,47.124569855471435,k$/TJ,WaterWasteElectricityImport35
TO,2021,WATWASELCIMP36,2015,47.124569855471435,k$/TJ,WaterWasteElectricityImport36
TO,2021,WATWASELCIMP37,2015,47.124569855471435,k$/TJ,WaterWasteElectricityImport37
TO,2021,WATWASELCIMP38,2015,47.124569855471435,k$/TJ,WaterWasteElectricityImport38
TO,2021,WATWASELCIMP39,2015,47.124569855471435,k$/TJ,WaterWasteElectricityImport39
TO,2021,WATWASELCIMP40,2015,47.124569855471435,k$/TJ,WaterWasteElectricityImport40
TO,2021,WATWASELCIMP41,2015,47.124569855471435,k$/TJ,WaterWasteElectricityImport41
TO,2021,WATWASELCIMP42,2015,47.124569855471435,k$/TJ,WaterWasteElectricityImport42
TO,2021,WATWASELCIMP43,2015,47.124569855471435,k$/TJ,WaterWasteElectricityImport43
TO,2021,WATWASELCIMP44,2015,47.124569855471435,k$/TJ,WaterWasteElectricityImport44
TO,2021,WATWASELCIMP45,2015,47.124569855471435,k$/TJ,WaterWasteElectricityImport45
TO,2021,WATWASELCIMP46,2015,47.124569855471435,k$/TJ,WaterWasteElectricityImport46
TO,2021,WATWASELCIMP47,2015,47.124569855471435,k$/TJ,WaterWasteElectricityImport47
TO,2021,WATWASELCIMP48,2015,47.124569855471435,k$/TJ,WaterWasteElectricityImport48
TO,2021,WATWASELCIMP49,2015,47.124569855471435,k$/TJ,WaterWasteElectricityImport49
TO,2021,WATWASELCIMP50,2015,47.124569855471435,k$/TJ,WaterWasteElectricityImport50
TO,2021,WATWASBMTNEXP,2015,1.0,k$/TJ,WaterWasteBio MethaneExport
TO,2021,WATWASHH2EXP,2015,1.0,k$/TJ,WaterWasteHydrogenExport
TO,2021,WATWASCETHEXP,2015,1.0,k$/TJ,WaterWasteCellulosic EthanolExport
TO,2021,SLDWASNGAIMP,2015,3.5043718214713904,k$/TJ,SolidWasteNatural GasImport
TO,2021,SLDWASBMTNIMP,2015,10000000000.0,k$/TJ,SolidWasteBio MethaneImport
TO,2021,SLDWASHH2IMP,2015,10000000000.0,k$/TJ,SolidWasteHydrogenImport
TO,2021,SLDWASCETHIMP,2015,10000000000.0,k$/TJ,SolidWasteCellulosic EthanolImport
TO,2021,SLDWASETHOSIMP,2015,0.0,k$/TJ,SolidWasteDummyImport
TO,2021,SLDWASELCIMP16,2015,47.124569855471435,k$/TJ,SolidWasteElectricityImport16
TO,2021,SLDWASELCIMP17,2015,47.124569855471435,k$/TJ,SolidWasteElectricityImport17
TO,2021,SLDWASELCIMP18,2015,47.124569855471435,k$/TJ,SolidWasteElectricityImport18
TO,2021,SLDWASELCIMP19,2015,47.124569855471435,k$/TJ,SolidWasteElectricityImport19
TO,2021,SLDWASELCIMP20,2015,47.124569855471435,k$/TJ,SolidWasteElectricityImport20
TO,2021,SLDWASELCIMP21,2015,47.124569855471435,k$/TJ,SolidWasteElectricityImport21
TO,2021,SLDWASELCIMP22,2015,47.124569855471435,k$/TJ,SolidWasteElectricityImport22
TO,2021,SLDWASELCIMP23,2015,47.124569855471435,k$/TJ,SolidWasteElectricityImport23
TO,2021,SLDWASELCIMP24,2015,47.124569855471435,k$/TJ,SolidWasteElectricityImport24
TO,2021,SLDWASELCIMP25,2015,47.124569855471435,k$/TJ,SolidWasteElectricityImport25
TO,2021,SLDWASELCIMP26,2015,47.124569855471435,k$/TJ,SolidWasteElectricityImport26
TO,2021,SLDWASELCIMP27,2015,47.124569855471435,k$/TJ,SolidWasteElectricityImport27
TO,2021,SLDWASELCIMP28,2015,47.124569855471435,k$/TJ,SolidWasteElectricityImport28
TO,2021,SLDWASELCIMP29,2015,47.124569855471435,k$/TJ,SolidWasteElectricityImport29
TO,2021,SLDWASELCIMP30,2015,47.124569855471435,k$/TJ,SolidWasteElectricityImport30
TO,2021,SLDWASELCIMP31,2015,47.124569855471435,k$/TJ,SolidWasteElectricityImport31
TO,2021,SLDWASELCIMP32,2015,47.124569855471435,k$/TJ,SolidWasteElectricityImport32
TO,2021,SLDWASELCIMP33,2015,47.124569855471435,k$/TJ,SolidWasteElectricityImport33
TO,2021,SLDWASELCIMP34,2015,47.124569855471435,k$/TJ,SolidWasteElectricityImport34
TO,2021,SLDWASELCIMP35,2015,47.124569855471435,k$/TJ,SolidWasteElectricityImport35
TO,2021,SLDWASELCIMP36,2015,47.124569855471435,k$/TJ,SolidWasteElectricityImport36
TO,2021,SLDWASELCIMP37,2015,47.124569855471435,k$/TJ,SolidWasteElectricityImport37
TO,2021,SLDWASELCIMP38,2015,47.124569855471435,k$/TJ,SolidWasteElectricityImport38
TO,2021,SLDWASELCIMP39,2015,47.124569855471435,k$/TJ,SolidWasteElectricityImport39
TO,2021,SLDWASELCIMP40,2015,47.124569855471435,k$/TJ,SolidWasteElectricityImport40
TO,2021,SLDWASELCIMP41,2015,47.124569855471435,k$/TJ,SolidWasteElectricityImport41
TO,2021,SLDWASELCIMP42,2015,47.124569855471435,k$/TJ,SolidWasteElectricityImport42
TO,2021,SLDWASELCIMP43,2015,47.124569855471435,k$/TJ,SolidWasteElectricityImport43
TO,2021,SLDWASELCIMP44,2015,47.124569855471435,k$/TJ,SolidWasteElectricityImport44
TO,2021,SLDWASELCIMP45,2015,47.124569855471435,k$/TJ,SolidWasteElectricityImport45
TO,2021,SLDWASELCIMP46,2015,47.124569855471435,k$/TJ,SolidWasteElectricityImport46
TO,2021,SLDWASELCIMP47,2015,47.124569855471435,k$/TJ,SolidWasteElectricityImport47
TO,2021,SLDWASELCIMP48,2015,47.124569855471435,k$/TJ,SolidWasteElectricityImport48
TO,2021,SLDWASELCIMP49,2015,47.124569855471435,k$/TJ,SolidWasteElectricityImport49
TO,2021,SLDWASELCIMP50,2015,47.124569855471435,k$/TJ,SolidWasteElectricityImport50
TO,2021,SLDWASBMTNEXP,2015,1.0,k$/TJ,SolidWasteBio MethaneExport
TO,2021,SLDWASHH2EXP,2015,1.0,k$/TJ,SolidWasteHydrogenExport
TO,2021,SLDWASCETHEXP,2015,1.0,k$/TJ,SolidWasteCellulosic EthanolExport
TO,2021,SLDWASETHOSEXP,2015,0.0,k$/TJ,SolidWasteDummyExport
TO,2021,TOETHOS,2015,1.0,k$/TJ,Dummy
TO,2021,INDBDGETHOSEXP,2015,0.0,k$/TJ,Dummy
TO,2021,INDBDGETHOSIMP,2015,0.0,k$/TJ,Dummy
TO,2021,FRETRAFTDSLIMP,2015,27.259823203191075,k$/TJ,FreightTransportFT DieselImport
TO,2022,PASTRADSLIMP,2015,21.3819283217372,k$/TJ,PassengerTransportDieselImport
TO,2022,PASTRABDSLIMP,2015,31.49010894887877,k$/TJ,PassengerTransportBio DieselImport
TO,2022,PASTRAETHIMP,2015,34.67271910898748,k$/TJ,PassengerTransportEthanolImport
TO,2022,PASTRAGASIMP,2015,20.779096110692855,k$/TJ,PassengerTransportGasolineImport
TO,2022,PASTRARDSLIMP,2015,31.49010894887877,k$/TJ,PassengerTransportRenewable DieselImport
TO,2022,PASTRANGAIMP,2015,3.621184215520437,k$/TJ,PassengerTransportNatural GasImport
TO,2022,PASTRABMTNIMP,2015,16.7,k$/TJ,PassengerTransportBio MethaneImport
TO,2022,PASTRASGAIMP,2015,16.7,k$/TJ,PassengerTransportSynthetic GasImport
TO,2022,PASTRASMTNIMP,2015,16.7,k$/TJ,PassengerTransportSynthetic MethaneImport
TO,2022,PASTRACETHIMP,2015,34.67271910898748,k$/TJ,PassengerTransportCellulosic EthanolImport
TO,2022,PASTRAPROIMP,2015,11.714927693936593,k$/TJ,PassengerTransportPropaneImport
TO,2022,PASTRAHH2IMP,2015,73.56400662135029,k$/TJ,PassengerTransportHydrogenImport
TO,2022,PASTRAELCIMP16,2015,47.9972470750172,k$/TJ,PassengerTransportElectricityImport16
TO,2022,PASTRAELCIMP17,2015,47.9972470750172,k$/TJ,PassengerTransportElectricityImport17
TO,2022,PASTRAELCIMP18,2015,47.9972470750172,k$/TJ,PassengerTransportElectricityImport18
TO,2022,PASTRAELCIMP19,2015,47.9972470750172,k$/TJ,PassengerTransportElectricityImport19
TO,2022,PASTRAELCIMP20,2015,47.9972470750172,k$/TJ,PassengerTransportElectricityImport20
TO,2022,PASTRAELCIMP21,2015,47.9972470750172,k$/TJ,PassengerTransportElectricityImport21
TO,2022,PASTRAELCIMP22,2015,47.9972470750172,k$/TJ,PassengerTransportElectricityImport22
TO,2022,PASTRAELCIMP23,2015,47.9972470750172,k$/TJ,PassengerTransportElectricityImport23
TO,2022,PASTRAELCIMP24,2015,47.9972470750172,k$/TJ,PassengerTransportElectricityImport24
TO,2022,PASTRAELCIMP25,2015,47.9972470750172,k$/TJ,PassengerTransportElectricityImport25
TO,2022,PASTRAELCIMP26,2015,47.9972470750172,k$/TJ,PassengerTransportElectricityImport26
TO,2022,PASTRAELCIMP27,2015,47.9972470750172,k$/TJ,PassengerTransportElectricityImport27
TO,2022,PASTRAELCIMP28,2015,47.9972470750172,k$/TJ,PassengerTransportElectricityImport28
TO,2022,PASTRAELCIMP29,2015,47.9972470750172,k$/TJ,PassengerTransportElectricityImport29
TO,2022,PASTRAELCIMP30,2015,47.9972470750172,k$/TJ,PassengerTransportElectricityImport30
TO,2022,PASTRAELCIMP31,2015,47.9972470750172,k$/TJ,PassengerTransportElectricityImport31
TO,2022,PASTRAELCIMP32,2015,47.9972470750172,k$/TJ,PassengerTransportElectricityImport32
TO,2022,PASTRAELCIMP33,2015,47.9972470750172,k$/TJ,PassengerTransportElectricityImport33
