regions,tech,c2a,c2a_notes
TO,WATWASELCIMP20,1,WaterWasteElectricityImport20
TO,WATWASELCIMP21,1,WaterWasteElectricityImport21
TO,WATWASELCIMP22,1,WaterWasteElectricityImport22
TO,WATWASELCIMP23,1,WaterWasteElectricityImport23
TO,WATWASELCIMP24,1,WaterWasteElectricityImport24
TO,WATWASELCIMP25,1,WaterWasteElectricityImport25
TO,WATWASELCIMP26,1,WaterWasteElectricityImport26
TO,WATWASELCIMP27,1,WaterWasteElectricityImport27
TO,WATWASELCIMP28,1,WaterWasteElectricityImport28
TO,WATWASELCIMP29,1,WaterWasteElectricityImport29
TO,WATWASELCIMP30,1,WaterWasteElectricityImport30
TO,WATWASELCIMP31,1,WaterWasteElectricityImport31
TO,WATWASELCIMP32,1,WaterWasteElectricityImport32
TO,WATWASELCIMP33,1,WaterWasteElectricityImport33
TO,WATWASELCIMP34,1,WaterWasteElectricityImport34
TO,WATWASELCIMP35,1,WaterWasteElectricityImport35
TO,WATWASELCIMP36,1,WaterWasteElectricityImport36
TO,WATWASELCIMP37,1,WaterWasteElectricityImport37
TO,WATWASELCIMP38,1,WaterWasteElectricityImport38
TO,WATWASELCIMP39,1,WaterWasteElectricityImport39
TO,WATWASELCIMP40,1,WaterWasteElectricityImport40
TO,WATWASELCIMP41,1,WaterWasteElectricityImport41
TO,WATWASELCIMP42,1,WaterWasteElectricityImport42
TO,WATWASELCIMP43,1,WaterWasteElectricityImport43
TO,WATWASELCIMP44,1,WaterWasteElectricityImport44
TO,WATWASELCIMP45,1,WaterWasteElectricityImport45
TO,WATWASELCIMP46,1,WaterWasteElectricityImport46
TO,WATWASELCIMP47,1,WaterWasteElectricityImport47
TO,WATWASELCIMP48,1,WaterWasteElectricityImport48
TO,WATWASELCIMP49,1,WaterWasteElectricityImport49
TO,WATWASELCIMP50,1,WaterWasteElectricityImport50
TO,WATWASBMTNEXP,1,WaterWasteBio MethaneExport
TO,WATWASHH2EXP,1,WaterWasteHydrogenExport
TO,WATWASCETHEXP,1,WaterWasteCellulosic EthanolExport
TO,SLDWASNGAIMP,1,SolidWasteNatural GasImport
TO,SLDWASBMTNIMP,1,SolidWasteBio MethaneImport
TO,SLDWASHH2IMP,1,SolidWasteHydrogenImport
TO,SLDWASCETHIMP,1,SolidWasteCellulosic EthanolImport
TO,SLDWASETHOSIMP,1,SolidWasteDummyImport
TO,SLDWASELCIMP16,1,SolidWasteElectricityImport16
TO,SLDWASELCIMP17,1,SolidWasteElectricityImport17
TO,SLDWASELCIMP18,1,SolidWasteElectricityImport18
TO,SLDWASELCIMP19,1,SolidWasteElectricityImport19
TO,SLDWASELCIMP20,1,SolidWasteElectricityImport20
TO,SLDWASELCIMP21,1,SolidWasteElectricityImport21
TO,SLDWASELCIMP22,1,SolidWasteElectricityImport22
TO,SLDWASELCIMP23,1,SolidWasteElectricityImport23
TO,SLDWASELCIMP24,1,SolidWasteElectricityImport24
TO,SLDWASELCIMP25,1,SolidWasteElectricityImport25
TO,SLDWASELCIMP26,1,SolidWasteElectricityImport26
TO,SLDWASELCIMP27,1,SolidWasteElectricityImport27
TO,SLDWASELCIMP28,1,SolidWasteElectricityImport28
TO,SLDWASELCIMP29,1,SolidWasteElectricityImport29
TO,SLDWASELCIMP30,1,SolidWasteElectricityImport30
TO,SLDWASELCIMP31,1,SolidWasteElectricityImport31
TO,SLDWASELCIMP32,1,SolidWasteElectricityImport32
TO,SLDWASELCIMP33,1,SolidWasteElectricityImport33
TO,SLDWASELCIMP34,1,SolidWasteElectricityImport34
TO,SLDWASELCIMP35,1,SolidWasteElectricityImport35
TO,SLDWASELCIMP36,1,SolidWasteElectricityImport36
TO,SLDWASELCIMP37,1,SolidWasteElectricityImport37
TO,SLDWASELCIMP38,1,SolidWasteElectricityImport38
TO,SLDWASELCIMP39,1,SolidWasteElectricityImport39
TO,SLDWASELCIMP40,1,SolidWasteElectricityImport40
TO,SLDWASELCIMP41,1,SolidWasteElectricityImport41
TO,SLDWASELCIMP42,1,SolidWasteElectricityImport42
TO,SLDWASELCIMP43,1,SolidWasteElectricityImport43
TO,SLDWASELCIMP44,1,SolidWasteElectricityImport44
TO,SLDWASELCIMP45,1,SolidWasteElectricityImport45
TO,SLDWASELCIMP46,1,SolidWasteElectricityImport46
TO,SLDWASELCIMP47,1,SolidWasteElectricityImport47
TO,SLDWASELCIMP48,1,SolidWasteElectricityImport48
TO,SLDWASELCIMP49,1,SolidWasteElectricityImport49
TO,SLDWASELCIMP50,1,SolidWasteElectricityImport50
TO,SLDWASBMTNEXP,1,SolidWasteBio MethaneExport
TO,SLDWASHH2EXP,1,SolidWasteHydrogenExport
TO,SLDWASCETHEXP,1,SolidWasteCellulosic EthanolExport
TO,SLDWASETHOSEXP,1,SolidWasteDummyExport
TO,TOETHOS,1,Dummy
TO,INDBDGETHOSEXP,1,Dummy
TO,INDBDGETHOSIMP,1,Dummy
TO,FRETRAFTDSLIMP,1,FreightTransportFT DieselImport
