tech,flag,sector,tech_desc,tech_category
INDBDGELCIMP17,r,TRAENE,IndustrialBuildingElectricityImport17,
INDBDGELCIMP18,r,TRAENE,IndustrialBuildingElectricityImport18,
INDBDGELCIMP19,r,TRAENE,IndustrialBuildingElectricityImport19,
INDBDGELCIMP20,r,TRAENE,IndustrialBuildingElectricityImport20,
INDBDGELCIMP21,r,TRAENE,IndustrialBuildingElectricityImport21,
INDBDGELCIMP22,r,TRAENE,IndustrialBuildingElectricityImport22,
INDBDGELCIMP23,r,TRAENE,IndustrialBuildingElectricityImport23,
INDBDGELCIMP24,r,TRAENE,IndustrialBuildingElectricityImport24,
INDBDGELCIMP25,r,TRAENE,IndustrialBuildingElectricityImport25,
INDBDGELCIMP26,r,TRAENE,IndustrialBuildingElectricityImport26,
INDBDGELCIMP27,r,TRAENE,IndustrialBuildingElectricityImport27,
INDBDGELCIMP28,r,TRAENE,IndustrialBuildingElectricityImport28,
INDBDGELCIMP29,r,TRAENE,IndustrialBuildingElectricityImport29,
INDBDGELCIMP30,r,TRAENE,IndustrialBuildingElectricityImport30,
INDBDGELCIMP31,r,TRAENE,IndustrialBuildingElectricityImport31,
INDBDGELCIMP32,r,TRAENE,IndustrialBuildingElectricityImport32,
INDBDGELCIMP33,r,TRAENE,IndustrialBuildingElectricityImport33,
INDBDGELCIMP34,r,TRAENE,IndustrialBuildingElectricityImport34,
INDBDGELCIMP35,r,TRAENE,IndustrialBuildingElectricityImport35,
INDBDGELCIMP36,r,TRAENE,IndustrialBuildingElectricityImport36,
INDBDGELCIMP37,r,TRAENE,IndustrialBuildingElectricityImport37,
INDBDGELCIMP38,r,TRAENE,IndustrialBuildingElectricityImport38,
INDBDGELCIMP39,r,TRAENE,IndustrialBuildingElectricityImport39,
INDBDGELCIMP40,r,TRAENE,IndustrialBuildingElectricityImport40,
INDBDGELCIMP41,r,TRAENE,IndustrialBuildingElectricityImport41,
INDBDGELCIMP42,r,TRAENE,IndustrialBuildingElectricityImport42,
INDBDGELCIMP43,r,TRAENE,IndustrialBuildingElectricityImport43,
INDBDGELCIMP44,r,TRAENE,IndustrialBuildingElectricityImport44,
INDBDGELCIMP45,r,TRAENE,IndustrialBuildingElectricityImport45,
INDBDGELCIMP46,r,TRAENE,IndustrialBuildingElectricityImport46,
INDBDGELCIMP47,r,TRAENE,IndustrialBuildingElectricityImport47,
INDBDGELCIMP48,r,TRAENE,IndustrialBuildingElectricityImport48,
INDBDGELCIMP49,r,TRAENE,IndustrialBuildingElectricityImport49,
INDBDGELCIMP50,r,TRAENE,IndustrialBuildingElectricityImport50,
INDBDGHH2EXP,p,TRAENE,IndustrialBuildingHydrogenExport,
INDBDGBMTNEXP,p,TRAENE,IndustrialBuildingBio MethaneExport,
WATWASBMTNIMP,r,TRAENE,WaterWasteBio MethaneImport,
WATWASNGAIMP,r,TRAENE,WaterWasteNatural GasImport,
WATWASHH2IMP,r,TRAENE,WaterWasteHydrogenImport,
WATWASCETHIMP,r,TRAENE,WaterWasteCellulosic EthanolImport,
WATWASFWIMP,r,TRAENE,WaterWasteWaterImport,
WATWASETHOSIMP,r,TRAENE,WaterWasteDummyImport,
WATWASELCIMP16,r,TRAENE,WaterWasteElectricityImport16,
WATWASELCIMP17,r,TRAENE,WaterWasteElectricityImport17,
WATWASELCIMP18,r,TRAENE,WaterWasteElectricityImport18,
WATWASELCIMP19,r,TRAENE,WaterWasteElectricityImport19,
WATWASELCIMP20,r,TRAENE,WaterWasteElectricityImport20,
WATWASELCIMP21,r,TRAENE,WaterWasteElectricityImport21,
WATWASELCIMP22,r,TRAENE,WaterWasteElectricityImport22,
WATWASELCIMP23,r,TRAENE,WaterWasteElectricityImport23,
WATWASELCIMP24,r,TRAENE,WaterWasteElectricityImport24,
WATWASELCIMP25,r,TRAENE,WaterWasteElectricityImport25,
WATWASELCIMP26,r,TRAENE,WaterWasteElectricityImport26,
WATWASELCIMP27,r,TRAENE,WaterWasteElectricityImport27,
WATWASELCIMP28,r,TRAENE,WaterWasteElectricityImport28,
WATWASELCIMP29,r,TRAENE,WaterWasteElectricityImport29,
WATWASELCIMP30,r,TRAENE,WaterWasteElectricityImport30,
WATWASELCIMP31,r,TRAENE,WaterWasteElectricityImport31,
WATWASELCIMP32,r,TRAENE,WaterWasteElectricityImport32,
WATWASELCIMP33,r,TRAENE,WaterWasteElectricityImport33,
WATWASELCIMP34,r,TRAENE,WaterWasteElectricityImport34,
WATWASELCIMP35,r,TRAENE,WaterWasteElectricityImport35,
WATWASELCIMP36,r,TRAENE,WaterWasteElectricityImport36,
WATWASELCIMP37,r,TRAENE,WaterWasteElectricityImport37,
WATWASELCIMP38,r,TRAENE,WaterWasteElectricityImport38,
WATWASELCIMP39,r,TRAENE,WaterWasteElectricityImport39,
WATWASELCIMP40,r,TRAENE,WaterWasteElectricityImport40,
WATWASELCIMP41,r,TRAENE,WaterWasteElectricityImport41,
WATWASELCIMP42,r,TRAENE,WaterWasteElectricityImport42,
WATWASELCIMP43,r,TRAENE,WaterWasteElectricityImport43,
WATWASELCIMP44,r,TRAENE,WaterWasteElectricityImport44,
WATWASELCIMP45,r,TRAENE,WaterWasteElectricityImport45,
WATWASELCIMP46,r,TRAENE,WaterWasteElectricityImport46,
WATWASELCIMP47,r,TRAENE,WaterWasteElectricityImport47,
WATWASELCIMP48,r,TRAENE,WaterWasteElectricityImport48,
WATWASELCIMP49,r,TRAENE,WaterWasteElectricityImport49,
WATWASELCIMP50,r,TRAENE,WaterWasteElectricityImport50,
WATWASBMTNEXP,p,TRAENE,WaterWasteBio MethaneExport,
WATWASHH2EXP,p,TRAENE,WaterWasteHydrogenExport,
WATWASCETHEXP,p,TRAENE,WaterWasteCellulosic EthanolExport,
SLDWASNGAIMP,r,TRAENE,SolidWasteNatural GasImport,
SLDWASBMTNIMP,r,TRAENE,SolidWasteBio MethaneImport,
SLDWASHH2IMP,r,TRAENE,SolidWasteHydrogenImport,
SLDWASCETHIMP,r,TRAENE,SolidWasteCellulosic EthanolImport,
SLDWASETHOSIMP,r,TRAENE,SolidWasteDummyImport,
SLDWASELCIMP16,r,TRAENE,SolidWasteElectricityImport16,
SLDWASELCIMP17,r,TRAENE,SolidWasteElectricityImport17,
SLDWASELCIMP18,r,TRAENE,SolidWasteElectricityImport18,
SLDWASELCIMP19,r,TRAENE,SolidWasteElectricityImport19,
SLDWASELCIMP20,r,TRAENE,SolidWasteElectricityImport20,
SLDWASELCIMP21,r,TRAENE,SolidWasteElectricityImport21,
SLDWASELCIMP22,r,TRAENE,SolidWasteElectricityImport22,
SLDWASELCIMP23,r,TRAENE,SolidWasteElectricityImport23,
SLDWASELCIMP24,r,TRAENE,SolidWasteElectricityImport24,
SLDWASELCIMP25,r,TRAENE,SolidWasteElectricityImport25,
SLDWASELCIMP26,r,TRAENE,SolidWasteElectricityImport26,
SLDWASELCIMP27,r,TRAENE,SolidWasteElectricityImport27,
SLDWASELCIMP28,r,TRAENE,SolidWasteElectricityImport28,
SLDWASELCIMP29,r,TRAENE,SolidWasteElectricityImport29,
SLDWASELCIMP30,r,TRAENE,SolidWasteElectricityImport30,
SLDWASELCIMP31,r,TRAENE,SolidWasteElectricityImport31,
SLDWASELCIMP32,r,TRAENE,SolidWasteElectricityImport32,
SLDWASELCIMP33,r,TRAENE,SolidWasteElectricityImport33,
SLDWASELCIMP34,r,TRAENE,SolidWasteElectricityImport34,
SLDWASELCIMP35,r,TRAENE,SolidWasteElectricityImport35,
SLDWASELCIMP36,r,TRAENE,SolidWasteElectricityImport36,
SLDWASELCIMP37,r,TRAENE,SolidWasteElectricityImport37,
SLDWASELCIMP38,r,TRAENE,SolidWasteElectricityImport38,
SLDWASELCIMP39,r,TRAENE,SolidWasteElectricityImport39,
SLDWASELCIMP40,r,TRAENE,SolidWasteElectricityImport40,
SLDWASELCIMP41,r,TRAENE,SolidWasteElectricityImport41,
SLDWASELCIMP42,r,TRAENE,SolidWasteElectricityImport42,
SLDWASELCIMP43,r,TRAENE,SolidWasteElectricityImport43,
SLDWASELCIMP44,r,TRAENE,SolidWasteElectricityImport44,
SLDWASELCIMP45,r,TRAENE,SolidWasteElectricityImport45,
SLDWASELCIMP46,r,TRAENE,SolidWasteElectricityImport46,
SLDWASELCIMP47,r,TRAENE,SolidWasteElectricityImport47,
SLDWASELCIMP48,r,TRAENE,SolidWasteElectricityImport48,
SLDWASELCIMP49,r,TRAENE,SolidWasteElectricityImport49,
SLDWASELCIMP50,r,TRAENE,SolidWasteElectricityImport50,
SLDWASBMTNEXP,p,TRAENE,SolidWasteBio MethaneExport,
SLDWASHH2EXP,p,TRAENE,SolidWasteHydrogenExport,
SLDWASCETHEXP,p,TRAENE,SolidWasteCellulosic EthanolExport,
SLDWASETHOSEXP,p,TRAENE,SolidWasteDummyExport,
TOETHOS,p,TRAENE,Dummy,
INDBDGETHOSEXP,p,TRAENE,Dummy,
INDBDGETHOSIMP,r,TRAENE,Dummy,
FRETRAFTDSLIMP,r,TRAENE,FreightTransportFT DieselImport,
