regions,tech,group_name,act_fraction,tech_desc
TO,PUBTRANGAIMP,TRAENE-PUBTRA,1,
TO,RESBDGNGAIMP,TRAENE-RESBDG,1,
TO,INDBDGPCOKIMP,TRAENE-INDBDG,1,
TO,COMBDGPROIMP,TRAENE-COMBDG,1,
TO,FRETRAPROIMP,TRAENE-FRETRA,1,
TO,INDBDGPROIMP,TRAENE-INDBDG,1,
TO,PASTRAPROIMP,TRAENE-PASTRA,1,
TO,PUBBDGPROIMP,TRAENE-PUBBDG,1,
TO,PUBTRAPROIMP,TRAENE-PUBTRA,1,
TO,RESBDGPROIMP,TRAENE-RESBDG,1,
TO,FRETRARDSLIMP,TRAENE-FRETRA,1,
TO,PASTRARDSLIMP,TRAENE-PASTRA,1,
TO,PUBTRARDSLIMP,TRAENE-PUBTRA,1,
TO,COMBDGSGAIMP,TRAENE-COMBDG,1,
TO,FRETRASGAIMP,TRAENE-FRETRA,1,
TO,PASTRASGAIMP,TRAENE-PASTRA,1,
TO,PUBBDGSGAIMP,TRAENE-PUBBDG,1,
TO,PUBTRASGAIMP,TRAENE-PUBTRA,1,
TO,RESBDGSGAIMP,TRAENE-RESBDG,1,
TO,FRETRASJEIMP,TRAENE-FRETRA,1,
TO,FRETRASMTNIMP,TRAENE-FRETRA,1,
TO,PASTRASMTNIMP,TRAENE-PASTRA,1,
TO,PUBTRASMTNIMP,TRAENE-PUBTRA,1,
TO,RESBDGSMTNIMP,TRAENE-RESBDG,1,
TO,COMBDGSOLIMP,TRAENE-COMBDG,1,
TO,PUBBDGSOLIMP,TRAENE-PUBBDG,1,
TO,RESBDGSOLIMP,TRAENE-RESBDG,1,
